"survey","regkey","male_pct","multiple_birth_pct","mean_birth_order","mean_maternal_age_birth","mean_maternal_education_years","mean_wealth_quintile","urban_pct","dtp3_pct","measles_pct","facility_delivery_pct","short_birth_interval_pct","improved_water_pct","improved_sanitation_pct","electricity_pct","country","survey_year","dtp3_pct_before_imputation","dtp3_pct_imputed","dtp3_pct_source_year","dtp3_pct_imputation_source","measles_pct_before_imputation","measles_pct_imputed","measles_pct_source_year","measles_pct_imputation_source","male_pct_before_regional_mean","male_pct_regional_mean_imputed","male_pct_donor_regions","male_pct_regional_mean_source","multiple_birth_pct_before_regional_mean","multiple_birth_pct_regional_mean_imputed","multiple_birth_pct_donor_regions","multiple_birth_pct_regional_mean_source","mean_birth_order_before_regional_mean","mean_birth_order_regional_mean_imputed","mean_birth_order_donor_regions","mean_birth_order_regional_mean_source","mean_maternal_age_birth_before_regional_mean","mean_maternal_age_birth_regional_mean_imputed","mean_maternal_age_birth_donor_regions","mean_maternal_age_birth_regional_mean_source","mean_maternal_education_years_before_regional_mean","mean_maternal_education_years_regional_mean_imputed","mean_maternal_education_years_donor_regions","mean_maternal_education_years_regional_mean_source","mean_wealth_quintile_before_regional_mean","mean_wealth_quintile_regional_mean_imputed","mean_wealth_quintile_donor_regions","mean_wealth_quintile_regional_mean_source","urban_pct_before_regional_mean","urban_pct_regional_mean_imputed","urban_pct_donor_regions","urban_pct_regional_mean_source","dtp3_pct_before_regional_mean","dtp3_pct_regional_mean_imputed","dtp3_pct_donor_regions","dtp3_pct_regional_mean_source","measles_pct_before_regional_mean","measles_pct_regional_mean_imputed","measles_pct_donor_regions","measles_pct_regional_mean_source","facility_delivery_pct_before_regional_mean","facility_delivery_pct_regional_mean_imputed","facility_delivery_pct_donor_regions","facility_delivery_pct_regional_mean_source","short_birth_interval_pct_before_regional_mean","short_birth_interval_pct_regional_mean_imputed","short_birth_interval_pct_donor_regions","short_birth_interval_pct_regional_mean_source","improved_water_pct_before_regional_mean","improved_water_pct_regional_mean_imputed","improved_water_pct_donor_regions","improved_water_pct_regional_mean_source","improved_sanitation_pct_before_regional_mean","improved_sanitation_pct_regional_mean_imputed","improved_sanitation_pct_donor_regions","improved_sanitation_pct_regional_mean_source","electricity_pct_before_regional_mean","electricity_pct_regional_mean_imputed","electricity_pct_donor_regions","electricity_pct_regional_mean_source"
"CD81FL","kasaioriental",51.2640054905149,1.97455497615192,4.39513831054042,28.0215883854541,6.67879691075545,3.00445231308492,67.9533706673175,51.7,58.8,87.1,35.8,87.8,41.9,4.2,"COD",2023,51.7,FALSE,2023,"retained_regional_estimate",58.8,FALSE,2023,"retained_regional_estimate",51.2640054905149,FALSE,26,"retained_input_estimate",1.97455497615192,FALSE,26,"retained_input_estimate",4.39513831054042,FALSE,26,"retained_input_estimate",28.0215883854541,FALSE,26,"retained_input_estimate",6.67879691075545,FALSE,26,"retained_input_estimate",3.00445231308492,FALSE,26,"retained_input_estimate",67.9533706673175,FALSE,26,"retained_input_estimate",51.7,FALSE,26,"retained_input_estimate",58.8,FALSE,26,"retained_input_estimate",87.1,FALSE,26,"retained_input_estimate",35.8,FALSE,26,"retained_input_estimate",87.8,FALSE,26,"retained_input_estimate",41.9,FALSE,26,"retained_input_estimate",4.2,FALSE,26,"retained_input_estimate"
"CD81FL","kinshasa",52.5476724389331,3.368466500716,2.80882987720847,28.2759767124519,11.241219269699,4.79329747484255,99.9999999999998,82.5,95.7,98,17.9,99.7,80.5,86.5,"COD",2023,82.5,FALSE,2023,"retained_regional_estimate",95.7,FALSE,2023,"retained_regional_estimate",52.5476724389331,FALSE,26,"retained_input_estimate",3.368466500716,FALSE,26,"retained_input_estimate",2.80882987720847,FALSE,26,"retained_input_estimate",28.2759767124519,FALSE,26,"retained_input_estimate",11.241219269699,FALSE,26,"retained_input_estimate",4.79329747484255,FALSE,26,"retained_input_estimate",99.9999999999998,FALSE,26,"retained_input_estimate",82.5,FALSE,26,"retained_input_estimate",95.7,FALSE,26,"retained_input_estimate",98,FALSE,26,"retained_input_estimate",17.9,FALSE,26,"retained_input_estimate",99.7,FALSE,26,"retained_input_estimate",80.5,FALSE,26,"retained_input_estimate",86.5,FALSE,26,"retained_input_estimate"
"CD81FL","kongocentral",54.5638986914999,8.29955430183735,2.91775442359908,27.6592947828176,5.80840331603582,2.78011803339733,20.939900661382,37.6,42.4,93.7,10.4,39.3,14.6,14.8,"COD",2023,37.6,FALSE,2023,"retained_regional_estimate",42.4,FALSE,2023,"retained_regional_estimate",54.5638986914999,FALSE,26,"retained_input_estimate",8.29955430183735,FALSE,26,"retained_input_estimate",2.91775442359908,FALSE,26,"retained_input_estimate",27.6592947828176,FALSE,26,"retained_input_estimate",5.80840331603582,FALSE,26,"retained_input_estimate",2.78011803339733,FALSE,26,"retained_input_estimate",20.939900661382,FALSE,26,"retained_input_estimate",37.6,FALSE,26,"retained_input_estimate",42.4,FALSE,26,"retained_input_estimate",93.7,FALSE,26,"retained_input_estimate",10.4,FALSE,26,"retained_input_estimate",39.3,FALSE,26,"retained_input_estimate",14.6,FALSE,26,"retained_input_estimate",14.8,FALSE,26,"retained_input_estimate"
"CD81FL","kwango",54.3180296979813,3.54362044547885,3.78036594138606,28.7033655921365,6.51199524533676,1.92907286594993,14.1318324909382,45.2,54,77,20.3,4.7,8.6,1,"COD",2023,45.2,FALSE,2023,"retained_regional_estimate",54,FALSE,2023,"retained_regional_estimate",54.3180296979813,FALSE,26,"retained_input_estimate",3.54362044547885,FALSE,26,"retained_input_estimate",3.78036594138606,FALSE,26,"retained_input_estimate",28.7033655921365,FALSE,26,"retained_input_estimate",6.51199524533676,FALSE,26,"retained_input_estimate",1.92907286594993,FALSE,26,"retained_input_estimate",14.1318324909382,FALSE,26,"retained_input_estimate",45.2,FALSE,26,"retained_input_estimate",54,FALSE,26,"retained_input_estimate",77,FALSE,26,"retained_input_estimate",20.3,FALSE,26,"retained_input_estimate",4.7,FALSE,26,"retained_input_estimate",8.6,FALSE,26,"retained_input_estimate",1,FALSE,26,"retained_input_estimate"
"CD81FL","kwilu",50.5966947297182,2.86825495145466,3.78889230096634,28.6649934996961,8.36554839643833,2.53627352257043,13.7086884455089,40.8,63.5,92.5,22.4,35.8,4.9,10.6,"COD",2023,40.8,FALSE,2023,"retained_regional_estimate",63.5,FALSE,2023,"retained_regional_estimate",50.5966947297182,FALSE,26,"retained_input_estimate",2.86825495145466,FALSE,26,"retained_input_estimate",3.78889230096634,FALSE,26,"retained_input_estimate",28.6649934996961,FALSE,26,"retained_input_estimate",8.36554839643833,FALSE,26,"retained_input_estimate",2.53627352257043,FALSE,26,"retained_input_estimate",13.7086884455089,FALSE,26,"retained_input_estimate",40.8,FALSE,26,"retained_input_estimate",63.5,FALSE,26,"retained_input_estimate",92.5,FALSE,26,"retained_input_estimate",22.4,FALSE,26,"retained_input_estimate",35.8,FALSE,26,"retained_input_estimate",4.9,FALSE,26,"retained_input_estimate",10.6,FALSE,26,"retained_input_estimate"
"CD81FL","lomami",49.3664693069956,3.25940010122241,4.51269844230305,28.619144762321,6.82438626961222,2.33920276977659,37.4120272361292,36.8,59.5,77.7,28.6,53.8,25.2,1.5,"COD",2023,36.8,FALSE,2023,"retained_regional_estimate",59.5,FALSE,2023,"retained_regional_estimate",49.3664693069956,FALSE,26,"retained_input_estimate",3.25940010122241,FALSE,26,"retained_input_estimate",4.51269844230305,FALSE,26,"retained_input_estimate",28.619144762321,FALSE,26,"retained_input_estimate",6.82438626961222,FALSE,26,"retained_input_estimate",2.33920276977659,FALSE,26,"retained_input_estimate",37.4120272361292,FALSE,26,"retained_input_estimate",36.8,FALSE,26,"retained_input_estimate",59.5,FALSE,26,"retained_input_estimate",77.7,FALSE,26,"retained_input_estimate",28.6,FALSE,26,"retained_input_estimate",53.8,FALSE,26,"retained_input_estimate",25.2,FALSE,26,"retained_input_estimate",1.5,FALSE,26,"retained_input_estimate"
"CD81FL","lualaba",55.394443889256,4.87817733112473,4.52979628580984,28.4802481170416,4.77595304729273,3.22543219368967,23.7860350295289,50.9,57.8,88.9,30.6,39,18.9,22.3,"COD",2023,50.9,FALSE,2023,"retained_regional_estimate",57.8,FALSE,2023,"retained_regional_estimate",55.394443889256,FALSE,26,"retained_input_estimate",4.87817733112473,FALSE,26,"retained_input_estimate",4.52979628580984,FALSE,26,"retained_input_estimate",28.4802481170416,FALSE,26,"retained_input_estimate",4.77595304729273,FALSE,26,"retained_input_estimate",3.22543219368967,FALSE,26,"retained_input_estimate",23.7860350295289,FALSE,26,"retained_input_estimate",50.9,FALSE,26,"retained_input_estimate",57.8,FALSE,26,"retained_input_estimate",88.9,FALSE,26,"retained_input_estimate",30.6,FALSE,26,"retained_input_estimate",39,FALSE,26,"retained_input_estimate",18.9,FALSE,26,"retained_input_estimate",22.3,FALSE,26,"retained_input_estimate"
"CD81FL","maindombe",49.5875026972274,1.43422233119882,3.11848259330766,26.7477970136784,7.29013874430656,2.16475844605945,30.6002842465526,23.4,45.8,90.2,17.2,28.2,19.8,1,"COD",2023,23.4,FALSE,2023,"retained_regional_estimate",45.8,FALSE,2023,"retained_regional_estimate",49.5875026972274,FALSE,26,"retained_input_estimate",1.43422233119882,FALSE,26,"retained_input_estimate",3.11848259330766,FALSE,26,"retained_input_estimate",26.7477970136784,FALSE,26,"retained_input_estimate",7.29013874430656,FALSE,26,"retained_input_estimate",2.16475844605945,FALSE,26,"retained_input_estimate",30.6002842465526,FALSE,26,"retained_input_estimate",23.4,FALSE,26,"retained_input_estimate",45.8,FALSE,26,"retained_input_estimate",90.2,FALSE,26,"retained_input_estimate",17.2,FALSE,26,"retained_input_estimate",28.2,FALSE,26,"retained_input_estimate",19.8,FALSE,26,"retained_input_estimate",1,FALSE,26,"retained_input_estimate"
"CD81FL","maniema",49.8868950177486,5.07462191586263,3.93718807828764,26.7068054108897,6.2490238450741,2.3653914344053,22.0070072948923,10.8,16.9,72.3,22.8,33.8,35.1,2.2,"COD",2023,10.8,FALSE,2023,"retained_regional_estimate",16.9,FALSE,2023,"retained_regional_estimate",49.8868950177486,FALSE,26,"retained_input_estimate",5.07462191586263,FALSE,26,"retained_input_estimate",3.93718807828764,FALSE,26,"retained_input_estimate",26.7068054108897,FALSE,26,"retained_input_estimate",6.2490238450741,FALSE,26,"retained_input_estimate",2.3653914344053,FALSE,26,"retained_input_estimate",22.0070072948923,FALSE,26,"retained_input_estimate",10.8,FALSE,26,"retained_input_estimate",16.9,FALSE,26,"retained_input_estimate",72.3,FALSE,26,"retained_input_estimate",22.8,FALSE,26,"retained_input_estimate",33.8,FALSE,26,"retained_input_estimate",35.1,FALSE,26,"retained_input_estimate",2.2,FALSE,26,"retained_input_estimate"
"CD81FL","mongala",48.0405786283745,1.77956246239236,4.42628777880356,26.8493045703034,5.28199099783165,2.16667424478909,8.77430155207694,5.9,15.3,64.9,33.7,14,83.2,4.2,"COD",2023,5.9,FALSE,2023,"retained_regional_estimate",15.3,FALSE,2023,"retained_regional_estimate",48.0405786283745,FALSE,26,"retained_input_estimate",1.77956246239236,FALSE,26,"retained_input_estimate",4.42628777880356,FALSE,26,"retained_input_estimate",26.8493045703034,FALSE,26,"retained_input_estimate",5.28199099783165,FALSE,26,"retained_input_estimate",2.16667424478909,FALSE,26,"retained_input_estimate",8.77430155207694,FALSE,26,"retained_input_estimate",5.9,FALSE,26,"retained_input_estimate",15.3,FALSE,26,"retained_input_estimate",64.9,FALSE,26,"retained_input_estimate",33.7,FALSE,26,"retained_input_estimate",14,FALSE,26,"retained_input_estimate",83.2,FALSE,26,"retained_input_estimate",4.2,FALSE,26,"retained_input_estimate"
"CD81FL","nordkivu",54.6488091532969,2.31950471160528,3.79648076868118,26.6909625708769,6.25769922990992,3.35462425667784,18.9460921534613,71.4,77,99,35.3,85,35.2,9.7,"COD",2023,71.4,FALSE,2023,"retained_regional_estimate",77,FALSE,2023,"retained_regional_estimate",54.6488091532969,FALSE,26,"retained_input_estimate",2.31950471160528,FALSE,26,"retained_input_estimate",3.79648076868118,FALSE,26,"retained_input_estimate",26.6909625708769,FALSE,26,"retained_input_estimate",6.25769922990992,FALSE,26,"retained_input_estimate",3.35462425667784,FALSE,26,"retained_input_estimate",18.9460921534613,FALSE,26,"retained_input_estimate",71.4,FALSE,26,"retained_input_estimate",77,FALSE,26,"retained_input_estimate",99,FALSE,26,"retained_input_estimate",35.3,FALSE,26,"retained_input_estimate",85,FALSE,26,"retained_input_estimate",35.2,FALSE,26,"retained_input_estimate",9.7,FALSE,26,"retained_input_estimate"
"CD81FL","nordubangi",56.6680360687852,2.65518500120234,3.5118612216338,26.8840848258961,5.51890968583702,2.17351443193431,21.0443604264371,38.8,50.6,71.6,25.6,48,41.8,5.7,"COD",2023,38.8,FALSE,2023,"retained_regional_estimate",50.6,FALSE,2023,"retained_regional_estimate",56.6680360687852,FALSE,26,"retained_input_estimate",2.65518500120234,FALSE,26,"retained_input_estimate",3.5118612216338,FALSE,26,"retained_input_estimate",26.8840848258961,FALSE,26,"retained_input_estimate",5.51890968583702,FALSE,26,"retained_input_estimate",2.17351443193431,FALSE,26,"retained_input_estimate",21.0443604264371,FALSE,26,"retained_input_estimate",38.8,FALSE,26,"retained_input_estimate",50.6,FALSE,26,"retained_input_estimate",71.6,FALSE,26,"retained_input_estimate",25.6,FALSE,26,"retained_input_estimate",48,FALSE,26,"retained_input_estimate",41.8,FALSE,26,"retained_input_estimate",5.7,FALSE,26,"retained_input_estimate"
"CD81FL","sankuru",50.2382038967222,4.08918078690559,4.00804335741872,27.7675691982581,4.31066486096827,1.75155851550224,3.41183962506866,25.6,42.1,43.9,31.7,6.2,29.2,0.5,"COD",2023,25.6,FALSE,2023,"retained_regional_estimate",42.1,FALSE,2023,"retained_regional_estimate",50.2382038967222,FALSE,26,"retained_input_estimate",4.08918078690559,FALSE,26,"retained_input_estimate",4.00804335741872,FALSE,26,"retained_input_estimate",27.7675691982581,FALSE,26,"retained_input_estimate",4.31066486096827,FALSE,26,"retained_input_estimate",1.75155851550224,FALSE,26,"retained_input_estimate",3.41183962506866,FALSE,26,"retained_input_estimate",25.6,FALSE,26,"retained_input_estimate",42.1,FALSE,26,"retained_input_estimate",43.9,FALSE,26,"retained_input_estimate",31.7,FALSE,26,"retained_input_estimate",6.2,FALSE,26,"retained_input_estimate",29.2,FALSE,26,"retained_input_estimate",0.5,FALSE,26,"retained_input_estimate"
"CD81FL","sudkivu",56.8624660992467,5.6796509887913,4.5185698799254,27.6112982051026,6.14696849446359,3.01278226360821,21.6203084305598,56.7,58.8,96,35.7,59.6,31.5,20.2,"COD",2023,56.7,FALSE,2023,"retained_regional_estimate",58.8,FALSE,2023,"retained_regional_estimate",56.8624660992467,FALSE,26,"retained_input_estimate",5.6796509887913,FALSE,26,"retained_input_estimate",4.5185698799254,FALSE,26,"retained_input_estimate",27.6112982051026,FALSE,26,"retained_input_estimate",6.14696849446359,FALSE,26,"retained_input_estimate",3.01278226360821,FALSE,26,"retained_input_estimate",21.6203084305598,FALSE,26,"retained_input_estimate",56.7,FALSE,26,"retained_input_estimate",58.8,FALSE,26,"retained_input_estimate",96,FALSE,26,"retained_input_estimate",35.7,FALSE,26,"retained_input_estimate",59.6,FALSE,26,"retained_input_estimate",31.5,FALSE,26,"retained_input_estimate",20.2,FALSE,26,"retained_input_estimate"
"CD81FL","sudubangi",48.8839792704365,2.17609422750377,3.8095459484587,26.24346319529,4.57940996934884,2.19860938668585,7.34399320446537,23.6,31.1,70.4,31.2,21.7,59.4,3.5,"COD",2023,23.6,FALSE,2023,"retained_regional_estimate",31.1,FALSE,2023,"retained_regional_estimate",48.8839792704365,FALSE,26,"retained_input_estimate",2.17609422750377,FALSE,26,"retained_input_estimate",3.8095459484587,FALSE,26,"retained_input_estimate",26.24346319529,FALSE,26,"retained_input_estimate",4.57940996934884,FALSE,26,"retained_input_estimate",2.19860938668585,FALSE,26,"retained_input_estimate",7.34399320446537,FALSE,26,"retained_input_estimate",23.6,FALSE,26,"retained_input_estimate",31.1,FALSE,26,"retained_input_estimate",70.4,FALSE,26,"retained_input_estimate",31.2,FALSE,26,"retained_input_estimate",21.7,FALSE,26,"retained_input_estimate",59.4,FALSE,26,"retained_input_estimate",3.5,FALSE,26,"retained_input_estimate"
"CD81FL","tanganyika",49.4305715404101,3.40754137029851,3.68145426701755,27.2683327959498,2.9972321215629,1.69153604828778,8.7100073191537,21.8,40.1,39.4,28.8,33.6,8.5,3.8,"COD",2023,21.8,FALSE,2023,"retained_regional_estimate",40.1,FALSE,2023,"retained_regional_estimate",49.4305715404101,FALSE,26,"retained_input_estimate",3.40754137029851,FALSE,26,"retained_input_estimate",3.68145426701755,FALSE,26,"retained_input_estimate",27.2683327959498,FALSE,26,"retained_input_estimate",2.9972321215629,FALSE,26,"retained_input_estimate",1.69153604828778,FALSE,26,"retained_input_estimate",8.7100073191537,FALSE,26,"retained_input_estimate",21.8,FALSE,26,"retained_input_estimate",40.1,FALSE,26,"retained_input_estimate",39.4,FALSE,26,"retained_input_estimate",28.8,FALSE,26,"retained_input_estimate",33.6,FALSE,26,"retained_input_estimate",8.5,FALSE,26,"retained_input_estimate",3.8,FALSE,26,"retained_input_estimate"
"CD81FL","tshopo",54.1263770904097,4.61835385743397,3.83492852647837,26.7273341664374,6.95604175563475,2.6816437751013,29.0354424300814,11.5,39.3,74.9,24.9,40.9,23.2,14.7,"COD",2023,11.5,FALSE,2023,"retained_regional_estimate",39.3,FALSE,2023,"retained_regional_estimate",54.1263770904097,FALSE,26,"retained_input_estimate",4.61835385743397,FALSE,26,"retained_input_estimate",3.83492852647837,FALSE,26,"retained_input_estimate",26.7273341664374,FALSE,26,"retained_input_estimate",6.95604175563475,FALSE,26,"retained_input_estimate",2.6816437751013,FALSE,26,"retained_input_estimate",29.0354424300814,FALSE,26,"retained_input_estimate",11.5,FALSE,26,"retained_input_estimate",39.3,FALSE,26,"retained_input_estimate",74.9,FALSE,26,"retained_input_estimate",24.9,FALSE,26,"retained_input_estimate",40.9,FALSE,26,"retained_input_estimate",23.2,FALSE,26,"retained_input_estimate",14.7,FALSE,26,"retained_input_estimate"
"CD81FL","tshuapa",51.5538997942801,2.37381996925573,4.0443531685989,27.9608963597235,5.40459639987613,1.87604447782832,5.56649997237091,7.7,30,35.9,29.7,2.3,56,7.5,"COD",2023,7.7,FALSE,2023,"retained_regional_estimate",30,FALSE,2023,"retained_regional_estimate",51.5538997942801,FALSE,26,"retained_input_estimate",2.37381996925573,FALSE,26,"retained_input_estimate",4.0443531685989,FALSE,26,"retained_input_estimate",27.9608963597235,FALSE,26,"retained_input_estimate",5.40459639987613,FALSE,26,"retained_input_estimate",1.87604447782832,FALSE,26,"retained_input_estimate",5.56649997237091,FALSE,26,"retained_input_estimate",7.7,FALSE,26,"retained_input_estimate",30,FALSE,26,"retained_input_estimate",35.9,FALSE,26,"retained_input_estimate",29.7,FALSE,26,"retained_input_estimate",2.3,FALSE,26,"retained_input_estimate",56,FALSE,26,"retained_input_estimate",7.5,FALSE,26,"retained_input_estimate"
"CG51FL","brazzaville",50.0098830640505,3.35325930818824,2.65523628906155,26.2549248114124,8.54921335666577,4.11587871968027,100,82.9,78.1,96.2,12.9,96.8,38.8,59.2,"COG",2005,82.9,FALSE,2005,"retained_regional_estimate",78.1,FALSE,2005,"retained_regional_estimate",50.0098830640505,FALSE,4,"retained_input_estimate",3.35325930818824,FALSE,4,"retained_input_estimate",2.65523628906155,FALSE,4,"retained_input_estimate",26.2549248114124,FALSE,4,"retained_input_estimate",8.54921335666577,FALSE,4,"retained_input_estimate",4.11587871968027,FALSE,4,"retained_input_estimate",100,FALSE,4,"retained_input_estimate",82.9,FALSE,4,"retained_input_estimate",78.1,FALSE,4,"retained_input_estimate",96.2,FALSE,4,"retained_input_estimate",12.9,FALSE,4,"retained_input_estimate",96.8,FALSE,4,"retained_input_estimate",38.8,FALSE,4,"retained_input_estimate",59.2,FALSE,4,"retained_input_estimate"
"CG51FL","north",51.7227004550623,3.9398399358165,3.32928011348517,25.5665422476902,5.63384817514558,1.78380099886343,1.47985584653626,47,53,73.8,15.3,48.9,2.5,13.1,"COG",2005,47,FALSE,2005,"retained_regional_estimate",53,FALSE,2005,"retained_regional_estimate",51.7227004550623,FALSE,4,"retained_input_estimate",3.9398399358165,FALSE,4,"retained_input_estimate",3.32928011348517,FALSE,4,"retained_input_estimate",25.5665422476902,FALSE,4,"retained_input_estimate",5.63384817514558,FALSE,4,"retained_input_estimate",1.78380099886343,FALSE,4,"retained_input_estimate",1.47985584653626,FALSE,4,"retained_input_estimate",47,FALSE,4,"retained_input_estimate",53,FALSE,4,"retained_input_estimate",73.8,FALSE,4,"retained_input_estimate",15.3,FALSE,4,"retained_input_estimate",48.9,FALSE,4,"retained_input_estimate",2.5,FALSE,4,"retained_input_estimate",13.1,FALSE,4,"retained_input_estimate"
"CG51FL","pointenoire",49.9584471920871,2.35686441708211,2.67922603119033,25.622786620238,7.64640860538137,3.93031639613639,100,81.6,71.2,96,9.8,92.1,30.2,41.1,"COG",2005,81.6,FALSE,2005,"retained_regional_estimate",71.2,FALSE,2005,"retained_regional_estimate",49.9584471920871,FALSE,4,"retained_input_estimate",2.35686441708211,FALSE,4,"retained_input_estimate",2.67922603119033,FALSE,4,"retained_input_estimate",25.622786620238,FALSE,4,"retained_input_estimate",7.64640860538137,FALSE,4,"retained_input_estimate",3.93031639613639,FALSE,4,"retained_input_estimate",100,FALSE,4,"retained_input_estimate",81.6,FALSE,4,"retained_input_estimate",71.2,FALSE,4,"retained_input_estimate",96,FALSE,4,"retained_input_estimate",9.8,FALSE,4,"retained_input_estimate",92.1,FALSE,4,"retained_input_estimate",30.2,FALSE,4,"retained_input_estimate",41.1,FALSE,4,"retained_input_estimate"
"CG51FL","south",51.1509488306952,5.17474284067999,3.46917095318317,26.926494602221,5.43890573523386,2.0125713752,13.6181225196591,63,61.9,72.1,13.3,35,7.2,18.1,"COG",2005,63,FALSE,2005,"retained_regional_estimate",61.9,FALSE,2005,"retained_regional_estimate",51.1509488306952,FALSE,4,"retained_input_estimate",5.17474284067999,FALSE,4,"retained_input_estimate",3.46917095318317,FALSE,4,"retained_input_estimate",26.926494602221,FALSE,4,"retained_input_estimate",5.43890573523386,FALSE,4,"retained_input_estimate",2.0125713752,FALSE,4,"retained_input_estimate",13.6181225196591,FALSE,4,"retained_input_estimate",63,FALSE,4,"retained_input_estimate",61.9,FALSE,4,"retained_input_estimate",72.1,FALSE,4,"retained_input_estimate",13.3,FALSE,4,"retained_input_estimate",35,FALSE,4,"retained_input_estimate",7.2,FALSE,4,"retained_input_estimate",18.1,FALSE,4,"retained_input_estimate"
"CG61FL","bouenza",51.8735770393531,4.13532222801667,3.47522696192331,27.1695567698437,5.31436815345334,2.32150604164799,32.8096674711816,61.1,51.1,82,13.8,52.9,41.2,27.2,"COG",2011,61.1,FALSE,2011,"retained_regional_estimate",51.1,FALSE,2011,"retained_regional_estimate",51.8735770393531,FALSE,12,"retained_input_estimate",4.13532222801667,FALSE,12,"retained_input_estimate",3.47522696192331,FALSE,12,"retained_input_estimate",27.1695567698437,FALSE,12,"retained_input_estimate",5.31436815345334,FALSE,12,"retained_input_estimate",2.32150604164799,FALSE,12,"retained_input_estimate",32.8096674711816,FALSE,12,"retained_input_estimate",61.1,FALSE,12,"retained_input_estimate",51.1,FALSE,12,"retained_input_estimate",82,FALSE,12,"retained_input_estimate",13.8,FALSE,12,"retained_input_estimate",52.9,FALSE,12,"retained_input_estimate",41.2,FALSE,12,"retained_input_estimate",27.2,FALSE,12,"retained_input_estimate"
"CG61FL","brazzaville",47.6788076359533,4.06504355014637,2.70464499581616,26.3693277669616,8.91042109428746,3.71220789777161,99.9999999999998,79.3,81.3,99.4,13.7,96,61.4,62.7,"COG",2011,79.3,FALSE,2011,"retained_regional_estimate",81.3,FALSE,2011,"retained_regional_estimate",47.6788076359533,FALSE,12,"retained_input_estimate",4.06504355014637,FALSE,12,"retained_input_estimate",2.70464499581616,FALSE,12,"retained_input_estimate",26.3693277669616,FALSE,12,"retained_input_estimate",8.91042109428746,FALSE,12,"retained_input_estimate",3.71220789777161,FALSE,12,"retained_input_estimate",99.9999999999998,FALSE,12,"retained_input_estimate",79.3,FALSE,12,"retained_input_estimate",81.3,FALSE,12,"retained_input_estimate",99.4,FALSE,12,"retained_input_estimate",13.7,FALSE,12,"retained_input_estimate",96,FALSE,12,"retained_input_estimate",61.4,FALSE,12,"retained_input_estimate",62.7,FALSE,12,"retained_input_estimate"
"CG61FL","cuvette",50.8193418237027,3.60806925773503,3.79362475391724,27.4638981324951,6.91817289026315,2.09078267122285,0,64.7,75.4,89.3,13.6,60.6,12.4,27.1,"COG",2011,64.7,FALSE,2011,"retained_regional_estimate",75.4,FALSE,2011,"retained_regional_estimate",50.8193418237027,FALSE,12,"retained_input_estimate",3.60806925773503,FALSE,12,"retained_input_estimate",3.79362475391724,FALSE,12,"retained_input_estimate",27.4638981324951,FALSE,12,"retained_input_estimate",6.91817289026315,FALSE,12,"retained_input_estimate",2.09078267122285,FALSE,12,"retained_input_estimate",0,FALSE,12,"retained_input_estimate",64.7,FALSE,12,"retained_input_estimate",75.4,FALSE,12,"retained_input_estimate",89.3,FALSE,12,"retained_input_estimate",13.6,FALSE,12,"retained_input_estimate",60.6,FALSE,12,"retained_input_estimate",12.4,FALSE,12,"retained_input_estimate",27.1,FALSE,12,"retained_input_estimate"
"CG61FL","cuvetteouest",48.6121098970562,4.44187997336074,3.58045617340378,26.9881642207349,6.46118971361975,1.50879684480477,0,44.5,64.2,84.1,10.1,20.1,4.1,5.5,"COG",2011,44.5,FALSE,2011,"retained_regional_estimate",64.2,FALSE,2011,"retained_regional_estimate",48.6121098970562,FALSE,12,"retained_input_estimate",4.44187997336074,FALSE,12,"retained_input_estimate",3.58045617340378,FALSE,12,"retained_input_estimate",26.9881642207349,FALSE,12,"retained_input_estimate",6.46118971361975,FALSE,12,"retained_input_estimate",1.50879684480477,FALSE,12,"retained_input_estimate",0,FALSE,12,"retained_input_estimate",44.5,FALSE,12,"retained_input_estimate",64.2,FALSE,12,"retained_input_estimate",84.1,FALSE,12,"retained_input_estimate",10.1,FALSE,12,"retained_input_estimate",20.1,FALSE,12,"retained_input_estimate",4.1,FALSE,12,"retained_input_estimate",5.5,FALSE,12,"retained_input_estimate"
"CG61FL","kouilou",51.884650284613,4.22721127096721,3.74120182254892,27.0855602634631,5.23448913598659,1.48871357031244,0,65,70.3,82.7,14.4,34.1,7.9,3.4,"COG",2011,65,FALSE,2011,"retained_regional_estimate",70.3,FALSE,2011,"retained_regional_estimate",51.884650284613,FALSE,12,"retained_input_estimate",4.22721127096721,FALSE,12,"retained_input_estimate",3.74120182254892,FALSE,12,"retained_input_estimate",27.0855602634631,FALSE,12,"retained_input_estimate",5.23448913598659,FALSE,12,"retained_input_estimate",1.48871357031244,FALSE,12,"retained_input_estimate",0,FALSE,12,"retained_input_estimate",65,FALSE,12,"retained_input_estimate",70.3,FALSE,12,"retained_input_estimate",82.7,FALSE,12,"retained_input_estimate",14.4,FALSE,12,"retained_input_estimate",34.1,FALSE,12,"retained_input_estimate",7.9,FALSE,12,"retained_input_estimate",3.4,FALSE,12,"retained_input_estimate"
