"baseline","survey","country","variable","records","missing_records","regions","regions_with_any_missing","regions_with_all_missing"
"eligible_MAP","NM41FL","NAM","urban_pct",1266,0,11,0,0
"eligible_MAP","NM41FL","NAM","dtp3_pct",1266,0,11,0,0
"eligible_MAP","NM41FL","NAM","measles_pct",1266,0,11,0,0
"eligible_MAP","NM41FL","NAM","facility_delivery_pct",1266,0,11,0,0
"eligible_MAP","NM41FL","NAM","short_birth_interval_pct",1266,0,11,0,0
"eligible_MAP","NM41FL","NAM","improved_water_pct",1266,0,11,0,0
"eligible_MAP","NM41FL","NAM","improved_sanitation_pct",1266,0,11,0,0
"eligible_MAP","NM41FL","NAM","electricity_pct",1266,0,11,0,0
"eligible_MAP","NM41FL","NAM","log_hiv_incidence",1266,0,11,0,0
"eligible_MAP","NM41FL","NAM","log_gdp_pc",1266,0,11,0,0
"eligible_MAP","NM41FL","NAM","log_health_expenditure_pc",1266,0,11,0,0
"eligible_MAP","NM41FL","NAM","political_stability",1266,0,11,0,0
"previous_primary","NM51FL","NAM","male_pct",26166,0,11,0,0
"previous_primary","NM51FL","NAM","multiple_birth_pct",26166,0,11,0,0
"previous_primary","NM51FL","NAM","mean_birth_order",26166,0,11,0,0
"previous_primary","NM51FL","NAM","mean_maternal_age_birth",26166,0,11,0,0
"previous_primary","NM51FL","NAM","mean_maternal_education_years",26166,0,11,0,0
"previous_primary","NM51FL","NAM","mean_wealth_quintile",26166,0,11,0,0
"previous_primary","NM51FL","NAM","urban_pct",26166,0,11,0,0
"previous_primary","NM51FL","NAM","dtp3_pct",26166,0,11,0,0
"previous_primary","NM51FL","NAM","measles_pct",26166,0,11,0,0
"previous_primary","NM51FL","NAM","facility_delivery_pct",26166,0,11,0,0
"previous_primary","NM51FL","NAM","short_birth_interval_pct",26166,0,11,0,0
"previous_primary","NM51FL","NAM","improved_water_pct",26166,0,11,0,0
"previous_primary","NM51FL","NAM","improved_sanitation_pct",26166,0,11,0,0
"previous_primary","NM51FL","NAM","electricity_pct",26166,0,11,0,0
"previous_primary","NM51FL","NAM","log_hiv_incidence",26166,0,11,0,0
"previous_primary","NM51FL","NAM","log_gdp_pc",26166,0,11,0,0
"previous_primary","NM51FL","NAM","log_health_expenditure_pc",26166,0,11,0,0
"previous_primary","NM51FL","NAM","political_stability",26166,0,11,0,0
"eligible_MAP","NM51FL","NAM","male_pct",26318,0,11,0,0
"eligible_MAP","NM51FL","NAM","multiple_birth_pct",26318,0,11,0,0
"eligible_MAP","NM51FL","NAM","mean_birth_order",26318,0,11,0,0
"eligible_MAP","NM51FL","NAM","mean_maternal_age_birth",26318,0,11,0,0
"eligible_MAP","NM51FL","NAM","mean_maternal_education_years",26318,0,11,0,0
"eligible_MAP","NM51FL","NAM","mean_wealth_quintile",26318,0,11,0,0
"eligible_MAP","NM51FL","NAM","urban_pct",26318,0,11,0,0
"eligible_MAP","NM51FL","NAM","dtp3_pct",26318,0,11,0,0
"eligible_MAP","NM51FL","NAM","measles_pct",26318,0,11,0,0
"eligible_MAP","NM51FL","NAM","facility_delivery_pct",26318,0,11,0,0
"eligible_MAP","NM51FL","NAM","short_birth_interval_pct",26318,0,11,0,0
"eligible_MAP","NM51FL","NAM","improved_water_pct",26318,0,11,0,0
"eligible_MAP","NM51FL","NAM","improved_sanitation_pct",26318,0,11,0,0
"eligible_MAP","NM51FL","NAM","electricity_pct",26318,0,11,0,0
"eligible_MAP","NM51FL","NAM","log_hiv_incidence",26318,0,11,0,0
"eligible_MAP","NM51FL","NAM","log_gdp_pc",26318,0,11,0,0
"eligible_MAP","NM51FL","NAM","log_health_expenditure_pc",26318,0,11,0,0
"eligible_MAP","NM51FL","NAM","political_stability",26318,136,11,11,0
"regional_baseline","NM51FL","NAM","male_pct",26182,0,11,0,0
"regional_baseline","NM51FL","NAM","multiple_birth_pct",26182,0,11,0,0
"regional_baseline","NM51FL","NAM","mean_birth_order",26182,0,11,0,0
"regional_baseline","NM51FL","NAM","mean_maternal_age_birth",26182,0,11,0,0
"regional_baseline","NM51FL","NAM","mean_maternal_education_years",26182,0,11,0,0
"regional_baseline","NM51FL","NAM","mean_wealth_quintile",26182,0,11,0,0
"regional_baseline","NM51FL","NAM","urban_pct",26182,0,11,0,0
"regional_baseline","NM51FL","NAM","dtp3_pct",26182,0,11,0,0
"regional_baseline","NM51FL","NAM","measles_pct",26182,0,11,0,0
"regional_baseline","NM51FL","NAM","facility_delivery_pct",26182,0,11,0,0
"regional_baseline","NM51FL","NAM","short_birth_interval_pct",26182,0,11,0,0
"regional_baseline","NM51FL","NAM","improved_water_pct",26182,0,11,0,0
"regional_baseline","NM51FL","NAM","improved_sanitation_pct",26182,0,11,0,0
"regional_baseline","NM51FL","NAM","electricity_pct",26182,0,11,0,0
"regional_baseline","NM51FL","NAM","log_hiv_incidence",26182,0,11,0,0
"regional_baseline","NM51FL","NAM","log_gdp_pc",26182,0,11,0,0
"regional_baseline","NM51FL","NAM","log_health_expenditure_pc",26182,0,11,0,0
"regional_baseline","NM51FL","NAM","political_stability",26182,0,11,0,0
"previous_primary","NM61FL","NAM","male_pct",24181,0,11,0,0
"previous_primary","NM61FL","NAM","multiple_birth_pct",24181,0,11,0,0
"previous_primary","NM61FL","NAM","mean_birth_order",24181,0,11,0,0
"previous_primary","NM61FL","NAM","mean_maternal_age_birth",24181,0,11,0,0
"previous_primary","NM61FL","NAM","mean_maternal_education_years",24181,0,11,0,0
"previous_primary","NM61FL","NAM","mean_wealth_quintile",24181,0,11,0,0
"previous_primary","NM61FL","NAM","urban_pct",24181,0,11,0,0
"previous_primary","NM61FL","NAM","dtp3_pct",24181,0,11,0,0
"previous_primary","NM61FL","NAM","measles_pct",24181,0,11,0,0
"previous_primary","NM61FL","NAM","facility_delivery_pct",24181,0,11,0,0
"previous_primary","NM61FL","NAM","short_birth_interval_pct",24181,0,11,0,0
"previous_primary","NM61FL","NAM","improved_water_pct",24181,0,11,0,0
"previous_primary","NM61FL","NAM","improved_sanitation_pct",24181,0,11,0,0
"previous_primary","NM61FL","NAM","electricity_pct",24181,0,11,0,0
"previous_primary","NM61FL","NAM","log_hiv_incidence",24181,0,11,0,0
"previous_primary","NM61FL","NAM","log_gdp_pc",24181,0,11,0,0
"previous_primary","NM61FL","NAM","log_health_expenditure_pc",24181,0,11,0,0
"previous_primary","NM61FL","NAM","political_stability",24181,0,11,0,0
"eligible_MAP","NM61FL","NAM","male_pct",24195,0,11,0,0
"eligible_MAP","NM61FL","NAM","multiple_birth_pct",24195,0,11,0,0
"eligible_MAP","NM61FL","NAM","mean_birth_order",24195,0,11,0,0
"eligible_MAP","NM61FL","NAM","mean_maternal_age_birth",24195,0,11,0,0
"eligible_MAP","NM61FL","NAM","mean_maternal_education_years",24195,0,11,0,0
"eligible_MAP","NM61FL","NAM","mean_wealth_quintile",24195,0,11,0,0
"eligible_MAP","NM61FL","NAM","urban_pct",24195,0,11,0,0
"eligible_MAP","NM61FL","NAM","dtp3_pct",24195,0,11,0,0
"eligible_MAP","NM61FL","NAM","measles_pct",24195,0,11,0,0
"eligible_MAP","NM61FL","NAM","facility_delivery_pct",24195,0,11,0,0
"eligible_MAP","NM61FL","NAM","short_birth_interval_pct",24195,0,11,0,0
"eligible_MAP","NM61FL","NAM","improved_water_pct",24195,0,11,0,0
"eligible_MAP","NM61FL","NAM","improved_sanitation_pct",24195,0,11,0,0
"eligible_MAP","NM61FL","NAM","electricity_pct",24195,0,11,0,0
"eligible_MAP","NM61FL","NAM","log_hiv_incidence",24195,0,11,0,0
"eligible_MAP","NM61FL","NAM","log_gdp_pc",24195,0,11,0,0
"eligible_MAP","NM61FL","NAM","log_health_expenditure_pc",24195,0,11,0,0
"eligible_MAP","NM61FL","NAM","political_stability",24195,0,11,0,0
"regional_baseline","NM61FL","NAM","male_pct",24195,0,11,0,0
"regional_baseline","NM61FL","NAM","multiple_birth_pct",24195,0,11,0,0
"regional_baseline","NM61FL","NAM","mean_birth_order",24195,0,11,0,0
"regional_baseline","NM61FL","NAM","mean_maternal_age_birth",24195,0,11,0,0
"regional_baseline","NM61FL","NAM","mean_maternal_education_years",24195,0,11,0,0
"regional_baseline","NM61FL","NAM","mean_wealth_quintile",24195,0,11,0,0
"regional_baseline","NM61FL","NAM","urban_pct",24195,0,11,0,0
"regional_baseline","NM61FL","NAM","dtp3_pct",24195,0,11,0,0
"regional_baseline","NM61FL","NAM","measles_pct",24195,0,11,0,0
"regional_baseline","NM61FL","NAM","facility_delivery_pct",24195,0,11,0,0
"regional_baseline","NM61FL","NAM","short_birth_interval_pct",24195,0,11,0,0
"regional_baseline","NM61FL","NAM","improved_water_pct",24195,0,11,0,0
"regional_baseline","NM61FL","NAM","improved_sanitation_pct",24195,0,11,0,0
"regional_baseline","NM61FL","NAM","electricity_pct",24195,0,11,0,0
"regional_baseline","NM61FL","NAM","log_hiv_incidence",24195,0,11,0,0
"regional_baseline","NM61FL","NAM","log_gdp_pc",24195,0,11,0,0
"regional_baseline","NM61FL","NAM","log_health_expenditure_pc",24195,0,11,0,0
"regional_baseline","NM61FL","NAM","political_stability",24195,0,11,0,0
"previous_primary","NI51FL","NER","male_pct",43179,0,8,0,0
"previous_primary","NI51FL","NER","multiple_birth_pct",43179,0,8,0,0
"previous_primary","NI51FL","NER","mean_birth_order",43179,0,8,0,0
"previous_primary","NI51FL","NER","mean_maternal_age_birth",43179,0,8,0,0
"previous_primary","NI51FL","NER","mean_maternal_education_years",43179,0,8,0,0
"previous_primary","NI51FL","NER","mean_wealth_quintile",43179,0,8,0,0
"previous_primary","NI51FL","NER","urban_pct",43179,0,8,0,0
"previous_primary","NI51FL","NER","dtp3_pct",43179,0,8,0,0
"previous_primary","NI51FL","NER","measles_pct",43179,0,8,0,0
"previous_primary","NI51FL","NER","facility_delivery_pct",43179,0,8,0,0
"previous_primary","NI51FL","NER","short_birth_interval_pct",43179,0,8,0,0
"previous_primary","NI51FL","NER","improved_water_pct",43179,0,8,0,0
"previous_primary","NI51FL","NER","improved_sanitation_pct",43179,0,8,0,0
"previous_primary","NI51FL","NER","electricity_pct",43179,0,8,0,0
"previous_primary","NI51FL","NER","log_hiv_incidence",43179,0,8,0,0
"previous_primary","NI51FL","NER","log_gdp_pc",43179,0,8,0,0
"previous_primary","NI51FL","NER","log_health_expenditure_pc",43179,0,8,0,0
"previous_primary","NI51FL","NER","political_stability",43179,0,8,0,0
"eligible_MAP","NI51FL","NER","male_pct",52153,0,8,0,0
"eligible_MAP","NI51FL","NER","multiple_birth_pct",52153,0,8,0,0
"eligible_MAP","NI51FL","NER","mean_birth_order",52153,0,8,0,0
"eligible_MAP","NI51FL","NER","mean_maternal_age_birth",52153,0,8,0,0
"eligible_MAP","NI51FL","NER","mean_maternal_education_years",52153,0,8,0,0
"eligible_MAP","NI51FL","NER","mean_wealth_quintile",52153,0,8,0,0
"eligible_MAP","NI51FL","NER","urban_pct",52153,0,8,0,0
"eligible_MAP","NI51FL","NER","dtp3_pct",52153,0,8,0,0
"eligible_MAP","NI51FL","NER","measles_pct",52153,0,8,0,0
"eligible_MAP","NI51FL","NER","facility_delivery_pct",52153,0,8,0,0
"eligible_MAP","NI51FL","NER","short_birth_interval_pct",52153,0,8,0,0
"eligible_MAP","NI51FL","NER","improved_water_pct",52153,0,8,0,0
"eligible_MAP","NI51FL","NER","improved_sanitation_pct",52153,0,8,0,0
"eligible_MAP","NI51FL","NER","electricity_pct",52153,0,8,0,0
"eligible_MAP","NI51FL","NER","log_hiv_incidence",52153,0,8,0,0
"eligible_MAP","NI51FL","NER","log_gdp_pc",52153,0,8,0,0
"eligible_MAP","NI51FL","NER","log_health_expenditure_pc",52153,0,8,0,0
"eligible_MAP","NI51FL","NER","political_stability",52153,8965,8,8,0
"regional_baseline","NI51FL","NER","male_pct",43188,0,8,0,0
"regional_baseline","NI51FL","NER","multiple_birth_pct",43188,0,8,0,0
"regional_baseline","NI51FL","NER","mean_birth_order",43188,0,8,0,0
"regional_baseline","NI51FL","NER","mean_maternal_age_birth",43188,0,8,0,0
"regional_baseline","NI51FL","NER","mean_maternal_education_years",43188,0,8,0,0
"regional_baseline","NI51FL","NER","mean_wealth_quintile",43188,0,8,0,0
"regional_baseline","NI51FL","NER","urban_pct",43188,0,8,0,0
"regional_baseline","NI51FL","NER","dtp3_pct",43188,0,8,0,0
"regional_baseline","NI51FL","NER","measles_pct",43188,0,8,0,0
"regional_baseline","NI51FL","NER","facility_delivery_pct",43188,0,8,0,0
"regional_baseline","NI51FL","NER","short_birth_interval_pct",43188,0,8,0,0
"regional_baseline","NI51FL","NER","improved_water_pct",43188,0,8,0,0
"regional_baseline","NI51FL","NER","improved_sanitation_pct",43188,0,8,0,0
"regional_baseline","NI51FL","NER","electricity_pct",43188,0,8,0,0
"regional_baseline","NI51FL","NER","log_hiv_incidence",43188,0,8,0,0
"regional_baseline","NI51FL","NER","log_gdp_pc",43188,0,8,0,0
"regional_baseline","NI51FL","NER","log_health_expenditure_pc",43188,0,8,0,0
"regional_baseline","NI51FL","NER","political_stability",43188,0,8,0,0
"previous_primary","NI61FL","NER","male_pct",72981,0,8,0,0
"previous_primary","NI61FL","NER","multiple_birth_pct",72981,0,8,0,0
"previous_primary","NI61FL","NER","mean_birth_order",72981,0,8,0,0
"previous_primary","NI61FL","NER","mean_maternal_age_birth",72981,0,8,0,0
"previous_primary","NI61FL","NER","mean_maternal_education_years",72981,0,8,0,0
"previous_primary","NI61FL","NER","mean_wealth_quintile",72981,0,8,0,0
"previous_primary","NI61FL","NER","urban_pct",72981,0,8,0,0
"previous_primary","NI61FL","NER","dtp3_pct",72981,0,8,0,0
"previous_primary","NI61FL","NER","measles_pct",72981,0,8,0,0
"previous_primary","NI61FL","NER","facility_delivery_pct",72981,0,8,0,0
"previous_primary","NI61FL","NER","short_birth_interval_pct",72981,0,8,0,0
"previous_primary","NI61FL","NER","improved_water_pct",72981,0,8,0,0
"previous_primary","NI61FL","NER","improved_sanitation_pct",72981,0,8,0,0
"previous_primary","NI61FL","NER","electricity_pct",72981,0,8,0,0
"previous_primary","NI61FL","NER","log_hiv_incidence",72981,0,8,0,0
"previous_primary","NI61FL","NER","log_gdp_pc",72981,0,8,0,0
"previous_primary","NI61FL","NER","log_health_expenditure_pc",72981,0,8,0,0
"previous_primary","NI61FL","NER","political_stability",72981,0,8,0,0
"eligible_MAP","NI61FL","NER","male_pct",73120,0,8,0,0
"eligible_MAP","NI61FL","NER","multiple_birth_pct",73120,0,8,0,0
"eligible_MAP","NI61FL","NER","mean_birth_order",73120,0,8,0,0
"eligible_MAP","NI61FL","NER","mean_maternal_age_birth",73120,0,8,0,0
"eligible_MAP","NI61FL","NER","mean_maternal_education_years",73120,0,8,0,0
"eligible_MAP","NI61FL","NER","mean_wealth_quintile",73120,0,8,0,0
"eligible_MAP","NI61FL","NER","urban_pct",73120,0,8,0,0
"eligible_MAP","NI61FL","NER","dtp3_pct",73120,0,8,0,0
"eligible_MAP","NI61FL","NER","measles_pct",73120,0,8,0,0
"eligible_MAP","NI61FL","NER","facility_delivery_pct",73120,0,8,0,0
"eligible_MAP","NI61FL","NER","short_birth_interval_pct",73120,0,8,0,0
"eligible_MAP","NI61FL","NER","improved_water_pct",73120,0,8,0,0
"eligible_MAP","NI61FL","NER","improved_sanitation_pct",73120,0,8,0,0
"eligible_MAP","NI61FL","NER","electricity_pct",73120,0,8,0,0
"eligible_MAP","NI61FL","NER","log_hiv_incidence",73120,0,8,0,0
"eligible_MAP","NI61FL","NER","log_gdp_pc",73120,0,8,0,0
"eligible_MAP","NI61FL","NER","log_health_expenditure_pc",73120,0,8,0,0
"eligible_MAP","NI61FL","NER","political_stability",73120,0,8,0,0
"regional_baseline","NI61FL","NER","male_pct",73120,0,8,0,0
"regional_baseline","NI61FL","NER","multiple_birth_pct",73120,0,8,0,0
"regional_baseline","NI61FL","NER","mean_birth_order",73120,0,8,0,0
"regional_baseline","NI61FL","NER","mean_maternal_age_birth",73120,0,8,0,0
"regional_baseline","NI61FL","NER","mean_maternal_education_years",73120,0,8,0,0
"regional_baseline","NI61FL","NER","mean_wealth_quintile",73120,0,8,0,0
"regional_baseline","NI61FL","NER","urban_pct",73120,0,8,0,0
"regional_baseline","NI61FL","NER","dtp3_pct",73120,0,8,0,0
"regional_baseline","NI61FL","NER","measles_pct",73120,0,8,0,0
"regional_baseline","NI61FL","NER","facility_delivery_pct",73120,0,8,0,0
"regional_baseline","NI61FL","NER","short_birth_interval_pct",73120,0,8,0,0
"regional_baseline","NI61FL","NER","improved_water_pct",73120,0,8,0,0
"regional_baseline","NI61FL","NER","improved_sanitation_pct",73120,0,8,0,0
"regional_baseline","NI61FL","NER","electricity_pct",73120,0,8,0,0
"regional_baseline","NI61FL","NER","log_hiv_incidence",73120,0,8,0,0
"regional_baseline","NI61FL","NER","log_gdp_pc",73120,0,8,0,0
"regional_baseline","NI61FL","NER","log_health_expenditure_pc",73120,0,8,0,0
"regional_baseline","NI61FL","NER","political_stability",73120,0,8,0,0
"previous_primary","NG4BFL","NGA","male_pct",13794,0,6,0,0
"previous_primary","NG4BFL","NGA","multiple_birth_pct",13794,0,6,0,0
"previous_primary","NG4BFL","NGA","mean_birth_order",13794,0,6,0,0
"previous_primary","NG4BFL","NGA","mean_maternal_age_birth",13794,0,6,0,0
"previous_primary","NG4BFL","NGA","mean_maternal_education_years",13794,0,6,0,0
"previous_primary","NG4BFL","NGA","mean_wealth_quintile",13794,0,6,0,0
"previous_primary","NG4BFL","NGA","urban_pct",13794,0,6,0,0
"previous_primary","NG4BFL","NGA","dtp3_pct",13794,0,6,0,0
"previous_primary","NG4BFL","NGA","measles_pct",13794,0,6,0,0
"previous_primary","NG4BFL","NGA","facility_delivery_pct",13794,0,6,0,0
"previous_primary","NG4BFL","NGA","short_birth_interval_pct",13794,0,6,0,0
"previous_primary","NG4BFL","NGA","improved_water_pct",13794,0,6,0,0
"previous_primary","NG4BFL","NGA","improved_sanitation_pct",13794,0,6,0,0
"previous_primary","NG4BFL","NGA","electricity_pct",13794,0,6,0,0
"previous_primary","NG4BFL","NGA","log_hiv_incidence",13794,0,6,0,0
"previous_primary","NG4BFL","NGA","log_gdp_pc",13794,0,6,0,0
"previous_primary","NG4BFL","NGA","log_health_expenditure_pc",13794,0,6,0,0
"previous_primary","NG4BFL","NGA","political_stability",13794,0,6,0,0
"eligible_MAP","NG4BFL","NGA","male_pct",20997,0,6,0,0
"eligible_MAP","NG4BFL","NGA","multiple_birth_pct",20997,0,6,0,0
"eligible_MAP","NG4BFL","NGA","mean_birth_order",20997,0,6,0,0
"eligible_MAP","NG4BFL","NGA","mean_maternal_age_birth",20997,0,6,0,0
"eligible_MAP","NG4BFL","NGA","mean_maternal_education_years",20997,0,6,0,0
"eligible_MAP","NG4BFL","NGA","mean_wealth_quintile",20997,0,6,0,0
"eligible_MAP","NG4BFL","NGA","urban_pct",20997,0,6,0,0
"eligible_MAP","NG4BFL","NGA","dtp3_pct",20997,0,6,0,0
"eligible_MAP","NG4BFL","NGA","measles_pct",20997,0,6,0,0
"eligible_MAP","NG4BFL","NGA","facility_delivery_pct",20997,0,6,0,0
"eligible_MAP","NG4BFL","NGA","short_birth_interval_pct",20997,0,6,0,0
"eligible_MAP","NG4BFL","NGA","improved_water_pct",20997,0,6,0,0
"eligible_MAP","NG4BFL","NGA","improved_sanitation_pct",20997,0,6,0,0
"eligible_MAP","NG4BFL","NGA","electricity_pct",20997,0,6,0,0
"eligible_MAP","NG4BFL","NGA","log_hiv_incidence",20997,0,6,0,0
"eligible_MAP","NG4BFL","NGA","log_gdp_pc",20997,0,6,0,0
"eligible_MAP","NG4BFL","NGA","log_health_expenditure_pc",20997,0,6,0,0
"eligible_MAP","NG4BFL","NGA","political_stability",20997,7191,6,6,0
"regional_baseline","NG4BFL","NGA","male_pct",13806,0,6,0,0
"regional_baseline","NG4BFL","NGA","multiple_birth_pct",13806,0,6,0,0
"regional_baseline","NG4BFL","NGA","mean_birth_order",13806,0,6,0,0
"regional_baseline","NG4BFL","NGA","mean_maternal_age_birth",13806,0,6,0,0
"regional_baseline","NG4BFL","NGA","mean_maternal_education_years",13806,0,6,0,0
"regional_baseline","NG4BFL","NGA","mean_wealth_quintile",13806,0,6,0,0
"regional_baseline","NG4BFL","NGA","urban_pct",13806,0,6,0,0
"regional_baseline","NG4BFL","NGA","dtp3_pct",13806,0,6,0,0
"regional_baseline","NG4BFL","NGA","measles_pct",13806,0,6,0,0
"regional_baseline","NG4BFL","NGA","facility_delivery_pct",13806,0,6,0,0
"regional_baseline","NG4BFL","NGA","short_birth_interval_pct",13806,0,6,0,0
"regional_baseline","NG4BFL","NGA","improved_water_pct",13806,0,6,0,0
"regional_baseline","NG4BFL","NGA","improved_sanitation_pct",13806,0,6,0,0
"regional_baseline","NG4BFL","NGA","electricity_pct",13806,0,6,0,0
"regional_baseline","NG4BFL","NGA","log_hiv_incidence",13806,0,6,0,0
"regional_baseline","NG4BFL","NGA","log_gdp_pc",13806,0,6,0,0
"regional_baseline","NG4BFL","NGA","log_health_expenditure_pc",13806,0,6,0,0
"regional_baseline","NG4BFL","NGA","political_stability",13806,0,6,0,0
"previous_primary","NG53FL","NGA","male_pct",156922,0,6,0,0
"previous_primary","NG53FL","NGA","multiple_birth_pct",156922,0,6,0,0
"previous_primary","NG53FL","NGA","mean_birth_order",156922,0,6,0,0
"previous_primary","NG53FL","NGA","mean_maternal_age_birth",156922,0,6,0,0
"previous_primary","NG53FL","NGA","mean_maternal_education_years",156922,0,6,0,0
"previous_primary","NG53FL","NGA","mean_wealth_quintile",156922,0,6,0,0
"previous_primary","NG53FL","NGA","urban_pct",156922,0,6,0,0
"previous_primary","NG53FL","NGA","dtp3_pct",156922,0,6,0,0
"previous_primary","NG53FL","NGA","measles_pct",156922,0,6,0,0
"previous_primary","NG53FL","NGA","facility_delivery_pct",156922,0,6,0,0
"previous_primary","NG53FL","NGA","short_birth_interval_pct",156922,0,6,0,0
"previous_primary","NG53FL","NGA","improved_water_pct",156922,0,6,0,0
"previous_primary","NG53FL","NGA","improved_sanitation_pct",156922,0,6,0,0
"previous_primary","NG53FL","NGA","electricity_pct",156922,0,6,0,0
"previous_primary","NG53FL","NGA","log_hiv_incidence",156922,0,6,0,0
"previous_primary","NG53FL","NGA","log_gdp_pc",156922,0,6,0,0
"previous_primary","NG53FL","NGA","log_health_expenditure_pc",156922,0,6,0,0
"previous_primary","NG53FL","NGA","political_stability",156922,0,6,0,0
"eligible_MAP","NG53FL","NGA","male_pct",157016,0,6,0,0
"eligible_MAP","NG53FL","NGA","multiple_birth_pct",157016,0,6,0,0
"eligible_MAP","NG53FL","NGA","mean_birth_order",157016,0,6,0,0
"eligible_MAP","NG53FL","NGA","mean_maternal_age_birth",157016,0,6,0,0
"eligible_MAP","NG53FL","NGA","mean_maternal_education_years",157016,0,6,0,0
"eligible_MAP","NG53FL","NGA","mean_wealth_quintile",157016,0,6,0,0
"eligible_MAP","NG53FL","NGA","urban_pct",157016,0,6,0,0
"eligible_MAP","NG53FL","NGA","dtp3_pct",157016,0,6,0,0
"eligible_MAP","NG53FL","NGA","measles_pct",157016,0,6,0,0
"eligible_MAP","NG53FL","NGA","facility_delivery_pct",157016,0,6,0,0
"eligible_MAP","NG53FL","NGA","short_birth_interval_pct",157016,0,6,0,0
"eligible_MAP","NG53FL","NGA","improved_water_pct",157016,0,6,0,0
"eligible_MAP","NG53FL","NGA","improved_sanitation_pct",157016,0,6,0,0
"eligible_MAP","NG53FL","NGA","electricity_pct",157016,0,6,0,0
"eligible_MAP","NG53FL","NGA","log_hiv_incidence",157016,0,6,0,0
"eligible_MAP","NG53FL","NGA","log_gdp_pc",157016,0,6,0,0
"eligible_MAP","NG53FL","NGA","log_health_expenditure_pc",157016,0,6,0,0
"eligible_MAP","NG53FL","NGA","political_stability",157016,0,6,0,0
"regional_baseline","NG53FL","NGA","male_pct",157016,0,6,0,0
"regional_baseline","NG53FL","NGA","multiple_birth_pct",157016,0,6,0,0
"regional_baseline","NG53FL","NGA","mean_birth_order",157016,0,6,0,0
"regional_baseline","NG53FL","NGA","mean_maternal_age_birth",157016,0,6,0,0
"regional_baseline","NG53FL","NGA","mean_maternal_education_years",157016,0,6,0,0
"regional_baseline","NG53FL","NGA","mean_wealth_quintile",157016,0,6,0,0
"regional_baseline","NG53FL","NGA","urban_pct",157016,0,6,0,0
"regional_baseline","NG53FL","NGA","dtp3_pct",157016,0,6,0,0
"regional_baseline","NG53FL","NGA","measles_pct",157016,0,6,0,0
"regional_baseline","NG53FL","NGA","facility_delivery_pct",157016,0,6,0,0
"regional_baseline","NG53FL","NGA","short_birth_interval_pct",157016,0,6,0,0
"regional_baseline","NG53FL","NGA","improved_water_pct",157016,0,6,0,0
"regional_baseline","NG53FL","NGA","improved_sanitation_pct",157016,0,6,0,0
"regional_baseline","NG53FL","NGA","electricity_pct",157016,0,6,0,0
"regional_baseline","NG53FL","NGA","log_hiv_incidence",157016,0,6,0,0
"regional_baseline","NG53FL","NGA","log_gdp_pc",157016,0,6,0,0
"regional_baseline","NG53FL","NGA","log_health_expenditure_pc",157016,0,6,0,0
"regional_baseline","NG53FL","NGA","political_stability",157016,0,6,0,0
"previous_primary","NG61FL","NGA","male_pct",31888,0,6,0,0
"previous_primary","NG61FL","NGA","multiple_birth_pct",31888,0,6,0,0
"previous_primary","NG61FL","NGA","mean_birth_order",31888,0,6,0,0
"previous_primary","NG61FL","NGA","mean_maternal_age_birth",31888,0,6,0,0
"previous_primary","NG61FL","NGA","mean_maternal_education_years",31888,0,6,0,0
"previous_primary","NG61FL","NGA","mean_wealth_quintile",31888,0,6,0,0
"previous_primary","NG61FL","NGA","urban_pct",31888,0,6,0,0
"previous_primary","NG61FL","NGA","dtp3_pct",31888,0,6,0,0
"previous_primary","NG61FL","NGA","measles_pct",31888,0,6,0,0
"previous_primary","NG61FL","NGA","facility_delivery_pct",31888,31888,6,6,6
"previous_primary","NG61FL","NGA","short_birth_interval_pct",31888,0,6,0,0
"previous_primary","NG61FL","NGA","improved_water_pct",31888,0,6,0,0
"previous_primary","NG61FL","NGA","improved_sanitation_pct",31888,0,6,0,0
"previous_primary","NG61FL","NGA","electricity_pct",31888,0,6,0,0
"previous_primary","NG61FL","NGA","log_hiv_incidence",31888,0,6,0,0
"previous_primary","NG61FL","NGA","log_gdp_pc",31888,0,6,0,0
"previous_primary","NG61FL","NGA","log_health_expenditure_pc",31888,0,6,0,0
"previous_primary","NG61FL","NGA","political_stability",31888,0,6,0,0
"eligible_MAP","NG61FL","NGA","male_pct",32266,0,6,0,0
"eligible_MAP","NG61FL","NGA","multiple_birth_pct",32266,0,6,0,0
"eligible_MAP","NG61FL","NGA","mean_birth_order",32266,0,6,0,0
"eligible_MAP","NG61FL","NGA","mean_maternal_age_birth",32266,0,6,0,0
"eligible_MAP","NG61FL","NGA","mean_maternal_education_years",32266,0,6,0,0
"eligible_MAP","NG61FL","NGA","mean_wealth_quintile",32266,0,6,0,0
"eligible_MAP","NG61FL","NGA","urban_pct",32266,0,6,0,0
"eligible_MAP","NG61FL","NGA","dtp3_pct",32266,0,6,0,0
"eligible_MAP","NG61FL","NGA","measles_pct",32266,0,6,0,0
"eligible_MAP","NG61FL","NGA","facility_delivery_pct",32266,32266,6,6,6
"eligible_MAP","NG61FL","NGA","short_birth_interval_pct",32266,0,6,0,0
"eligible_MAP","NG61FL","NGA","improved_water_pct",32266,0,6,0,0
"eligible_MAP","NG61FL","NGA","improved_sanitation_pct",32266,0,6,0,0
"eligible_MAP","NG61FL","NGA","electricity_pct",32266,0,6,0,0
"eligible_MAP","NG61FL","NGA","log_hiv_incidence",32266,0,6,0,0
