"survey","country","region","records","children","deaths","complete_case_records","complete_case_children","complete_case_deaths","baseline"
"ML6AFL","MLI","MLI:ML6AFL:bamako",8335,2500,79,8335,2500,79,"previous_primary"
"ML6AFL","MLI","MLI:ML6AFL:koulikoro",10534,3170,143,10534,3170,143,"previous_primary"
"ML6AFL","MLI","MLI:ML6AFL:sikasso",10128,3117,192,10128,3117,192,"previous_primary"
"ML6AFL","MLI","MLI:ML6AFL:segou",11068,3307,179,11068,3307,179,"previous_primary"
"ML6AFL","MLI","MLI:ML6AFL:kayes",9729,2936,132,9729,2936,132,"previous_primary"
"ML6AFL","MLI","MLI:ML6AFL:mopti",8938,2707,149,8938,2707,149,"eligible_MAP"
"ML6AFL","MLI","MLI:ML6AFL:bamako",8335,2500,79,8335,2500,79,"eligible_MAP"
"ML6AFL","MLI","MLI:ML6AFL:koulikoro",10534,3170,143,10534,3170,143,"eligible_MAP"
"ML6AFL","MLI","MLI:ML6AFL:sikasso",10128,3117,192,10128,3117,192,"eligible_MAP"
"ML6AFL","MLI","MLI:ML6AFL:segou",11068,3307,179,11068,3307,179,"eligible_MAP"
"ML6AFL","MLI","MLI:ML6AFL:kayes",9729,2936,132,9729,2936,132,"eligible_MAP"
"ML6AFL","MLI","MLI:ML6AFL:mopti",8938,2707,149,8938,2707,149,"regional_baseline"
"ML6AFL","MLI","MLI:ML6AFL:bamako",8335,2500,79,8335,2500,79,"regional_baseline"
"ML6AFL","MLI","MLI:ML6AFL:koulikoro",10534,3170,143,10534,3170,143,"regional_baseline"
"ML6AFL","MLI","MLI:ML6AFL:sikasso",10128,3117,192,10128,3117,192,"regional_baseline"
"ML6AFL","MLI","MLI:ML6AFL:segou",11068,3307,179,11068,3307,179,"regional_baseline"
"ML6AFL","MLI","MLI:ML6AFL:kayes",9729,2936,132,9729,2936,132,"regional_baseline"
"ML7AFL","MLI","MLI:ML7AFL:kayes",7765,2364,128,7765,2364,128,"previous_primary"
"ML7AFL","MLI","MLI:ML7AFL:koulikoro",7802,2348,127,7802,2348,127,"previous_primary"
"ML7AFL","MLI","MLI:ML7AFL:sikasso",9037,2727,130,9037,2727,130,"previous_primary"
"ML7AFL","MLI","MLI:ML7AFL:segou",7538,2280,123,7538,2280,123,"previous_primary"
"ML7AFL","MLI","MLI:ML7AFL:mopti",4624,1389,86,4624,1389,86,"previous_primary"
"ML7AFL","MLI","MLI:ML7AFL:tombouctou",6211,1849,123,6211,1849,123,"previous_primary"
"ML7AFL","MLI","MLI:ML7AFL:gao",3867,1110,36,3867,1110,36,"previous_primary"
"ML7AFL","MLI","MLI:ML7AFL:kidal",2490,676,7,2490,676,7,"previous_primary"
"ML7AFL","MLI","MLI:ML7AFL:bamako",6881,2062,46,6881,2062,46,"previous_primary"
"ML7AFL","MLI","MLI:ML7AFL:kayes",7765,2364,128,7765,2364,128,"eligible_MAP"
"ML7AFL","MLI","MLI:ML7AFL:koulikoro",7802,2348,127,7802,2348,127,"eligible_MAP"
"ML7AFL","MLI","MLI:ML7AFL:sikasso",9037,2727,130,9037,2727,130,"eligible_MAP"
"ML7AFL","MLI","MLI:ML7AFL:segou",7538,2280,123,7538,2280,123,"eligible_MAP"
"ML7AFL","MLI","MLI:ML7AFL:mopti",4624,1389,86,4624,1389,86,"eligible_MAP"
"ML7AFL","MLI","MLI:ML7AFL:tombouctou",6211,1849,123,6211,1849,123,"eligible_MAP"
"ML7AFL","MLI","MLI:ML7AFL:gao",3867,1110,36,3867,1110,36,"eligible_MAP"
"ML7AFL","MLI","MLI:ML7AFL:kidal",2490,676,7,2490,676,7,"eligible_MAP"
"ML7AFL","MLI","MLI:ML7AFL:bamako",6881,2062,46,6881,2062,46,"eligible_MAP"
"ML7AFL","MLI","MLI:ML7AFL:kayes",7765,2364,128,7765,2364,128,"regional_baseline"
"ML7AFL","MLI","MLI:ML7AFL:koulikoro",7802,2348,127,7802,2348,127,"regional_baseline"
"ML7AFL","MLI","MLI:ML7AFL:sikasso",9037,2727,130,9037,2727,130,"regional_baseline"
"ML7AFL","MLI","MLI:ML7AFL:segou",7538,2280,123,7538,2280,123,"regional_baseline"
"ML7AFL","MLI","MLI:ML7AFL:mopti",4624,1389,86,4624,1389,86,"regional_baseline"
"ML7AFL","MLI","MLI:ML7AFL:tombouctou",6211,1849,123,6211,1849,123,"regional_baseline"
"ML7AFL","MLI","MLI:ML7AFL:gao",3867,1110,36,3867,1110,36,"regional_baseline"
"ML7AFL","MLI","MLI:ML7AFL:kidal",2490,676,7,2490,676,7,"regional_baseline"
"ML7AFL","MLI","MLI:ML7AFL:bamako",6881,2062,46,6881,2062,46,"regional_baseline"
"ML8AFL","MLI","MLI:ML8AFL:kayes",13820,4132,195,13820,4132,195,"previous_primary"
"ML8AFL","MLI","MLI:ML8AFL:koulikoro",14001,4182,171,14001,4182,171,"previous_primary"
"ML8AFL","MLI","MLI:ML8AFL:sikasso",12908,3831,178,12908,3831,178,"previous_primary"
"ML8AFL","MLI","MLI:ML8AFL:segou",11590,3448,172,11590,3448,172,"previous_primary"
"ML8AFL","MLI","MLI:ML8AFL:mopti",10296,3057,187,10296,3057,187,"previous_primary"
"ML8AFL","MLI","MLI:ML8AFL:tombouctou",9894,2738,54,9894,2738,54,"previous_primary"
"ML8AFL","MLI","MLI:ML8AFL:gao",6183,1802,72,6183,1802,72,"previous_primary"
"ML8AFL","MLI","MLI:ML8AFL:kidal",1171,346,13,1171,346,13,"previous_primary"
"ML8AFL","MLI","MLI:ML8AFL:bamako",8713,2588,70,8713,2588,70,"previous_primary"
"ML8AFL","MLI","MLI:ML8AFL:kayes",13848,4155,195,13828,4135,195,"eligible_MAP"
"ML8AFL","MLI","MLI:ML8AFL:koulikoro",14014,4195,172,14001,4182,171,"eligible_MAP"
"ML8AFL","MLI","MLI:ML8AFL:sikasso",12924,3847,178,12908,3831,178,"eligible_MAP"
"ML8AFL","MLI","MLI:ML8AFL:segou",11596,3454,172,11590,3448,172,"eligible_MAP"
"ML8AFL","MLI","MLI:ML8AFL:mopti",10307,3068,187,10296,3057,187,"eligible_MAP"
"ML8AFL","MLI","MLI:ML8AFL:tombouctou",9911,2755,55,9894,2738,54,"eligible_MAP"
"ML8AFL","MLI","MLI:ML8AFL:gao",6194,1813,73,6183,1802,72,"eligible_MAP"
"ML8AFL","MLI","MLI:ML8AFL:kidal",1174,349,13,1171,346,13,"eligible_MAP"
"ML8AFL","MLI","MLI:ML8AFL:bamako",8721,2596,70,8713,2588,70,"eligible_MAP"
"ML8AFL","MLI","MLI:ML8AFL:kayes",13828,4135,195,13828,4135,195,"regional_baseline"
"ML8AFL","MLI","MLI:ML8AFL:koulikoro",14001,4182,171,14001,4182,171,"regional_baseline"
"ML8AFL","MLI","MLI:ML8AFL:sikasso",12908,3831,178,12908,3831,178,"regional_baseline"
"ML8AFL","MLI","MLI:ML8AFL:segou",11590,3448,172,11590,3448,172,"regional_baseline"
"ML8AFL","MLI","MLI:ML8AFL:mopti",10296,3057,187,10296,3057,187,"regional_baseline"
"ML8AFL","MLI","MLI:ML8AFL:tombouctou",9894,2738,54,9894,2738,54,"regional_baseline"
"ML8AFL","MLI","MLI:ML8AFL:gao",6183,1802,72,6183,1802,72,"regional_baseline"
"ML8AFL","MLI","MLI:ML8AFL:kidal",1171,346,13,1171,346,13,"regional_baseline"
"ML8AFL","MLI","MLI:ML8AFL:bamako",8713,2588,70,8713,2588,70,"regional_baseline"
"MZ41FL","MOZ","MOZ:MZ41FL:niassa",2242,1162,70,2242,1162,70,"previous_primary"
"MZ41FL","MOZ","MOZ:MZ41FL:cabodelgado",2206,1112,83,2206,1112,83,"previous_primary"
"MZ41FL","MOZ","MOZ:MZ41FL:nampula",3181,1624,86,3181,1624,86,"previous_primary"
"MZ41FL","MOZ","MOZ:MZ41FL:zambezia",2783,1468,36,2783,1468,36,"previous_primary"
"MZ41FL","MOZ","MOZ:MZ41FL:tete",3172,1595,91,3172,1595,91,"previous_primary"
"MZ41FL","MOZ","MOZ:MZ41FL:manica",2769,1431,56,2769,1431,56,"previous_primary"
"MZ41FL","MOZ","MOZ:MZ41FL:sofala",3091,1585,84,3091,1585,84,"previous_primary"
"MZ41FL","MOZ","MOZ:MZ41FL:inhambane",2355,1207,48,2355,1207,48,"previous_primary"
"MZ41FL","MOZ","MOZ:MZ41FL:gaza",2750,1377,67,2750,1377,67,"previous_primary"
"MZ41FL","MOZ","MOZ:MZ41FL:maputo",2059,1041,35,2059,1041,35,"previous_primary"
"MZ41FL","MOZ","MOZ:MZ41FL:maputocity",2011,1010,31,2011,1010,31,"previous_primary"
"MZ41FL","MOZ","MOZ:MZ41FL:niassa",3271,1176,91,2242,1162,70,"eligible_MAP"
"MZ41FL","MOZ","MOZ:MZ41FL:cabodelgado",3154,1131,112,2206,1112,83,"eligible_MAP"
"MZ41FL","MOZ","MOZ:MZ41FL:nampula",4593,1647,129,3181,1624,86,"eligible_MAP"
"MZ41FL","MOZ","MOZ:MZ41FL:zambezia",4023,1483,61,2783,1468,36,"eligible_MAP"
"MZ41FL","MOZ","MOZ:MZ41FL:tete",4548,1613,123,3172,1595,91,"eligible_MAP"
"MZ41FL","MOZ","MOZ:MZ41FL:manica",4048,1447,81,2769,1431,56,"eligible_MAP"
"MZ41FL","MOZ","MOZ:MZ41FL:sofala",4456,1602,119,3091,1585,84,"eligible_MAP"
"MZ41FL","MOZ","MOZ:MZ41FL:inhambane",3410,1220,68,2355,1207,48,"eligible_MAP"
"MZ41FL","MOZ","MOZ:MZ41FL:gaza",3904,1385,87,2750,1377,67,"eligible_MAP"
"MZ41FL","MOZ","MOZ:MZ41FL:maputo",2943,1047,49,2059,1041,35,"eligible_MAP"
"MZ41FL","MOZ","MOZ:MZ41FL:maputocity",2862,1016,44,2011,1010,31,"eligible_MAP"
"MZ41FL","MOZ","MOZ:MZ41FL:niassa",2242,1162,70,2242,1162,70,"regional_baseline"
"MZ41FL","MOZ","MOZ:MZ41FL:cabodelgado",2206,1112,83,2206,1112,83,"regional_baseline"
"MZ41FL","MOZ","MOZ:MZ41FL:nampula",3181,1624,86,3181,1624,86,"regional_baseline"
"MZ41FL","MOZ","MOZ:MZ41FL:zambezia",2783,1468,36,2783,1468,36,"regional_baseline"
"MZ41FL","MOZ","MOZ:MZ41FL:tete",3172,1595,91,3172,1595,91,"regional_baseline"
"MZ41FL","MOZ","MOZ:MZ41FL:manica",2769,1431,56,2769,1431,56,"regional_baseline"
"MZ41FL","MOZ","MOZ:MZ41FL:sofala",3091,1585,84,3091,1585,84,"regional_baseline"
"MZ41FL","MOZ","MOZ:MZ41FL:inhambane",2355,1207,48,2355,1207,48,"regional_baseline"
"MZ41FL","MOZ","MOZ:MZ41FL:gaza",2750,1377,67,2750,1377,67,"regional_baseline"
"MZ41FL","MOZ","MOZ:MZ41FL:maputo",2059,1041,35,2059,1041,35,"regional_baseline"
"MZ41FL","MOZ","MOZ:MZ41FL:maputocity",2011,1010,31,2011,1010,31,"regional_baseline"
"MZ62FL","MOZ","MOZ:MZ62FL:niassa",5256,1604,68,5256,1604,68,"previous_primary"
"MZ62FL","MOZ","MOZ:MZ62FL:cabodelgado",5232,1597,62,5232,1597,62,"previous_primary"
"MZ62FL","MOZ","MOZ:MZ62FL:nampula",4805,1408,44,4805,1408,44,"previous_primary"
"MZ62FL","MOZ","MOZ:MZ62FL:zambezia",7072,2149,139,7072,2149,139,"previous_primary"
"MZ62FL","MOZ","MOZ:MZ62FL:tete",5747,1752,134,5747,1752,134,"previous_primary"
"MZ62FL","MOZ","MOZ:MZ62FL:manica",5983,1806,104,5983,1806,104,"previous_primary"
"MZ62FL","MOZ","MOZ:MZ62FL:sofala",7228,2134,108,7228,2134,108,"previous_primary"
"MZ62FL","MOZ","MOZ:MZ62FL:inhambane",4677,1415,43,4677,1415,43,"previous_primary"
"MZ62FL","MOZ","MOZ:MZ62FL:gaza",5278,1592,85,5278,1592,85,"previous_primary"
"MZ62FL","MOZ","MOZ:MZ62FL:maputo",4607,1425,63,4607,1425,63,"previous_primary"
"MZ62FL","MOZ","MOZ:MZ62FL:maputocity",4585,1373,61,4585,1373,61,"previous_primary"
"MZ62FL","MOZ","MOZ:MZ62FL:niassa",5256,1604,68,5256,1604,68,"eligible_MAP"
"MZ62FL","MOZ","MOZ:MZ62FL:cabodelgado",5232,1597,62,5232,1597,62,"eligible_MAP"
"MZ62FL","MOZ","MOZ:MZ62FL:nampula",4805,1408,44,4805,1408,44,"eligible_MAP"
"MZ62FL","MOZ","MOZ:MZ62FL:zambezia",7072,2149,139,7072,2149,139,"eligible_MAP"
"MZ62FL","MOZ","MOZ:MZ62FL:tete",5747,1752,134,5747,1752,134,"eligible_MAP"
"MZ62FL","MOZ","MOZ:MZ62FL:manica",5983,1806,104,5983,1806,104,"eligible_MAP"
"MZ62FL","MOZ","MOZ:MZ62FL:sofala",7228,2134,108,7228,2134,108,"eligible_MAP"
"MZ62FL","MOZ","MOZ:MZ62FL:inhambane",4677,1415,43,4677,1415,43,"eligible_MAP"
"MZ62FL","MOZ","MOZ:MZ62FL:gaza",5278,1592,85,5278,1592,85,"eligible_MAP"
"MZ62FL","MOZ","MOZ:MZ62FL:maputo",4607,1425,63,4607,1425,63,"eligible_MAP"
"MZ62FL","MOZ","MOZ:MZ62FL:maputocity",4585,1373,61,4585,1373,61,"eligible_MAP"
"MZ62FL","MOZ","MOZ:MZ62FL:niassa",5256,1604,68,5256,1604,68,"regional_baseline"
"MZ62FL","MOZ","MOZ:MZ62FL:cabodelgado",5232,1597,62,5232,1597,62,"regional_baseline"
"MZ62FL","MOZ","MOZ:MZ62FL:nampula",4805,1408,44,4805,1408,44,"regional_baseline"
"MZ62FL","MOZ","MOZ:MZ62FL:zambezia",7072,2149,139,7072,2149,139,"regional_baseline"
"MZ62FL","MOZ","MOZ:MZ62FL:tete",5747,1752,134,5747,1752,134,"regional_baseline"
"MZ62FL","MOZ","MOZ:MZ62FL:manica",5983,1806,104,5983,1806,104,"regional_baseline"
"MZ62FL","MOZ","MOZ:MZ62FL:sofala",7228,2134,108,7228,2134,108,"regional_baseline"
"MZ62FL","MOZ","MOZ:MZ62FL:inhambane",4677,1415,43,4677,1415,43,"regional_baseline"
"MZ62FL","MOZ","MOZ:MZ62FL:gaza",5278,1592,85,5278,1592,85,"regional_baseline"
"MZ62FL","MOZ","MOZ:MZ62FL:maputo",4607,1425,63,4607,1425,63,"regional_baseline"
"MZ62FL","MOZ","MOZ:MZ62FL:maputocity",4585,1373,61,4585,1373,61,"regional_baseline"
"MZ81FL","MOZ","MOZ:MZ81FL:niassa",5830,1738,66,5830,1738,66,"previous_primary"
"MZ81FL","MOZ","MOZ:MZ81FL:cabodelgado",6855,2057,90,6855,2057,90,"previous_primary"
"MZ81FL","MOZ","MOZ:MZ81FL:nampula",7067,2103,71,7067,2103,71,"previous_primary"
"MZ81FL","MOZ","MOZ:MZ81FL:zambezia",4370,1293,27,4370,1293,27,"previous_primary"
"MZ81FL","MOZ","MOZ:MZ81FL:tete",5196,1522,20,5196,1522,20,"previous_primary"
"MZ81FL","MOZ","MOZ:MZ81FL:manica",5744,1700,60,5744,1700,60,"previous_primary"
"MZ81FL","MOZ","MOZ:MZ81FL:sofala",5292,1581,52,5292,1581,52,"previous_primary"
"MZ81FL","MOZ","MOZ:MZ81FL:inhambane",3151,961,24,3151,961,24,"previous_primary"
"MZ81FL","MOZ","MOZ:MZ81FL:gaza",3825,1155,43,3825,1155,43,"previous_primary"
"MZ81FL","MOZ","MOZ:MZ81FL:maputo",2901,874,16,2901,874,16,"previous_primary"
"MZ81FL","MOZ","MOZ:MZ81FL:maputocity",2602,786,21,2602,786,21,"previous_primary"
"MZ81FL","MOZ","MOZ:MZ81FL:niassa",5830,1738,66,5830,1738,66,"eligible_MAP"
"MZ81FL","MOZ","MOZ:MZ81FL:cabodelgado",6855,2057,90,6855,2057,90,"eligible_MAP"
"MZ81FL","MOZ","MOZ:MZ81FL:nampula",7067,2103,71,7067,2103,71,"eligible_MAP"
"MZ81FL","MOZ","MOZ:MZ81FL:zambezia",4370,1293,27,4370,1293,27,"eligible_MAP"
"MZ81FL","MOZ","MOZ:MZ81FL:tete",5196,1522,20,5196,1522,20,"eligible_MAP"
"MZ81FL","MOZ","MOZ:MZ81FL:manica",5744,1700,60,5744,1700,60,"eligible_MAP"
"MZ81FL","MOZ","MOZ:MZ81FL:sofala",5292,1581,52,5292,1581,52,"eligible_MAP"
"MZ81FL","MOZ","MOZ:MZ81FL:inhambane",3151,961,24,3151,961,24,"eligible_MAP"
"MZ81FL","MOZ","MOZ:MZ81FL:gaza",3825,1155,43,3825,1155,43,"eligible_MAP"
"MZ81FL","MOZ","MOZ:MZ81FL:maputo",2901,874,16,2901,874,16,"eligible_MAP"
"MZ81FL","MOZ","MOZ:MZ81FL:maputocity",2602,786,21,2602,786,21,"eligible_MAP"
"MZ81FL","MOZ","MOZ:MZ81FL:niassa",5830,1738,66,5830,1738,66,"regional_baseline"
"MZ81FL","MOZ","MOZ:MZ81FL:cabodelgado",6855,2057,90,6855,2057,90,"regional_baseline"
"MZ81FL","MOZ","MOZ:MZ81FL:nampula",7067,2103,71,7067,2103,71,"regional_baseline"
"MZ81FL","MOZ","MOZ:MZ81FL:zambezia",4370,1293,27,4370,1293,27,"regional_baseline"
"MZ81FL","MOZ","MOZ:MZ81FL:tete",5196,1522,20,5196,1522,20,"regional_baseline"
"MZ81FL","MOZ","MOZ:MZ81FL:manica",5744,1700,60,5744,1700,60,"regional_baseline"
"MZ81FL","MOZ","MOZ:MZ81FL:sofala",5292,1581,52,5292,1581,52,"regional_baseline"
"MZ81FL","MOZ","MOZ:MZ81FL:inhambane",3151,961,24,3151,961,24,"regional_baseline"
"MZ81FL","MOZ","MOZ:MZ81FL:gaza",3825,1155,43,3825,1155,43,"regional_baseline"
"MZ81FL","MOZ","MOZ:MZ81FL:maputo",2901,874,16,2901,874,16,"regional_baseline"
"MZ81FL","MOZ","MOZ:MZ81FL:maputocity",2602,786,21,2602,786,21,"regional_baseline"
"MR71FL","MRT","MRT:MR71FL:easternbasinregion",6630,1955,45,6630,1955,45,"previous_primary"
"MR71FL","MRT","MRT:MR71FL:westernbasinregion",6740,2012,46,6740,2012,46,"previous_primary"
"MR71FL","MRT","MRT:MR71FL:assaba",6264,1861,41,6264,1861,41,"previous_primary"
"MR71FL","MRT","MRT:MR71FL:gorgol",7065,2095,53,7065,2095,53,"previous_primary"
"MR71FL","MRT","MRT:MR71FL:brakna",6571,1933,53,6571,1933,53,"previous_primary"
"MR71FL","MRT","MRT:MR71FL:trarza",4860,1412,27,4860,1412,27,"previous_primary"
"MR71FL","MRT","MRT:MR71FL:adrar",2979,884,29,2979,884,29,"previous_primary"
"MR71FL","MRT","MRT:MR71FL:tiriszemourandinchiri",3126,907,21,3126,907,21,"previous_primary"
"MR71FL","MRT","MRT:MR71FL:tagant",4006,1162,49,4006,1162,49,"previous_primary"
"MR71FL","MRT","MRT:MR71FL:guidimagha",9082,2750,64,9082,2750,64,"previous_primary"
"MR71FL","MRT","MRT:MR71FL:northnouakchott",3103,917,12,3103,917,12,"previous_primary"
"MR71FL","MRT","MRT:MR71FL:westnouakchott",1983,603,9,1983,603,9,"previous_primary"
"MR71FL","MRT","MRT:MR71FL:southnouakchott",2883,854,11,2883,854,11,"previous_primary"
"MR71FL","MRT","MRT:MR71FL:easternbasinregion",6673,1968,45,6673,1968,45,"eligible_MAP"
"MR71FL","MRT","MRT:MR71FL:westernbasinregion",6740,2012,46,6740,2012,46,"eligible_MAP"
"MR71FL","MRT","MRT:MR71FL:assaba",6267,1863,41,6267,1863,41,"eligible_MAP"
"MR71FL","MRT","MRT:MR71FL:gorgol",7065,2095,53,7065,2095,53,"eligible_MAP"
"MR71FL","MRT","MRT:MR71FL:brakna",6571,1933,53,6571,1933,53,"eligible_MAP"
"MR71FL","MRT","MRT:MR71FL:trarza",4871,1415,27,4871,1415,27,"eligible_MAP"
"MR71FL","MRT","MRT:MR71FL:adrar",2979,884,29,2979,884,29,"eligible_MAP"
"MR71FL","MRT","MRT:MR71FL:tiriszemourandinchiri",3126,907,21,3126,907,21,"eligible_MAP"
"MR71FL","MRT","MRT:MR71FL:tagant",4013,1164,49,4013,1164,49,"eligible_MAP"
"MR71FL","MRT","MRT:MR71FL:guidimagha",9092,2752,64,9092,2752,64,"eligible_MAP"
"MR71FL","MRT","MRT:MR71FL:northnouakchott",3103,917,12,3103,917,12,"eligible_MAP"
"MR71FL","MRT","MRT:MR71FL:westnouakchott",1983,603,9,1983,603,9,"eligible_MAP"
"MR71FL","MRT","MRT:MR71FL:southnouakchott",2883,854,11,2883,854,11,"eligible_MAP"
"MR71FL","MRT","MRT:MR71FL:easternbasinregion",6673,1968,45,6673,1968,45,"regional_baseline"
"MR71FL","MRT","MRT:MR71FL:westernbasinregion",6740,2012,46,6740,2012,46,"regional_baseline"
"MR71FL","MRT","MRT:MR71FL:assaba",6267,1863,41,6267,1863,41,"regional_baseline"
"MR71FL","MRT","MRT:MR71FL:gorgol",7065,2095,53,7065,2095,53,"regional_baseline"
"MR71FL","MRT","MRT:MR71FL:brakna",6571,1933,53,6571,1933,53,"regional_baseline"
"MR71FL","MRT","MRT:MR71FL:trarza",4871,1415,27,4871,1415,27,"regional_baseline"
"MR71FL","MRT","MRT:MR71FL:adrar",2979,884,29,2979,884,29,"regional_baseline"
"MR71FL","MRT","MRT:MR71FL:tiriszemourandinchiri",3126,907,21,3126,907,21,"regional_baseline"
"MR71FL","MRT","MRT:MR71FL:tagant",4013,1164,49,4013,1164,49,"regional_baseline"
"MR71FL","MRT","MRT:MR71FL:guidimagha",9092,2752,64,9092,2752,64,"regional_baseline"
"MR71FL","MRT","MRT:MR71FL:northnouakchott",3103,917,12,3103,917,12,"regional_baseline"
"MR71FL","MRT","MRT:MR71FL:westnouakchott",1983,603,9,1983,603,9,"regional_baseline"
"MR71FL","MRT","MRT:MR71FL:southnouakchott",2883,854,11,2883,854,11,"regional_baseline"
"MW41FL","MWI","MWI:MW41FL:northern",523,428,23,0,0,0,"eligible_MAP"
"MW41FL","MWI","MWI:MW41FL:central",1117,917,36,0,0,0,"eligible_MAP"
"MW41FL","MWI","MWI:MW41FL:southern",1517,1243,66,0,0,0,"eligible_MAP"
"MW4EFL","MWI","MWI:MW4EFL:southern",21264,8422,458,21264,8422,458,"previous_primary"
"MW4EFL","MWI","MWI:MW4EFL:central",16196,6398,366,16196,6398,366,"previous_primary"
"MW4EFL","MWI","MWI:MW4EFL:northern",5375,2127,86,5375,2127,86,"previous_primary"
"MW4EFL","MWI","MWI:MW4EFL:southern",27448,8493,604,21264,8422,458,"eligible_MAP"
"MW4EFL","MWI","MWI:MW4EFL:central",20854,6454,475,16201,6401,366,"eligible_MAP"
"MW4EFL","MWI","MWI:MW4EFL:northern",6991,2144,121,5375,2127,86,"eligible_MAP"
"MW4EFL","MWI","MWI:MW4EFL:southern",21264,8422,458,21264,8422,458,"regional_baseline"
"MW4EFL","MWI","MWI:MW4EFL:central",16201,6401,366,16201,6401,366,"regional_baseline"
"MW4EFL","MWI","MWI:MW4EFL:northern",5375,2127,86,5375,2127,86,"regional_baseline"
"MW61FL","MWI","MWI:MW61FL:central",39385,11669,617,39385,11669,617,"previous_primary"
"MW61FL","MWI","MWI:MW61FL:southern",54600,16199,911,54600,16199,911,"previous_primary"
"MW61FL","MWI","MWI:MW61FL:northern",20303,6049,265,20303,6049,265,"previous_primary"
"MW61FL","MWI","MWI:MW61FL:central",39385,11669,617,39385,11669,617,"eligible_MAP"
"MW61FL","MWI","MWI:MW61FL:southern",54600,16199,911,54600,16199,911,"eligible_MAP"
"MW61FL","MWI","MWI:MW61FL:northern",20303,6049,265,20303,6049,265,"eligible_MAP"
"MW61FL","MWI","MWI:MW61FL:central",39385,11669,617,39385,11669,617,"regional_baseline"
"MW61FL","MWI","MWI:MW61FL:southern",54600,16199,911,54600,16199,911,"regional_baseline"
"MW61FL","MWI","MWI:MW61FL:northern",20303,6049,265,20303,6049,265,"regional_baseline"
"MW7AFL","MWI","MWI:MW7AFL:central",35371,10492,370,35371,10492,370,"previous_primary"
"MW7AFL","MWI","MWI:MW7AFL:southern",47775,14284,429,47775,14284,429,"previous_primary"
"MW7AFL","MWI","MWI:MW7AFL:northern",19200,5750,148,19200,5750,148,"previous_primary"
"MW7AFL","MWI","MWI:MW7AFL:central",35371,10492,370,35371,10492,370,"eligible_MAP"
"MW7AFL","MWI","MWI:MW7AFL:southern",47775,14284,429,47775,14284,429,"eligible_MAP"
"MW7AFL","MWI","MWI:MW7AFL:northern",19200,5750,148,19200,5750,148,"eligible_MAP"
"MW7AFL","MWI","MWI:MW7AFL:central",35371,10492,370,35371,10492,370,"regional_baseline"
"MW7AFL","MWI","MWI:MW7AFL:southern",47775,14284,429,47775,14284,429,"regional_baseline"
"MW7AFL","MWI","MWI:MW7AFL:northern",19200,5750,148,19200,5750,148,"regional_baseline"
"MW81FL","MWI","MWI:MW81FL:northern",13804,3915,62,13804,3915,62,"previous_primary"
"MW81FL","MWI","MWI:MW81FL:central",21894,6274,142,21894,6274,142,"previous_primary"
"MW81FL","MWI","MWI:MW81FL:southern",32044,9162,228,32044,9162,228,"previous_primary"
"MW81FL","MWI","MWI:MW81FL:northern",14216,4199,70,13804,3915,62,"eligible_MAP"
"MW81FL","MWI","MWI:MW81FL:central",22372,6610,150,21894,6274,142,"eligible_MAP"
"MW81FL","MWI","MWI:MW81FL:southern",32760,9702,245,32044,9162,228,"eligible_MAP"
"MW81FL","MWI","MWI:MW81FL:northern",13804,3915,62,13804,3915,62,"regional_baseline"
"MW81FL","MWI","MWI:MW81FL:central",21894,6274,142,21894,6274,142,"regional_baseline"
"MW81FL","MWI","MWI:MW81FL:southern",32044,9162,228,32044,9162,228,"regional_baseline"
"NM41FL","NAM","NAM:NM41FL:caprivi",72,54,1,0,0,0,"eligible_MAP"
"NM41FL","NAM","NAM:NM41FL:erongo",97,73,1,0,0,0,"eligible_MAP"
"NM41FL","NAM","NAM:NM41FL:kunene",164,122,2,0,0,0,"eligible_MAP"
"NM41FL","NAM","NAM:NM41FL:ohangwena",130,103,2,0,0,0,"eligible_MAP"
"NM41FL","NAM","NAM:NM41FL:kavango",118,90,2,0,0,0,"eligible_MAP"
"NM41FL","NAM","NAM:NM41FL:omaheke",156,122,1,0,0,0,"eligible_MAP"
"NM41FL","NAM","NAM:NM41FL:omusati",95,75,4,0,0,0,"eligible_MAP"
"NM41FL","NAM","NAM:NM41FL:oshana",92,70,1,0,0,0,"eligible_MAP"
"NM41FL","NAM","NAM:NM41FL:oshikoto",101,82,4,0,0,0,"eligible_MAP"
"NM41FL","NAM","NAM:NM41FL:otjozondjupa",147,112,2,0,0,0,"eligible_MAP"
"NM41FL","NAM","NAM:NM41FL:khomas",94,76,2,0,0,0,"eligible_MAP"
"NM51FL","NAM","NAM:NM51FL:caprivi",1868,583,31,1868,583,31,"previous_primary"
"NM51FL","NAM","NAM:NM51FL:erongo",1602,480,22,1602,480,22,"previous_primary"
"NM51FL","NAM","NAM:NM51FL:kavango",3499,1094,39,3499,1094,39,"previous_primary"
"NM51FL","NAM","NAM:NM51FL:khomas",2804,845,23,2804,845,23,"previous_primary"
"NM51FL","NAM","NAM:NM51FL:kunene",1676,484,11,1676,484,11,"previous_primary"
"NM51FL","NAM","NAM:NM51FL:ohangwena",2880,895,41,2880,895,41,"previous_primary"
"NM51FL","NAM","NAM:NM51FL:omaheke",1636,499,13,1636,499,13,"previous_primary"
"NM51FL","NAM","NAM:NM51FL:omusati",2390,740,30,2390,740,30,"previous_primary"
