"label","n_hh","w_hh","matched","numeric_code","group_rule_improved","svkey","v113_class"
"protected well in dwelling",133,135.443681,TRUE,FALSE,NA,"NG4BFL","character"
"protected well in yard/plot",71,75.040603,TRUE,FALSE,NA,"NG4BFL","character"
"public tap",419,421.534918,TRUE,FALSE,NA,"NG4BFL","character"
"rainwater",42,47.460342,TRUE,FALSE,NA,"NG4BFL","character"
"river, stream",832,831.517080999999,FALSE,FALSE,NA,"NG4BFL","character"
"spring",56,40.13403,FALSE,FALSE,NA,"NG4BFL","character"
"tanker truck",163,142.27515,FALSE,FALSE,NA,"NG4BFL","character"
"water vendor",114,103.346088,FALSE,FALSE,NA,"NG4BFL","character"
"bottled water",271,411.622971,TRUE,FALSE,NA,"NG53FL","character"
"cart with small tank",133,109.395648,FALSE,FALSE,NA,"NG53FL","character"
"not dejure resident",130,134.320223,FALSE,FALSE,NA,"NG53FL","character"
"other",210,241.330739,FALSE,FALSE,NA,"NG53FL","character"
"piped into dwelling",430,425.631127999999,TRUE,FALSE,NA,"NG53FL","character"
"piped to yard/plot",271,279.362253999999,TRUE,FALSE,NA,"NG53FL","character"
"protected spring",119,121.490798,TRUE,FALSE,NA,"NG53FL","character"
"protected well",2796,2830.34113200002,TRUE,FALSE,NA,"NG53FL","character"
"public tap/standpipe",1236,1397.06107200001,TRUE,FALSE,NA,"NG53FL","character"
"rainwater",442,472.150778999997,TRUE,FALSE,NA,"NG53FL","character"
"river/dam/lake/ponds/stream/canal/irirgation channel",4136,3595.38487800001,FALSE,FALSE,NA,"NG53FL","character"
"tanker truck",233,235.936035,FALSE,FALSE,NA,"NG53FL","character"
"tube well or borehole",4902,5388.30497499996,TRUE,FALSE,NA,"NG53FL","character"
"unprotected spring",727,699.062718000005,FALSE,FALSE,NA,"NG53FL","character"
"unprotected well",4164,3845.40104699995,FALSE,FALSE,NA,"NG53FL","character"
"bottled water",9,7.009292,TRUE,FALSE,NA,"NG61FL","character"
"cart with small tank",27,27.230974,FALSE,FALSE,NA,"NG61FL","character"
"not a dejure resident",12,11.037917,FALSE,FALSE,NA,"NG61FL","character"
"piped into dwelling",85,83.1787099999999,TRUE,FALSE,NA,"NG61FL","character"
"piped to yard/plot",49,33.167908,TRUE,FALSE,NA,"NG61FL","character"
"protected spring",13,9.391455,TRUE,FALSE,NA,"NG61FL","character"
"protected well",461,526.364595,TRUE,FALSE,NA,"NG61FL","character"
"public tap/standpipe",291,285.919386999999,TRUE,FALSE,NA,"NG61FL","character"
"rainwater",109,93.1085189999999,TRUE,FALSE,NA,"NG61FL","character"
"river/dam/lake/ponds/stream/canal/irrigation channel",614,632.656991999998,FALSE,FALSE,NA,"NG61FL","character"
"tanker truck",58,47.236488,FALSE,FALSE,NA,"NG61FL","character"
"tube well or borehole",1129,1028.695025,TRUE,FALSE,NA,"NG61FL","character"
"unprotected spring",141,198.377519,FALSE,FALSE,NA,"NG61FL","character"
"unprotected well",763,804.599846999998,FALSE,FALSE,NA,"NG61FL","character"
"water sachets (pure water)",140,129.388007,TRUE,FALSE,NA,"NG61FL","character"
"bottled water",209,204.668885,TRUE,FALSE,NA,"NG6AFL","character"
"cart with small tank",228,202.351616,FALSE,FALSE,NA,"NG6AFL","character"
"not a dejure resident",187,143.212343,FALSE,FALSE,NA,"NG6AFL","character"
"other",11,11.643302,FALSE,FALSE,NA,"NG6AFL","character"
"piped into dwelling",448,384.497635,TRUE,FALSE,NA,"NG6AFL","character"
"piped to yard/plot",263,259.401352,TRUE,FALSE,NA,"NG6AFL","character"
"protected spring",118,95.277647,TRUE,FALSE,NA,"NG6AFL","character"
"protected well",2613,2763.099931,TRUE,FALSE,NA,"NG6AFL","character"
"public tap/standpipe",1748,1609.64618100001,TRUE,FALSE,NA,"NG6AFL","character"
"rainwater",172,134.417756,TRUE,FALSE,NA,"NG6AFL","character"
"river/dam/lake/ponds/stream/canal/irrigation channel",3753,3136.12567100002,FALSE,FALSE,NA,"NG6AFL","character"
"sachet water (in a bag)",927,996.709985000003,TRUE,FALSE,NA,"NG6AFL","character"
"tanker truck",234,232.395074999999,FALSE,FALSE,NA,"NG6AFL","character"
"tube well or borehole",7973,8547.24730600004,TRUE,FALSE,NA,"NG6AFL","character"
"unprotected spring",752,707.668223999999,FALSE,FALSE,NA,"NG6AFL","character"
"unprotected well",3687,4103.48031,FALSE,FALSE,NA,"NG6AFL","character"
"bottled water",96,121.380509,TRUE,FALSE,NA,"NG7BFL","character"
"cart with small tank",489,531.22524,FALSE,FALSE,NA,"NG7BFL","character"
"not a dejure resident",216,193.772771,FALSE,FALSE,NA,"NG7BFL","character"
"other",40,33.324558,FALSE,FALSE,NA,"NG7BFL","character"
"piped into dwelling",457,427.043277000001,TRUE,FALSE,NA,"NG7BFL","character"
"piped to neighbor",143,173.656721,TRUE,FALSE,NA,"NG7BFL","character"
"piped to yard/plot",365,367.117991000001,TRUE,FALSE,NA,"NG7BFL","character"
"protected spring",190,126.167752,TRUE,FALSE,NA,"NG7BFL","character"
"protected well",2740,2992.90980999998,TRUE,FALSE,NA,"NG7BFL","character"
"public tap/standpipe",1826,1873.477008,TRUE,FALSE,NA,"NG7BFL","character"
"rainwater",629,485.781015999999,TRUE,FALSE,NA,"NG7BFL","character"
"river/dam/lake/ponds/stream/canal/irrigation channel",2974,2334.265048,FALSE,FALSE,NA,"NG7BFL","character"
"sachet water",1629,2155.544879,TRUE,FALSE,NA,"NG7BFL","character"
"tanker truck",204,193.537454,FALSE,FALSE,NA,"NG7BFL","character"
"tube well or borehole",9061,9295.39737399995,TRUE,FALSE,NA,"NG7BFL","character"
"unprotected spring",524,440.7843,FALSE,FALSE,NA,"NG7BFL","character"
"unprotected well",4038,3900.75159900004,FALSE,FALSE,NA,"NG7BFL","character"
"bottled water",227,219.190156,TRUE,FALSE,NA,"NG8BFL","character"
"cart with small tank",224,286.633151,FALSE,FALSE,NA,"NG8BFL","character"
"not a de jure resident",121,99.36699,FALSE,FALSE,NA,"NG8BFL","character"
"other",7,5.720343,FALSE,FALSE,NA,"NG8BFL","character"
"piped into dwelling",376,361.301244,TRUE,FALSE,NA,"NG8BFL","character"
"piped to neighbor",302,280.093791,TRUE,FALSE,NA,"NG8BFL","character"
"piped to yard/plot",210,231.349074,TRUE,FALSE,NA,"NG8BFL","character"
"protected spring",47,47.180264,TRUE,FALSE,NA,"NG8BFL","character"
"protected well",2243,2603.224794,TRUE,FALSE,NA,"NG8BFL","character"
"public tap/standpipe",888,904.043072,TRUE,FALSE,NA,"NG8BFL","character"
"rainwater",94,72.868007,TRUE,FALSE,NA,"NG8BFL","character"
"river/dam/lake/ponds/stream/canal/irrigation channel",2615,2200.21171799999,FALSE,FALSE,NA,"NG8BFL","character"
"sachet water",2916,2906.563636,TRUE,FALSE,NA,"NG8BFL","character"
"tanker truck",136,117.258083,FALSE,FALSE,NA,"NG8BFL","character"
"tube well or borehole",9524,9512.14419300009,TRUE,FALSE,NA,"NG8BFL","character"
"unprotected spring",425,375.622584,FALSE,FALSE,NA,"NG8BFL","character"
"unprotected well",2812,2911.00370400002,FALSE,FALSE,NA,"NG8BFL","character"
"dam",33,35.568815,FALSE,FALSE,NA,"RW41FL","character"
"not dejure resident",41,35.557377,FALSE,FALSE,NA,"RW41FL","character"
"open public well",248,275.945372,FALSE,FALSE,NA,"RW41FL","character"
"other",19,12.526065,FALSE,FALSE,NA,"RW41FL","character"
"piped into dwelling",155,108.251684,TRUE,FALSE,NA,"RW41FL","character"
"piped into yard/plot",313,233.584927,TRUE,FALSE,NA,"RW41FL","character"
"pond, lake",432,452.817948,FALSE,FALSE,NA,"RW41FL","character"
"protected public well",341,364.874084000001,TRUE,FALSE,NA,"RW41FL","character"
"protected well in yard/plot",2,2.232671,TRUE,FALSE,NA,"RW41FL","character"
"public tap",1882,1883.52291600004,TRUE,FALSE,NA,"RW41FL","character"
"rainwater",1,1.337462,TRUE,FALSE,NA,"RW41FL","character"
"river, stream",359,389.196701999999,FALSE,FALSE,NA,"RW41FL","character"
"spring",2470,2711.97477600002,FALSE,FALSE,NA,"RW41FL","character"
"tanker truck",8,10.217533,FALSE,FALSE,NA,"RW41FL","character"
"bottled water",1,0.899903,TRUE,FALSE,NA,"RW53FL","character"
"dam",55,61.27753,FALSE,FALSE,NA,"RW53FL","character"
"not dejure resident",29,30.304757,FALSE,FALSE,NA,"RW53FL","character"
"open public well",897,914.395223000001,FALSE,FALSE,NA,"RW53FL","character"
"open well in dwelling",1,0.74983,FALSE,FALSE,NA,"RW53FL","character"
"open well in yard/plot",13,11.355654,FALSE,FALSE,NA,"RW53FL","character"
"other",38,36.767016,FALSE,FALSE,NA,"RW53FL","character"
"piped into compound/plot",160,125.600539,TRUE,FALSE,NA,"RW53FL","character"
"piped into dwelling",45,35.185777,TRUE,FALSE,NA,"RW53FL","character"
"pond, lake",442,473.752408999999,FALSE,FALSE,NA,"RW53FL","character"
"protected public well",408,413.123815,TRUE,FALSE,NA,"RW53FL","character"
"protected well in dwelling",1,0.821618,TRUE,FALSE,NA,"RW53FL","character"
"protected well in yard/plot",2,1.627488,TRUE,FALSE,NA,"RW53FL","character"
"public tap",1697,1684.613069,TRUE,FALSE,NA,"RW53FL","character"
"rainwater",16,16.444728,TRUE,FALSE,NA,"RW53FL","character"
"river, stream",785,771.046292000001,FALSE,FALSE,NA,"RW53FL","character"
"spring",2187,2261.143001,FALSE,FALSE,NA,"RW53FL","character"
"tanker truck",1,0.845525,FALSE,FALSE,NA,"RW53FL","character"
"dam",23,15.856195,FALSE,FALSE,NA,"RW5AFL","character"
"not dejure resident",15,13.793014,FALSE,FALSE,NA,"RW5AFL","character"
"open public well",791,826.312512999998,FALSE,FALSE,NA,"RW5AFL","character"
"open well in yard/plot",5,3.638293,FALSE,FALSE,NA,"RW5AFL","character"
"others",7,3.811843,FALSE,FALSE,NA,"RW5AFL","character"
"piped into compound/plot",171,115.045547,TRUE,FALSE,NA,"RW5AFL","character"
"piped into dwelling",17,11.408995,TRUE,FALSE,NA,"RW5AFL","character"
"pond, lake",194,213.342004,FALSE,FALSE,NA,"RW5AFL","character"
"protected public well",244,255.561678,TRUE,FALSE,NA,"RW5AFL","character"
"protected well in dwelling",3,3.769147,TRUE,FALSE,NA,"RW5AFL","character"
"protected well in yard/plot",1,1.170456,TRUE,FALSE,NA,"RW5AFL","character"
"public tap",1497,1537.56095700001,TRUE,FALSE,NA,"RW5AFL","character"
"rainwater",2,1.548298,TRUE,FALSE,NA,"RW5AFL","character"
"river, stream",403,419.946166999999,FALSE,FALSE,NA,"RW5AFL","character"
"spring",1151,1210.683571,FALSE,FALSE,NA,"RW5AFL","character"
"tanker truck",1,1.597296,FALSE,FALSE,NA,"RW5AFL","character"
"bottled water",5,3.961628,TRUE,FALSE,NA,"RW61FL","character"
"cart with small tank",1,1.002413,FALSE,FALSE,NA,"RW61FL","character"
"not a dejure resident",47,48.597699,FALSE,FALSE,NA,"RW61FL","character"
"other",105,98.001716,FALSE,FALSE,NA,"RW61FL","character"
"piped into dwelling",23,17.196877,TRUE,FALSE,NA,"RW61FL","character"
"piped to yard/plot",386,323.675284,TRUE,FALSE,NA,"RW61FL","character"
"protected spring",2995,3047.30129000001,TRUE,FALSE,NA,"RW61FL","character"
"protected well",196,195.918528,TRUE,FALSE,NA,"RW61FL","character"
"public tap/standpipe",2121,2141.91006000001,TRUE,FALSE,NA,"RW61FL","character"
"rainwater",31,30.993399,TRUE,FALSE,NA,"RW61FL","character"
"river/dam/lake/ponds/stream/canal/irrigation channel",704,744.960757999998,FALSE,FALSE,NA,"RW61FL","character"
"tube well or borehole",191,190.927749,TRUE,FALSE,NA,"RW61FL","character"
"unprotected spring",1191,1219.214135,FALSE,FALSE,NA,"RW61FL","character"
"unprotected well",144,148.261174,FALSE,FALSE,NA,"RW61FL","character"
"cart with small tank",4,4.529935,FALSE,FALSE,NA,"RW70FL","character"
"not a de jure resident",50,48.845113,FALSE,FALSE,NA,"RW70FL","character"
"other",2,1.808637,FALSE,FALSE,NA,"RW70FL","character"
"piped into dwelling",61,49.933821,TRUE,FALSE,NA,"RW70FL","character"
"piped to yard/plot",775,672.791972,TRUE,FALSE,NA,"RW70FL","character"
"protected spring",2583,2633.42888400001,TRUE,FALSE,NA,"RW70FL","character"
"protected well",173,166.83823,TRUE,FALSE,NA,"RW70FL","character"
"public tap/standpipe",2288,2314.43582900002,TRUE,FALSE,NA,"RW70FL","character"
"rainwater",62,62.491815,TRUE,FALSE,NA,"RW70FL","character"
"river/dam/lake/ponds/stream/canal/irrigation channel",926,1027.359687,FALSE,FALSE,NA,"RW70FL","character"
"tube well or borehole",106,112.49535,TRUE,FALSE,NA,"RW70FL","character"
"unprotected spring",1159,1186.678949,FALSE,FALSE,NA,"RW70FL","character"
"unprotected well",146,147.534645,FALSE,FALSE,NA,"RW70FL","character"
"bottled water",182,176.7457,TRUE,FALSE,NA,"RW81FL","character"
"cart with small tank",9,10.061654,FALSE,FALSE,NA,"RW81FL","character"
"not a dejure resident",60,63.974427,FALSE,FALSE,NA,"RW81FL","character"
"other",8,9.217959,FALSE,FALSE,NA,"RW81FL","character"
"piped into dwelling",56,53.291892,TRUE,FALSE,NA,"RW81FL","character"
"piped to neighbor",292,301.867536,TRUE,FALSE,NA,"RW81FL","character"
"piped to yard/plot",933,892.038542999999,TRUE,FALSE,NA,"RW81FL","character"
"protected spring",2517,2478.328491,TRUE,FALSE,NA,"RW81FL","character"
"protected well",227,209.752134,TRUE,FALSE,NA,"RW81FL","character"
"public tap/standpipe",2576,2722.77064299999,TRUE,FALSE,NA,"RW81FL","character"
"rainwater",42,44.432023,TRUE,FALSE,NA,"RW81FL","character"
"river/dam/lake/ponds/stream/canal/irrigation channel",602,655.149281,FALSE,FALSE,NA,"RW81FL","character"
"tanker truck",2,2.755604,FALSE,FALSE,NA,"RW81FL","character"
"tube well or borehole",124,146.908788,TRUE,FALSE,NA,"RW81FL","character"
"unprotected spring",1004,977.139317000005,FALSE,FALSE,NA,"RW81FL","character"
"unprotected well",140,136.404182,FALSE,FALSE,NA,"RW81FL","character"
"97",82,77.59624,FALSE,TRUE,NA,"SN4AFL","character"
"bottled water",2,4.018884,TRUE,FALSE,NA,"SN4AFL","character"
"open public well",1603,1384.188224,FALSE,FALSE,NA,"SN4AFL","character"
"open well in dwelling",106,75.343671,FALSE,FALSE,NA,"SN4AFL","character"
"open well in yard/plot",225,154.406271,FALSE,FALSE,NA,"SN4AFL","character"
"other",130,132.891175,FALSE,FALSE,NA,"SN4AFL","character"
"piped into dwelling",1035,1423.590442,TRUE,FALSE,NA,"SN4AFL","character"
"piped into yard/plot",898,954.664719,TRUE,FALSE,NA,"SN4AFL","character"
"pond, lake",8,6.871573,FALSE,FALSE,NA,"SN4AFL","character"
"protected public well",398,333.696346,TRUE,FALSE,NA,"SN4AFL","character"
"protected well in dwelling",51,35.379852,TRUE,FALSE,NA,"SN4AFL","character"
"protected well in yard/plot",34,24.087864,TRUE,FALSE,NA,"SN4AFL","character"
"public tap",1111,1079.644291,TRUE,FALSE,NA,"SN4AFL","character"
"rainwater",2,1.529271,TRUE,FALSE,NA,"SN4AFL","character"
"river, stream",58,40.02532,FALSE,FALSE,NA,"SN4AFL","character"
"spring",16,12.966103,FALSE,FALSE,NA,"SN4AFL","character"
"bottled water",10,16.607349,TRUE,FALSE,NA,"SN5AFL","character"
"cart with small tank",36,25.767695,FALSE,FALSE,NA,"SN5AFL","character"
"not dejure resident",51,61.663216,FALSE,FALSE,NA,"SN5AFL","character"
"other",13,24.967133,FALSE,FALSE,NA,"SN5AFL","character"
"piped into dwelling",613,1035.38763,TRUE,FALSE,NA,"SN5AFL","character"
"piped to yard/plot",1266,1882.26548599999,TRUE,FALSE,NA,"SN5AFL","character"
"protected spring",25,15.301927,TRUE,FALSE,NA,"SN5AFL","character"
"protected well",525,415.764126,TRUE,FALSE,NA,"SN5AFL","character"
"public tap/standpipe",637,788.248025,TRUE,FALSE,NA,"SN5AFL","character"
"river/dam/lake/ponds/stream/canal/irirgation channel",176,93.4122469999999,FALSE,FALSE,NA,"SN5AFL","character"
"tanker truck",15,6.103495,FALSE,FALSE,NA,"SN5AFL","character"
"tube well or borehole",2009,1305.963643,TRUE,FALSE,NA,"SN5AFL","character"
"unprotected spring",150,112.434742,FALSE,FALSE,NA,"SN5AFL","character"
"unprotected well",2171,1697.966771,FALSE,FALSE,NA,"SN5AFL","character"
"bottled water",24,37.339494,TRUE,FALSE,NA,"SN61FL","character"
"cart with small tank",52,47.286616,FALSE,FALSE,NA,"SN61FL","character"
"not a dejure resident",76,80.027754,FALSE,FALSE,NA,"SN61FL","character"
"other",67,93.838274,FALSE,FALSE,NA,"SN61FL","character"
"piped into dwelling",1606,2208.740001,TRUE,FALSE,NA,"SN61FL","character"
"piped to yard/plot",788,896.611752,TRUE,FALSE,NA,"SN61FL","character"
"protected spring",10,11.136605,TRUE,FALSE,NA,"SN61FL","character"
"protected well",458,299.393242000001,TRUE,FALSE,NA,"SN61FL","character"
"public tap/standpipe",1059,978.569893000001,TRUE,FALSE,NA,"SN61FL","character"
"rainwater",9,11.163492,TRUE,FALSE,NA,"SN61FL","character"
"river/dam/lake/ponds/stream/canal/irrigation channel",36,31.389365,FALSE,FALSE,NA,"SN61FL","character"
"tube well or borehole",397,237.679427000001,TRUE,FALSE,NA,"SN61FL","character"
"unprotected spring",61,34.789743,FALSE,FALSE,NA,"SN61FL","character"
"unprotected well",1669,1099.402971,FALSE,FALSE,NA,"SN61FL","character"
"bottled water",15,21.735286,TRUE,FALSE,NA,"SN6DFL","character"
"cart with small tank",92,87.3247930000001,FALSE,FALSE,NA,"SN6DFL","character"
"not a dejure resident",63,60.536855,FALSE,FALSE,NA,"SN6DFL","character"
"other",79,82.212585,FALSE,FALSE,NA,"SN6DFL","character"
"piped into dwelling",453,670.726668999999,TRUE,FALSE,NA,"SN6DFL","character"
"piped to yard/plot",814,890.834231000001,TRUE,FALSE,NA,"SN6DFL","character"
"protected spring",2,0.817124,TRUE,FALSE,NA,"SN6DFL","character"
"protected well",117,91.5306119999999,TRUE,FALSE,NA,"SN6DFL","character"
"public tap/standpipe",590,581.091034000001,TRUE,FALSE,NA,"SN6DFL","character"
"rainwater",2,1.716675,TRUE,FALSE,NA,"SN6DFL","character"
"river/dam/lake/ponds/stream/canal/irrigation channel",18,11.320628,FALSE,FALSE,NA,"SN6DFL","character"
"tanker truck",1,1.45915,FALSE,FALSE,NA,"SN6DFL","character"
"tube well or borehole",179,119.781033,TRUE,FALSE,NA,"SN6DFL","character"
"unprotected spring",11,8.051825,FALSE,FALSE,NA,"SN6DFL","character"
"unprotected well",847,613.346370000002,FALSE,FALSE,NA,"SN6DFL","character"
"bottled water",15,16.956946,TRUE,FALSE,NA,"SN71FL","character"
"cart with small tank",72,53.0556570000001,FALSE,FALSE,NA,"SN71FL","character"
"not a dejure resident",58,59.321725,FALSE,FALSE,NA,"SN71FL","character"
"other",2,7.747682,FALSE,FALSE,NA,"SN71FL","character"
"piped into dwelling",343,352.488661,TRUE,FALSE,NA,"SN71FL","character"
"piped to yard/plot",1121,1527.85452500001,TRUE,FALSE,NA,"SN71FL","character"
"protected spring",6,2.270712,TRUE,FALSE,NA,"SN71FL","character"
"protected well",132,93.138705,TRUE,FALSE,NA,"SN71FL","character"
"public tap/standpipe",532,515.035096,TRUE,FALSE,NA,"SN71FL","character"
"river/dam/lake/ponds/stream/canal/irrigation channel",25,19.058599,FALSE,FALSE,NA,"SN71FL","character"
"tanker truck",8,9.324888,FALSE,FALSE,NA,"SN71FL","character"
"tube well or borehole",162,81.9110530000001,TRUE,FALSE,NA,"SN71FL","character"
"unprotected spring",8,4.218384,FALSE,FALSE,NA,"SN71FL","character"
"unprotected well",854,517.428764,FALSE,FALSE,NA,"SN71FL","character"
"bottled water",17,27.622326,TRUE,FALSE,NA,"SN7AFL","character"
"cart with small tank",98,103.296522,FALSE,FALSE,NA,"SN7AFL","character"
"not a dejure resident",36,39.457011,FALSE,FALSE,NA,"SN7AFL","character"
"other",90,104.107817,FALSE,FALSE,NA,"SN7AFL","character"
"piped into dwelling",333,488.930117,TRUE,FALSE,NA,"SN7AFL","character"
"piped to yard/plot",969,1181.353881,TRUE,FALSE,NA,"SN7AFL","character"
"protected spring",3,2.947129,TRUE,FALSE,NA,"SN7AFL","character"
"protected well",225,150.370516,TRUE,FALSE,NA,"SN7AFL","character"
"public tap/standpipe",511,578.4818,TRUE,FALSE,NA,"SN7AFL","character"
"river/dam/lake/ponds/stream/canal/irrigation channel",10,4.214337,FALSE,FALSE,NA,"SN7AFL","character"
"tanker truck",4,5.923771,FALSE,FALSE,NA,"SN7AFL","character"
"tube well or borehole",204,106.992452,TRUE,FALSE,NA,"SN7AFL","character"
"unprotected spring",7,4.795199,FALSE,FALSE,NA,"SN7AFL","character"
"unprotected well",994,666.944319000002,FALSE,FALSE,NA,"SN7AFL","character"
"bottled water",25,51.513901,TRUE,FALSE,NA,"SN7IFL","character"
"cart with small tank",125,130.620886,FALSE,FALSE,NA,"SN7IFL","character"
"neighbor's tap/standpipe",148,181.591249,TRUE,FALSE,NA,"SN7IFL","character"
"not de jure",48,53.783228,FALSE,FALSE,NA,"SN7IFL","character"
"other",6,7.312386,FALSE,FALSE,NA,"SN7IFL","character"
"piped into dwelling",432,675.878440999999,TRUE,FALSE,NA,"SN7IFL","character"
"piped to yard/plot",951,1122.70239399999,TRUE,FALSE,NA,"SN7IFL","character"
"protected spring",5,3.434773,TRUE,FALSE,NA,"SN7IFL","character"
"protected well",200,140.167194,TRUE,FALSE,NA,"SN7IFL","character"
"public tap/standpipe",495,467.136562000001,TRUE,FALSE,NA,"SN7IFL","character"
"rainwater",5,5.961504,TRUE,FALSE,NA,"SN7IFL","character"
"river/dam/lake/ponds/stream/canal/irrigation channel",33,34.509674,FALSE,FALSE,NA,"SN7IFL","character"
"tanker truck",6,8.256967,FALSE,FALSE,NA,"SN7IFL","character"
"tube well or borehole",226,111.135875,TRUE,FALSE,NA,"SN7IFL","character"
"unprotected spring",1,0.581576,FALSE,FALSE,NA,"SN7IFL","character"
"unprotected well",758,479.432452999999,FALSE,FALSE,NA,"SN7IFL","character"
"bottled water",60,81.959801,TRUE,FALSE,NA,"SN7ZFL","character"
"cart with small tank",207,236.076584,FALSE,FALSE,NA,"SN7ZFL","character"
"not a dejure resident",116,113.482802,FALSE,FALSE,NA,"SN7ZFL","character"
"other",6,3.052795,FALSE,FALSE,NA,"SN7ZFL","character"
"piped into dwelling",1447,1666.988095,TRUE,FALSE,NA,"SN7ZFL","character"
"piped to neighbor",273,309.697047,TRUE,FALSE,NA,"SN7ZFL","character"
"piped to yard/plot",1510,1884.381991,TRUE,FALSE,NA,"SN7ZFL","character"
"protected spring",5,3.694652,TRUE,FALSE,NA,"SN7ZFL","character"
"protected well",267,189.26062,TRUE,FALSE,NA,"SN7ZFL","character"
"public tap/standpipe",787,747.005637000001,TRUE,FALSE,NA,"SN7ZFL","character"
"rainwater",3,1.520275,TRUE,FALSE,NA,"SN7ZFL","character"
"river/dam/lake/ponds/stream/canal/irrigation channel",42,39.691771,FALSE,FALSE,NA,"SN7ZFL","character"
"tanker truck",12,17.456327,FALSE,FALSE,NA,"SN7ZFL","character"
"tube well or borehole",340,185.82877,TRUE,FALSE,NA,"SN7ZFL","character"
"unprotected spring",36,21.037012,FALSE,FALSE,NA,"SN7ZFL","character"
"unprotected well",1426,965.460214000001,FALSE,FALSE,NA,"SN7ZFL","character"
"bottled water",52,90.9733769999999,TRUE,FALSE,NA,"SN81FL","character"
"cart with small tank",154,167.250813,FALSE,FALSE,NA,"SN81FL","character"
"not a dejure resident",61,67.278917,FALSE,FALSE,NA,"SN81FL","character"
"other",17,13.711489,FALSE,FALSE,NA,"SN81FL","character"
"piped into dwelling",497,758.660098,TRUE,FALSE,NA,"SN81FL","character"
"piped to neighbor",173,201.906958,TRUE,FALSE,NA,"SN81FL","character"
"piped to yard/plot",1096,1240.007097,TRUE,FALSE,NA,"SN81FL","character"
"protected spring",4,2.200206,TRUE,FALSE,NA,"SN81FL","character"
"protected well",163,105.020417,TRUE,FALSE,NA,"SN81FL","character"
"public tap/standpipe",334,296.259357,TRUE,FALSE,NA,"SN81FL","character"
"rainwater",2,1.650616,TRUE,FALSE,NA,"SN81FL","character"
"river/dam/lake/ponds/stream/canal/irrigation channel",14,15.175695,FALSE,FALSE,NA,"SN81FL","character"
"tanker truck",2,2.425339,FALSE,FALSE,NA,"SN81FL","character"
"tube well or borehole",225,103.407062,TRUE,FALSE,NA,"SN81FL","character"
"unprotected spring",7,4.869696,FALSE,FALSE,NA,"SN81FL","character"
"unprotected well",825,481.872107999997,FALSE,FALSE,NA,"SN81FL","character"
"bottled water",50,97.448873,TRUE,FALSE,NA,"SN8BFL","character"
"cart with small tank",152,184.174058,FALSE,FALSE,NA,"SN8BFL","character"
"not a dejure resident",63,59.564082,FALSE,FALSE,NA,"SN8BFL","character"
"other",7,4.92524,FALSE,FALSE,NA,"SN8BFL","character"
"piped into dwelling",539,888.606985,TRUE,FALSE,NA,"SN8BFL","character"
"piped to neighbor",147,169.885136,TRUE,FALSE,NA,"SN8BFL","character"
"piped to yard/plot",1034,913.461043999998,TRUE,FALSE,NA,"SN8BFL","character"
"protected spring",5,6.753807,TRUE,FALSE,NA,"SN8BFL","character"
"protected well",124,106.463151,TRUE,FALSE,NA,"SN8BFL","character"
"public tap/standpipe",409,390.573363999999,TRUE,FALSE,NA,"SN8BFL","character"
"rainwater",1,0.627049,TRUE,FALSE,NA,"SN8BFL","character"
"tanker truck",1,0.592385,FALSE,FALSE,NA,"SN8BFL","character"
"tube well or borehole",215,132.096704,TRUE,FALSE,NA,"SN8BFL","character"
"unprotected spring",8,3.125391,FALSE,FALSE,NA,"SN8BFL","character"
"unprotected well",733,487.975551000001,FALSE,FALSE,NA,"SN8BFL","character"
"bottled water",95,131.391322,TRUE,FALSE,NA,"SN8SFL","character"
"cart with small tank",110,141.941466,FALSE,FALSE,NA,"SN8SFL","character"
"not a dejure resident",68,76.849108,FALSE,FALSE,NA,"SN8SFL","character"
"other",1,0.672307,FALSE,FALSE,NA,"SN8SFL","character"
"piped into dwelling",1796,2261.689033,TRUE,FALSE,NA,"SN8SFL","character"
"piped to neighbor",190,193.0783,TRUE,FALSE,NA,"SN8SFL","character"
"piped to yard/plot",2053,2047.34324200002,TRUE,FALSE,NA,"SN8SFL","character"
"protected spring",31,28.312856,TRUE,FALSE,NA,"SN8SFL","character"
"protected well",351,222.316466,TRUE,FALSE,NA,"SN8SFL","character"
"public tap/standpipe",470,448.94108,TRUE,FALSE,NA,"SN8SFL","character"
"rainwater",5,5.075278,TRUE,FALSE,NA,"SN8SFL","character"
"river/dam/lake/ponds/stream/canal/irrigation channel",7,6.425348,FALSE,FALSE,NA,"SN8SFL","character"
"tanker truck",29,37.894778,FALSE,FALSE,NA,"SN8SFL","character"
"tube well or borehole",263,182.757672,TRUE,FALSE,NA,"SN8SFL","character"
"unprotected spring",48,31.475945,FALSE,FALSE,NA,"SN8SFL","character"
"unprotected well",869,564.863401999999,FALSE,FALSE,NA,"SN8SFL","character"
"water bag",14,14.118574,FALSE,FALSE,NA,"SN8SFL","character"
"bottled water",12,13.121183,TRUE,FALSE,NA,"SL51FL","character"
"cart with small tank",11,13.2661,FALSE,FALSE,NA,"SL51FL","character"
"not dejure resident",23,21.279299,FALSE,FALSE,NA,"SL51FL","character"
"other",2,1.685347,FALSE,FALSE,NA,"SL51FL","character"
"piped into dwelling",81,62.601476,TRUE,FALSE,NA,"SL51FL","character"
"piped to yard/plot",295,285.238823,TRUE,FALSE,NA,"SL51FL","character"
