"svkey","regkey","recomputed","corrected","share_numeric_codes"
"TD41FL","zone5",61.6627690281316,62.2824386699146,0
"TD41FL","zone6",46.3774930556778,46.8062323491001,0
"TD41FL","zone7",22.0641298254541,22.4335853693995,0
"TD41FL","zone8",35.6250076556608,36.0289121662765,0
"TD71FL","barhelgazal",89.4109118733573,89.5726335989232,0
"TD71FL","batha",62.3904288032874,62.925267056183,0
"TD71FL","borkoutibesti",30.4430866844383,30.5867543350354,0
"TD71FL","charibaguirmi",86.4651837350231,86.7622265810083,0
"TD71FL","ennediestennediouest",7.59586073732276,7.63271942518364,0
"TD71FL","guera",55.0308011068405,55.0308011068405,0
"TD71FL","hadjerlamis",94.8472168203662,94.8472168203662,0
"TD71FL","kanem",75.9979238033644,76.644178624143,0
"TD71FL","lac",80.0066777999677,80.5711173062649,0
"TD71FL","logoneoccidental",54.2890733205256,54.3638479184407,0
"TD71FL","logoneoriental",39.65072458341,39.9230676748764,0
"TD71FL","mandoul",30.7992789515607,30.8514251906092,0
"TD71FL","mayokebbiest",51.456322038276,51.6496383149137,0
"TD71FL","mayokebbiouest",32.935779113489,33.0810668305368,0
"TD71FL","moyenchari",48.6549551229254,48.9426532224192,0
"TD71FL","ndjamena",97.0534119279158,97.28356452657,0
"TD71FL","ouaddai",26.2508852435124,26.3936339069015,0
"TD71FL","salamat",47.7556859881278,47.7556859881278,0
"TD71FL","sila",52.3705903480603,52.6883852238753,0
"TD71FL","tandjile",34.6393041032035,35.1305890623526,0
"TD71FL","wadifira",9.2390361478234,9.2390361478234,0
"TG61FL","centrale",72.2398109919774,73.7010136294085,0
"TG61FL","greaterlomearea",86.5064041381689,87.4710027978803,0
"TG61FL","kara",69.0723169512073,70.484430748585,0
"TG61FL","maritimeexcludinggreaterlomearea",50.5183068593851,51.0956565377594,0
"TG61FL","plateaux",46.303949346343,47.0768019248008,0
"TG61FL","savanes",51.5972472156314,51.6970385118201,0
"TZ4IFL","central",53.0917275679245,53.9349828536809,0
"TZ4IFL","eastern",63.6178723337318,65.3176476713525,0
"TZ4IFL","lake",32.1428742568192,32.6217684070276,0
"TZ4IFL","northern",55.6563452783717,56.6920471301776,0
"TZ4IFL","southern",38.2978063025545,39.2869541241932,0
"TZ4IFL","southernhighlands",46.9748560317933,47.3622516730761,0
"TZ4IFL","western",37.0818566238014,38.3231077618373,0
"TZ4IFL","zanzibar",78.9824347902578,81.7189791373192,0
"TZ63FL","central",40.4637180922694,40.8878702869433,0
"TZ63FL","eastern",68.054442923599,70.3847147078616,0
"TZ63FL","lake",35.1045433953912,35.7581667603889,0
"TZ63FL","northern",56.6301484517283,57.4372359437101,0
"TZ63FL","southern",43.4802354123378,44.3640959780954,0
"TZ63FL","southernhighlands",49.8210560682012,50.2238232966616,0
"TZ63FL","western",37.1902937580735,37.9123903721058,0
"TZ63FL","zanzibar",77.1163520337537,79.3447191289877,0
"TZ7BFL","central",55.4742012679551,56.5566043786655,0
"TZ7BFL","eastern",71.6348133954928,73.5210757528438,0
"TZ7BFL","lake",53.3303791374678,54.32432752509,0
"TZ7BFL","northern",78.9344695452624,80.241763656195,0
"TZ7BFL","southern",58.7440542759406,61.0343479229981,0
"TZ7BFL","southernhighlands",60.1126793221086,60.9835621552853,0
"TZ7BFL","southwesthighlands",46.0584646902843,46.6537356729108,0
"TZ7BFL","western",46.2181360535342,47.3535978346582,0
"TZ7BFL","zanzibar",95.1239027026619,97.6121815247712,0
"TZ82FL","central",63.0263761950115,63.6280422419454,0
"TZ82FL","eastern",85.5304464528307,87.151409843126,0
"TZ82FL","lake",67.9810113538365,68.9809836469526,0
"TZ82FL","northern",69.077694928788,70.535525844762,0
"TZ82FL","southern",65.2946652993509,65.8635939418591,0
"TZ82FL","southernhighlands",78.1777727600392,79.176897288729,0
"TZ82FL","southwesthighlands",65.0968849235187,66.1570850322852,0
"TZ82FL","western",59.9729676141098,60.8387716219887,0
"TZ82FL","zanzibar",94.9789051113769,97.6921300529457,0
"UG41FL","central",53.3293826887047,55.0256486601109,0
"UG41FL","eastern",57.6639390376482,59.0271930914126,0
"UG41FL","northern",60.8593536803652,62.1140906940716,0
"UG41FL","western",34.9056388370837,35.3555584370827,0
"UG52FL","central1",44.4524266887664,44.4524266887664,0
"UG52FL","central2",63.7735617078391,63.7735617078391,0
"UG52FL","eastcentral",77.1850669947543,77.1850669947543,0
"UG52FL","eastern",79.0212708312961,79.0212708312961,0
"UG52FL","kampala",91.0749729380983,91.0749729380983,0
"UG52FL","north",71.2501412907007,71.2501412907007,0
"UG52FL","southwest",49.1225444621803,49.1225444621803,0
"UG52FL","western",60.6273917424028,60.6273917424028,0
"UG52FL","westnile",70.3362600180122,70.3362600180122,0
"UG5AFL","central1",74.5852437595671,75.7638378885592,0
"UG5AFL","central2",66.8864016072899,67.017242021788,0
"UG5AFL","eastcentral",79.4475342799898,79.8966324813546,0
"UG5AFL","kampala",95.9405907061757,97.2313399278123,0
"UG5AFL","mideastern",57.5342640287611,57.7667873592803,0
"UG5AFL","midnorthern",77.4288583869509,78.4542659839817,0
"UG5AFL","midwestern",60.6544731318934,60.9687377101481,0
"UG5AFL","northeast",96.5709191363558,96.9577686199507,0
"UG5AFL","southwestern",43.874440602774,44.2469118719491,0
"UG5AFL","westnile",80.031814886603,80.3727591487968,0
"UG61FL","central1",48.7913765931604,49.3698463872814,0
"UG61FL","central2",65.4925099618006,66.2142517631285,0
"UG61FL","eastcentral",84.4799180525857,84.9845831110837,0
"UG61FL","eastern",86.3491991796374,87.2105584074309,0
"UG61FL","kampala",92.2932353303417,93.2895135091524,0
"UG61FL","karamoja",90.1193754587644,91.1265154940154,0
"UG61FL","north",76.1062567970016,76.2719737366416,0
"UG61FL","southwest",40.1457439278299,40.675840260611,0
"UG61FL","western",66.7345114833346,67.3704837252916,0
"UG61FL","westnile",73.3616950630139,74.2126721304847,0
"UG7BFL","acholi",80.5969890690916,81.1995841595136,0
"UG7BFL","ankole",50.8652544677,51.3364741254362,0
"UG7BFL","bugishu",84.7598217394409,86.1645523712777,0
"UG7BFL","bukedi",93.4866396723328,94.5228099966965,0
"UG7BFL","bunyoro",77.2351233420706,77.792281152799,0
"UG7BFL","busoga",89.3332148548678,90.521596086775,0
"UG7BFL","kampala",97.7495848853489,98.9458343664527,0
"UG7BFL","karamoja",89.7296286625211,90.2226851938778,0
"UG7BFL","kigezi",62.9135278063679,64.0343434908294,0
"UG7BFL","lango",83.2776570500876,84.4777516468933,0
"UG7BFL","teso",92.5684189447821,95.4228876256852,0
"UG7BFL","tooro",62.9986441777509,63.6347876189895,0
"UG7BFL","westnile",83.6220938115947,85.7066345179449,0
"ZA71FL","freestate",95.353549753397,97.2013218575256,0
"ZA71FL","gauteng",96.2897979357603,98.1795826305106,0
"ZA71FL","kwazulunatal",85.7690918422055,87.7416356945942,0
"ZA71FL","limpopo",83.0566538109623,85.471009496211,0
"ZA71FL","mpumalanga",88.1661335801345,91.0607879644406,0
"ZA71FL","northwest",92.9635866081771,95.880220762849,0
"ZM42FL","central",31.7929759704251,32.5757575757576,0
"ZM42FL","copperbelt",78.761061946903,79.7491039426526,0
"ZM42FL","eastern",42.6332288401253,43.0379746835442,0
"ZM42FL","luapula",26.9315673289187,27.1111111111114,0
"ZM42FL","lusaka",93.0357142857141,94.0433212996388,0
"ZM42FL","northern",29.3187347931879,30.0498753117212,0
"ZM42FL","northwestern",35.1612903225801,35.5628058727564,0
"ZM42FL","southern",60.3139013452916,60.7223476297969,0
"ZM42FL","western",24.9448123620308,25.5079006772008,0
"ZM51FL","central",45.1488993549558,45.9808063557453,0
"ZM51FL","copperbelt",66.4381869927643,67.8223230018795,0
"ZM51FL","eastern",16.5329788351638,16.5329788351638,0
"ZM51FL","luapula",30.3389664945448,30.4691621066753,0
"ZM51FL","lusaka",85.0110302233886,85.0110302233886,0
"ZM51FL","northern",20.0711479761707,20.3414165753263,0
"ZM51FL","northwestern",17.1873420010693,17.3973242616037,0
"ZM51FL","southern",41.363843721476,41.9421190206772,0
"ZM51FL","western",29.2184726072964,29.6311779501442,0
"ZM61FL","central",54.7143474570983,55.582030435054,0
"ZM61FL","copperbelt",75.5449282130711,76.1490415085793,0
"ZM61FL","eastern",72.7646297810109,73.5001334045761,0
"ZM61FL","luapula",42.9508703200605,43.1035427874016,0
"ZM61FL","lusaka",96.259803478839,96.9392228120513,0
"ZM61FL","muchinga",35.0534352209679,35.503260888989,0
"ZM61FL","northern",30.4475769716422,30.8683942581778,0
"ZM61FL","northwestern",49.4881332396172,49.5658492125981,0
"ZM61FL","southern",66.7413898361153,67.8396471832027,0
"ZM61FL","western",43.4938625398287,43.8511693086604,0
"ZM71FL","central",73.1873696018656,73.5594517592824,0
"ZM71FL","copperbelt",80.9812712738986,81.8016938965472,0
"ZM71FL","eastern",79.1588230255361,79.8175922514493,0
"ZM71FL","luapula",55.8696377708218,56.7688316043317,0
"ZM71FL","lusaka",96.2848724799321,98.3128508814952,0
"ZM71FL","muchinga",51.4782382533669,52.1978827602715,0
"ZM71FL","northern",38.4895941363347,38.7424171122352,0
"ZM71FL","northwestern",66.3669480944594,67.0347343131554,0
"ZM71FL","southern",69.3984850065114,69.963024952003,0
"ZM71FL","western",45.9139858321682,46.1446903034295,0
"ZM81FL","central",70.305051614104,70.9365056908065,0
"ZM81FL","copperbelt",74.2750829988274,74.589910373145,0
"ZM81FL","eastern",77.9641721360598,78.4112995005957,0
"ZM81FL","luapula",44.7717993986235,45.1502552179375,0
"ZM81FL","lusaka",96.9577007818601,97.3441111400091,0
"ZM81FL","muchinga",45.6772976558225,45.9080054464373,0
"ZM81FL","northern",38.5924497487211,38.8406731906819,0
"ZM81FL","northwestern",58.7114890667717,59.1559834781224,0
"ZM81FL","southern",74.7606478759779,75.7986666667981,0
"ZM81FL","western",60.1497156771333,61.0108003162527,0
"ZW52FL","bulawayo",98.2950379022759,98.8973769772825,0
"ZW52FL","harare",97.7998162839236,98.9142102535298,0
"ZW52FL","manicaland",74.5319819640318,75.5580062168476,0
"ZW52FL","mashonalandcentral",71.0914812751131,72.2697530899666,0
"ZW52FL","mashonalandeast",78.5858543473457,79.1339965210476,0
"ZW52FL","mashonalandwest",70.4170014024976,71.2697541384618,0
"ZW52FL","masvingo",47.6044798958874,48.483481527513,0
"ZW52FL","matabelelandnorth",80.9399162886703,81.8261194982338,0
"ZW52FL","matabelelandsouth",71.8616640243477,72.5889567910545,0
"ZW52FL","midlands",71.017708760085,72.0267253981922,0
"ZW62FL","bulawayo",98.5798127286294,100,0
"ZW62FL","harare",87.5686731900369,89.5344176018784,0
"ZW62FL","manicaland",73.7939804140751,75.8743556686305,0
"ZW62FL","mashonalandcentral",71.2953316083625,72.8338290382742,0
"ZW62FL","mashonalandeast",78.9222230180854,80.506865475061,0
"ZW62FL","mashonalandwest",73.0213134584601,73.921410189946,0
"ZW62FL","masvingo",66.8777731132389,67.7864536732287,0
"ZW62FL","matabelelandnorth",66.1245664180196,67.1194088293131,0
"ZW62FL","matabelelandsouth",68.6891261012873,71.5926282502869,0
"ZW62FL","midlands",72.286037768548,74.6082988988735,0
"ZW72FL","bulawayo",99.2942202337309,99.8122590870046,0
"ZW72FL","hararechitungwiza",94.6968224157978,96.6767519558822,0
"ZW72FL","manicaland",72.662794098812,75.0655544924462,0
"ZW72FL","mashonalandcentral",65.7738930874295,67.3593283869183,0
"ZW72FL","mashonalandeast",71.4002832427333,72.4758900853545,0
"ZW72FL","mashonalandwest",72.653159839688,74.3248220741083,0
"ZW72FL","masvingo",63.3433557567383,64.6858600387299,0
"ZW72FL","matabelelandnorth",79.0861371678706,80.9678901095885,0
"ZW72FL","matabelelandsouth",81.3904132257489,83.4163977542039,0
"ZW72FL","midlands",67.6577631764809,69.9580928455348,0
