"DataId","Indicator","Value","Precision","DHS_CountryCode","CountryName","SurveyYear","SurveyId","IndicatorId","IndicatorOrder","IndicatorType","CharacteristicId","CharacteristicOrder","CharacteristicCategory","CharacteristicLabel","ByVariableId","ByVariableLabel","IsTotal","IsPreferred","SDRID","RegionId","SurveyYearLabel","SurveyType","DenominatorWeighted","DenominatorUnweighted","CILow","CIHigh","LevelRank"
668975,"Population using an improved water source",92.6,1,"GA","Gabon",2012,"GA2012DHS","WS_SRCE_P_IMP",250162010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEPIMP","","2012","DHS",39908,40654,"","",""
763181,"Households with an improved sanitation facility",64.6,1,"GA","Gabon",2012,"GA2012DHS","WS_TLET_H_IMP",250261010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETHIMP","","2012","DHS",9755,9755,"","",""
7181,"Population with an improved sanitation facility",62.4,1,"GA","Gabon",2012,"GA2012DHS","WS_TLET_P_IMP",250262010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETPIMP","","2012","DHS",39908,40654,"","",""
782198,"Households using an improved water source",92.5,1,"GA","Gabon",2019,"GA2019DHS","WS_SRCE_H_IMP",250161010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEHIMP","","2019-21","DHS",11781,11781,"","",""
718046,"Population using an improved water source",92.4,1,"GA","Gabon",2019,"GA2019DHS","WS_SRCE_P_IMP",250162010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEPIMP","","2019-21","DHS",46228,45283,"","",""
475781,"Households with an improved sanitation facility",73.2,1,"GA","Gabon",2019,"GA2019DHS","WS_TLET_H_IMP",250261010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETHIMP","","2019-21","DHS",11781,11781,"","",""
198027,"Population with an improved sanitation facility",73.2,1,"GA","Gabon",2019,"GA2019DHS","WS_TLET_P_IMP",250262010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETPIMP","","2019-21","DHS",46228,45283,"","",""
666134,"Households using an improved water source",70,1,"GH","Ghana",2003,"GH2003DHS","WS_SRCE_H_IMP",250161010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEHIMP","","2003","DHS",6251,6251,"","",""
515014,"Population using an improved water source",66.9,1,"GH","Ghana",2003,"GH2003DHS","WS_SRCE_P_IMP",250162010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEPIMP","","2003","DHS",25154,26307,"","",""
439856,"Households with an improved sanitation facility",36.7,1,"GH","Ghana",2003,"GH2003DHS","WS_TLET_H_IMP",250261010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETHIMP","","2003","DHS",6251,6251,"","",""
832658,"Population with an improved sanitation facility",32.9,1,"GH","Ghana",2003,"GH2003DHS","WS_TLET_P_IMP",250262010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETPIMP","","2003","DHS",25154,26307,"","",""
13407,"Households using an improved water source",87.5,1,"GH","Ghana",2008,"GH2008DHS","WS_SRCE_H_IMP",250161010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEHIMP","","2008","DHS",11777,11778,"","",""
534236,"Population using an improved water source",85.6,1,"GH","Ghana",2008,"GH2008DHS","WS_SRCE_P_IMP",250162010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEPIMP","","2008","DHS",44080,46061,"","",""
7482,"Households with an improved sanitation facility",71.3,1,"GH","Ghana",2008,"GH2008DHS","WS_TLET_H_IMP",250261010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETHIMP","","2008","DHS",11777,11778,"","",""
757623,"Population with an improved sanitation facility",66.4,1,"GH","Ghana",2008,"GH2008DHS","WS_TLET_P_IMP",250262010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETPIMP","","2008","DHS",44080,46061,"","",""
161154,"Households using an improved water source",90.1,1,"GH","Ghana",2014,"GH2014DHS","WS_SRCE_H_IMP",250161010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEHIMP","","2014","DHS",11835,11835,"","",""
161236,"Population using an improved water source",88,1,"GH","Ghana",2014,"GH2014DHS","WS_SRCE_P_IMP",250162010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEPIMP","","2014","DHS",41223,43313,"","",""
160908,"Households with an improved sanitation facility",74.5,1,"GH","Ghana",2014,"GH2014DHS","WS_TLET_H_IMP",250261010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETHIMP","","2014","DHS",11835,11835,"","",""
161265,"Population with an improved sanitation facility",70,1,"GH","Ghana",2014,"GH2014DHS","WS_TLET_P_IMP",250262010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETPIMP","","2014","DHS",41223,43313,"","",""
759657,"Households using an improved water source",90.5,1,"GH","Ghana",2022,"GH2022DHS","WS_SRCE_H_IMP",250161010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEHIMP","","2022","DHS",17933,17933,"","",""
320697,"Population using an improved water source",87.9,1,"GH","Ghana",2022,"GH2022DHS","WS_SRCE_P_IMP",250162010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEPIMP","","2022","DHS",63611,68887,"","",""
632059,"Households with an improved sanitation facility",69.1,1,"GH","Ghana",2022,"GH2022DHS","WS_TLET_H_IMP",250261010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETHIMP","","2022","DHS",17933,17933,"","",""
810112,"Population with an improved sanitation facility",63.2,1,"GH","Ghana",2022,"GH2022DHS","WS_TLET_P_IMP",250262010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETPIMP","","2022","DHS",63611,68887,"","",""
56510,"Households using an improved water source",91,1,"GM","Gambia",2013,"GM2013DHS","WS_SRCE_H_IMP",250161010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEHIMP","","2013","DHS",6217,6217,"","",""
597645,"Population using an improved water source",89.6,1,"GM","Gambia",2013,"GM2013DHS","WS_SRCE_P_IMP",250162010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEPIMP","","2013","DHS",51142,52084,"","",""
439803,"Households with an improved sanitation facility",60.9,1,"GM","Gambia",2013,"GM2013DHS","WS_TLET_H_IMP",250261010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETHIMP","","2013","DHS",6217,6217,"","",""
832891,"Population with an improved sanitation facility",58.7,1,"GM","Gambia",2013,"GM2013DHS","WS_TLET_P_IMP",250262010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETPIMP","","2013","DHS",51142,52084,"","",""
638564,"Households using an improved water source",94.9,1,"GM","Gambia",2019,"GM2019DHS","WS_SRCE_H_IMP",250161010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEHIMP","","2019-20","DHS",6549,6549,"","",""
202986,"Population using an improved water source",94.1,1,"GM","Gambia",2019,"GM2019DHS","WS_SRCE_P_IMP",250162010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEPIMP","","2019-20","DHS",52817,54240,"","",""
489244,"Households with an improved sanitation facility",71.5,1,"GM","Gambia",2019,"GM2019DHS","WS_TLET_H_IMP",250261010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETHIMP","","2019-20","DHS",6549,6549,"","",""
203038,"Population with an improved sanitation facility",67.8,1,"GM","Gambia",2019,"GM2019DHS","WS_TLET_P_IMP",250262010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETPIMP","","2019-20","DHS",52817,54240,"","",""
671860,"Households using an improved water source",61.9,1,"GN","Guinea",2005,"GN2005DHS","WS_SRCE_H_IMP",250161010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEHIMP","","2005","DHS",6282,6282,"","",""
102768,"Population using an improved water source",62.9,1,"GN","Guinea",2005,"GN2005DHS","WS_SRCE_P_IMP",250162010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEPIMP","","2005","DHS",38245,37589,"","",""
386670,"Households with an improved sanitation facility",27.6,1,"GN","Guinea",2005,"GN2005DHS","WS_TLET_H_IMP",250261010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETHIMP","","2005","DHS",6282,6282,"","",""
78740,"Population with an improved sanitation facility",29,1,"GN","Guinea",2005,"GN2005DHS","WS_TLET_P_IMP",250262010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETPIMP","","2005","DHS",38245,37589,"","",""
635525,"Households using an improved water source",75,1,"GN","Guinea",2012,"GN2012DHS","WS_SRCE_H_IMP",250161010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEHIMP","","2012","DHS",7109,7109,"","",""
678973,"Population using an improved water source",75.8,1,"GN","Guinea",2012,"GN2012DHS","WS_SRCE_P_IMP",250162010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEPIMP","","2012","DHS",44434,44427,"","",""
728642,"Households with an improved sanitation facility",44.2,1,"GN","Guinea",2012,"GN2012DHS","WS_TLET_H_IMP",250261010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETHIMP","","2012","DHS",7109,7109,"","",""
522410,"Population with an improved sanitation facility",44.4,1,"GN","Guinea",2012,"GN2012DHS","WS_TLET_P_IMP",250262010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETPIMP","","2012","DHS",44434,44427,"","",""
387106,"Households using an improved water source",79.3,1,"GN","Guinea",2018,"GN2018DHS","WS_SRCE_H_IMP",250161010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEHIMP","","2018","DHS",7912,7912,"","",""
447482,"Population using an improved water source",79.9,1,"GN","Guinea",2018,"GN2018DHS","WS_SRCE_P_IMP",250162010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEPIMP","","2018","DHS",49106,49120,"","",""
787454,"Households with an improved sanitation facility",51.5,1,"GN","Guinea",2018,"GN2018DHS","WS_TLET_H_IMP",250261010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETHIMP","","2018","DHS",7912,7912,"","",""
727288,"Population with an improved sanitation facility",52.2,1,"GN","Guinea",2018,"GN2018DHS","WS_TLET_P_IMP",250262010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETPIMP","","2018","DHS",49106,49120,"","",""
117615,"Households using an improved water source",45.4,1,"KE","Kenya",2003,"KE2003DHS","WS_SRCE_H_IMP",250161010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEHIMP","","2003","DHS",8561,8561,"","",""
737881,"Population using an improved water source",41.4,1,"KE","Kenya",2003,"KE2003DHS","WS_SRCE_P_IMP",250162010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEPIMP","","2003","DHS",37238,36687,"","",""
14535,"Households with an improved sanitation facility",19.4,1,"KE","Kenya",2003,"KE2003DHS","WS_TLET_H_IMP",250261010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETHIMP","","2003","DHS",8561,8561,"","",""
610130,"Population with an improved sanitation facility",16.9,1,"KE","Kenya",2003,"KE2003DHS","WS_TLET_P_IMP",250262010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETPIMP","","2003","DHS",37238,36687,"","",""
363783,"Households using an improved water source",64.8,1,"KE","Kenya",2008,"KE2008DHS","WS_SRCE_H_IMP",250161010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEHIMP","","2008-09","DHS",9057,9057,"","",""
61760,"Population using an improved water source",61.7,1,"KE","Kenya",2008,"KE2008DHS","WS_SRCE_P_IMP",250162010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEPIMP","","2008-09","DHS",38069,37870,"","",""
83277,"Households with an improved sanitation facility",49,1,"KE","Kenya",2008,"KE2008DHS","WS_TLET_H_IMP",250261010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETHIMP","","2008-09","DHS",9057,9057,"","",""
522621,"Population with an improved sanitation facility",44.6,1,"KE","Kenya",2008,"KE2008DHS","WS_TLET_P_IMP",250262010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETPIMP","","2008-09","DHS",38069,37870,"","",""
501628,"Households using an improved water source",73.1,1,"KE","Kenya",2014,"KE2014DHS","WS_SRCE_H_IMP",250161010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEHIMP","","2014","DHS",36430,36430,"","",""
364114,"Population using an improved water source",68.4,1,"KE","Kenya",2014,"KE2014DHS","WS_SRCE_P_IMP",250162010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEPIMP","","2014","DHS",142708,151093,"","",""
51553,"Households with an improved sanitation facility",53.2,1,"KE","Kenya",2014,"KE2014DHS","WS_TLET_H_IMP",250261010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETHIMP","","2014","DHS",36430,36430,"","",""
92228,"Population with an improved sanitation facility",47.9,1,"KE","Kenya",2014,"KE2014DHS","WS_TLET_P_IMP",250262010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETPIMP","","2014","DHS",142708,151093,"","",""
439732,"Households using an improved water source",80.4,1,"KE","Kenya",2022,"KE2022DHS","WS_SRCE_H_IMP",250161010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEHIMP","","2022","DHS",37911,37911,"","",""
298277,"Population using an improved water source",76.5,1,"KE","Kenya",2022,"KE2022DHS","WS_SRCE_P_IMP",250162010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEPIMP","","2022","DHS",142026,152696,"","",""
677098,"Households with an improved sanitation facility",71.8,1,"KE","Kenya",2022,"KE2022DHS","WS_TLET_H_IMP",250261010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETHIMP","","2022","DHS",37911,37911,"","",""
589125,"Population with an improved sanitation facility",66.6,1,"KE","Kenya",2022,"KE2022DHS","WS_TLET_P_IMP",250262010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETPIMP","","2022","DHS",142026,152696,"","",""
369428,"Households using an improved water source",91,1,"KM","Comoros",2012,"KM2012DHS","WS_SRCE_H_IMP",250161010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEHIMP","","2012","DHS",4482,4482,"","",""
598496,"Population using an improved water source",90.5,1,"KM","Comoros",2012,"KM2012DHS","WS_SRCE_P_IMP",250162010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEPIMP","","2012","DHS",24077,24200,"","",""
717812,"Households with an improved sanitation facility",39.3,1,"KM","Comoros",2012,"KM2012DHS","WS_TLET_H_IMP",250261010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETHIMP","","2012","DHS",4482,4482,"","",""
656484,"Population with an improved sanitation facility",38.2,1,"KM","Comoros",2012,"KM2012DHS","WS_TLET_P_IMP",250262010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETPIMP","","2012","DHS",24077,24200,"","",""
534706,"Households using an improved water source",67.9,1,"LB","Liberia",2007,"LB2007DHS","WS_SRCE_H_IMP",250161010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEHIMP","","2007","DHS",6824,6824,"","",""
84871,"Population using an improved water source",68.2,1,"LB","Liberia",2007,"LB2007DHS","WS_SRCE_P_IMP",250162010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEPIMP","","2007","DHS",34326,34344,"","",""
96937,"Households with an improved sanitation facility",28.2,1,"LB","Liberia",2007,"LB2007DHS","WS_TLET_H_IMP",250261010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETHIMP","","2007","DHS",6824,6824,"","",""
122934,"Population with an improved sanitation facility",28.2,1,"LB","Liberia",2007,"LB2007DHS","WS_TLET_P_IMP",250262010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETPIMP","","2007","DHS",34326,34344,"","",""
148319,"Households using an improved water source",75.2,1,"LB","Liberia",2009,"LB2009MIS","WS_SRCE_H_IMP",250161010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEHIMP","","2009","MIS",4162,4162,"","",""
148954,"Population using an improved water source",76.9,1,"LB","Liberia",2009,"LB2009MIS","WS_SRCE_P_IMP",250162010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEPIMP","","2009","MIS",23197,22501,"","",""
145662,"Households with an improved sanitation facility",43.9,1,"LB","Liberia",2009,"LB2009MIS","WS_TLET_H_IMP",250261010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETHIMP","","2009","MIS",4162,4162,"","",""
148882,"Population with an improved sanitation facility",45.6,1,"LB","Liberia",2009,"LB2009MIS","WS_TLET_P_IMP",250262010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETPIMP","","2009","MIS",23197,22501,"","",""
102622,"Households using an improved water source",75.5,1,"LB","Liberia",2013,"LB2013DHS","WS_SRCE_H_IMP",250161010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEHIMP","","2013","DHS",9333,9333,"","",""
82541,"Population using an improved water source",75.7,1,"LB","Liberia",2013,"LB2013DHS","WS_SRCE_P_IMP",250162010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEPIMP","","2013","DHS",46216,47496,"","",""
371442,"Households with an improved sanitation facility",41.7,1,"LB","Liberia",2013,"LB2013DHS","WS_TLET_H_IMP",250261010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETHIMP","","2013","DHS",9333,9333,"","",""
44301,"Population with an improved sanitation facility",42.1,1,"LB","Liberia",2013,"LB2013DHS","WS_TLET_P_IMP",250262010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETPIMP","","2013","DHS",46216,47496,"","",""
752866,"Households using an improved water source",84,1,"LB","Liberia",2019,"LB2019DHS","WS_SRCE_H_IMP",250161010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEHIMP","","2019-20","DHS",9068,9068,"","",""
629047,"Population using an improved water source",84.6,1,"LB","Liberia",2019,"LB2019DHS","WS_SRCE_P_IMP",250162010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEPIMP","","2019-20","DHS",41506,41423,"","",""
203685,"Households with an improved sanitation facility",46.5,1,"LB","Liberia",2019,"LB2019DHS","WS_TLET_H_IMP",250261010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETHIMP","","2019-20","DHS",9068,9068,"","",""
614290,"Population with an improved sanitation facility",47.6,1,"LB","Liberia",2019,"LB2019DHS","WS_TLET_P_IMP",250262010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETPIMP","","2019-20","DHS",41506,41423,"","",""
374184,"Households using an improved water source",34.8,1,"MD","Madagascar",2004,"MD2004DHS","WS_SRCE_H_IMP",250161010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEHIMP","","2003-04","DHS",8420,8420,"","",""
93611,"Population using an improved water source",32,1,"MD","Madagascar",2004,"MD2004DHS","WS_SRCE_P_IMP",250162010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEPIMP","","2003-04","DHS",38823,37446,"","",""
429662,"Households with an improved sanitation facility",3.1,1,"MD","Madagascar",2004,"MD2004DHS","WS_TLET_H_IMP",250261010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETHIMP","","2003-04","DHS",8420,8420,"","",""
116801,"Population with an improved sanitation facility",2.6,1,"MD","Madagascar",2004,"MD2004DHS","WS_TLET_P_IMP",250262010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETPIMP","","2003-04","DHS",38823,37446,"","",""
728546,"Households using an improved water source",41.5,1,"MD","Madagascar",2008,"MD2008DHS","WS_SRCE_H_IMP",250161010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEHIMP","","2008-09","DHS",17857,17857,"","",""
374354,"Population using an improved water source",40.1,1,"MD","Madagascar",2008,"MD2008DHS","WS_SRCE_P_IMP",250162010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEPIMP","","2008-09","DHS",84333,84937,"","",""
374372,"Households with an improved sanitation facility",4.4,1,"MD","Madagascar",2008,"MD2008DHS","WS_TLET_H_IMP",250261010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETHIMP","","2008-09","DHS",17857,17857,"","",""
827694,"Population with an improved sanitation facility",4.2,1,"MD","Madagascar",2008,"MD2008DHS","WS_TLET_P_IMP",250262010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETPIMP","","2008-09","DHS",84333,84937,"","",""
447228,"Households using an improved water source",48,1,"MD","Madagascar",2021,"MD2021DHS","WS_SRCE_H_IMP",250161010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEHIMP","","2021","DHS",20510,20510,"","",""
802189,"Population using an improved water source",45.8,1,"MD","Madagascar",2021,"MD2021DHS","WS_SRCE_P_IMP",250162010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEPIMP","","2021","DHS",88577,89343,"","",""
477232,"Households with an improved sanitation facility",33.8,1,"MD","Madagascar",2021,"MD2021DHS","WS_TLET_H_IMP",250261010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETHIMP","","2021","DHS",20510,20510,"","",""
298437,"Population with an improved sanitation facility",32.3,1,"MD","Madagascar",2021,"MD2021DHS","WS_TLET_P_IMP",250262010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETPIMP","","2021","DHS",88577,89343,"","",""
375209,"Households using an improved water source",41.9,1,"ML","Mali",2001,"ML2001DHS","WS_SRCE_H_IMP",250161010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEHIMP","","2001","DHS",12331,12331,"","",""
117827,"Population using an improved water source",43.7,1,"ML","Mali",2001,"ML2001DHS","WS_SRCE_P_IMP",250162010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEPIMP","","2001","DHS",65622,65544,"","",""
75797,"Households with an improved sanitation facility",15,1,"ML","Mali",2001,"ML2001DHS","WS_TLET_H_IMP",250261010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETHIMP","","2001","DHS",12331,12331,"","",""
728714,"Population with an improved sanitation facility",16.8,1,"ML","Mali",2001,"ML2001DHS","WS_TLET_P_IMP",250262010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETPIMP","","2001","DHS",65622,65544,"","",""
512110,"Households using an improved water source",56,1,"ML","Mali",2006,"ML2006DHS","WS_SRCE_H_IMP",250161010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEHIMP","","2006","DHS",12998,12998,"","",""
626476,"Population using an improved water source",56,1,"ML","Mali",2006,"ML2006DHS","WS_SRCE_P_IMP",250162010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEPIMP","","2006","DHS",73848,73045,"","",""
693214,"Households with an improved sanitation facility",21.3,1,"ML","Mali",2006,"ML2006DHS","WS_TLET_H_IMP",250261010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETHIMP","","2006","DHS",12998,12998,"","",""
496274,"Population with an improved sanitation facility",21.3,1,"ML","Mali",2006,"ML2006DHS","WS_TLET_P_IMP",250262010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETPIMP","","2006","DHS",73848,73045,"","",""
604861,"Households using an improved water source",66.2,1,"ML","Mali",2012,"ML2012DHS","WS_SRCE_H_IMP",250161010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEHIMP","","2012-13","DHS",10105,10105,"","",""
684932,"Population using an improved water source",66.6,1,"ML","Mali",2012,"ML2012DHS","WS_SRCE_P_IMP",250162010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEPIMP","","2012-13","DHS",57253,57046,"","",""
763463,"Households with an improved sanitation facility",41.3,1,"ML","Mali",2012,"ML2012DHS","WS_TLET_H_IMP",250261010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETHIMP","","2012-13","DHS",10105,10105,"","",""
376217,"Population with an improved sanitation facility",41.5,1,"ML","Mali",2012,"ML2012DHS","WS_TLET_P_IMP",250262010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETPIMP","","2012-13","DHS",57253,57046,"","",""
427418,"Households using an improved water source",69.3,1,"ML","Mali",2018,"ML2018DHS","WS_SRCE_H_IMP",250161010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEHIMP","","2018","DHS",9510,9510,"","",""
761328,"Population using an improved water source",69.6,1,"ML","Mali",2018,"ML2018DHS","WS_SRCE_P_IMP",250162010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEPIMP","","2018","DHS",55258,54115,"","",""
567356,"Households with an improved sanitation facility",55.4,1,"ML","Mali",2018,"ML2018DHS","WS_TLET_H_IMP",250261010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETHIMP","","2018","DHS",9510,9510,"","",""
478914,"Population with an improved sanitation facility",55.9,1,"ML","Mali",2018,"ML2018DHS","WS_TLET_P_IMP",250262010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETPIMP","","2018","DHS",55258,54115,"","",""
561357,"Households using an improved water source",83.1,1,"ML","Mali",2023,"ML2023DHS","WS_SRCE_H_IMP",250161010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEHIMP","","2023-24","DHS",9667,9667,"","",""
834359,"Population using an improved water source",81.1,1,"ML","Mali",2023,"ML2023DHS","WS_SRCE_P_IMP",250162010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEPIMP","","2023-24","DHS",86350,82499,"","",""
821420,"Households with an improved sanitation facility",71.9,1,"ML","Mali",2023,"ML2023DHS","WS_TLET_H_IMP",250261010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETHIMP","","2023-24","DHS",9667,9667,"","",""
597479,"Population with an improved sanitation facility",72.2,1,"ML","Mali",2023,"ML2023DHS","WS_TLET_P_IMP",250262010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETPIMP","","2023-24","DHS",86350,82499,"","",""
513119,"Households using an improved water source",80.5,1,"MR","Mauritania",2020,"MR2020DHS","WS_SRCE_H_IMP",250161010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEHIMP","","2019-21","DHS",11658,11658,"","",""
12493,"Population using an improved water source",78.8,1,"MR","Mauritania",2020,"MR2020DHS","WS_SRCE_P_IMP",250162010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEPIMP","","2019-21","DHS",71818,72227,"","",""
752254,"Households with an improved sanitation facility",58.9,1,"MR","Mauritania",2020,"MR2020DHS","WS_TLET_H_IMP",250261010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETHIMP","","2019-21","DHS",11658,11658,"","",""
747874,"Population with an improved sanitation facility",58.9,1,"MR","Mauritania",2020,"MR2020DHS","WS_TLET_P_IMP",250262010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETPIMP","","2019-21","DHS",71818,72227,"","",""
680256,"Households using an improved water source",65.2,1,"MW","Malawi",2000,"MW2000DHS","WS_SRCE_H_IMP",250161010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEHIMP","","2000","DHS",14213,14213,"","",""
662042,"Population using an improved water source",65.6,1,"MW","Malawi",2000,"MW2000DHS","WS_SRCE_P_IMP",250162010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEPIMP","","2000","DHS",62398,62364,"","",""
772665,"Households with an improved sanitation facility",3.6,1,"MW","Malawi",2000,"MW2000DHS","WS_TLET_H_IMP",250261010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETHIMP","","2000","DHS",14213,14213,"","",""
586595,"Population with an improved sanitation facility",3.9,1,"MW","Malawi",2000,"MW2000DHS","WS_TLET_P_IMP",250262010,"I",1000,0,"Total","Total",0,"",1,1,"WSTLETPIMP","","2000","DHS",62398,62364,"","",""
544365,"Households using an improved water source",63.6,1,"MW","Malawi",2004,"MW2004DHS","WS_SRCE_H_IMP",250161010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEHIMP","","2004","DHS",13664,13664,"","",""
378220,"Population using an improved water source",62.4,1,"MW","Malawi",2004,"MW2004DHS","WS_SRCE_P_IMP",250162010,"I",1000,0,"Total","Total",0,"",1,1,"WSSRCEPIMP","","2004","DHS",59797,59714,"","",""
