"iso3","Location","Year","Age","Unit","Value","Lower","Upper"
"NER","Niger",2005,"12 to 23 months","Rate (per 100,000)",4163.64461238184,3803.66787291342,4607.22974615601
"MWI","Malawi",2005,"Under 1","Number",36644.3217746143,35177.5676843496,38481.9086607096
"MWI","Malawi",2005,"Under 1","Rate (per 100,000)",6610.83770739516,6346.2271817307,6942.34851422441
"SOM","Somalia",2005,"Under 5","Number",91196.3495631419,87470.8823036146,95487.5347925389
"SOM","Somalia",2005,"Under 5","Rate (per 100,000)",3844.86001670372,3687.79342162276,4025.77741736519
"SOM","Somalia",2005,"0 to 6 days (early neonatal)","Number",16228.0670985812,15112.4029974392,17379.74655997
"SOM","Somalia",2005,"0 to 6 days (early neonatal)","Rate (per 100,000)",145505.976586719,135502.579780848,155832.298491001
"SOM","Somalia",2005,"7 to 27 days (late neonatal)","Number",6484.02977676728,5835.14895062522,7166.05886119257
"SOM","Somalia",2005,"7 to 27 days (late neonatal)","Rate (per 100,000)",19797.0084419273,17815.8486331049,21879.3763530659
"NER","Niger",2005,"1 to 5 months","Number",14382.2244116153,12922.1206369267,15789.0110805579
"NER","Niger",2005,"1 to 5 months","Rate (per 100,000)",4893.00288874282,4396.25831134308,5371.60835601821
"NER","Niger",2005,"6-11 months","Number",16061.1230725234,14538.0000627277,17580.840349373
"NER","Niger",2005,"6-11 months","Rate (per 100,000)",4825.77832731755,4368.1357342485,5282.39762256579
"NGA","Nigeria",2005,"Under 5","Number",913193.381854744,873201.954638485,952741.674987241
"NGA","Nigeria",2005,"Under 5","Rate (per 100,000)",3430.57265727295,3280.33777881296,3579.14282407224
"NGA","Nigeria",2005,"0 to 6 days (early neonatal)","Number",198015.516925141,186504.744545084,209344.935326513
"NGA","Nigeria",2005,"0 to 6 days (early neonatal)","Rate (per 100,000)",158747.289865113,149519.205379799,167829.984468514
"MWI","Malawi",2005,"2 to 4","Number",14472.9166873923,13060.837230807,15789.6181514203
"MWI","Malawi",2005,"2 to 4","Rate (per 100,000)",1044.94234484182,942.99042662532,1140.00798675742
"MWI","Malawi",2005,"12 to 23 months","Number",10393.8484179916,9339.21868094312,11526.2638143557
"MWI","Malawi",2005,"12 to 23 months","Rate (per 100,000)",1996.17310983063,1793.62796608197,2213.65724780088
"SOM","Somalia",2005,"Under 1","Number",52379.4021523893,49752.9115759751,54793.2358344663
"SOM","Somalia",2005,"Under 1","Rate (per 100,000)",9667.02300071132,9182.28389010677,10112.5146398988
"SOM","Somalia",2005,"2 to 4","Number",22529.041818762,20219.2867679456,25505.6867317147
"SOM","Somalia",2005,"2 to 4","Rate (per 100,000)",1694.66587672387,1520.92288757688,1918.57324933586
"NGA","Nigeria",2005,"7 to 27 days (late neonatal)","Number",50954.3140375919,46101.8567814405,56023.7788281616
"NGA","Nigeria",2005,"7 to 27 days (late neonatal)","Rate (per 100,000)",13920.8470542598,12595.1434985142,15305.8376154989
"NGA","Nigeria",2005,"Under 1","Number",490804.370582078,470883.54027332,512369.205583048
"NGA","Nigeria",2005,"Under 1","Rate (per 100,000)",8008.05861683516,7683.02651367895,8359.91461710945
"MWI","Malawi",2005,"1 to 5 months","Number",9407.97018112691,8428.13993114764,10368.4536362021
"MWI","Malawi",2005,"1 to 5 months","Rate (per 100,000)",3953.44635682557,3541.69905560017,4357.0636879982
"MWI","Malawi",2005,"6-11 months","Number",9366.10621031007,8559.06949178688,10239.907350653
"MWI","Malawi",2005,"6-11 months","Rate (per 100,000)",3439.00807673474,3142.68367779,3759.84675949402
"NGA","Nigeria",2005,"2 to 4","Number",255781.905063818,233694.666911934,276511.12883998
"NGA","Nigeria",2005,"2 to 4","Rate (per 100,000)",1725.92472795027,1576.8879519166,1865.79810913244
"SOM","Somalia",2005,"12 to 23 months","Number",16287.9055919906,14808.485823602,18029.4480665241
"SOM","Somalia",2005,"12 to 23 months","Rate (per 100,000)",3253.29972061643,2957.80464348754,3601.15043806089
"MOZ","Mozambique",2005,"Under 5","Number",99135.6037445079,94890.8187827202,104683.38387399
"MOZ","Mozambique",2005,"Under 5","Rate (per 100,000)",2558.51764940999,2448.96712636407,2701.69621331833
"MOZ","Mozambique",2005,"0 to 6 days (early neonatal)","Number",24477.1962064349,22584.3667376217,25925.6043954447
"MOZ","Mozambique",2005,"0 to 6 days (early neonatal)","Rate (per 100,000)",142108.082147807,131118.818370317,150517.154337752
"MOZ","Mozambique",2005,"7 to 27 days (late neonatal)","Number",4253.31456574847,3805.78932167812,4727.07897728875
"MOZ","Mozambique",2005,"7 to 27 days (late neonatal)","Rate (per 100,000)",8386.52413538223,7504.1108544994,9320.67481021446
"NGA","Nigeria",2005,"12 to 23 months","Number",166607.106208848,152461.822952395,182336.738905162
"NGA","Nigeria",2005,"12 to 23 months","Rate (per 100,000)",2938.19132941101,2688.73289056102,3215.59048395365
"NGA","Nigeria",2005,"1 to 5 months","Number",121194.538571574,109757.132765977,132400.322979235
"NGA","Nigeria",2005,"1 to 5 months","Rate (per 100,000)",4589.66056073926,4156.52379598215,5014.02577846411
"NGA","Nigeria",2005,"6-11 months","Number",120640.00104777,108887.230598111,131041.901818808
"NGA","Nigeria",2005,"6-11 months","Rate (per 100,000)",4024.66507967907,3632.5814887688,4371.6823743731
"MOZ","Mozambique",2005,"Under 1","Number",66194.816493406,62905.0166118962,70084.1609640644
"MOZ","Mozambique",2005,"Under 1","Rate (per 100,000)",7816.36997913122,7427.90613266456,8275.62883004112
"MOZ","Mozambique",2005,"2 to 4","Number",20111.5141838456,18188.8017803517,22489.3870335366
"MOZ","Mozambique",2005,"2 to 4","Rate (per 100,000)",903.42537244968,817.05558679548,1010.24133097137
"SOM","Somalia",2005,"1 to 5 months","Number",15109.0145249778,13557.189009863,17029.3451762299
"SOM","Somalia",2005,"1 to 5 months","Rate (per 100,000)",6446.64739446106,5784.52135724434,7266.00557092796
"SOM","Somalia",2005,"6-11 months","Number",14558.290752063,13245.2254545125,16214.6020810497
"SOM","Somalia",2005,"6-11 months","Rate (per 100,000)",5523.70238004411,5025.49953241896,6152.13953560248
"TZA","Tanzania",2005,"Under 5","Number",143205.034385894,137519.005286179,150032.170286666
"TZA","Tanzania",2005,"Under 5","Rate (per 100,000)",2009.61169322942,1929.81903359402,2105.41762768063
"TZA","Tanzania",2005,"0 to 6 days (early neonatal)","Number",38983.3139001036,36414.0695055302,42026.8276481385
"TZA","Tanzania",2005,"0 to 6 days (early neonatal)","Rate (per 100,000)",122819.803763177,114725.209928241,132408.618152895
"TZA","Tanzania",2005,"7 to 27 days (late neonatal)","Number",7580.50457294364,6802.97167512944,8514.49431107433
"TZA","Tanzania",2005,"7 to 27 days (late neonatal)","Rate (per 100,000)",8084.71823780886,7255.46810822101,9080.83186021109
"STP","Sao Tome and Principe",2005,"Under 5","Number",413.742464346307,394.032619306239,435.056036640661
"STP","Sao Tome and Principe",2005,"Under 5","Rate (per 100,000)",1576.77304421959,1501.65880035287,1657.99909463929
"STP","Sao Tome and Principe",2005,"0 to 6 days (early neonatal)","Number",75.0736456634428,68.6505824271011,81.4469974609636
"STP","Sao Tome and Principe",2005,"0 to 6 days (early neonatal)","Rate (per 100,000)",66033.0941417653,60383.5118467311,71638.9513706919
"STP","Sao Tome and Principe",2005,"7 to 27 days (late neonatal)","Number",34.1091845053234,30.7825919847969,38.1644735660368
"STP","Sao Tome and Principe",2005,"7 to 27 days (late neonatal)","Rate (per 100,000)",10107.0288023647,9121.31287551674,11308.6677137889
"MOZ","Mozambique",2005,"12 to 23 months","Number",12829.2730672562,11642.3872374779,14421.1426041605
"MOZ","Mozambique",2005,"12 to 23 months","Rate (per 100,000)",1600.23075042222,1452.18719471218,1798.78904521104
"MOZ","Mozambique",2005,"1 to 5 months","Number",20838.5390067919,18780.6962220249,23243.2015198453
"MOZ","Mozambique",2005,"1 to 5 months","Rate (per 100,000)",5704.92547305789,5141.55393734039,6363.2451575787
"STP","Sao Tome and Principe",2005,"Under 1","Number",261.318760924689,248.64624243302,276.303348732871
"STP","Sao Tome and Principe",2005,"Under 1","Rate (per 100,000)",4554.45427854211,4333.58836803475,4815.61662223939
"STP","Sao Tome and Principe",2005,"2 to 4","Number",81.1965702893642,73.1596011730835,89.5683093385232
"STP","Sao Tome and Principe",2005,"2 to 4","Rate (per 100,000)",539.45740035102,486.06102596329,595.07793417138
"UGA","Uganda",2005,"Under 1","Number",85067.4559688607,80842.391497254,89392.3216594072
"UGA","Uganda",2005,"Under 1","Rate (per 100,000)",6483.08633148056,6161.08942427877,6812.68920163262
"UGA","Uganda",2005,"2 to 4","Number",28716.7998789187,25959.0912853916,31628.5656597062
"UGA","Uganda",2005,"2 to 4","Rate (per 100,000)",872.9468048781,789.11668050301,961.46003217394
"TZA","Tanzania",2005,"Under 1","Number",94046.7159059522,89738.0347494304,99040.8726525495
"TZA","Tanzania",2005,"Under 1","Rate (per 100,000)",5933.35498729285,5661.5226900942,6248.43355813181
"STP","Sao Tome and Principe",2005,"12 to 23 months","Number",71.2271331322536,63.8034197712349,78.765925217868
"STP","Sao Tome and Principe",2005,"12 to 23 months","Rate (per 100,000)",1306.76519192541,1170.56638974987,1445.07528041868
"STP","Sao Tome and Principe",2005,"1 to 5 months","Number",79.1758437799184,72.1560901963312,88.0013779642022
"STP","Sao Tome and Principe",2005,"1 to 5 months","Rate (per 100,000)",3221.18722401543,2935.59581785321,3580.24494417751
"STP","Sao Tome and Principe",2005,"6-11 months","Number",72.9600869760044,66.2043257136993,81.7552522452972
"STP","Sao Tome and Principe",2005,"6-11 months","Rate (per 100,000)",2579.45223782616,2340.60707976044,2890.39908117887
"TZA","Tanzania",2005,"2 to 4","Number",26138.1970307184,23411.2368019514,28940.1648925819
"TZA","Tanzania",2005,"2 to 4","Rate (per 100,000)",645.3260089367,578.00008133384,714.50380017227
"UGA","Uganda",2005,"12 to 23 months","Number",24131.6470994858,21833.9181751357,26649.4422832024
"UGA","Uganda",2005,"12 to 23 months","Rate (per 100,000)",1966.10845046263,1778.90265234978,2171.24398749545
"UGA","Uganda",2005,"1 to 5 months","Number",22423.8913033498,20137.3434113144,24712.3338713667
"UGA","Uganda",2005,"1 to 5 months","Rate (per 100,000)",3975.94390442585,3570.51979535705,4381.70395542895
"UGA","Uganda",2005,"6-11 months","Number",23527.9665036471,21254.6084982197,26228.0425499781
"UGA","Uganda",2005,"6-11 months","Rate (per 100,000)",3654.23981036133,3301.15382116848,4073.60139768662
"SEN","Senegal",2005,"Under 5","Number",38522.3642175267,37076.0366020198,40161.0550555827
"SEN","Senegal",2005,"Under 5","Rate (per 100,000)",1997.18764298404,1922.20295032381,2082.14538529592
"SEN","Senegal",2005,"0 to 6 days (early neonatal)","Number",11127.7721522263,10339.7408649505,11867.3501840775
"SEN","Senegal",2005,"0 to 6 days (early neonatal)","Rate (per 100,000)",129728.662927823,120541.71662401,138350.736411208
"SEN","Senegal",2005,"7 to 27 days (late neonatal)","Number",2959.89667629004,2667.28019031695,3310.21528808675
"SEN","Senegal",2005,"7 to 27 days (late neonatal)","Rate (per 100,000)",11705.7418193768,10548.5078306594,13091.1750532674
"TZA","Tanzania",2005,"12 to 23 months","Number",23020.1214492231,20993.1231501077,25263.1993950069
"TZA","Tanzania",2005,"12 to 23 months","Rate (per 100,000)",1544.38629028031,1408.39793806938,1694.8711100559
"TZA","Tanzania",2005,"1 to 5 months","Number",24224.5242704796,21674.9486216427,26617.9563969579
"TZA","Tanzania",2005,"1 to 5 months","Rate (per 100,000)",3560.55253958173,3185.81254675618,3912.34235147224
"TZA","Tanzania",2005,"6-11 months","Number",23258.3731624254,21009.9128924672,25883.6758779037
"TZA","Tanzania",2005,"6-11 months","Rate (per 100,000)",2984.94616800029,2696.38201005844,3321.87374353114
"ZMB","Zambia",2005,"Under 5","Number",52399.2411670659,49968.2815815268,54890.1040990303
"ZMB","Zambia",2005,"Under 5","Rate (per 100,000)",2409.46947127407,2297.68688097696,2524.00659162208
"ZMB","Zambia",2005,"0 to 6 days (early neonatal)","Number",11396.0302549594,10503.7702091612,12332.0940647333
"ZMB","Zambia",2005,"0 to 6 days (early neonatal)","Rate (per 100,000)",115577.41048052,106528.197442172,125070.876955929
"ZMB","Zambia",2005,"7 to 27 days (late neonatal)","Number",2612.93352536928,2320.54367074335,2908.69742100076
"ZMB","Zambia",2005,"7 to 27 days (late neonatal)","Rate (per 100,000)",8985.86324918105,7980.33623381419,10002.99357201
"SEN","Senegal",2005,"Under 1","Number",24076.93948108,22899.3156953198,25170.1763054879
"SEN","Senegal",2005,"Under 1","Rate (per 100,000)",5615.60028159749,5340.93644950506,5870.58206712808
"UGA","Uganda",2005,"Under 5","Number",137915.902947265,132359.430454285,143894.518763335
"UGA","Uganda",2005,"Under 5","Rate (per 100,000)",2365.96332796389,2270.64139720541,2468.52717644346
"UGA","Uganda",2005,"0 to 6 days (early neonatal)","Number",33320.2249297966,30998.5511220288,36115.2658385253
"UGA","Uganda",2005,"0 to 6 days (early neonatal)","Rate (per 100,000)",126203.988273695,117410.395354433,136790.510748045
"UGA","Uganda",2005,"7 to 27 days (late neonatal)","Number",5795.37323206731,5205.29628800464,6386.6341221329
"UGA","Uganda",2005,"7 to 27 days (late neonatal)","Rate (per 100,000)",7439.55184319378,6682.06689079467,8198.55663345588
"ZMB","Zambia",2005,"Under 1","Number",31531.9375668903,30006.8399129811,33149.3266251839
"ZMB","Zambia",2005,"Under 1","Rate (per 100,000)",6456.86751307313,6144.56975227424,6788.06399741039
"SEN","Senegal",2005,"2 to 4","Number",9008.8321062343,8128.64703277355,9868.65641274999
"SEN","Senegal",2005,"2 to 4","Rate (per 100,000)",822.85645191645,742.4613509714,901.39182362589
"SEN","Senegal",2005,"12 to 23 months","Number",5436.59263021238,4962.66252834421,6047.39559856689
"SEN","Senegal",2005,"12 to 23 months","Rate (per 100,000)",1341.52297173755,1224.57690608591,1492.24351840854
"SEN","Senegal",2005,"1 to 5 months","Number",5645.58816171328,5133.72466147833,6134.47211488426
"SEN","Senegal",2005,"1 to 5 months","Rate (per 100,000)",3074.07009097414,2795.35612324185,3340.27150265205
"NAM","Namibia",2005,"7 to 27 days (late neonatal)","Number",157.346762240022,149.149448610485,165.210554231152
"NAM","Namibia",2005,"7 to 27 days (late neonatal)","Rate (per 100,000)",4665.97348002581,4422.88968561936,4899.16699707501
"NAM","Namibia",2005,"Under 1","Number",2535.27177297674,2470.68413841551,2603.89524253077
"NAM","Namibia",2005,"Under 1","Rate (per 100,000)",4401.67473659757,4289.53931885852,4520.81706898705
"SEN","Senegal",2005,"6-11 months","Number",4343.68249085037,3956.2831607675,4767.19156751682
"SEN","Senegal",2005,"6-11 months","Rate (per 100,000)",2056.32253260324,1872.92561691181,2256.8139955372
"ZMB","Zambia",2005,"2 to 4","Number",11455.398541544,10429.5690098868,12729.6294010033
"ZMB","Zambia",2005,"2 to 4","Rate (per 100,000)",931.61646221479,848.19032250851,1035.24397382246
"ZMB","Zambia",2005,"12 to 23 months","Number",9411.90505863157,8539.40184475654,10373.1752170755
"ZMB","Zambia",2005,"12 to 23 months","Rate (per 100,000)",2060.63507782815,1869.609911634,2271.0948089261
"SLE","Sierra Leone",2005,"Under 5","Number",37841.2524673904,36269.0570725591,39608.8352721049
"SLE","Sierra Leone",2005,"Under 5","Rate (per 100,000)",4172.59570368063,3999.23633204058,4367.49962297367
"SLE","Sierra Leone",2005,"0 to 6 days (early neonatal)","Number",7586.15045786447,7148.6242672439,8047.99324225724
"SLE","Sierra Leone",2005,"0 to 6 days (early neonatal)","Rate (per 100,000)",188431.308101845,177563.657521308,199902.955083261
"SLE","Sierra Leone",2005,"7 to 27 days (late neonatal)","Number",1322.81578412154,1202.69363271406,1466.26098720269
"SLE","Sierra Leone",2005,"7 to 27 days (late neonatal)","Rate (per 100,000)",11213.4022443638,10195.1364976446,12429.375610785
"NAM","Namibia",2005,"2 to 4","Number",565.910308813483,539.305500024121,594.007979242648
"NAM","Namibia",2005,"2 to 4","Rate (per 100,000)",358.98607507988,342.10927369139,376.80987554643
"SLE","Sierra Leone",2005,"Under 1","Number",24062.172847853,22888.0479027582,25426.3761580574
"SLE","Sierra Leone",2005,"Under 1","Rate (per 100,000)",12407.429980197,11802.00364832,13110.8684085193
"NAM","Namibia",2005,"12 to 23 months","Number",517.296710419476,492.898982570116,543.630916673322
"NAM","Namibia",2005,"12 to 23 months","Rate (per 100,000)",934.13626217275,890.07875737975,981.69066664075
"NAM","Namibia",2005,"1 to 5 months","Number",890.376764621126,846.988539758727,938.023932319637
"NAM","Namibia",2005,"1 to 5 months","Rate (per 100,000)",3615.68630617745,3439.49324194011,3809.17429757731
"NAM","Namibia",2005,"6-11 months","Number",494.59343701336,471.052789043251,519.17452633457
"NAM","Namibia",2005,"6-11 months","Rate (per 100,000)",1737.64859344497,1654.94354567674,1824.00901007782
"ZMB","Zambia",2005,"1 to 5 months","Number",9005.98686234123,8192.03969291152,10002.3090855557
"ZMB","Zambia",2005,"1 to 5 months","Rate (per 100,000)",4284.34230001505,3897.13006650102,4758.31428227633
"ZMB","Zambia",2005,"6-11 months","Number",8516.98692422041,7713.96237350487,9407.25652947323
"ZMB","Zambia",2005,"6-11 months","Rate (per 100,000)",3560.58423799238,3224.87436976801,3932.76749390562
"BWA","Botswana",2005,"Under 5","Number",2386.55814676258,2316.53133491233,2443.95835826773
"BWA","Botswana",2005,"Under 5","Rate (per 100,000)",1074.88058879805,1043.34125217835,1100.73303795103
"BWA","Botswana",2005,"0 to 6 days (early neonatal)","Number",355.227250237738,340.026075807126,370.864037753546
"BWA","Botswana",2005,"0 to 6 days (early neonatal)","Rate (per 100,000)",39842.8797717459,38137.8907405753,41596.727891764
"BWA","Botswana",2005,"7 to 27 days (late neonatal)","Number",99.6236068352477,94.7232398349314,104.064295458976
"BWA","Botswana",2005,"7 to 27 days (late neonatal)","Rate (per 100,000)",3775.32896857997,3589.62501666863,3943.61298212038
"SLE","Sierra Leone",2005,"2 to 4","Number",7755.26096917432,6997.35457467214,8628.26203442747
"SLE","Sierra Leone",2005,"2 to 4","Rate (per 100,000)",1461.88155415498,1319.01474640953,1626.44392789379
"SWZ","Swaziland",2005,"Under 5","Number",3247.7077903365,3091.07989271462,3406.56506383883
"SWZ","Swaziland",2005,"Under 5","Rate (per 100,000)",2063.0505268188,1963.55534819935,2163.96187813038
"SWZ","Swaziland",2005,"0 to 6 days (early neonatal)","Number",727.05334777533,662.973785447067,787.597064656504
"SWZ","Swaziland",2005,"0 to 6 days (early neonatal)","Rate (per 100,000)",108011.482792345,98491.7844580501,117005.893799605
"SWZ","Swaziland",2005,"7 to 27 days (late neonatal)","Number",113.130861054227,100.165288732657,126.374398705154
"SWZ","Swaziland",2005,"7 to 27 days (late neonatal)","Rate (per 100,000)",5660.22125229042,5011.5210893218,6322.82871915441
"BWA","Botswana",2005,"Under 1","Number",1890.88861680323,1830.77030659188,1944.68752425398
"BWA","Botswana",2005,"Under 1","Rate (per 100,000)",4185.67238346538,4052.59444933635,4304.76168316082
"BWA","Botswana",2005,"2 to 4","Number",193.625867460308,184.143809445234,202.857900577147
"BWA","Botswana",2005,"2 to 4","Rate (per 100,000)",146.14222810208,138.98549277796,153.1102531253
"SLE","Sierra Leone",2005,"12 to 23 months","Number",6023.81865036308,5477.08834753174,6594.72385049119
"SLE","Sierra Leone",2005,"12 to 23 months","Rate (per 100,000)",3301.3121521273,3001.6803907089,3614.19279882174
"SLE","Sierra Leone",2005,"1 to 5 months","Number",7618.88518592398,6925.18187283487,8318.88513610786
"SLE","Sierra Leone",2005,"1 to 5 months","Rate (per 100,000)",9039.52828328703,8216.47470446893,9870.05259144658
"SLE","Sierra Leone",2005,"6-11 months","Number",7534.32141994297,6792.37738054217,8313.33341593994
"SLE","Sierra Leone",2005,"6-11 months","Rate (per 100,000)",8030.03241116257,7239.2731175801,8860.2984998885
"SWZ","Swaziland",2005,"Under 1","Number",2440.26057364194,2292.30482842718,2586.14695058675
"SWZ","Swaziland",2005,"Under 1","Rate (per 100,000)",7218.18036929582,6780.53396908381,7649.70567179215
"SWZ","Swaziland",2005,"2 to 4","Number",412.947730487542,371.09981953491,464.324415017233
"SWZ","Swaziland",2005,"2 to 4","Rate (per 100,000)",451.754625866,405.97404406365,507.95945079758
"BWA","Botswana",2005,"12 to 23 months","Number",302.043662499034,287.959002419405,317.088782596906
"BWA","Botswana",2005,"12 to 23 months","Rate (per 100,000)",680.8394779209,649.09111235028,714.75282550761
"BWA","Botswana",2005,"1 to 5 months","Number",904.264324432211,858.592859127076,947.173644899428
"BWA","Botswana",2005,"1 to 5 months","Rate (per 100,000)",4686.73966908695,4450.02761221651,4909.13571963726
"BWA","Botswana",2005,"6-11 months","Number",531.773435298035,505.94370333069,560.443647518351
"BWA","Botswana",2005,"6-11 months","Rate (per 100,000)",2379.21564775932,2263.65044950963,2507.48948208677
"TGO","Togo",2005,"Under 5","Number",22148.2394810415,21266.4370403153,23250.0376990197
"TGO","Togo",2005,"Under 5","Rate (per 100,000)",2293.46703584377,2202.15572274084,2407.55907892681
"TGO","Togo",2005,"0 to 6 days (early neonatal)","Number",5791.71564688418,5389.03048260773,6200.44824948016
"TGO","Togo",2005,"0 to 6 days (early neonatal)","Rate (per 100,000)",135655.414723173,126223.594120554,145228.880358674
"TGO","Togo",2005,"7 to 27 days (late neonatal)","Number",1103.22573655094,984.538395744446,1220.81138775423
"TGO","Togo",2005,"7 to 27 days (late neonatal)","Rate (per 100,000)",8773.1826261757,7829.34522118018,9708.25906433912
"SWZ","Swaziland",2005,"12 to 23 months","Number",394.499486207016,357.247318288663,445.039494409894
"SWZ","Swaziland",2005,"12 to 23 months","Rate (per 100,000)",1224.93619954808,1109.26677388275,1381.86488447082
"SWZ","Swaziland",2005,"1 to 5 months","Number",875.862759149755,787.10566677136,972.861684708255
"SWZ","Swaziland",2005,"1 to 5 months","Rate (per 100,000)",6036.64562200439,5424.91152607365,6705.18430936708
"SWZ","Swaziland",2005,"6-11 months","Number",724.21360566263,646.598186036859,797.54180576721
"SWZ","Swaziland",2005,"6-11 months","Rate (per 100,000)",4355.85240415764,3889.02699583452,4796.89191821902
"TGO","Togo",2005,"Under 1","Number",12682.2317453839,12126.5644454228,13371.3744159854
"TGO","Togo",2005,"Under 1","Rate (per 100,000)",5964.36064222357,5703.03438351799,6288.45938950507
"LSO","Lesotho",2005,"Under 5","Number",4720.58173459787,4502.45685936499,4941.91293954343
"LSO","Lesotho",2005,"Under 5","Rate (per 100,000)",1944.19496063617,1854.35915075938,2035.35131328077
"LSO","Lesotho",2005,"0 to 6 days (early neonatal)","Number",1461.17193891889,1367.29924211521,1572.31734847404
"LSO","Lesotho",2005,"0 to 6 days (early neonatal)","Rate (per 100,000)",148166.581678458,138647.649492674,159437.011231891
"LSO","Lesotho",2005,"7 to 27 days (late neonatal)","Number",277.739138026035,251.818462995058,307.725961256323
"LSO","Lesotho",2005,"7 to 27 days (late neonatal)","Rate (per 100,000)",9560.65790961124,8668.38644755267,10592.8990288801
"ZWE","Zimbabwe",2005,"Under 5","Number",28517.2506942994,27275.1346353717,29911.1283025441
"ZWE","Zimbabwe",2005,"Under 5","Rate (per 100,000)",1468.91797368474,1404.93681982386,1540.71633509819
"ZWE","Zimbabwe",2005,"0 to 6 days (early neonatal)","Number",8120.2151346949,7430.40923344287,8779.52663445794
"ZWE","Zimbabwe",2005,"0 to 6 days (early neonatal)","Rate (per 100,000)",98733.4327433131,90346.1051383818,106749.9799085
"ZWE","Zimbabwe",2005,"7 to 27 days (late neonatal)","Number",1767.16360077244,1569.91220950245,1978.99623612029
"ZWE","Zimbabwe",2005,"7 to 27 days (late neonatal)","Rate (per 100,000)",7257.09164242877,6447.05264976438,8127.01044728903
"TGO","Togo",2005,"2 to 4","Number",6307.13716804199,5662.76423910128,7076.88944970072
"TGO","Togo",2005,"2 to 4","Rate (per 100,000)",1143.20296498236,1026.40686188633,1282.72475866603
"TGO","Togo",2005,"12 to 23 months","Number",3158.87056761559,2859.69354698755,3489.77586278278
"TGO","Togo",2005,"12 to 23 months","Rate (per 100,000)",1568.69874229163,1420.12709114734,1733.02669091608
"TGO","Togo",2005,"1 to 5 months","Number",2884.77419935405,2592.4509869228,3212.17700518551
"TGO","Togo",2005,"1 to 5 months","Rate (per 100,000)",3160.10747947834,2839.88388269354,3518.75879289547
"ZWE","Zimbabwe",2005,"Under 1","Number",19383.6875204403,18225.313072779,20365.6046209444
"ZWE","Zimbabwe",2005,"Under 1","Rate (per 100,000)",4692.69614551889,4412.25934525188,4930.41348324917
"ZWE","Zimbabwe",2005,"2 to 4","Number",4932.31730208555,4463.68167229808,5507.08729444815
"ZWE","Zimbabwe",2005,"2 to 4","Rate (per 100,000)",436.05527726561,394.62423644487,486.86942263246
"LSO","Lesotho",2005,"Under 1","Number",3484.88034524847,3294.57247443073,3662.39159900947
"LSO","Lesotho",2005,"Under 1","Rate (per 100,000)",7068.292695293,6682.29616172712,7428.33418136638
"TGO","Togo",2005,"6-11 months","Number",2902.51616259472,2611.56705775034,3250.61366284981
"TGO","Togo",2005,"6-11 months","Rate (per 100,000)",2777.47633501214,2499.06126059759,3110.57786316043
"ZWE","Zimbabwe",2005,"12 to 23 months","Number",4201.24587177356,3789.10779268433,4614.75114371212
"ZWE","Zimbabwe",2005,"12 to 23 months","Rate (per 100,000)",1057.72823915518,953.96614143729,1161.83454869243
"LSO","Lesotho",2005,"2 to 4","Number",619.607475279194,557.96920003384,692.369706013609
"LSO","Lesotho",2005,"2 to 4","Rate (per 100,000)",427.40266854954,384.88484173865,477.59375375472
"LSO","Lesotho",2005,"12 to 23 months","Number",616.093914070211,550.983970397655,679.302506252045
"LSO","Lesotho",2005,"12 to 23 months","Rate (per 100,000)",1269.49836597074,1135.33543202015,1399.74345143185
"SSD","South Sudan",2005,"Under 5","Number",37611.7230423069,35859.5002147367,39295.6460728702
"SSD","South Sudan",2005,"Under 5","Rate (per 100,000)",2488.95994626925,2373.00640620263,2600.39373968941
"SSD","South Sudan",2005,"0 to 6 days (early neonatal)","Number",6879.17062866894,6352.77531134494,7438.21879944877
"SSD","South Sudan",2005,"0 to 6 days (early neonatal)","Rate (per 100,000)",102411.088216981,94574.5741676264,110733.709449354
"SSD","South Sudan",2005,"7 to 27 days (late neonatal)","Number",1772.67261620914,1570.79030169234,1972.62862317253
"SSD","South Sudan",2005,"7 to 27 days (late neonatal)","Rate (per 100,000)",8952.24638485507,7932.71226232539,9962.05238292823
"ZWE","Zimbabwe",2005,"1 to 5 months","Number",5503.53481250095,4974.91840022245,6101.11219299206
"ZWE","Zimbabwe",2005,"1 to 5 months","Rate (per 100,000)",3108.81778265244,2810.21476501358,3446.3752344127
"ZWE","Zimbabwe",2005,"6-11 months","Number",3992.77397247206,3576.82659038874,4464.33483468542
"ZWE","Zimbabwe",2005,"6-11 months","Rate (per 100,000)",1962.47809698492,1758.03686578461,2194.2537672005
"LSO","Lesotho",2005,"1 to 5 months","Number",1056.80456670256,950.455199429026,1182.34966084069
"LSO","Lesotho",2005,"1 to 5 months","Rate (per 100,000)",5004.91894600262,4501.25915881655,5599.48774332545
"LSO","Lesotho",2005,"6-11 months","Number",689.164701600988,609.359018722506,764.358959347247
"LSO","Lesotho",2005,"6-11 months","Rate (per 100,000)",2836.47819768372,2508.01233312303,3145.96426421149
"NAM","Namibia",2005,"Under 5","Number",3618.4787922097,3546.26871281599,3701.4981253763
"NAM","Namibia",2005,"Under 5","Rate (per 100,000)",1337.12573278939,1310.44215638376,1367.80362067285
"NAM","Namibia",2005,"0 to 6 days (early neonatal)","Number",992.95480910223,959.318995381776,1027.23485160838
"NAM","Namibia",2005,"0 to 6 days (early neonatal)","Rate (per 100,000)",87338.0206829795,84379.4918884397,90353.2143594395
