"age_band","pfpr_pct","estimate","within_variance","between_variance","total_se","df","lower_95","upper_95","monte_carlo_se","imputations"
"1-5",49.4463114472823,0.0334252955207513,0.000742402869446815,1.13219756802119e-05,0.0274746618304038,33062.9900467309,-0.0204260235335923,0.0872766145750948,0.00106404772826278,10
"1-5",49.8837300012959,0.0339210282852754,0.000764611201481239,1.16606689515036e-05,0.0278825740800216,33062.9550289367,-0.0207298133580688,0.0885718699286197,0.00107984577377992,10
"1-5",5.26703749190141,-0.0167495839804026,0.000186695685400239,2.82824176861668e-06,0.0137770371033005,33500.1990534003,-0.0437530561534195,0.0102538881926143,0.00053181216313814,10
"1-5",5.70445604591509,-0.0162521954566971,0.000175763121623372,2.66286812200343e-06,0.0133675830484638,33494.1827454564,-0.04245312360299,0.00994873268959577,0.000516029855919542,10
"1-5",50.3211485553096,0.0344167364093299,0.000787147330078402,1.20043444894347e-05,0.0282904950295462,33063.0129103124,-0.0210336448695015,0.0898671176881613,0.00109564339497095,10
"1-5",50.7585671093233,0.03491241990765,0.000810011285770903,1.23530018346918e-05,0.0286984248311482,33063.1607369513,-0.021337518351352,0.091162358166652,0.00111144058926655,10
"1-5",51.195985663337,0.035408078794971,0.000833203097302261,1.27066405247226e-05,0.0291063635976646,33063.3955425746,-0.0216414340099985,0.0924575915999404,0.00112723735409729,10
"1-5",51.6334042173506,0.0359037130860281,0.000856722791666354,1.3065260093736e-05,0.0295143114059851,33063.7143645265,-0.0219453919813711,0.0937528181534272,0.00114303368689361,10
"1-5",52.0708227713643,0.0363993227955566,0.000880570394166914,1.34288600727021e-05,0.0299222683004963,33064.1142587157,-0.0222493923377022,0.0950480379288154,0.00115882958508584,10
"1-5",52.508241325378,0.0368949079382918,0.000904745928497058,1.37974399893529e-05,0.0303302342965785,33064.5923135788,-0.0225534350943791,0.0963432509709628,0.0011746250461042,10
"1-5",52.9456598793916,0.037390468528969,0.000929249416838874,1.41709993681816e-05,0.0307382093841504,33065.145663136,-0.0228575202168911,0.0976384572748291,0.00119042006737881,10
"1-5",53.3830784334053,0.0378860045823235,0.000954080879983039,1.45495377304435e-05,0.0311461935312572,33065.7714992075,-0.0231616476278603,0.0989336567925072,0.00120621464633967,10
"1-5",53.820496987419,0.0383815161130904,0.000979240337468496,1.49330545941557e-05,0.0315541866876975,33066.4670828443,-0.0234658172141509,0.100228849440332,0.00122200878041672,10
"1-5",54.2579155414327,0.0388770031360051,0.00100472780774217,1.53215494740977e-05,0.0319621887886872,33067.229755037,-0.0237700288340479,0.101524035106058,0.00123780246703978,10
"1-5",54.6953340954463,0.0393724656658029,0.00103054330833873,1.57150218818114e-05,0.0323701997585546,33068.0569467487,-0.0240742823245,0.102819213656106,0.00125359570363859,10
"1-5",55.13275264946,0.039867903717219,0.0010566868560804,1.6113471325601e-05,0.0327782195144666,33068.9461883214,-0.024378577508421,0.104114384942859,0.00126938848764281,10
"1-5",55.5701712034737,0.0403633173049887,0.00108315846729679,1.65168973105338e-05,0.0331862479701815,33069.8951183007,-0.0246829142020448,0.105409548812022,0.00128518081648202,10
"1-5",56.0075897574873,0.0408587064438472,0.00110995815806482,1.69252993384401e-05,0.0335942850398264,33070.9014917188,-0.0249872922223282,0.106704705110023,0.00130097268758572,10
"1-5",56.445008311501,0.0413540711485299,0.00113708594446866,1.73386769079135e-05,0.0340023306416981,33071.963187873,-0.0252917113943994,0.107999853691459,0.00131676409838336,10
"1-5",56.8824268655147,0.0418494114337721,0.0011645418428797,1.7757029514311e-05,0.0344103847020844,33073.0782176358,-0.025596171559047,0.109294994426591,0.00133255504630432,10
"1-5",57.3198454195284,0.0423447273143089,0.00119232587025661,1.81803566497535e-05,0.0348184471591043,33074.2447303278,-0.0259006725802459,0.110590127208864,0.0013483455287779,10
"1-5",57.757263973542,0.0428400188091,0.00122043804476455,1.86086578065545e-05,0.0352265179708663,33075.461024145,-0.026205214356922,0.111885251975122,0.00136413554335904,10
"1-5",58.1946825275557,0.0433352860593626,0.00124887839468045,1.90419325743228e-05,0.0356345972407743,33076.7256662268,-0.0265097969505129,0.113180369069238,0.00137992509123948,10
"1-5",58.6321010815694,0.0438305293443912,0.00127764696069656,1.94801806588431e-05,0.0360426852415478,33078.0375210009,-0.0268144206162255,0.114475479305008,0.00139571417771846,10
"1-5",59.069519635583,0.0443257489508827,0.00130674378704922,1.99234017788248e-05,0.0364507822824961,33079.395616159,-0.0271190856735726,0.115770583575338,0.00141150280831548,10
"1-5",59.5069381895967,0.0448209451655346,0.00133616892086267,2.03715956599629e-05,0.0368588886985029,33080.7991145059,-0.0274237924921863,0.117065682823255,0.00142729098855009,10
"1-5",59.9443567436104,0.0453161182750439,0.00136592241200657,2.08247620349378e-05,0.037267004846714,33082.2472948149,-0.0277285414853268,0.118360778035415,0.0014430787239419,10
"1-5",6.14187459992876,-0.0157548102053475,0.000165160894641085,2.50247370598806e-06,0.0129581486223022,33488.0546840037,-0.041153232790509,0.0096436123798139,0.000500247309436848,10
"1-5",6.57929315394243,-0.0152574284780059,0.000154888981454042,2.34705856883562e-06,0.0125487348318371,33481.8197414536,-0.0398533859410039,0.00933852898499212,0.000484464505287603,10
"1-5",60.3817752976241,0.0458112685661078,0.00139600431295534,2.12829006434143e-05,0.0376751311034626,33083.7395347641,-0.0280333331038569,0.119655870236073,0.00145886602001055,10
"1-5",60.8191938516377,0.0463063963254236,0.0014264146786491,2.17460112320415e-05,0.0380832678614158,33085.275295732,-0.0283381678306494,0.120950960481497,0.00147465288227574,10
"1-5",61.2566124056514,0.0468015018396883,0.00145715356635642,2.2214093554452e-05,0.0384914155269239,33086.8541092615,-0.0286430461753933,0.12224604985477,0.00149043931625719,10
"1-5",61.6940309596651,0.0472965853955994,0.00148822103553882,2.26871473712615e-05,0.0388995745175601,33088.4755650173,-0.0289479686697716,0.12354113946097,0.00150622532747466,10
"1-5",62.1314495136787,0.0477916472798538,0.00151961714771698,2.31651724500682e-05,0.0393077452598346,33090.1393000821,-0.029252935862981,0.124836230422689,0.00152201092144794,10
"1-5",62.5688680676924,0.0482866877791489,0.00155134196633863,2.36481685654526e-05,0.0397159281870716,33091.8449894533,-0.0295579483175726,0.12613132387587,0.00153779610369686,10
"1-5",63.0062866217061,0.0487817071801817,0.00158339555664832,2.41361354989766e-05,0.0401241237374375,33093.5923376164,-0.0298630066055868,0.12742642096595,0.00155358087974127,10
"1-5",63.4437051757198,0.0492767057696496,0.00161577798555877,2.46290730391834e-05,0.0405323323521097,33095.3810710856,-0.0301681113049646,0.128721522844264,0.00156936525510103,10
"1-5",63.8811237297334,0.0497716838342496,0.00164848932152404,2.51269809815966e-05,0.0409405544735755,33097.2109318098,-0.0304732629962147,0.130016630664714,0.00158514923529605,10
"1-5",64.3185422837471,0.0502666416606791,0.00168152963441444,2.56298591287203e-05,0.0413487905440537,33099.0816713592,-0.0307784622593192,0.131311745580677,0.00160093282584624,10
"1-5",64.7559608377608,0.0507615795356351,0.0017148989953931,2.6137707290038e-05,0.0417570410040288,33100.993045809,-0.0310837096708611,0.132606868742131,0.00161671603227153,10
"1-5",65.1933793917744,0.0512564977458149,0.0017485974767944,2.66505252820127e-05,0.0421653062908906,33102.9448112517,-0.0313890058013592,0.133902001292989,0.00163249886009187,10
"1-5",65.6307979457881,0.0517513965779157,0.00178262515200402,2.71683129280861e-05,0.0425735868376733,33104.9367198713,-0.0316943512127966,0.135197144368628,0.00164828131482724,10
"1-5",66.0682164998018,0.0522462763186347,0.00181698209534076,2.76910700586782e-05,0.0429818830718863,33106.9685165254,-0.0319997464563282,0.136492299093598,0.0016640634019976,10
"1-5",66.5056350538155,0.052741137254669,0.00185166838194015,2.82187965111871e-05,0.0433901954144304,33109.0399357793,-0.0323051920701587,0.137787466579497,0.00167984512712295,10
"1-5",66.9430536078291,0.0532359796727159,0.00188668408763971,2.87514921299884e-05,0.0437985242785953,33111.1506993489,-0.0326106885775764,0.139082647923008,0.00169562649572329,10
"1-5",67.3804721618428,0.0537308038594725,0.00192202928886601,2.92891567664344e-05,0.0442068700691316,33113.3005139088,-0.0329162364851356,0.140377844204081,0.00171140751331862,10
"1-5",7.0167117079561,-0.0147600505263243,0.000144947354607258,2.19662278204822e-06,0.0121393426373717,33475.4829217204,-0.0385535851879467,0.00903348413529811,0.000468681425069121,10
"1-5",7.45413026196977,-0.0142626766019547,0.000135335982334186,2.05116644036625e-06,0.0117299729504628,33469.0493600877,-0.0372538325692772,0.00872847936536776,0.000452898050378477,10
"1-5",7.89154881598344,-0.0137653069565493,0.000126054828710718,1.91068966176975e-06,0.0113206266318903,33462.5243230862,-0.0359541300234262,0.00842351611032756,0.000437114362812497,10
"1-5",8.32896736999712,-0.01326794184176,0.00011710385381914,1.7751925874798e-06,0.0109113044896276,33455.9132083897,-0.0346544793853353,0.00811859570181529,0.000421330343967747,10
"1-5",8.76638592401079,-0.012770581509239,0.000108483013922003,1.64467538196008e-06,0.0105020072768095,33449.2215447319,-0.0333548823824771,0.00781371936399915,0.000405545975440526,10
"1-5",9.20380447802446,-0.0122732262106382,0.000100192261645944,1.51913823291843e-06,0.0100927356897005,33442.4549918525,-0.0320553406308718,0.00750888820959531,0.000389761238826853,10
"1-5",9.64122303203813,-0.0117758761976098,9.22315461754252e-05,1.39858135130856e-06,0.00968349036566179,33435.6193404802,-0.0307558556311035,0.00720410323588387,0.000373976115722457,10
"12-23",1.74737139843124,-0.441120779100603,0.00298008254141966,0.000157419877295447,0.0561537568328661,2984.3741396154,-0.551224774365414,-0.331016783835791,0.00396761738698992,10
"12-23",10.3581326380338,-0.203362417622832,0.000511134974247732,1.57862876002413e-05,0.0229891254859335,8336.56078794006,-0.248426818384383,-0.158298016861282,0.00125643494062531,10
"12-23",10.788670700014,-0.192465671970742,0.000452165022235159,1.3272289219354e-05,0.0216047342121223,9199.43545609053,-0.23481574488557,-0.150115599055914,0.00115205421831414,10
"12-23",11.2192087619941,-0.181702462572698,0.000398076542661853,1.10646607842596e-05,0.0202545715709945,10225.2321377071,-0.221405393015982,-0.141999532129414,0.00105188691332574,10
"12-23",11.6497468239742,-0.171078126548773,0.000348645095485987,9.14141158981185e-06,0.0189393940830952,11452.3585226049,-0.208202580403444,-0.133953672694103,0.000956107294701377,10
"12-23",12.0802848859544,-0.160598001019043,0.000303641987695499,7.48034739229195e-06,0.0176598519197365,12928.9077042924,-0.195213915384659,-0.125982086653426,0.00086489001568361,10
"12-23",12.5108229479345,-0.150267423103579,0.000262835488575941,6.05921129606508e-06,0.0164164740733695,14714.4652872939,-0.182445767924219,-0.11808907828294,0.000778409358632402,10
"12-23",12.9413610099146,-0.140091729922458,0.00022599209080242,4.85582995264982e-06,0.0152096516643326,16881.3537676308,-0.169904236906008,-0.110279222938907,0.000696837854357082,10
"12-23",13.3718990718948,-0.130076258595751,0.000192877817355635,3.8482650721986e-06,0.0140396192589063,19514.0989256648,-0.157595113558875,-0.102557403632627,0.000620343862079621,10
"12-23",13.8024371338749,-0.120226346243534,0.000163259574261995,3.0149702473896e-06,0.0129064341138102,22704.7201051962,-0.145523840857,-0.0949288516300675,0.000549087447260416,10
"12-23",14.232975195855,-0.110547329985879,0.000136906549157842,2.3349530897307e-06,0.0118099533257565,26539.549368712,-0.133695468858422,-0.0873991911133362,0.000483213523168661,10
"12-23",14.6635132578351,-0.101044546942861,0.00011359165567775,1.78794267827449e-06,0.0107498089575514,31070.8362052336,-0.12211460612415,-0.0799744877615727,0.000422840712121538,10
"12-23",15.0940513198153,-0.091723334234554,9.30930236669217e-05,1.35456232074511e-06,0.00972538134058204,36264.8357636231,-0.110785367606583,-0.0726613008625253,0.000368043790973996,10
"12-23",15.5245893817954,-0.0825890289810312,7.51955352176824e-05,1.01650762707651e-06,0.0087357709223323,41921.8851707178,-0.0997113197189114,-0.065466738243151,0.000318827167455427,10
"12-23",15.9551274437755,-0.0736469683023665,5.96924065300511e-05,7.56729895362466e-07,0.00777976923918376,47581.9479082067,-0.0888954237012648,-0.0583985129034682,0.000275087239864459,10
"12-23",16.3856655057557,-0.064902489318634,4.63868155964129e-05,5.59624810217954e-07,0.0068558298467547,52469.0668545842,-0.0783399788804138,-0.0514649997568542,0.00023656390473146,10
"12-23",16.8162035677358,-0.0563609291499073,3.50935757102781e-05,4.11226453552184e-07,0.00596204032267356,55574.3876574488,-0.0680465679602836,-0.044675290339531,0.000202787192285949,10
"12-23",17.2467416297159,-0.0480276249162603,2.5640854799133e-05,2.99406627753185e-07,0.00509609675042199,55960.9370282765,-0.058016007044886,-0.0380392427876346,0.000173033704159966,10
"12-23",17.6772796916961,-0.0399079137377669,1.78719405813813e-05,2.14079491283946e-07,0.00425528236686987,53213.3433354374,-0.0482483036272398,-0.031567523848294,0.000146314555422195,10
"12-23",18.1078177536762,-0.0320071327345009,1.16470515473765e-05,1.47411506690104e-07,0.00343645227010876,47734.8578744819,-0.0387426262035542,-0.0252716392654476,0.000121413140429734,10
"12-23",18.5383558156563,-0.0243306190265361,6.84519376454465e-06,9.40367010192208e-08,0.00263602620162733,40612.6436412535,-0.0294972894244594,-0.0191639486286128,9.69725224067214e-05,10
"12-23",18.9688938776365,-0.0168837097339465,3.36606350659889e-06,5.12772386515894e-08,0.00184999147811973,33134.9859630815,-0.0205097588560948,-0.0132576606117983,7.16081270887526e-05,10
"12-23",19.3994319396166,-0.00967123055144774,1.13204278010979e-06,1.93798105821993e-08,0.0010739462611091,26344.3983522369,-0.0117762232560759,-0.00756623784681963,4.40225062691793e-05,10
"12-23",19.8299700015967,-0.00269253360002666,9.02252200081097e-08,1.74573860703738e-09,0.000303554826144884,20722.7445875493,-0.00328752487855124,-0.00209754232150207,1.32126401867204e-05,10
"12-23",2.17790946041137,-0.428674103583097,0.0027917137956744,0.000145495633930979,0.0543300928859732,3061.39245163889,-0.535201245640532,-0.322146961525662,0.00381438899341662,10
"12-23",2.6084475223915,-0.41625422191816,0.00261035645928771,0.000134104907466837,0.0525154439903276,3145.69030427943,-0.519222219423643,-0.313286224412677,0.00366203368999845,10
"12-23",20,0,0,0,0,Inf,0,0,0,10
"12-23",20.2605080635768,0.00405634851854057,2.11189445034692e-07,4.62175427815877e-09,0.000465052012941205,16287.3170108465,0.0031447955817927,0.00496790145528844,2.14982656932106e-05,10
"12-23",20.691046125557,0.0105794297450706,1.4856025217594e-06,3.6674940950901e-08,0.00123529144609901,12876.4465381291,0.00815807539736129,0.01300078409278,6.05598389618904e-05,10
"12-23",21.1215841875371,0.0168807240203801,3.92105045748747e-06,1.08674335033282e-07,0.00201012244055532,10282.3694464683,0.0129404926183217,0.0208209554224386,0.000104246983185741,10
"12-23",21.5521222495172,0.0229642452852856,7.53902592721641e-06,2.33185084125175e-07,0.00279204754969433,8312.79070245792,0.017491135747255,0.0284373548233162,0.00015270398951081,10
"12-23",21.9826603114974,0.0288340074806038,1.23720690543022e-05,4.24273854794727e-07,0.00358312298066595,6811.00904176853,0.021809967268243,0.0358580476929647,0.000205979089908351,10
"12-23",22.4131983734775,0.0344940245471512,1.84610612448342e-05,6.97225489992099e-07,0.00438497540287577,5656.91004921475,0.0258977914225049,0.0430902576717975,0.00026405027740794,10
"12-23",22.8437364354576,0.0399483104257445,2.58526720757194e-05,1.06827091610042e-06,0.00519882391348561,4761.18176114508,0.0297562118183443,0.0501404090331446,0.000326844139629337,10
"12-23",23.2742744974378,0.0452008790572002,3.45969592364755e-05,1.55432629962406e-06,0.00602550563571739,4058.32418498741,0.0333875818133167,0.0570141763010837,0.000394249451442111,10
"12-23",23.7048125594179,0.050255744382335,4.47451215247336e-05,2.17274345351413e-06,0.00686550357392662,3500.49796274584,0.0367949503399589,0.0637165384247111,0.000466126962695157,10
"12-23",24.135350621398,0.0551169203419654,5.6347404895449e-05,2.94107149313136e-06,0.00771897554976653,3052.70358606728,0.0399820054737738,0.070251835210157,0.000542316466016971,10
"12-23",24.5658886833781,0.0597884208769082,6.9451161563822e-05,3.87682974184611e-06,0.00858578326536681,2689.20163580209,0.0429530176224626,0.0766238241313538,0.000622641930955996,10
"12-23",24.9964267453583,0.0642742599279799,8.40990621619271e-05,4.99729188627566e-06,0.00946552075888222,2390.92390680721,0.0457127837943763,0.0828357360615834,0.000706915262692472,10
"12-23",25.4269648073384,0.0685784514359971,0.000100327460949052,6.31928138115899e-06,0.0103575417193621,2143.62353544227,0.0482665740133116,0.0888903288586825,0.000794939078241785,10
"12-23",25.8575028693185,0.0727050093417764,0.000118164914075744,7.85897810386853e-06,0.0112609853028054,1936.55817633082,0.0506200806045952,0.0947899380789575,0.00088650877626048,10
"12-23",26.2880409312987,0.0766579475861344,0.000137630850901568,9.63173625855936e-06,0.0121748002359786,1761.55152744258,0.0527793707920424,0.100536524380226,0.000981414094995551,10
"12-23",26.7185789932788,0.0804412801098878,0.000158734398366573,1.16519135299557e-05,0.0130977671093024,1612.32166259352,0.0547508428174559,0.10613171740232,0.00107944029617,10
"12-23",27.1491170552589,0.0840590208538531,0.000181473358416462,1.39327114867745e-05,0.014028518847402,1483.99736907328,0.0565411856196879,0.111576856088018,0.00118036907307734,10
"12-23",27.5796551172391,0.0875151837588469,0.000205833338481484,1.64860272347867e-05,0.0149655594095159,1372.76732831287,0.0581573419821013,0.116873025535593,0.00128397925352346,10
"12-23",28.0101931792192,0.090813782765686,0.000231787035009018,1.9322316319515e-05,0.0159072808160441,1275.62362977285,0.0596064749677012,0.122021090563671,0.0013900473488164,10
"12-23",28.4407312411993,0.0939588318151868,0.000259293670049883,2.245046687857e-05,0.0168519786261528,1190.1726982949,0.0608959374024282,0.127021726227945,0.00149834798623584,10
"12-23",28.8712693031795,0.096954344848166,0.000288298580898341,2.58776850436224e-05,0.0177978660082136,1114.49474472394,0.0620332441319652,0.131875445564367,0.00160865425258576,10
"12-23",29.3018073651596,0.0998043358054401,0.000318732962785826,2.96093915920134e-05,0.0187430865531011,1047.03841182501,0.0630260467596946,0.136582624851186,0.00172073796936121,10
"12-23",29.7323454271397,0.102512818627826,0.000350513764628364,3.36491298480023e-05,0.0196857259825785,986.541151098242,0.0638821105680141,0.141143526687638,0.00183436991492998,10
"12-23",3.03898558437163,-0.403866471225867,0.00243605578877152,0.00012325118305359,0.0507112619654695,3238.1176121834,-0.503295883425104,-0.30443705902663,0.00351071478553285,10
"12-23",3.46952364635176,-0.39151618862629,0.00226883810536952,0.000112936040176511,0.048918991706327,3339.65815258746,-0.487430411714705,-0.295601965537875,0.00336059578313892,10
"12-23",3.90006170833189,-0.379208711239505,0.00210871109384326,0.000103159187294009,0.0471400700027765,3451.45493702712,-0.471633962393856,-0.286783460085154,0.00321184039600365,10
"12-23",30.1628834891198,0.10508380725614,0.00038354373782772,3.79984848336502e-05,0.0206238229032528,931.968562040748,0.0646092933279493,0.14555832118433,0.00194932000537752,10
"12-23",30.5934215511,0.107521315631199,0.000417711638126237,4.26570136693431e-05,0.0215553787524718,882.467817412754,0.0652155257096584,0.149827105552739,0.00206535744289804,10
"12-23",31.0239596130801,0.109829357693819,0.000452892580515398,4.76221872239504e-05,0.0224783670772978,837.331634501864,0.0657087930165452,0.153949922371093,0.00218225083855982,10
"12-23",31.4544976750602,0.112011947384817,0.00048894854719809,5.2889343014621e-05,0.0233907422822401,795.970202947084,0.0660971179764356,0.157926776793199,0.00229976831473566,10
"12-23",31.8850357370404,0.11407309864501,0.000525729048604577,5.84516493562175e-05,0.0242904479764457,757.889160667483,0.066388544333241,0.161757652956779,0.00241767759133052,10
"12-23",32.3155737990205,0.116016825415214,0.000563071937462185,6.43000807603878e-05,0.0251754250470297,722.672200864184,0.0665911209907331,0.165442529839695,0.00253574605906009,10
"12-23",32.7461118610006,0.117847141636246,0.000600804375918695,7.04234045842716e-05,0.0260436195825656,689.967250295949,0.0667128864657148,0.168981396806778,0.00265374084236332,10
"12-23",33.1766499229808,0.119568061248923,0.000638743955719442,7.68081789288478e-05,0.0268929907697373,659.475420602816,0.0667618534104146,0.172374269087431,0.00277142885401823,10
"12-23",33.6071879849609,0.12118359819406,0.000676699971438129,8.34387617869161e-05,0.027721518887026,630.942127362837,0.0667459929628815,0.175621203425239,0.00288857684313428,10
"12-23",34.037726046941,0.122697766412476,0.000714474846761343,9.02973314407174e-05,0.0285272135222866,604.149914845493,0.0666732186791032,0.178722314145848,0.00300495143788909,10
"12-23",34.4682641089211,0.124114579844985,0.000751865713826788,9.73639181091917e-05,0.0293081221463761,578.912631584953,0.0665513697911033,0.181677789898867,0.00312031918414113,10
"12-23",34.8988021709013,0.125438052432406,0.00078866614561522,0.000104616446844871,0.0300623391828477,555.070682594458,0.0663881935210009,0.18448791134381,0.00323444658086776,10
"12-23",35.3293402328814,0.126672198115554,0.000824668041396096,0.000112030791680414,0.0307880157243781,532.487145231807,0.0661913261614837,0.187153070069624,0.00334710011323853,10
"12-23",35.7598782948615,0.127821030835246,0.000859663665226926,0.000119580841024773,0.0314833700603061,511.04458244448,0.0659682726078725,0.189673789062619,0.00345804628402763,10
"12-23",36.1904163568417,0.128888564532299,0.000893447837506343,0.000127238574309,0.0321466991967487,490.642423049927,0.0657263839954126,0.192050745069185,0.00356705164399115,10
"12-23",36.6209544188218,0.129878813147529,0.000925820279580875,0.000134974149881693,0.0327763915715372,471.194806549402,0.0654728330570274,0.19428479323803,0.00367388282177988,10
"12-23",37.0514924808019,0.130795790621753,0.000956588111405426,0.000142756004154074,0.0333709411910259,452.628811740976,0.0652145867709342,0.196376994472572,0.00377830655392167,10
"12-23",37.4820305427821,0.131643510895788,0.000985568502257474,0.00015055096199471,0.0339289634449928,434.883005594964,0.0649583758136658,0.19832864597791,0.00388008971538946,10
"12-23",37.9125686047622,0.13242598791045,0.00101259147450496,0.000158324358373867,0.034449212889647,417.906262627154,0.0647106602716994,0.2001413155492,0.00397899935126744,10
"12-23",38.3431066667423,0.133147234900918,0.00103750296232305,0.000166040181014092,0.0349306049394876,401.65684318523,0.0644775871327588,0.201816882669077,0.00407480282975866,10
"12-23",38.7736447287225,0.133810879225056,0.0010602234263418,0.000173666661745153,0.0353731077834768,386.115375663975,0.0642628602947831,0.20335889815533,0.00416733322095982,10
"12-23",39.2041827907026,0.134419524214144,0.00108084127869366,0.000181186226705349,0.03577912978357,371.300788689744,0.0640643883453671,0.20477466008292,0.00425659754622573,10
"12-23",39.6347208526827,0.134975605235524,0.00109948725211801,0.000188584481388835,0.0361514893420136,357.231716594104,0.0638791150757161,0.206072095395331,0.00434263147629217,10
"12-23",4.33059977031202,-0.366949376185584,0.00195566414708225,9.39185017884586e-05,0.0453759242225384,3574.84126766631,-0.455914674997962,-0.277984077373207,0.00306461256586307,10
"12-23",4.76113783229215,-0.354743520584602,0.00180966875653816,8.52100752294583e-05,0.0436279708362716,3711.37893343609,-0.440280667587325,-0.269206373581879,0.0029190764846002,10
"12-23",40,0.135407994581075,0.00111386906322936,0.000194756139406508,0.0364431175474399,345.889128767596,0.0637299905568392,0.207085998605311,0.00441311839186882,10
"12-23",40.0652589146628,0.13548155765654,0.0011163073156305,0.000195847916775855,0.0364930133598739,343.920553358231,0.0637039737043607,0.207259141608719,0.0044254707859826,10
"12-23",40.495796976643,0.135939816844536,0.00113145995436829,0.000202963883718143,0.0368065242376708,331.374312808895,0.063535912543158,0.208343721145915,0.00450515131508524,10
"12-23",40.9263350386231,0.136352818166857,0.00114511357769593,0.000209920567729817,0.0370948271622706,319.595431202124,0.0633719199937569,0.209333716339956,0.00458170893586461,10
"12-23",41.3568731006032,0.136722996990844,0.00115744405557189,0.000216706964183752,0.0373606974797583,308.582507887789,0.0632090492406763,0.210236944741013,0.00465517952590179,10
"12-23",41.7874111625834,0.137052788683844,0.00116863238317574,0.000223312853913451,0.03760686802275,298.330983211715,0.0630444428736181,0.211061134494069,0.0047255989452497,10
"12-23",42.2179492245635,0.137344628613198,0.00117886247379605,0.000229728779220391,0.037836016319619,288.833754832527,0.0628753575587298,0.211813899667667,0.00479300301711141,10
"12-23",42.6484872865436,0.137600952146252,0.00118831907997885,0.00023594602028687,0.038050751665301,280.081734734585,0.0626991887808071,0.212502715511696,0.00485742751141867,10
"12-23",43.0790253485238,0.137824194650348,0.00119718584293686,0.000241956571994328,0.0382536020804658,272.064349747009,0.0625134955926204,0.213134893708076,0.00491890813081855,10
"12-23",43.5095634105039,0.138016791492831,0.00120564347021929,0.000247753121147166,0.0384470012287197,264.76998855391,0.0623160252320392,0.213717557753622,0.00497748049867768,10
"12-23",43.940101472484,0.138181178041044,0.00121386804164237,0.000253329024102045,0.0386332754002895,258.186398146894,0.0621047374019156,0.214257618680172,0.00503318014879306,10
"12-23",44.3706395344641,0.138319789662331,0.00122202944348047,0.000258678284802675,0.0388146307049728,252.301032521983,0.061877827952068,0.214761751372593,0.00508604251656113,10
"12-23",44.8011775964443,0.138435061724036,0.00123028993091797,0.000263795533220095,0.0389931406462736,247.10135622054,0.0616337516579909,0.21523637179008,0.00513610293140719,10
"12-23",45.2317156584244,0.138529429593502,0.00123880281876168,0.000268676004198431,0.0391707342716466,242.5751050972,0.0613712437580737,0.21568761542893,0.00518339661031674,10
"12-23",45.6622537204045,0.138605328638074,0.00124771130041403,0.00027331551670615,0.0393491851096156,238.710506493109,0.0610893398911474,0.216121317385,0.00522795865234367,10
"12-23",46.0927917823847,0.138665194225095,0.00125714739510684,0.0002777104534928,0.0395301011123032,235.496460816118,0.0607873940698126,0.216542994380377,0.00526982403399582,10
"12-23",46.5233298443648,0.138711461721908,0.00126723102339579,0.000281857741151231,0.0397149158209123,232.922686391799,0.060465094332583,0.216957829111234,0.00530902760542108,10
"12-23",46.9538679063449,0.138746566495859,0.00127806921091556,0.000285754830585313,0.0399048809615993,230.979829356819,0.0601224757392133,0.217370657252504,0.00534560408733487,10
"12-23",47.3844059683251,0.13877294391429,0.00128975542039557,0.00028939967788313,0.0401010606601248,229.659540323789,0.0597599304078876,0.217785957420692,0.0053795880686455,10
"12-23",47.8149440303052,0.138793029344545,0.00130236901193644,0.000292790725595673,0.04030432743629,228.954519557271,0.05937821433883,0.21820784435026,0.00541101400474692,10
"12-23",48.2454820922853,0.138809258153968,0.0013159748315471,0.000295926884421011,0.0405153601046592,228.858532466186,0.0589784508244099,0.218640065483526,0.00543991621645969,10
"12-23",48.6760201542655,0.138824065709903,0.00133062292794256,0.000298807515293954,0.0407346436680857,229.36639734032,0.05856213030848,0.219086001111325,0.00546632888961096,10
"12-23",49.1065582162456,0.138839887379693,0.00134634839760231,0.000301432411881203,0.0409624712471261,230.473947439602,0.0581311066247299,0.219548668134656,0.0054902860752533,10
"12-23",49.5370962782257,0.138859158530683,0.0013631713580894,0.000303801783481986,0.0411989480438468,232.177969785841,0.0576875896122028,0.220030727449162,0.00551182169053015,10
"12-23",49.9676343402058,0.138884314530215,0.00138109704963021,0.00030591623833418,0.0414439972951187,234.476123309692,0.0572341341727709,0.220534494887659,0.00553096952020331,10
"12-23",5.19167589427228,-0.342596481556632,0.00167067894848317,7.70282639494865e-05,0.0418976137605426,3862.9054172829,-0.424740033478615,-0.260452929634649,0.0027753966193949,10
"12-23",5.62221395625241,-0.330513596221748,0.00153863176609236,6.93657449319731e-05,0.0401862424906525,4031.59253142786,-0.409300837561706,-0.25172635488179,0.00263373774191686,10
"12-23",50.398172402186,0.138917790745635,0.00140011606495482,0.000307776767325927,0.0416973681305348,237.366839372424,0.0567736258973215,0.221061955593948,0.00554776321886512,10
"12-23",50.8287104641661,0.138962022544285,0.00142020470739811,0.000309384728112725,0.0419586452155228,240.849208115124,0.0563092634420163,0.221614781646553,0.00556223631386446,10
"12-23",51.2592485261462,0.139019445293509,0.00144132547726146,0.00031074182964002,0.0422272600326552,244.922854589577,0.0558445378809945,0.222194352706024,0.00557442220898292,10
