"iso3","Location","Year","Age","Unit","Value","Lower","Upper"
"SOM","Somalia",2024,"0 to 6 days (early neonatal)","Rate (per 100,000)",92143.6094839564,85960.1216288059,99842.0512231969
"SOM","Somalia",2024,"7 to 27 days (late neonatal)","Number",6780.35748099122,4687.06930257779,8956.33906439508
"SOM","Somalia",2024,"7 to 27 days (late neonatal)","Rate (per 100,000)",12237.0589665636,11232.8359438229,13291.6803176115
"SOM","Somalia",2024,"Under 1","Number",50278.706130331,35050.4972476877,64724.8358386929
"SOM","Somalia",2024,"Under 1","Rate (per 100,000)",5387.64805327896,5017.73314605159,5811.85459282035
"SOM","Somalia",2024,"2 to 4","Number",15894.6548117183,9977.8049712982,21424.5517883823
"SOM","Somalia",2024,"2 to 4","Rate (per 100,000)",638.373937660531,524.70698905303,800.036427753605
"SOM","Somalia",2024,"12 to 23 months","Number",11789.9116521809,7800.00741967787,16981.8191392501
"SOM","Somalia",2024,"12 to 23 months","Rate (per 100,000)",1319.59510163875,1055.06017149133,1769.67796458989
"SOM","Somalia",2024,"1 to 5 months","Number",14288.7883589172,9669.11465195969,18698.0709404277
"SOM","Somalia",2024,"1 to 5 months","Rate (per 100,000)",3591.45963498619,3272.03732070093,4006.61478191313
"SOM","Somalia",2024,"6-11 months","Number",11951.5313875559,7936.35251231898,16234.3314282116
"SOM","Somalia",2024,"6-11 months","Rate (per 100,000)",2593.94220020878,2109.8793948869,3094.18990858557
"TZA","Tanzania",2024,"Under 5","Number",89484.4613544148,78495.367684453,102024.281312196
"TZA","Tanzania",2024,"Under 5","Rate (per 100,000)",905.723697088062,828.565208097434,986.761412412234
"TZA","Tanzania",2024,"0 to 6 days (early neonatal)","Number",36331.073617674,31624.1528779719,41534.9085614082
"TZA","Tanzania",2024,"0 to 6 days (early neonatal)","Rate (per 100,000)",92054.3504857368,86050.0715007933,97703.7569045666
"TZA","Tanzania",2024,"7 to 27 days (late neonatal)","Number",5681.34762257638,4830.37382414663,6657.72483142023
"TZA","Tanzania",2024,"7 to 27 days (late neonatal)","Rate (per 100,000)",4848.78970930806,4369.3149879546,5371.32130374053
"TZA","Tanzania",2024,"Under 1","Number",67119.2421643322,59002.9903612824,77339.2485675007
"TZA","Tanzania",2024,"Under 1","Rate (per 100,000)",3338.05740826089,3074.50265417904,3540.52419954271
"TZA","Tanzania",2024,"2 to 4","Number",12393.6499629974,10001.7394517316,14780.3118019529
"TZA","Tanzania",2024,"2 to 4","Rate (per 100,000)",210.457239744617,169.279839648746,242.599423063892
"TZA","Tanzania",2024,"12 to 23 months","Number",9971.56922708526,8051.24180625648,11631.6408475616
"TZA","Tanzania",2024,"12 to 23 months","Rate (per 100,000)",503.618615291491,411.769436314673,578.712178291604
"TZA","Tanzania",2024,"1 to 5 months","Number",14120.1741105649,11750.0226970354,16517.4489359298
"TZA","Tanzania",2024,"1 to 5 months","Rate (per 100,000)",1663.123905163,1445.94524756378,1855.78455361228
"TZA","Tanzania",2024,"6-11 months","Number",10986.6468135169,8960.56575421929,12841.8278654963
"TZA","Tanzania",2024,"6-11 months","Rate (per 100,000)",1093.45916529792,918.974057170032,1234.09103671904
"UGA","Uganda",2024,"Under 5","Number",93423.0026856156,77293.8657208682,116487.624770574
"UGA","Uganda",2024,"Under 5","Rate (per 100,000)",1226.99683978167,1039.58792520898,1405.62683667739
"UGA","Uganda",2024,"0 to 6 days (early neonatal)","Number",27560.5986872735,24069.2828015931,32753.0688221175
"UGA","Uganda",2024,"0 to 6 days (early neonatal)","Rate (per 100,000)",88685.1925814477,82750.2516397744,95651.209922588
"UGA","Uganda",2024,"7 to 27 days (late neonatal)","Number",4821.05268745092,3914.04658682785,5892.37184174304
"UGA","Uganda",2024,"7 to 27 days (late neonatal)","Rate (per 100,000)",5222.01207020412,4562.08503008559,5886.35859630785
"UGA","Uganda",2024,"Under 1","Number",61543.9068482679,52001.9683681966,76131.620615944
"UGA","Uganda",2024,"Under 1","Rate (per 100,000)",3895.05072393131,3481.58626765406,4306.72900169531
"UGA","Uganda",2024,"2 to 4","Number",17931.4487767332,13423.3620495664,23374.217282349
"UGA","Uganda",2024,"2 to 4","Rate (per 100,000)",399.431092643692,302.646819398198,491.45556489597
"UGA","Uganda",2024,"12 to 23 months","Number",13947.6470606145,10409.3050985877,17798.7360578638
"UGA","Uganda",2024,"12 to 23 months","Rate (per 100,000)",902.431306178021,686.880140230633,1100.03607178558
"UGA","Uganda",2024,"1 to 5 months","Number",15402.6450399722,12079.8044482449,19625.615260638
"UGA","Uganda",2024,"1 to 5 months","Rate (per 100,000)",2309.67636310461,1865.46901958423,2703.34459609157
"UGA","Uganda",2024,"6-11 months","Number",13759.6104335713,10527.7695654653,17820.6120169015
"UGA","Uganda",2024,"6-11 months","Rate (per 100,000)",1741.23285561735,1350.0133666711,2123.27321650204
"ZMB","Zambia",2024,"Under 5","Number",34784.1651348346,30323.6931424821,38482.6485433448
"ZMB","Zambia",2024,"Under 5","Rate (per 100,000)",1075.82117089579,971.31627935567,1159.98826576362
"ZMB","Zambia",2024,"0 to 6 days (early neonatal)","Number",9535.65996915229,8212.37222902317,10510.0975296741
"ZMB","Zambia",2024,"0 to 6 days (early neonatal)","Rate (per 100,000)",75201.8002932001,70444.4558036137,79929.1096931247
"ZMB","Zambia",2024,"7 to 27 days (late neonatal)","Number",2190.77292233195,1801.11094414159,2571.18145466198
"ZMB","Zambia",2024,"7 to 27 days (late neonatal)","Rate (per 100,000)",5811.19748917061,5079.7211117597,6389.9735879933
"ZMB","Zambia",2024,"Under 1","Number",22486.5751037908,19420.8328112219,25013.3601752434
"ZMB","Zambia",2024,"Under 1","Rate (per 100,000)",3476.97967888207,3236.30805741143,3668.44922146294
"ZMB","Zambia",2024,"2 to 4","Number",7021.4388482549,5942.67306969059,7948.90863198095
"ZMB","Zambia",2024,"2 to 4","Rate (per 100,000)",361.789718096379,307.143300387131,403.648916852947
"ZMB","Zambia",2024,"12 to 23 months","Number",5276.15118278898,4571.5012534175,6025.32615210229
"ZMB","Zambia",2024,"12 to 23 months","Rate (per 100,000)",817.673771263788,706.877426743865,906.681335799975
"ZMB","Zambia",2024,"1 to 5 months","Number",5736.98336389339,4901.76137477577,6500.0971806002
"ZMB","Zambia",2024,"1 to 5 months","Rate (per 100,000)",2103.28704677697,1907.69362348144,2275.96615887471
"ZMB","Zambia",2024,"6-11 months","Number",5023.15884841313,4150.99878440027,6019.07609189607
"ZMB","Zambia",2024,"6-11 months","Rate (per 100,000)",1551.79717538047,1331.76591335823,1758.72651349495
"BWA","Botswana",2024,"Under 5","Number",1172.25308563155,1010.73963914702,1296.27304008645
"BWA","Botswana",2024,"Under 5","Rate (per 100,000)",477.878187843829,436.69793081495,517.045705311745
"BWA","Botswana",2024,"0 to 6 days (early neonatal)","Number",274.572579967934,237.564846711993,313.937573272844
"BWA","Botswana",2024,"0 to 6 days (early neonatal)","Rate (per 100,000)",29631.0481300956,27873.4979620654,31691.3989001448
"BWA","Botswana",2024,"7 to 27 days (late neonatal)","Number",87.0006323892851,71.0211335167141,99.9517679724328
"BWA","Botswana",2024,"7 to 27 days (late neonatal)","Rate (per 100,000)",3140.54088056715,2891.81039733607,3403.00847546237
"BWA","Botswana",2024,"Under 1","Number",903.919124122301,764.904170911171,1017.93138608263
"BWA","Botswana",2024,"Under 1","Rate (per 100,000)",1891.36667013736,1822.20076297896,1992.26468902482
"BWA","Botswana",2024,"2 to 4","Number",123.811083358606,107.469328672128,143.703695488989
"BWA","Botswana",2024,"2 to 4","Rate (per 100,000)",83.0825910471772,71.5769472504516,98.0073881698021
"BWA","Botswana",2024,"12 to 23 months","Number",144.522878150639,127.162644249244,162.987741551813
"BWA","Botswana",2024,"12 to 23 months","Rate (per 100,000)",298.700451321683,269.850165515704,340.064519680544
"BWA","Botswana",2024,"1 to 5 months","Number",355.470850680171,295.88357578903,403.649200793085
"BWA","Botswana",2024,"1 to 5 months","Rate (per 100,000)",1759.20314379581,1640.00529976564,1896.32437015881
"BWA","Botswana",2024,"6-11 months","Number",186.875061084911,158.111233413799,213.281794131621
"BWA","Botswana",2024,"6-11 months","Rate (per 100,000)",782.312698993176,715.924218577458,852.694071896194
"LSO","Lesotho",2024,"Under 5","Number",2500.22260683638,2101.44905646454,2929.47192688617
"LSO","Lesotho",2024,"Under 5","Rate (per 100,000)",1258.55777806859,1121.49717092835,1393.04321575565
"LSO","Lesotho",2024,"0 to 6 days (early neonatal)","Number",978.486314098238,847.53408419951,1126.5246918158
"LSO","Lesotho",2024,"0 to 6 days (early neonatal)","Rate (per 100,000)",126307.818764732,117673.499549792,132958.423404041
"LSO","Lesotho",2024,"7 to 27 days (late neonatal)","Number",193.395142507351,171.178905090977,222.28850667162
"LSO","Lesotho",2024,"7 to 27 days (late neonatal)","Rate (per 100,000)",8436.70761651325,7729.50033665049,9172.28259978765
"LSO","Lesotho",2024,"Under 1","Number",2037.98032741272,1730.6383084879,2354.47864659063
"LSO","Lesotho",2024,"Under 1","Rate (per 100,000)",5206.48522707948,4860.59006281974,5631.10769951109
"LSO","Lesotho",2024,"2 to 4","Number",251.669697289308,188.777507676744,343.867449964128
"LSO","Lesotho",2024,"2 to 4","Rate (per 100,000)",209.381084565038,156.433926162251,265.689051075783
"LSO","Lesotho",2024,"12 to 23 months","Number",210.572582134348,155.501470216045,287.74148941326
"LSO","Lesotho",2024,"12 to 23 months","Rate (per 100,000)",534.815044377621,402.715646041454,679.432464826735
"LSO","Lesotho",2024,"1 to 5 months","Number",535.135154740928,438.015055293971,632.669508291368
"LSO","Lesotho",2024,"1 to 5 months","Rate (per 100,000)",3225.84197920325,2872.80210717454,3634.99933305548
"LSO","Lesotho",2024,"6-11 months","Number",330.963716066203,258.458574414067,406.347751039615
"LSO","Lesotho",2024,"6-11 months","Rate (per 100,000)",1698.6949562613,1381.3321197679,2007.09643145775
"NAM","Namibia",2024,"Under 5","Number",2453.1860336331,2180.38223027335,2777.53136408145
"NAM","Namibia",2024,"Under 5","Rate (per 100,000)",739.571643686516,687.843141410528,786.710115140203
"NAM","Namibia",2024,"0 to 6 days (early neonatal)","Number",797.827241710859,682.663372651714,928.421408659757
"NAM","Namibia",2024,"0 to 6 days (early neonatal)","Rate (per 100,000)",64598.8597599441,60784.1173105405,69124.1263417158
"NAM","Namibia",2024,"7 to 27 days (late neonatal)","Number",138.232334741948,117.100174694841,157.703747019974
"NAM","Namibia",2024,"7 to 27 days (late neonatal)","Rate (per 100,000)",3758.70411125939,3522.51484480435,4077.1879891983
"NAM","Namibia",2024,"Under 1","Number",1756.17276340712,1525.28948816215,2001.77730730155
"NAM","Namibia",2024,"Under 1","Rate (per 100,000)",2785.24864559373,2655.84198715009,2911.11975621167
"NAM","Namibia",2024,"2 to 4","Number",395.623204548756,353.595153534434,440.440310217499
"NAM","Namibia",2024,"2 to 4","Rate (per 100,000)",193.711293310947,175.998649452842,217.057320069618
"NAM","Namibia",2024,"12 to 23 months","Number",301.39006567723,263.069029344026,336.620695773816
"NAM","Namibia",2024,"12 to 23 months","Rate (per 100,000)",468.857659907387,411.303137256081,515.848569909407
"NAM","Namibia",2024,"1 to 5 months","Number",545.486210112714,466.33238180168,627.364812862725
"NAM","Namibia",2024,"1 to 5 months","Rate (per 100,000)",2043.98649064644,1892.42496585317,2193.55999943808
"NAM","Namibia",2024,"6-11 months","Number",274.626976841595,240.784117041967,316.656857474635
"NAM","Namibia",2024,"6-11 months","Rate (per 100,000)",873.398926618356,800.060200746846,943.244375754794
"SWZ","Swaziland",2024,"Under 5","Number",1332.35134395888,1170.78446475452,1531.66747032248
"SWZ","Swaziland",2024,"Under 5","Rate (per 100,000)",1005.04072645323,949.027223799241,1060.31510465915
"SWZ","Swaziland",2024,"0 to 6 days (early neonatal)","Number",447.572697789363,387.949237083933,509.442873412079
"SWZ","Swaziland",2024,"0 to 6 days (early neonatal)","Rate (per 100,000)",85662.6465348742,80031.1419737704,91040.3470924884
"SWZ","Swaziland",2024,"7 to 27 days (late neonatal)","Number",68.4427467158022,56.8992219132402,79.096243633995
"SWZ","Swaziland",2024,"7 to 27 days (late neonatal)","Rate (per 100,000)",4402.77549877884,4090.19022082199,4790.19833199258
"SWZ","Swaziland",2024,"Under 1","Number",1033.96916593029,900.842995566882,1190.61448900905
"SWZ","Swaziland",2024,"Under 1","Rate (per 100,000)",3871.82807032009,3704.44029439499,4071.07759766768
"SWZ","Swaziland",2024,"2 to 4","Number",177.954451957423,147.291450945139,206.92353927368
"SWZ","Swaziland",2024,"2 to 4","Rate (per 100,000)",224.224357663585,200.919478114498,263.454613201243
"SWZ","Swaziland",2024,"12 to 23 months","Number",120.427726071167,102.238357651881,138.487473244948
"SWZ","Swaziland",2024,"12 to 23 months","Rate (per 100,000)",455.375104208703,410.231576466815,509.445026019672
"SWZ","Swaziland",2024,"1 to 5 months","Number",297.927430609988,251.278263931042,345.179603284971
"SWZ","Swaziland",2024,"1 to 5 months","Rate (per 100,000)",2639.05246544924,2413.14221604669,2865.52822675432
"SWZ","Swaziland",2024,"6-11 months","Number",220.02629081514,188.823276731161,257.974920818379
"SWZ","Swaziland",2024,"6-11 months","Rate (per 100,000)",1648.82474289231,1487.54233646637,1793.58144298269
"ZWE","Zimbabwe",2024,"Under 5","Number",24202.7039972532,21770.2656148422,26824.9131686868
"ZWE","Zimbabwe",2024,"Under 5","Rate (per 100,000)",1102.60761659478,1037.43854542455,1173.23979742503
"ZWE","Zimbabwe",2024,"0 to 6 days (early neonatal)","Number",8517.90014370884,7442.59835297208,9513.54713748343
"ZWE","Zimbabwe",2024,"0 to 6 days (early neonatal)","Rate (per 100,000)",96282.6049424826,91295.5896154546,102041.885892737
"ZWE","Zimbabwe",2024,"7 to 27 days (late neonatal)","Number",1883.00047418072,1620.31837110976,2107.76938120632
"ZWE","Zimbabwe",2024,"7 to 27 days (late neonatal)","Rate (per 100,000)",7175.14566118941,6639.50190619299,7782.78594696849
"ZWE","Zimbabwe",2024,"Under 1","Number",17901.6619567134,15859.1496662415,20177.4977142801
"ZWE","Zimbabwe",2024,"Under 1","Rate (per 100,000)",3986.7328510306,3839.21989352943,4140.56549200292
"ZWE","Zimbabwe",2024,"2 to 4","Number",3388.37012395059,2974.65159236787,3832.58970910501
"ZWE","Zimbabwe",2024,"2 to 4","Rate (per 100,000)",259.826718910655,230.056693004148,282.061071346517
"LBR","Liberia",2024,"Under 5","Number",14929.2413209443,12954.1997984747,17349.9322198207
"LBR","Liberia",2024,"Under 5","Rate (per 100,000)",1896.04197493291,1675.18190418212,2112.95982964474
"LBR","Liberia",2024,"0 to 6 days (early neonatal)","Number",4537.41705494838,3943.32588784588,5147.19495410681
"LBR","Liberia",2024,"0 to 6 days (early neonatal)","Rate (per 100,000)",135282.302179386,128390.894371261,142160.477195847
"LBR","Liberia",2024,"7 to 27 days (late neonatal)","Number",858.606984506726,709.285859149913,1008.1534418567
"LBR","Liberia",2024,"7 to 27 days (late neonatal)","Rate (per 100,000)",8656.10643601792,7376.18686949856,9576.69481235573
"LBR","Liberia",2024,"Under 1","Number",10593.1081364393,9111.90237709089,12071.2199139033
"LBR","Liberia",2024,"Under 1","Rate (per 100,000)",6254.8157123038,5697.83619752392,6750.98107269001
"LBR","Liberia",2024,"2 to 4","Number",2232.75728268976,1771.88392999894,2748.06881154125
"LBR","Liberia",2024,"2 to 4","Rate (per 100,000)",491.041618574281,398.398165383739,595.408654095383
"LBR","Liberia",2024,"12 to 23 months","Number",2103.37590181517,1677.05984754877,2553.13615336649
"LBR","Liberia",2024,"12 to 23 months","Rate (per 100,000)",1289.69319554867,1065.95230343629,1498.71651120817
"LBR","Liberia",2024,"1 to 5 months","Number",2929.13966221255,2429.75373919957,3449.67969093631
"LBR","Liberia",2024,"1 to 5 months","Rate (per 100,000)",4091.75776109071,3456.50701694149,4651.10952974138
"LBR","Liberia",2024,"6-11 months","Number",2267.94443477169,1785.78919973005,2853.40794545595
"LBR","Liberia",2024,"6-11 months","Rate (per 100,000)",2683.87117624802,2158.50513305296,3221.07495169143
"ZWE","Zimbabwe",2024,"12 to 23 months","Number",2912.67191658923,2579.84165495538,3291.20779848414
"ZWE","Zimbabwe",2024,"12 to 23 months","Rate (per 100,000)",660.141036343893,604.100515320795,728.011180892679
"ZWE","Zimbabwe",2024,"1 to 5 months","Number",4355.17870409773,3822.87957035767,4929.1627307127
"ZWE","Zimbabwe",2024,"1 to 5 months","Rate (per 100,000)",2290.81070903226,2115.29543889458,2468.16404549115
"ZWE","Zimbabwe",2024,"6-11 months","Number",3145.58263472609,2734.47957132117,3611.03308981416
"ZWE","Zimbabwe",2024,"6-11 months","Rate (per 100,000)",1405.53122385206,1292.89336828256,1516.12210858661
"BEN","Benin",2024,"Under 5","Number",33993.4310312077,28318.972298472,39643.0204878383
"BEN","Benin",2024,"Under 5","Rate (per 100,000)",1431.40366290814,1221.38754736956,1618.65793698114
"BEN","Benin",2024,"0 to 6 days (early neonatal)","Number",8666.26336877421,7557.87838951961,9978.35967327476
"BEN","Benin",2024,"0 to 6 days (early neonatal)","Rate (per 100,000)",88403.4240905677,84192.1763252845,93368.0432132894
"BEN","Benin",2024,"7 to 27 days (late neonatal)","Number",1704.41125368221,1414.70356538609,1971.31382443432
"BEN","Benin",2024,"7 to 27 days (late neonatal)","Rate (per 100,000)",5856.60488813232,5059.5841669435,6462.07625940167
"BEN","Benin",2024,"Under 1","Number",19630.3651644707,16567.7487819517,22559.889032609
"BEN","Benin",2024,"Under 1","Rate (per 100,000)",3946.57167577589,3534.44593017454,4287.07337092387
"BEN","Benin",2024,"2 to 4","Number",9847.66328490842,7787.31076345511,12364.4600231852
"BEN","Benin",2024,"2 to 4","Rate (per 100,000)",707.623026534978,567.74273960289,853.683887562542
"BEN","Benin",2024,"12 to 23 months","Number",4515.40258182857,3542.5430931002,5325.99941863445
"BEN","Benin",2024,"12 to 23 months","Rate (per 100,000)",930.213653810863,739.154094281123,1066.75264504626
"BEN","Benin",2024,"1 to 5 months","Number",4404.79258584387,3597.18690076648,5208.099896915
"BEN","Benin",2024,"1 to 5 months","Rate (per 100,000)",2092.74623195191,1757.07396307083,2383.93146143995
"BEN","Benin",2024,"6-11 months","Number",4854.89795617045,3674.19362896929,6039.26996508691
"BEN","Benin",2024,"6-11 months","Rate (per 100,000)",1957.19268963082,1534.81521498085,2404.67788656069
"BFA","Burkina Faso",2024,"Under 5","Number",54484.0205521835,46233.8683651348,62246.2220403498
"BFA","Burkina Faso",2024,"Under 5","Rate (per 100,000)",1193.88308506729,1049.26108148257,1308.89438355733
"BFA","Burkina Faso",2024,"0 to 6 days (early neonatal)","Number",16001.150155782,14042.0740411738,18160.81101434
"BFA","Burkina Faso",2024,"0 to 6 days (early neonatal)","Rate (per 100,000)",81680.4123309906,76065.5455431536,86996.6023405971
"BFA","Burkina Faso",2024,"7 to 27 days (late neonatal)","Number",4392.95041855646,3636.47348498615,5059.16519241003
"BFA","Burkina Faso",2024,"7 to 27 days (late neonatal)","Rate (per 100,000)",7552.53051333845,6443.88162951312,8422.18606289321
"BFA","Burkina Faso",2024,"Under 1","Number",35339.0024535767,29773.4581180766,40129.6680422843
"BFA","Burkina Faso",2024,"Under 1","Rate (per 100,000)",3566.64890369405,3296.32715110805,3832.05708133165
"BFA","Burkina Faso",2024,"2 to 4","Number",11391.0606400026,8878.89743829368,13822.8734745328
"BFA","Burkina Faso",2024,"2 to 4","Rate (per 100,000)",434.280510474059,342.189787314794,517.180325556156
"BFA","Burkina Faso",2024,"12 to 23 months","Number",7753.95745860433,6075.1212181323,9148.89287853685
"BFA","Burkina Faso",2024,"12 to 23 months","Rate (per 100,000)",816.352604741172,662.015648997106,946.16526422259
"BFA","Burkina Faso",2024,"1 to 5 months","Number",8456.34007287264,6918.84837097616,9785.43018319746
"BFA","Burkina Faso",2024,"1 to 5 months","Rate (per 100,000)",2010.35490888719,1738.4295640789,2260.92339865073
"BFA","Burkina Faso",2024,"6-11 months","Number",6488.56180636557,5122.6092541244,7915.59946526611
"BFA","Burkina Faso",2024,"6-11 months","Rate (per 100,000)",1317.23904686528,1073.73540318751,1510.31393408853
"MLI","Mali",2024,"Under 5","Number",87756.7145398564,74912.2634951211,100756.241208992
"MLI","Mali",2024,"Under 5","Rate (per 100,000)",1845.50593609115,1609.82419630539,2040.13416028004
"MLI","Mali",2024,"0 to 6 days (early neonatal)","Number",27563.5106747699,24924.5120713097,31395.6420665363
"MLI","Mali",2024,"0 to 6 days (early neonatal)","Rate (per 100,000)",134442.760024202,127260.305038331,142708.863364962
"MLI","Mali",2024,"7 to 27 days (late neonatal)","Number",5745.85044986687,4867.48795194711,6617.1332671814
"MLI","Mali",2024,"7 to 27 days (late neonatal)","Rate (per 100,000)",9489.41383448586,8282.79999597491,10465.800072741
"MLI","Mali",2024,"Under 1","Number",54831.2415192187,48875.3225673389,61782.6450704263
"MLI","Mali",2024,"Under 1","Rate (per 100,000)",5333.25501834043,4909.76069069527,5680.27232977565
"MLI","Mali",2024,"2 to 4","Number",22058.9603368905,16948.860868101,27100.8571971564
"MLI","Mali",2024,"2 to 4","Rate (per 100,000)",804.769986300329,626.734757185171,971.091486398869
"MLI","Mali",2024,"12 to 23 months","Number",10866.5126837472,8716.19499292988,13187.7692635086
"MLI","Mali",2024,"12 to 23 months","Rate (per 100,000)",1102.15728568529,915.338592222532,1310.70049756703
"MLI","Mali",2024,"1 to 5 months","Number",11666.2235843446,9804.39223299669,13453.292110902
"MLI","Mali",2024,"1 to 5 months","Rate (per 100,000)",2669.06505627301,2289.5391940828,2902.3598171696
"MLI","Mali",2024,"6-11 months","Number",9855.65681023735,7502.28819292374,12501.3437630853
"MLI","Mali",2024,"6-11 months","Rate (per 100,000)",1932.74072256827,1501.88452419276,2365.89600944562
"MRT","Mauritania",2024,"Under 5","Number",5487.39520476196,4554.17229387293,6284.06402975525
"MRT","Mauritania",2024,"Under 5","Rate (per 100,000)",823.941489306859,737.656587253889,892.952036816263
"MRT","Mauritania",2024,"0 to 6 days (early neonatal)","Number",2380.50268028287,2036.54103030688,2720.11745029305
"MRT","Mauritania",2024,"0 to 6 days (early neonatal)","Rate (per 100,000)",90161.9162109971,85796.0914095966,95435.6005687295
"MRT","Mauritania",2024,"7 to 27 days (late neonatal)","Number",513.575229120561,409.944460257967,610.449118065877
"MRT","Mauritania",2024,"7 to 27 days (late neonatal)","Rate (per 100,000)",6554.11934442253,5291.06210134184,7462.78206127925
"MRT","Mauritania",2024,"Under 1","Number",4327.76110314178,3648.70543165026,4946.87674271703
"MRT","Mauritania",2024,"Under 1","Rate (per 100,000)",3222.47588530907,3012.04303939283,3400.72881770309
"MRT","Mauritania",2024,"2 to 4","Number",730.503364599398,557.218058762664,880.789128924907
"MRT","Mauritania",2024,"2 to 4","Rate (per 100,000)",183.294208512953,144.054445488258,214.51952819609
"MRT","Mauritania",2024,"12 to 23 months","Number",429.130737020784,338.737839505545,530.942765066183
"MRT","Mauritania",2024,"12 to 23 months","Rate (per 100,000)",322.36516359661,259.435679828529,387.922286187593
"MRT","Mauritania",2024,"1 to 5 months","Number",986.759560134533,783.904948182138,1161.72192901634
"MRT","Mauritania",2024,"1 to 5 months","Rate (per 100,000)",1739.95043831955,1545.09513520398,1914.29530855346
"MRT","Mauritania",2024,"6-11 months","Number",446.923633603814,344.58195796753,541.97759833903
"MRT","Mauritania",2024,"6-11 months","Rate (per 100,000)",665.610205794128,536.30849220891,772.532112834518
"CMR","Cameroon",2024,"Under 5","Number",76158.9596642578,60550.6987032663,90911.4990813941
"CMR","Cameroon",2024,"Under 5","Rate (per 100,000)",1499.18807341969,1352.78232071465,1639.40027665418
"CMR","Cameroon",2024,"0 to 6 days (early neonatal)","Number",19922.2304216382,15827.4055054614,23825.8358584899
"CMR","Cameroon",2024,"0 to 6 days (early neonatal)","Rate (per 100,000)",97310.9148515959,90227.9273150404,102380.36648288
"CMR","Cameroon",2024,"7 to 27 days (late neonatal)","Number",4569.77880105457,3487.54078416258,5589.0899380495
"CMR","Cameroon",2024,"7 to 27 days (late neonatal)","Rate (per 100,000)",7526.35523802946,6741.94401080023,8391.68146900972
"CMR","Cameroon",2024,"Under 1","Number",46042.7899804529,36586.2438994194,55732.6584012609
"CMR","Cameroon",2024,"Under 1","Rate (per 100,000)",4432.54243611734,4126.4148779908,4730.28844982005
"CMR","Cameroon",2024,"2 to 4","Number",19204.5047353461,14908.7183190743,23902.2374923434
"CMR","Cameroon",2024,"2 to 4","Rate (per 100,000)",636.882039925152,539.28847559521,732.396997386444
"CMR","Cameroon",2024,"12 to 23 months","Number",10911.6649484588,8199.98737307568,12975.0077111803
"CMR","Cameroon",2024,"12 to 23 months","Rate (per 100,000)",1064.06100790514,930.681940143369,1214.15590606491
"CMR","Cameroon",2024,"1 to 5 months","Number",10877.3979642973,8531.56945221692,13218.8671203215
"CMR","Cameroon",2024,"1 to 5 months","Rate (per 100,000)",2475.6380639855,2167.31362587614,2701.15457804089
"CMR","Cameroon",2024,"6-11 months","Number",10673.3827934628,8121.16833046161,13414.2073586749
"CMR","Cameroon",2024,"6-11 months","Rate (per 100,000)",2059.28635239209,1765.79352006837,2309.69557381495
"CPV","Cape Verde",2024,"Under 5","Number",171.633171400473,146.986371989243,203.713136619739
"CPV","Cape Verde",2024,"Under 5","Rate (per 100,000)",474.061951733998,420.577530602973,527.162299982705
"CPV","Cape Verde",2024,"0 to 6 days (early neonatal)","Number",64.9939933105119,54.3835521404628,77.3704291509366
"CPV","Cape Verde",2024,"0 to 6 days (early neonatal)","Rate (per 100,000)",50862.6846932403,47434.2884232004,54516.6914092819
"CPV","Cape Verde",2024,"7 to 27 days (late neonatal)","Number",15.1379135486791,12.4815891628146,18.2598166027462
"CPV","Cape Verde",2024,"7 to 27 days (late neonatal)","Rate (per 100,000)",3970.61326474587,3653.88800772455,4330.70884986469
"CPV","Cape Verde",2024,"Under 1","Number",137.779709415826,115.321454743115,166.068927188996
"CPV","Cape Verde",2024,"Under 1","Rate (per 100,000)",2086.22956933401,1957.32243473308,2226.67769896158
"CPV","Cape Verde",2024,"2 to 4","Number",18.5364005445847,15.5103400247409,22.7774621100456
"CPV","Cape Verde",2024,"2 to 4","Rate (per 100,000)",81.3770251673884,71.8658490690868,99.1905440037684
"CPV","Cape Verde",2024,"12 to 23 months","Number",15.3170614400628,11.3288937185008,18.100816113836
"CPV","Cape Verde",2024,"12 to 23 months","Rate (per 100,000)",225.15826885553,176.240761209967,261.106173913
"CPV","Cape Verde",2024,"1 to 5 months","Number",33.1537022803578,27.2665006519912,40.59800283125
"CPV","Cape Verde",2024,"1 to 5 months","Rate (per 100,000)",1192.09038169308,1048.78514844155,1361.16447381601
"CPV","Cape Verde",2024,"6-11 months","Number",24.4941002762773,18.7537887147547,30.0903752797204
"CPV","Cape Verde",2024,"6-11 months","Rate (per 100,000)",738.959365205695,630.903749337953,832.780005704624
"NER","Niger",2024,"Under 5","Number",137095.733919724,110143.125842528,164078.850356117
"NER","Niger",2024,"Under 5","Rate (per 100,000)",2465.00206683456,2111.58082096565,2717.48587958001
"NER","Niger",2024,"0 to 6 days (early neonatal)","Number",26519.8984052113,23151.1271863015,30959.3778838835
"NER","Niger",2024,"0 to 6 days (early neonatal)","Rate (per 100,000)",107684.034223082,101399.981499825,113183.875709363
"NER","Niger",2024,"7 to 27 days (late neonatal)","Number",11194.6961006312,9329.93584387367,13167.0218994238
"NER","Niger",2024,"7 to 27 days (late neonatal)","Rate (per 100,000)",15395.8961719181,13536.1160297389,16671.1312053643
"NER","Niger",2024,"Under 1","Number",70973.4083305377,61090.402500561,84018.4950169268
"NER","Niger",2024,"Under 1","Rate (per 100,000)",5805.55409156529,5377.44182760739,6175.51188962944
