"iso3","state","key","year","series","exposure_source","pfpr_pct","under5_person_years","ihme_under5_deaths","attributable_under5_deaths","counterfactual_under5_deaths","attributable_fraction","ihme_malaria_rate_per100000","ihme_malaria_rate_lower","ihme_malaria_rate_upper","ihme_malaria_deaths","any_current_pfpr_outside_central95","any_zero_below_observed_support","any_negative_attributable_band","model_over_ihme_malaria","attributable_rate_per100000","ihme_malaria_share_of_allcause"
"NGA","Adamawa","adamawa",2024,"map_full","MAP",24.3095856120304,556033.558641345,10734.1437029198,2339.73237253137,8394.41133038838,0.217971031251887,353.45279347754,84.57155244492,663.09634058538,1965.31614569041,FALSE,TRUE,FALSE,1.19051195791679,420.789777194106,0.183090165371629
"NGA","Anambra","anambra",2024,"map_full","MAP",21.7136200822191,859475.401588528,9548.6404180613,2107.68553188765,7440.95488617365,0.220731480044107,290.14801254314,112.85217503435,441.39005617737,2493.75079600629,FALSE,TRUE,FALSE,0.845186910922729,245.229302431706,0.261162918156322
"NGA","Rivers","rivers",2024,"map_full","MAP",26.6094897166155,417019.127511268,8576.29611237255,2068.67450434675,6507.6216080258,0.241208381478618,503.33713575903,159.51732973755,839.681285326,2099.01213198251,FALSE,TRUE,FALSE,0.985546711629956,496.062258988553,0.244745762562277
"NGA","Oyo","oyo",2024,"map_full","MAP",26.4300347178255,790988.272700056,8565.10649130806,2014.99174877818,6550.11474252987,0.235255889792265,239.55768117042,92.91191433541,359.26145828299,1894.87316441021,FALSE,TRUE,FALSE,1.06339135865347,254.743568055689,0.221231711051479
"NGA","Delta","delta",2024,"map_full","MAP",20.0233537267664,583561.111380461,9654.35567851072,1863.43229442588,7790.92338408484,0.193014671975845,320.05605825616,79.61710606928,619.81028683582,1867.72269060014,FALSE,TRUE,FALSE,0.997702873025071,319.32084885125,0.193459072028747
"NGA","Ondo","ondo",2024,"map_full","MAP",31.9566648029974,472970.696708927,6211.53371172841,1703.64141207483,4507.89229965358,0.274270653777194,340.53124459002,136.36452781369,522.97297296441,1610.613000049,FALSE,TRUE,FALSE,1.05775963066423,360.200203507169,0.259293932029684
"NGA","Edo","edo",2024,"map_full","MAP",28.0797252309271,481143.122124925,7316.73529375472,1701.24834536743,5615.48694838729,0.232514677252237,322.79462927017,99.93479038421,531.52097477742,1553.10415732207,FALSE,TRUE,FALSE,1.0953858679387,353.584675149054,0.212267369935843
"NGA","Enugu","enugu",2024,"map_full","MAP",20.5886799519834,573862.243099442,6832.45752140322,1540.51908970997,5291.93843169324,0.225470716046778,297.39630774769,105.81290039331,512.38445847781,1706.64512253581,FALSE,TRUE,FALSE,0.90265929885939,268.447542634901,0.249784959099945
"NGA","Osun","osun",2024,"map_full","MAP",26.6930395242069,557935.188846158,6791.52193452783,1520.9093309257,5270.61260360214,0.223942342465752,222.44234285813,60.18911323442,396.27172344674,1241.08410569933,FALSE,TRUE,FALSE,1.22546838199068,272.596057988568,0.182740204281709
"NGA","Kogi","kogi",2024,"map_full","MAP",25.3386039692607,365652.07356632,5276.91803184335,1184.37873108282,4092.53930076053,0.22444516362311,277.25252434939,91.42263699273,504.80000194108,1013.77960429851,FALSE,TRUE,FALSE,1.16828029096359,323.908659817295,0.19211585212825
"NGA","Kwara","kwara",2024,"map_full","MAP",23.9522863197281,456838.892173277,4643.53296760753,988.344489193188,3655.18847841434,0.212843215734163,211.73647413699,73.97332934452,350.4306097852,967.294562774182,FALSE,TRUE,FALSE,1.02176165072058,216.344209331966,0.208310045287039
"NGA","Ekiti","ekiti",2024,"map_full","MAP",29.24066839713,210524.808365059,3690.54480261126,931.80339730781,2758.74140530345,0.252483968396349,434.17128559786,156.58498372579,707.82518394696,914.038266981008,FALSE,TRUE,FALSE,1.0194358715259,442.609782924976,0.247670280641025
"NGA","Lagos","lagos",2024,"map_full","MAP",10.6486879119016,603761.818266977,8500.69541253775,903.84298824439,7596.85242429336,0.106325770349483,270.72560691469,84.41484373728,446.87138509594,1634.53784682244,FALSE,TRUE,FALSE,0.552965469720674,149.701912392996,0.192282838932406
"NGA","Cross River","crossriver",2024,"map_full","MAP",31.0693055166162,282050.927293291,3633.56781669948,878.471190616895,2755.09662608258,0.241765458891269,298.14262017142,112.97246485267,497.71180096104,840.914024850005,FALSE,TRUE,FALSE,1.0446623134554,311.458359327929,0.231429291338738
"NGA","Akwa Ibom","akwaibom",2024,"map_full","MAP",31.2500767570482,279284.886360765,3523.18390250825,794.562872716515,2728.62102979174,0.225524098288155,300.07457485043,149.42969491831,413.71462013319,838.062935368573,FALSE,TRUE,FALSE,0.948094515559351,284.499058674497,0.237870902728618
"NGA","Bayelsa","bayelsa",2024,"map_full","MAP",26.0784711110067,94845.7358089092,1597.61574843174,365.458877989606,1232.15687044213,0.228752676197859,283.31217588466,73.01860918909,588.39326212694,268.709517854037,FALSE,TRUE,FALSE,1.36005185416664,385.319250119917,0.168194084289548
