"region","records","retained_records","children","retained_children","deaths","retained_deaths","vaccine_missing_records","baseline","survey","country"
"SEN:SN61FL:kaolack",6433,6433,1974,1974,71,71,0,"previous_primary","SN61FL","SEN"
"SEN:SN61FL:tambacounda",5564,5564,1695,1695,72,72,0,"previous_primary","SN61FL","SEN"
"SEN:SN61FL:kolda",5785,5785,1732,1732,105,105,0,"previous_primary","SN61FL","SEN"
"SEN:SN61FL:dakar",4522,4522,1320,1320,42,42,0,"previous_primary","SN61FL","SEN"
"SEN:SN61FL:ziguinchor",3345,3345,1005,1005,34,34,0,"previous_primary","SN61FL","SEN"
"SEN:SN61FL:sedhiou",5267,5267,1597,1597,70,70,0,"previous_primary","SN61FL","SEN"
"SEN:SN61FL:kedougou",2489,2489,763,763,44,44,0,"previous_primary","SN61FL","SEN"
"SEN:SN61FL:fatick",4896,4896,1505,1505,48,48,0,"eligible_MAP","SN61FL","SEN"
"SEN:SN61FL:matam",4630,4630,1384,1384,50,50,0,"eligible_MAP","SN61FL","SEN"
"SEN:SN61FL:diourbel",5924,5924,1792,1792,74,74,0,"eligible_MAP","SN61FL","SEN"
"SEN:SN61FL:saintlouis",4415,4415,1323,1323,46,46,0,"eligible_MAP","SN61FL","SEN"
"SEN:SN61FL:louga",5118,5118,1562,1562,61,61,0,"eligible_MAP","SN61FL","SEN"
"SEN:SN61FL:thies",5139,5139,1581,1581,42,42,0,"eligible_MAP","SN61FL","SEN"
"SEN:SN61FL:kaffrine",5209,5209,1632,1632,65,65,0,"eligible_MAP","SN61FL","SEN"
"SEN:SN61FL:kaolack",6433,6433,1974,1974,71,71,0,"eligible_MAP","SN61FL","SEN"
"SEN:SN61FL:tambacounda",5564,5564,1695,1695,72,72,0,"eligible_MAP","SN61FL","SEN"
"SEN:SN61FL:kolda",5785,5785,1732,1732,105,105,0,"eligible_MAP","SN61FL","SEN"
"SEN:SN61FL:dakar",4522,4522,1320,1320,42,42,0,"eligible_MAP","SN61FL","SEN"
"SEN:SN61FL:ziguinchor",3345,3345,1005,1005,34,34,0,"eligible_MAP","SN61FL","SEN"
"SEN:SN61FL:sedhiou",5267,5267,1597,1597,70,70,0,"eligible_MAP","SN61FL","SEN"
"SEN:SN61FL:kedougou",2489,2489,763,763,44,44,0,"eligible_MAP","SN61FL","SEN"
"SEN:SN6DFL:west",5204,5177,1559,1533,45,44,27,"previous_primary","SN6DFL","SEN"
"SEN:SN6DFL:center",13219,13135,3940,3857,146,143,84,"previous_primary","SN6DFL","SEN"
"SEN:SN6DFL:south",11714,11628,3482,3400,139,135,86,"previous_primary","SN6DFL","SEN"
"SEN:SN6DFL:north",8369,8340,2451,2422,58,58,29,"previous_primary","SN6DFL","SEN"
"SEN:SN6DFL:west",5204,5177,1559,1533,45,44,27,"eligible_MAP","SN6DFL","SEN"
"SEN:SN6DFL:center",13219,13135,3940,3857,146,143,84,"eligible_MAP","SN6DFL","SEN"
"SEN:SN6DFL:south",11714,11628,3482,3400,139,135,86,"eligible_MAP","SN6DFL","SEN"
"SEN:SN6DFL:north",8369,8340,2451,2422,58,58,29,"eligible_MAP","SN6DFL","SEN"
"SEN:SN71FL:west",4773,3963,1401,1175,29,22,810,"previous_primary","SN71FL","SEN"
"SEN:SN71FL:center",13560,11182,3975,3322,107,87,2378,"previous_primary","SN71FL","SEN"
"SEN:SN71FL:south",11840,9679,3555,2955,153,126,2161,"previous_primary","SN71FL","SEN"
"SEN:SN71FL:north",8693,7268,2568,2178,84,64,1425,"previous_primary","SN71FL","SEN"
"SEN:SN71FL:west",4773,3963,1401,1175,29,22,810,"eligible_MAP","SN71FL","SEN"
"SEN:SN71FL:center",13560,11182,3975,3322,107,87,2378,"eligible_MAP","SN71FL","SEN"
"SEN:SN71FL:south",11840,9679,3555,2955,153,126,2161,"eligible_MAP","SN71FL","SEN"
"SEN:SN71FL:north",8693,7268,2568,2178,84,64,1425,"eligible_MAP","SN71FL","SEN"
"SEN:SN7AFL:west",5264,3279,1547,1247,27,16,1985,"previous_primary","SN7AFL","SEN"
"SEN:SN7AFL:south",13372,8066,3985,3127,191,117,5306,"previous_primary","SN7AFL","SEN"
"SEN:SN7AFL:center",14064,8544,4172,3223,147,93,5520,"previous_primary","SN7AFL","SEN"
"SEN:SN7AFL:north",7457,4584,2260,1776,56,35,2873,"previous_primary","SN7AFL","SEN"
"SEN:SN7AFL:west",5264,3279,1547,1247,27,16,1985,"eligible_MAP","SN7AFL","SEN"
"SEN:SN7AFL:south",13372,8066,3985,3127,191,117,5306,"eligible_MAP","SN7AFL","SEN"
"SEN:SN7AFL:center",14064,8544,4172,3223,147,93,5520,"eligible_MAP","SN7AFL","SEN"
"SEN:SN7AFL:north",7457,4584,2260,1776,56,35,2873,"eligible_MAP","SN7AFL","SEN"
"SEN:SN7IFL:west",5180,2766,1540,1439,20,12,2414,"previous_primary","SN7IFL","SEN"
"SEN:SN7IFL:south",12490,6895,3717,3524,165,99,5595,"previous_primary","SN7IFL","SEN"
"SEN:SN7IFL:center",13214,7175,3952,3695,107,66,6039,"previous_primary","SN7IFL","SEN"
"SEN:SN7IFL:north",7938,4205,2368,2198,67,37,3733,"previous_primary","SN7IFL","SEN"
"SEN:SN7IFL:west",5180,2766,1540,1439,20,12,2414,"eligible_MAP","SN7IFL","SEN"
"SEN:SN7IFL:south",12490,6895,3717,3524,165,99,5595,"eligible_MAP","SN7IFL","SEN"
"SEN:SN7IFL:center",13214,7175,3952,3695,107,66,6039,"eligible_MAP","SN7IFL","SEN"
"SEN:SN7IFL:north",7938,4205,2368,2198,67,37,3733,"eligible_MAP","SN7IFL","SEN"
"SEN:SN7ZFL:dakar",4401,2382,1303,1135,24,14,2019,"previous_primary","SN7ZFL","SEN"
"SEN:SN7ZFL:fatick",5233,2875,1579,1342,37,22,2358,"previous_primary","SN7ZFL","SEN"
"SEN:SN7ZFL:matam",5643,3008,1717,1458,67,31,2635,"previous_primary","SN7ZFL","SEN"
"SEN:SN7ZFL:louga",5135,2734,1534,1306,54,24,2401,"previous_primary","SN7ZFL","SEN"
"SEN:SN7ZFL:sedhiou",5268,2920,1573,1342,47,31,2348,"previous_primary","SN7ZFL","SEN"
"SEN:SN7ZFL:kedougou",3853,2124,1157,997,41,24,1729,"previous_primary","SN7ZFL","SEN"
"SEN:SN7ZFL:tambacounda",5812,3141,1729,1506,56,23,2671,"previous_primary","SN7ZFL","SEN"
"SEN:SN7ZFL:kaolack",4424,2435,1332,1142,29,15,1989,"previous_primary","SN7ZFL","SEN"
"SEN:SN7ZFL:saintlouis",4545,2508,1356,1183,40,28,2037,"previous_primary","SN7ZFL","SEN"
"SEN:SN7ZFL:thies",5464,2961,1640,1385,45,22,2503,"previous_primary","SN7ZFL","SEN"
"SEN:SN7ZFL:diourbel",6025,3326,1804,1578,51,39,2699,"previous_primary","SN7ZFL","SEN"
"SEN:SN7ZFL:ziguinchor",3443,1870,1020,876,25,13,1573,"previous_primary","SN7ZFL","SEN"
"SEN:SN7ZFL:kolda",5317,2839,1580,1332,73,42,2478,"previous_primary","SN7ZFL","SEN"
"SEN:SN7ZFL:kaffrine",6722,3681,1961,1686,53,30,3041,"previous_primary","SN7ZFL","SEN"
"SEN:SN7ZFL:dakar",4403,2384,1304,1136,24,14,2019,"eligible_MAP","SN7ZFL","SEN"
"SEN:SN7ZFL:fatick",5248,2884,1583,1346,37,22,2364,"eligible_MAP","SN7ZFL","SEN"
"SEN:SN7ZFL:matam",5643,3008,1717,1458,67,31,2635,"eligible_MAP","SN7ZFL","SEN"
"SEN:SN7ZFL:louga",5144,2737,1536,1308,54,24,2407,"eligible_MAP","SN7ZFL","SEN"
"SEN:SN7ZFL:sedhiou",5268,2920,1573,1342,47,31,2348,"eligible_MAP","SN7ZFL","SEN"
"SEN:SN7ZFL:kedougou",3853,2124,1157,997,41,24,1729,"eligible_MAP","SN7ZFL","SEN"
"SEN:SN7ZFL:tambacounda",5812,3141,1729,1506,56,23,2671,"eligible_MAP","SN7ZFL","SEN"
"SEN:SN7ZFL:kaolack",4424,2435,1332,1142,29,15,1989,"eligible_MAP","SN7ZFL","SEN"
"SEN:SN7ZFL:saintlouis",4545,2508,1356,1183,40,28,2037,"eligible_MAP","SN7ZFL","SEN"
"SEN:SN7ZFL:thies",5464,2961,1640,1385,45,22,2503,"eligible_MAP","SN7ZFL","SEN"
"SEN:SN7ZFL:diourbel",6037,3332,1808,1580,52,39,2705,"eligible_MAP","SN7ZFL","SEN"
"SEN:SN7ZFL:ziguinchor",3443,1870,1020,876,25,13,1573,"eligible_MAP","SN7ZFL","SEN"
"SEN:SN7ZFL:kolda",5317,2839,1580,1332,73,42,2478,"eligible_MAP","SN7ZFL","SEN"
"SEN:SN7ZFL:kaffrine",6722,3681,1961,1686,53,30,3041,"eligible_MAP","SN7ZFL","SEN"
"SEN:SN81FL:west",5391,3573,1596,1351,34,25,1818,"previous_primary","SN81FL","SEN"
"SEN:SN81FL:south",12160,8448,3606,3074,124,87,3712,"previous_primary","SN81FL","SEN"
"SEN:SN81FL:center",13933,9499,4184,3540,102,68,4434,"previous_primary","SN81FL","SEN"
"SEN:SN81FL:north",7830,5240,2373,1969,58,43,2590,"previous_primary","SN81FL","SEN"
"SEN:SN81FL:west",5391,3573,1596,1351,34,25,1818,"eligible_MAP","SN81FL","SEN"
"SEN:SN81FL:south",12160,8448,3606,3074,124,87,3712,"eligible_MAP","SN81FL","SEN"
"SEN:SN81FL:center",13933,9499,4184,3540,102,68,4434,"eligible_MAP","SN81FL","SEN"
"SEN:SN81FL:north",7830,5240,2373,1969,58,43,2590,"eligible_MAP","SN81FL","SEN"
"SEN:SN8BFL:west",4524,4129,1369,1298,17,15,395,"previous_primary","SN8BFL","SEN"
"SEN:SN8BFL:south",11642,10556,3423,3275,97,87,1086,"previous_primary","SN8BFL","SEN"
"SEN:SN8BFL:center",12075,11048,3612,3479,81,75,1027,"previous_primary","SN8BFL","SEN"
"SEN:SN8BFL:north",7091,6291,2164,2041,48,44,800,"previous_primary","SN8BFL","SEN"
"SEN:SN8BFL:west",4536,4140,1372,1301,17,15,396,"eligible_MAP","SN8BFL","SEN"
"SEN:SN8BFL:south",11649,10561,3424,3276,97,87,1088,"eligible_MAP","SN8BFL","SEN"
"SEN:SN8BFL:center",12075,11048,3612,3479,81,75,1027,"eligible_MAP","SN8BFL","SEN"
"SEN:SN8BFL:north",7091,6291,2164,2041,48,44,800,"eligible_MAP","SN8BFL","SEN"
"SEN:SN8SFL:dakar",3749,3749,1086,1086,19,19,0,"previous_primary","SN8SFL","SEN"
"SEN:SN8SFL:ziguinchor",2351,2351,691,691,8,8,0,"previous_primary","SN8SFL","SEN"
"SEN:SN8SFL:diourbel",4595,4595,1349,1349,35,35,0,"previous_primary","SN8SFL","SEN"
"SEN:SN8SFL:saintlouis",3927,3927,1160,1160,15,15,0,"previous_primary","SN8SFL","SEN"
"SEN:SN8SFL:tambacounda",5118,5118,1532,1532,46,46,0,"previous_primary","SN8SFL","SEN"
"SEN:SN8SFL:kaolack",4365,4365,1231,1231,13,13,0,"previous_primary","SN8SFL","SEN"
"SEN:SN8SFL:thies",4526,4526,1348,1348,23,23,0,"previous_primary","SN8SFL","SEN"
"SEN:SN8SFL:louga",4266,4266,1271,1271,35,35,0,"previous_primary","SN8SFL","SEN"
"SEN:SN8SFL:fatick",5027,5027,1469,1469,30,30,0,"previous_primary","SN8SFL","SEN"
"SEN:SN8SFL:kolda",4228,4228,1278,1278,40,40,0,"previous_primary","SN8SFL","SEN"
"SEN:SN8SFL:matam",5070,5070,1513,1513,33,33,0,"previous_primary","SN8SFL","SEN"
"SEN:SN8SFL:kaffrine",6243,6243,1860,1860,40,40,0,"previous_primary","SN8SFL","SEN"
"SEN:SN8SFL:kedougou",3688,3688,1103,1103,30,30,0,"previous_primary","SN8SFL","SEN"
"SEN:SN8SFL:sedhiou",4781,4781,1435,1435,55,55,0,"previous_primary","SN8SFL","SEN"
"SEN:SN8SFL:dakar",3749,3749,1086,1086,19,19,0,"eligible_MAP","SN8SFL","SEN"
"SEN:SN8SFL:ziguinchor",2351,2351,691,691,8,8,0,"eligible_MAP","SN8SFL","SEN"
"SEN:SN8SFL:diourbel",4595,4595,1349,1349,35,35,0,"eligible_MAP","SN8SFL","SEN"
"SEN:SN8SFL:saintlouis",3927,3927,1160,1160,15,15,0,"eligible_MAP","SN8SFL","SEN"
"SEN:SN8SFL:tambacounda",5118,5118,1532,1532,46,46,0,"eligible_MAP","SN8SFL","SEN"
"SEN:SN8SFL:kaolack",4365,4365,1231,1231,13,13,0,"eligible_MAP","SN8SFL","SEN"
"SEN:SN8SFL:thies",4526,4526,1348,1348,23,23,0,"eligible_MAP","SN8SFL","SEN"
"SEN:SN8SFL:louga",4266,4266,1271,1271,35,35,0,"eligible_MAP","SN8SFL","SEN"
"SEN:SN8SFL:fatick",5027,5027,1469,1469,30,30,0,"eligible_MAP","SN8SFL","SEN"
"SEN:SN8SFL:kolda",4228,4228,1278,1278,40,40,0,"eligible_MAP","SN8SFL","SEN"
"SEN:SN8SFL:matam",5070,5070,1513,1513,33,33,0,"eligible_MAP","SN8SFL","SEN"
"SEN:SN8SFL:kaffrine",6243,6243,1860,1860,40,40,0,"eligible_MAP","SN8SFL","SEN"
"SEN:SN8SFL:kedougou",3688,3688,1103,1103,30,30,0,"eligible_MAP","SN8SFL","SEN"
"SEN:SN8SFL:sedhiou",4781,4781,1435,1435,55,55,0,"eligible_MAP","SN8SFL","SEN"
"SLE:SL51FL:southern",7760,7760,2454,2454,152,152,0,"previous_primary","SL51FL","SLE"
"SLE:SL51FL:eastern",8207,8207,2532,2532,163,163,0,"previous_primary","SL51FL","SLE"
"SLE:SL51FL:northern",10472,10472,3285,3285,211,211,0,"previous_primary","SL51FL","SLE"
"SLE:SL51FL:western",4846,4846,1525,1525,127,127,0,"previous_primary","SL51FL","SLE"
"SLE:SL51FL:southern",7783,7783,2460,2460,152,152,0,"eligible_MAP","SL51FL","SLE"
"SLE:SL51FL:eastern",8217,8217,2537,2537,164,164,0,"eligible_MAP","SL51FL","SLE"
"SLE:SL51FL:northern",10495,10495,3292,3292,211,211,0,"eligible_MAP","SL51FL","SLE"
"SLE:SL51FL:western",4849,4849,1526,1526,127,127,0,"eligible_MAP","SL51FL","SLE"
"SLE:SL61FL:western",7379,7379,2243,2243,192,192,0,"previous_primary","SL61FL","SLE"
"SLE:SL61FL:northern",26620,26620,8201,8201,553,553,0,"previous_primary","SL61FL","SLE"
"SLE:SL61FL:eastern",14819,14819,4464,4464,382,382,0,"previous_primary","SL61FL","SLE"
"SLE:SL61FL:southern",19211,19211,5724,5724,405,405,0,"previous_primary","SL61FL","SLE"
"SLE:SL61FL:western",7383,7383,2244,2244,192,192,0,"eligible_MAP","SL61FL","SLE"
"SLE:SL61FL:northern",26643,26643,8210,8210,555,555,0,"eligible_MAP","SL61FL","SLE"
"SLE:SL61FL:eastern",14824,14824,4466,4466,383,383,0,"eligible_MAP","SL61FL","SLE"
"SLE:SL61FL:southern",19226,19226,5729,5729,405,405,0,"eligible_MAP","SL61FL","SLE"
"SLE:SL7AFL:southern",14383,14383,4344,4344,239,239,0,"previous_primary","SL7AFL","SLE"
"SLE:SL7AFL:northern",13597,13597,4118,4118,207,207,0,"previous_primary","SL7AFL","SLE"
"SLE:SL7AFL:western",7031,7031,2120,2120,110,110,0,"previous_primary","SL7AFL","SLE"
"SLE:SL7AFL:eastern",11657,11657,3568,3568,209,209,0,"previous_primary","SL7AFL","SLE"
"SLE:SL7AFL:northwestern",10412,10412,3216,3216,232,232,0,"previous_primary","SL7AFL","SLE"
"SLE:SL7AFL:southern",14383,14383,4344,4344,239,239,0,"eligible_MAP","SL7AFL","SLE"
"SLE:SL7AFL:northern",13597,13597,4118,4118,207,207,0,"eligible_MAP","SL7AFL","SLE"
"SLE:SL7AFL:western",7031,7031,2120,2120,110,110,0,"eligible_MAP","SL7AFL","SLE"
"SLE:SL7AFL:eastern",11657,11657,3568,3568,209,209,0,"eligible_MAP","SL7AFL","SLE"
"SLE:SL7AFL:northwestern",10412,10412,3216,3216,232,232,0,"eligible_MAP","SL7AFL","SLE"
"STP:ST51FL:principe",1769,0,532,0,12,0,0,"eligible_MAP","ST51FL","STP"
"STP:ST51FL:central",3397,0,1020,0,35,0,0,"eligible_MAP","ST51FL","STP"
"STP:ST51FL:north",2863,0,861,0,24,0,0,"eligible_MAP","ST51FL","STP"
"STP:ST51FL:south",2810,0,861,0,21,0,0,"eligible_MAP","ST51FL","STP"
"SWZ:SZ51FL:hhohho",3790,3790,1190,1190,61,61,0,"previous_primary","SZ51FL","SWZ"
"SWZ:SZ51FL:lubombo",3538,3538,1121,1121,77,77,0,"previous_primary","SZ51FL","SWZ"
"SWZ:SZ51FL:shiselweni",3397,3397,1026,1026,63,63,0,"previous_primary","SZ51FL","SWZ"
"SWZ:SZ51FL:hhohho",4019,3790,1222,1190,61,61,0,"eligible_MAP","SZ51FL","SWZ"
"SWZ:SZ51FL:lubombo",3827,3552,1171,1125,84,77,0,"eligible_MAP","SZ51FL","SWZ"
"SWZ:SZ51FL:shiselweni",3422,3397,1031,1026,64,63,0,"eligible_MAP","SZ51FL","SWZ"
"TCD:TD41FL:zone3",3187,0,1315,0,79,0,0,"previous_primary","TD41FL","TCD"
"TCD:TD41FL:zone8",3050,0,1251,0,89,0,0,"previous_primary","TD41FL","TCD"
"TCD:TD41FL:zone2",2490,0,1015,0,56,0,0,"previous_primary","TD41FL","TCD"
"TCD:TD41FL:zone5",2350,0,960,0,83,0,0,"previous_primary","TD41FL","TCD"
"TCD:TD41FL:zone7",2878,0,1167,0,102,0,0,"previous_primary","TD41FL","TCD"
"TCD:TD41FL:zone6",2562,0,1038,0,78,0,0,"previous_primary","TD41FL","TCD"
"TCD:TD41FL:zone4",1945,0,767,0,26,0,0,"previous_primary","TD41FL","TCD"
"TCD:TD41FL:zone1",4222,0,1784,0,96,0,0,"previous_primary","TD41FL","TCD"
"TCD:TD41FL:zone3",4157,0,1323,0,106,0,0,"eligible_MAP","TD41FL","TCD"
"TCD:TD41FL:zone8",4003,0,1261,0,116,0,0,"eligible_MAP","TD41FL","TCD"
"TCD:TD41FL:zone2",3312,0,1021,0,69,0,0,"eligible_MAP","TD41FL","TCD"
"TCD:TD41FL:zone5",3062,0,971,0,109,0,0,"eligible_MAP","TD41FL","TCD"
"TCD:TD41FL:zone7",3759,0,1177,0,124,0,0,"eligible_MAP","TD41FL","TCD"
"TCD:TD41FL:zone6",3385,0,1049,0,100,0,0,"eligible_MAP","TD41FL","TCD"
"TCD:TD41FL:zone4",2620,0,770,0,35,0,0,"eligible_MAP","TD41FL","TCD"
"TCD:TD41FL:zone1",5651,0,1803,0,128,0,0,"eligible_MAP","TD41FL","TCD"
"TCD:TD71FL:moyenchari",4608,4608,1375,1375,94,94,0,"previous_primary","TD71FL","TCD"
"TCD:TD71FL:ouaddai",4822,4822,1454,1454,66,66,0,"previous_primary","TD71FL","TCD"
"TCD:TD71FL:borkoutibesti",3159,3159,958,958,50,50,0,"previous_primary","TD71FL","TCD"
"TCD:TD71FL:charibaguirmi",5613,5613,1688,1688,133,133,0,"previous_primary","TD71FL","TCD"
"TCD:TD71FL:tandjile",4743,4743,1471,1471,129,129,0,"previous_primary","TD71FL","TCD"
"TCD:TD71FL:kanem",5641,5641,1661,1661,67,67,0,"previous_primary","TD71FL","TCD"
"TCD:TD71FL:hadjerlamis",5837,5837,1769,1769,107,107,0,"previous_primary","TD71FL","TCD"
"TCD:TD71FL:mandoul",5650,5650,1717,1717,122,122,0,"previous_primary","TD71FL","TCD"
"TCD:TD71FL:lac",5471,5471,1653,1653,80,80,0,"previous_primary","TD71FL","TCD"
"TCD:TD71FL:ndjamena",6748,6748,2044,2044,146,146,0,"previous_primary","TD71FL","TCD"
"TCD:TD71FL:mayokebbiest",5752,5752,1744,1744,115,115,0,"previous_primary","TD71FL","TCD"
"TCD:TD71FL:guera",5974,5974,1829,1829,101,101,0,"previous_primary","TD71FL","TCD"
"TCD:TD71FL:wadifira",4974,4974,1523,1523,45,45,0,"previous_primary","TD71FL","TCD"
"TCD:TD71FL:mayokebbiouest",6637,6637,2019,2019,126,126,0,"previous_primary","TD71FL","TCD"
"TCD:TD71FL:batha",4829,4829,1441,1441,84,84,0,"previous_primary","TD71FL","TCD"
"TCD:TD71FL:salamat",5561,5561,1671,1671,104,104,0,"previous_primary","TD71FL","TCD"
"TCD:TD71FL:sila",5010,5010,1486,1486,63,63,0,"previous_primary","TD71FL","TCD"
"TCD:TD71FL:barhelgazal",5277,5277,1567,1567,49,49,0,"previous_primary","TD71FL","TCD"
"TCD:TD71FL:logoneoriental",5055,5055,1600,1600,153,153,0,"previous_primary","TD71FL","TCD"
"TCD:TD71FL:logoneoccidental",4654,4654,1452,1452,128,128,0,"previous_primary","TD71FL","TCD"
"TCD:TD71FL:moyenchari",4626,4626,1380,1380,94,94,0,"eligible_MAP","TD71FL","TCD"
"TCD:TD71FL:ouaddai",4822,4822,1454,1454,66,66,0,"eligible_MAP","TD71FL","TCD"
"TCD:TD71FL:borkoutibesti",3159,3159,958,958,50,50,0,"eligible_MAP","TD71FL","TCD"
"TCD:TD71FL:charibaguirmi",5620,5620,1690,1690,133,133,0,"eligible_MAP","TD71FL","TCD"
"TCD:TD71FL:tandjile",4743,4743,1471,1471,129,129,0,"eligible_MAP","TD71FL","TCD"
"TCD:TD71FL:kanem",5641,5641,1661,1661,67,67,0,"eligible_MAP","TD71FL","TCD"
"TCD:TD71FL:hadjerlamis",5837,5837,1769,1769,107,107,0,"eligible_MAP","TD71FL","TCD"
"TCD:TD71FL:mandoul",5650,5650,1717,1717,122,122,0,"eligible_MAP","TD71FL","TCD"
"TCD:TD71FL:lac",5471,5471,1653,1653,80,80,0,"eligible_MAP","TD71FL","TCD"
"TCD:TD71FL:ndjamena",6778,6778,2053,2053,146,146,0,"eligible_MAP","TD71FL","TCD"
"TCD:TD71FL:mayokebbiest",5765,5765,1748,1748,115,115,0,"eligible_MAP","TD71FL","TCD"
"TCD:TD71FL:guera",5974,5974,1829,1829,101,101,0,"eligible_MAP","TD71FL","TCD"
"TCD:TD71FL:wadifira",4974,4974,1523,1523,45,45,0,"eligible_MAP","TD71FL","TCD"
"TCD:TD71FL:mayokebbiouest",6637,6637,2019,2019,126,126,0,"eligible_MAP","TD71FL","TCD"
"TCD:TD71FL:batha",4836,4836,1443,1443,84,84,0,"eligible_MAP","TD71FL","TCD"
"TCD:TD71FL:salamat",5561,5561,1671,1671,104,104,0,"eligible_MAP","TD71FL","TCD"
"TCD:TD71FL:sila",5010,5010,1486,1486,63,63,0,"eligible_MAP","TD71FL","TCD"
"TCD:TD71FL:barhelgazal",5277,5277,1567,1567,49,49,0,"eligible_MAP","TD71FL","TCD"
"TCD:TD71FL:logoneoriental",5073,5073,1605,1605,154,154,0,"eligible_MAP","TD71FL","TCD"
"TCD:TD71FL:logoneoccidental",4666,4666,1455,1455,128,128,0,"eligible_MAP","TD71FL","TCD"
"TGO:TG61FL:greaterlomearea",7133,7133,2116,2116,61,61,0,"previous_primary","TG61FL","TGO"
"TGO:TG61FL:kara",6109,6109,1865,1865,99,99,0,"previous_primary","TG61FL","TGO"
"TGO:TG61FL:plateaux",7350,7350,2256,2256,106,106,0,"previous_primary","TG61FL","TGO"
"TGO:TG61FL:savanes",9797,9797,3015,3015,129,129,0,"previous_primary","TG61FL","TGO"
"TGO:TG61FL:centrale",5447,5447,1676,1676,87,87,0,"previous_primary","TG61FL","TGO"
"TGO:TG61FL:greaterlomearea",7137,7137,2117,2117,61,61,0,"eligible_MAP","TG61FL","TGO"
"TGO:TG61FL:kara",6117,6117,1867,1867,99,99,0,"eligible_MAP","TG61FL","TGO"
"TGO:TG61FL:plateaux",7352,7352,2257,2257,106,106,0,"eligible_MAP","TG61FL","TGO"
"TGO:TG61FL:savanes",9797,9797,3015,3015,129,129,0,"eligible_MAP","TG61FL","TGO"
"TGO:TG61FL:centrale",5453,5453,1678,1678,87,87,0,"eligible_MAP","TG61FL","TGO"
"TZA:TZ4IFL:northern",4758,0,1863,0,71,0,0,"previous_primary","TZ4IFL","TZA"
"TZA:TZ4IFL:eastern",2771,0,1075,0,40,0,0,"previous_primary","TZ4IFL","TZA"
"TZA:TZ4IFL:southernhighlands",4268,0,1673,0,72,0,0,"previous_primary","TZ4IFL","TZA"
"TZA:TZ4IFL:lake",4943,0,1905,0,112,0,0,"previous_primary","TZ4IFL","TZA"
"TZA:TZ4IFL:western",5640,0,2157,0,95,0,0,"previous_primary","TZ4IFL","TZA"
"TZA:TZ4IFL:southern",3030,0,1149,0,59,0,0,"previous_primary","TZ4IFL","TZA"
"TZA:TZ4IFL:central",2840,0,1120,0,45,0,0,"previous_primary","TZ4IFL","TZA"
"TZA:TZ4IFL:zanzibar",6964,0,2741,0,118,0,0,"previous_primary","TZ4IFL","TZA"
"TZA:TZ4IFL:northern",6219,0,1871,0,89,0,0,"eligible_MAP","TZ4IFL","TZA"
"TZA:TZ4IFL:eastern",3586,0,1084,0,50,0,0,"eligible_MAP","TZ4IFL","TZA"
"TZA:TZ4IFL:southernhighlands",5566,0,1686,0,92,0,0,"eligible_MAP","TZ4IFL","TZA"
"TZA:TZ4IFL:lake",6346,0,1915,0,135,0,0,"eligible_MAP","TZ4IFL","TZA"
"TZA:TZ4IFL:western",7210,0,2171,0,127,0,0,"eligible_MAP","TZ4IFL","TZA"
"TZA:TZ4IFL:southern",3941,0,1169,0,80,0,0,"eligible_MAP","TZ4IFL","TZA"
"TZA:TZ4IFL:central",3685,0,1122,0,56,0,0,"eligible_MAP","TZ4IFL","TZA"
"TZA:TZ4IFL:zanzibar",9041,0,2762,0,156,0,0,"eligible_MAP","TZ4IFL","TZA"
"TZA:TZ63FL:central",3820,3820,1122,1122,31,31,0,"previous_primary","TZ63FL","TZA"
"TZA:TZ63FL:northern",5530,5530,1627,1627,43,43,0,"previous_primary","TZ63FL","TZA"
"TZA:TZ63FL:eastern",3920,3920,1166,1166,60,60,0,"previous_primary","TZ63FL","TZA"
"TZA:TZ63FL:southern",3864,3864,1144,1144,43,43,0,"previous_primary","TZ63FL","TZA"
"TZA:TZ63FL:southernhighlands",4758,4758,1414,1414,67,67,0,"previous_primary","TZ63FL","TZA"
"TZA:TZ63FL:western",7198,7198,2121,2121,93,93,0,"previous_primary","TZ63FL","TZA"
"TZA:TZ63FL:lake",6725,6725,1957,1957,106,106,0,"previous_primary","TZ63FL","TZA"
"TZA:TZ63FL:zanzibar",9310,9310,2786,2786,98,98,0,"previous_primary","TZ63FL","TZA"
"TZA:TZ63FL:central",3820,3820,1122,1122,31,31,0,"eligible_MAP","TZ63FL","TZA"
"TZA:TZ63FL:northern",5530,5530,1627,1627,43,43,0,"eligible_MAP","TZ63FL","TZA"
"TZA:TZ63FL:eastern",3920,3920,1166,1166,60,60,0,"eligible_MAP","TZ63FL","TZA"
"TZA:TZ63FL:southern",3864,3864,1144,1144,43,43,0,"eligible_MAP","TZ63FL","TZA"
"TZA:TZ63FL:southernhighlands",4758,4758,1414,1414,67,67,0,"eligible_MAP","TZ63FL","TZA"
"TZA:TZ63FL:western",7198,7198,2121,2121,93,93,0,"eligible_MAP","TZ63FL","TZA"
"TZA:TZ63FL:lake",6725,6725,1957,1957,106,106,0,"eligible_MAP","TZ63FL","TZA"
"TZA:TZ63FL:zanzibar",9310,9310,2786,2786,98,98,0,"eligible_MAP","TZ63FL","TZA"
"TZA:TZ7BFL:central",5575,5575,1667,1667,45,45,0,"previous_primary","TZ7BFL","TZA"
"TZA:TZ7BFL:northern",4186,4186,1270,1270,27,27,0,"previous_primary","TZ7BFL","TZA"
