"survey","country","variable","regions","missing_regions","recoverable_regions","regions_without_donors","missing_records","recoverable_records","no_donor_records"
"MW61FL","MWI","male_pct",3,0,0,0,0,0,0
"MW61FL","MWI","multiple_birth_pct",3,0,0,0,0,0,0
"MW61FL","MWI","mean_birth_order",3,0,0,0,0,0,0
"MW61FL","MWI","mean_maternal_age_birth",3,0,0,0,0,0,0
"MW61FL","MWI","mean_maternal_education_years",3,0,0,0,0,0,0
"MW61FL","MWI","mean_wealth_quintile",3,0,0,0,0,0,0
"MW61FL","MWI","urban_pct",3,0,0,0,0,0,0
"MW61FL","MWI","dtp3_pct",3,0,0,0,0,0,0
"MW61FL","MWI","measles_pct",3,0,0,0,0,0,0
"MW61FL","MWI","facility_delivery_pct",3,0,0,0,0,0,0
"MW61FL","MWI","exclusive_breastfeeding_pct",3,0,0,0,0,0,0
"MW61FL","MWI","short_birth_interval_pct",3,0,0,0,0,0,0
"MW61FL","MWI","improved_water_pct",3,0,0,0,0,0,0
"MW61FL","MWI","improved_sanitation_pct",3,0,0,0,0,0,0
"MW61FL","MWI","electricity_pct",3,0,0,0,0,0,0
"MW7AFL","MWI","male_pct",3,0,0,0,0,0,0
"MW7AFL","MWI","multiple_birth_pct",3,0,0,0,0,0,0
"MW7AFL","MWI","mean_birth_order",3,0,0,0,0,0,0
"MW7AFL","MWI","mean_maternal_age_birth",3,0,0,0,0,0,0
"MW7AFL","MWI","mean_maternal_education_years",3,0,0,0,0,0,0
"MW7AFL","MWI","mean_wealth_quintile",3,0,0,0,0,0,0
"MW7AFL","MWI","urban_pct",3,0,0,0,0,0,0
"MW7AFL","MWI","dtp3_pct",3,0,0,0,0,0,0
"MW7AFL","MWI","measles_pct",3,0,0,0,0,0,0
"MW7AFL","MWI","facility_delivery_pct",3,0,0,0,0,0,0
"MW7AFL","MWI","exclusive_breastfeeding_pct",3,0,0,0,0,0,0
"MW7AFL","MWI","short_birth_interval_pct",3,0,0,0,0,0,0
"MW7AFL","MWI","improved_water_pct",3,0,0,0,0,0,0
"MW7AFL","MWI","improved_sanitation_pct",3,0,0,0,0,0,0
"MW7AFL","MWI","electricity_pct",3,0,0,0,0,0,0
"MW81FL","MWI","male_pct",3,0,0,0,0,0,0
"MW81FL","MWI","multiple_birth_pct",3,0,0,0,0,0,0
"MW81FL","MWI","mean_birth_order",3,0,0,0,0,0,0
"MW81FL","MWI","mean_maternal_age_birth",3,0,0,0,0,0,0
"MW81FL","MWI","mean_maternal_education_years",3,0,0,0,0,0,0
"MW81FL","MWI","mean_wealth_quintile",3,0,0,0,0,0,0
"MW81FL","MWI","urban_pct",3,0,0,0,0,0,0
"MW81FL","MWI","dtp3_pct",3,0,0,0,0,0,0
"MW81FL","MWI","measles_pct",3,0,0,0,0,0,0
"MW81FL","MWI","facility_delivery_pct",3,0,0,0,0,0,0
"MW81FL","MWI","exclusive_breastfeeding_pct",3,0,0,0,0,0,0
"MW81FL","MWI","short_birth_interval_pct",3,0,0,0,0,0,0
"MW81FL","MWI","improved_water_pct",3,0,0,0,0,0,0
"MW81FL","MWI","improved_sanitation_pct",3,0,0,0,0,0,0
"MW81FL","MWI","electricity_pct",3,0,0,0,0,0,0
"NM41FL","NAM","male_pct",11,0,0,0,0,0,0
"NM41FL","NAM","multiple_birth_pct",11,0,0,0,0,0,0
"NM41FL","NAM","mean_birth_order",11,0,0,0,0,0,0
"NM41FL","NAM","mean_maternal_age_birth",11,0,0,0,0,0,0
"NM41FL","NAM","mean_maternal_education_years",11,0,0,0,0,0,0
"NM41FL","NAM","mean_wealth_quintile",11,11,0,11,1266,0,1266
"NM41FL","NAM","urban_pct",11,0,0,0,0,0,0
"NM41FL","NAM","dtp3_pct",11,0,0,0,0,0,0
"NM41FL","NAM","measles_pct",11,0,0,0,0,0,0
"NM41FL","NAM","facility_delivery_pct",11,0,0,0,0,0,0
"NM41FL","NAM","exclusive_breastfeeding_pct",11,11,0,11,1266,0,1266
"NM41FL","NAM","short_birth_interval_pct",11,0,0,0,0,0,0
"NM41FL","NAM","improved_water_pct",11,0,0,0,0,0,0
"NM41FL","NAM","improved_sanitation_pct",11,0,0,0,0,0,0
"NM41FL","NAM","electricity_pct",11,0,0,0,0,0,0
"NM51FL","NAM","male_pct",11,0,0,0,0,0,0
"NM51FL","NAM","multiple_birth_pct",11,0,0,0,0,0,0
"NM51FL","NAM","mean_birth_order",11,0,0,0,0,0,0
"NM51FL","NAM","mean_maternal_age_birth",11,0,0,0,0,0,0
"NM51FL","NAM","mean_maternal_education_years",11,0,0,0,0,0,0
"NM51FL","NAM","mean_wealth_quintile",11,0,0,0,0,0,0
"NM51FL","NAM","urban_pct",11,0,0,0,0,0,0
"NM51FL","NAM","dtp3_pct",11,0,0,0,0,0,0
"NM51FL","NAM","measles_pct",11,0,0,0,0,0,0
"NM51FL","NAM","facility_delivery_pct",11,0,0,0,0,0,0
"NM51FL","NAM","exclusive_breastfeeding_pct",11,0,0,0,0,0,0
"NM51FL","NAM","short_birth_interval_pct",11,0,0,0,0,0,0
"NM51FL","NAM","improved_water_pct",11,0,0,0,0,0,0
"NM51FL","NAM","improved_sanitation_pct",11,0,0,0,0,0,0
"NM51FL","NAM","electricity_pct",11,0,0,0,0,0,0
"NM61FL","NAM","male_pct",11,0,0,0,0,0,0
"NM61FL","NAM","multiple_birth_pct",11,0,0,0,0,0,0
"NM61FL","NAM","mean_birth_order",11,0,0,0,0,0,0
"NM61FL","NAM","mean_maternal_age_birth",11,0,0,0,0,0,0
"NM61FL","NAM","mean_maternal_education_years",11,0,0,0,0,0,0
"NM61FL","NAM","mean_wealth_quintile",11,0,0,0,0,0,0
"NM61FL","NAM","urban_pct",11,0,0,0,0,0,0
"NM61FL","NAM","dtp3_pct",11,0,0,0,0,0,0
"NM61FL","NAM","measles_pct",11,0,0,0,0,0,0
"NM61FL","NAM","facility_delivery_pct",11,0,0,0,0,0,0
"NM61FL","NAM","exclusive_breastfeeding_pct",11,0,0,0,0,0,0
"NM61FL","NAM","short_birth_interval_pct",11,0,0,0,0,0,0
"NM61FL","NAM","improved_water_pct",11,0,0,0,0,0,0
"NM61FL","NAM","improved_sanitation_pct",11,0,0,0,0,0,0
"NM61FL","NAM","electricity_pct",11,0,0,0,0,0,0
"NI51FL","NER","male_pct",8,0,0,0,0,0,0
"NI51FL","NER","multiple_birth_pct",8,0,0,0,0,0,0
"NI51FL","NER","mean_birth_order",8,0,0,0,0,0,0
"NI51FL","NER","mean_maternal_age_birth",8,0,0,0,0,0,0
"NI51FL","NER","mean_maternal_education_years",8,0,0,0,0,0,0
"NI51FL","NER","mean_wealth_quintile",8,0,0,0,0,0,0
"NI51FL","NER","urban_pct",8,0,0,0,0,0,0
"NI51FL","NER","dtp3_pct",8,0,0,0,0,0,0
"NI51FL","NER","measles_pct",8,0,0,0,0,0,0
"NI51FL","NER","facility_delivery_pct",8,0,0,0,0,0,0
"NI51FL","NER","exclusive_breastfeeding_pct",8,8,0,8,52153,0,52153
"NI51FL","NER","short_birth_interval_pct",8,0,0,0,0,0,0
"NI51FL","NER","improved_water_pct",8,0,0,0,0,0,0
"NI51FL","NER","improved_sanitation_pct",8,0,0,0,0,0,0
"NI51FL","NER","electricity_pct",8,0,0,0,0,0,0
"NI61FL","NER","male_pct",8,0,0,0,0,0,0
"NI61FL","NER","multiple_birth_pct",8,0,0,0,0,0,0
"NI61FL","NER","mean_birth_order",8,0,0,0,0,0,0
"NI61FL","NER","mean_maternal_age_birth",8,0,0,0,0,0,0
"NI61FL","NER","mean_maternal_education_years",8,0,0,0,0,0,0
"NI61FL","NER","mean_wealth_quintile",8,0,0,0,0,0,0
"NI61FL","NER","urban_pct",8,0,0,0,0,0,0
"NI61FL","NER","dtp3_pct",8,0,0,0,0,0,0
"NI61FL","NER","measles_pct",8,0,0,0,0,0,0
"NI61FL","NER","facility_delivery_pct",8,0,0,0,0,0,0
"NI61FL","NER","exclusive_breastfeeding_pct",8,0,0,0,0,0,0
"NI61FL","NER","short_birth_interval_pct",8,0,0,0,0,0,0
"NI61FL","NER","improved_water_pct",8,0,0,0,0,0,0
"NI61FL","NER","improved_sanitation_pct",8,0,0,0,0,0,0
"NI61FL","NER","electricity_pct",8,0,0,0,0,0,0
"NG4BFL","NGA","male_pct",6,0,0,0,0,0,0
"NG4BFL","NGA","multiple_birth_pct",6,0,0,0,0,0,0
"NG4BFL","NGA","mean_birth_order",6,0,0,0,0,0,0
"NG4BFL","NGA","mean_maternal_age_birth",6,0,0,0,0,0,0
"NG4BFL","NGA","mean_maternal_education_years",6,0,0,0,0,0,0
"NG4BFL","NGA","mean_wealth_quintile",6,0,0,0,0,0,0
"NG4BFL","NGA","urban_pct",6,0,0,0,0,0,0
"NG4BFL","NGA","dtp3_pct",6,0,0,0,0,0,0
"NG4BFL","NGA","measles_pct",6,0,0,0,0,0,0
"NG4BFL","NGA","facility_delivery_pct",6,0,0,0,0,0,0
"NG4BFL","NGA","exclusive_breastfeeding_pct",6,6,0,6,20997,0,20997
"NG4BFL","NGA","short_birth_interval_pct",6,0,0,0,0,0,0
"NG4BFL","NGA","improved_water_pct",6,0,0,0,0,0,0
"NG4BFL","NGA","improved_sanitation_pct",6,0,0,0,0,0,0
"NG4BFL","NGA","electricity_pct",6,0,0,0,0,0,0
"NG53FL","NGA","male_pct",6,0,0,0,0,0,0
"NG53FL","NGA","multiple_birth_pct",6,0,0,0,0,0,0
"NG53FL","NGA","mean_birth_order",6,0,0,0,0,0,0
"NG53FL","NGA","mean_maternal_age_birth",6,0,0,0,0,0,0
"NG53FL","NGA","mean_maternal_education_years",6,0,0,0,0,0,0
"NG53FL","NGA","mean_wealth_quintile",6,0,0,0,0,0,0
"NG53FL","NGA","urban_pct",6,0,0,0,0,0,0
"NG53FL","NGA","dtp3_pct",6,0,0,0,0,0,0
"NG53FL","NGA","measles_pct",6,0,0,0,0,0,0
"NG53FL","NGA","facility_delivery_pct",6,0,0,0,0,0,0
"NG53FL","NGA","exclusive_breastfeeding_pct",6,0,0,0,0,0,0
"NG53FL","NGA","short_birth_interval_pct",6,0,0,0,0,0,0
"NG53FL","NGA","improved_water_pct",6,0,0,0,0,0,0
"NG53FL","NGA","improved_sanitation_pct",6,0,0,0,0,0,0
"NG53FL","NGA","electricity_pct",6,0,0,0,0,0,0
"NG61FL","NGA","male_pct",6,0,0,0,0,0,0
"NG61FL","NGA","multiple_birth_pct",6,0,0,0,0,0,0
"NG61FL","NGA","mean_birth_order",6,0,0,0,0,0,0
"NG61FL","NGA","mean_maternal_age_birth",6,0,0,0,0,0,0
"NG61FL","NGA","mean_maternal_education_years",6,0,0,0,0,0,0
"NG61FL","NGA","mean_wealth_quintile",6,0,0,0,0,0,0
"NG61FL","NGA","urban_pct",6,0,0,0,0,0,0
"NG61FL","NGA","dtp3_pct",6,0,0,0,0,0,0
"NG61FL","NGA","measles_pct",6,0,0,0,0,0,0
"NG61FL","NGA","facility_delivery_pct",6,6,0,6,32266,0,32266
"NG61FL","NGA","exclusive_breastfeeding_pct",6,6,0,6,32266,0,32266
"NG61FL","NGA","short_birth_interval_pct",6,0,0,0,0,0,0
"NG61FL","NGA","improved_water_pct",6,0,0,0,0,0,0
"NG61FL","NGA","improved_sanitation_pct",6,0,0,0,0,0,0
"NG61FL","NGA","electricity_pct",6,0,0,0,0,0,0
"NG6AFL","NGA","male_pct",6,0,0,0,0,0,0
"NG6AFL","NGA","multiple_birth_pct",6,0,0,0,0,0,0
"NG6AFL","NGA","mean_birth_order",6,0,0,0,0,0,0
"NG6AFL","NGA","mean_maternal_age_birth",6,0,0,0,0,0,0
"NG6AFL","NGA","mean_maternal_education_years",6,0,0,0,0,0,0
"NG6AFL","NGA","mean_wealth_quintile",6,0,0,0,0,0,0
"NG6AFL","NGA","urban_pct",6,0,0,0,0,0,0
"NG6AFL","NGA","dtp3_pct",6,0,0,0,0,0,0
"NG6AFL","NGA","measles_pct",6,0,0,0,0,0,0
"NG6AFL","NGA","facility_delivery_pct",6,0,0,0,0,0,0
"NG6AFL","NGA","exclusive_breastfeeding_pct",6,0,0,0,0,0,0
"NG6AFL","NGA","short_birth_interval_pct",6,0,0,0,0,0,0
"NG6AFL","NGA","improved_water_pct",6,0,0,0,0,0,0
"NG6AFL","NGA","improved_sanitation_pct",6,0,0,0,0,0,0
"NG6AFL","NGA","electricity_pct",6,0,0,0,0,0,0
"NG7BFL","NGA","male_pct",6,0,0,0,0,0,0
"NG7BFL","NGA","multiple_birth_pct",6,0,0,0,0,0,0
"NG7BFL","NGA","mean_birth_order",6,0,0,0,0,0,0
"NG7BFL","NGA","mean_maternal_age_birth",6,0,0,0,0,0,0
"NG7BFL","NGA","mean_maternal_education_years",6,0,0,0,0,0,0
"NG7BFL","NGA","mean_wealth_quintile",6,0,0,0,0,0,0
"NG7BFL","NGA","urban_pct",6,0,0,0,0,0,0
"NG7BFL","NGA","dtp3_pct",6,0,0,0,0,0,0
"NG7BFL","NGA","measles_pct",6,0,0,0,0,0,0
"NG7BFL","NGA","facility_delivery_pct",6,0,0,0,0,0,0
"NG7BFL","NGA","exclusive_breastfeeding_pct",6,0,0,0,0,0,0
"NG7BFL","NGA","short_birth_interval_pct",6,0,0,0,0,0,0
"NG7BFL","NGA","improved_water_pct",6,0,0,0,0,0,0
"NG7BFL","NGA","improved_sanitation_pct",6,0,0,0,0,0,0
"NG7BFL","NGA","electricity_pct",6,0,0,0,0,0,0
"NG8BFL","NGA","male_pct",6,0,0,0,0,0,0
"NG8BFL","NGA","multiple_birth_pct",6,0,0,0,0,0,0
"NG8BFL","NGA","mean_birth_order",6,0,0,0,0,0,0
"NG8BFL","NGA","mean_maternal_age_birth",6,0,0,0,0,0,0
"NG8BFL","NGA","mean_maternal_education_years",6,0,0,0,0,0,0
"NG8BFL","NGA","mean_wealth_quintile",6,0,0,0,0,0,0
"NG8BFL","NGA","urban_pct",6,0,0,0,0,0,0
"NG8BFL","NGA","dtp3_pct",6,0,0,0,0,0,0
"NG8BFL","NGA","measles_pct",6,0,0,0,0,0,0
"NG8BFL","NGA","facility_delivery_pct",6,0,0,0,0,0,0
"NG8BFL","NGA","exclusive_breastfeeding_pct",6,0,0,0,0,0,0
"NG8BFL","NGA","short_birth_interval_pct",6,0,0,0,0,0,0
"NG8BFL","NGA","improved_water_pct",6,0,0,0,0,0,0
"NG8BFL","NGA","improved_sanitation_pct",6,0,0,0,0,0,0
"NG8BFL","NGA","electricity_pct",6,0,0,0,0,0,0
"RW41FL","RWA","male_pct",12,0,0,0,0,0,0
"RW41FL","RWA","multiple_birth_pct",12,0,0,0,0,0,0
"RW41FL","RWA","mean_birth_order",12,0,0,0,0,0,0
"RW41FL","RWA","mean_maternal_age_birth",12,0,0,0,0,0,0
"RW41FL","RWA","mean_maternal_education_years",12,0,0,0,0,0,0
"RW41FL","RWA","mean_wealth_quintile",12,12,0,12,2196,0,2196
"RW41FL","RWA","urban_pct",12,0,0,0,0,0,0
"RW41FL","RWA","dtp3_pct",12,0,0,0,0,0,0
"RW41FL","RWA","measles_pct",12,0,0,0,0,0,0
"RW41FL","RWA","facility_delivery_pct",12,0,0,0,0,0,0
"RW41FL","RWA","exclusive_breastfeeding_pct",12,12,0,12,2196,0,2196
"RW41FL","RWA","short_birth_interval_pct",12,0,0,0,0,0,0
"RW41FL","RWA","improved_water_pct",12,0,0,0,0,0,0
"RW41FL","RWA","improved_sanitation_pct",12,0,0,0,0,0,0
"RW41FL","RWA","electricity_pct",12,0,0,0,0,0,0
"RW53FL","RWA","male_pct",5,0,0,0,0,0,0
"RW53FL","RWA","multiple_birth_pct",5,0,0,0,0,0,0
"RW53FL","RWA","mean_birth_order",5,0,0,0,0,0,0
"RW53FL","RWA","mean_maternal_age_birth",5,0,0,0,0,0,0
"RW53FL","RWA","mean_maternal_education_years",5,0,0,0,0,0,0
"RW53FL","RWA","mean_wealth_quintile",5,0,0,0,0,0,0
"RW53FL","RWA","urban_pct",5,0,0,0,0,0,0
"RW53FL","RWA","dtp3_pct",5,0,0,0,0,0,0
"RW53FL","RWA","measles_pct",5,0,0,0,0,0,0
"RW53FL","RWA","facility_delivery_pct",5,0,0,0,0,0,0
"RW53FL","RWA","exclusive_breastfeeding_pct",5,5,0,5,46547,0,46547
"RW53FL","RWA","short_birth_interval_pct",5,0,0,0,0,0,0
"RW53FL","RWA","improved_water_pct",5,0,0,0,0,0,0
"RW53FL","RWA","improved_sanitation_pct",5,0,0,0,0,0,0
"RW53FL","RWA","electricity_pct",5,0,0,0,0,0,0
"RW5AFL","RWA","male_pct",5,0,0,0,0,0,0
"RW5AFL","RWA","multiple_birth_pct",5,0,0,0,0,0,0
"RW5AFL","RWA","mean_birth_order",5,0,0,0,0,0,0
"RW5AFL","RWA","mean_maternal_age_birth",5,0,0,0,0,0,0
"RW5AFL","RWA","mean_maternal_education_years",5,0,0,0,0,0,0
"RW5AFL","RWA","mean_wealth_quintile",5,0,0,0,0,0,0
"RW5AFL","RWA","urban_pct",5,0,0,0,0,0,0
"RW5AFL","RWA","dtp3_pct",5,0,0,0,0,0,0
"RW5AFL","RWA","measles_pct",5,0,0,0,0,0,0
"RW5AFL","RWA","facility_delivery_pct",5,0,0,0,0,0,0
"RW5AFL","RWA","exclusive_breastfeeding_pct",5,5,0,5,30338,0,30338
"RW5AFL","RWA","short_birth_interval_pct",5,0,0,0,0,0,0
"RW5AFL","RWA","improved_water_pct",5,0,0,0,0,0,0
"RW5AFL","RWA","improved_sanitation_pct",5,0,0,0,0,0,0
"RW5AFL","RWA","electricity_pct",5,0,0,0,0,0,0
"RW61FL","RWA","male_pct",5,0,0,0,0,0,0
"RW61FL","RWA","multiple_birth_pct",5,0,0,0,0,0,0
"RW61FL","RWA","mean_birth_order",5,0,0,0,0,0,0
"RW61FL","RWA","mean_maternal_age_birth",5,0,0,0,0,0,0
"RW61FL","RWA","mean_maternal_education_years",5,0,0,0,0,0,0
"RW61FL","RWA","mean_wealth_quintile",5,0,0,0,0,0,0
"RW61FL","RWA","urban_pct",5,0,0,0,0,0,0
"RW61FL","RWA","dtp3_pct",5,0,0,0,0,0,0
"RW61FL","RWA","measles_pct",5,0,0,0,0,0,0
"RW61FL","RWA","facility_delivery_pct",5,0,0,0,0,0,0
"RW61FL","RWA","exclusive_breastfeeding_pct",5,0,0,0,0,0,0
"RW61FL","RWA","short_birth_interval_pct",5,0,0,0,0,0,0
"RW61FL","RWA","improved_water_pct",5,0,0,0,0,0,0
"RW61FL","RWA","improved_sanitation_pct",5,0,0,0,0,0,0
"RW61FL","RWA","electricity_pct",5,0,0,0,0,0,0
"RW70FL","RWA","male_pct",5,0,0,0,0,0,0
"RW70FL","RWA","multiple_birth_pct",5,0,0,0,0,0,0
"RW70FL","RWA","mean_birth_order",5,0,0,0,0,0,0
"RW70FL","RWA","mean_maternal_age_birth",5,0,0,0,0,0,0
"RW70FL","RWA","mean_maternal_education_years",5,0,0,0,0,0,0
"RW70FL","RWA","mean_wealth_quintile",5,0,0,0,0,0,0
"RW70FL","RWA","urban_pct",5,0,0,0,0,0,0
"RW70FL","RWA","dtp3_pct",5,0,0,0,0,0,0
"RW70FL","RWA","measles_pct",5,0,0,0,0,0,0
"RW70FL","RWA","facility_delivery_pct",5,0,0,0,0,0,0
"RW70FL","RWA","exclusive_breastfeeding_pct",5,0,0,0,0,0,0
"RW70FL","RWA","short_birth_interval_pct",5,0,0,0,0,0,0
"RW70FL","RWA","improved_water_pct",5,0,0,0,0,0,0
"RW70FL","RWA","improved_sanitation_pct",5,0,0,0,0,0,0
"RW70FL","RWA","electricity_pct",5,0,0,0,0,0,0
"RW81FL","RWA","male_pct",5,0,0,0,0,0,0
"RW81FL","RWA","multiple_birth_pct",5,0,0,0,0,0,0
"RW81FL","RWA","mean_birth_order",5,0,0,0,0,0,0
"RW81FL","RWA","mean_maternal_age_birth",5,0,0,0,0,0,0
"RW81FL","RWA","mean_maternal_education_years",5,0,0,0,0,0,0
"RW81FL","RWA","mean_wealth_quintile",5,0,0,0,0,0,0
"RW81FL","RWA","urban_pct",5,0,0,0,0,0,0
"RW81FL","RWA","dtp3_pct",5,0,0,0,0,0,0
"RW81FL","RWA","measles_pct",5,0,0,0,0,0,0
"RW81FL","RWA","facility_delivery_pct",5,0,0,0,0,0,0
"RW81FL","RWA","exclusive_breastfeeding_pct",5,0,0,0,0,0,0
"RW81FL","RWA","short_birth_interval_pct",5,0,0,0,0,0,0
"RW81FL","RWA","improved_water_pct",5,0,0,0,0,0,0
"RW81FL","RWA","improved_sanitation_pct",5,0,0,0,0,0,0
"RW81FL","RWA","electricity_pct",5,0,0,0,0,0,0
"SN4AFL","SEN","male_pct",11,0,0,0,0,0,0
"SN4AFL","SEN","multiple_birth_pct",11,0,0,0,0,0,0
"SN4AFL","SEN","mean_birth_order",11,0,0,0,0,0,0
"SN4AFL","SEN","mean_maternal_age_birth",11,0,0,0,0,0,0
"SN4AFL","SEN","mean_maternal_education_years",11,0,0,0,0,0,0
"SN4AFL","SEN","mean_wealth_quintile",11,0,0,0,0,0,0
"SN4AFL","SEN","urban_pct",11,0,0,0,0,0,0
"SN4AFL","SEN","dtp3_pct",11,0,0,0,0,0,0
"SN4AFL","SEN","measles_pct",11,0,0,0,0,0,0
"SN4AFL","SEN","facility_delivery_pct",11,0,0,0,0,0,0
"SN4AFL","SEN","exclusive_breastfeeding_pct",11,11,0,11,59928,0,59928
"SN4AFL","SEN","short_birth_interval_pct",11,0,0,0,0,0,0
"SN4AFL","SEN","improved_water_pct",11,0,0,0,0,0,0
"SN4AFL","SEN","improved_sanitation_pct",11,0,0,0,0,0,0
"SN4AFL","SEN","electricity_pct",11,0,0,0,0,0,0
"SN5AFL","SEN","male_pct",11,0,0,0,0,0,0
"SN5AFL","SEN","multiple_birth_pct",11,0,0,0,0,0,0
"SN5AFL","SEN","mean_birth_order",11,0,0,0,0,0,0
"SN5AFL","SEN","mean_maternal_age_birth",11,0,0,0,0,0,0
"SN5AFL","SEN","mean_maternal_education_years",11,0,0,0,0,0,0
"SN5AFL","SEN","mean_wealth_quintile",11,0,0,0,0,0,0
"SN5AFL","SEN","urban_pct",11,0,0,0,0,0,0
"SN5AFL","SEN","dtp3_pct",11,0,0,0,0,0,0
"SN5AFL","SEN","measles_pct",11,0,0,0,0,0,0
"SN5AFL","SEN","facility_delivery_pct",11,11,0,11,87342,0,87342
"SN5AFL","SEN","exclusive_breastfeeding_pct",11,11,0,11,87342,0,87342
"SN5AFL","SEN","short_birth_interval_pct",11,0,0,0,0,0,0
"SN5AFL","SEN","improved_water_pct",11,0,0,0,0,0,0
"SN5AFL","SEN","improved_sanitation_pct",11,0,0,0,0,0,0
"SN5AFL","SEN","electricity_pct",11,0,0,0,0,0,0
"SN61FL","SEN","male_pct",14,0,0,0,0,0,0
"SN61FL","SEN","multiple_birth_pct",14,0,0,0,0,0,0
"SN61FL","SEN","mean_birth_order",14,0,0,0,0,0,0
"SN61FL","SEN","mean_maternal_age_birth",14,0,0,0,0,0,0
"SN61FL","SEN","mean_maternal_education_years",14,0,0,0,0,0,0
"SN61FL","SEN","mean_wealth_quintile",14,0,0,0,0,0,0
"SN61FL","SEN","urban_pct",14,0,0,0,0,0,0
"SN61FL","SEN","dtp3_pct",14,0,0,0,0,0,0
"SN61FL","SEN","measles_pct",14,0,0,0,0,0,0
"SN61FL","SEN","facility_delivery_pct",14,0,0,0,0,0,0
"SN61FL","SEN","exclusive_breastfeeding_pct",14,0,0,0,0,0,0
"SN61FL","SEN","short_birth_interval_pct",14,0,0,0,0,0,0
"SN61FL","SEN","improved_water_pct",14,0,0,0,0,0,0
"SN61FL","SEN","improved_sanitation_pct",14,0,0,0,0,0,0
"SN61FL","SEN","electricity_pct",14,0,0,0,0,0,0
"SN6DFL","SEN","male_pct",4,0,0,0,0,0,0
"SN6DFL","SEN","multiple_birth_pct",4,0,0,0,0,0,0
"SN6DFL","SEN","mean_birth_order",4,0,0,0,0,0,0
"SN6DFL","SEN","mean_maternal_age_birth",4,0,0,0,0,0,0
"SN6DFL","SEN","mean_maternal_education_years",4,0,0,0,0,0,0
"SN6DFL","SEN","mean_wealth_quintile",4,0,0,0,0,0,0
"SN6DFL","SEN","urban_pct",4,0,0,0,0,0,0
"SN6DFL","SEN","dtp3_pct",4,0,0,0,0,0,0
"SN6DFL","SEN","measles_pct",4,0,0,0,0,0,0
"SN6DFL","SEN","facility_delivery_pct",4,0,0,0,0,0,0
"SN6DFL","SEN","exclusive_breastfeeding_pct",4,0,0,0,0,0,0
"SN6DFL","SEN","short_birth_interval_pct",4,0,0,0,0,0,0
"SN6DFL","SEN","improved_water_pct",4,0,0,0,0,0,0
"SN6DFL","SEN","improved_sanitation_pct",4,0,0,0,0,0,0
"SN6DFL","SEN","electricity_pct",4,0,0,0,0,0,0
"SN71FL","SEN","male_pct",4,0,0,0,0,0,0
"SN71FL","SEN","multiple_birth_pct",4,0,0,0,0,0,0
"SN71FL","SEN","mean_birth_order",4,0,0,0,0,0,0
"SN71FL","SEN","mean_maternal_age_birth",4,0,0,0,0,0,0
"SN71FL","SEN","mean_maternal_education_years",4,0,0,0,0,0,0
"SN71FL","SEN","mean_wealth_quintile",4,0,0,0,0,0,0
"SN71FL","SEN","urban_pct",4,0,0,0,0,0,0
"SN71FL","SEN","dtp3_pct",4,0,0,0,0,0,0
"SN71FL","SEN","measles_pct",4,0,0,0,0,0,0
"SN71FL","SEN","facility_delivery_pct",4,0,0,0,0,0,0
"SN71FL","SEN","exclusive_breastfeeding_pct",4,0,0,0,0,0,0
"SN71FL","SEN","short_birth_interval_pct",4,0,0,0,0,0,0
"SN71FL","SEN","improved_water_pct",4,0,0,0,0,0,0
"SN71FL","SEN","improved_sanitation_pct",4,0,0,0,0,0,0
"SN71FL","SEN","electricity_pct",4,0,0,0,0,0,0
"SN7AFL","SEN","male_pct",4,0,0,0,0,0,0
"SN7AFL","SEN","multiple_birth_pct",4,0,0,0,0,0,0
"SN7AFL","SEN","mean_birth_order",4,0,0,0,0,0,0
"SN7AFL","SEN","mean_maternal_age_birth",4,0,0,0,0,0,0
"SN7AFL","SEN","mean_maternal_education_years",4,0,0,0,0,0,0
"SN7AFL","SEN","mean_wealth_quintile",4,0,0,0,0,0,0
"SN7AFL","SEN","urban_pct",4,0,0,0,0,0,0
"SN7AFL","SEN","dtp3_pct",4,0,0,0,0,0,0
"SN7AFL","SEN","measles_pct",4,0,0,0,0,0,0
"SN7AFL","SEN","facility_delivery_pct",4,0,0,0,0,0,0
"SN7AFL","SEN","exclusive_breastfeeding_pct",4,0,0,0,0,0,0
"SN7AFL","SEN","short_birth_interval_pct",4,0,0,0,0,0,0
"SN7AFL","SEN","improved_water_pct",4,0,0,0,0,0,0
"SN7AFL","SEN","improved_sanitation_pct",4,0,0,0,0,0,0
"SN7AFL","SEN","electricity_pct",4,0,0,0,0,0,0
"SN7IFL","SEN","male_pct",4,0,0,0,0,0,0
"SN7IFL","SEN","multiple_birth_pct",4,0,0,0,0,0,0
"SN7IFL","SEN","mean_birth_order",4,0,0,0,0,0,0
"SN7IFL","SEN","mean_maternal_age_birth",4,0,0,0,0,0,0
"SN7IFL","SEN","mean_maternal_education_years",4,0,0,0,0,0,0
"SN7IFL","SEN","mean_wealth_quintile",4,0,0,0,0,0,0
"SN7IFL","SEN","urban_pct",4,0,0,0,0,0,0
"SN7IFL","SEN","dtp3_pct",4,0,0,0,0,0,0
"SN7IFL","SEN","measles_pct",4,0,0,0,0,0,0
"SN7IFL","SEN","facility_delivery_pct",4,0,0,0,0,0,0
"SN7IFL","SEN","exclusive_breastfeeding_pct",4,0,0,0,0,0,0
"SN7IFL","SEN","short_birth_interval_pct",4,0,0,0,0,0,0
