"survey","country","survey_year","regkey","dtp3_pct","measles_pct","dtp3_pct_before_imputation","dtp3_pct_imputed","dtp3_pct_source_year","dtp3_pct_imputation_source","measles_pct_before_imputation","measles_pct_imputed","measles_pct_source_year","measles_pct_imputation_source"
"GH5AFL","GHA",2008,"brongahafo",95.7,95.7,95.7,FALSE,2008,"retained_regional_estimate",95.7,FALSE,2008,"retained_regional_estimate"
"GH5AFL","GHA",2008,"central",81,87.3,81,FALSE,2008,"retained_regional_estimate",87.3,FALSE,2008,"retained_regional_estimate"
"GH5AFL","GHA",2008,"eastern",91.5,86.8,91.5,FALSE,2008,"retained_regional_estimate",86.8,FALSE,2008,"retained_regional_estimate"
"GH5AFL","GHA",2008,"greateraccra",88.6,92.4,88.6,FALSE,2008,"retained_regional_estimate",92.4,FALSE,2008,"retained_regional_estimate"
"GH5AFL","GHA",2008,"northern",75.1,80.5,75.1,FALSE,2008,"retained_regional_estimate",80.5,FALSE,2008,"retained_regional_estimate"
"GH5AFL","GHA",2008,"uppereast",95.8,96.5,95.8,FALSE,2008,"retained_regional_estimate",96.5,FALSE,2008,"retained_regional_estimate"
"GH5AFL","GHA",2008,"upperwest",94.8,96.7,94.8,FALSE,2008,"retained_regional_estimate",96.7,FALSE,2008,"retained_regional_estimate"
"GH5AFL","GHA",2008,"volta",89.5,92,89.5,FALSE,2008,"retained_regional_estimate",92,FALSE,2008,"retained_regional_estimate"
"GH5AFL","GHA",2008,"western",96,89.7,96,FALSE,2008,"retained_regional_estimate",89.7,FALSE,2008,"retained_regional_estimate"
"GH72FL","GHA",2014,"ashanti",92.5,95.1,92.5,FALSE,2014,"retained_regional_estimate",95.1,FALSE,2014,"retained_regional_estimate"
"GH72FL","GHA",2014,"brongahafo",88.2,93,88.2,FALSE,2014,"retained_regional_estimate",93,FALSE,2014,"retained_regional_estimate"
"GH72FL","GHA",2014,"central",89.5,90.2,89.5,FALSE,2014,"retained_regional_estimate",90.2,FALSE,2014,"retained_regional_estimate"
"GH72FL","GHA",2014,"eastern",89.8,86.9,89.8,FALSE,2014,"retained_regional_estimate",86.9,FALSE,2014,"retained_regional_estimate"
"GH72FL","GHA",2014,"greateraccra",91.1,92.2,91.1,FALSE,2014,"retained_regional_estimate",92.2,FALSE,2014,"retained_regional_estimate"
"GH72FL","GHA",2014,"northern",80.7,79.4,80.7,FALSE,2014,"retained_regional_estimate",79.4,FALSE,2014,"retained_regional_estimate"
"GH72FL","GHA",2014,"uppereast",93.3,92.1,93.3,FALSE,2014,"retained_regional_estimate",92.1,FALSE,2014,"retained_regional_estimate"
"GH72FL","GHA",2014,"upperwest",96.7,96.4,96.7,FALSE,2014,"retained_regional_estimate",96.4,FALSE,2014,"retained_regional_estimate"
"GH72FL","GHA",2014,"volta",85.6,83.8,85.6,FALSE,2014,"retained_regional_estimate",83.8,FALSE,2014,"retained_regional_estimate"
"GH72FL","GHA",2014,"western",83.5,85.6,83.5,FALSE,2014,"retained_regional_estimate",85.6,FALSE,2014,"retained_regional_estimate"
"GH8CFL","GHA",2022,"ahafo",88.5,84.1,88.5,FALSE,2022,"retained_regional_estimate",84.1,FALSE,2022,"retained_regional_estimate"
"GH8CFL","GHA",2022,"ashanti",92.7,91.9,92.7,FALSE,2022,"retained_regional_estimate",91.9,FALSE,2022,"retained_regional_estimate"
"GH8CFL","GHA",2022,"bono",93.3,90.9,93.3,FALSE,2022,"retained_regional_estimate",90.9,FALSE,2022,"retained_regional_estimate"
"GH8CFL","GHA",2022,"bonoeast",89.7,91.9,89.7,FALSE,2022,"retained_regional_estimate",91.9,FALSE,2022,"retained_regional_estimate"
"GH8CFL","GHA",2022,"central",93.4,85.3,93.4,FALSE,2022,"retained_regional_estimate",85.3,FALSE,2022,"retained_regional_estimate"
"GH8CFL","GHA",2022,"eastern",85.4,81.5,85.4,FALSE,2022,"retained_regional_estimate",81.5,FALSE,2022,"retained_regional_estimate"
"GH8CFL","GHA",2022,"greateraccra",94,94.7,94,FALSE,2022,"retained_regional_estimate",94.7,FALSE,2022,"retained_regional_estimate"
"GH8CFL","GHA",2022,"northeast",89.9,87.2,89.9,FALSE,2022,"retained_regional_estimate",87.2,FALSE,2022,"retained_regional_estimate"
"GH8CFL","GHA",2022,"northern",77.3,72.6,77.3,FALSE,2022,"retained_regional_estimate",72.6,FALSE,2022,"retained_regional_estimate"
"GH8CFL","GHA",2022,"oti",91.5,87.4,91.5,FALSE,2022,"retained_regional_estimate",87.4,FALSE,2022,"retained_regional_estimate"
"GH8CFL","GHA",2022,"savannah",83.4,86.4,83.4,FALSE,2022,"retained_regional_estimate",86.4,FALSE,2022,"retained_regional_estimate"
"GH8CFL","GHA",2022,"uppereast",84.6,92.2,84.6,FALSE,2022,"retained_regional_estimate",92.2,FALSE,2022,"retained_regional_estimate"
"GH8CFL","GHA",2022,"upperwest",93,84.6,93,FALSE,2022,"retained_regional_estimate",84.6,FALSE,2022,"retained_regional_estimate"
"GH8CFL","GHA",2022,"volta",87.6,90.7,87.6,FALSE,2022,"retained_regional_estimate",90.7,FALSE,2022,"retained_regional_estimate"
"GH8CFL","GHA",2022,"western",82.8,77.3,82.8,FALSE,2022,"retained_regional_estimate",77.3,FALSE,2022,"retained_regional_estimate"
"GH8CFL","GHA",2022,"westernnorth",94.2,93.9,94.2,FALSE,2022,"retained_regional_estimate",93.9,FALSE,2022,"retained_regional_estimate"
"GM61FL","GMB",2013,"banjul",76.1,81.8,76.1,FALSE,2013,"retained_regional_estimate",81.8,FALSE,2013,"retained_regional_estimate"
"GM61FL","GMB",2013,"basse",96.5,95.1,96.5,FALSE,2013,"retained_regional_estimate",95.1,FALSE,2013,"retained_regional_estimate"
"GM61FL","GMB",2013,"brikama",85.7,82.9,85.7,FALSE,2013,"retained_regional_estimate",82.9,FALSE,2013,"retained_regional_estimate"
"GM61FL","GMB",2013,"janjanbureh",84.1,86.8,84.1,FALSE,2013,"retained_regional_estimate",86.8,FALSE,2013,"retained_regional_estimate"
"GM61FL","GMB",2013,"kanifing",82.7,84.3,82.7,FALSE,2013,"retained_regional_estimate",84.3,FALSE,2013,"retained_regional_estimate"
"GM61FL","GMB",2013,"kerewan",88.3,93.3,88.3,FALSE,2013,"retained_regional_estimate",93.3,FALSE,2013,"retained_regional_estimate"
"GM61FL","GMB",2013,"kuntaur",89.3,94.5,89.3,FALSE,2013,"retained_regional_estimate",94.5,FALSE,2013,"retained_regional_estimate"
"GM61FL","GMB",2013,"mansakonko",94.5,92.4,94.5,FALSE,2013,"retained_regional_estimate",92.4,FALSE,2013,"retained_regional_estimate"
"GM81FL","GMB",2019,"banjul",87.9,85.1,87.9,FALSE,2019,"retained_regional_estimate",85.1,FALSE,2019,"retained_regional_estimate"
"GM81FL","GMB",2019,"basse",90.5,89.4,90.5,FALSE,2019,"retained_regional_estimate",89.4,FALSE,2019,"retained_regional_estimate"
"GM81FL","GMB",2019,"brikama",94.1,89.2,94.1,FALSE,2019,"retained_regional_estimate",89.2,FALSE,2019,"retained_regional_estimate"
"GM81FL","GMB",2019,"janjanbureh",91.7,93.5,91.7,FALSE,2019,"retained_regional_estimate",93.5,FALSE,2019,"retained_regional_estimate"
"GM81FL","GMB",2019,"kanifing",86,84.9,86,FALSE,2019,"retained_regional_estimate",84.9,FALSE,2019,"retained_regional_estimate"
"GM81FL","GMB",2019,"kerewan",98.3,95.1,98.3,FALSE,2019,"retained_regional_estimate",95.1,FALSE,2019,"retained_regional_estimate"
"GM81FL","GMB",2019,"kuntaur",93.5,94.1,93.5,FALSE,2019,"retained_regional_estimate",94.1,FALSE,2019,"retained_regional_estimate"
"GM81FL","GMB",2019,"mansakonko",96.8,97.1,96.8,FALSE,2019,"retained_regional_estimate",97.1,FALSE,2019,"retained_regional_estimate"
"GN52FL","GIN",2005,"boke",41.8,52.8,41.8,FALSE,2005,"retained_regional_estimate",52.8,FALSE,2005,"retained_regional_estimate"
"GN52FL","GIN",2005,"conakry",49.6,49.5,49.6,FALSE,2005,"retained_regional_estimate",49.5,FALSE,2005,"retained_regional_estimate"
"GN52FL","GIN",2005,"faranah",51.3,53.3,51.3,FALSE,2005,"retained_regional_estimate",53.3,FALSE,2005,"retained_regional_estimate"
"GN52FL","GIN",2005,"kankan",54.4,47.6,54.4,FALSE,2005,"retained_regional_estimate",47.6,FALSE,2005,"retained_regional_estimate"
"GN52FL","GIN",2005,"kindia",56.3,49.3,56.3,FALSE,2005,"retained_regional_estimate",49.3,FALSE,2005,"retained_regional_estimate"
"GN52FL","GIN",2005,"labe",46.4,31.8,46.4,FALSE,2005,"retained_regional_estimate",31.8,FALSE,2005,"retained_regional_estimate"
"GN52FL","GIN",2005,"mamou",54.3,50.9,54.3,FALSE,2005,"retained_regional_estimate",50.9,FALSE,2005,"retained_regional_estimate"
"GN52FL","GIN",2005,"nzerekore",52.3,57.3,52.3,FALSE,2005,"retained_regional_estimate",57.3,FALSE,2005,"retained_regional_estimate"
"GN62FL","GIN",2012,"boke",55.1,60.6,55.1,FALSE,2012,"retained_regional_estimate",60.6,FALSE,2012,"retained_regional_estimate"
"GN62FL","GIN",2012,"conakry",54.5,80.5,54.5,FALSE,2012,"retained_regional_estimate",80.5,FALSE,2012,"retained_regional_estimate"
"GN62FL","GIN",2012,"faranah",42.2,53.8,42.2,FALSE,2012,"retained_regional_estimate",53.8,FALSE,2012,"retained_regional_estimate"
"GN62FL","GIN",2012,"kankan",51.7,54,51.7,FALSE,2012,"retained_regional_estimate",54,FALSE,2012,"retained_regional_estimate"
"GN62FL","GIN",2012,"kindia",47.6,64.8,47.6,FALSE,2012,"retained_regional_estimate",64.8,FALSE,2012,"retained_regional_estimate"
"GN62FL","GIN",2012,"labe",35,42.8,35,FALSE,2012,"retained_regional_estimate",42.8,FALSE,2012,"retained_regional_estimate"
"GN62FL","GIN",2012,"mamou",27.2,47,27.2,FALSE,2012,"retained_regional_estimate",47,FALSE,2012,"retained_regional_estimate"
"GN62FL","GIN",2012,"nzerekore",65.8,73,65.8,FALSE,2012,"retained_regional_estimate",73,FALSE,2012,"retained_regional_estimate"
"GN71FL","GIN",2018,"boke",29.6,32.5,29.6,FALSE,2018,"retained_regional_estimate",32.5,FALSE,2018,"retained_regional_estimate"
"GN71FL","GIN",2018,"conakry",55.1,56.6,55.1,FALSE,2018,"retained_regional_estimate",56.6,FALSE,2018,"retained_regional_estimate"
"GN71FL","GIN",2018,"faranah",39.4,36.2,39.4,FALSE,2018,"retained_regional_estimate",36.2,FALSE,2018,"retained_regional_estimate"
"GN71FL","GIN",2018,"kankan",46.6,58.1,46.6,FALSE,2018,"retained_regional_estimate",58.1,FALSE,2018,"retained_regional_estimate"
"GN71FL","GIN",2018,"kindia",39.8,21.1,39.8,FALSE,2018,"retained_regional_estimate",21.1,FALSE,2018,"retained_regional_estimate"
"GN71FL","GIN",2018,"labe",19.2,17.1,19.2,FALSE,2018,"retained_regional_estimate",17.1,FALSE,2018,"retained_regional_estimate"
"GN71FL","GIN",2018,"mamou",24.5,30.8,24.5,FALSE,2018,"retained_regional_estimate",30.8,FALSE,2018,"retained_regional_estimate"
"GN71FL","GIN",2018,"nzerekore",51.4,50,51.4,FALSE,2018,"retained_regional_estimate",50,FALSE,2018,"retained_regional_estimate"
"KE42FL","KEN",2003,"central",87.5,90,87.5,FALSE,2003,"retained_regional_estimate",90,FALSE,2003,"retained_regional_estimate"
"KE42FL","KEN",2003,"coast",76.7,79.4,76.7,FALSE,2003,"retained_regional_estimate",79.4,FALSE,2003,"retained_regional_estimate"
"KE42FL","KEN",2003,"eastern",87.1,74.1,87.1,FALSE,2003,"retained_regional_estimate",74.1,FALSE,2003,"retained_regional_estimate"
"KE42FL","KEN",2003,"nairobiarea",73.6,87.6,73.6,FALSE,2003,"retained_regional_estimate",87.6,FALSE,2003,"retained_regional_estimate"
"KE42FL","KEN",2003,"northeastern",25,37.4,25,FALSE,2003,"retained_regional_estimate",37.4,FALSE,2003,"retained_regional_estimate"
"KE42FL","KEN",2003,"nyanza",54.6,48.2,54.6,FALSE,2003,"retained_regional_estimate",48.2,FALSE,2003,"retained_regional_estimate"
"KE42FL","KEN",2003,"riftvalley",70.3,74.4,70.3,FALSE,2003,"retained_regional_estimate",74.4,FALSE,2003,"retained_regional_estimate"
"KE42FL","KEN",2003,"western",66.7,70.9,66.7,FALSE,2003,"retained_regional_estimate",70.9,FALSE,2003,"retained_regional_estimate"
"KE52FL","KEN",2008,"central",92.2,88.3,92.2,FALSE,2008,"retained_regional_estimate",88.3,FALSE,2008,"retained_regional_estimate"
"KE52FL","KEN",2008,"coast",86.7,85.4,86.7,FALSE,2008,"retained_regional_estimate",85.4,FALSE,2008,"retained_regional_estimate"
"KE52FL","KEN",2008,"eastern",91.7,88.7,91.7,FALSE,2008,"retained_regional_estimate",88.7,FALSE,2008,"retained_regional_estimate"
"KE52FL","KEN",2008,"nairobiarea",82.2,87.6,82.2,FALSE,2008,"retained_regional_estimate",87.6,FALSE,2008,"retained_regional_estimate"
"KE52FL","KEN",2008,"northeastern",57.1,78.9,57.1,FALSE,2008,"retained_regional_estimate",78.9,FALSE,2008,"retained_regional_estimate"
"KE52FL","KEN",2008,"nyanza",77,78,77,FALSE,2008,"retained_regional_estimate",78,FALSE,2008,"retained_regional_estimate"
"KE52FL","KEN",2008,"riftvalley",92.9,89.3,92.9,FALSE,2008,"retained_regional_estimate",89.3,FALSE,2008,"retained_regional_estimate"
"KE52FL","KEN",2008,"western",81.5,77.7,81.5,FALSE,2008,"retained_regional_estimate",77.7,FALSE,2008,"retained_regional_estimate"
"KE72FL","KEN",2014,"central",95.5,97.2,95.5,FALSE,2014,"retained_regional_estimate",97.2,FALSE,2014,"retained_regional_estimate"
"KE72FL","KEN",2014,"coast",91.9,86.6,91.9,FALSE,2014,"retained_regional_estimate",86.6,FALSE,2014,"retained_regional_estimate"
"KE72FL","KEN",2014,"eastern",93.6,92.1,93.6,FALSE,2014,"retained_regional_estimate",92.1,FALSE,2014,"retained_regional_estimate"
"KE72FL","KEN",2014,"nairobi",88,92.5,88,FALSE,2014,"retained_regional_estimate",92.5,FALSE,2014,"retained_regional_estimate"
"KE72FL","KEN",2014,"northeastern",77.4,69.8,77.4,FALSE,2014,"retained_regional_estimate",69.8,FALSE,2014,"retained_regional_estimate"
"KE72FL","KEN",2014,"nyanza",89.7,85.3,89.7,FALSE,2014,"retained_regional_estimate",85.3,FALSE,2014,"retained_regional_estimate"
"KE72FL","KEN",2014,"riftvalley",87.9,83.1,87.9,FALSE,2014,"retained_regional_estimate",83.1,FALSE,2014,"retained_regional_estimate"
"KE72FL","KEN",2014,"western",90.2,85.7,90.2,FALSE,2014,"retained_regional_estimate",85.7,FALSE,2014,"retained_regional_estimate"
"KE8CFL","KEN",2022,"baringo",96.2,88.5,96.2,FALSE,2022,"retained_regional_estimate",88.5,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"bomet",89.8,92.7,89.8,FALSE,2022,"retained_regional_estimate",92.7,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"bungoma",97.3,91.3,97.3,FALSE,2022,"retained_regional_estimate",91.3,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"busia",96.5,90.5,96.5,FALSE,2022,"retained_regional_estimate",90.5,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"elgeyomarakwet",83.4,88.3,83.4,FALSE,2022,"retained_regional_estimate",88.3,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"embu",97.2,93.5,97.2,FALSE,2022,"retained_regional_estimate",93.5,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"garissa",36.4,42.7,36.4,FALSE,2022,"retained_regional_estimate",42.7,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"homabay",86.2,89,86.2,FALSE,2022,"retained_regional_estimate",89,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"isiolo",88.7,78.6,88.7,FALSE,2022,"retained_regional_estimate",78.6,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"kajiado",73.6,81.6,73.6,FALSE,2022,"retained_regional_estimate",81.6,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"kakamega",97.1,96,97.1,FALSE,2022,"retained_regional_estimate",96,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"kericho",93,89.5,93,FALSE,2022,"retained_regional_estimate",89.5,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"kiambu",91.8,94,91.8,FALSE,2022,"retained_regional_estimate",94,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"kilifi",93.7,95.1,93.7,FALSE,2022,"retained_regional_estimate",95.1,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"kirinyaga",92.1,97.1,92.1,FALSE,2022,"retained_regional_estimate",97.1,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"kisii",95.7,94.6,95.7,FALSE,2022,"retained_regional_estimate",94.6,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"kisumu",87.6,93.5,87.6,FALSE,2022,"retained_regional_estimate",93.5,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"kitui",83.9,83.1,83.9,FALSE,2022,"retained_regional_estimate",83.1,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"kwale",82.5,83.7,82.5,FALSE,2022,"retained_regional_estimate",83.7,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"laikipia",91.9,90.5,91.9,FALSE,2022,"retained_regional_estimate",90.5,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"lamu",85.1,86.4,85.1,FALSE,2022,"retained_regional_estimate",86.4,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"machakos",92.3,98,92.3,FALSE,2022,"retained_regional_estimate",98,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"makueni",85.5,93.3,85.5,FALSE,2022,"retained_regional_estimate",93.3,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"mandera",43.8,42.4,43.8,FALSE,2022,"retained_regional_estimate",42.4,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"marsabit",84.7,79.2,84.7,FALSE,2022,"retained_regional_estimate",79.2,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"meru",92.3,97.4,92.3,FALSE,2022,"retained_regional_estimate",97.4,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"migori",91.3,93.1,91.3,FALSE,2022,"retained_regional_estimate",93.1,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"mombasa",97.4,96.6,97.4,FALSE,2022,"retained_regional_estimate",96.6,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"muranga",96.7,95.3,96.7,FALSE,2022,"retained_regional_estimate",95.3,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"nairobi",87.7,89.4,87.7,FALSE,2022,"retained_regional_estimate",89.4,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"nakuru",99.1,92.4,99.1,FALSE,2022,"retained_regional_estimate",92.4,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"nandi",95.8,93.9,95.8,FALSE,2022,"retained_regional_estimate",93.9,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"narok",90.8,82.9,90.8,FALSE,2022,"retained_regional_estimate",82.9,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"nyamira",95.5,92.5,95.5,FALSE,2022,"retained_regional_estimate",92.5,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"nyandarua",98,99.2,98,FALSE,2022,"retained_regional_estimate",99.2,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"nyeri",85.9,85.6,85.9,FALSE,2022,"retained_regional_estimate",85.6,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"samburu",87.2,73.1,87.2,FALSE,2022,"retained_regional_estimate",73.1,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"siaya",93.9,94.1,93.9,FALSE,2022,"retained_regional_estimate",94.1,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"taitataveta",85.8,96.5,85.8,FALSE,2022,"retained_regional_estimate",96.5,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"tanariver",80.8,83.1,80.8,FALSE,2022,"retained_regional_estimate",83.1,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"tharakanithi",96.3,96.3,96.3,FALSE,2022,"retained_regional_estimate",96.3,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"transnzoia",87.4,93.9,87.4,FALSE,2022,"retained_regional_estimate",93.9,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"turkana",84.1,68.8,84.1,FALSE,2022,"retained_regional_estimate",68.8,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"uasingishu",94.6,97.6,94.6,FALSE,2022,"retained_regional_estimate",97.6,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"vihiga",95.9,100,95.9,FALSE,2022,"retained_regional_estimate",100,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"wajir",66.5,74.8,66.5,FALSE,2022,"retained_regional_estimate",74.8,FALSE,2022,"retained_regional_estimate"
"KE8CFL","KEN",2022,"westpokot",73.9,62.2,73.9,FALSE,2022,"retained_regional_estimate",62.2,FALSE,2022,"retained_regional_estimate"
"KM61FL","COM",2012,"mwali",76.6,78.4,76.6,FALSE,2012,"retained_regional_estimate",78.4,FALSE,2012,"retained_regional_estimate"
"KM61FL","COM",2012,"ndzuwani",64.7,68,64.7,FALSE,2012,"retained_regional_estimate",68,FALSE,2012,"retained_regional_estimate"
"KM61FL","COM",2012,"ngazidja",83.4,85,83.4,FALSE,2012,"retained_regional_estimate",85,FALSE,2012,"retained_regional_estimate"
"LB51FL","LBR",2007,"monrovia",75.1,79.8,75.1,FALSE,2007,"retained_regional_estimate",79.8,FALSE,2007,"retained_regional_estimate"
"LB51FL","LBR",2007,"northcentral",46.4,59.8,46.4,FALSE,2007,"retained_regional_estimate",59.8,FALSE,2007,"retained_regional_estimate"
"LB51FL","LBR",2007,"northwestern",63.4,67.8,63.4,FALSE,2007,"retained_regional_estimate",67.8,FALSE,2007,"retained_regional_estimate"
"LB51FL","LBR",2007,"southcentral",39.5,57.8,39.5,FALSE,2007,"retained_regional_estimate",57.8,FALSE,2007,"retained_regional_estimate"
"LB51FL","LBR",2007,"southeasterna",24.9,51.7,24.9,FALSE,2007,"retained_regional_estimate",51.7,FALSE,2007,"retained_regional_estimate"
"LB51FL","LBR",2007,"southeasternb",19.1,40,19.1,FALSE,2007,"retained_regional_estimate",40,FALSE,2007,"retained_regional_estimate"
"LB5AFL","LBR",2009,"monrovia",81,83,,TRUE,2009,"UNICEF_WUENIC_country_year",,TRUE,2009,"UNICEF_WUENIC_country_year"
"LB5AFL","LBR",2009,"northcentral",81,83,,TRUE,2009,"UNICEF_WUENIC_country_year",,TRUE,2009,"UNICEF_WUENIC_country_year"
"LB5AFL","LBR",2009,"northwestern",81,83,,TRUE,2009,"UNICEF_WUENIC_country_year",,TRUE,2009,"UNICEF_WUENIC_country_year"
"LB5AFL","LBR",2009,"southcentral",81,83,,TRUE,2009,"UNICEF_WUENIC_country_year",,TRUE,2009,"UNICEF_WUENIC_country_year"
"LB5AFL","LBR",2009,"southeasterna",81,83,,TRUE,2009,"UNICEF_WUENIC_country_year",,TRUE,2009,"UNICEF_WUENIC_country_year"
"LB5AFL","LBR",2009,"southeasternb",81,83,,TRUE,2009,"UNICEF_WUENIC_country_year",,TRUE,2009,"UNICEF_WUENIC_country_year"
"LB6AFL","LBR",2013,"northcentral",68.1,72.6,68.1,FALSE,2013,"retained_regional_estimate",72.6,FALSE,2013,"retained_regional_estimate"
"LB6AFL","LBR",2013,"northwestern",81.5,81.5,81.5,FALSE,2013,"retained_regional_estimate",81.5,FALSE,2013,"retained_regional_estimate"
"LB6AFL","LBR",2013,"southcentral",76.8,77.2,76.8,FALSE,2013,"retained_regional_estimate",77.2,FALSE,2013,"retained_regional_estimate"
"LB6AFL","LBR",2013,"southeasterna",58.6,66.7,58.6,FALSE,2013,"retained_regional_estimate",66.7,FALSE,2013,"retained_regional_estimate"
"LB6AFL","LBR",2013,"southeasternb",52,60,52,FALSE,2013,"retained_regional_estimate",60,FALSE,2013,"retained_regional_estimate"
"LB7AFL","LBR",2019,"northcentral",72.6,74.4,72.6,FALSE,2019,"retained_regional_estimate",74.4,FALSE,2019,"retained_regional_estimate"
"LB7AFL","LBR",2019,"northwestern",73.6,76.2,73.6,FALSE,2019,"retained_regional_estimate",76.2,FALSE,2019,"retained_regional_estimate"
"LB7AFL","LBR",2019,"southcentral",67.3,77,67.3,FALSE,2019,"retained_regional_estimate",77,FALSE,2019,"retained_regional_estimate"
"LB7AFL","LBR",2019,"southeasterna",56.7,55.5,56.7,FALSE,2019,"retained_regional_estimate",55.5,FALSE,2019,"retained_regional_estimate"
"LB7AFL","LBR",2019,"southeasternb",71.2,67.1,71.2,FALSE,2019,"retained_regional_estimate",67.1,FALSE,2019,"retained_regional_estimate"
"MD42FL","MDG",2004,"antananarivo",85.2,77.6,85.2,FALSE,2004,"retained_regional_estimate",77.6,FALSE,2004,"retained_regional_estimate"
"MD42FL","MDG",2004,"antsiranana",31.9,38.2,31.9,FALSE,2004,"retained_regional_estimate",38.2,FALSE,2004,"retained_regional_estimate"
"MD42FL","MDG",2004,"fianarantsoa",71.5,67.3,71.5,FALSE,2004,"retained_regional_estimate",67.3,FALSE,2004,"retained_regional_estimate"
"MD42FL","MDG",2004,"mahajanga",40.6,51.4,40.6,FALSE,2004,"retained_regional_estimate",51.4,FALSE,2004,"retained_regional_estimate"
"MD42FL","MDG",2004,"toamasina",53.5,51.9,53.5,FALSE,2004,"retained_regional_estimate",51.9,FALSE,2004,"retained_regional_estimate"
"MD42FL","MDG",2004,"toliara",39.1,32.4,39.1,FALSE,2004,"retained_regional_estimate",32.4,FALSE,2004,"retained_regional_estimate"
"MD51FL","MDG",2008,"alaotramangoro",81.4,74.3,81.4,FALSE,2008,"retained_regional_estimate",74.3,FALSE,2008,"retained_regional_estimate"
"MD51FL","MDG",2008,"amoronimania",81.5,76.7,81.5,FALSE,2008,"retained_regional_estimate",76.7,FALSE,2008,"retained_regional_estimate"
"MD51FL","MDG",2008,"analamanga",86.5,85.8,86.5,FALSE,2008,"retained_regional_estimate",85.8,FALSE,2008,"retained_regional_estimate"
"MD51FL","MDG",2008,"analanjirofo",83.7,83.7,83.7,FALSE,2008,"retained_regional_estimate",83.7,FALSE,2008,"retained_regional_estimate"
"MD51FL","MDG",2008,"androy",40.1,40.1,40.1,FALSE,2008,"retained_regional_estimate",40.1,FALSE,2008,"retained_regional_estimate"
"MD51FL","MDG",2008,"anosy",52.2,56.6,52.2,FALSE,2008,"retained_regional_estimate",56.6,FALSE,2008,"retained_regional_estimate"
"MD51FL","MDG",2008,"atsimoandrefana",52.4,47.2,52.4,FALSE,2008,"retained_regional_estimate",47.2,FALSE,2008,"retained_regional_estimate"
"MD51FL","MDG",2008,"atsimoatsinanana",49.3,53,49.3,FALSE,2008,"retained_regional_estimate",53,FALSE,2008,"retained_regional_estimate"
"MD51FL","MDG",2008,"atsinanana",75.3,78.9,75.3,FALSE,2008,"retained_regional_estimate",78.9,FALSE,2008,"retained_regional_estimate"
