"survey","country","region","records","children","deaths","complete_case_records","complete_case_children","complete_case_deaths","baseline"
"SN7IFL","SEN","SEN:SN7IFL:center",13214,3952,107,2627,1773,29,"regional_baseline"
"SN7IFL","SEN","SEN:SN7IFL:north",7938,2368,67,1482,999,20,"regional_baseline"
"SN7ZFL","SEN","SEN:SN7ZFL:dakar",4401,1303,24,1939,933,12,"previous_primary"
"SN7ZFL","SEN","SEN:SN7ZFL:fatick",5233,1579,37,2388,1145,18,"previous_primary"
"SN7ZFL","SEN","SEN:SN7ZFL:matam",5643,1717,67,2489,1205,24,"previous_primary"
"SN7ZFL","SEN","SEN:SN7ZFL:louga",5135,1534,54,2313,1127,22,"previous_primary"
"SN7ZFL","SEN","SEN:SN7ZFL:sedhiou",5268,1573,47,2552,1187,30,"previous_primary"
"SN7ZFL","SEN","SEN:SN7ZFL:kedougou",3853,1157,41,1813,855,18,"previous_primary"
"SN7ZFL","SEN","SEN:SN7ZFL:tambacounda",5812,1729,56,2579,1257,18,"previous_primary"
"SN7ZFL","SEN","SEN:SN7ZFL:kaolack",4424,1332,29,2085,983,14,"previous_primary"
"SN7ZFL","SEN","SEN:SN7ZFL:saintlouis",4545,1356,40,2092,1003,20,"previous_primary"
"SN7ZFL","SEN","SEN:SN7ZFL:thies",5464,1640,45,2547,1206,18,"previous_primary"
"SN7ZFL","SEN","SEN:SN7ZFL:diourbel",6025,1804,51,2786,1343,33,"previous_primary"
"SN7ZFL","SEN","SEN:SN7ZFL:ziguinchor",3443,1020,25,1595,773,13,"previous_primary"
"SN7ZFL","SEN","SEN:SN7ZFL:kolda",5317,1580,73,2454,1156,34,"previous_primary"
"SN7ZFL","SEN","SEN:SN7ZFL:kaffrine",6722,1961,53,3130,1463,27,"previous_primary"
"SN7ZFL","SEN","SEN:SN7ZFL:dakar",4403,1304,24,1941,934,12,"eligible_MAP"
"SN7ZFL","SEN","SEN:SN7ZFL:fatick",5248,1583,37,2397,1149,18,"eligible_MAP"
"SN7ZFL","SEN","SEN:SN7ZFL:matam",5643,1717,67,2489,1205,24,"eligible_MAP"
"SN7ZFL","SEN","SEN:SN7ZFL:louga",5144,1536,54,2315,1129,22,"eligible_MAP"
"SN7ZFL","SEN","SEN:SN7ZFL:sedhiou",5268,1573,47,2552,1187,30,"eligible_MAP"
"SN7ZFL","SEN","SEN:SN7ZFL:kedougou",3853,1157,41,1813,855,18,"eligible_MAP"
"SN7ZFL","SEN","SEN:SN7ZFL:tambacounda",5812,1729,56,2579,1257,18,"eligible_MAP"
"SN7ZFL","SEN","SEN:SN7ZFL:kaolack",4424,1332,29,2085,983,14,"eligible_MAP"
"SN7ZFL","SEN","SEN:SN7ZFL:saintlouis",4545,1356,40,2092,1003,20,"eligible_MAP"
"SN7ZFL","SEN","SEN:SN7ZFL:thies",5464,1640,45,2547,1206,18,"eligible_MAP"
"SN7ZFL","SEN","SEN:SN7ZFL:diourbel",6037,1808,52,2791,1345,33,"eligible_MAP"
"SN7ZFL","SEN","SEN:SN7ZFL:ziguinchor",3443,1020,25,1595,773,13,"eligible_MAP"
"SN7ZFL","SEN","SEN:SN7ZFL:kolda",5317,1580,73,2454,1156,34,"eligible_MAP"
"SN7ZFL","SEN","SEN:SN7ZFL:kaffrine",6722,1961,53,3130,1463,27,"eligible_MAP"
"SN7ZFL","SEN","SEN:SN7ZFL:dakar",4403,1304,24,1941,934,12,"regional_baseline"
"SN7ZFL","SEN","SEN:SN7ZFL:fatick",5248,1583,37,2397,1149,18,"regional_baseline"
"SN7ZFL","SEN","SEN:SN7ZFL:matam",5643,1717,67,2489,1205,24,"regional_baseline"
"SN7ZFL","SEN","SEN:SN7ZFL:louga",5144,1536,54,2315,1129,22,"regional_baseline"
"SN7ZFL","SEN","SEN:SN7ZFL:sedhiou",5268,1573,47,2552,1187,30,"regional_baseline"
"SN7ZFL","SEN","SEN:SN7ZFL:kedougou",3853,1157,41,1813,855,18,"regional_baseline"
"SN7ZFL","SEN","SEN:SN7ZFL:tambacounda",5812,1729,56,2579,1257,18,"regional_baseline"
"SN7ZFL","SEN","SEN:SN7ZFL:kaolack",4424,1332,29,2085,983,14,"regional_baseline"
"SN7ZFL","SEN","SEN:SN7ZFL:saintlouis",4545,1356,40,2092,1003,20,"regional_baseline"
"SN7ZFL","SEN","SEN:SN7ZFL:thies",5464,1640,45,2547,1206,18,"regional_baseline"
"SN7ZFL","SEN","SEN:SN7ZFL:diourbel",6037,1808,52,2791,1345,33,"regional_baseline"
"SN7ZFL","SEN","SEN:SN7ZFL:ziguinchor",3443,1020,25,1595,773,13,"regional_baseline"
"SN7ZFL","SEN","SEN:SN7ZFL:kolda",5317,1580,73,2454,1156,34,"regional_baseline"
"SN7ZFL","SEN","SEN:SN7ZFL:kaffrine",6722,1961,53,3130,1463,27,"regional_baseline"
"SN81FL","SEN","SEN:SN81FL:west",5391,1596,34,3573,1351,25,"previous_primary"
"SN81FL","SEN","SEN:SN81FL:south",12160,3606,124,8448,3074,87,"previous_primary"
"SN81FL","SEN","SEN:SN81FL:center",13933,4184,102,9499,3540,68,"previous_primary"
"SN81FL","SEN","SEN:SN81FL:north",7830,2373,58,5240,1969,43,"previous_primary"
"SN81FL","SEN","SEN:SN81FL:west",5391,1596,34,3573,1351,25,"eligible_MAP"
"SN81FL","SEN","SEN:SN81FL:south",12160,3606,124,8448,3074,87,"eligible_MAP"
"SN81FL","SEN","SEN:SN81FL:center",13933,4184,102,9499,3540,68,"eligible_MAP"
"SN81FL","SEN","SEN:SN81FL:north",7830,2373,58,5240,1969,43,"eligible_MAP"
"SN81FL","SEN","SEN:SN81FL:west",5391,1596,34,3573,1351,25,"regional_baseline"
"SN81FL","SEN","SEN:SN81FL:south",12160,3606,124,8448,3074,87,"regional_baseline"
"SN81FL","SEN","SEN:SN81FL:center",13933,4184,102,9499,3540,68,"regional_baseline"
"SN81FL","SEN","SEN:SN81FL:north",7830,2373,58,5240,1969,43,"regional_baseline"
"SN8BFL","SEN","SEN:SN8BFL:west",4524,1369,17,4129,1298,15,"previous_primary"
"SN8BFL","SEN","SEN:SN8BFL:south",11642,3423,97,10556,3275,87,"previous_primary"
"SN8BFL","SEN","SEN:SN8BFL:center",12075,3612,81,11048,3479,75,"previous_primary"
"SN8BFL","SEN","SEN:SN8BFL:north",7091,2164,48,6291,2041,44,"previous_primary"
"SN8BFL","SEN","SEN:SN8BFL:west",4536,1372,17,4140,1301,15,"eligible_MAP"
"SN8BFL","SEN","SEN:SN8BFL:south",11649,3424,97,10561,3276,87,"eligible_MAP"
"SN8BFL","SEN","SEN:SN8BFL:center",12075,3612,81,11048,3479,75,"eligible_MAP"
"SN8BFL","SEN","SEN:SN8BFL:north",7091,2164,48,6291,2041,44,"eligible_MAP"
"SN8BFL","SEN","SEN:SN8BFL:west",4536,1372,17,4140,1301,15,"regional_baseline"
"SN8BFL","SEN","SEN:SN8BFL:south",11649,3424,97,10561,3276,87,"regional_baseline"
"SN8BFL","SEN","SEN:SN8BFL:center",12075,3612,81,11048,3479,75,"regional_baseline"
"SN8BFL","SEN","SEN:SN8BFL:north",7091,2164,48,6291,2041,44,"regional_baseline"
"SN8SFL","SEN","SEN:SN8SFL:dakar",3749,1086,19,3749,1086,19,"previous_primary"
"SN8SFL","SEN","SEN:SN8SFL:ziguinchor",2351,691,8,2351,691,8,"previous_primary"
"SN8SFL","SEN","SEN:SN8SFL:diourbel",4595,1349,35,4595,1349,35,"previous_primary"
"SN8SFL","SEN","SEN:SN8SFL:saintlouis",3927,1160,15,3927,1160,15,"previous_primary"
"SN8SFL","SEN","SEN:SN8SFL:tambacounda",5118,1532,46,5118,1532,46,"previous_primary"
"SN8SFL","SEN","SEN:SN8SFL:kaolack",4365,1231,13,4365,1231,13,"previous_primary"
"SN8SFL","SEN","SEN:SN8SFL:thies",4526,1348,23,4526,1348,23,"previous_primary"
"SN8SFL","SEN","SEN:SN8SFL:louga",4266,1271,35,4266,1271,35,"previous_primary"
"SN8SFL","SEN","SEN:SN8SFL:fatick",5027,1469,30,5027,1469,30,"previous_primary"
"SN8SFL","SEN","SEN:SN8SFL:kolda",4228,1278,40,4228,1278,40,"previous_primary"
"SN8SFL","SEN","SEN:SN8SFL:matam",5070,1513,33,5070,1513,33,"previous_primary"
"SN8SFL","SEN","SEN:SN8SFL:kaffrine",6243,1860,40,6243,1860,40,"previous_primary"
"SN8SFL","SEN","SEN:SN8SFL:kedougou",3688,1103,30,3688,1103,30,"previous_primary"
"SN8SFL","SEN","SEN:SN8SFL:sedhiou",4781,1435,55,4781,1435,55,"previous_primary"
"SN8SFL","SEN","SEN:SN8SFL:dakar",3749,1086,19,3749,1086,19,"eligible_MAP"
"SN8SFL","SEN","SEN:SN8SFL:ziguinchor",2351,691,8,2351,691,8,"eligible_MAP"
"SN8SFL","SEN","SEN:SN8SFL:diourbel",4595,1349,35,4595,1349,35,"eligible_MAP"
"SN8SFL","SEN","SEN:SN8SFL:saintlouis",3927,1160,15,3927,1160,15,"eligible_MAP"
"SN8SFL","SEN","SEN:SN8SFL:tambacounda",5118,1532,46,5118,1532,46,"eligible_MAP"
"SN8SFL","SEN","SEN:SN8SFL:kaolack",4365,1231,13,4365,1231,13,"eligible_MAP"
"SN8SFL","SEN","SEN:SN8SFL:thies",4526,1348,23,4526,1348,23,"eligible_MAP"
"SN8SFL","SEN","SEN:SN8SFL:louga",4266,1271,35,4266,1271,35,"eligible_MAP"
"SN8SFL","SEN","SEN:SN8SFL:fatick",5027,1469,30,5027,1469,30,"eligible_MAP"
"SN8SFL","SEN","SEN:SN8SFL:kolda",4228,1278,40,4228,1278,40,"eligible_MAP"
"SN8SFL","SEN","SEN:SN8SFL:matam",5070,1513,33,5070,1513,33,"eligible_MAP"
"SN8SFL","SEN","SEN:SN8SFL:kaffrine",6243,1860,40,6243,1860,40,"eligible_MAP"
"SN8SFL","SEN","SEN:SN8SFL:kedougou",3688,1103,30,3688,1103,30,"eligible_MAP"
"SN8SFL","SEN","SEN:SN8SFL:sedhiou",4781,1435,55,4781,1435,55,"eligible_MAP"
"SN8SFL","SEN","SEN:SN8SFL:dakar",3749,1086,19,3749,1086,19,"regional_baseline"
"SN8SFL","SEN","SEN:SN8SFL:ziguinchor",2351,691,8,2351,691,8,"regional_baseline"
"SN8SFL","SEN","SEN:SN8SFL:diourbel",4595,1349,35,4595,1349,35,"regional_baseline"
"SN8SFL","SEN","SEN:SN8SFL:saintlouis",3927,1160,15,3927,1160,15,"regional_baseline"
"SN8SFL","SEN","SEN:SN8SFL:tambacounda",5118,1532,46,5118,1532,46,"regional_baseline"
"SN8SFL","SEN","SEN:SN8SFL:kaolack",4365,1231,13,4365,1231,13,"regional_baseline"
"SN8SFL","SEN","SEN:SN8SFL:thies",4526,1348,23,4526,1348,23,"regional_baseline"
"SN8SFL","SEN","SEN:SN8SFL:louga",4266,1271,35,4266,1271,35,"regional_baseline"
"SN8SFL","SEN","SEN:SN8SFL:fatick",5027,1469,30,5027,1469,30,"regional_baseline"
"SN8SFL","SEN","SEN:SN8SFL:kolda",4228,1278,40,4228,1278,40,"regional_baseline"
"SN8SFL","SEN","SEN:SN8SFL:matam",5070,1513,33,5070,1513,33,"regional_baseline"
"SN8SFL","SEN","SEN:SN8SFL:kaffrine",6243,1860,40,6243,1860,40,"regional_baseline"
"SN8SFL","SEN","SEN:SN8SFL:kedougou",3688,1103,30,3688,1103,30,"regional_baseline"
"SN8SFL","SEN","SEN:SN8SFL:sedhiou",4781,1435,55,4781,1435,55,"regional_baseline"
"SL51FL","SLE","SLE:SL51FL:southern",7760,2454,152,0,0,0,"previous_primary"
"SL51FL","SLE","SLE:SL51FL:eastern",8207,2532,163,0,0,0,"previous_primary"
"SL51FL","SLE","SLE:SL51FL:northern",10472,3285,211,0,0,0,"previous_primary"
"SL51FL","SLE","SLE:SL51FL:western",4846,1525,127,0,0,0,"previous_primary"
"SL51FL","SLE","SLE:SL51FL:southern",7783,2460,152,0,0,0,"eligible_MAP"
"SL51FL","SLE","SLE:SL51FL:eastern",8217,2537,164,0,0,0,"eligible_MAP"
"SL51FL","SLE","SLE:SL51FL:northern",10495,3292,211,0,0,0,"eligible_MAP"
"SL51FL","SLE","SLE:SL51FL:western",4849,1526,127,0,0,0,"eligible_MAP"
"SL51FL","SLE","SLE:SL51FL:southern",7783,2460,152,0,0,0,"regional_baseline"
"SL51FL","SLE","SLE:SL51FL:eastern",8217,2537,164,0,0,0,"regional_baseline"
"SL51FL","SLE","SLE:SL51FL:northern",10495,3292,211,0,0,0,"regional_baseline"
"SL51FL","SLE","SLE:SL51FL:western",4849,1526,127,0,0,0,"regional_baseline"
"SL61FL","SLE","SLE:SL61FL:western",7379,2243,192,0,0,0,"previous_primary"
"SL61FL","SLE","SLE:SL61FL:northern",26620,8201,553,0,0,0,"previous_primary"
"SL61FL","SLE","SLE:SL61FL:eastern",14819,4464,382,0,0,0,"previous_primary"
"SL61FL","SLE","SLE:SL61FL:southern",19211,5724,405,0,0,0,"previous_primary"
"SL61FL","SLE","SLE:SL61FL:western",7383,2244,192,0,0,0,"eligible_MAP"
"SL61FL","SLE","SLE:SL61FL:northern",26643,8210,555,0,0,0,"eligible_MAP"
"SL61FL","SLE","SLE:SL61FL:eastern",14824,4466,383,0,0,0,"eligible_MAP"
"SL61FL","SLE","SLE:SL61FL:southern",19226,5729,405,0,0,0,"eligible_MAP"
"SL61FL","SLE","SLE:SL61FL:western",7383,2244,192,0,0,0,"regional_baseline"
"SL61FL","SLE","SLE:SL61FL:northern",26643,8210,555,0,0,0,"regional_baseline"
"SL61FL","SLE","SLE:SL61FL:eastern",14824,4466,383,0,0,0,"regional_baseline"
"SL61FL","SLE","SLE:SL61FL:southern",19226,5729,405,0,0,0,"regional_baseline"
"SL7AFL","SLE","SLE:SL7AFL:southern",14383,4344,239,14383,4344,239,"previous_primary"
"SL7AFL","SLE","SLE:SL7AFL:northern",13597,4118,207,13597,4118,207,"previous_primary"
"SL7AFL","SLE","SLE:SL7AFL:western",7031,2120,110,7031,2120,110,"previous_primary"
"SL7AFL","SLE","SLE:SL7AFL:eastern",11657,3568,209,11657,3568,209,"previous_primary"
"SL7AFL","SLE","SLE:SL7AFL:northwestern",10412,3216,232,10412,3216,232,"previous_primary"
"SL7AFL","SLE","SLE:SL7AFL:southern",14383,4344,239,14383,4344,239,"eligible_MAP"
"SL7AFL","SLE","SLE:SL7AFL:northern",13597,4118,207,13597,4118,207,"eligible_MAP"
"SL7AFL","SLE","SLE:SL7AFL:western",7031,2120,110,7031,2120,110,"eligible_MAP"
"SL7AFL","SLE","SLE:SL7AFL:eastern",11657,3568,209,11657,3568,209,"eligible_MAP"
"SL7AFL","SLE","SLE:SL7AFL:northwestern",10412,3216,232,10412,3216,232,"eligible_MAP"
"SL7AFL","SLE","SLE:SL7AFL:southern",14383,4344,239,14383,4344,239,"regional_baseline"
"SL7AFL","SLE","SLE:SL7AFL:northern",13597,4118,207,13597,4118,207,"regional_baseline"
"SL7AFL","SLE","SLE:SL7AFL:western",7031,2120,110,7031,2120,110,"regional_baseline"
"SL7AFL","SLE","SLE:SL7AFL:eastern",11657,3568,209,11657,3568,209,"regional_baseline"
"SL7AFL","SLE","SLE:SL7AFL:northwestern",10412,3216,232,10412,3216,232,"regional_baseline"
"ST51FL","STP","STP:ST51FL:principe",1769,532,12,0,0,0,"eligible_MAP"
"ST51FL","STP","STP:ST51FL:central",3397,1020,35,0,0,0,"eligible_MAP"
"ST51FL","STP","STP:ST51FL:north",2863,861,24,0,0,0,"eligible_MAP"
"ST51FL","STP","STP:ST51FL:south",2810,861,21,0,0,0,"eligible_MAP"
"SZ51FL","SWZ","SWZ:SZ51FL:hhohho",3790,1190,61,0,0,0,"previous_primary"
"SZ51FL","SWZ","SWZ:SZ51FL:lubombo",3538,1121,77,0,0,0,"previous_primary"
"SZ51FL","SWZ","SWZ:SZ51FL:shiselweni",3397,1026,63,0,0,0,"previous_primary"
"SZ51FL","SWZ","SWZ:SZ51FL:hhohho",4019,1222,61,0,0,0,"eligible_MAP"
"SZ51FL","SWZ","SWZ:SZ51FL:lubombo",3827,1171,84,0,0,0,"eligible_MAP"
"SZ51FL","SWZ","SWZ:SZ51FL:shiselweni",3422,1031,64,0,0,0,"eligible_MAP"
"SZ51FL","SWZ","SWZ:SZ51FL:hhohho",3790,1190,61,0,0,0,"regional_baseline"
"SZ51FL","SWZ","SWZ:SZ51FL:lubombo",3552,1125,77,0,0,0,"regional_baseline"
"SZ51FL","SWZ","SWZ:SZ51FL:shiselweni",3397,1026,63,0,0,0,"regional_baseline"
"TD41FL","TCD","TCD:TD41FL:zone3",3187,1315,79,0,0,0,"previous_primary"
"TD41FL","TCD","TCD:TD41FL:zone8",3050,1251,89,0,0,0,"previous_primary"
"TD41FL","TCD","TCD:TD41FL:zone2",2490,1015,56,0,0,0,"previous_primary"
"TD41FL","TCD","TCD:TD41FL:zone5",2350,960,83,0,0,0,"previous_primary"
"TD41FL","TCD","TCD:TD41FL:zone7",2878,1167,102,0,0,0,"previous_primary"
"TD41FL","TCD","TCD:TD41FL:zone6",2562,1038,78,0,0,0,"previous_primary"
"TD41FL","TCD","TCD:TD41FL:zone4",1945,767,26,0,0,0,"previous_primary"
"TD41FL","TCD","TCD:TD41FL:zone1",4222,1784,96,0,0,0,"previous_primary"
"TD41FL","TCD","TCD:TD41FL:zone3",4157,1323,106,0,0,0,"eligible_MAP"
"TD41FL","TCD","TCD:TD41FL:zone8",4003,1261,116,0,0,0,"eligible_MAP"
"TD41FL","TCD","TCD:TD41FL:zone2",3312,1021,69,0,0,0,"eligible_MAP"
"TD41FL","TCD","TCD:TD41FL:zone5",3062,971,109,0,0,0,"eligible_MAP"
"TD41FL","TCD","TCD:TD41FL:zone7",3759,1177,124,0,0,0,"eligible_MAP"
"TD41FL","TCD","TCD:TD41FL:zone6",3385,1049,100,0,0,0,"eligible_MAP"
"TD41FL","TCD","TCD:TD41FL:zone4",2620,770,35,0,0,0,"eligible_MAP"
"TD41FL","TCD","TCD:TD41FL:zone1",5651,1803,128,0,0,0,"eligible_MAP"
"TD41FL","TCD","TCD:TD41FL:zone3",3187,1315,79,0,0,0,"regional_baseline"
"TD41FL","TCD","TCD:TD41FL:zone8",3050,1251,89,0,0,0,"regional_baseline"
"TD41FL","TCD","TCD:TD41FL:zone2",2490,1015,56,0,0,0,"regional_baseline"
"TD41FL","TCD","TCD:TD41FL:zone5",2350,960,83,0,0,0,"regional_baseline"
"TD41FL","TCD","TCD:TD41FL:zone7",2881,1169,102,0,0,0,"regional_baseline"
"TD41FL","TCD","TCD:TD41FL:zone6",2562,1038,78,0,0,0,"regional_baseline"
"TD41FL","TCD","TCD:TD41FL:zone4",1945,767,26,0,0,0,"regional_baseline"
"TD41FL","TCD","TCD:TD41FL:zone1",4233,1791,98,0,0,0,"regional_baseline"
"TD71FL","TCD","TCD:TD71FL:moyenchari",4608,1375,94,0,0,0,"previous_primary"
"TD71FL","TCD","TCD:TD71FL:ouaddai",4822,1454,66,0,0,0,"previous_primary"
"TD71FL","TCD","TCD:TD71FL:borkoutibesti",3159,958,50,0,0,0,"previous_primary"
"TD71FL","TCD","TCD:TD71FL:charibaguirmi",5613,1688,133,0,0,0,"previous_primary"
"TD71FL","TCD","TCD:TD71FL:tandjile",4743,1471,129,0,0,0,"previous_primary"
"TD71FL","TCD","TCD:TD71FL:kanem",5641,1661,67,0,0,0,"previous_primary"
"TD71FL","TCD","TCD:TD71FL:hadjerlamis",5837,1769,107,0,0,0,"previous_primary"
"TD71FL","TCD","TCD:TD71FL:mandoul",5650,1717,122,0,0,0,"previous_primary"
"TD71FL","TCD","TCD:TD71FL:lac",5471,1653,80,0,0,0,"previous_primary"
"TD71FL","TCD","TCD:TD71FL:ndjamena",6748,2044,146,0,0,0,"previous_primary"
"TD71FL","TCD","TCD:TD71FL:mayokebbiest",5752,1744,115,0,0,0,"previous_primary"
"TD71FL","TCD","TCD:TD71FL:guera",5974,1829,101,0,0,0,"previous_primary"
"TD71FL","TCD","TCD:TD71FL:wadifira",4974,1523,45,0,0,0,"previous_primary"
"TD71FL","TCD","TCD:TD71FL:mayokebbiouest",6637,2019,126,0,0,0,"previous_primary"
"TD71FL","TCD","TCD:TD71FL:batha",4829,1441,84,0,0,0,"previous_primary"
"TD71FL","TCD","TCD:TD71FL:salamat",5561,1671,104,0,0,0,"previous_primary"
"TD71FL","TCD","TCD:TD71FL:sila",5010,1486,63,0,0,0,"previous_primary"
"TD71FL","TCD","TCD:TD71FL:barhelgazal",5277,1567,49,0,0,0,"previous_primary"
"TD71FL","TCD","TCD:TD71FL:logoneoriental",5055,1600,153,0,0,0,"previous_primary"
"TD71FL","TCD","TCD:TD71FL:logoneoccidental",4654,1452,128,0,0,0,"previous_primary"
"TD71FL","TCD","TCD:TD71FL:moyenchari",4626,1380,94,0,0,0,"eligible_MAP"
"TD71FL","TCD","TCD:TD71FL:ouaddai",4822,1454,66,0,0,0,"eligible_MAP"
"TD71FL","TCD","TCD:TD71FL:borkoutibesti",3159,958,50,0,0,0,"eligible_MAP"
"TD71FL","TCD","TCD:TD71FL:charibaguirmi",5620,1690,133,0,0,0,"eligible_MAP"
"TD71FL","TCD","TCD:TD71FL:tandjile",4743,1471,129,0,0,0,"eligible_MAP"
"TD71FL","TCD","TCD:TD71FL:kanem",5641,1661,67,0,0,0,"eligible_MAP"
"TD71FL","TCD","TCD:TD71FL:hadjerlamis",5837,1769,107,0,0,0,"eligible_MAP"
"TD71FL","TCD","TCD:TD71FL:mandoul",5650,1717,122,0,0,0,"eligible_MAP"
"TD71FL","TCD","TCD:TD71FL:lac",5471,1653,80,0,0,0,"eligible_MAP"
"TD71FL","TCD","TCD:TD71FL:ndjamena",6778,2053,146,0,0,0,"eligible_MAP"
"TD71FL","TCD","TCD:TD71FL:mayokebbiest",5765,1748,115,0,0,0,"eligible_MAP"
"TD71FL","TCD","TCD:TD71FL:guera",5974,1829,101,0,0,0,"eligible_MAP"
"TD71FL","TCD","TCD:TD71FL:wadifira",4974,1523,45,0,0,0,"eligible_MAP"
"TD71FL","TCD","TCD:TD71FL:mayokebbiouest",6637,2019,126,0,0,0,"eligible_MAP"
"TD71FL","TCD","TCD:TD71FL:batha",4836,1443,84,0,0,0,"eligible_MAP"
"TD71FL","TCD","TCD:TD71FL:salamat",5561,1671,104,0,0,0,"eligible_MAP"
"TD71FL","TCD","TCD:TD71FL:sila",5010,1486,63,0,0,0,"eligible_MAP"
"TD71FL","TCD","TCD:TD71FL:barhelgazal",5277,1567,49,0,0,0,"eligible_MAP"
"TD71FL","TCD","TCD:TD71FL:logoneoriental",5073,1605,154,0,0,0,"eligible_MAP"
"TD71FL","TCD","TCD:TD71FL:logoneoccidental",4666,1455,128,0,0,0,"eligible_MAP"
"TD71FL","TCD","TCD:TD71FL:moyenchari",4626,1380,94,0,0,0,"regional_baseline"
"TD71FL","TCD","TCD:TD71FL:ouaddai",4822,1454,66,0,0,0,"regional_baseline"
"TD71FL","TCD","TCD:TD71FL:borkoutibesti",3159,958,50,0,0,0,"regional_baseline"
"TD71FL","TCD","TCD:TD71FL:charibaguirmi",5620,1690,133,0,0,0,"regional_baseline"
"TD71FL","TCD","TCD:TD71FL:tandjile",4743,1471,129,0,0,0,"regional_baseline"
"TD71FL","TCD","TCD:TD71FL:kanem",5641,1661,67,0,0,0,"regional_baseline"
"TD71FL","TCD","TCD:TD71FL:hadjerlamis",5837,1769,107,0,0,0,"regional_baseline"
"TD71FL","TCD","TCD:TD71FL:mandoul",5650,1717,122,0,0,0,"regional_baseline"
"TD71FL","TCD","TCD:TD71FL:lac",5471,1653,80,0,0,0,"regional_baseline"
"TD71FL","TCD","TCD:TD71FL:ndjamena",6778,2053,146,0,0,0,"regional_baseline"
"TD71FL","TCD","TCD:TD71FL:mayokebbiest",5765,1748,115,0,0,0,"regional_baseline"
"TD71FL","TCD","TCD:TD71FL:guera",5974,1829,101,0,0,0,"regional_baseline"
"TD71FL","TCD","TCD:TD71FL:wadifira",4974,1523,45,0,0,0,"regional_baseline"
"TD71FL","TCD","TCD:TD71FL:mayokebbiouest",6637,2019,126,0,0,0,"regional_baseline"
"TD71FL","TCD","TCD:TD71FL:batha",4836,1443,84,0,0,0,"regional_baseline"
"TD71FL","TCD","TCD:TD71FL:salamat",5561,1671,104,0,0,0,"regional_baseline"
"TD71FL","TCD","TCD:TD71FL:sila",5010,1486,63,0,0,0,"regional_baseline"
"TD71FL","TCD","TCD:TD71FL:barhelgazal",5277,1567,49,0,0,0,"regional_baseline"
"TD71FL","TCD","TCD:TD71FL:logoneoriental",5073,1605,154,0,0,0,"regional_baseline"
"TD71FL","TCD","TCD:TD71FL:logoneoccidental",4666,1455,128,0,0,0,"regional_baseline"
"TG61FL","TGO","TGO:TG61FL:greaterlomearea",7133,2116,61,3,3,0,"previous_primary"
"TG61FL","TGO","TGO:TG61FL:kara",6109,1865,99,9,9,1,"previous_primary"
"TG61FL","TGO","TGO:TG61FL:plateaux",7350,2256,106,13,13,0,"previous_primary"
"TG61FL","TGO","TGO:TG61FL:savanes",9797,3015,129,29,29,0,"previous_primary"
"TG61FL","TGO","TGO:TG61FL:centrale",5447,1676,87,10,10,0,"previous_primary"
"TG61FL","TGO","TGO:TG61FL:greaterlomearea",7137,2117,61,3,3,0,"eligible_MAP"
"TG61FL","TGO","TGO:TG61FL:kara",6117,1867,99,9,9,1,"eligible_MAP"
"TG61FL","TGO","TGO:TG61FL:plateaux",7352,2257,106,13,13,0,"eligible_MAP"
"TG61FL","TGO","TGO:TG61FL:savanes",9797,3015,129,29,29,0,"eligible_MAP"
"TG61FL","TGO","TGO:TG61FL:centrale",5453,1678,87,10,10,0,"eligible_MAP"
"TG61FL","TGO","TGO:TG61FL:greaterlomearea",7137,2117,61,3,3,0,"regional_baseline"
"TG61FL","TGO","TGO:TG61FL:kara",6117,1867,99,9,9,1,"regional_baseline"
"TG61FL","TGO","TGO:TG61FL:plateaux",7352,2257,106,13,13,0,"regional_baseline"
"TG61FL","TGO","TGO:TG61FL:savanes",9797,3015,129,29,29,0,"regional_baseline"
"TG61FL","TGO","TGO:TG61FL:centrale",5453,1678,87,10,10,0,"regional_baseline"
"TZ4IFL","TZA","TZA:TZ4IFL:northern",4758,1863,71,0,0,0,"previous_primary"
"TZ4IFL","TZA","TZA:TZ4IFL:eastern",2771,1075,40,0,0,0,"previous_primary"
"TZ4IFL","TZA","TZA:TZ4IFL:southernhighlands",4268,1673,72,0,0,0,"previous_primary"
"TZ4IFL","TZA","TZA:TZ4IFL:lake",4943,1905,112,0,0,0,"previous_primary"
"TZ4IFL","TZA","TZA:TZ4IFL:western",5640,2157,95,0,0,0,"previous_primary"
"TZ4IFL","TZA","TZA:TZ4IFL:southern",3030,1149,59,0,0,0,"previous_primary"
"TZ4IFL","TZA","TZA:TZ4IFL:central",2840,1120,45,0,0,0,"previous_primary"
"TZ4IFL","TZA","TZA:TZ4IFL:zanzibar",6964,2741,118,0,0,0,"previous_primary"
"TZ4IFL","TZA","TZA:TZ4IFL:northern",6219,1871,89,0,0,0,"eligible_MAP"
"TZ4IFL","TZA","TZA:TZ4IFL:eastern",3586,1084,50,0,0,0,"eligible_MAP"
"TZ4IFL","TZA","TZA:TZ4IFL:southernhighlands",5566,1686,92,0,0,0,"eligible_MAP"
"TZ4IFL","TZA","TZA:TZ4IFL:lake",6346,1915,135,0,0,0,"eligible_MAP"
"TZ4IFL","TZA","TZA:TZ4IFL:western",7210,2171,127,0,0,0,"eligible_MAP"
"TZ4IFL","TZA","TZA:TZ4IFL:southern",3941,1169,80,0,0,0,"eligible_MAP"
