"iso3","year","political_stability","gdp_pc","health_expenditure_pc","log_gdp_pc","log_health_expenditure_pc","political_stability_source","log_health_expenditure_pc_source"
"NGA",2007,-1.70741109999999,1815.52697545827,66.90659332,7.50413104916222,4.20329751713597,"wgi_observed","ghed_observed"
"RWA",2007,-0.371473,420.733580702508,33.50738907,6.04199980842951,3.51176598376293,"wgi_observed","ghed_observed"
"SEN",2007,-0.213430999999999,1188.93877808175,40.60185623,7.08081640510586,3.7038137855133,"wgi_observed","ghed_observed"
"SLE",2007,-0.1552927,631.889926264998,31.90766907,6.44871521167575,3.46284639061488,"wgi_observed","ghed_observed"
"STP",2007,0.4716039,878.885791918745,59.71631241,6.77865495968586,4.08960522277388,"wgi_observed","ghed_observed"
"SWZ",2007,-0.0991317999999999,3109.11097608864,252.24301147,8.04209210452901,5.53039295407293,"wgi_observed","ghed_observed"
"TCD",2007,-1.72178259999999,980.483531485103,34.0423584,6.88804584945771,3.52760558450144,"wgi_observed","ghed_observed"
"TGO",2007,-0.560980599999999,654.083697666439,22.34309769,6.48323532135194,3.10651744517441,"wgi_observed","ghed_observed"
"TZA",2007,-0.3502593,543.198303222656,36.23610306,6.29747445256998,3.5900559439359,"wgi_observed","ghed_observed"
"UGA",2007,-0.728621499999999,401.389130865581,36.10126495,5.99493135793279,3.58632790489115,"wgi_observed","ghed_observed"
"ZAF",2007,0.1867521,6591.85535960564,455.17498779,8.79359012954118,6.12068193356518,"wgi_observed","ghed_observed"
"ZMB",2007,0.2841869,1118.73162626953,51.02414322,7.01995084600797,3.93229891717816,"wgi_observed","ghed_observed"
"ZWE",2007,-1.4174911,413.521244592925,28.4034333433779,6.02470889063593,3.34651003023273,"wgi_observed","gam_within_series_model"
"AGO",2008,-0.4713481,4578.15526451058,136.34094238,8.42905141529576,4.9151586778955,"wgi_observed","ghed_observed"
"BDI",2008,-1.4451741,189.502074570768,14.67025566,5.24439997206555,2.6858220194059,"wgi_observed","ghed_observed"
"BEN",2008,0.477051,1060.60254502099,28.12486076,6.96659246430508,3.33665390975677,"wgi_observed","ghed_observed"
"BFA",2008,0.1570962,619.437533256264,30.76880074,6.42881186185477,3.42650121359878,"wgi_observed","ghed_observed"
"CIV",2008,-1.8314441,1583.97066701372,64.67678833,7.36769005390349,4.16940237871416,"wgi_observed","ghed_observed"
"CMR",2008,-0.5919129,1492.14269801453,54.58909225,7.30796841829118,3.99983408715202,"wgi_observed","ghed_observed"
"COD",2008,-1.94149549999999,352.900363371995,15.36659527,5.86618576035481,2.73219601511979,"wgi_observed","ghed_observed"
"COG",2008,-0.798681499999999,2832.09177777643,63.41820908,7.94877086169543,4.14975102967016,"wgi_observed","ghed_observed"
"COM",2008,-0.997106899999999,1455.02768595586,73.75498962,7.28278020757292,4.30074864879578,"wgi_observed","ghed_observed"
"ETH",2008,-1.66091829999999,316.410475118075,13.03863621,5.75704034254545,2.5679169659064,"wgi_observed","ghed_observed"
"GAB",2008,0.0709964,9688.64519690633,275.89450073,9.1787098805491,5.62001854891151,"wgi_observed","ghed_observed"
"GHA",2008,-0.145694,1182.65761256016,63.45487595,7.07551939906139,4.15032903833153,"wgi_observed","ghed_observed"
"GIN",2008,-2.0466453,703.532825784369,22.97397041,6.55611453614017,3.13436185374467,"wgi_observed","ghed_observed"
"GMB",2008,-0.0120161,859.127671411226,40.0297699,6.75591753889275,3.6896234247991,"wgi_observed","ghed_observed"
"KEN",2008,-1.62118419999999,915.54435473604,54.35681915,6.81951881158765,3.99557007303816,"wgi_observed","ghed_observed"
"LBR",2008,-1.1609094,451.713856283285,26.30083656,6.11304891804414,3.26960074704286,"wgi_observed","ghed_observed"
"MDG",2008,-0.481514999999999,512.579800058444,20.91898537,6.23945640632253,3.04065713754252,"wgi_observed","ghed_observed"
"MLI",2008,0.306278,767.194838946144,33.21391678,6.64274079641697,3.50296896821148,"wgi_observed","ghed_observed"
"MOZ",2008,0.1823787,592.159111184122,24.48562622,6.38377536766422,3.1980862604858,"wgi_observed","ghed_observed"
"MRT",2008,-0.6838597,1635.5630623124,49.2858696,7.39974240466516,3.89763741927543,"wgi_observed","ghed_observed"
"MWI",2008,-0.210977499999999,554.048820396119,32.73482132,6.31725280632334,3.48843938350027,"wgi_observed","ghed_observed"
"NAM",2008,1.0648169,4204.78555422749,443.17068481,8.34397857330102,6.09395498886367,"wgi_observed","ghed_observed"
"NER",2008,-0.5913305,475.044955398162,24.86141586,6.16340944249978,3.21331703779948,"wgi_observed","ghed_observed"
"NGA",2008,-1.5994258,2154.10543545364,77.45053101,7.67513080519696,4.34963942300464,"wgi_observed","ghed_observed"
"RWA",2008,-0.2487036,522.288339420679,39.94568634,6.25821980974919,3.68752068991182,"wgi_observed","ghed_observed"
"SEN",2008,-0.1839308,1398.79218010021,49.05390167,7.24336441473909,3.89291972759811,"wgi_observed","ghed_observed"
"SLE",2008,-0.278660099999999,705.359014080005,37.23431396,6.55870691302346,3.61723075439236,"wgi_observed","ghed_observed"
"STP",2008,0.3647144,1081.8684584729,64.58831787,6.98644487944,4.16803355650971,"wgi_observed","ghed_observed"
"SWZ",2008,-0.1724578,2946.8606613746,265.72091675,7.98849570010465,5.5824465728513,"wgi_observed","ghed_observed"
"TCD",2008,-1.8243844,1166.36883453841,36.89921951,7.06165064153735,3.60819039933227,"wgi_observed","ghed_observed"
"TGO",2008,-0.3522146,771.351190404751,26.89384079,6.64814376973121,3.29189729347637,"wgi_observed","ghed_observed"
"TZA",2008,-0.2456073,675.977233886719,36.26182556,6.51615939779349,3.59076555044657,"wgi_observed","ghed_observed"
"UGA",2008,-0.6599792,472.842681495852,40.04308701,6.15876273590884,3.68995604962696,"wgi_observed","ghed_observed"
"ZAF",2008,-0.0131431999999999,6184.75474328399,442.10626221,8.72984263056971,6.09155026542313,"wgi_observed","ghed_observed"
"ZMB",2008,0.2479511,1375.50211006997,61.82287216,7.22657411440196,4.12427339567003,"wgi_observed","ghed_observed"
"ZWE",2008,-1.6376435,340.917447588572,25.595976334569,5.83164035879213,3.24243516470142,"wgi_observed","gam_within_series_model"
"AGO",2009,-0.526828899999999,3645.14846565169,120.5289917,8.2011523749306,4.79189031901312,"wgi_observed","ghed_observed"
"BDI",2009,-1.0572468,198.431524048225,18.31996346,5.29044407360098,2.90799136470251,"wgi_observed","ghed_observed"
"BEN",2009,0.4200295,1024.10277858112,29.69425583,6.93157217027088,3.39095362070592,"wgi_observed","ghed_observed"
"BFA",2009,-0.0035975,601.569520671859,31.26260567,6.39954210757535,3.44242267628599,"wgi_observed","ghed_observed"
"CIV",2009,-0.960599299999999,1540.45393569596,71.06480408,7.3398324154124,4.26359219427449,"wgi_observed","ghed_observed"
"CMR",2009,-0.4490608,1461.38999232337,51.14823914,7.28714331132722,3.93472806638962,"wgi_observed","ghed_observed"
"COD",2009,-1.53122579999999,280.178991035792,12.75762081,5.6354286526329,2.54612880363484,"wgi_observed","ghed_observed"
"COG",2009,-0.381743699999999,2271.15219175966,48.65313721,7.72804255516602,3.88471629185611,"wgi_observed","ghed_observed"
"COM",2009,-0.505995699999999,1410.30516959473,69.4848938,7.2515613922908,4.24110937354996,"wgi_observed","ghed_observed"
"ETH",2009,-1.3102757,368.574712267445,15.1445961,5.90964343807342,2.71764377525597,"wgi_observed","ghed_observed"
"GAB",2009,-0.115327699999999,7290.57526093114,277.62945557,8.89433773285389,5.62628733096469,"wgi_observed","ghed_observed"
"GHA",2009,0.1366056,1047.70430093586,62.44382095,6.95435666947205,4.13426728772115,"wgi_observed","ghed_observed"
"GIN",2009,-1.80330709999999,662.185914665575,23.71565628,6.49554635437284,3.16613543257093,"wgi_observed","ghed_observed"
"GMB",2009,0.1514336,774.888030908091,34.59326172,6.65271854266802,3.54365891512095,"wgi_observed","ghed_observed"
"KEN",2009,-1.5514921,1047.9678324485,55.455616,6.95460817018138,4.01558298910068,"wgi_observed","ghed_observed"
"LBR",2009,-1.0358291,448.386367025545,40.21982574,6.10565528713533,3.69436005166481,"wgi_observed","ghed_observed"
"MDG",2009,-0.767109399999999,446.315238370592,19.56957817,6.10102551483587,2.97397622624466,"wgi_observed","ghed_observed"
"MLI",2009,0.1772718,787.48256428259,34.64731598,6.66884122986114,3.545220261741,"wgi_observed","ghed_observed"
"MOZ",2009,0.2678511,547.697144193651,27.68954468,6.30572247759615,3.32105489356627,"wgi_observed","ghed_observed"
"MRT",2009,-0.5625221,1435.43010811893,44.64679718,7.26921981019673,3.79878257305874,"wgi_observed","ghed_observed"
"MWI",2009,0.0040021,625.869729869625,35.56456757,6.43914225019464,3.57134984924751,"wgi_observed","ghed_observed"
"NAM",2009,0.9292612,4302.91374148376,420.74865723,8.36704768650329,6.04203564169327,"wgi_observed","ghed_observed"
"NER",2009,-0.9211855,461.131533961487,24.54927635,6.13368332542662,3.20068237722768,"wgi_observed","ghed_observed"
"NGA",2009,-1.48197129999999,1820.48633854782,65.71811676,7.50685896335653,4.18537463725027,"wgi_observed","ghed_observed"
"RWA",2009,-0.219369099999999,556.97399621739,43.99641418,6.3225185534109,3.7841081346882,"wgi_observed","ghed_observed"
"SEN",2009,-0.0273215,1308.69404336205,50.27443314,7.17678500548238,3.91749666040868,"wgi_observed","ghed_observed"
"SLE",2009,-0.274347599999999,652.845806767943,39.29960632,6.48134097086941,3.67121450152224,"wgi_observed","ghed_observed"
"STP",2009,0.4775703,1128.28046213305,64.90551758,7.02845003779581,4.17293263673732,"wgi_observed","ghed_observed"
"SWZ",2009,0.0509459,3189.79679956637,279.68212891,8.06771249455451,5.63365370438757,"wgi_observed","ghed_observed"
"TCD",2009,-1.0699072,1035.63719694254,34.82435226,6.94277216548508,3.55031691963646,"wgi_observed","ghed_observed"
"TGO",2009,-0.4185216,770.172869777254,28.3035717,6.64661499585421,3.34298800516614,"wgi_observed","ghed_observed"
"TZA",2009,0.0190977,693.823547363281,33.9993782,6.54221767365888,3.52634223621364,"wgi_observed","ghed_observed"
"UGA",2009,-0.6855047,798.947089938247,44.3670578,6.68329472322098,3.79249725262197,"wgi_observed","ghed_observed"
"ZAF",2009,-0.0633762,6374.70560042992,487.62774658,8.76009318863557,6.18955230037697,"wgi_observed","ghed_observed"
"ZMB",2009,0.3834137,1136.24168316848,59.38909531,7.03548132592121,4.08411062887588,"wgi_observed","ghed_observed"
"ZWE",2009,-1.56337369999999,735.821693871697,44.031681841605,6.60098782561699,3.78490941666716,"wgi_observed","gam_within_series_model"
"AGO",2010,-0.2720682,4101.63715564669,96.95197296,8.31914147924616,4.57421573176525,"wgi_observed","ghed_observed"
"BDI",2010,-1.6874837,216.727705301976,24.45114708,5.3786417513252,3.19667713015781,"wgi_observed","ghed_observed"
"BEN",2010,0.3130091,973.244254931526,29.37720871,6.88063508350014,3.38021915976535,"wgi_observed","ghed_observed"
"BFA",2010,-0.3146407,624.957252224766,33.05819321,6.43768325095688,3.49826943905428,"wgi_observed","ghed_observed"
"CIV",2010,-1.84989379999999,1553.54887048143,70.04605103,7.34829718664627,4.24915289760367,"wgi_observed","ghed_observed"
"CMR",2010,-0.6655279,1398.58702025047,50.03335571,7.24321773469651,3.91268989720638,"wgi_observed","ghed_observed"
"COD",2010,-2.0298993,352.400398754692,12.1423111,5.86476802560137,2.49669613818861,"wgi_observed","ghed_observed"
"COG",2010,-0.532351,2946.55798067708,54.56225586,7.98839298189773,3.99934235908809,"wgi_observed","ghed_observed"
"COM",2010,-0.4825094,1386.57533553376,69.21523285,7.23459219862031,4.23722096628921,"wgi_observed","ghed_observed"
"ETH",2010,-1.5760665,330.619412798644,16.17102051,5.80096790356208,2.78322078291483,"wgi_observed","ghed_observed"
"GAB",2010,-0.000929999999999999,8356.74662013345,206.87702942,9.03082447006512,5.33212455596841,"wgi_observed","ghed_observed"
"GHA",2010,-0.0543989999999999,1263.89251760539,80.6833725,7.14195153755121,4.39053251315437,"wgi_observed","ghed_observed"
"GIN",2010,-1.6907747,659.235326211315,22.59741783,6.49108056667899,3.11783564444087,"wgi_observed","ghed_observed"
"GMB",2010,0.0735716999999999,801.033372714536,32.99832535,6.68590261001385,3.49645681320911,"wgi_observed","ghed_observed"
"KEN",2010,-1.3827355,1091.51873101194,58.8164711,6.9953253366416,4.07442193642639,"wgi_observed","ghed_observed"
"LBR",2010,-0.393152599999999,492.252808033724,40.8739624,6.19899242198996,3.71049324418574,"wgi_observed","ghed_observed"
"MDG",2010,-1.1657418,450.009391645726,21.13975906,6.10926845287042,3.05115558302615,"wgi_observed","ghed_observed"
"MLI",2010,-0.130322,797.151541141189,31.36436844,6.68104480016542,3.4456724855258,"wgi_observed","ghed_observed"
"MOZ",2010,-0.0221082999999999,496.185839392659,26.26061249,6.20695053274621,3.26807019266967,"wgi_observed","ghed_observed"
"MRT",2010,-0.815385999999999,1659.96369705455,43.759655,7.41455101186721,3.7787122741704,"wgi_observed","ghed_observed"
"MWI",2010,-0.0357653,683.124694716799,33.99194336,6.52667741203855,3.5261235365367,"wgi_observed","ghed_observed"
"NAM",2010,0.7872857,5418.21633365814,567.35003662,8.59752195054081,6.34097646178269,"wgi_observed","ghed_observed"
"NER",2010,-1.0817352,474.425692340831,23.47736168,6.16210500376517,3.15603662408094,"wgi_observed","ghed_observed"
"NGA",2010,-2.0245506,2202.25672957344,73.008255,7.69723789975703,4.29057251694686,"wgi_observed","ghed_observed"
"RWA",2010,-0.2188587,586.599950359877,47.96871567,6.37434307191988,3.87054904154705,"wgi_observed","ghed_observed"
"SEN",2010,-0.432497199999999,1275.88357492357,51.38805008,7.151394217519,3.93940565671548,"wgi_observed","ghed_observed"
"SLE",2010,-0.237476,685.039673490948,37.84529114,6.5294767540901,3.63350656368966,"wgi_observed","ghed_observed"
"STP",2010,0.3709721,1045.20958234528,60.94829941,6.9519727015582,4.11002595414344,"wgi_observed","ghed_observed"
"SWZ",2010,-0.0016446,3922.74039390733,343.04284668,8.27454576862025,5.83785535679881,"wgi_observed","ghed_observed"
"TCD",2010,-1.08974669999999,1141.80069268412,35.26005936,7.04036185018974,3.56275086046235,"wgi_observed","ghed_observed"
"TGO",2010,-0.3792993,750.323421086121,30.54597664,6.62050434169306,3.41923297939971,"wgi_observed","ghed_observed"
"TZA",2010,-0.05765,736.530151367188,37.18493271,6.60195017378459,3.61590364455298,"wgi_observed","ghed_observed"
"UGA",2010,-0.7511675,823.488144282,51.88574982,6.71354915277089,3.94904418252842,"wgi_observed","ghed_observed"
"ZAF",2010,-0.0522329999999999,7973.47195771517,621.41906738,8.98387530524639,6.4320056810392,"wgi_observed","ghed_observed"
"ZMB",2010,0.3740582,1451.10616017155,59.98767853,7.28008141366173,4.09413918329996,"wgi_observed","ghed_observed"
"ZWE",2010,-1.4606594,902.010759067388,94.44809723,6.80462644800411,4.54805044795317,"wgi_observed","ghed_observed"
"AGO",2011,-0.494662599999999,5184.15269151846,122.11888123,8.55336169198076,4.80499500658986,"wgi_observed","ghed_observed"
"BDI",2011,-1.84318419999999,230.069761381132,23.16802216,5.43838257328666,3.14277297269456,"wgi_observed","ghed_observed"
"BEN",2011,0.3444706,1059.41358852588,31.76816368,6.96547081565256,3.45846464617025,"wgi_observed","ghed_observed"
"BFA",2011,-0.6837156,725.024767725475,33.70409393,6.58620581665112,3.5176193115824,"wgi_observed","ghed_observed"
"CIV",2011,-1.6395136,1596.62826565998,67.97618103,7.37564935071275,4.21915736484351,"wgi_observed","ghed_observed"
"CMR",2011,-0.743046299999999,1513.96056994878,58.33031845,7.32248439003129,4.06612200020547,"wgi_observed","ghed_observed"
"COD",2011,-2.1644541,372.514273875789,11.89942932,5.92027535621509,2.47649044266502,"wgi_observed","ghed_observed"
"COG",2011,-0.6251959,3396.16505817952,59.51348114,8.13040214995433,4.08620286066913,"wgi_observed","ghed_observed"
"COM",2011,-0.5277008,1531.43969320468,81.19863892,7.33396354789691,4.39689848495818,"wgi_observed","ghed_observed"
"ETH",2011,-1.5281949,343.024942351887,14.62286568,5.83780316274917,2.68258644605791,"wgi_observed","ghed_observed"
"GAB",2011,-0.0247919,10219.1139339454,261.37597656,9.23201516077654,5.56595989398285,"wgi_observed","ghed_observed"
"GHA",2011,0.0898514,1507.43573198753,91.70959473,7.31816529551182,4.51862700552282,"wgi_observed","ghed_observed"
"GIN",2011,-1.53866069999999,636.694958747648,24.12806129,6.45629066920877,3.18337553202457,"wgi_observed","ghed_observed"
"GMB",2011,-0.0174454,710.608411468152,31.05148888,6.5661215206519,3.43564675827657,"wgi_observed","ghed_observed"
"KEN",2011,-1.4963456,1096.14499807675,57.02286911,6.9995547562727,4.0434523998265,"wgi_observed","ghed_observed"
"LBR",2011,-0.473186999999999,568.087865520004,47.58517075,6.34227609957436,3.86252117383351,"wgi_observed","ghed_observed"
"MDG",2011,-0.8035247,506.163691559309,22.88667488,6.22686011807762,3.13055485823117,"wgi_observed","ghed_observed"
"MLI",2011,-0.7719954,938.292902579598,31.67968369,6.84406216314036,3.45567558236355,"wgi_observed","ghed_observed"
"MOZ",2011,-0.0890489999999999,618.17649286789,30.42516136,6.42677400385031,3.41526994239281,"wgi_observed","ghed_observed"
"MRT",2011,-1.0034248,1931.19975525465,47.77469254,7.56589672361099,3.86649605452216,"wgi_observed","ghed_observed"
"MWI",2011,-0.1906666,763.061000394572,39.29234314,6.63733797618127,3.67102966884993,"wgi_observed","ghed_observed"
"NAM",2011,0.7152049,5834.7917675794,624.59814453,8.6715938572937,6.43710847419135,"wgi_observed","ghed_observed"
"NER",2011,-0.758722799999999,510.75956176268,24.84123039,6.23589895454585,3.21250478844727,"wgi_observed","ghed_observed"
"NGA",2011,-1.9456535,2418.41316975875,80.2377243,7.79086688909992,4.38499378208499,"wgi_observed","ghed_observed"
"RWA",2011,-0.3008288,643.356138618166,51.64939499,6.46669844123181,3.94447848184748,"wgi_observed","ghed_observed"
"SEN",2011,-0.333963,1374.67591873844,57.93114853,7.22597328685718,4.05925521108151,"wgi_observed","ghed_observed"
"SLE",2011,-0.2639912,761.146365577281,49.6336174,6.6348256725839,3.90466837430971,"wgi_observed","ghed_observed"
"STP",2011,0.288448,1219.80189089671,69.45979309,7.10644374003062,4.24074806847475,"wgi_observed","ghed_observed"
"SWZ",2011,-0.539824699999999,4225.06049411911,365.25265503,8.34878885782347,5.90058931968036,"wgi_observed","ghed_observed"
"TCD",2011,-1.1533318,1308.1421872538,37.35868073,7.17636323196062,3.62056530037098,"wgi_observed","ghed_observed"
"TGO",2011,-0.3850113,834.14671980279,34.41139603,6.72640930991103,3.53838778946013,"wgi_observed","ghed_observed"
"TZA",2011,-0.159101,775.392761230469,37.75179672,6.65336968966381,3.6310330697942,"wgi_observed","ghed_observed"
"UGA",2011,-0.8769625,835.620060555838,55.2076683,6.72817403676121,4.01110186211303,"wgi_observed","ghed_observed"
"ZAF",2011,-0.0426331999999999,8646.05571071635,686.87243652,9.06485850873172,6.53214859305993,"wgi_observed","ghed_observed"
"ZMB",2011,0.3931833,1624.86817763443,64.3181076,7.39318197001758,4.1638412027961,"wgi_observed","ghed_observed"
"ZWE",2011,-1.2521569,1037.77565157218,83.82868195,6.94483490507832,4.42877521563459,"wgi_observed","ghed_observed"
"AGO",2012,-0.4414594,5702.45306277434,121.84848022,8.64865172313376,4.80277830744522,"wgi_observed","ghed_observed"
"BDI",2012,-1.9079102,231.098787811507,20.01195908,5.44284527196804,2.99633004885073,"wgi_observed","ghed_observed"
"BEN",2012,0.3524209,1071.5258366283,32.95616913,6.97683892720184,3.49517847043435,"wgi_observed","ghed_observed"
"BFA",2012,-0.6478491,731.470138867833,33.66717529,6.59505639784681,3.51652333568279,"wgi_observed","ghed_observed"
"CIV",2012,-1.5191192,1546.9460184731,69.86203003,7.34403795563529,4.24652229750216,"wgi_observed","ghed_observed"
"CMR",2012,-0.7987418,1449.09874362279,56.96441269,7.27869708604632,4.04242673408201,"wgi_observed","ghed_observed"
"COD",2012,-2.21679669999999,409.931424783784,13.20595551,6.01598988908449,2.58066790284349,"wgi_observed","ghed_observed"
"COG",2012,-0.668392299999999,3732.32737320389,71.2766571,8.22478727869983,4.26656888391465,"wgi_observed","ghed_observed"
"COM",2012,-0.3950629,1490.31425650871,77.10220337,7.30674228710956,4.34513185824135,"wgi_observed","ghed_observed"
"ETH",2012,-1.613535,452.101031885754,20.00217628,6.11390567672608,2.99584108163418,"wgi_observed","ghed_observed"
"GAB",2012,0.0644217,9296.96587941088,225.07722473,9.13744337638468,5.41644356433978,"wgi_observed","ghed_observed"
"GHA",2012,0.0333979,1543.77524235764,81.96895599,7.34198615156739,4.40634059009487,"wgi_observed","ghed_observed"
"GIN",2012,-1.48727869999999,699.353377212197,23.70012856,6.55015616128664,3.16548047259895,"wgi_observed","ghed_observed"
"GMB",2012,-0.221411399999999,692.579361628102,29.56409264,6.54042283312426,3.38656053845852,"wgi_observed","ghed_observed"
"KEN",2012,-1.4931583,1285.00536171512,64.48231506,7.15851816986156,4.16639100108984,"wgi_observed","ghed_observed"
"LBR",2012,-0.3877254,638.368751462083,46.67208862,6.45891609672657,3.84314631190656,"wgi_observed","ghed_observed"
"MDG",2012,-0.6903891,493.511162904211,19.30151749,6.2015454784844,2.96018371924482,"wgi_observed","ghed_observed"
"MLI",2012,-1.9634653,872.506092463946,27.53120613,6.7713696368189,3.31532012967321,"wgi_observed","ghed_observed"
"MOZ",2012,0.0409192,685.685748199513,35.24672699,6.5304194297656,3.56237267359981,"wgi_observed","ghed_observed"
"MRT",2012,-1.0990669,1859.11733247641,49.2515831,7.52785710163957,3.89694151126392,"wgi_observed","ghed_observed"
"MWI",2012,-0.0861299,558.46208832772,32.53762817,6.32518673496569,3.48239720946006,"wgi_observed","ghed_observed"
"NAM",2012,0.843349,5942.64680978673,606.36633301,8.68990990398374,6.40748431334429,"wgi_observed","ghed_observed"
"NER",2012,-0.883146299999999,528.510104469655,22.71487427,6.2700619242754,3.12301996408709,"wgi_observed","ghed_observed"
"NGA",2012,-2.08835269999999,2633.19734671361,87.89523315,7.87595410796508,4.47614557284518,"wgi_observed","ghed_observed"
"RWA",2012,-0.2583623,697.760143509565,57.26393127,6.54787540976625,4.04767095379244,"wgi_observed","ghed_observed"
"SEN",2012,-0.1570391,1326.83798848379,56.61458969,7.19055393832099,4.03626672036714,"wgi_observed","ghed_observed"
"SLE",2012,-0.2587444,937.504428180231,51.99141312,6.84322148122566,3.95107857263789,"wgi_observed","ghed_observed"
"STP",2012,0.2880403,1210.7926479817,86.29039001,7.09903050509551,4.45771823626895,"wgi_observed","ghed_observed"
"SWZ",2012,-0.5257872,4224.54789174487,340.03012085,8.34866752619449,5.82903420442157,"wgi_observed","ghed_observed"
"TCD",2012,-1.1726684,1354.34344701937,36.20247269,7.21107207494079,3.58912742285254,"wgi_observed","ghed_observed"
"TGO",2012,-0.6511156,813.611525037432,35.40290833,6.70148301011759,3.56679397297978,"wgi_observed","ghed_observed"
"TZA",2012,-0.1246002,861.969909667969,41.99654007,6.75922036247665,3.73758723560429,"wgi_observed","ghed_observed"
"UGA",2012,-0.860416499999999,795.222867553127,55.03918457,6.6786224119122,4.00804537829005,"wgi_observed","ghed_observed"
"ZAF",2012,-0.1220725,8076.97678479741,646.49920654,8.99677292120236,6.47157197089484,"wgi_observed","ghed_observed"
"ZMB",2012,0.4568964,1710.05061343728,69.17604828,7.44427824756001,4.2366546795878,"wgi_observed","ghed_observed"
"ZWE",2012,-1.2758713,1239.22709745709,85.69155121,7.12224315575923,4.45075423509624,"wgi_observed","ghed_observed"
"AGO",2013,-0.6100776,5688.57916213471,142.78450012,8.64621578805323,4.96133650143728,"wgi_observed","ghed_observed"
"BDI",2013,-1.67571539999999,234.844770150871,20.26322556,5.45892474333372,3.00880769444044,"wgi_observed","ghed_observed"
"BEN",2013,0.3313874,1168.92699279226,33.53426743,7.06384150682059,3.51256782437497,"wgi_observed","ghed_observed"
"BFA",2013,-0.7949543,759.762065168498,42.26796341,6.63300531211635,3.74402943291171,"wgi_observed","ghed_observed"
"CIV",2013,-1.2086343,1786.15862031324,67.13149261,7.4878225706581,4.20665327232287,"wgi_observed","ghed_observed"
"CMR",2013,-0.831334199999999,1575.92882118897,57.22771454,7.36260010517769,4.04703830097394,"wgi_observed","ghed_observed"
"COD",2013,-2.2257153,460.370334930107,15.37901688,6.13203124151836,2.73300404005781,"wgi_observed","ghed_observed"
"COG",2013,-0.5775904,3697.41705884249,71.85824585,8.21538976264776,4.27469537072781,"wgi_observed","ghed_observed"
"COM",2013,-0.2395935,1603.32653496691,81.81765747,7.37983583427733,4.4044930818054,"wgi_observed","ghed_observed"
"ETH",2013,-1.3952471,484.039833104062,19.26698494,6.18216720313197,2.95839300625094,"wgi_observed","ghed_observed"
"GAB",2013,-0.0012508,9197.70106323947,261.29452515,9.12670884738032,5.56564821995345,"wgi_observed","ghed_observed"
"GHA",2013,0.0303364,2294.79584693743,105.34784698,7.73839916295504,4.65726770321175,"wgi_observed","ghed_observed"
"GIN",2013,-1.4036079,748.455020824734,25.90467834,6.61801110963554,3.25442358328173,"wgi_observed","ghed_observed"
"GMB",2013,-0.2420331,653.862713272743,25.59075928,6.48289741087801,3.24223132069674,"wgi_observed","ghed_observed"
"KEN",2013,-1.1667366,1370.87885214659,67.59809875,7.22320731106755,4.2135798576534,"wgi_observed","ghed_observed"
"LBR",2013,-0.364639999999999,710.744570927863,48.72935104,6.56631311199031,3.88628153930316,"wgi_observed","ghed_observed"
"MDG",2013,-0.6021042,515.301589361832,19.33186913,6.2447523396722,2.96175498435512,"wgi_observed","ghed_observed"
"MLI",2013,-1.6463052,901.920957649814,30.06661987,6.8045268861229,3.4034155819691,"wgi_observed","ghed_observed"
"MOZ",2013,-0.495572499999999,686.505672517351,41.5031395,6.53161448812706,3.7257690749777,"wgi_observed","ghed_observed"
"MRT",2013,-1.1394547,1936.26950446101,55.47412872,7.56851846499784,4.01591676288189,"wgi_observed","ghed_observed"
"MWI",2013,-0.203203,496.947368267313,39.54008484,6.20848412163042,3.67731496341543,"wgi_observed","ghed_observed"
"NAM",2013,0.8788275,5346.62131149967,539.41345215,8.58422010982982,6.29048234949365,"wgi_observed","ghed_observed"
"NER",2013,-0.934017,552.103334363117,24.61338997,6.31373522869056,3.20329060258018,"wgi_observed","ghed_observed"
"NGA",2013,-1.98930569999999,2872.79083379398,97.29588318,7.96303925221964,4.57775667771102,"wgi_observed","ghed_observed"
"RWA",2013,-0.309006499999999,695.397140963607,47.75388718,6.54448310821013,3.86606047052437,"wgi_observed","ghed_observed"
"SEN",2013,-0.0972566,1379.83196553924,60.51578903,7.2297170066354,4.10290430669104,"wgi_observed","ghed_observed"
"SLE",2013,-0.10195,1117.47183075115,84.93772125,7.01882411878849,4.44191829676448,"wgi_observed","ghed_observed"
"STP",2013,0.393194,1382.5757842916,124.59179688,7.23170354874155,4.82504276855206,"wgi_observed","ghed_observed"
"SWZ",2013,-0.547354999999999,3949.94310039907,303.40438843,8.28145645282915,5.71506653098254,"wgi_observed","ghed_observed"
"TCD",2013,-1.18913009999999,1304.88742971475,38.59413528,7.17387205528114,3.65310032917608,"wgi_observed","ghed_observed"
"TGO",2013,-0.5059279,885.698522723929,39.56414795,6.78637662489491,3.67792335338127,"wgi_observed","ghed_observed"
"TZA",2013,-0.4223495,963.05712890625,43.46931839,6.87011273392872,3.77205536486857,"wgi_observed","ghed_observed"
"UGA",2013,-0.8925868,818.285427416713,52.906353,6.70721120901196,3.96852342617144,"wgi_observed","ghed_observed"
"ZAF",2013,-0.2582732,7331.65467384919,593.80157471,8.89995650935741,6.38654521424598,"wgi_observed","ghed_observed"
"ZMB",2013,0.3124934,1820.71854827391,83.29361725,7.50698650889907,4.4223719225876,"wgi_observed","ghed_observed"
