"country","year","variable","records","missing_records","pre_series_records","no_series_records","countries","surveys","missing_pct"
"MOZ",2022,"pcv3_pct",3232,0,0,0,1,1,0
"MOZ",2019,"pcv3_pct",11980,0,0,0,1,1,0
"MOZ",2018,"pcv3_pct",11745,0,0,0,1,1,0
"MOZ",2017,"pcv3_pct",2054,0,0,0,1,1,0
"MOZ",2020,"pcv3_pct",12287,0,0,0,1,1,0
"MOZ",2021,"pcv3_pct",11532,0,0,0,1,1,0
"MOZ",2023,"pcv3_pct",3,0,0,0,1,1,0
"MOZ",2022,"rotavirus_pct",3232,0,0,0,1,1,0
"MOZ",2019,"rotavirus_pct",11980,0,0,0,1,1,0
"MOZ",2018,"rotavirus_pct",11745,0,0,0,1,1,0
"MOZ",2017,"rotavirus_pct",2054,0,0,0,1,1,0
"MOZ",2020,"rotavirus_pct",12287,0,0,0,1,1,0
"MOZ",2021,"rotavirus_pct",11532,0,0,0,1,1,0
"MOZ",2023,"rotavirus_pct",3,0,0,0,1,1,0
"MRT",2018,"hib3_pct",14636,0,0,0,1,1,0
"MRT",2015,"hib3_pct",12320,0,0,0,1,1,0
"MRT",2019,"hib3_pct",7472,0,0,0,1,1,0
"MRT",2016,"hib3_pct",14720,0,0,0,1,1,0
"MRT",2017,"hib3_pct",15053,0,0,0,1,1,0
"MRT",2020,"hib3_pct",1046,0,0,0,1,1,0
"MRT",2021,"hib3_pct",45,0,0,0,1,1,0
"MRT",2018,"pcv3_pct",14636,0,0,0,1,1,0
"MRT",2015,"pcv3_pct",12320,0,0,0,1,1,0
"MRT",2019,"pcv3_pct",7472,0,0,0,1,1,0
"MRT",2016,"pcv3_pct",14720,0,0,0,1,1,0
"MRT",2017,"pcv3_pct",15053,0,0,0,1,1,0
"MRT",2020,"pcv3_pct",1046,0,0,0,1,1,0
"MRT",2021,"pcv3_pct",45,0,0,0,1,1,0
"MRT",2018,"rotavirus_pct",14636,0,0,0,1,1,0
"MRT",2015,"rotavirus_pct",12320,0,0,0,1,1,0
"MRT",2019,"rotavirus_pct",7472,0,0,0,1,1,0
"MRT",2016,"rotavirus_pct",14720,0,0,0,1,1,0
"MRT",2017,"rotavirus_pct",15053,0,0,0,1,1,0
"MRT",2020,"rotavirus_pct",1046,0,0,0,1,1,0
"MRT",2021,"rotavirus_pct",45,0,0,0,1,1,0
"MWI",2003,"hib3_pct",13201,0,0,0,1,1,0
"MWI",2000,"hib3_pct",12317,12317,12317,0,1,1,100
"MWI",2004,"hib3_pct",4781,0,0,0,1,1,0
"MWI",2002,"hib3_pct",12535,0,0,0,1,1,0
"MWI",2005,"hib3_pct",11355,0,0,0,1,2,0
"MWI",2003,"pcv3_pct",13201,13201,13201,0,1,1,100
"MWI",2000,"pcv3_pct",12317,12317,12317,0,1,1,100
"MWI",2004,"pcv3_pct",4781,4781,4781,0,1,1,100
"MWI",2002,"pcv3_pct",12535,12535,12535,0,1,1,100
"MWI",2005,"pcv3_pct",11355,11355,11355,0,1,2,100
"MWI",2003,"rotavirus_pct",13201,13201,13201,0,1,1,100
"MWI",2000,"rotavirus_pct",12317,12317,12317,0,1,1,100
"MWI",2004,"rotavirus_pct",4781,4781,4781,0,1,1,100
"MWI",2002,"rotavirus_pct",12535,12535,12535,0,1,1,100
"MWI",2005,"rotavirus_pct",11355,11355,11355,0,1,2,100
"MWI",2009,"hib3_pct",20641,0,0,0,1,1,0
"MWI",2008,"hib3_pct",26815,0,0,0,1,1,0
"MWI",2010,"hib3_pct",6069,0,0,0,1,2,0
"MWI",2006,"hib3_pct",25501,0,0,0,1,1,0
"MWI",2007,"hib3_pct",26586,0,0,0,1,1,0
"MWI",2009,"pcv3_pct",20641,20641,20641,0,1,1,100
"MWI",2008,"pcv3_pct",26815,26815,26815,0,1,1,100
"MWI",2010,"pcv3_pct",6069,6069,6069,0,1,2,100
"MWI",2006,"pcv3_pct",25501,25501,25501,0,1,1,100
"MWI",2007,"pcv3_pct",26586,26586,26586,0,1,1,100
"MWI",2009,"rotavirus_pct",20641,20641,20641,0,1,1,100
"MWI",2008,"rotavirus_pct",26815,26815,26815,0,1,1,100
"MWI",2010,"rotavirus_pct",6069,6069,6069,0,1,2,100
"MWI",2006,"rotavirus_pct",25501,25501,25501,0,1,1,100
"MWI",2007,"rotavirus_pct",26586,26586,26586,0,1,1,100
"MWI",2011,"hib3_pct",23225,0,0,0,1,1,0
"MWI",2014,"hib3_pct",22313,0,0,0,1,1,0
"MWI",2012,"hib3_pct",23605,0,0,0,1,1,0
"MWI",2013,"hib3_pct",23571,0,0,0,1,1,0
"MWI",2015,"hib3_pct",6946,0,0,0,1,1,0
"MWI",2016,"hib3_pct",8,0,0,0,1,1,0
"MWI",2011,"pcv3_pct",23225,23225,23225,0,1,1,100
"MWI",2014,"pcv3_pct",22313,0,0,0,1,1,0
"MWI",2012,"pcv3_pct",23605,0,0,0,1,1,0
"MWI",2013,"pcv3_pct",23571,0,0,0,1,1,0
"MWI",2015,"pcv3_pct",6946,0,0,0,1,1,0
"MWI",2016,"pcv3_pct",8,0,0,0,1,1,0
"MWI",2011,"rotavirus_pct",23225,23225,23225,0,1,1,100
"MWI",2014,"rotavirus_pct",22313,0,0,0,1,1,0
"MWI",2012,"rotavirus_pct",23605,0,0,0,1,1,0
"MWI",2013,"rotavirus_pct",23571,0,0,0,1,1,0
"MWI",2015,"rotavirus_pct",6946,0,0,0,1,1,0
"MWI",2016,"rotavirus_pct",8,0,0,0,1,1,0
"MWI",2020,"hib3_pct",15625,0,0,0,1,1,0
"MWI",2023,"hib3_pct",12497,0,0,0,1,1,0
"MWI",2021,"hib3_pct",15580,0,0,0,1,1,0
"MWI",2019,"hib3_pct",8189,0,0,0,1,1,0
"MWI",2022,"hib3_pct",15851,0,0,0,1,1,0
"MWI",2020,"pcv3_pct",15625,0,0,0,1,1,0
"MWI",2023,"pcv3_pct",12497,0,0,0,1,1,0
"MWI",2021,"pcv3_pct",15580,0,0,0,1,1,0
"MWI",2019,"pcv3_pct",8189,0,0,0,1,1,0
"MWI",2022,"pcv3_pct",15851,0,0,0,1,1,0
"MWI",2020,"rotavirus_pct",15625,0,0,0,1,1,0
"MWI",2023,"rotavirus_pct",12497,0,0,0,1,1,0
"MWI",2021,"rotavirus_pct",15580,0,0,0,1,1,0
"MWI",2019,"rotavirus_pct",8189,0,0,0,1,1,0
"MWI",2022,"rotavirus_pct",15851,0,0,0,1,1,0
"NAM",2006,"hib3_pct",2801,2801,2801,0,1,1,100
"NAM",2005,"hib3_pct",5971,5971,5971,0,1,1,100
"NAM",2003,"hib3_pct",5996,5996,5996,0,1,1,100
"NAM",2004,"hib3_pct",6054,6054,6054,0,1,1,100
"NAM",2007,"hib3_pct",69,69,69,0,1,1,100
"NAM",2002,"hib3_pct",5275,5275,5275,0,1,1,100
"NAM",2006,"pcv3_pct",2801,2801,2801,0,1,1,100
"NAM",2005,"pcv3_pct",5971,5971,5971,0,1,1,100
"NAM",2003,"pcv3_pct",5996,5996,5996,0,1,1,100
"NAM",2004,"pcv3_pct",6054,6054,6054,0,1,1,100
"NAM",2007,"pcv3_pct",69,69,69,0,1,1,100
"NAM",2002,"pcv3_pct",5275,5275,5275,0,1,1,100
"NAM",2006,"rotavirus_pct",2801,2801,2801,0,1,1,100
"NAM",2005,"rotavirus_pct",5971,5971,5971,0,1,1,100
"NAM",2003,"rotavirus_pct",5996,5996,5996,0,1,1,100
"NAM",2004,"rotavirus_pct",6054,6054,6054,0,1,1,100
"NAM",2007,"rotavirus_pct",69,69,69,0,1,1,100
"NAM",2002,"rotavirus_pct",5275,5275,5275,0,1,1,100
"NAM",2010,"hib3_pct",5516,0,0,0,1,1,0
"NAM",2009,"hib3_pct",5240,5240,5240,0,1,1,100
"NAM",2011,"hib3_pct",5713,0,0,0,1,1,0
"NAM",2008,"hib3_pct",2337,2337,2337,0,1,1,100
"NAM",2013,"hib3_pct",821,0,0,0,1,1,0
"NAM",2012,"hib3_pct",4554,0,0,0,1,1,0
"NAM",2010,"pcv3_pct",5516,5516,5516,0,1,1,100
"NAM",2009,"pcv3_pct",5240,5240,5240,0,1,1,100
"NAM",2011,"pcv3_pct",5713,5713,5713,0,1,1,100
"NAM",2008,"pcv3_pct",2337,2337,2337,0,1,1,100
"NAM",2013,"pcv3_pct",821,821,821,0,1,1,100
"NAM",2012,"pcv3_pct",4554,4554,4554,0,1,1,100
"NAM",2010,"rotavirus_pct",5516,5516,5516,0,1,1,100
"NAM",2009,"rotavirus_pct",5240,5240,5240,0,1,1,100
"NAM",2011,"rotavirus_pct",5713,5713,5713,0,1,1,100
"NAM",2008,"rotavirus_pct",2337,2337,2337,0,1,1,100
"NAM",2013,"rotavirus_pct",821,821,821,0,1,1,100
"NAM",2012,"rotavirus_pct",4554,4554,4554,0,1,1,100
"NER",2004,"hib3_pct",11809,11809,11809,0,1,1,100
"NER",2003,"hib3_pct",11999,11999,11999,0,1,1,100
"NER",2002,"hib3_pct",12015,12015,12015,0,1,1,100
"NER",2005,"hib3_pct",6907,6907,6907,0,1,1,100
"NER",2006,"hib3_pct",449,449,449,0,1,1,100
"NER",2004,"pcv3_pct",11809,11809,11809,0,1,1,100
"NER",2003,"pcv3_pct",11999,11999,11999,0,1,1,100
"NER",2002,"pcv3_pct",12015,12015,12015,0,1,1,100
"NER",2005,"pcv3_pct",6907,6907,6907,0,1,1,100
"NER",2006,"pcv3_pct",449,449,449,0,1,1,100
"NER",2004,"rotavirus_pct",11809,11809,11809,0,1,1,100
"NER",2003,"rotavirus_pct",11999,11999,11999,0,1,1,100
"NER",2002,"rotavirus_pct",12015,12015,12015,0,1,1,100
"NER",2005,"rotavirus_pct",6907,6907,6907,0,1,1,100
"NER",2006,"rotavirus_pct",449,449,449,0,1,1,100
"NER",2011,"hib3_pct",11391,0,0,0,1,1,0
"NER",2009,"hib3_pct",17243,0,0,0,1,1,0
"NER",2010,"hib3_pct",16975,0,0,0,1,1,0
"NER",2008,"hib3_pct",16796,16796,16796,0,1,1,100
"NER",2012,"hib3_pct",899,0,0,0,1,1,0
"NER",2007,"hib3_pct",9677,9677,9677,0,1,1,100
"NER",2011,"pcv3_pct",11391,11391,11391,0,1,1,100
"NER",2009,"pcv3_pct",17243,17243,17243,0,1,1,100
"NER",2010,"pcv3_pct",16975,16975,16975,0,1,1,100
"NER",2008,"pcv3_pct",16796,16796,16796,0,1,1,100
"NER",2012,"pcv3_pct",899,899,899,0,1,1,100
"NER",2007,"pcv3_pct",9677,9677,9677,0,1,1,100
"NER",2011,"rotavirus_pct",11391,11391,11391,0,1,1,100
"NER",2009,"rotavirus_pct",17243,17243,17243,0,1,1,100
"NER",2010,"rotavirus_pct",16975,16975,16975,0,1,1,100
"NER",2008,"rotavirus_pct",16796,16796,16796,0,1,1,100
"NER",2012,"rotavirus_pct",899,899,899,0,1,1,100
"NER",2007,"rotavirus_pct",9677,9677,9677,0,1,1,100
"NGA",2002,"hib3_pct",5734,5734,5734,0,1,1,100
"NGA",2000,"hib3_pct",7385,7385,7385,0,1,1,100
"NGA",2003,"hib3_pct",11746,11746,11746,0,1,2,100
"NGA",2002,"pcv3_pct",5734,5734,5734,0,1,1,100
"NGA",2000,"pcv3_pct",7385,7385,7385,0,1,1,100
"NGA",2003,"pcv3_pct",11746,11746,11746,0,1,2,100
"NGA",2002,"rotavirus_pct",5734,5734,5734,0,1,1,100
"NGA",2000,"rotavirus_pct",7385,7385,7385,0,1,1,100
"NGA",2003,"rotavirus_pct",11746,11746,11746,0,1,2,100
"NGA",2007,"hib3_pct",39177,39177,39177,0,1,2,100
"NGA",2004,"hib3_pct",35312,35312,35312,0,1,1,100
"NGA",2006,"hib3_pct",43080,43080,43080,0,1,2,100
"NGA",2008,"hib3_pct",42384,42384,42384,0,1,3,100
"NGA",2005,"hib3_pct",36999,36999,36999,0,1,2,100
"NGA",2007,"pcv3_pct",39177,39177,39177,0,1,2,100
"NGA",2004,"pcv3_pct",35312,35312,35312,0,1,1,100
"NGA",2006,"pcv3_pct",43080,43080,43080,0,1,2,100
"NGA",2008,"pcv3_pct",42384,42384,42384,0,1,3,100
"NGA",2005,"pcv3_pct",36999,36999,36999,0,1,2,100
"NGA",2007,"rotavirus_pct",39177,39177,39177,0,1,2,100
"NGA",2004,"rotavirus_pct",35312,35312,35312,0,1,1,100
"NGA",2006,"rotavirus_pct",43080,43080,43080,0,1,2,100
"NGA",2008,"rotavirus_pct",42384,42384,42384,0,1,3,100
"NGA",2005,"rotavirus_pct",36999,36999,36999,0,1,2,100
"NGA",2010,"hib3_pct",42557,42557,42557,0,1,2,100
"NGA",2009,"hib3_pct",46709,46709,46709,0,1,2,100
"NGA",2010,"pcv3_pct",42557,42557,42557,0,1,2,100
"NGA",2009,"pcv3_pct",46709,46709,46709,0,1,2,100
"NGA",2010,"rotavirus_pct",42557,42557,42557,0,1,2,100
"NGA",2009,"rotavirus_pct",46709,46709,46709,0,1,2,100
"NGA",2012,"hib3_pct",27849,0,0,0,1,1,0
"NGA",2011,"hib3_pct",39600,39600,39600,0,1,1,100
"NGA",2013,"hib3_pct",10262,0,0,0,1,2,0
"NGA",2012,"pcv3_pct",27849,27849,27849,0,1,1,100
"NGA",2011,"pcv3_pct",39600,39600,39600,0,1,1,100
"NGA",2013,"pcv3_pct",10262,10262,10262,0,1,2,100
"NGA",2012,"rotavirus_pct",27849,27849,27849,0,1,1,100
"NGA",2011,"rotavirus_pct",39600,39600,39600,0,1,1,100
"NGA",2013,"rotavirus_pct",10262,10262,10262,0,1,2,100
"NGA",2017,"hib3_pct",41227,0,0,0,1,1,0
"NGA",2016,"hib3_pct",44559,0,0,0,1,1,0
"NGA",2015,"hib3_pct",45279,0,0,0,1,1,0
"NGA",2018,"hib3_pct",10544,0,0,0,1,1,0
"NGA",2014,"hib3_pct",45164,0,0,0,1,1,0
"NGA",2017,"pcv3_pct",41227,0,0,0,1,1,0
"NGA",2016,"pcv3_pct",44559,0,0,0,1,1,0
"NGA",2015,"pcv3_pct",45279,0,0,0,1,1,0
"NGA",2018,"pcv3_pct",10544,0,0,0,1,1,0
"NGA",2014,"pcv3_pct",45164,45164,45164,0,1,1,100
"NGA",2017,"rotavirus_pct",41227,41227,41227,0,1,1,100
"NGA",2016,"rotavirus_pct",44559,44559,44559,0,1,1,100
"NGA",2015,"rotavirus_pct",45279,45279,45279,0,1,1,100
"NGA",2018,"rotavirus_pct",10544,10544,10544,0,1,1,100
"NGA",2014,"rotavirus_pct",45164,45164,45164,0,1,1,100
"NGA",2023,"hib3_pct",16759,0,0,0,1,1,0
"NGA",2020,"hib3_pct",38015,0,0,0,1,1,0
"NGA",2021,"hib3_pct",36326,0,0,0,1,1,0
"NGA",2022,"hib3_pct",35073,0,0,0,1,1,0
"NGA",2019,"hib3_pct",35272,0,0,0,1,1,0
"NGA",2023,"pcv3_pct",16759,0,0,0,1,1,0
"NGA",2020,"pcv3_pct",38015,0,0,0,1,1,0
"NGA",2021,"pcv3_pct",36326,0,0,0,1,1,0
"NGA",2022,"pcv3_pct",35073,0,0,0,1,1,0
"NGA",2019,"pcv3_pct",35272,0,0,0,1,1,0
"NGA",2023,"rotavirus_pct",16759,0,0,0,1,1,0
"NGA",2020,"rotavirus_pct",38015,38015,38015,0,1,1,100
"NGA",2021,"rotavirus_pct",36326,36326,36326,0,1,1,100
"NGA",2022,"rotavirus_pct",35073,0,0,0,1,1,0
"NGA",2019,"rotavirus_pct",35272,35272,35272,0,1,1,100
"RWA",2002,"hib3_pct",10641,0,0,0,1,1,0
"RWA",2000,"hib3_pct",6551,6551,6551,0,1,1,100
"RWA",2003,"hib3_pct",16711,0,0,0,1,2,0
"RWA",2004,"hib3_pct",14749,0,0,0,1,2,0
"RWA",2005,"hib3_pct",8494,0,0,0,1,3,0
"RWA",2002,"pcv3_pct",10641,10641,10641,0,1,1,100
"RWA",2000,"pcv3_pct",6551,6551,6551,0,1,1,100
"RWA",2003,"pcv3_pct",16711,16711,16711,0,1,2,100
"RWA",2004,"pcv3_pct",14749,14749,14749,0,1,2,100
"RWA",2005,"pcv3_pct",8494,8494,8494,0,1,3,100
"RWA",2002,"rotavirus_pct",10641,10641,10641,0,1,1,100
"RWA",2000,"rotavirus_pct",6551,6551,6551,0,1,1,100
"RWA",2003,"rotavirus_pct",16711,16711,16711,0,1,2,100
"RWA",2004,"rotavirus_pct",14749,14749,14749,0,1,2,100
"RWA",2005,"rotavirus_pct",8494,8494,8494,0,1,3,100
"RWA",2006,"hib3_pct",19242,0,0,0,1,2,0
"RWA",2007,"hib3_pct",15744,0,0,0,1,2,0
"RWA",2008,"hib3_pct",12527,0,0,0,1,2,0
"RWA",2006,"pcv3_pct",19242,19242,19242,0,1,2,100
"RWA",2007,"pcv3_pct",15744,15744,15744,0,1,2,100
"RWA",2008,"pcv3_pct",12527,12527,12527,0,1,2,100
"RWA",2006,"rotavirus_pct",19242,19242,19242,0,1,2,100
"RWA",2007,"rotavirus_pct",15744,15744,15744,0,1,2,100
"RWA",2008,"rotavirus_pct",12527,12527,12527,0,1,2,100
"RWA",2010,"hib3_pct",13424,0,0,0,1,2,0
"RWA",2009,"hib3_pct",11878,0,0,0,1,1,0
"RWA",2011,"hib3_pct",10395,0,0,0,1,2,0
"RWA",2010,"pcv3_pct",13424,0,0,0,1,2,0
"RWA",2009,"pcv3_pct",11878,11878,11878,0,1,1,100
"RWA",2011,"pcv3_pct",10395,0,0,0,1,2,0
"RWA",2010,"rotavirus_pct",13424,13424,13424,0,1,2,100
"RWA",2009,"rotavirus_pct",11878,11878,11878,0,1,1,100
"RWA",2011,"rotavirus_pct",10395,10395,10395,0,1,2,100
"RWA",2014,"hib3_pct",4660,0,0,0,1,2,0
"RWA",2013,"hib3_pct",10492,0,0,0,1,1,0
"RWA",2012,"hib3_pct",10724,0,0,0,1,1,0
"RWA",2015,"hib3_pct",8710,0,0,0,1,2,0
"RWA",2014,"pcv3_pct",4660,0,0,0,1,2,0
"RWA",2013,"pcv3_pct",10492,0,0,0,1,1,0
"RWA",2012,"pcv3_pct",10724,0,0,0,1,1,0
"RWA",2015,"pcv3_pct",8710,0,0,0,1,2,0
"RWA",2014,"rotavirus_pct",4660,0,0,0,1,2,0
"RWA",2013,"rotavirus_pct",10492,0,0,0,1,1,0
"RWA",2012,"rotavirus_pct",10724,0,0,0,1,1,0
"RWA",2015,"rotavirus_pct",8710,0,0,0,1,2,0
"RWA",2017,"hib3_pct",10928,0,0,0,1,1,0
"RWA",2019,"hib3_pct",5359,0,0,0,1,1,0
"RWA",2016,"hib3_pct",10616,0,0,0,1,1,0
"RWA",2018,"hib3_pct",10996,0,0,0,1,1,0
"RWA",2020,"hib3_pct",290,0,0,0,1,1,0
"RWA",2017,"pcv3_pct",10928,0,0,0,1,1,0
"RWA",2019,"pcv3_pct",5359,0,0,0,1,1,0
"RWA",2016,"pcv3_pct",10616,0,0,0,1,1,0
"RWA",2018,"pcv3_pct",10996,0,0,0,1,1,0
"RWA",2020,"pcv3_pct",290,0,0,0,1,1,0
"RWA",2017,"rotavirus_pct",10928,0,0,0,1,1,0
"RWA",2019,"rotavirus_pct",5359,0,0,0,1,1,0
"RWA",2016,"rotavirus_pct",10616,0,0,0,1,1,0
"RWA",2018,"rotavirus_pct",10996,0,0,0,1,1,0
"RWA",2020,"rotavirus_pct",290,0,0,0,1,1,0
"SEN",2005,"hib3_pct",21439,0,0,0,1,3,0
"SEN",2002,"hib3_pct",13460,13460,13460,0,1,1,100
"SEN",2000,"hib3_pct",9800,9800,9800,0,1,1,100
"SEN",2003,"hib3_pct",15049,15049,15049,0,1,2,100
"SEN",2004,"hib3_pct",28374,28374,28374,0,1,2,100
"SEN",2005,"pcv3_pct",21439,21439,21439,0,1,3,100
"SEN",2002,"pcv3_pct",13460,13460,13460,0,1,1,100
"SEN",2000,"pcv3_pct",9800,9800,9800,0,1,1,100
"SEN",2003,"pcv3_pct",15049,15049,15049,0,1,2,100
"SEN",2004,"pcv3_pct",28374,28374,28374,0,1,2,100
"SEN",2005,"rotavirus_pct",21439,21439,21439,0,1,3,100
"SEN",2002,"rotavirus_pct",13460,13460,13460,0,1,1,100
"SEN",2000,"rotavirus_pct",9800,9800,9800,0,1,1,100
"SEN",2003,"rotavirus_pct",15049,15049,15049,0,1,2,100
"SEN",2004,"rotavirus_pct",28374,28374,28374,0,1,2,100
"SEN",2007,"hib3_pct",35670,0,0,0,1,3,0
"SEN",2008,"hib3_pct",29616,0,0,0,1,3,0
"SEN",2006,"hib3_pct",34351,0,0,0,1,2,0
"SEN",2009,"hib3_pct",29795,0,0,0,1,4,0
"SEN",2007,"pcv3_pct",35670,35670,35670,0,1,3,100
"SEN",2008,"pcv3_pct",29616,29616,29616,0,1,3,100
"SEN",2006,"pcv3_pct",34351,34351,34351,0,1,2,100
"SEN",2009,"pcv3_pct",29795,29795,29795,0,1,4,100
"SEN",2007,"rotavirus_pct",35670,35670,35670,0,1,3,100
"SEN",2008,"rotavirus_pct",29616,29616,29616,0,1,3,100
"SEN",2006,"rotavirus_pct",34351,34351,34351,0,1,2,100
"SEN",2009,"rotavirus_pct",29795,29795,29795,0,1,4,100
"SEN",2010,"hib3_pct",29709,0,0,0,1,4,0
"SEN",2011,"hib3_pct",31194,0,0,0,1,5,0
"SEN",2010,"pcv3_pct",29709,29709,29709,0,1,4,100
"SEN",2011,"pcv3_pct",31194,31194,31194,0,1,5,100
"SEN",2010,"rotavirus_pct",29709,29709,29709,0,1,4,100
"SEN",2011,"rotavirus_pct",31194,31194,31194,0,1,5,100
"SEN",2012,"hib3_pct",37429,0,0,0,1,5,0
"SEN",2013,"hib3_pct",44295,0,0,0,1,6,0
"SEN",2012,"pcv3_pct",37429,37429,37429,0,1,5,100
"SEN",2013,"pcv3_pct",44295,44295,44295,0,1,6,100
"SEN",2012,"rotavirus_pct",37429,37429,37429,0,1,5,100
"SEN",2013,"rotavirus_pct",44295,44295,44295,0,1,6,100
"SEN",2014,"hib3_pct",44513,0,0,0,1,6,0
"SEN",2014,"pcv3_pct",44513,0,0,0,1,6,0
"SEN",2014,"rotavirus_pct",44513,44513,44513,0,1,6,100
"SEN",2015,"hib3_pct",40910,0,0,0,1,5,0
"SEN",2015,"pcv3_pct",40910,0,0,0,1,5,0
"SEN",2015,"rotavirus_pct",40910,0,0,0,1,5,0
"SEN",2016,"hib3_pct",31696,0,0,0,1,4,0
"SEN",2016,"pcv3_pct",31696,0,0,0,1,4,0
"SEN",2016,"rotavirus_pct",31696,0,0,0,1,4,0
"SEN",2017,"hib3_pct",18343,0,0,0,1,3,0
"SEN",2017,"pcv3_pct",18343,0,0,0,1,3,0
"SEN",2017,"rotavirus_pct",18343,0,0,0,1,3,0
"SEN",2018,"hib3_pct",17727,0,0,0,1,3,0
"SEN",2018,"pcv3_pct",17727,0,0,0,1,3,0
"SEN",2018,"rotavirus_pct",17727,0,0,0,1,3,0
"SEN",2019,"hib3_pct",15594,0,0,0,1,2,0
"SEN",2019,"pcv3_pct",15594,0,0,0,1,2,0
"SEN",2019,"rotavirus_pct",15594,0,0,0,1,2,0
"SEN",2022,"hib3_pct",9088,0,0,0,1,1,0
"SEN",2023,"hib3_pct",694,0,0,0,1,1,0
"SEN",2020,"hib3_pct",14298,0,0,0,1,1,0
"SEN",2021,"hib3_pct",13873,0,0,0,1,1,0
"SEN",2022,"pcv3_pct",9088,0,0,0,1,1,0
"SEN",2023,"pcv3_pct",694,0,0,0,1,1,0
"SEN",2020,"pcv3_pct",14298,0,0,0,1,1,0
"SEN",2021,"pcv3_pct",13873,0,0,0,1,1,0
"SEN",2022,"rotavirus_pct",9088,0,0,0,1,1,0
"SEN",2023,"rotavirus_pct",694,0,0,0,1,1,0
"SEN",2020,"rotavirus_pct",14298,0,0,0,1,1,0
"SEN",2021,"rotavirus_pct",13873,0,0,0,1,1,0
"SLE",2004,"hib3_pct",7216,7216,7216,0,1,1,100
"SLE",2008,"hib3_pct",6075,0,0,0,1,2,0
"SLE",2007,"hib3_pct",5974,0,0,0,1,1,0
"SLE",2005,"hib3_pct",7077,7077,7077,0,1,1,100
"SLE",2003,"hib3_pct",3425,3425,3425,0,1,1,100
"SLE",2006,"hib3_pct",7025,7025,7025,0,1,1,100
"SLE",2004,"pcv3_pct",7216,7216,7216,0,1,1,100
"SLE",2008,"pcv3_pct",6075,6075,6075,0,1,2,100
"SLE",2007,"pcv3_pct",5974,5974,5974,0,1,1,100
"SLE",2005,"pcv3_pct",7077,7077,7077,0,1,1,100
"SLE",2003,"pcv3_pct",3425,3425,3425,0,1,1,100
"SLE",2006,"pcv3_pct",7025,7025,7025,0,1,1,100
"SLE",2004,"rotavirus_pct",7216,7216,7216,0,1,1,100
"SLE",2008,"rotavirus_pct",6075,6075,6075,0,1,2,100
"SLE",2007,"rotavirus_pct",5974,5974,5974,0,1,1,100
"SLE",2005,"rotavirus_pct",7077,7077,7077,0,1,1,100
"SLE",2003,"rotavirus_pct",3425,3425,3425,0,1,1,100
"SLE",2006,"rotavirus_pct",7025,7025,7025,0,1,1,100
"SLE",2012,"hib3_pct",13517,0,0,0,1,1,0
"SLE",2010,"hib3_pct",15835,0,0,0,1,1,0
"SLE",2013,"hib3_pct",2313,0,0,0,1,1,0
"SLE",2011,"hib3_pct",15311,0,0,0,1,1,0
"SLE",2009,"hib3_pct",15546,0,0,0,1,1,0
"SLE",2012,"pcv3_pct",13517,0,0,0,1,1,0
"SLE",2010,"pcv3_pct",15835,15835,15835,0,1,1,100
"SLE",2013,"pcv3_pct",2313,0,0,0,1,1,0
"SLE",2011,"pcv3_pct",15311,0,0,0,1,1,0
"SLE",2009,"pcv3_pct",15546,15546,15546,0,1,1,100
"SLE",2012,"rotavirus_pct",13517,13517,13517,0,1,1,100
"SLE",2010,"rotavirus_pct",15835,15835,15835,0,1,1,100
"SLE",2013,"rotavirus_pct",2313,2313,2313,0,1,1,100
"SLE",2011,"rotavirus_pct",15311,15311,15311,0,1,1,100
"SLE",2009,"rotavirus_pct",15546,15546,15546,0,1,1,100
"SLE",2017,"hib3_pct",12931,0,0,0,1,1,0
"SLE",2018,"hib3_pct",10543,0,0,0,1,1,0
"SLE",2014,"hib3_pct",5750,0,0,0,1,1,0
"SLE",2016,"hib3_pct",13236,0,0,0,1,1,0
"SLE",2015,"hib3_pct",13212,0,0,0,1,1,0
"SLE",2019,"hib3_pct",1408,0,0,0,1,1,0
"SLE",2017,"pcv3_pct",12931,0,0,0,1,1,0
"SLE",2018,"pcv3_pct",10543,0,0,0,1,1,0
"SLE",2014,"pcv3_pct",5750,0,0,0,1,1,0
"SLE",2016,"pcv3_pct",13236,0,0,0,1,1,0
"SLE",2015,"pcv3_pct",13212,0,0,0,1,1,0
"SLE",2019,"pcv3_pct",1408,0,0,0,1,1,0
"SLE",2017,"rotavirus_pct",12931,0,0,0,1,1,0
"SLE",2018,"rotavirus_pct",10543,0,0,0,1,1,0
"SLE",2014,"rotavirus_pct",5750,0,0,0,1,1,0
"SLE",2016,"rotavirus_pct",13236,0,0,0,1,1,0
"SLE",2015,"rotavirus_pct",13212,0,0,0,1,1,0
"SLE",2019,"rotavirus_pct",1408,0,0,0,1,1,0
"SWZ",2005,"hib3_pct",2412,2412,2412,0,1,1,100
"SWZ",2006,"hib3_pct",744,744,744,0,1,1,100
"SWZ",2004,"hib3_pct",2579,2579,2579,0,1,1,100
"SWZ",2003,"hib3_pct",2541,2541,2541,0,1,1,100
"SWZ",2002,"hib3_pct",2447,2447,2447,0,1,1,100
"SWZ",2007,"hib3_pct",2,2,2,0,1,1,100
"SWZ",2005,"pcv3_pct",2412,2412,2412,0,1,1,100
"SWZ",2006,"pcv3_pct",744,744,744,0,1,1,100
