"survey","regkey","variable","source_rows","consistent","source_labels","recall","data_ids"
"MD81FL","vakinankaratra","improved_sanitation_pct",1,TRUE,"..Vakinankarata","NA","7059216"
"MD81FL","itasy","improved_sanitation_pct",1,TRUE,"..Itasy","NA","1318995"
"MD81FL","bongolava","improved_sanitation_pct",1,TRUE,"..Bongolava","NA","67853"
"MD81FL","hautematsiatra","improved_sanitation_pct",1,TRUE,"..Haute Matsiatra","NA","5138250"
"MD81FL","amoronimania","improved_sanitation_pct",1,TRUE,"..Anamoroni'i Mania","NA","2248085"
"MD81FL","vatovavyfitovinany","improved_sanitation_pct",1,TRUE,"..Vatovavy Fitovinany","NA","7304734"
"MD81FL","ihorombe","improved_sanitation_pct",1,TRUE,"..Ihorombe","NA","3929184"
"MD81FL","atsimoatsinanana","improved_sanitation_pct",1,TRUE,"..Atsimo Atsinanana","NA","2230056"
"MD81FL","atsinanana","improved_sanitation_pct",1,TRUE,"..Atsinanana","NA","798200"
"MD81FL","analanjirofo","improved_sanitation_pct",1,TRUE,"..Analanjirofo","NA","6600263"
"MD81FL","alaotramangoro","improved_sanitation_pct",1,TRUE,"..Alaotra Mangoro","NA","7961001"
"MD81FL","boeny","improved_sanitation_pct",1,TRUE,"..Boeny","NA","7737034"
"MD81FL","sofia","improved_sanitation_pct",1,TRUE,"..Sofia","NA","3974573"
"MD81FL","betsiboka","improved_sanitation_pct",1,TRUE,"..Betsiboka","NA","5019374"
"MD81FL","melaky","improved_sanitation_pct",1,TRUE,"..Melaky","NA","2248134"
"MD81FL","atsimoandrefana","improved_sanitation_pct",1,TRUE,"..Atsimo Andrefana","NA","7490974"
"MD81FL","androy","improved_sanitation_pct",1,TRUE,"..Androy","NA","1353173"
"MD81FL","anosy","improved_sanitation_pct",1,TRUE,"..Anosy","NA","60163"
"MD81FL","menabe","improved_sanitation_pct",1,TRUE,"..Menabe","NA","5883577"
"MD81FL","diana","improved_sanitation_pct",1,TRUE,"..Diana","NA","2238036"
"MD81FL","sava","improved_sanitation_pct",1,TRUE,"..Sava","NA","7257286"
"MD81FL","antananarivocapital","electricity_pct",1,TRUE,"....Antananarivo capital","NA","6088045"
"MD81FL","analamangaexcludingcapital","electricity_pct",1,TRUE,"....Analamanga excluding capital","NA","7678101"
"MD81FL","vakinankaratra","electricity_pct",1,TRUE,"..Vakinankarata","NA","6200664"
"MD81FL","itasy","electricity_pct",1,TRUE,"..Itasy","NA","6075289"
"MD81FL","bongolava","electricity_pct",1,TRUE,"..Bongolava","NA","1515589"
"MD81FL","hautematsiatra","electricity_pct",1,TRUE,"..Haute Matsiatra","NA","3872278"
"MD81FL","amoronimania","electricity_pct",1,TRUE,"..Anamoroni'i Mania","NA","6613456"
"MD81FL","vatovavyfitovinany","electricity_pct",1,TRUE,"..Vatovavy Fitovinany","NA","3518263"
"MD81FL","ihorombe","electricity_pct",1,TRUE,"..Ihorombe","NA","5026159"
"MD81FL","atsimoatsinanana","electricity_pct",1,TRUE,"..Atsimo Atsinanana","NA","7638104"
"MD81FL","atsinanana","electricity_pct",1,TRUE,"..Atsinanana","NA","800017"
"MD81FL","analanjirofo","electricity_pct",1,TRUE,"..Analanjirofo","NA","2230200"
"MD81FL","alaotramangoro","electricity_pct",1,TRUE,"..Alaotra Mangoro","NA","134067"
"MD81FL","boeny","electricity_pct",1,TRUE,"..Boeny","NA","5227430"
"MD81FL","sofia","electricity_pct",1,TRUE,"..Sofia","NA","4704316"
"MD81FL","betsiboka","electricity_pct",1,TRUE,"..Betsiboka","NA","7170263"
"MD81FL","melaky","electricity_pct",1,TRUE,"..Melaky","NA","6894290"
"MD81FL","atsimoandrefana","electricity_pct",1,TRUE,"..Atsimo Andrefana","NA","6200707"
"MD81FL","androy","electricity_pct",1,TRUE,"..Androy","NA","6096446"
"MD81FL","anosy","electricity_pct",1,TRUE,"..Anosy","NA","5398494"
"MD81FL","menabe","electricity_pct",1,TRUE,"..Menabe","NA","2230162"
"MD81FL","diana","electricity_pct",1,TRUE,"..Diana","NA","6621008"
"MD81FL","sava","electricity_pct",1,TRUE,"..Sava","NA","3518241"
"MD81FL","antananarivocapital","interval_7_17_pct",1,TRUE,"....Antananarivo capital","NA","6851984"
"MD81FL","analamangaexcludingcapital","interval_7_17_pct",1,TRUE,"....Analamanga excluding capital","NA","6611524"
"MD81FL","vakinankaratra","interval_7_17_pct",1,TRUE,"..Vakinankarata","NA","6745339"
"MD81FL","itasy","interval_7_17_pct",1,TRUE,"..Itasy","NA","4506118"
"MD81FL","bongolava","interval_7_17_pct",1,TRUE,"..Bongolava","NA","6018128"
"MD81FL","hautematsiatra","interval_7_17_pct",1,TRUE,"..Haute Matsiatra","NA","6949086"
"MD81FL","amoronimania","interval_7_17_pct",1,TRUE,"..Anamoroni'i Mania","NA","2271995"
"MD81FL","vatovavyfitovinany","interval_7_17_pct",1,TRUE,"..Vatovavy Fitovinany","NA","2285384"
"MD81FL","ihorombe","interval_7_17_pct",1,TRUE,"..Ihorombe","NA","6325158"
"MD81FL","atsimoatsinanana","interval_7_17_pct",1,TRUE,"..Atsimo Atsinanana","NA","6604291"
"MD81FL","atsinanana","interval_7_17_pct",1,TRUE,"..Atsinanana","NA","800488"
"MD81FL","analanjirofo","interval_7_17_pct",1,TRUE,"..Analanjirofo","NA","365969"
"MD81FL","alaotramangoro","interval_7_17_pct",1,TRUE,"..Alaotra Mangoro","NA","6811907"
"MD81FL","boeny","interval_7_17_pct",1,TRUE,"..Boeny","NA","137781"
"MD81FL","sofia","interval_7_17_pct",1,TRUE,"..Sofia","NA","4125699"
"MD81FL","betsiboka","interval_7_17_pct",1,TRUE,"..Betsiboka","NA","5536417"
"MD81FL","melaky","interval_7_17_pct",1,TRUE,"..Melaky","NA","4737557"
"MD81FL","atsimoandrefana","interval_7_17_pct",1,TRUE,"..Atsimo Andrefana","NA","6745351"
"MD81FL","androy","interval_7_17_pct",1,TRUE,"..Androy","NA","4525754"
"MD81FL","anosy","interval_7_17_pct",1,TRUE,"..Anosy","NA","2428"
"MD81FL","menabe","interval_7_17_pct",1,TRUE,"..Menabe","NA","6043102"
"MD81FL","diana","interval_7_17_pct",1,TRUE,"..Diana","NA","2278323"
"MD81FL","sava","interval_7_17_pct",1,TRUE,"..Sava","NA","2285406"
"MD81FL","antananarivocapital","interval_18_23_pct",1,TRUE,"....Antananarivo capital","NA","6851983"
"MD81FL","analamangaexcludingcapital","interval_18_23_pct",1,TRUE,"....Analamanga excluding capital","NA","6611523"
"MD81FL","vakinankaratra","interval_18_23_pct",1,TRUE,"..Vakinankarata","NA","6745342"
"MD81FL","itasy","interval_18_23_pct",1,TRUE,"..Itasy","NA","4506120"
"MD81FL","bongolava","interval_18_23_pct",1,TRUE,"..Bongolava","NA","6018130"
"MD81FL","hautematsiatra","interval_18_23_pct",1,TRUE,"..Haute Matsiatra","NA","6949088"
"MD81FL","amoronimania","interval_18_23_pct",1,TRUE,"..Anamoroni'i Mania","NA","2271998"
"MD81FL","vatovavyfitovinany","interval_18_23_pct",1,TRUE,"..Vatovavy Fitovinany","NA","2285386"
"MD81FL","ihorombe","interval_18_23_pct",1,TRUE,"..Ihorombe","NA","6325160"
"MD81FL","atsimoatsinanana","interval_18_23_pct",1,TRUE,"..Atsimo Atsinanana","NA","6604293"
"MD81FL","atsinanana","interval_18_23_pct",1,TRUE,"..Atsinanana","NA","800489"
"MD81FL","analanjirofo","interval_18_23_pct",1,TRUE,"..Analanjirofo","NA","365972"
"MD81FL","alaotramangoro","interval_18_23_pct",1,TRUE,"..Alaotra Mangoro","NA","6811920"
"MD81FL","boeny","interval_18_23_pct",1,TRUE,"..Boeny","NA","137782"
"MD81FL","sofia","interval_18_23_pct",1,TRUE,"..Sofia","NA","4125750"
"MD81FL","betsiboka","interval_18_23_pct",1,TRUE,"..Betsiboka","NA","5536419"
"MD81FL","melaky","interval_18_23_pct",1,TRUE,"..Melaky","NA","4737633"
"MD81FL","atsimoandrefana","interval_18_23_pct",1,TRUE,"..Atsimo Andrefana","NA","6745343"
"MD81FL","androy","interval_18_23_pct",1,TRUE,"..Androy","NA","4525755"
"MD81FL","anosy","interval_18_23_pct",1,TRUE,"..Anosy","NA","2440"
"MD81FL","menabe","interval_18_23_pct",1,TRUE,"..Menabe","NA","6043118"
"MD81FL","diana","interval_18_23_pct",1,TRUE,"..Diana","NA","2278322"
"MD81FL","sava","interval_18_23_pct",1,TRUE,"..Sava","NA","2285405"
"ML41FL","kayes","dtp3_pct",1,TRUE,"..Kayes","NA","4892270"
"ML41FL","koulikoro","dtp3_pct",1,TRUE,"..Koulikoro","NA","5348329"
"ML41FL","sikasso","dtp3_pct",1,TRUE,"..Sikasso","NA","6772293"
"ML41FL","segou","dtp3_pct",1,TRUE,"..Ségou","NA","1350326"
"ML41FL","mopti","dtp3_pct",1,TRUE,"..Mopti","NA","5172266"
"ML41FL","bamako","dtp3_pct",1,TRUE,"Bamako","NA","3960692"
"ML41FL","kayes","measles_pct",1,TRUE,"..Kayes","NA","4892271"
"ML41FL","koulikoro","measles_pct",1,TRUE,"..Koulikoro","NA","5348330"
"ML41FL","sikasso","measles_pct",1,TRUE,"..Sikasso","NA","6772294"
"ML41FL","segou","measles_pct",1,TRUE,"..Ségou","NA","1350327"
"ML41FL","mopti","measles_pct",1,TRUE,"..Mopti","NA","5172267"
"ML41FL","bamako","measles_pct",1,TRUE,"Bamako","NA","3960693"
"ML41FL","kayes","facility_delivery_pct",1,TRUE,"..Kayes","Five years preceding the survey","6815827"
"ML41FL","koulikoro","facility_delivery_pct",1,TRUE,"..Koulikoro","Five years preceding the survey","655646"
"ML41FL","sikasso","facility_delivery_pct",1,TRUE,"..Sikasso","Five years preceding the survey","7601405"
"ML41FL","segou","facility_delivery_pct",1,TRUE,"..Ségou","Five years preceding the survey","3388154"
"ML41FL","mopti","facility_delivery_pct",1,TRUE,"..Mopti","Five years preceding the survey","3254677"
"ML41FL","bamako","facility_delivery_pct",1,TRUE,"Bamako","Five years preceding the survey","4791912"
"ML41FL","kayes","improved_water_pct",1,TRUE,"..Kayes","NA","7106775"
"ML41FL","koulikoro","improved_water_pct",1,TRUE,"..Koulikoro","NA","3072534"
"ML41FL","sikasso","improved_water_pct",1,TRUE,"..Sikasso","NA","3050503"
"ML41FL","segou","improved_water_pct",1,TRUE,"..Ségou","NA","6275466"
"ML41FL","mopti","improved_water_pct",1,TRUE,"..Mopti","NA","6162625"
"ML41FL","bamako","improved_water_pct",1,TRUE,"Bamako","NA","4959971"
"ML41FL","kayes","improved_sanitation_pct",1,TRUE,"..Kayes","NA","6116037"
"ML41FL","koulikoro","improved_sanitation_pct",1,TRUE,"..Koulikoro","NA","6899818"
"ML41FL","sikasso","improved_sanitation_pct",1,TRUE,"..Sikasso","NA","6972868"
"ML41FL","segou","improved_sanitation_pct",1,TRUE,"..Ségou","NA","3771360"
"ML41FL","mopti","improved_sanitation_pct",1,TRUE,"..Mopti","NA","4978240"
"ML41FL","bamako","improved_sanitation_pct",1,TRUE,"Bamako","NA","3057873"
"ML41FL","kayes","electricity_pct",1,TRUE,"..Kayes","NA","4031251"
"ML41FL","koulikoro","electricity_pct",1,TRUE,"..Koulikoro","NA","4930243"
"ML41FL","sikasso","electricity_pct",1,TRUE,"..Sikasso","NA","7770949"
"ML41FL","segou","electricity_pct",1,TRUE,"..Ségou","NA","4981030"
"ML41FL","mopti","electricity_pct",1,TRUE,"..Mopti","NA","7751031"
"ML41FL","bamako","electricity_pct",1,TRUE,"Bamako","NA","4073329"
"ML41FL","kayes","interval_7_17_pct",1,TRUE,"..Kayes","NA","2173178"
"ML41FL","koulikoro","interval_7_17_pct",1,TRUE,"..Koulikoro","NA","6011607"
"ML41FL","sikasso","interval_7_17_pct",1,TRUE,"..Sikasso","NA","6368091"
"ML41FL","segou","interval_7_17_pct",1,TRUE,"..Ségou","NA","1436379"
"ML41FL","mopti","interval_7_17_pct",1,TRUE,"..Mopti","NA","7551227"
"ML41FL","bamako","interval_7_17_pct",1,TRUE,"Bamako","NA","7786767"
"ML41FL","kayes","interval_18_23_pct",1,TRUE,"..Kayes","NA","2173179"
"ML41FL","koulikoro","interval_18_23_pct",1,TRUE,"..Koulikoro","NA","6011606"
"ML41FL","sikasso","interval_18_23_pct",1,TRUE,"..Sikasso","NA","6368097"
"ML41FL","segou","interval_18_23_pct",1,TRUE,"..Ségou","NA","1436383"
"ML41FL","mopti","interval_18_23_pct",1,TRUE,"..Mopti","NA","7551216"
"ML41FL","bamako","interval_18_23_pct",1,TRUE,"Bamako","NA","7786766"
"ML53FL","kayes","dtp3_pct",1,TRUE,"..Kayes","NA","7232010"
"ML53FL","koulikoro","dtp3_pct",1,TRUE,"..Koulikoro","NA","4740209"
"ML53FL","sikasso","dtp3_pct",1,TRUE,"..Sikasso","NA","2425288"
"ML53FL","segou","dtp3_pct",1,TRUE,"..Ségou","NA","931832"
"ML53FL","mopti","dtp3_pct",1,TRUE,"..Mopti","NA","5906698"
"ML53FL","kidal","dtp3_pct",1,TRUE,"....Kidal","NA","6852976"
"ML53FL","gao","dtp3_pct",1,TRUE,"....Gao","NA","3424427"
"ML53FL","tombouctou","dtp3_pct",1,TRUE,"....Tombouctou","NA","1051204"
"ML53FL","bamako","dtp3_pct",1,TRUE,"Bamako","NA","4997875"
"ML53FL","kayes","measles_pct",1,TRUE,"..Kayes","NA","7232011"
"ML53FL","koulikoro","measles_pct",1,TRUE,"..Koulikoro","NA","4740216"
"ML53FL","sikasso","measles_pct",1,TRUE,"..Sikasso","NA","2425293"
"ML53FL","segou","measles_pct",1,TRUE,"..Ségou","NA","931833"
"ML53FL","mopti","measles_pct",1,TRUE,"..Mopti","NA","5906699"
"ML53FL","kidal","measles_pct",1,TRUE,"....Kidal","NA","6852977"
"ML53FL","gao","measles_pct",1,TRUE,"....Gao","NA","3424433"
"ML53FL","tombouctou","measles_pct",1,TRUE,"....Tombouctou","NA","1051205"
"ML53FL","bamako","measles_pct",1,TRUE,"Bamako","NA","4997876"
"ML53FL","kayes","facility_delivery_pct",1,TRUE,"..Kayes","Five years preceding the survey","2528073"
"ML53FL","koulikoro","facility_delivery_pct",1,TRUE,"..Koulikoro","Five years preceding the survey","6316498"
"ML53FL","sikasso","facility_delivery_pct",1,TRUE,"..Sikasso","Five years preceding the survey","2519606"
"ML53FL","segou","facility_delivery_pct",1,TRUE,"..Ségou","Five years preceding the survey","5723653"
"ML53FL","mopti","facility_delivery_pct",1,TRUE,"..Mopti","Five years preceding the survey","7520547"
"ML53FL","kidal","facility_delivery_pct",1,TRUE,"....Kidal","Five years preceding the survey","7351311"
"ML53FL","gao","facility_delivery_pct",1,TRUE,"....Gao","Five years preceding the survey","4649351"
"ML53FL","tombouctou","facility_delivery_pct",1,TRUE,"....Tombouctou","Five years preceding the survey","7389902"
"ML53FL","bamako","facility_delivery_pct",1,TRUE,"Bamako","Five years preceding the survey","2528083"
"ML53FL","kayes","improved_water_pct",1,TRUE,"..Kayes","NA","6826513"
"ML53FL","koulikoro","improved_water_pct",1,TRUE,"..Koulikoro","NA","5823618"
"ML53FL","sikasso","improved_water_pct",1,TRUE,"..Sikasso","NA","4708855"
"ML53FL","segou","improved_water_pct",1,TRUE,"..Ségou","NA","932358"
"ML53FL","mopti","improved_water_pct",1,TRUE,"..Mopti","NA","3073"
"ML53FL","kidal","improved_water_pct",1,TRUE,"....Kidal","NA","6910335"
"ML53FL","gao","improved_water_pct",1,TRUE,"....Gao","NA","3074013"
"ML53FL","tombouctou","improved_water_pct",1,TRUE,"....Tombouctou","NA","1058785"
"ML53FL","bamako","improved_water_pct",1,TRUE,"Bamako","NA","5247414"
"ML53FL","kayes","improved_sanitation_pct",1,TRUE,"..Kayes","NA","28975"
"ML53FL","koulikoro","improved_sanitation_pct",1,TRUE,"..Koulikoro","NA","5177837"
"ML53FL","sikasso","improved_sanitation_pct",1,TRUE,"..Sikasso","NA","7210200"
"ML53FL","segou","improved_sanitation_pct",1,TRUE,"..Ségou","NA","934084"
"ML53FL","mopti","improved_sanitation_pct",1,TRUE,"..Mopti","NA","4550248"
"ML53FL","kidal","improved_sanitation_pct",1,TRUE,"....Kidal","NA","3074753"
"ML53FL","gao","improved_sanitation_pct",1,TRUE,"....Gao","NA","353216"
"ML53FL","tombouctou","improved_sanitation_pct",1,TRUE,"....Tombouctou","NA","1060751"
"ML53FL","bamako","improved_sanitation_pct",1,TRUE,"Bamako","NA","6338938"
"ML53FL","kayes","electricity_pct",1,TRUE,"..Kayes","NA","5565864"
"ML53FL","koulikoro","electricity_pct",1,TRUE,"..Koulikoro","NA","354479"
"ML53FL","sikasso","electricity_pct",1,TRUE,"..Sikasso","NA","6352411"
"ML53FL","segou","electricity_pct",1,TRUE,"..Ségou","NA","933100"
"ML53FL","mopti","electricity_pct",1,TRUE,"..Mopti","NA","5512008"
"ML53FL","kidal","electricity_pct",1,TRUE,"....Kidal","NA","7995850"
"ML53FL","gao","electricity_pct",1,TRUE,"....Gao","NA","112064"
"ML53FL","tombouctou","electricity_pct",1,TRUE,"....Tombouctou","NA","1051461"
"ML53FL","bamako","electricity_pct",1,TRUE,"Bamako","NA","5760796"
"ML53FL","kayes","interval_7_17_pct",1,TRUE,"..Kayes","NA","1355105"
"ML53FL","koulikoro","interval_7_17_pct",1,TRUE,"..Koulikoro","NA","4918015"
"ML53FL","sikasso","interval_7_17_pct",1,TRUE,"..Sikasso","NA","644420"
"ML53FL","segou","interval_7_17_pct",1,TRUE,"..Ségou","NA","932743"
"ML53FL","mopti","interval_7_17_pct",1,TRUE,"..Mopti","NA","4659689"
"ML53FL","kidal","interval_7_17_pct",1,TRUE,"....Kidal","NA","4002550"
"ML53FL","gao","interval_7_17_pct",1,TRUE,"....Gao","NA","5278271"
"ML53FL","tombouctou","interval_7_17_pct",1,TRUE,"....Tombouctou","NA","1059162"
"ML53FL","bamako","interval_7_17_pct",1,TRUE,"Bamako","NA","7403031"
"ML53FL","kayes","interval_18_23_pct",1,TRUE,"..Kayes","NA","1355104"
"ML53FL","koulikoro","interval_18_23_pct",1,TRUE,"..Koulikoro","NA","4918014"
"ML53FL","sikasso","interval_18_23_pct",1,TRUE,"..Sikasso","NA","644418"
"ML53FL","segou","interval_18_23_pct",1,TRUE,"..Ségou","NA","932745"
"ML53FL","mopti","interval_18_23_pct",1,TRUE,"..Mopti","NA","4659688"
"ML53FL","kidal","interval_18_23_pct",1,TRUE,"....Kidal","NA","4002552"
"ML53FL","gao","interval_18_23_pct",1,TRUE,"....Gao","NA","5278270"
"ML53FL","tombouctou","interval_18_23_pct",1,TRUE,"....Tombouctou","NA","1059163"
"ML53FL","bamako","interval_18_23_pct",1,TRUE,"Bamako","NA","7403030"
"ML6AFL","kayes","dtp3_pct",1,TRUE,"..Kayes","NA","5566460"
"ML6AFL","koulikoro","dtp3_pct",1,TRUE,"..Koulikoro","NA","2437333"
"ML6AFL","sikasso","dtp3_pct",1,TRUE,"..Sikasso","NA","7939262"
"ML6AFL","segou","dtp3_pct",1,TRUE,"..Ségou","NA","3675682"
"ML6AFL","mopti","dtp3_pct",1,TRUE,"..Mopti","NA","3329079"
"ML6AFL","bamako","dtp3_pct",1,TRUE,"Bamako","NA","5053612"
"ML6AFL","kayes","measles_pct",1,TRUE,"..Kayes","NA","5566461"
"ML6AFL","koulikoro","measles_pct",1,TRUE,"..Koulikoro","NA","2437334"
"ML6AFL","sikasso","measles_pct",1,TRUE,"..Sikasso","NA","7939263"
"ML6AFL","segou","measles_pct",1,TRUE,"..Ségou","NA","3675683"
"ML6AFL","mopti","measles_pct",1,TRUE,"..Mopti","NA","3329080"
"ML6AFL","bamako","measles_pct",1,TRUE,"Bamako","NA","5053617"
"ML6AFL","kayes","facility_delivery_pct",1,TRUE,"..Kayes","Five years preceding the survey","4493089"
"ML6AFL","koulikoro","facility_delivery_pct",1,TRUE,"..Koulikoro","Five years preceding the survey","7752480"
"ML6AFL","sikasso","facility_delivery_pct",1,TRUE,"..Sikasso","Five years preceding the survey","569810"
"ML6AFL","segou","facility_delivery_pct",1,TRUE,"..Ségou","Five years preceding the survey","1214491"
"ML6AFL","mopti","facility_delivery_pct",1,TRUE,"..Mopti","Five years preceding the survey","320876"
"ML6AFL","bamako","facility_delivery_pct",1,TRUE,"Bamako","Five years preceding the survey","5253216"
"ML6AFL","kayes","improved_water_pct",1,TRUE,"..Kayes","NA","5597225"
"ML6AFL","koulikoro","improved_water_pct",1,TRUE,"..Koulikoro","NA","3607542"
"ML6AFL","sikasso","improved_water_pct",1,TRUE,"..Sikasso","NA","683641"
"ML6AFL","segou","improved_water_pct",1,TRUE,"..Ségou","NA","6805468"
"ML6AFL","mopti","improved_water_pct",1,TRUE,"..Mopti","NA","629839"
"ML6AFL","bamako","improved_water_pct",1,TRUE,"Bamako","NA","3346279"
"ML6AFL","kayes","improved_sanitation_pct",1,TRUE,"..Kayes","NA","599298"
"ML6AFL","koulikoro","improved_sanitation_pct",1,TRUE,"..Koulikoro","NA","5116310"
"ML6AFL","sikasso","improved_sanitation_pct",1,TRUE,"..Sikasso","NA","168649"
"ML6AFL","segou","improved_sanitation_pct",1,TRUE,"..Ségou","NA","4971961"
"ML6AFL","mopti","improved_sanitation_pct",1,TRUE,"..Mopti","NA","1503031"
"ML6AFL","bamako","improved_sanitation_pct",1,TRUE,"Bamako","NA","6582020"
"ML6AFL","kayes","electricity_pct",1,TRUE,"..Kayes","NA","4407464"
"ML6AFL","koulikoro","electricity_pct",1,TRUE,"..Koulikoro","NA","6818228"
"ML6AFL","sikasso","electricity_pct",1,TRUE,"..Sikasso","NA","100010"
"ML6AFL","segou","electricity_pct",1,TRUE,"..Ségou","NA","5190864"
"ML6AFL","mopti","electricity_pct",1,TRUE,"..Mopti","NA","7402020"
"ML6AFL","bamako","electricity_pct",1,TRUE,"Bamako","NA","7989375"
"ML6AFL","kayes","interval_7_17_pct",1,TRUE,"..Kayes","NA","6941698"
"ML6AFL","koulikoro","interval_7_17_pct",1,TRUE,"..Koulikoro","NA","3449742"
"ML6AFL","sikasso","interval_7_17_pct",1,TRUE,"..Sikasso","NA","7152746"
"ML6AFL","segou","interval_7_17_pct",1,TRUE,"..Ségou","NA","4494948"
"ML6AFL","mopti","interval_7_17_pct",1,TRUE,"..Mopti","NA","4659701"
"ML6AFL","bamako","interval_7_17_pct",1,TRUE,"Bamako","NA","498032"
"ML6AFL","kayes","interval_18_23_pct",1,TRUE,"..Kayes","NA","6941700"
"ML6AFL","koulikoro","interval_18_23_pct",1,TRUE,"..Koulikoro","NA","3449743"
"ML6AFL","sikasso","interval_18_23_pct",1,TRUE,"..Sikasso","NA","7152748"
"ML6AFL","segou","interval_18_23_pct",1,TRUE,"..Ségou","NA","4494947"
"ML6AFL","mopti","interval_18_23_pct",1,TRUE,"..Mopti","NA","4659700"
"ML6AFL","bamako","interval_18_23_pct",1,TRUE,"Bamako","NA","498033"
"ML7AFL","kayes","dtp3_pct",1,TRUE,"..Kayes","NA","6288951"
"ML7AFL","koulikoro","dtp3_pct",1,TRUE,"..Koulikoro","NA","632803"
"ML7AFL","sikasso","dtp3_pct",1,TRUE,"..Sikasso","NA","6663673"
"ML7AFL","segou","dtp3_pct",1,TRUE,"..Ségou","NA","2431913"
"ML7AFL","mopti","dtp3_pct",1,TRUE,"..Mopti","NA","2443377"
"ML7AFL","kidal","dtp3_pct",1,TRUE,"....Kidal","NA","4449506"
"ML7AFL","gao","dtp3_pct",1,TRUE,"....Gao","NA","5113475"
"ML7AFL","tombouctou","dtp3_pct",1,TRUE,"....Tombouctou","NA","4562268"
"ML7AFL","bamako","dtp3_pct",1,TRUE,"Bamako","NA","6235948"
"ML7AFL","kayes","measles_pct",1,TRUE,"..Kayes","NA","6288765"
"ML7AFL","koulikoro","measles_pct",1,TRUE,"..Koulikoro","NA","632840"
"ML7AFL","sikasso","measles_pct",1,TRUE,"..Sikasso","NA","6663704"
"ML7AFL","segou","measles_pct",1,TRUE,"..Ségou","NA","2431923"
"ML7AFL","mopti","measles_pct",1,TRUE,"..Mopti","NA","2443392"
"ML7AFL","kidal","measles_pct",1,TRUE,"....Kidal","NA","4449513"
"ML7AFL","gao","measles_pct",1,TRUE,"....Gao","NA","5113500"
"ML7AFL","tombouctou","measles_pct",1,TRUE,"....Tombouctou","NA","4562272"
"ML7AFL","bamako","measles_pct",1,TRUE,"Bamako","NA","6235963"
"ML7AFL","kayes","facility_delivery_pct",1,TRUE,"..Kayes","Five years preceding the survey","1564798"
"ML7AFL","koulikoro","facility_delivery_pct",1,TRUE,"..Koulikoro","Five years preceding the survey","2529072"
"ML7AFL","sikasso","facility_delivery_pct",1,TRUE,"..Sikasso","Five years preceding the survey","2539361"
"ML7AFL","segou","facility_delivery_pct",1,TRUE,"..Ségou","Five years preceding the survey","6622069"
"ML7AFL","mopti","facility_delivery_pct",1,TRUE,"..Mopti","Five years preceding the survey","4693593"
"ML7AFL","kidal","facility_delivery_pct",1,TRUE,"....Kidal","Five years preceding the survey","6009867"
"ML7AFL","gao","facility_delivery_pct",1,TRUE,"....Gao","Five years preceding the survey","2534001"
"ML7AFL","tombouctou","facility_delivery_pct",1,TRUE,"....Tombouctou","Five years preceding the survey","7067505"
"ML7AFL","bamako","facility_delivery_pct",1,TRUE,"Bamako","Five years preceding the survey","7067055"
"ML7AFL","kayes","improved_water_pct",1,TRUE,"..Kayes","NA","1441175"
"ML7AFL","koulikoro","improved_water_pct",1,TRUE,"..Koulikoro","NA","3077681"
"ML7AFL","sikasso","improved_water_pct",1,TRUE,"..Sikasso","NA","1449414"
"ML7AFL","segou","improved_water_pct",1,TRUE,"..Ségou","NA","3613764"
"ML7AFL","mopti","improved_water_pct",1,TRUE,"..Mopti","NA","3084374"
"ML7AFL","kidal","improved_water_pct",1,TRUE,"....Kidal","NA","7501377"
"ML7AFL","gao","improved_water_pct",1,TRUE,"....Gao","NA","7906330"
"ML7AFL","tombouctou","improved_water_pct",1,TRUE,"....Tombouctou","NA","7700260"
"ML7AFL","bamako","improved_water_pct",1,TRUE,"Bamako","NA","5107520"
"ML7AFL","kayes","improved_sanitation_pct",1,TRUE,"..Kayes","NA","3084515"
"ML7AFL","koulikoro","improved_sanitation_pct",1,TRUE,"..Koulikoro","NA","6425380"
"ML7AFL","sikasso","improved_sanitation_pct",1,TRUE,"..Sikasso","NA","7623425"
"ML7AFL","segou","improved_sanitation_pct",1,TRUE,"..Ségou","NA","4632311"
"ML7AFL","mopti","improved_sanitation_pct",1,TRUE,"..Mopti","NA","7388553"
"ML7AFL","kidal","improved_sanitation_pct",1,TRUE,"....Kidal","NA","3060132"
"ML7AFL","gao","improved_sanitation_pct",1,TRUE,"....Gao","NA","191829"
"ML7AFL","tombouctou","improved_sanitation_pct",1,TRUE,"....Tombouctou","NA","7353137"
"ML7AFL","bamako","improved_sanitation_pct",1,TRUE,"Bamako","NA","4508577"
"ML7AFL","kayes","electricity_pct",1,TRUE,"..Kayes","NA","4294531"
"ML7AFL","koulikoro","electricity_pct",1,TRUE,"..Koulikoro","NA","254212"
"ML7AFL","sikasso","electricity_pct",1,TRUE,"..Sikasso","NA","1336198"
"ML7AFL","segou","electricity_pct",1,TRUE,"..Ségou","NA","6165774"
"ML7AFL","mopti","electricity_pct",1,TRUE,"..Mopti","NA","6040253"
"ML7AFL","kidal","electricity_pct",1,TRUE,"....Kidal","NA","7535505"
"ML7AFL","gao","electricity_pct",1,TRUE,"....Gao","NA","581998"
"ML7AFL","tombouctou","electricity_pct",1,TRUE,"....Tombouctou","NA","5659896"
"ML7AFL","bamako","electricity_pct",1,TRUE,"Bamako","NA","4072152"
"ML7AFL","kayes","interval_7_17_pct",1,TRUE,"..Kayes","NA","598617"
