"survey","country","regkey","variable","value","eligible_n","observed_n","missing_n","weighted_n","population","source","small_denominator","low_precision"
"SN7IFL","SEN","north","improved_sanitation_pct",51.8,,939,,741,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN7IFL","SEN","west","improved_sanitation_pct",93.5,,818,,2001,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN7IFL","SEN","center","improved_sanitation_pct",55.9,,1263,,1014,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN7IFL","SEN","south","improved_sanitation_pct",29.1,,1417,,682,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN7IFL","SEN","north","electricity_pct",44.6,,939,,741,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SN7IFL","SEN","west","electricity_pct",87.7,,818,,2001,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SN7IFL","SEN","center","electricity_pct",50.7,,1263,,1014,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SN7IFL","SEN","south","electricity_pct",38.7,,1417,,682,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","saintlouis","dtp3_pct",97.2,,137,,129,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","louga","dtp3_pct",87.8,,158,,145,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","matam","dtp3_pct",88.1,,180,,89,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","dakar","dtp3_pct",98.5,,164,,458,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","thies","dtp3_pct",98.8,,190,,287,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","diourbel","dtp3_pct",88.2,,182,,262,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","fatick","dtp3_pct",93.8,,184,,121,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","kaolack","dtp3_pct",92.2,,156,,160,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","kaffrine","dtp3_pct",93.6,,217,,123,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","ziguinchor","dtp3_pct",94.1,,119,,76,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","kolda","dtp3_pct",87.3,,164,,114,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","sedhiou","dtp3_pct",90.4,,196,,86,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","tambacounda","dtp3_pct",72.7,,201,,140,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","kedougou","dtp3_pct",60.2,,142,,31,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","saintlouis","measles_pct",94.7,,137,,129,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","louga","measles_pct",81.5,,158,,145,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","matam","measles_pct",79.4,,180,,89,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","dakar","measles_pct",97,,164,,458,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","thies","measles_pct",91.6,,190,,287,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","diourbel","measles_pct",86.1,,182,,262,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","fatick","measles_pct",90.3,,184,,121,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","kaolack","measles_pct",89.3,,156,,160,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","kaffrine","measles_pct",88.7,,217,,123,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","ziguinchor","measles_pct",93.6,,119,,76,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","kolda","measles_pct",85.6,,164,,114,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","sedhiou","measles_pct",89.9,,196,,86,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","tambacounda","measles_pct",65.3,,201,,140,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","kedougou","measles_pct",46.5,,142,,31,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","saintlouis","facility_delivery_pct",76.4,,779,,727,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","louga","facility_delivery_pct",72,,883,,782,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","matam","facility_delivery_pct",69,,950,,471,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","dakar","facility_delivery_pct",95.8,,748,,2137,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","thies","facility_delivery_pct",88.4,,927,,1419,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","diourbel","facility_delivery_pct",78.2,,1022,,1479,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","fatick","facility_delivery_pct",81.2,,886,,580,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","kaolack","facility_delivery_pct",78.1,,760,,780,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","kaffrine","facility_delivery_pct",65.8,,1124,,636,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","ziguinchor","facility_delivery_pct",88,,604,,397,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","kolda","facility_delivery_pct",64.1,,900,,617,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","sedhiou","facility_delivery_pct",59.4,,924,,406,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","tambacounda","facility_delivery_pct",52.1,,984,,700,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","kedougou","facility_delivery_pct",48.2,,694,,148,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","saintlouis","improved_water_pct",86.8,,636,,578,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","louga","improved_water_pct",98.6,,628,,538,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","matam","improved_water_pct",86.7,,557,,274,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","dakar","improved_water_pct",99.6,,894,,2528,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","thies","improved_water_pct",93,,708,,1030,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","diourbel","improved_water_pct",95,,593,,838,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","fatick","improved_water_pct",66.2,,607,,401,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","kaolack","improved_water_pct",90.2,,546,,524,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","kaffrine","improved_water_pct",93.7,,557,,301,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","ziguinchor","improved_water_pct",42.3,,555,,350,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","kolda","improved_water_pct",23.8,,571,,363,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","sedhiou","improved_water_pct",25.6,,506,,214,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","tambacounda","improved_water_pct",61.6,,550,,348,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","kedougou","improved_water_pct",73.7,,472,,93,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","saintlouis","improved_sanitation_pct",69,,636,,578,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","louga","improved_sanitation_pct",61.8,,628,,538,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","matam","improved_sanitation_pct",39.1,,557,,274,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","dakar","improved_sanitation_pct",99.3,,894,,2528,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","thies","improved_sanitation_pct",79.2,,708,,1030,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","diourbel","improved_sanitation_pct",74.1,,593,,838,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","fatick","improved_sanitation_pct",57.3,,607,,401,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","kaolack","improved_sanitation_pct",66.5,,546,,524,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","kaffrine","improved_sanitation_pct",26.3,,557,,301,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","ziguinchor","improved_sanitation_pct",83.4,,555,,350,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","kolda","improved_sanitation_pct",21.8,,571,,363,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","sedhiou","improved_sanitation_pct",74.3,,506,,214,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","tambacounda","improved_sanitation_pct",28.5,,550,,348,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","kedougou","improved_sanitation_pct",23.1,,472,,93,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","saintlouis","electricity_pct",55.7,,636,,578,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","louga","electricity_pct",42,,628,,538,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","matam","electricity_pct",43.9,,557,,274,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","dakar","electricity_pct",96.6,,894,,2528,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","thies","electricity_pct",67.9,,708,,1030,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","diourbel","electricity_pct",56.9,,593,,838,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","fatick","electricity_pct",49.6,,607,,401,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","kaolack","electricity_pct",48.3,,546,,524,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","kaffrine","electricity_pct",17.6,,557,,301,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","ziguinchor","electricity_pct",64.5,,555,,350,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","kolda","electricity_pct",21.7,,571,,363,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","sedhiou","electricity_pct",29.6,,506,,214,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","tambacounda","electricity_pct",34.4,,550,,348,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SN7ZFL","SEN","kedougou","electricity_pct",29.8,,472,,93,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SN81FL","SEN","north","dtp3_pct",93.1,,255,,203,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SN81FL","SEN","west","dtp3_pct",97.1,,178,,385,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SN81FL","SEN","center","dtp3_pct",91.2,,480,,433,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SN81FL","SEN","south","dtp3_pct",86.6,,424,,206,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SN81FL","SEN","north","measles_pct",87.4,,255,,203,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SN81FL","SEN","west","measles_pct",87.5,,178,,385,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SN81FL","SEN","center","measles_pct",85.3,,480,,433,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SN81FL","SEN","south","measles_pct",80.1,,424,,206,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SN81FL","SEN","north","facility_delivery_pct",75.7,,1279,,997,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SN81FL","SEN","west","facility_delivery_pct",94.8,,900,,1899,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SN81FL","SEN","center","facility_delivery_pct",79.1,,2432,,2175,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SN81FL","SEN","south","facility_delivery_pct",68.2,,2108,,993,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SN81FL","SEN","north","improved_water_pct",90,,946,,740,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SN81FL","SEN","west","improved_water_pct",99.2,,815,,1920,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SN81FL","SEN","center","improved_water_pct",87.9,,1279,,1178,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SN81FL","SEN","south","improved_water_pct",42.8,,1552,,754,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SN81FL","SEN","north","improved_sanitation_pct",64.1,,946,,740,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN81FL","SEN","west","improved_sanitation_pct",96.4,,815,,1920,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN81FL","SEN","center","improved_sanitation_pct",67.9,,1279,,1178,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN81FL","SEN","south","improved_sanitation_pct",59.6,,1552,,754,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN81FL","SEN","north","electricity_pct",56.9,,946,,740,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SN81FL","SEN","west","electricity_pct",90.7,,815,,1920,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SN81FL","SEN","center","electricity_pct",52,,1279,,1178,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SN81FL","SEN","south","electricity_pct",43.1,,1552,,754,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SN8BFL","SEN","north","dtp3_pct",91.9,,238,,187,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SN8BFL","SEN","west","dtp3_pct",95.8,,167,,349,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SN8BFL","SEN","center","dtp3_pct",93.1,,406,,395,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SN8BFL","SEN","south","dtp3_pct",83.8,,372,,199,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SN8BFL","SEN","north","measles_pct",82.3,,238,,187,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SN8BFL","SEN","west","measles_pct",86.7,,167,,349,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SN8BFL","SEN","center","measles_pct",89.3,,406,,395,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SN8BFL","SEN","south","measles_pct",80.2,,372,,199,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SN8BFL","SEN","north","facility_delivery_pct",74.1,,1208,,935,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SN8BFL","SEN","west","facility_delivery_pct",93.4,,796,,1652,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SN8BFL","SEN","center","facility_delivery_pct",78.8,,2131,,2005,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SN8BFL","SEN","south","facility_delivery_pct",68,,1990,,1027,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SN8BFL","SEN","north","improved_water_pct",91.2,,953,,745,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SN8BFL","SEN","west","improved_water_pct",95.2,,798,,1836,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SN8BFL","SEN","center","improved_water_pct",89.4,,1274,,1200,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SN8BFL","SEN","south","improved_water_pct",54.5,,1513,,757,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SN8BFL","SEN","north","improved_sanitation_pct",57.5,,953,,745,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN8BFL","SEN","west","improved_sanitation_pct",95.4,,798,,1836,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN8BFL","SEN","center","improved_sanitation_pct",66.6,,1274,,1200,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN8BFL","SEN","south","improved_sanitation_pct",61.4,,1513,,757,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN8BFL","SEN","north","electricity_pct",57.7,,953,,745,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SN8BFL","SEN","west","electricity_pct",92.6,,798,,1836,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SN8BFL","SEN","center","electricity_pct",58.1,,1274,,1200,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SN8BFL","SEN","south","electricity_pct",48.3,,1513,,757,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","saintlouis","dtp3_pct",84.9,,119,,137,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","louga","dtp3_pct",83.2,,169,,135,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","matam","dtp3_pct",74.6,,158,,82,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","dakar","dtp3_pct",84.9,,137,,441,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","thies","dtp3_pct",85.6,,142,,240,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","diourbel","dtp3_pct",73.7,,135,,187,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","fatick","dtp3_pct",93.8,,163,,122,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","kaolack","dtp3_pct",85.7,,141,,152,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","kaffrine","dtp3_pct",90,,195,,100,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","ziguinchor","dtp3_pct",91.1,,68,,52,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","kolda","dtp3_pct",83.5,,149,,95,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","sedhiou","dtp3_pct",75.8,,173,,73,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","tambacounda","dtp3_pct",61.3,,173,,106,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","kedougou","dtp3_pct",76.1,,135,,27,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","saintlouis","measles_pct",84.1,,119,,137,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","louga","measles_pct",80.1,,169,,135,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","matam","measles_pct",69.1,,158,,82,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","dakar","measles_pct",78.9,,137,,441,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","thies","measles_pct",77.5,,142,,240,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","diourbel","measles_pct",61.1,,135,,187,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","fatick","measles_pct",84.7,,163,,122,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","kaolack","measles_pct",83.1,,141,,152,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","kaffrine","measles_pct",80.8,,195,,100,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","ziguinchor","measles_pct",83,,68,,52,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","kolda","measles_pct",82,,149,,95,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","sedhiou","measles_pct",69.6,,173,,73,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","tambacounda","measles_pct",48.4,,173,,106,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","kedougou","measles_pct",71.1,,135,,27,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","saintlouis","facility_delivery_pct",85.3,,366,,412,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","louga","facility_delivery_pct",94.4,,416,,333,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","matam","facility_delivery_pct",80.3,,489,,259,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","dakar","facility_delivery_pct",98.5,,383,,1164,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","thies","facility_delivery_pct",96.9,,462,,792,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","diourbel","facility_delivery_pct",93.9,,439,,626,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","fatick","facility_delivery_pct",92.4,,468,,353,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","kaolack","facility_delivery_pct",93.4,,393,,434,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","kaffrine","facility_delivery_pct",84.3,,639,,332,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","ziguinchor","facility_delivery_pct",97.1,,230,,168,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","kolda","facility_delivery_pct",88.5,,445,,297,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","sedhiou","facility_delivery_pct",81.4,,489,,210,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","tambacounda","facility_delivery_pct",83.8,,508,,314,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","kedougou","facility_delivery_pct",85.9,,399,,77,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","saintlouis","exclusive_breastfeeding_pct",43.4,,70,,79,"CN_BFSS_C_EBF","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","louga","exclusive_breastfeeding_pct",36.1,,61,,48,"CN_BFSS_C_EBF","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","matam","exclusive_breastfeeding_pct",35,,82,,45,"CN_BFSS_C_EBF","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","dakar","exclusive_breastfeeding_pct",29.2,,64,,180,"CN_BFSS_C_EBF","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","thies","exclusive_breastfeeding_pct",35.1,,71,,123,"CN_BFSS_C_EBF","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","diourbel","exclusive_breastfeeding_pct",37.8,,72,,106,"CN_BFSS_C_EBF","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","fatick","exclusive_breastfeeding_pct",41.9,,63,,47,"CN_BFSS_C_EBF","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","kaolack","exclusive_breastfeeding_pct",21.7,,63,,72,"CN_BFSS_C_EBF","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","kaffrine","exclusive_breastfeeding_pct",22.1,,101,,54,"CN_BFSS_C_EBF","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","ziguinchor","exclusive_breastfeeding_pct",25.1,,45,,31,"CN_BFSS_C_EBF","DHS_published_regional",FALSE,TRUE
"SN8SFL","SEN","kolda","exclusive_breastfeeding_pct",51.6,,76,,51,"CN_BFSS_C_EBF","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","sedhiou","exclusive_breastfeeding_pct",52.3,,80,,35,"CN_BFSS_C_EBF","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","tambacounda","exclusive_breastfeeding_pct",26,,95,,55,"CN_BFSS_C_EBF","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","kedougou","exclusive_breastfeeding_pct",43.8,,70,,14,"CN_BFSS_C_EBF","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","saintlouis","improved_water_pct",89.8,,643,,660,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","louga","improved_water_pct",99.7,,648,,471,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","matam","improved_water_pct",94.4,,549,,283,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","dakar","improved_water_pct",99.9,,902,,2411,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","thies","improved_water_pct",96.2,,703,,1129,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","diourbel","improved_water_pct",99.4,,589,,804,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","fatick","improved_water_pct",82.4,,601,,443,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
