"age_band","records","deaths","complete_case_records","complete_case_deaths","baseline","survey","country"
"24-35",4485,33,0,0,"previous_primary","KE52FL","KEN"
"36-47",4235,9,0,0,"previous_primary","KE52FL","KEN"
"48-59",4215,5,0,0,"previous_primary","KE52FL","KEN"
"<1",6083,176,0,0,"eligible_MAP","KE52FL","KEN"
"1-5",5458,73,0,0,"eligible_MAP","KE52FL","KEN"
"6-11",5158,50,0,0,"eligible_MAP","KE52FL","KEN"
"12-23",4441,47,0,0,"eligible_MAP","KE52FL","KEN"
"24-35",4485,33,0,0,"eligible_MAP","KE52FL","KEN"
"36-47",4235,9,0,0,"eligible_MAP","KE52FL","KEN"
"48-59",4215,5,0,0,"eligible_MAP","KE52FL","KEN"
"<1",6083,176,0,0,"regional_baseline","KE52FL","KEN"
"1-5",5458,73,0,0,"regional_baseline","KE52FL","KEN"
"6-11",5158,50,0,0,"regional_baseline","KE52FL","KEN"
"12-23",4441,47,0,0,"regional_baseline","KE52FL","KEN"
"24-35",4485,33,0,0,"regional_baseline","KE52FL","KEN"
"36-47",4235,9,0,0,"regional_baseline","KE52FL","KEN"
"48-59",4215,5,0,0,"regional_baseline","KE52FL","KEN"
"<1",21136,449,2199,50,"previous_primary","KE72FL","KEN"
"1-5",19349,173,792,8,"previous_primary","KE72FL","KEN"
"6-11",18732,120,521,0,"previous_primary","KE72FL","KEN"
"12-23",16654,91,0,0,"previous_primary","KE72FL","KEN"
"24-35",17139,43,0,0,"previous_primary","KE72FL","KEN"
"36-47",16929,40,0,0,"previous_primary","KE72FL","KEN"
"48-59",17079,27,0,0,"previous_primary","KE72FL","KEN"
"<1",21136,449,2199,50,"eligible_MAP","KE72FL","KEN"
"1-5",19349,173,792,8,"eligible_MAP","KE72FL","KEN"
"6-11",18732,120,521,0,"eligible_MAP","KE72FL","KEN"
"12-23",16654,91,0,0,"eligible_MAP","KE72FL","KEN"
"24-35",17139,43,0,0,"eligible_MAP","KE72FL","KEN"
"36-47",16929,40,0,0,"eligible_MAP","KE72FL","KEN"
"48-59",17079,27,0,0,"eligible_MAP","KE72FL","KEN"
"<1",21136,449,2199,50,"regional_baseline","KE72FL","KEN"
"1-5",19349,173,792,8,"regional_baseline","KE72FL","KEN"
"6-11",18732,120,521,0,"regional_baseline","KE72FL","KEN"
"12-23",16654,91,0,0,"regional_baseline","KE72FL","KEN"
"24-35",17139,43,0,0,"regional_baseline","KE72FL","KEN"
"36-47",16929,40,0,0,"regional_baseline","KE72FL","KEN"
"48-59",17079,27,0,0,"regional_baseline","KE72FL","KEN"
"<1",19554,442,8084,186,"previous_primary","KE8CFL","KEN"
"1-5",17869,90,7343,34,"previous_primary","KE8CFL","KEN"
"6-11",17330,89,7162,34,"previous_primary","KE8CFL","KEN"
"12-23",15210,59,6331,26,"previous_primary","KE8CFL","KEN"
"24-35",15162,33,6362,18,"previous_primary","KE8CFL","KEN"
"36-47",14811,24,6123,15,"previous_primary","KE8CFL","KEN"
"48-59",14582,23,6074,14,"previous_primary","KE8CFL","KEN"
"<1",19554,442,8084,186,"eligible_MAP","KE8CFL","KEN"
"1-5",17869,90,7343,34,"eligible_MAP","KE8CFL","KEN"
"6-11",17330,89,7162,34,"eligible_MAP","KE8CFL","KEN"
"12-23",15210,59,6331,26,"eligible_MAP","KE8CFL","KEN"
"24-35",15162,33,6362,18,"eligible_MAP","KE8CFL","KEN"
"36-47",14811,24,6123,15,"eligible_MAP","KE8CFL","KEN"
"48-59",14582,23,6074,14,"eligible_MAP","KE8CFL","KEN"
"<1",19554,442,8084,186,"regional_baseline","KE8CFL","KEN"
"1-5",17869,90,7343,34,"regional_baseline","KE8CFL","KEN"
"6-11",17330,89,7162,34,"regional_baseline","KE8CFL","KEN"
"12-23",15210,59,6331,26,"regional_baseline","KE8CFL","KEN"
"24-35",15162,33,6362,18,"regional_baseline","KE8CFL","KEN"
"36-47",14811,24,6123,15,"regional_baseline","KE8CFL","KEN"
"48-59",14582,23,6074,14,"regional_baseline","KE8CFL","KEN"
"<1",5816,181,0,0,"eligible_MAP","LB51FL","LBR"
"1-5",5222,118,0,0,"eligible_MAP","LB51FL","LBR"
"6-11",4779,87,0,0,"eligible_MAP","LB51FL","LBR"
"12-23",4141,70,0,0,"eligible_MAP","LB51FL","LBR"
"24-35",4101,50,0,0,"eligible_MAP","LB51FL","LBR"
"36-47",3847,29,0,0,"eligible_MAP","LB51FL","LBR"
"48-59",3786,16,0,0,"eligible_MAP","LB51FL","LBR"
"<1",4222,165,0,0,"eligible_MAP","LB5AFL","LBR"
"1-5",3777,76,0,0,"eligible_MAP","LB5AFL","LBR"
"6-11",3558,60,0,0,"eligible_MAP","LB5AFL","LBR"
"12-23",3088,59,0,0,"eligible_MAP","LB5AFL","LBR"
"24-35",2957,35,0,0,"eligible_MAP","LB5AFL","LBR"
"36-47",2711,17,0,0,"eligible_MAP","LB5AFL","LBR"
"48-59",2508,16,0,0,"eligible_MAP","LB5AFL","LBR"
"<1",7644,215,0,0,"eligible_MAP","LB6AFL","LBR"
"1-5",6854,100,0,0,"eligible_MAP","LB6AFL","LBR"
"6-11",6431,93,0,0,"eligible_MAP","LB6AFL","LBR"
"12-23",5706,114,0,0,"eligible_MAP","LB6AFL","LBR"
"24-35",5877,67,0,0,"eligible_MAP","LB6AFL","LBR"
"36-47",5807,37,0,0,"eligible_MAP","LB6AFL","LBR"
"48-59",5765,23,0,0,"eligible_MAP","LB6AFL","LBR"
"<1",5707,226,0,0,"eligible_MAP","LB7AFL","LBR"
"1-5",5081,69,0,0,"eligible_MAP","LB7AFL","LBR"
"6-11",4880,78,0,0,"eligible_MAP","LB7AFL","LBR"
"12-23",4221,67,0,0,"eligible_MAP","LB7AFL","LBR"
"24-35",4331,33,0,0,"eligible_MAP","LB7AFL","LBR"
"36-47",4365,16,0,0,"eligible_MAP","LB7AFL","LBR"
"48-59",4302,16,0,0,"eligible_MAP","LB7AFL","LBR"
"<1",3460,83,0,0,"previous_primary","MD42FL","MDG"
"1-5",3048,36,0,0,"previous_primary","MD42FL","MDG"
"6-11",2709,28,0,0,"previous_primary","MD42FL","MDG"
"12-23",2013,18,0,0,"previous_primary","MD42FL","MDG"
"24-35",2050,18,0,0,"previous_primary","MD42FL","MDG"
"36-47",2287,14,0,0,"previous_primary","MD42FL","MDG"
"48-59",1896,11,0,0,"previous_primary","MD42FL","MDG"
"<1",4439,113,0,0,"eligible_MAP","MD42FL","MDG"
"1-5",3968,52,0,0,"eligible_MAP","MD42FL","MDG"
"6-11",3734,45,0,0,"eligible_MAP","MD42FL","MDG"
"12-23",3122,31,0,0,"eligible_MAP","MD42FL","MDG"
"24-35",3019,27,0,0,"eligible_MAP","MD42FL","MDG"
"36-47",3127,17,0,0,"eligible_MAP","MD42FL","MDG"
"48-59",3085,11,0,0,"eligible_MAP","MD42FL","MDG"
"<1",3460,83,0,0,"regional_baseline","MD42FL","MDG"
"1-5",3048,36,0,0,"regional_baseline","MD42FL","MDG"
"6-11",2709,28,0,0,"regional_baseline","MD42FL","MDG"
"12-23",2013,18,0,0,"regional_baseline","MD42FL","MDG"
"24-35",2050,18,0,0,"regional_baseline","MD42FL","MDG"
"36-47",2287,14,0,0,"regional_baseline","MD42FL","MDG"
"48-59",1896,11,0,0,"regional_baseline","MD42FL","MDG"
"<1",12532,300,0,0,"previous_primary","MD51FL","MDG"
"1-5",11279,125,0,0,"previous_primary","MD51FL","MDG"
"6-11",10740,137,0,0,"previous_primary","MD51FL","MDG"
"12-23",9463,73,0,0,"previous_primary","MD51FL","MDG"
"24-35",9712,72,0,0,"previous_primary","MD51FL","MDG"
"36-47",9570,43,0,0,"previous_primary","MD51FL","MDG"
"48-59",9809,27,0,0,"previous_primary","MD51FL","MDG"
"<1",12534,300,0,0,"eligible_MAP","MD51FL","MDG"
"1-5",11281,125,0,0,"eligible_MAP","MD51FL","MDG"
"6-11",10742,137,0,0,"eligible_MAP","MD51FL","MDG"
"12-23",9466,73,0,0,"eligible_MAP","MD51FL","MDG"
"24-35",9717,72,0,0,"eligible_MAP","MD51FL","MDG"
"36-47",9576,43,0,0,"eligible_MAP","MD51FL","MDG"
"48-59",9813,27,0,0,"eligible_MAP","MD51FL","MDG"
"<1",12534,300,0,0,"regional_baseline","MD51FL","MDG"
"1-5",11281,125,0,0,"regional_baseline","MD51FL","MDG"
"6-11",10742,137,0,0,"regional_baseline","MD51FL","MDG"
"12-23",9466,73,0,0,"regional_baseline","MD51FL","MDG"
"24-35",9717,72,0,0,"regional_baseline","MD51FL","MDG"
"36-47",9576,43,0,0,"regional_baseline","MD51FL","MDG"
"48-59",9813,27,0,0,"regional_baseline","MD51FL","MDG"
"<1",12497,314,12497,314,"previous_primary","MD81FL","MDG"
"1-5",11300,128,11300,128,"previous_primary","MD81FL","MDG"
"6-11",10853,95,10853,95,"previous_primary","MD81FL","MDG"
"12-23",9443,100,9443,100,"previous_primary","MD81FL","MDG"
"24-35",9317,80,9317,80,"previous_primary","MD81FL","MDG"
"36-47",9130,49,9130,49,"previous_primary","MD81FL","MDG"
"48-59",8963,42,8963,42,"previous_primary","MD81FL","MDG"
"<1",12497,314,12497,314,"eligible_MAP","MD81FL","MDG"
"1-5",11300,128,11300,128,"eligible_MAP","MD81FL","MDG"
"6-11",10853,95,10853,95,"eligible_MAP","MD81FL","MDG"
"12-23",9443,100,9443,100,"eligible_MAP","MD81FL","MDG"
"24-35",9317,80,9317,80,"eligible_MAP","MD81FL","MDG"
"36-47",9130,49,9130,49,"eligible_MAP","MD81FL","MDG"
"48-59",8963,42,8963,42,"eligible_MAP","MD81FL","MDG"
"<1",12497,314,12497,314,"regional_baseline","MD81FL","MDG"
"1-5",11300,128,11300,128,"regional_baseline","MD81FL","MDG"
"6-11",10853,95,10853,95,"regional_baseline","MD81FL","MDG"
"12-23",9443,100,9443,100,"regional_baseline","MD81FL","MDG"
"24-35",9317,80,9317,80,"regional_baseline","MD81FL","MDG"
"36-47",9130,49,9130,49,"regional_baseline","MD81FL","MDG"
"48-59",8963,42,8963,42,"regional_baseline","MD81FL","MDG"
"<1",3301,186,0,0,"eligible_MAP","ML41FL","MLI"
"1-5",2160,55,0,0,"eligible_MAP","ML41FL","MLI"
"6-11",1774,44,0,0,"eligible_MAP","ML41FL","MLI"
"12-23",484,26,0,0,"eligible_MAP","ML41FL","MLI"
"24-35",449,19,0,0,"eligible_MAP","ML41FL","MLI"
"36-47",426,8,0,0,"eligible_MAP","ML41FL","MLI"
"48-59",393,2,0,0,"eligible_MAP","ML41FL","MLI"
"<1",13356,591,0,0,"previous_primary","ML53FL","MLI"
"1-5",11601,263,0,0,"previous_primary","ML53FL","MLI"
"6-11",10771,268,0,0,"previous_primary","ML53FL","MLI"
"12-23",8978,309,0,0,"previous_primary","ML53FL","MLI"
"24-35",9204,314,0,0,"previous_primary","ML53FL","MLI"
"36-47",8716,156,0,0,"previous_primary","ML53FL","MLI"
"48-59",8602,78,0,0,"previous_primary","ML53FL","MLI"
"<1",14302,647,0,0,"eligible_MAP","ML53FL","MLI"
"1-5",12566,283,0,0,"eligible_MAP","ML53FL","MLI"
"6-11",11812,296,0,0,"eligible_MAP","ML53FL","MLI"
"12-23",10114,367,0,0,"eligible_MAP","ML53FL","MLI"
"24-35",10133,348,0,0,"eligible_MAP","ML53FL","MLI"
"36-47",9584,175,0,0,"eligible_MAP","ML53FL","MLI"
"48-59",9383,89,0,0,"eligible_MAP","ML53FL","MLI"
"<1",13383,593,0,0,"regional_baseline","ML53FL","MLI"
"1-5",11621,263,0,0,"regional_baseline","ML53FL","MLI"
"6-11",10793,270,0,0,"regional_baseline","ML53FL","MLI"
"12-23",8998,311,0,0,"regional_baseline","ML53FL","MLI"
"24-35",9224,314,0,0,"regional_baseline","ML53FL","MLI"
"36-47",8738,156,0,0,"regional_baseline","ML53FL","MLI"
"48-59",8627,78,0,0,"regional_baseline","ML53FL","MLI"
"<1",10354,353,0,0,"previous_primary","ML6AFL","MLI"
"1-5",9156,128,0,0,"previous_primary","ML6AFL","MLI"
"6-11",8740,77,0,0,"previous_primary","ML6AFL","MLI"
"12-23",7708,79,0,0,"previous_primary","ML6AFL","MLI"
"24-35",7910,135,0,0,"previous_primary","ML6AFL","MLI"
"36-47",7508,65,0,0,"previous_primary","ML6AFL","MLI"
"48-59",7356,37,0,0,"previous_primary","ML6AFL","MLI"
"<1",10354,353,0,0,"eligible_MAP","ML6AFL","MLI"
"1-5",9156,128,0,0,"eligible_MAP","ML6AFL","MLI"
"6-11",8740,77,0,0,"eligible_MAP","ML6AFL","MLI"
"12-23",7708,79,0,0,"eligible_MAP","ML6AFL","MLI"
"24-35",7910,135,0,0,"eligible_MAP","ML6AFL","MLI"
"36-47",7508,65,0,0,"eligible_MAP","ML6AFL","MLI"
"48-59",7356,37,0,0,"eligible_MAP","ML6AFL","MLI"
"<1",10354,353,0,0,"regional_baseline","ML6AFL","MLI"
"1-5",9156,128,0,0,"regional_baseline","ML6AFL","MLI"
"6-11",8740,77,0,0,"regional_baseline","ML6AFL","MLI"
"12-23",7708,79,0,0,"regional_baseline","ML6AFL","MLI"
"24-35",7910,135,0,0,"regional_baseline","ML6AFL","MLI"
"36-47",7508,65,0,0,"regional_baseline","ML6AFL","MLI"
"48-59",7356,37,0,0,"regional_baseline","ML6AFL","MLI"
"<1",9933,311,9475,295,"previous_primary","ML7AFL","MLI"
"1-5",8923,105,8427,101,"previous_primary","ML7AFL","MLI"
"6-11",8643,87,8047,74,"previous_primary","ML7AFL","MLI"
"12-23",7392,99,6948,87,"previous_primary","ML7AFL","MLI"
"24-35",7411,107,7018,99,"previous_primary","ML7AFL","MLI"
"36-47",7046,57,6639,50,"previous_primary","ML7AFL","MLI"
"48-59",6867,40,6483,36,"previous_primary","ML7AFL","MLI"
"<1",9933,311,9475,295,"eligible_MAP","ML7AFL","MLI"
"1-5",8923,105,8427,101,"eligible_MAP","ML7AFL","MLI"
"6-11",8643,87,8047,74,"eligible_MAP","ML7AFL","MLI"
"12-23",7392,99,6948,87,"eligible_MAP","ML7AFL","MLI"
"24-35",7411,107,7018,99,"eligible_MAP","ML7AFL","MLI"
"36-47",7046,57,6639,50,"eligible_MAP","ML7AFL","MLI"
"48-59",6867,40,6483,36,"eligible_MAP","ML7AFL","MLI"
"<1",9933,311,9475,295,"regional_baseline","ML7AFL","MLI"
"1-5",8923,105,8427,101,"regional_baseline","ML7AFL","MLI"
"6-11",8643,87,8047,74,"regional_baseline","ML7AFL","MLI"
"12-23",7392,99,6948,87,"regional_baseline","ML7AFL","MLI"
"24-35",7411,107,7018,99,"regional_baseline","ML7AFL","MLI"
"36-47",7046,57,6639,50,"regional_baseline","ML7AFL","MLI"
"48-59",6867,40,6483,36,"regional_baseline","ML7AFL","MLI"
"<1",15498,420,15286,415,"previous_primary","ML8AFL","MLI"
"1-5",14031,159,13834,155,"previous_primary","ML8AFL","MLI"
"6-11",13549,136,13371,135,"previous_primary","ML8AFL","MLI"
"12-23",11999,142,11844,140,"previous_primary","ML8AFL","MLI"
"24-35",11666,137,11517,136,"previous_primary","ML8AFL","MLI"
"36-47",11154,66,11008,66,"previous_primary","ML8AFL","MLI"
"48-59",10679,52,10545,52,"previous_primary","ML8AFL","MLI"
"<1",15605,423,15288,415,"eligible_MAP","ML8AFL","MLI"
"1-5",14033,159,13836,155,"eligible_MAP","ML8AFL","MLI"
"6-11",13550,136,13372,135,"eligible_MAP","ML8AFL","MLI"
"12-23",12000,142,11845,140,"eligible_MAP","ML8AFL","MLI"
"24-35",11667,137,11518,136,"eligible_MAP","ML8AFL","MLI"
"36-47",11154,66,11008,66,"eligible_MAP","ML8AFL","MLI"
"48-59",10680,52,10546,52,"eligible_MAP","ML8AFL","MLI"
"<1",15500,420,15288,415,"regional_baseline","ML8AFL","MLI"
"1-5",14033,159,13836,155,"regional_baseline","ML8AFL","MLI"
"6-11",13550,136,13372,135,"regional_baseline","ML8AFL","MLI"
"12-23",12000,142,11845,140,"regional_baseline","ML8AFL","MLI"
"24-35",11667,137,11518,136,"regional_baseline","ML8AFL","MLI"
"36-47",11154,66,11008,66,"regional_baseline","ML8AFL","MLI"
"48-59",10680,52,10546,52,"regional_baseline","ML8AFL","MLI"
"<1",6155,215,0,0,"previous_primary","MZ41FL","MOZ"
"1-5",5089,177,0,0,"previous_primary","MZ41FL","MOZ"
"6-11",4649,128,0,0,"previous_primary","MZ41FL","MOZ"
"12-23",3287,75,0,0,"previous_primary","MZ41FL","MOZ"
"24-35",3221,46,0,0,"previous_primary","MZ41FL","MOZ"
"36-47",3335,30,0,0,"previous_primary","MZ41FL","MOZ"
"48-59",2883,16,0,0,"previous_primary","MZ41FL","MOZ"
"<1",8081,279,0,0,"eligible_MAP","MZ41FL","MOZ"
"1-5",6958,246,0,0,"eligible_MAP","MZ41FL","MOZ"
"6-11",6478,183,0,0,"eligible_MAP","MZ41FL","MOZ"
"12-23",5273,119,0,0,"eligible_MAP","MZ41FL","MOZ"
"24-35",4966,70,0,0,"eligible_MAP","MZ41FL","MOZ"
"36-47",4790,41,0,0,"eligible_MAP","MZ41FL","MOZ"
"48-59",4666,26,0,0,"eligible_MAP","MZ41FL","MOZ"
"<1",6155,215,0,0,"regional_baseline","MZ41FL","MOZ"
"1-5",5089,177,0,0,"regional_baseline","MZ41FL","MOZ"
"6-11",4649,128,0,0,"regional_baseline","MZ41FL","MOZ"
"12-23",3287,75,0,0,"regional_baseline","MZ41FL","MOZ"
"24-35",3221,46,0,0,"regional_baseline","MZ41FL","MOZ"
"36-47",3335,30,0,0,"regional_baseline","MZ41FL","MOZ"
"48-59",2883,16,0,0,"regional_baseline","MZ41FL","MOZ"
"<1",11146,348,0,0,"previous_primary","MZ62FL","MOZ"
"1-5",10009,165,0,0,"previous_primary","MZ62FL","MOZ"
"6-11",9394,142,0,0,"previous_primary","MZ62FL","MOZ"
"12-23",7760,104,0,0,"previous_primary","MZ62FL","MOZ"
"24-35",7689,85,0,0,"previous_primary","MZ62FL","MOZ"
"36-47",7356,48,0,0,"previous_primary","MZ62FL","MOZ"
"48-59",7116,19,0,0,"previous_primary","MZ62FL","MOZ"
"<1",11146,348,0,0,"eligible_MAP","MZ62FL","MOZ"
"1-5",10009,165,0,0,"eligible_MAP","MZ62FL","MOZ"
"6-11",9394,142,0,0,"eligible_MAP","MZ62FL","MOZ"
"12-23",7760,104,0,0,"eligible_MAP","MZ62FL","MOZ"
"24-35",7689,85,0,0,"eligible_MAP","MZ62FL","MOZ"
"36-47",7356,48,0,0,"eligible_MAP","MZ62FL","MOZ"
"48-59",7116,19,0,0,"eligible_MAP","MZ62FL","MOZ"
"<1",11146,348,0,0,"regional_baseline","MZ62FL","MOZ"
"1-5",10009,165,0,0,"regional_baseline","MZ62FL","MOZ"
"6-11",9394,142,0,0,"regional_baseline","MZ62FL","MOZ"
"12-23",7760,104,0,0,"regional_baseline","MZ62FL","MOZ"
"24-35",7689,85,0,0,"regional_baseline","MZ62FL","MOZ"
"36-47",7356,48,0,0,"regional_baseline","MZ62FL","MOZ"
"48-59",7116,19,0,0,"regional_baseline","MZ62FL","MOZ"
"<1",9297,227,9297,227,"previous_primary","MZ81FL","MOZ"
"1-5",8368,72,8368,72,"previous_primary","MZ81FL","MOZ"
"6-11",7976,45,7976,45,"previous_primary","MZ81FL","MOZ"
"12-23",7126,61,7126,61,"previous_primary","MZ81FL","MOZ"
"24-35",6861,40,6861,40,"previous_primary","MZ81FL","MOZ"
"36-47",6660,26,6660,26,"previous_primary","MZ81FL","MOZ"
"48-59",6545,19,6545,19,"previous_primary","MZ81FL","MOZ"
"<1",9297,227,9297,227,"eligible_MAP","MZ81FL","MOZ"
"1-5",8368,72,8368,72,"eligible_MAP","MZ81FL","MOZ"
"6-11",7976,45,7976,45,"eligible_MAP","MZ81FL","MOZ"
"12-23",7126,61,7126,61,"eligible_MAP","MZ81FL","MOZ"
"24-35",6861,40,6861,40,"eligible_MAP","MZ81FL","MOZ"
"36-47",6660,26,6660,26,"eligible_MAP","MZ81FL","MOZ"
"48-59",6545,19,6545,19,"eligible_MAP","MZ81FL","MOZ"
"<1",9297,227,9297,227,"regional_baseline","MZ81FL","MOZ"
"1-5",8368,72,8368,72,"regional_baseline","MZ81FL","MOZ"
"6-11",7976,45,7976,45,"regional_baseline","MZ81FL","MOZ"
"12-23",7126,61,7126,61,"regional_baseline","MZ81FL","MOZ"
"24-35",6861,40,6861,40,"regional_baseline","MZ81FL","MOZ"
"36-47",6660,26,6660,26,"regional_baseline","MZ81FL","MOZ"
"48-59",6545,19,6545,19,"regional_baseline","MZ81FL","MOZ"
"<1",11156,280,11156,280,"previous_primary","MR71FL","MRT"
"1-5",10133,74,10133,74,"previous_primary","MR71FL","MRT"
"6-11",9728,40,9728,40,"previous_primary","MR71FL","MRT"
"12-23",8620,27,8620,27,"previous_primary","MR71FL","MRT"
"24-35",8655,21,8655,21,"previous_primary","MR71FL","MRT"
"36-47",8694,8,8694,8,"previous_primary","MR71FL","MRT"
"48-59",8306,10,8306,10,"previous_primary","MR71FL","MRT"
"<1",11167,280,11167,280,"eligible_MAP","MR71FL","MRT"
"1-5",10142,74,10142,74,"eligible_MAP","MR71FL","MRT"
"6-11",9739,40,9739,40,"eligible_MAP","MR71FL","MRT"
"12-23",8633,27,8633,27,"eligible_MAP","MR71FL","MRT"
"24-35",8662,21,8662,21,"eligible_MAP","MR71FL","MRT"
"36-47",8706,8,8706,8,"eligible_MAP","MR71FL","MRT"
"48-59",8317,10,8317,10,"eligible_MAP","MR71FL","MRT"
"<1",11167,280,11167,280,"regional_baseline","MR71FL","MRT"
"1-5",10142,74,10142,74,"regional_baseline","MR71FL","MRT"
"6-11",9739,40,9739,40,"regional_baseline","MR71FL","MRT"
"12-23",8633,27,8633,27,"regional_baseline","MR71FL","MRT"
"24-35",8662,21,8662,21,"regional_baseline","MR71FL","MRT"
"36-47",8706,8,8706,8,"regional_baseline","MR71FL","MRT"
"48-59",8317,10,8317,10,"regional_baseline","MR71FL","MRT"
"<1",1811,76,0,0,"eligible_MAP","MW41FL","MWI"
"1-5",807,32,0,0,"eligible_MAP","MW41FL","MWI"
"6-11",539,17,0,0,"eligible_MAP","MW41FL","MWI"
"<1",8746,261,0,0,"previous_primary","MW4EFL","MWI"
"1-5",7603,181,0,0,"previous_primary","MW4EFL","MWI"
"6-11",6795,172,0,0,"previous_primary","MW4EFL","MWI"
"12-23",4986,117,0,0,"previous_primary","MW4EFL","MWI"
"24-35",5407,99,0,0,"previous_primary","MW4EFL","MWI"
"36-47",4724,53,0,0,"previous_primary","MW4EFL","MWI"
"48-59",4574,27,0,0,"previous_primary","MW4EFL","MWI"
"<1",10712,324,0,0,"eligible_MAP","MW4EFL","MWI"
"1-5",9519,235,0,0,"eligible_MAP","MW4EFL","MWI"
"6-11",8688,232,0,0,"eligible_MAP","MW4EFL","MWI"
"12-23",6932,176,0,0,"eligible_MAP","MW4EFL","MWI"
"24-35",6830,124,0,0,"eligible_MAP","MW4EFL","MWI"
"36-47",6510,77,0,0,"eligible_MAP","MW4EFL","MWI"
"48-59",6102,32,0,0,"eligible_MAP","MW4EFL","MWI"
"<1",8747,261,0,0,"regional_baseline","MW4EFL","MWI"
"1-5",7603,181,0,0,"regional_baseline","MW4EFL","MWI"
"6-11",6796,172,0,0,"regional_baseline","MW4EFL","MWI"
"12-23",4987,117,0,0,"regional_baseline","MW4EFL","MWI"
"24-35",5408,99,0,0,"regional_baseline","MW4EFL","MWI"
"36-47",4725,53,0,0,"regional_baseline","MW4EFL","MWI"
"48-59",4574,27,0,0,"regional_baseline","MW4EFL","MWI"
"<1",20125,602,0,0,"previous_primary","MW61FL","MWI"
"1-5",18255,254,0,0,"previous_primary","MW61FL","MWI"
"6-11",17398,295,0,0,"previous_primary","MW61FL","MWI"
"12-23",15083,274,0,0,"previous_primary","MW61FL","MWI"
"24-35",15049,176,0,0,"previous_primary","MW61FL","MWI"
"36-47",14578,131,0,0,"previous_primary","MW61FL","MWI"
"48-59",13800,61,0,0,"previous_primary","MW61FL","MWI"
"<1",20125,602,0,0,"eligible_MAP","MW61FL","MWI"
"1-5",18255,254,0,0,"eligible_MAP","MW61FL","MWI"
"6-11",17398,295,0,0,"eligible_MAP","MW61FL","MWI"
"12-23",15083,274,0,0,"eligible_MAP","MW61FL","MWI"
"24-35",15049,176,0,0,"eligible_MAP","MW61FL","MWI"
"36-47",14578,131,0,0,"eligible_MAP","MW61FL","MWI"
"48-59",13800,61,0,0,"eligible_MAP","MW61FL","MWI"
"<1",20125,602,0,0,"regional_baseline","MW61FL","MWI"
"1-5",18255,254,0,0,"regional_baseline","MW61FL","MWI"
"6-11",17398,295,0,0,"regional_baseline","MW61FL","MWI"
"12-23",15083,274,0,0,"regional_baseline","MW61FL","MWI"
"24-35",15049,176,0,0,"regional_baseline","MW61FL","MWI"
"36-47",14578,131,0,0,"regional_baseline","MW61FL","MWI"
"48-59",13800,61,0,0,"regional_baseline","MW61FL","MWI"
"<1",17297,457,13443,357,"previous_primary","MW7AFL","MWI"
"1-5",15719,111,11916,81,"previous_primary","MW7AFL","MWI"
"6-11",15270,106,11673,79,"previous_primary","MW7AFL","MWI"
"12-23",13509,94,9914,71,"previous_primary","MW7AFL","MWI"
"24-35",13701,84,9768,54,"previous_primary","MW7AFL","MWI"
"36-47",13471,51,9923,35,"previous_primary","MW7AFL","MWI"
"48-59",13379,44,9806,32,"previous_primary","MW7AFL","MWI"
"<1",17297,457,13443,357,"eligible_MAP","MW7AFL","MWI"
"1-5",15719,111,11916,81,"eligible_MAP","MW7AFL","MWI"
"6-11",15270,106,11673,79,"eligible_MAP","MW7AFL","MWI"
"12-23",13509,94,9914,71,"eligible_MAP","MW7AFL","MWI"
"24-35",13701,84,9768,54,"eligible_MAP","MW7AFL","MWI"
"36-47",13471,51,9923,35,"eligible_MAP","MW7AFL","MWI"
"48-59",13379,44,9806,32,"eligible_MAP","MW7AFL","MWI"
"<1",17297,457,13443,357,"regional_baseline","MW7AFL","MWI"
"1-5",15719,111,11916,81,"regional_baseline","MW7AFL","MWI"
"6-11",15270,106,11673,79,"regional_baseline","MW7AFL","MWI"
"12-23",13509,94,9914,71,"regional_baseline","MW7AFL","MWI"
"24-35",13701,84,9768,54,"regional_baseline","MW7AFL","MWI"
"36-47",13471,51,9923,35,"regional_baseline","MW7AFL","MWI"
"48-59",13379,44,9806,32,"regional_baseline","MW7AFL","MWI"
"<1",10659,233,10659,233,"previous_primary","MW81FL","MWI"
"1-5",10430,59,10430,59,"previous_primary","MW81FL","MWI"
"6-11",10342,37,10342,37,"previous_primary","MW81FL","MWI"
"12-23",9121,34,9121,34,"previous_primary","MW81FL","MWI"
"24-35",9226,31,9226,31,"previous_primary","MW81FL","MWI"
"36-47",9113,23,9113,23,"previous_primary","MW81FL","MWI"
"48-59",8851,15,8851,15,"previous_primary","MW81FL","MWI"
"<1",11819,263,10659,233,"eligible_MAP","MW81FL","MWI"
"1-5",10737,62,10430,59,"eligible_MAP","MW81FL","MWI"
"6-11",10481,37,10342,37,"eligible_MAP","MW81FL","MWI"
"12-23",9121,34,9121,34,"eligible_MAP","MW81FL","MWI"
"24-35",9226,31,9226,31,"eligible_MAP","MW81FL","MWI"
"36-47",9113,23,9113,23,"eligible_MAP","MW81FL","MWI"
"48-59",8851,15,8851,15,"eligible_MAP","MW81FL","MWI"
"<1",10659,233,10659,233,"regional_baseline","MW81FL","MWI"
"1-5",10430,59,10430,59,"regional_baseline","MW81FL","MWI"
"6-11",10342,37,10342,37,"regional_baseline","MW81FL","MWI"
"12-23",9121,34,9121,34,"regional_baseline","MW81FL","MWI"
"24-35",9226,31,9226,31,"regional_baseline","MW81FL","MWI"
