"url","file","md5","retrieved_utc"
"https://api.dhsprogram.com/rest/dhs/data?f=json&perpage=1000&page=2&indicatorIds=CH_VACC_C_DP3,CH_VACC_C_MSL,RH_DELP_C_DHF,CN_IYCB_C_EXB,CN_BFSS_C_EBF,HC_ELEC_H_ELC,WS_SRCE_H_IMP,WS_TLET_H_IMP,FE_BINT_C_I07,FE_BINT_C_I18&surveyIds=SL2019DHS,ST2008DHS,SZ2006DHS,TD2004DHS,TD2014DHS,TG2013DHS,TZ2004DHS,TZ2010DHS,TZ2015DHS,TZ2022DHS,UG2000DHS,UG2006DHS,UG2009MIS,UG2011DHS,UG2016DHS,ZA2016DHS,ZM2002DHS,ZM2007DHS,ZM2013DHS,ZM2018DHS&breakdown=subnational","data/derived_cbh/regional_adjustment/subnational_6_page2.json","2831604b1b6cf6993d03862ff55835cd","2026-09-17 20:20:31 UTC"
"https://api.dhsprogram.com/rest/dhs/data?f=json&perpage=1000&page=3&indicatorIds=CH_VACC_C_DP3,CH_VACC_C_MSL,RH_DELP_C_DHF,CN_IYCB_C_EXB,CN_BFSS_C_EBF,HC_ELEC_H_ELC,WS_SRCE_H_IMP,WS_TLET_H_IMP,FE_BINT_C_I07,FE_BINT_C_I18&surveyIds=SL2019DHS,ST2008DHS,SZ2006DHS,TD2004DHS,TD2014DHS,TG2013DHS,TZ2004DHS,TZ2010DHS,TZ2015DHS,TZ2022DHS,UG2000DHS,UG2006DHS,UG2009MIS,UG2011DHS,UG2016DHS,ZA2016DHS,ZM2002DHS,ZM2007DHS,ZM2013DHS,ZM2018DHS&breakdown=subnational","data/derived_cbh/regional_adjustment/subnational_6_page3.json","9adeb430043f8e27114f4d45c9295e1e","2026-09-17 20:20:35 UTC"
"https://api.dhsprogram.com/rest/dhs/data?f=json&perpage=1000&page=4&indicatorIds=CH_VACC_C_DP3,CH_VACC_C_MSL,RH_DELP_C_DHF,CN_IYCB_C_EXB,CN_BFSS_C_EBF,HC_ELEC_H_ELC,WS_SRCE_H_IMP,WS_TLET_H_IMP,FE_BINT_C_I07,FE_BINT_C_I18&surveyIds=SL2019DHS,ST2008DHS,SZ2006DHS,TD2004DHS,TD2014DHS,TG2013DHS,TZ2004DHS,TZ2010DHS,TZ2015DHS,TZ2022DHS,UG2000DHS,UG2006DHS,UG2009MIS,UG2011DHS,UG2016DHS,ZA2016DHS,ZM2002DHS,ZM2007DHS,ZM2013DHS,ZM2018DHS&breakdown=subnational","data/derived_cbh/regional_adjustment/subnational_6_page4.json","bd8b222105188e8a0533b8b54da93f35","2026-09-17 20:20:36 UTC"
"https://api.dhsprogram.com/rest/dhs/data?f=json&perpage=1000&page=1&indicatorIds=CH_VACC_C_DP3,CH_VACC_C_MSL,RH_DELP_C_DHF,CN_IYCB_C_EXB,CN_BFSS_C_EBF,HC_ELEC_H_ELC,WS_SRCE_H_IMP,WS_TLET_H_IMP,FE_BINT_C_I07,FE_BINT_C_I18&surveyIds=ZM2024DHS,ZW2005DHS,ZW2010DHS,ZW2015DHS&breakdown=subnational","data/derived_cbh/regional_adjustment/subnational_7_page1.json","dbdd5fc5dd49a4b237e439901a8d3aad","2026-09-17 20:20:40 UTC"
"https://api.dhsprogram.com/rest/dhs/data?f=json&perpage=1000&page=1&indicatorIds=CH_VACC_C_DP3,CH_VACC_C_MSL,RH_DELP_C_DHF,CN_IYCB_C_EXB,CN_BFSS_C_EBF,HC_ELEC_H_ELC,WS_SRCE_H_IMP,WS_TLET_H_IMP,FE_BINT_C_I07,FE_BINT_C_I18&surveyIds=AO2011MIS,AO2015DHS,AO2023DHS,BU2010DHS,BU2016DHS,BJ2001DHS,BJ2006DHS,BJ2012DHS,BJ2017DHS,BF2003DHS,BF2010DHS,BF2021DHS,CI2012DHS,CI2021DHS,CM2004DHS,CM2011DHS,CM2018DHS,CD2007DHS,CD2013DHS,CD2023DHS&breakdown=national","data/derived_cbh/regional_adjustment/national_1_page1.json","fd1261208a7815e3bf7d8dac0e27b871","2026-09-17 20:20:42 UTC"
"https://api.dhsprogram.com/rest/dhs/data?f=json&perpage=1000&page=1&indicatorIds=CH_VACC_C_DP3,CH_VACC_C_MSL,RH_DELP_C_DHF,CN_IYCB_C_EXB,CN_BFSS_C_EBF,HC_ELEC_H_ELC,WS_SRCE_H_IMP,WS_TLET_H_IMP,FE_BINT_C_I07,FE_BINT_C_I18&surveyIds=CG2005DHS,CG2011DHS,KM2012DHS,ET2000DHS,ET2005DHS,ET2011DHS,ET2016DHS,ET2019DHS,ET2024DHS,GA2000DHS,GA2012DHS,GA2019DHS,GH2003DHS,GH2008DHS,GH2014DHS,GH2022DHS,GN2005DHS,GN2012DHS,GN2018DHS,GM2013DHS&breakdown=national","data/derived_cbh/regional_adjustment/national_2_page1.json","e3af9eaf4cf48edd730f3202ec637d6b","2026-09-17 20:20:43 UTC"
"https://api.dhsprogram.com/rest/dhs/data?f=json&perpage=1000&page=1&indicatorIds=CH_VACC_C_DP3,CH_VACC_C_MSL,RH_DELP_C_DHF,CN_IYCB_C_EXB,CN_BFSS_C_EBF,HC_ELEC_H_ELC,WS_SRCE_H_IMP,WS_TLET_H_IMP,FE_BINT_C_I07,FE_BINT_C_I18&surveyIds=GM2019DHS,KE2003DHS,KE2008DHS,KE2014DHS,KE2022DHS,LB2007DHS,LB2009MIS,LB2013DHS,LB2019DHS,LS2004DHS,LS2009DHS,LS2014DHS,LS2023DHS,MD2004DHS,MD2008DHS,MD2021DHS,ML2001DHS,ML2006DHS,ML2012DHS,ML2018DHS&breakdown=national","data/derived_cbh/regional_adjustment/national_3_page1.json","4a75c77402dd417ba8f952f53326ce12","2026-09-17 20:20:43 UTC"
"https://api.dhsprogram.com/rest/dhs/data?f=json&perpage=1000&page=1&indicatorIds=CH_VACC_C_DP3,CH_VACC_C_MSL,RH_DELP_C_DHF,CN_IYCB_C_EXB,CN_BFSS_C_EBF,HC_ELEC_H_ELC,WS_SRCE_H_IMP,WS_TLET_H_IMP,FE_BINT_C_I07,FE_BINT_C_I18&surveyIds=ML2023DHS,MZ2003DHS,MZ2011DHS,MZ2022DHS,MR2020DHS,MW2000DHS,MW2004DHS,MW2010DHS,MW2015DHS,MW2024DHS,NM2000DHS,NM2006DHS,NM2013DHS,NI2006DHS,NI2012DHS,NG2003DHS,NG2008DHS,NG2010MIS,NG2013DHS,NG2018DHS&breakdown=national","data/derived_cbh/regional_adjustment/national_4_page1.json","bf911bf6695b23cad8ec6cd47b6f7c93","2026-09-17 20:20:44 UTC"
"https://api.dhsprogram.com/rest/dhs/data?f=json&perpage=1000&page=1&indicatorIds=CH_VACC_C_DP3,CH_VACC_C_MSL,RH_DELP_C_DHF,CN_IYCB_C_EXB,CN_BFSS_C_EBF,HC_ELEC_H_ELC,WS_SRCE_H_IMP,WS_TLET_H_IMP,FE_BINT_C_I07,FE_BINT_C_I18&surveyIds=NG2024DHS,RW2000DHS,RW2005DHS,RW2008DHS,RW2010DHS,RW2015DHS,RW2019DHS,SN2005DHS,SN2008MIS,SN2010DHS,SN2012DHS,SN2014DHS,SN2015DHS,SN2016DHS,SN2017DHS,SN2018DHS,SN2019DHS,SN2023DHS,SL2008DHS,SL2013DHS&breakdown=national","data/derived_cbh/regional_adjustment/national_5_page1.json","efcad049c097eb8f6eed93e8a63f93c0","2026-09-17 20:20:45 UTC"
"https://api.dhsprogram.com/rest/dhs/data?f=json&perpage=1000&page=1&indicatorIds=CH_VACC_C_DP3,CH_VACC_C_MSL,RH_DELP_C_DHF,CN_IYCB_C_EXB,CN_BFSS_C_EBF,HC_ELEC_H_ELC,WS_SRCE_H_IMP,WS_TLET_H_IMP,FE_BINT_C_I07,FE_BINT_C_I18&surveyIds=SL2019DHS,ST2008DHS,SZ2006DHS,TD2004DHS,TD2014DHS,TG2013DHS,TZ2004DHS,TZ2010DHS,TZ2015DHS,TZ2022DHS,UG2000DHS,UG2006DHS,UG2009MIS,UG2011DHS,UG2016DHS,ZA2016DHS,ZM2002DHS,ZM2007DHS,ZM2013DHS,ZM2018DHS&breakdown=national","data/derived_cbh/regional_adjustment/national_6_page1.json","ebb11be6c5cd9b43a3a08f4a6a20ab8d","2026-09-17 20:20:47 UTC"
"https://api.dhsprogram.com/rest/dhs/data?f=json&perpage=1000&page=1&indicatorIds=CH_VACC_C_DP3,CH_VACC_C_MSL,RH_DELP_C_DHF,CN_IYCB_C_EXB,CN_BFSS_C_EBF,HC_ELEC_H_ELC,WS_SRCE_H_IMP,WS_TLET_H_IMP,FE_BINT_C_I07,FE_BINT_C_I18&surveyIds=ZM2024DHS,ZW2005DHS,ZW2010DHS,ZW2015DHS&breakdown=national","data/derived_cbh/regional_adjustment/national_7_page1.json","3719f369a4d79b42cc73b5bb41da7728","2026-09-17 20:20:51 UTC"
