"age_band","pfpr_pct","estimate","within_variance","between_variance","total_se","df","lower_95","upper_95","monte_carlo_se","imputations"
"1-5",54.6953340954463,0.0442915403226118,0.00104912857228064,1.95281610560671e-06,0.0324233969533855,2155601.5934098,-0.019257185644914,0.107840266290138,0.000441906789448488,10
"1-5",55.13275264946,0.0448449537655389,0.00107571708608307,2.00139801476531e-06,0.0328316710494503,2157556.41819217,-0.0195039751426698,0.109193882673748,0.000447369870997736,10
"1-5",55.5701712034737,0.0453982191998534,0.00110264243011274,2.0505539774964e-06,0.0332400066108294,2159529.46157381,-0.0197510331178457,0.110547471517552,0.000452830429354786,10
"1-5",56.0075897574873,0.0459513357605483,0.0011299047119934,2.10028344837685e-06,0.0336484029901364,2161519.44211719,-0.0199983591666081,0.111901030687705,0.00045828849520546,10
"1-5",56.445008311501,0.0465043025826163,0.00115750403927173,2.15058589569842e-06,0.0340568595697988,2163525.1447686,-0.0202459529435581,0.113254558108791,0.000463744099229135,10
"1-5",56.8824268655147,0.0470571188010503,0.00118544052137729,2.20146080145427e-06,0.0344653757887374,2165545.42359158,-0.0204938142140203,0.114608051816121,0.000469197272099303,10
"1-5",57.3198454195284,0.047609783550843,0.00121371427172257,2.25290766132595e-06,0.0348739511691754,2167579.20438457,-0.0207419429065895,0.115961510008276,0.000474648044484116,10
"1-5",57.757263973542,0.0481622960083326,0.00124232541209275,2.30492598420689e-06,0.0352825853740252,2169625.49555503,-0.0209903391842606,0.117314931200926,0.00048009644699861,10
"1-5",58.1946825275557,0.0487146565464404,0.00127127413654669,2.35751527906356e-06,0.0356912790938299,2171683.62351049,-0.0212390040275598,0.118668317120441,0.000485542508856182,10
"1-5",58.6321010815694,0.0492668668895017,0.00130056072780604,2.41067505245881e-06,0.0361000342155481,2173753.25966329,-0.0214879394105269,0.12002167318953,0.00049098625769555,10
"1-5",59.069519635583,0.0498189288343066,0.00133018549346385,2.46440482256054e-06,0.0365088528821252,2175834.15215794,-0.0217371477364705,0.121375005405084,0.000496427721079367,10
"1-5",59.5069381895967,0.0503708441776456,0.00136014876129744,2.51870411993343e-06,0.0369177374148169,2177926.10211667,-0.0219866317581803,0.122728320113471,0.000501866926578493,10
"1-5",59.9443567436104,0.0509226147163086,0.00139045087827367,2.57357248752594e-06,0.0373266902900585,2180028.95553433,-0.0222363945325924,0.12408162396521,0.000507303901771506,10
"1-5",6.14187459992876,-0.0178457998798375,0.00017247604926976,3.12515908951274e-07,0.0131460951148851,2274573.41521868,-0.0436116865531056,0.0079200867934306,0.0001767811949703,10
"1-5",6.57929315394243,-0.0172818768400026,0.000161689512310449,2.93174946236519e-07,0.0127283936437914,2271421.97386862,-0.042229083256413,0.00766532957640774,0.000171223522401719,10
"1-5",60.3817752976241,0.0514742422470861,0.00142109220956624,2.62900948065725e-06,0.0377357141179939,2182142.59605483,-0.0224864393787057,0.125434923872878,0.000512738674244225,10
"1-5",60.8191938516377,0.0520257285667682,0.00145207313758518,2.6850146670045e-06,0.0381448116225377,2184266.93853626,-0.0227367698385062,0.126788226972043,0.000518171271589279,10
"1-5",61.2566124056514,0.052577075472145,0.00148339406101847,2.74158762659016e-06,0.0385539856228603,2186401.92332273,-0.0229873896406766,0.128141540584967,0.000523601721405704,10
"1-5",61.6940309596651,0.053128284760007,0.00151505539388567,2.79872795176953e-06,0.0389632390161883,2188547.51114944,-0.0232383026668875,0.129494872186902,0.000529030051298556,10
"1-5",62.1314495136787,0.0536793582271442,0.00154705756460382,2.85643524721841e-06,0.0393725747618283,2190703.67861533,-0.0234895129204834,0.130848229374772,0.000534456288878559,10
"1-5",62.5688680676924,0.054230297670347,0.00157940101506533,2.914709129921e-06,0.0397819958663244,2192870.41416495,-0.0237410244973922,0.132201619838086,0.000539880461761768,10
"1-5",63.0062866217061,0.0547811048864055,0.00161208619972807,2.9735492291578e-06,0.0401915053696691,2195047.71452714,-0.0239928415591003,0.133555051331911,0.000545302597569258,10
"1-5",63.4437051757198,0.0553317816721099,0.00164511358471749,3.03295518649386e-06,0.0406011063324958,2197235.58156373,-0.0242449683075486,0.134908531651768,0.000550722723926829,10
"1-5",63.8811237297334,0.0558823298242505,0.00167848364694099,3.09292665576705e-06,0.0410108018241821,2199434.01948617,-0.0244974089618164,0.136262068610317,0.000556140868464731,10
"1-5",64.3185422837471,0.0564327511396176,0.00171219687321429,3.15346330307657e-06,0.0414205949118029,2201643.03240289,-0.0247501677364705,0.137615670015706,0.000561557058817407,10
"1-5",64.7559608377608,0.0569830474150013,0.00174625375939994,3.21456480677152e-06,0.0418304886498759,2203862.62216333,-0.0250032488214651,0.138969343651468,0.000566971322623245,10
"1-5",65.1933793917744,0.0575332204471918,0.00178065480955802,3.27623085743982e-06,0.0422404860708445,2206092.78646857,-0.0252566563634906,0.140323097257874,0.000572383687524358,10
"1-5",65.6307979457881,0.0580832720329795,0.00181540053510887,3.33846115789704e-06,0.0426505901762514,2208333.51722158,-0.0255103944486726,0.141676938514632,0.00057779418116636,10
"1-5",66.0682164998018,0.0586332039691545,0.00185049145400795,3.4012554231756e-06,0.0430608039285549,2210584.7990924,-0.0257644670865329,0.143030875024842,0.000583202831198169,10
"1-5",66.5056350538155,0.059183018052507,0.00188592808993292,3.464613380514e-06,0.0434711302435476,2212846.60827667,-0.0260188781951309,0.144384914300145,0.000588609665271817,10
"1-5",66.9430536078291,0.0597327160798272,0.00192171097148266,3.52853476934633e-06,0.0438815719833388,2215118.91142763,-0.026273631587308,0.145739063746962,0.000594014711042271,10
"1-5",67.3804721618428,0.0602822998479055,0.0019578406313886,3.59301934129175e-06,0.0442921319498624,2217401.66474399,-0.026528730957965,0.147093330653776,0.000599417996167261,10
"1-5",7.0167117079561,-0.0167179788369485,0.000151254885005736,2.74448851091238e-07,0.0123108398877549,2268219.27666128,-0.0408467945119795,0.00741083683808241,0.000165664978523295,10
"1-5",7.45413026196977,-0.0161541075394052,0.000141171946592934,2.56337727160022e-07,0.0118934401286091,2264967.85758066,-0.0394648343006636,0.00715661922185327,0.00016010550495221,10
"1-5",7.89154881598344,-0.0155902646161026,0.000131440447523771,2.38841704012025e-07,0.0114762003031572,2261670.3056213,-0.0380832159270777,0.00690268669487256,0.000154545043276071,10
"1-5",8.32896736999712,-0.0150264517357708,0.000122060110608603,2.21960937165181e-07,0.0110591259889507,2258329.26413409,-0.0367019519917154,0.0066490485201738,0.000148983535051757,10
"1-5",8.76638592401079,-0.0144626705671399,0.000113030632229946,2.0569560811188e-07,0.0106422223900306,2254947.43019087,-0.0353210543630035,0.00639571322872377,0.000143420921804275,10
"1-5",9.20380447802446,-0.0138989227789398,0.000104351683625348,1.90045924346124e-07,0.0102254943226295,2251527.55397448,-0.0339405341492797,0.00614268859140003,0.000137857145025611,10
"1-5",9.64122303203813,-0.0133352100399007,9.60229122395899e-05,1.7501211939214e-07,0.00980894620083734,2248072.43820274,-0.0325604016706974,0.00588998159089595,0.000132292146173588,10
"12-23",1.74737139843124,-0.446089888647981,0.00298552653315784,8.94631988394512e-05,0.055533197745864,8838.50926854672,-0.554947863389545,-0.337231913906416,0.00299103993352565,10
"12-23",10.3581326380338,-0.204884500972915,0.00050997510176823,9.70353076257752e-06,0.0228177340156087,21413.4980504857,-0.249608965830775,-0.160160036115055,0.0009850650111834,10
"12-23",10.788670700014,-0.193852260415518,0.000451019811864173,8.20757012928292e-06,0.0214487328065409,23368.6966552387,-0.235893181707488,-0.151811339123547,0.000905956407852106,10
"12-23",11.2192087619941,-0.182958521611704,0.000396963452680029,6.8839741488313e-06,0.0201130759518216,25685.7737036097,-0.222381283773006,-0.143535759450402,0.000829697182641432,10
"12-23",11.6497468239742,-0.172208820140517,0.000347579094523783,5.72142257944993e-06,0.0188115033785495,28453.9856129459,-0.209080257679433,-0.135337382601601,0.000756400857974786,10
"12-23",12.0802848859544,-0.161608691580998,0.000302635564897231,4.70843967377517e-06,0.0175446529899677,31789.3940456568,-0.195996888874532,-0.127220494287464,0.000686180710438232,10
"12-23",12.5108229479345,-0.151163671512191,0.000261898683112768,3.8334615122362e-06,0.0163130466429857,35843.8982856347,-0.183137735099373,-0.119189607925009,0.000619149538660589,10
"12-23",12.9413610099146,-0.140879295513138,0.000225132541463844,3.08490587537696e-06,0.0151170743838469,40817.3028665709,-0.170509095475801,-0.111249495550474,0.000555419289850196,10
"12-23",13.3718990718948,-0.130761099162881,0.000192100832949108,2.45124465511791e-06,0.0139569768241456,46973.1028761341,-0.158116975954938,-0.103405222370823,0.000495100460019773,10
"12-23",13.8024371338749,-0.120814618040462,0.000162568225550229,1.92107880495679e-06,0.0128328255748951,54658.2777775633,-0.145967050967837,-0.0956621851130875,0.000438301129927449,10
"12-23",14.232975195855,-0.111045387724926,0.000136301783063404,1.48321582910817e-06,0.0117445017125216,64326.0402302628,-0.134064621229719,-0.0880261542201324,0.00038512541192554,10
"12-23",14.6635132578351,-0.101458943795313,0.000113072432484537,1.12674981058251e-06,0.0106916723329972,76556.9659782811,-0.122414567810563,-0.080503319780062,0.000335670941635184,10
"12-23",15.0940513198153,-0.0920608218306662,9.26564779481053e-05,8.41143978203998e-07,0.00967376536433098,92065.8689617206,-0.111021302807829,-0.0731003408535038,0.000290024822765914,10
"12-23",15.5245893817954,-0.0828565574100286,7.48371612197077e-05,6.16315812567681e-07,0.00868994295801371,111665.295900049,-0.099888717250736,-0.0658243975693213,0.00024825708702224,10
"12-23",15.9551274437755,-0.0738516861124425,5.9406268742287e-05,4.4272469093567e-07,0.00773907396930125,136127.429171962,-0.0890201272347642,-0.0586832449901208,0.000210410239992181,10
"12-23",16.3856655057557,-0.0650517435169503,4.61657852360391e-05,3.11462071072391e-07,0.00681970626304526,165847.710966731,-0.0784182197268462,-0.0516852673070544,0.000176482880493376,10
"12-23",16.8162035677358,-0.0564622652025945,3.49295938519995e-05,2.14344214018988e-07,0.00593003983860314,200199.991049719,-0.0680849999816116,-0.0448395304235775,0.000146404991041627,10
"12-23",17.2467416297159,-0.0480887867484178,2.55252228793119e-05,1.44007445806863e-07,0.00506790203828956,236592.0186573,-0.0580217430359605,-0.0381558304608752,0.000120003102379423,10
"12-23",17.6772796916961,-0.0399368437334625,1.77956390061768e-05,9.40059581102517e-08,0.00423072636317903,269653.539886242,-0.0482289522536261,-0.0316447352132989,9.69566697603892e-05,10
"12-23",18.1078177536762,-0.0320119717367713,1.16010871344812e-05,5.89121478379685e-08,0.00341553663383999,291664.26146479,-0.0387063283075891,-0.0253176151659535,7.6754249288211e-05,10
"12-23",18.5383558156563,-0.0243197063373865,6.82097674810845e-06,3.4419495664208e-08,0.00261893837142822,295358.347317855,-0.0294527522580966,-0.0191866604166764,5.86681307561507e-05,10
"12-23",18.9688938776365,-0.0168655831143509,3.35581483492954e-06,1.74479834984907e-08,0.00183711938011058,278301.899175049,-0.0204662865945113,-0.0132648796341905,4.17707834478727e-05,10
"12-23",19.3994319396166,-0.00965460858174913,1.12923584752262e-06,6.25449381272802e-09,0.00106588732552584,245424.546306283,-0.0117437196542638,-0.00756549750923451,2.50089860104883e-05,10
"12-23",19.8299700015967,-0.0026861268906104,9.00576081293337e-08,5.45035529988698e-10,0.00030109325334906,205784.001569618,-0.00327626229417579,-0.00209599148704502,7.38265216564276e-06,10
"12-23",2.17790946041137,-0.433450084617836,0.00279642512900873,8.28704950285035e-05,0.0537362324092422,9030.79798401805,-0.53878528246252,-0.328114886773152,0.00287872358917114,10
"12-23",2.6084475223915,-0.420838070760425,0.0026143811831208,7.6562693427238e-05,0.0519480523782245,9240.59234866526,-0.522667720458254,-0.319008421062596,0.00276699644790589,10
"12-23",20,0,0,0,0,Inf,0,0,0,10
"12-23",20.2605080635768,0.00404395182096298,2.1093835531103e-07,1.41854701634418e-09,0.000460975874671342,166910.038762582,0.00314044915702691,0.00494745448489906,1.19102771434765e-05,10
"12-23",20.691046125557,0.0105397655627647,1.48488519660704e-06,1.11972286442769e-08,0.00122360212001931,132983.245938686,0.00814152764824192,0.0129380034772874,3.34622603006386e-05,10
"12-23",21.1215841875371,0.0168054523445882,3.92203517457353e-06,3.32668166924536e-08,0.00198963028548905,105323.232781224,0.0129058038280936,0.0207051008610828,5.7677393051744e-05,10
"12-23",21.5521222495172,0.022845150176227,7.54659632952769e-06,7.19230953257016e-08,0.00276146912609682,83614.4173890543,0.0174326917963637,0.0282576085560903,8.48074851211269e-05,10
"12-23",21.9826603114974,0.0286629970674749,1.23939440951545e-05,1.32224429710345e-07,0.00354110024820476,66893.9160878068,0.0217224425344258,0.035603551600524,0.000114988881945319,10
"12-23",22.4131983734775,0.0342631310281251,1.85078730269751e-05,2.19850320264918e-07,0.00433009334532947,54099.3402274407,0.0257761141416002,0.0427501479146501,0.000148273504128323,10
"12-23",22.8437364354576,0.0396496900679714,2.5938003863679e-05,3.40965978046234e-07,0.00512962634502065,44297.3728444856,0.0295955324617011,0.0497038476742417,0.000184652640935957,10
"12-23",23.2742744974378,0.0448268121968072,3.47373459213168e-05,5.02092921270809e-07,0.00594050908043366,36743.7602171831,0.0331832448024297,0.0564703795911848,0.000224074300460987,10
"12-23",23.7048125594179,0.0497986354244262,4.49600148203566e-05,7.09985592971697e-07,0.00676320922141445,30872.3264171891,0.0365424692163907,0.0630548016324616,0.000266455548445083,10
"12-23",24.135350621398,0.0545692977606217,5.66591055456025e-05,9.71513999790612e-07,0.00759787937159917,26262.0479040353,0.039677041479955,0.0694615540412885,0.000311691193297246,10
"12-23",24.5658886833781,0.0591429372151875,6.98847208389749e-05,1.29355237190552e-06,0.00844438443275002,22602.7401195488,0.0425913615281243,0.0756945129022508,0.000359659890995024,10
"12-23",24.9964267453583,0.0635236917979171,8.46821549251536e-05,1.68287384409349e-06,0.00930232853395624,19666.211818521,0.0452903407214488,0.0817570428743853,0.000410228453924577,10
"12-23",25.4269648073384,0.067715699518604,0.000101090232570084,2.146051157929e-06,0.0101710810066485,17284.0474911397,0.0477793509637479,0.08765204807346,0.000463254914483268,10
"12-23",25.8575028693185,0.0717230983870416,0.000119139803472342,2.68936338511746e-06,0.0110498010478004,15331.1946609745,0.0500641763742048,0.0933820203998785,0.000518590723511081,10
"12-23",26.2880409312987,0.0755500264130237,0.00013885239198737,3.31870867196447e-06,0.0119374608492146,13714.0813026523,0.0521509679523458,0.0989490848737017,0.000576082344111019,10
"12-23",26.7185789932788,0.0792006216063438,0.000160239002184562,4.0395230049798e-06,0.0128328670798867,12362.0857402233,0.0540462014606714,0.104355041752016,0.0006355724195542,10
"12-23",27.1491170552589,0.0826790219767953,0.000183299078237224,4.85670499761748e-06,0.0137346806928521,11221.4236509966,0.055756638584045,0.109601405369546,0.000696900638370886,10
"12-23",27.5796551172391,0.0859893655341718,0.000208019620145387,5.77454669815065e-06,0.0146414350906376,10250.756788957,0.0572892913016186,0.114689439766725,0.000759904382021228,10
"12-23",28.0101931792192,0.089135790288267,0.000234374454791493,6.79667041868219e-06,0.015551552728009,9418.02299066936,0.0586513893192648,0.119620191257269,0.00082441921488295,10
"12-23",28.4407312411993,0.0921224342488743,0.000262323662328926,7.92597158529032e-06,0.0164633602606742,8698.13300176468,0.0598503503512724,0.124394518146476,0.000890279258732355,10
"12-23",28.8712693031795,0.0949534354257872,0.000291813157903429,9.16456760931012e-06,0.0173751023672861,8071.284728045,0.0608937530030251,0.129013117848549,0.000957317481784915,10
"12-23",29.3018073651596,0.0976329318287994,0.00032277442870736,1.05137527797498e-05,0.0182849543823627,7521.71964877288,0.0617893119858844,0.133476551671714,0.00102536592393885,10
"12-23",29.7323454271397,0.100165061467704,0.000355124426366827,1.19739591768427e-05,0.0191910338820334,7036.79795659233,0.0625448553867929,0.137785267548616,0.00109425587395466,10
"12-23",3.03898558437163,-0.40825938265479,0.00243944019878146,7.05418139499741e-05,0.0501700726940517,9469.84376521295,-0.506603487818573,-0.309915277491007,0.00265597089498312,10
"12-23",3.46952364635176,-0.395719555879973,0.0022716285204093,6.48089075149863e-05,0.0484037014976725,9720.80058422591,-0.49060088145422,-0.300838230305726,0.00254575936637747,10
"12-23",3.90006170833189,-0.383224126015018,0.00211095363709717,5.9364072599105e-05,0.0466503388728977,9996.06279011142,-0.474668182474945,-0.29178006955509,0.00243647435034939,10
"12-23",30.1628834891198,0.102553962352296,0.000388765614661677,1.35447236067347e-05,0.0200914113647868,6606.30511235035,0.0631683037143734,0.141939620990218,0.00116381801011733,10
"12-23",30.5934215511,0.104803772492367,0.000423586172578349,1.52246605573066e-05,0.0209841201671975,6221.92770316659,0.0636676504474425,0.145939894537291,0.00123388251293657,10
"12-23",31.0239596130801,0.106918629897711,0.000459460352695593,1.70114411751325e-05,0.0218671657511493,5876.85412977034,0.0640509438185343,0.149786315976889,0.0013042791562826,10
"12-23",31.4544976750602,0.108902672578123,0.000496248994903044,1.89017782635729e-05,0.0227385344952786,5565.46805404696,0.0643262695724019,0.153479075583844,0.0013748373817864,10
"12-23",31.8850357370404,0.110760038543395,0.000533800195452666,2.08914173020035e-05,0.023596202119936,5283.11131376621,0.0645017344461541,0.157018342640636,0.00144538636018206,10
"12-23",32.3155737990205,0.112494865803321,0.000571950131343054,2.29751334861794e-05,0.0244381418724471,5025.89926073599,0.0645854501226252,0.160404281484017,0.00151575504241877,10
"12-23",32.7461118610006,0.114111292367695,0.0006105240400366,2.51467347897346e-05,0.0252623325982639,4790.57595942317,0.064585517410937,0.163637067324453,0.00158577220273703,10
"12-23",33.1766499229808,0.11561345624631,0.000649337354509518,2.73990710468169e-05,0.0260667668240811,4574.39991880409,0.0645100104073209,0.166716902085299,0.00165526647542977,10
"12-23",33.6071879849609,0.11700549544896,0.000688196993634738,2.97240490558579e-05,0.0268494589814428,4375.05338377106,0.064366960384536,0.169644030513383,0.00172406638665273,10
"12-23",34.037726046941,0.118291547985437,0.000726902807897654,3.21126537044782e-05,0.0276084539040595,4190.56993684981,0.0641643391491114,0.172418756821763,0.00179200038237937,10
"12-23",34.4682641089211,0.119475751865537,0.000765249180444743,3.45549751155296e-05,0.0283418357392711,4019.2764337494,0.0639100415916068,0.175041462139467,0.00185889685339261,10
"12-23",34.8988021709013,0.120562245099052,0.000803026783465042,3.70402418142703e-05,0.029047737424122,3859.74624267151,0.0636118671355572,0.177512623062547,0.0019245841580526,10
"12-23",35.3293402328814,0.121555165695776,0.000840024489904483,3.95568599166768e-05,0.0297243508896801,3710.76146641865,0.0632774997651103,0.179832831626442,0.00198889064346627,10
"12-23",35.7598782948615,0.122458651665502,0.000876031440513097,4.20924583388914e-05,0.0303699381738896,3571.28236195181,0.0629144862788897,0.182002817052115,0.00205164466560102,10
"12-23",36.1904163568417,0.123276841018025,0.000910839266225083,4.46339400278036e-05,0.0309828436437921,3440.42258019856,0.062530212377538,0.184023469658512,0.00211267460882654,10
"12-23",36.6209544188218,0.124013871763137,0.000944244465871727,4.71675392127692e-05,0.0315615075528051,3317.42916314252,0.0621318761438939,0.185895867382379,0.00217180890533143,10
"12-23",37.0514924808019,0.124673881910632,0.000976050939227193,4.96788846784626e-05,0.032104481188356,3201.66648024535,0.0617264584169556,0.187621305404308,0.0022288760548416,10
"12-23",37.4820305427821,0.125261009470303,0.00100607267538718,5.2153069058865e-05,0.0326104438999522,3092.60348052802,0.0613206894928456,0.189201329447761,0.00228370464506392,10
"12-23",37.9125686047622,0.125779392451945,0.00103413659648043,5.45747241523897e-05,0.0330782223380891,2989.80379428548,0.0609210115072016,0.190637773396689,0.00233612337329153,10
"12-23",38.3431066667423,0.126233168233756,0.00106008566031429,5.69281068145584e-05,0.0335068139012097,2892.91844720556,0.0605335319547209,0.191932804512791,0.00238596116511896,10
"12-23",38.7736447287225,0.126626128806769,0.0010838384526589,5.91997229405958e-05,0.0338962851636216,2801.72954142598,0.0601619179332193,0.193090339680318,0.00243309931857694,10
"12-23",39.2041827907026,0.126961149586653,0.00110548420263437,6.1382929627344e-05,0.0342491667814627,2716.20132200946,0.0598040906091721,0.194118208564134,0.00247755786264103,10
"12-23",39.6347208526827,0.12724095564962,0.00112515507682177,6.34727401395335e-05,0.0345684117508349,2636.33350800545,0.0594569936258206,0.195024917673419,0.00251937968832674,10
"12-23",4.33059977031202,-0.370778628638966,0.00195740453270913,5.4206474331257e-05,0.0449113755575746,10298.6487184947,-0.45881365366047,-0.282743603617461,0.0023282283893823,10
"12-23",4.76113783229215,-0.35838859933086,0.00181095208253087,4.93343661249453e-05,0.0431881915026354,10632.0768675447,-0.443045536632761,-0.273731662028959,0.00222113408251157,10
"12-23",40,0.127437083655215,0.00114040528097424,6.51692491459388e-05,0.0348151038348987,2573.0159816978,0.0591686203168521,0.195705546993579,0.00255282684775013,10
"12-23",40.0652589146628,0.127468272071878,0.00114299865040005,6.54647379431057e-05,0.0348569915818543,2562.1342251518,0.0591175350014298,0.195819009142326,0.00255860778438403,10
"12-23",40.495796976643,0.127645823929638,0.001159175148521,6.73550530664719e-05,0.0351178830070111,2493.61892069791,0.0587826131448894,0.196509034714386,0.00259528520718768,10
"12-23",40.9263350386231,0.127776336299109,0.00117385481768706,6.9140338895426e-05,0.0353540547953417,2430.81022252749,0.0584491426435355,0.197103529954682,0.00262945505562324,10
"12-23",41.3568731006032,0.127862534256501,0.00118721542713184,7.08177494017034e-05,0.0355684544431399,2373.73850404897,0.0581140802698674,0.197610988243135,0.00266116044991097,10
"12-23",41.7874111625834,0.127907142878024,0.00119943990020346,7.23849168051931e-05,0.0357639945851854,2322.44298885286,0.0577744515108983,0.19803983424515,0.00269044451355521,10
"12-23",42.2179492245635,0.127912887239888,0.0012107140757506,7.3839929669797e-05,0.0359435390353729,2276.97327925255,0.057427377797578,0.198398396682198,0.00271735035778968,10
"12-23",42.6484872865436,0.127882492418303,0.00122122459951138,7.51813114329405e-05,0.0361098884253,2237.39122772449,0.0570701044959441,0.198694880340661,0.00274192106802768,10
"12-23",43.0790253485238,0.127818683489478,0.001231156945505,7.6407999368734e-05,0.0362657654656648,2203.77309472635,0.0567000296127816,0.198937337366174,0.00276419969193136,10
"12-23",43.5095634105039,0.127724185529623,0.00124069356742611,7.75193239847815e-05,0.0364137999089544,2176.21195361258,0.0563147330651194,0.199133637994126,0.00278422922879531,10
"12-23",43.940101472484,0.127601723614948,0.00125001218004202,7.85149888526419e-05,0.0365565133427674,2154.82031557131,0.0559120062650032,0.199291440964893,0.00280205262000274,10
"12-23",44.3706395344641,0.127454022821663,0.00125928417059266,7.93950508719395e-05,0.0366963039903447,2139.73295618202,0.0554898816802071,0.199418163963119,0.00281771274036122,10
"12-23",44.8011775964443,0.127283808225978,0.00126867314019323,8.01599009681225e-05,0.0368354317370947,2131.10993139074,0.0550466619504736,0.199520954501482,0.00283125239016451,10
"12-23",45.2317156584244,0.127093804904102,0.00127833357523977,8.0810245223875e-05,0.0369760036373055,2129.13977516549,0.0545809480707927,0.199606661737411,0.00284271428785721,10
"12-23",45.6622537204045,0.126886737932245,0.00128840964881739,8.13470864441751e-05,0.0371199601819018,2134.04287437277,0.0540916661018037,0.199681809762687,0.00285214106320454,10
"12-23",46.0927917823847,0.126665332386618,0.00129903415211129,8.17717061550065e-05,0.0372690626241364,2146.07501891017,0.0535780918361325,0.199752572937103,0.00285957525088966,10
"12-23",46.5233298443648,0.126432313343429,0.00131032755582062,8.20856470357172e-05,0.03742488166394,2165.53112716181,0.0530398728413692,0.199824753845489,0.00286505928447767,10
"12-23",46.9538679063449,0.126190405878889,0.00132239720157502,8.22906957850291e-05,0.0375887877822437,2192.74914867197,0.0524770473174071,0.199903764440372,0.00286863549069988,10
"12-23",47.3844059683251,0.125942335069208,0.00133533662335397,8.23888664206987e-05,0.0377619434936384,2228.11414779643,0.0518900592486558,0.19999461088976,0.00287034608402364,10
"12-23",47.8149440303052,0.125690825990595,0.00134922499890896,8.23823840128262e-05,0.0379452977498275,2272.06257421301,0.0512797693991913,0.200101882581999,0.00287023316148403,10
"12-23",48.2454820922853,0.12543860371926,0.00136412673118833,8.22736688508141e-05,0.0381395826789469,2325.08672878743,0.0506474617885174,0.200229745650003,0.00286833869776242,10
"12-23",48.6760201542655,0.125188393331413,0.00138009115976499,8.20653210439787e-05,0.0383453127893537,2387.73943665099,0.0499948453928933,0.200381941269933,0.00286470454050638,10
"12-23",49.1065582162456,0.124942919903264,0.00139715240226685,8.17601055558076e-05,0.0385627867040005,2460.63894374654,0.0493240509364013,0.200561788870127,0.00285937240589273,10
"12-23",49.5370962782257,0.124704908511023,0.00141532932581001,8.136093767187e-05,0.0387920914265919,2544.47405887835,0.0486376227603692,0.200772194261676,0.0028523838744438,10
"12-23",49.9676343402058,0.124477084230898,0.00143462564843477,8.08708689013758e-05,0.0390331090771192,2640.00957087461,0.0479385058823133,0.201015662579484,0.00284378038711459,10
"12-23",5.19167589427228,-0.346059573669742,0.00167154949647401,4.47451138496668e-05,0.0414821542558802,11000.4667525454,-0.427372048684184,-0.264747098655301,0.00211530408806079,10
"12-23",5.62221395625241,-0.333797087234656,0.00153913280883394,4.04352225412705e-05,0.0397946171438969,11408.6639268278,-0.411801379209305,-0.255792795260006,0.00201085112679359,10
"12-23",50.398172402186,0.124262172139102,0.00145503017054441,8.02930733123847e-05,0.039285525975708,2748.0919803344,0.0472300284693066,0.201294315808897,0.00283360324167631,10
"12-23",50.8287104641661,0.124062897311842,0.00147651713634666,7.96308343006655e-05,0.0395488439031711,2869.65559819267,0.0465158800494266,0.201609914574257,0.00282189358943008,10
"12-23",51.2592485261462,0.123881984825329,0.00149904672529809,7.8887531792205e-05,0.0398223933267391,3005.72907974373,0.0458000858637816,0.201963883786876,0.0028086924322931,10
"12-23",51.6897865881264,0.123722159755772,0.00152256567355109,7.80666298793669e-05,0.0401053483517896,3157.44248372927,0.0450869778171852,0.202357341694359,0.002794040620309,10
"12-23",52.1203246501065,0.123586147179382,0.00154700802540381,7.71716648907017e-05,0.0403967431457485,3326.03497275178,0.044381162516231,0.202791131842534,0.00277797884964414,10
"12-23",52.5508627120866,0.123476672172368,0.00157229601475271,7.62062338944034e-05,0.0406954895785338,3512.86330500748,0.0436874868893814,0.203265857455356,0.00276054766114268,10
"12-23",52.9814007740667,0.123396459810941,0.001598341076548,7.51739836354206e-05,0.0410003958340278,3719.41130986532,0.043011001866335,0.203781917755547,0.00274178743952591,10
"12-23",53.4119388360469,0.123348235171309,0.0016250449882518,7.40785999062142e-05,0.0413101857675396,3947.30059328372,0.0423569245561803,0.204339545786438,0.00272173841333465,10
"12-23",53.842476898027,0.123334723329683,0.00165230114129903,7.29237973511658e-05,0.0416235188131098,4198.30278610037,0.0417305993093611,0.204938847350006,0.00270044065572946,10
"12-23",54.2730149600071,0.123358649362273,0.00167999594256119,7.17133097046368e-05,0.0419390102796464,4474.35373215441,0.0411374579813696,0.205579840743176,0.00267793408628063,10
"12-23",54.7035530219873,0.123422738345288,0.00170801034581279,7.04508804626766e-05,0.0422552519140726,4777.57011813221,0.040582979640595,0.206262497049981,0.00265425847389957,10
"12-23",55.1340910839674,0.123529715354938,0.00173622151320065,6.91402539883817e-05,0.042570832650864,5110.2691781463,0.0400726498828942,0.206986780826981,0.00262945344108584,10
"12-23",55.5646291459475,0.123682305467433,0.00176450460671588,6.77851670509024e-05,0.0428843595087052,5474.99226989504,0.0396119198348506,0.207752691100015,0.00260355846968917,10
"12-23",55.9951672079277,0.123883233758983,0.0017927347096687,6.63893407981037e-05,0.0431944786349669,5874.53332407618,0.0392061648494403,0.208560302668525,0.00257661290841492,10
"12-23",56.4257052699078,0.124135225305797,0.00182078887816602,6.4956473162871e-05,0.0434998965360284,6311.97342507526,0.0388606428244694,0.209409807787125,0.00254865598233404,10
"12-23",56.8562433318879,0.124441005184086,0.00184854832259178,6.34902317030696e-05,0.0437994015651488,6790.72310228167,0.0385804520077127,0.210301558360459,0.00251972680469668,10
