"iso3","country","pfpr_pct","status","map_population_coverage_within_raster","map_coverage_below_95pct","ihme_under5_deaths","counterfactual_under5_deaths","attributable_under5_deaths","attributable_fraction","ihme_malaria_deaths","ihme_malaria_lower","ihme_malaria_upper","comparison_status","model_to_ihme_ratio","difference_deaths","year","age","sex"
"COM","Comoros",2.05693091322994,"estimated",0.977875023773357,FALSE,991.364747730025,974.745456399441,16.6192913305837,0.0167640531586762,3.33028598949748,2.83814641986263,3.87315561067014,"matched",4.99034959249594,13.2890053410862,2024,"Under 5","Both"
"CPV","Cape Verde",,"missing_MAP_no_estimate",,,171.633171400473,,,,3.47634329775336e-24,3.20284455502753e-24,3.73034598672859e-24,"missing_model_MAP",,,2024,"Under 5","Both"
"DJI","Djibouti",4.3967566637446,"estimated",0.900244405140964,TRUE,1619.05851447361,1572.2353797752,46.8231346984092,0.0289199768135819,19.4005119570286,16.0864218722266,22.5541315796023,"matched",2.41349995310024,27.4226227413806,2024,"Under 5","Both"
"ERI","Eritrea",1.01244593723427,"estimated",0.941587510523092,TRUE,11415.5571326635,11235.0779779396,180.47915472394,0.0158099296097895,43.3765641194195,29.0801253653352,58.955921032804,"matched",4.16075266420515,137.102590604521,2024,"Under 5","Both"
"ETH","Ethiopia",3.96841512486915,"estimated",0.827585277262,TRUE,191455.600459436,185866.961076786,5588.63938264955,0.0291902632737747,8908.38144328392,6494.38322090894,11562.2891027058,"matched",0.627346215272681,-3319.74206063437,2024,"Under 5","Both"
"GAB","Gabon",18.3938632660677,"estimated",0.999284909726468,FALSE,1762.17544190006,1526.34852124413,235.826920655932,0.133827151967145,264.514045573738,222.268138756488,324.608850779314,"matched",0.89154781986876,-28.6871249178061,2024,"Under 5","Both"
"GHA","Ghana",16.1544407206884,"estimated",0.999730304961018,FALSE,39450.0929558237,34637.0837060381,4813.00924978563,0.122002481849035,6745.25942954957,5618.1530302187,7919.31444089593,"matched",0.71353953099281,-1932.25017976394,2024,"Under 5","Both"
"GIN","Guinea",21.3998882059171,"estimated",0.996935005435981,FALSE,41823.6813861269,33825.8269796213,7997.85440650555,0.191227891506425,7062.92867541533,6084.79236756245,8084.74053574334,"matched",1.13237083001341,934.925731090224,2024,"Under 5","Both"
"GMB","The Gambia",7.44118125415429,"estimated",0.99989435444155,FALSE,4149.15874769844,3891.31356243201,257.845185266421,0.0621439672341892,125.250703961608,100.395615052294,158.932353425733,"matched",2.05863262329811,132.594481304813,2024,"Under 5","Both"
"GNB","Guinea-Bissau",6.4586512545087,"estimated",0.996068689009789,FALSE,5124.05416089457,4791.35618934951,332.697971545061,0.0649286602167721,243.753822660091,196.059349889802,302.832338060934,"matched",1.36489334983272,88.9441488849702,2024,"Under 5","Both"
"GNQ","Equatorial Guinea",22.7935103595535,"estimated",0.967788791016353,FALSE,2267.52069426983,1912.82129307255,354.699401197282,0.15642609220442,718.459783286752,581.985375504329,849.096263456087,"matched",0.493694162775029,-363.76038208947,2024,"Under 5","Both"
"KEN","Kenya",4.56636270936913,"estimated",0.822215895130027,TRUE,40835.6314958744,39243.5088648364,1592.12263103796,0.0389885639750377,2762.50881132626,1999.47866831525,3414.41683412939,"matched",0.576332145805389,-1170.3861802883,2024,"Under 5","Both"
"LBR","Liberia",15.076632247439,"estimated",0.999979141849584,FALSE,14929.2413209443,13037.2690486308,1891.97227231351,0.126729298002522,2689.78371276534,2321.94761475361,3285.60007793247,"matched",0.703391972869221,-797.81144045183,2024,"Under 5","Both"
"LSO","Lesotho",,"missing_MAP_no_estimate",0,TRUE,2500.22260683638,,,,,,,"missing_model_MAP",,,2024,"Under 5","Both"
"MDG","Madagascar",9.56229188686996,"estimated",0.965066759112986,FALSE,56616.2699064943,50898.8943289898,5717.37557750448,0.100984674316184,4898.31220543322,4266.98488050047,5415.5236402878,"matched",1.16721338651357,819.063372071264,2024,"Under 5","Both"
"MLI","Mali",17.8255590399717,"estimated",0.97767054940682,FALSE,87756.7145398564,72926.5131268185,14830.2014130379,0.168992213197572,12944.5842730324,11209.9670277499,15472.8229274054,"matched",1.14566842010784,1885.61714000547,2024,"Under 5","Both"
"MOZ","Mozambique",24.0344454120773,"estimated",0.999790945132115,FALSE,75208.0645451154,62996.6515560605,12211.4129890549,0.162368398427932,10284.9934524545,8469.7142092431,11622.699765133,"matched",1.18730391472837,1926.4195366004,2024,"Under 5","Both"
"MRT","Mauritania",2.77377496776398,"estimated",0.840119682930452,TRUE,5487.39520476196,5374.97881128496,112.416393476999,0.0204862943677621,192.831907593039,154.182397303527,228.647565265375,"matched",0.582976100170349,-80.4155141160401,2024,"Under 5","Both"
"MWI","Malawi",19.1757235989892,"estimated",0.999764978481837,FALSE,34215.8271722914,28776.7141443985,5439.11302789292,0.158964826438497,5556.77907078908,4629.03599398836,6486.18756298989,"matched",0.978824775756389,-117.666042896164,2024,"Under 5","Both"
"NAM","Namibia",0.94567686375632,"estimated",0.611389973186959,TRUE,2453.1860336331,2428.36602337114,24.8200102619587,0.0101174594676788,11.0131110529254,8.79334592863812,13.5830301002762,"matched",2.2536783786781,13.8068992090333,2024,"Under 5","Both"
"NER","Niger",17.3368601964551,"estimated",0.952363358910006,FALSE,137095.733919724,107769.280162175,29326.4537575487,0.213912227018827,20343.4978323923,16923.8370927016,25555.1409014172,"matched",1.44156398271162,8982.95592515636,2024,"Under 5","Both"
"NGA","Nigeria",24.7045606738025,"estimated",0.999968748812492,FALSE,733038.1657058,575774.407790265,157263.757915534,0.214536930371305,138110.850542117,114663.070650648,163237.412366247,"matched",1.13867778887928,19152.907373417,2024,"Under 5","Both"
"RWA","Rwanda",2.95274596542956,"estimated",0.814603360177058,TRUE,19235.6005186113,18560.6193232762,674.981195335088,0.0350902065512337,2147.105688144,1439.21381345309,3202.43814304109,"matched",0.314367941486176,-1472.12449280891,2024,"Under 5","Both"
"SEN","Senegal",6.76968783303698,"estimated",0.99558981120801,FALSE,23309.1314317423,22094.3026886367,1214.82874310563,0.0521181472017991,766.297572416344,630.165138575998,953.596593365094,"matched",1.58532244761646,448.531170689286,2024,"Under 5","Both"
"SLE","Sierra Leone",30.8209909320081,"estimated",0.99816935916103,FALSE,27722.5042039334,22085.5933135066,5636.91089042677,0.203333394738091,6200.18547588636,5244.04155764861,7183.22944062771,"matched",0.90915197817061,-563.274585459592,2024,"Under 5","Both"
"SOM","Somalia",3.00562461766305,"estimated",0.983183349547194,FALSE,77963.2725942301,74858.7739531495,3104.49864108061,0.0398200144475512,1200.23039386064,796.626751120287,1572.77151654205,"matched",2.58658558970061,1904.26824721997,2024,"Under 5","Both"
"SSD","South Sudan",23.1223019010464,"estimated",0.998944588913762,FALSE,40850.8188016772,33257.307035003,7593.51176667411,0.185883955069277,4779.0227833698,3731.79647727014,5784.57189050158,"matched",1.5889256257782,2814.48898330431,2024,"Under 5","Both"
"STP","Sao Tome and Principe",,"missing_MAP_no_estimate",,,150.390666476629,,,,2.34744035019355,1.66515699094365,3.05354282628093,"missing_model_MAP",,,2024,"Under 5","Both"
"SWZ","Swaziland",2.08854269781645,"estimated",0.0264825648638429,TRUE,1332.35134395888,1306.67683949808,25.6745044608056,0.0192700705990341,0.481067001536171,0.402581504537207,0.573480671546236,"matched",53.3699139180619,25.1934374592694,2024,"Under 5","Both"
"TCD","Chad",15.0510808013007,"estimated",0.941951498070144,TRUE,92505.5931263154,78365.2224589951,14140.3706673202,0.152859629233572,4884.19831764987,4011.16480230283,5854.3928488474,"matched",2.8951262310995,9256.17234967033,2024,"Under 5","Both"
"TGO","Togo",20.9673047922131,"estimated",1,FALSE,14559.6237615014,11821.8986924433,2737.72506905802,0.188035426869829,1863.65613692523,1571.36084293631,2188.7571087139,"matched",1.46900762153199,874.068932132794,2024,"Under 5","Both"
"TZA","Tanzania",8.82121978993696,"estimated",0.982661834291151,FALSE,89484.4613544148,83142.0083207013,6342.45303371356,0.070877702538695,9939.76533484766,8353.57407609596,11741.3902758842,"matched",0.638088809951846,-3597.3123011341,2024,"Under 5","Both"
"UGA","Uganda",21.8964090477387,"estimated",0.972005626882908,FALSE,93423.0026856156,76959.5649729743,16463.4377126413,0.176224668864943,26093.0901265167,20916.4354932927,33934.1034384634,"matched",0.630950095707928,-9629.65241387538,2024,"Under 5","Both"
"ZMB","Zambia",14.2728881701827,"estimated",0.999994981989078,FALSE,34784.1651348346,29737.1714049926,5046.99372984206,0.145094577095017,4717.79275413367,3972.84679337593,5497.37671440154,"matched",1.0697786004737,329.200975708394,2024,"Under 5","Both"
"ZWE","Zimbabwe",3.38446214555114,"estimated",0.993374399109765,FALSE,24202.7039972532,23424.9758539647,777.728143288524,0.0321339360832075,275.192339219123,230.722303801468,353.370178708902,"matched",2.82612570355476,502.535804069401,2024,"Under 5","Both"
