"iso3","source_age","deaths","rate_per100000","implied_person_years","ihme_deaths_lower","ihme_deaths_upper","ihme_rate_lower","ihme_rate_upper"
"SEN","2 to 4",3555.60311955366,218.995931835852,1623593.22830653,3002.97631416083,4233.23551542768,183.749788121589,256.461117910601
"SLE","0 to 6 days (early neonatal)",6240.16866820189,123869.517405311,5037.69514801898,5370.30814351854,7144.72188735414,117252.2719613,132484.461738127
"SLE","7 to 27 days (late neonatal)",1127.67684124008,7558.92858283831,14918.4746076361,922.032585132075,1339.06537142541,6555.00025390563,8385.24173374429
"SLE","1 to 5 months",5862.7540141077,5461.39180604618,107349.082840334,4817.47468452103,7058.87556511529,4677.93945421374,6316.40711669262
"SLE","6-11 months",5474.71708248529,4378.64440463005,125032.237755965,4144.47643290887,6752.97581256482,3465.39305796065,5229.54236943522
"SLE","12 to 23 months",3976.59051608333,1700.30786807204,233874.734732148,3156.68571420422,4799.22592820998,1378.63591832549,1988.34304479403
"SLE","2 to 4",5040.59708181509,779.703919389135,646475.791190607,3769.94219745079,6350.47314309808,589.778962684091,963.980719840143
"SOM","0 to 6 days (early neonatal)",17258.0289028666,92143.6094839564,18729.4908453435,11741.8610373455,23061.0155432997,85960.1216288059,99842.0512231969
"SOM","7 to 27 days (late neonatal)",6780.35748099122,12237.0589665636,55408.391015503,4687.06930257779,8956.33906439508,11232.8359438229,13291.6803176115
"SOM","1 to 5 months",14288.7883589172,3591.45963498619,397854.627676253,9669.11465195969,18698.0709404277,3272.03732070093,4006.61478191313
"SOM","6-11 months",11951.5313875559,2593.94220020878,460747.791010685,7936.35251231898,16234.3314282116,2109.8793948869,3094.18990858557
"SOM","12 to 23 months",11789.9116521809,1319.59510163875,893449.182824296,7800.00741967787,16981.8191392501,1055.06017149133,1769.67796458989
"SOM","2 to 4",15894.6548117183,638.373937660531,2489865.87233933,9977.8049712982,21424.5517883823,524.70698905303,800.036427753605
"SSD","0 to 6 days (early neonatal)",7345.37947283985,125176.297494333,5868.02743001117,5911.62006260928,8985.14055502518,113198.505872659,140988.38009119
"SSD","7 to 27 days (late neonatal)",2175.16421958533,12541.2646513082,17344.0580361123,1708.99300066335,2641.19410402596,10952.3510452789,14102.2930021254
"SSD","1 to 5 months",11622.905402994,9394.87210278585,123715.419175823,9090.50898508834,14166.7542279295,8217.29929706194,10862.1238292277
"SSD","6-11 months",5920.4406554335,4111.04607658207,144012.996817485,4439.31116728998,7479.14695804359,3406.51772304899,4945.94725328361
"SSD","12 to 23 months",5588.66469221722,1975.02694352056,282966.503852105,4255.79211362404,7137.55069965231,1631.06737557468,2354.459613586
"SSD","2 to 4",8198.26435860729,1003.39601718393,817051.71419915,6135.97934009144,10503.6130910262,847.313720898196,1211.2105684793
"STP","0 to 6 days (early neonatal)",32.7697149043725,40280.094103929,81.3546135712134,27.0273057107543,39.2862820899402,37411.6699692083,43664.3295474509
"STP","7 to 27 days (late neonatal)",15.5095796521061,6390.70496782223,242.68965208374,12.4185544327595,18.7342527926789,5915.90759335788,7005.15803249198
"STP","1 to 5 months",28.1456297683317,1600.50384987192,1758.54808287928,22.826108122878,33.2786950577602,1437.01016737792,1755.12579551163
"STP","6-11 months",23.6113792756585,1127.61806166142,2093.91637811032,18.8512308366302,29.1077092154569,1003.0863503528,1265.72521011089
"STP","12 to 23 months",22.2365629940629,528.790054015928,4205.17799553642,18.0344211778546,26.5607053041115,463.328455376917,601.581355933078
"STP","2 to 4",28.1177998820972,212.58916616716,13226.3559752561,23.1000107299773,33.8149296148814,190.038904223742,240.351380547801
"SWZ","0 to 6 days (early neonatal)",447.572697789363,85662.6465348742,522.482920962698,387.949237083933,509.442873412079,80031.1419737704,91040.3470924884
"SWZ","7 to 27 days (late neonatal)",68.4427467158022,4402.77549877884,1554.53637676474,56.8992219132402,79.096243633995,4090.19022082199,4790.19833199258
"SWZ","1 to 5 months",297.927430609988,2639.05246544924,11289.1817995469,251.278263931042,345.179603284971,2413.14221604669,2865.52822675432
"SWZ","6-11 months",220.02629081514,1648.82474289231,13344.4316482768,188.823276731161,257.974920818379,1487.54233646637,1793.58144298269
"SWZ","12 to 23 months",120.427726071167,455.375104208703,26445.8300328983,102.238357651881,138.487473244948,410.231576466815,509.445026019672
"SWZ","2 to 4",177.954451957423,224.224357663585,79364.4605839018,147.291450945139,206.92353927368,200.919478114498,263.454613201243
"TCD","0 to 6 days (early neonatal)",23328.424016441,127255.831565483,18331.9096103165,19160.5039214346,27367.5475800464,120157.405318361,133237.701367859
"TCD","7 to 27 days (late neonatal)",6204.92589052953,11469.5129179477,54099.2972841936,5096.20998594708,7170.4147813401,10358.9921863949,12587.2058285251
"TCD","1 to 5 months",15601.6909425215,4023.01606690748,387810.80371162,12613.9501465074,18172.4481064957,3700.45057566275,4348.41238883929
"TCD","6-11 months",15538.758539645,3488.09204089073,445480.175336112,12769.0129875235,18888.5591350289,3136.95727752222,3904.4729279289
"TCD","12 to 23 months",11501.1000897486,1344.89830197273,855165.039087229,9527.44363504035,14523.7122778682,1221.54951100352,1529.71646788233
"TCD","2 to 4",20330.6936474298,865.046444349366,2350243.01645691,15969.0006459501,24294.3751181249,753.401267032462,962.828719739309
"TGO","0 to 6 days (early neonatal)",4400.74039317248,98799.1638298037,4454.22837864642,3899.32288207051,4972.71891042204,93393.3974801112,104167.160195542
"TGO","7 to 27 days (late neonatal)",867.421312474555,6564.89682457662,13213.0227732939,740.932078258636,1002.19125597476,5801.00266413473,7193.63842021181
"TGO","1 to 5 months",1964.03900317357,2048.38406203201,95882.3611049401,1647.75801851176,2299.01842640704,1760.69451175774,2303.07071442234
"TGO","6-11 months",1751.95125432579,1540.79542372832,113704.339157922,1432.19469587926,2112.9135456833,1272.88561991698,1759.41577998884
"TGO","12 to 23 months",1743.07552648836,771.676814230688,225881.547086016,1411.60944820719,2146.43663700598,641.396132217819,919.123079558668
"TGO","2 to 4",3832.39627186661,564.589077050877,678793.910056687,2963.68849202597,4588.51596761298,428.864351282458,656.677622258538
"TZA","0 to 6 days (early neonatal)",36331.073617674,92054.3504857368,39466.9816537386,31624.1528779719,41534.9085614082,86050.0715007933,97703.7569045666
"TZA","7 to 27 days (late neonatal)",5681.34762257638,4848.78970930806,117170.427326846,4830.37382414663,6657.72483142023,4369.3149879546,5371.32130374053
"TZA","1 to 5 months",14120.1741105649,1663.123905163,849015.161572165,11750.0226970354,16517.4489359298,1445.94524756378,1855.78455361228
"TZA","6-11 months",10986.6468135169,1093.45916529792,1004760.59483424,8960.56575421929,12841.8278654963,918.974057170032,1234.09103671904
"TZA","12 to 23 months",9971.56922708526,503.618615291491,1979984.24290051,8051.24180625648,11631.6408475616,411.769436314673,578.712178291604
"TZA","2 to 4",12393.6499629974,210.457239744617,5888915.95178037,10001.7394517316,14780.3118019529,169.279839648746,242.599423063892
"UGA","0 to 6 days (early neonatal)",27560.5986872735,88685.1925814477,31076.8888075223,24069.2828015931,32753.0688221175,82750.2516397744,95651.209922588
"UGA","7 to 27 days (late neonatal)",4821.05268745092,5222.01207020412,92321.7453854424,3914.04658682785,5892.37184174304,4562.08503008559,5886.35859630785
"UGA","1 to 5 months",15402.6450399722,2309.67636310461,666874.601395163,12079.8044482449,19625.615260638,1865.46901958423,2703.34459609157
"UGA","6-11 months",13759.6104335713,1741.23285561735,790222.306521599,10527.7695654653,17820.6120169015,1350.0133666711,2123.27321650204
"UGA","12 to 23 months",13947.6470606145,902.431306178021,1545563.29829532,10409.3050985877,17798.7360578638,686.880140230633,1100.03607178558
"UGA","2 to 4",17931.4487767332,399.431092643692,4489247.10844398,13423.3620495664,23374.217282349,302.646819398198,491.45556489597
"ZMB","0 to 6 days (early neonatal)",9535.65996915229,75201.8002932001,12680.0953327902,8212.37222902317,10510.0975296741,70444.4558036137,79929.1096931247
"ZMB","7 to 27 days (late neonatal)",2190.77292233195,5811.19748917061,37699.1648694532,1801.11094414159,2571.18145466198,5079.7211117597,6389.9735879933
"ZMB","1 to 5 months",5736.98336389339,2103.28704677697,272762.739288706,4901.76137477577,6500.0971806002,1907.69362348144,2275.96615887471
"ZMB","6-11 months",5023.15884841313,1551.79717538047,323699.445269421,4150.99878440027,6019.07609189607,1331.76591335823,1758.72651349495
"ZMB","12 to 23 months",5276.15118278898,817.673771263788,645263.59634041,4571.5012534175,6025.32615210229,706.877426743865,906.681335799975
"ZMB","2 to 4",7021.4388482549,361.789718096379,1940751.35280225,5942.67306969059,7948.90863198095,307.143300387131,403.648916852947
"ZWE","0 to 6 days (early neonatal)",8517.90014370884,96282.6049424826,8846.76951646382,7442.59835297208,9513.54713748343,91295.5896154546,102041.885892737
"ZWE","7 to 27 days (late neonatal)",1883.00047418072,7175.14566118941,26243.376275494,1620.31837110976,2107.76938120632,6639.50190619299,7782.78594696849
"ZWE","1 to 5 months",4355.17870409773,2290.81070903226,190115.171320181,3822.87957035767,4929.1627307127,2115.29543889458,2468.16404549115
"ZWE","6-11 months",3145.58263472609,1405.53122385206,223800.267211793,2734.47957132117,3611.03308981416,1292.89336828256,1516.12210858661
"ZWE","12 to 23 months",2912.67191658923,660.141036343893,441219.641899661,2579.84165495538,3291.20779848414,604.100515320795,728.011180892679
"ZWE","2 to 4",3388.37012395059,259.826718910655,1304088.40867352,2974.65159236787,3832.58970910501,230.056693004148,282.061071346517
