"iso3","age_band","draw","log_hr_zero_vs_current","variance"
"BEN","36-47",45,-0.710256635329158,0.00706866787768848
"BEN","48-59",45,-0.538250233372693,0.0101142758769167
"BFA","<1",45,0.0311376430500949,0.000234165352607366
"BFA","1-5",45,-0.0227209153570404,0.000377675165907033
"BFA","6-11",45,-0.244312514136274,0.00256283440307192
"BFA","12-23",45,-0.507660636134028,0.00391347471653365
"BFA","24-35",45,-0.768761274647428,0.0050830047747031
"BFA","36-47",45,-0.572113095360355,0.00670419230988109
"BFA","48-59",45,-0.588476384784851,0.0100113629588869
"BWA","<1",45,0.000117152492974485,3.36354929377345e-09
"BWA","1-5",45,-8.5396886797758e-05,5.34717729128972e-09
"BWA","6-11",45,-0.00104446845974548,6.36974266806921e-08
"BWA","12-23",45,-0.00229790343025977,1.07699635674296e-07
"BWA","24-35",45,-0.00358767800268342,1.42612412951227e-07
"BWA","36-47",45,-0.00253510482283621,1.8596973349549e-07
"BWA","48-59",45,-0.00300482551848308,2.86858209289622e-07
"CAF","<1",45,0.0502104125786484,0.000601348145747722
"CAF","1-5",45,-0.0366773517641044,0.000982505742424802
"CAF","6-11",45,-0.327334405406185,0.00327162008370696
"CAF","12-23",45,-0.61258638598558,0.00419192160746687
"CAF","24-35",45,-0.879316298962319,0.00521502711553134
"CAF","36-47",45,-0.704224522666719,0.00708633307007691
"CAF","48-59",45,-0.560289094345633,0.0101775098739769
"CIV","<1",45,0.0321936915606538,0.00025011796725689
"CIV","1-5",45,-0.0234931259644619,0.00040373464227981
"CIV","6-11",45,-0.25027152273831,0.00263148395362844
"CIV","12-23",45,-0.517673675694306,0.00398119853634562
"CIV","24-35",45,-0.78194663246444,0.00516091669219375
"CIV","36-47",45,-0.584365333809499,0.00681572280904207
"CIV","48-59",45,-0.59384116256851,0.0101507249217305
"CMR","<1",45,0.0375017852331343,0.000338087404583131
"CMR","1-5",45,-0.0273761079442919,0.000547913065346824
"CMR","6-11",45,-0.277443393403545,0.00289906912594063
"CMR","12-23",45,-0.55940777565491,0.00416773928170427
"CMR","24-35",45,-0.833270220736116,0.00534202847197151
"CMR","36-47",45,-0.636704802140219,0.00710976046111564
"CMR","48-59",45,-0.604877283742475,0.0104444263685289
"COD","<1",45,0.0536579808808553,0.000685494067893828
"COD","1-5",45,-0.0392000511439755,0.0011221018092919
"COD","6-11",45,-0.338196711840987,0.00334752849053816
"COD","12-23",45,-0.618822975507668,0.00419437165674213
"COD","24-35",45,-0.879876151296918,0.00518378962706382
"COD","36-47",45,-0.709842231431528,0.00707018218393769
"COD","48-59",45,-0.541095905627535,0.0101211275626515
"COG","<1",45,0.0343267225947714,0.00028390745881896
"COG","1-5",45,-0.0250531989576817,0.000459026597308315
"COG","6-11",45,-0.26172974162033,0.00275308974927261
"COG","12-23",45,-0.536110962948552,0.00408343990388863
"COG","24-35",45,-0.805447769594097,0.00527092537576145
"COG","36-47",45,-0.607227387455041,0.00698105208344295
"COG","48-59",45,-0.601287728266185,0.010339553126271
"COM","<1",45,0.00306958307418299,2.3087807483462e-06
"COM","1-5",45,-0.00223755727524101,3.67094476872667e-06
"COM","6-11",45,-0.0273356419646521,4.35144313572383e-05
"COM","12-23",45,-0.0601124352570016,7.3523440769819e-05
"COM","24-35",45,-0.093830245479123,9.73458490562183e-05
"COM","36-47",45,-0.0663288327035554,0.000126948738894552
"COM","48-59",45,-0.0785348350610128,0.000195771945767079
"DJI","<1",45,0.00656105088298589,1.05418121017962e-05
"DJI","1-5",45,-0.00478281589397937,1.67709349538217e-05
"DJI","6-11",45,-0.0581868860993098,0.000195256437975036
"DJI","12-23",45,-0.12773920146366,0.000329074185850854
"DJI","24-35",45,-0.199216432473875,0.00043550712162003
"DJI","36-47",45,-0.141036786868741,0.000568071329991801
"DJI","48-59",45,-0.166339142162949,0.000875279480975496
"ERI","<1",45,0.00151089911495013,5.59434120588696e-07
"ERI","1-5",45,-0.00110135410785733,8.89389234435238e-07
"ERI","6-11",45,-0.0134667531113688,1.05824119186586e-05
"ERI","12-23",45,-0.0296245608842738,1.78898417954463e-05
"ERI","24-35",45,-0.0462497430756432,2.36884963536107e-05
"ERI","36-47",45,-0.0326838692141651,3.08907564294054e-05
"ERI","48-59",45,-0.0387300227631994,4.764631735286e-05
"ETH","<1",45,0.00592191977082362,8.58922502212579e-06
"ETH","1-5",45,-0.00431687124414396,1.36627306623865e-05
"ETH","6-11",45,-0.052570529970886,0.000159751811159267
"ETH","12-23",45,-0.115456144408939,0.000269400804819528
"ETH","24-35",45,-0.180097711716453,0.000356570989224147
"ETH","36-47",45,-0.127456140462745,0.000465082847059364
"ETH","48-59",45,-0.150462628918578,0.000716745087323699
"GAB","<1",45,0.0274230828710132,0.00018214092570176
"GAB","1-5",45,-0.020005791152341,0.000292930299586505
"GAB","6-11",45,-0.221747295702224,0.00227006465110529
"GAB","12-23",45,-0.46747363212255,0.00356755485878353
"GAB","24-35",45,-0.713562429540904,0.00466079982052524
"GAB","36-47",45,-0.523978084499627,0.00612440299667106
"GAB","48-59",45,-0.559770380921197,0.00922460746470968
"GHA","<1",45,0.0240897225229258,0.000140893099375052
"GHA","1-5",45,-0.0175707912884182,0.000226045646850047
"GHA","6-11",45,-0.19937083389234,0.00194172323337834
"GHA","12-23",45,-0.424825156076045,0.00311364006103766
"GHA","24-35",45,-0.652237115082628,0.00408368873551138
"GHA","36-47",45,-0.474264001025427,0.00535337110242008
"GHA","48-59",45,-0.520632797671188,0.00811418806464371
"GIN","<1",45,0.0318938593626832,0.000245536443704429
"GIN","1-5",45,-0.0232738685037419,0.000396247330522351
"GIN","6-11",45,-0.248599370369712,0.00261259681387635
"GIN","12-23",45,-0.514891796216037,0.00396321028281635
"GIN","24-35",45,-0.778310485217406,0.0051404978054191
"GIN","36-47",45,-0.580950133690985,0.00678621083491398
"GIN","48-59",45,-0.592435603977998,0.0101145162001837
"GMB","<1",45,0.0111029412548034,3.01469574884034e-05
"GMB","1-5",45,-0.00809441373143081,4.80250389718041e-05
"GMB","6-11",45,-0.0974881658922801,0.00053533073486973
"GMB","12-23",45,-0.213136466672236,0.000896530753424865
"GMB","24-35",45,-0.33169176520467,0.0011851943724851
"GMB","36-47",45,-0.235681494587782,0.00154683318132396
"GMB","48-59",45,-0.275308231428306,0.00237822484683131
"GNB","<1",45,0.00963729132636884,2.27249793524036e-05
"GNB","1-5",45,-0.00702567857094168,3.61833236235408e-05
"GNB","6-11",45,-0.0849412949052011,0.000410071218059856
"GNB","12-23",45,-0.185998665930164,0.000688431088618856
"GNB","24-35",45,-0.289694641438197,0.000910477964842938
"GNB","36-47",45,-0.205553740483248,0.00118803000723129
"GNB","48-59",45,-0.240999894930619,0.00182808336118339
"GNQ","<1",45,0.0339652234189051,0.00027803332785229
"GNQ","1-5",45,-0.0247887729049859,0.000449405773695113
"GNQ","6-11",45,-0.25984073675557,0.00273396669750427
"GNQ","12-23",45,-0.533149804941336,0.00406906946031346
"GNQ","24-35",45,-0.801749561808725,0.00525632785415004
"GNQ","36-47",45,-0.603528310581676,0.00695815539613402
"GNQ","48-59",45,-0.600329581090441,0.0103153749840063
"KEN","<1",45,0.00681411552821346,1.1370035446258e-05
"KEN","1-5",45,-0.00496731055756787,1.80895850128856e-05
"KEN","6-11",45,-0.0604059004547341,0.000210225961615049
"KEN","12-23",45,-0.132587865628363,0.000354211011117522
"KEN","24-35",45,-0.206759932920432,0.000468752967212868
"KEN","36-47",45,-0.146399439299427,0.000611450898447355
"KEN","48-59",45,-0.172595232794532,0.000942034746815141
"LBR","<1",45,0.0224846537960541,0.000122879220543985
"LBR","1-5",45,-0.0163987582145025,0.000196928684559475
"LBR","6-11",45,-0.187945034222586,0.00176773205359338
"LBR","12-23",45,-0.402272911647971,0.00285758373615723
"LBR","24-35",45,-0.61909335054246,0.00375356160826026
"LBR","36-47",45,-0.448337616614958,0.00491622030704367
"LBR","48-59",45,-0.497675802815165,0.00747081900707358
"MDG","<1",45,0.014266362120851,4.97057821624457e-05
"MDG","1-5",45,-0.010401543227687,7.92869663541997e-05
"MDG","6-11",45,-0.124004004903503,0.000845570476342353
"MDG","12-23",45,-0.269960484084629,0.00140666754173882
"MDG","24-35",45,-0.419200927523705,0.00185739909352014
"MDG","36-47",45,-0.298983304270747,0.00242565250353778
"MDG","48-59",45,-0.345790879217297,0.00372100041708612
"MLI","<1",45,0.0265773803421005,0.00017118743774406
"MLI","1-5",45,-0.0193878815152891,0.00027514090074354
"MLI","6-11",45,-0.216252748306541,0.00219192759580353
"MLI","12-23",45,-0.457218619484238,0.0034640586958873
"MLI","24-35",45,-0.699017034575449,0.00453055551549172
"MLI","36-47",45,-0.511922596738762,0.00594922668794629
"MLI","48-59",45,-0.550993541095717,0.00897622384453023
"MOZ","<1",45,0.0358090344217405,0.000308623872539178
"MOZ","1-5",45,-0.0261375809404536,0.000499543978019594
"MOZ","6-11",45,-0.269258043098961,0.00282583564110521
"MOZ","12-23",45,-0.547581014799808,0.0041313956589553
"MOZ","24-35",45,-0.819452226188134,0.00531581332255786
"MOZ","36-47",45,-0.621657120487704,0.00705597524164232
"MOZ","48-59",45,-0.604002905861518,0.0104102621104674
"MRT","<1",45,0.00413929740502979,4.19776875733022e-06
"MRT","1-5",45,-0.00301734481507265,6.67529284544604e-06
"MRT","6-11",45,-0.0368269623355706,7.88032738306787e-05
"MRT","12-23",45,-0.0809530583132923,0.000133071907013917
"MRT","24-35",45,-0.126335630104505,0.000176171215457812
"MRT","36-47",45,-0.0893373002326837,0.000229756446088414
"MRT","48-59",45,-0.10568335711641,0.000354245122370217
"MWI","<1",45,0.0285863309571077,0.000197747866047764
"MWI","1-5",45,-0.0208558660380806,0.00031831078222768
"MWI","6-11",45,-0.229090255737287,0.00237077044269555
"MWI","12-23",45,-0.480914438939925,0.00369512860885342
"MWI","24-35",45,-0.732377614644021,0.00481953151652299
"MWI","36-47",45,-0.539904663495325,0.00633952286220597
"MWI","48-59",45,-0.57048716947901,0.00952456755328139
"NAM","<1",45,0.00141125842620234,4.88082573551729e-07
"NAM","1-5",45,-0.00102872175789612,7.75950659297932e-07
"NAM","6-11",45,-0.0125790900495317,9.23406672199211e-06
"NAM","12-23",45,-0.0276722494445392,1.56107615145892e-05
"NAM","24-35",45,-0.0432021190146177,2.06707707208282e-05
"NAM","36-47",45,-0.0305297836476928,2.6955470548575e-05
"NAM","48-59",45,-0.0361786458415654,4.15767834951577e-05
"NER","<1",45,0.0258500212578356,0.000162032019433438
"NER","1-5",45,-0.0188565108659149,0.000260287001262178
"NER","6-11",45,-0.211425516933953,0.00212170513164944
"NER","12-23",45,-0.448084154076025,0.00336832504828736
"NER","24-35",45,-0.685943267089599,0.00440923572699818
"NER","36-47",45,-0.501243983716348,0.00578680150959357
"NER","48-59",45,-0.542803587500653,0.00874349469398762
"NGA","<1",45,0.0368044908307153,0.000325790612685378
"NGA","1-5",45,-0.0268658985090909,0.000527717230961038
"NGA","6-11",45,-0.274123331880288,0.00287005617846724
"NGA","12-23",45,-0.554695691965691,0.00415486660576932
"NGA","24-35",45,-0.827849402611475,0.00533407336788209
"NGA","36-47",45,-0.630689068798569,0.00709121797457409
"NGA","48-59",45,-0.604790094766639,0.0104355451885711
"RWA","<1",45,0.00440636250259035,4.75672814027645e-06
"RWA","1-5",45,-0.00321202994124532,7.56444232029412e-06
"RWA","6-11",45,-0.039192023598607,8.91912502946339e-05
"RWA","12-23",45,-0.0861420630713745,0.000150587840021542
"RWA","24-35",45,-0.134425708789961,0.000199354325248446
"RWA","36-47",45,-0.0950677253389719,0.000259994950983456
"RWA","48-59",45,-0.112432572438435,0.000400844156820304
"SEN","<1",45,0.0101012862114037,2.49619514541215e-05
"SEN","1-5",45,-0.00736400717872162,3.97511535823422e-05
"SEN","6-11",45,-0.0889291657526667,0.000448267270942241
"SEN","12-23",45,-0.194638825143892,0.000752006707350232
"SEN","24-35",45,-0.303077710265523,0.00099443308482384
"SEN","36-47",45,-0.215139777462238,0.00129766352142286
"SEN","48-59",45,-0.25196090004497,0.00199628767673541
"SLE","<1",45,0.0458852071303001,0.000503439553866412
"SLE","1-5",45,-0.0335117533445278,0.000820454064766
"SLE","6-11",45,-0.312334917164862,0.00316548616360388
"SLE","12-23",45,-0.600572284245361,0.00419794839752754
"SLE","24-35",45,-0.873011592530365,0.00527314960174802
"SLE","36-47",45,-0.689836027845938,0.00711929477846548
"SLE","48-59",45,-0.582489735600597,0.0102801333152807
"SOM","<1",45,0.00448526892241123,4.92855403518408e-06
"SOM","1-5",45,-0.00326955142212491,7.83778350070838e-06
"SOM","6-11",45,-0.0398904089039028,9.23795827906881e-05
"SOM","12-23",45,-0.0876739862269576,0.000155962692918983
"SOM","24-35",45,-0.136813818882578,0.000206467899485562
"SOM","36-47",45,-0.0967596320799267,0.000269273609733296
"SOM","48-59",45,-0.114424216496558,0.000415141908355672
"SSD","<1",45,0.0344538030982187,0.000285986744180755
"SSD","1-5",45,-0.0251461573336034,0.000462432929464181
"SSD","6-11",45,-0.262388786473536,0.00275967766397092
"SSD","12-23",45,-0.537136433119414,0.00408822835019876
"SSD","24-35",45,-0.806721008891296,0.00527569725682669
"SSD","36-47",45,-0.608510889498691,0.00698864558530808
"SSD","48-59",45,-0.601596272510738,0.0103473646423935
"SWZ","<1",45,0.00311675656535787,2.38027676234039e-06
"SWZ","1-5",45,-0.00227194485652104,3.78464158607157e-06
"SWZ","6-11",45,-0.0277547464125923,4.48552169492262e-05
"SWZ","12-23",45,-0.0610331774931314,7.57872302627735e-05
"SWZ","24-35",45,-0.0952667322431126,0.000100342756786879
"SWZ","36-47",45,-0.0673451515300112,0.000130857253966577
"SWZ","48-59",45,-0.0797355049448512,0.000201797894388645
"TCD","<1",45,0.0224465970766952,0.000122466750416992
"TCD","1-5",45,-0.0163709722976207,0.000196262673098732
"TCD","6-11",45,-0.187669338599019,0.00176351758230407
"TCD","12-23",45,-0.401723370459309,0.00285128311524466
"TCD","24-35",45,-0.618280933147181,0.00374541137468493
"TCD","36-47",45,-0.447708279735148,0.00490544996656209
"TCD","48-59",45,-0.497101264213012,0.00745488289595636
"TGO","<1",45,0.0312507425624822,0.000235849239695856
"TGO","1-5",45,-0.0228036108687325,0.000380424414986707
"TGO","6-11",45,-0.244960039363342,0.00257047469508362
"TGO","12-23",45,-0.508761877460574,0.00392132141494542
"TGO","24-35",45,-0.770224294068828,0.00509216406083487
"TGO","36-47",45,-0.573455187106129,0.00671716847233913
"TGO","48-59",45,-0.589106825925702,0.0100279005961851
"TZA","<1",45,0.0131612415301205,4.23247218067093e-05
"TZA","1-5",45,-0.00959549419364776,6.7479973565988e-05
"TZA","6-11",45,-0.11483752006391,0.000731832508280038
"TZA","12-23",45,-0.25040866026298,0.00122058440366487
"TZA","24-35",45,-0.389166684773673,0.00161242123379694
"TZA","36-47",45,-0.277164339517495,0.00210521883037471
"TZA","48-59",45,-0.32177850798796,0.00323223588377471
"UGA","<1",45,0.0326319350870684,0.000256889020676409
"UGA","1-5",45,-0.0238136158777163,0.000414804624816444
"UGA","6-11",45,-0.252687855686269,0.00265825876202567
"UGA","12-23",45,-0.521653973364589,0.00400579784557992
"UGA","24-35",45,-0.787110764658802,0.00518843976859522
"UGA","36-47",45,-0.589267111480342,0.00685591996821983
"UGA","48-59",45,-0.595731852588654,0.0101990906829146
"ZMB","<1",45,0.0212874259069009,0.000110229226964278
"ZMB","1-5",45,-0.0155247118771418,0.000176517190648161
"ZMB","6-11",45,-0.179170068547785,0.00163365354138006
"ZMB","12-23",45,-0.384669511267023,0.00265517193776984
"ZMB","24-35",45,-0.592970130124447,0.00349120091321086
"ZMB","36-47",45,-0.428228310370014,0.00456994258183081
"ZMB","48-59",45,-0.478958287823786,0.00695675360430978
"ZWE","<1",45,0.00505057017193,6.24859497276194e-06
"ZWE","1-5",45,-0.00368165066076237,9.93792514818125e-06
"ZWE","6-11",45,-0.0448882099859522,0.000116795931724647
"ZWE","12-23",45,-0.098631740932109,0.000197104194143198
"ZWE","24-35",45,-0.153891795214646,0.000260913938864048
"ZWE","36-47",45,-0.108863781023787,0.000340293747744722
"ZWE","48-59",45,-0.128657580341433,0.000524561298039018
"AGO","<1",61,0.0304885480953714,0.000221911625572092
"AGO","1-5",61,-0.0206984243068774,0.000357384494950938
"AGO","6-11",61,-0.249072978496152,0.00249717150782101
"AGO","12-23",61,-0.514911751899896,0.0038341599318038
"AGO","24-35",61,-0.774788932801668,0.00499754415960584
"AGO","36-47",61,-0.569162799508573,0.00656656305792788
"AGO","48-59",61,-0.585016691254484,0.00981673991757743
"BDI","<1",61,0.0350950737357717,0.000293093016790788
"BDI","1-5",61,-0.0238351136585736,0.000473687010817581
"BDI","6-11",61,-0.274558694602696,0.00277242878093027
"BDI","12-23",61,-0.555890839535499,0.00408230278491041
"BDI","24-35",61,-0.828984327548086,0.00527429541617578
"BDI","36-47",61,-0.62002048634782,0.00697061985659051
"BDI","48-59",61,-0.603980412538417,0.0102972375403226
"BEN","<1",61,0.0544489619769839,0.000697847248004764
"BEN","1-5",61,-0.0370268990410587,0.00114167407539122
"BEN","6-11",61,-0.348768032551432,0.00334314693260839
"BEN","12-23",61,-0.62911429292239,0.00416524106919513
"BEN","24-35",61,-0.898116338153572,0.0051521646415747
"BEN","36-47",61,-0.715559965864385,0.00700768307020665
"BEN","48-59",61,-0.538616850512536,0.0100051032474086
"BFA","<1",61,0.0313118996949843,0.00023392232255031
"BFA","1-5",61,-0.0212588622357146,0.000376967085335689
"BFA","6-11",61,-0.253918066097828,0.00255433418247943
"BFA","12-23",61,-0.523113599875107,0.00389476066339731
"BFA","24-35",61,-0.785954639618346,0.00506935172203809
"BFA","36-47",61,-0.57913388088521,0.00666699059941963
"BFA","48-59",61,-0.589984174394552,0.00994644712975198
"BWA","<1",61,0.000117854247265836,3.36006828855364e-09
"BWA","1-5",61,-7.99076389727051e-05,5.33715714264282e-09
"BWA","6-11",61,-0.00109317202439281,6.3551145215385e-08
"BWA","12-23",61,-0.00238571566448334,1.07374792739233e-07
"BWA","24-35",61,-0.003671855196173,1.42441724756792e-07
"BWA","36-47",61,-0.00257301933965203,1.85281285981464e-07
"BWA","48-59",61,-0.00301442031415546,2.8562883336778e-07
"CAF","<1",61,0.0504684163850455,0.0006007260640623
"CAF","1-5",61,-0.0343138807485575,0.000980664438334015
"CAF","6-11",61,-0.336658246133603,0.00325722208128321
"CAF","12-23",61,-0.623465901910176,0.00416260040477024
"CAF","24-35",61,-0.897737428412614,0.00518820796695763
"CAF","36-47",61,-0.709984486636996,0.00702760150570582
"CAF","48-59",61,-0.560884468728422,0.0100733289186442
"CIV","<1",61,0.0323730058949983,0.000249858382102151
"CIV","1-5",61,-0.0219812721612915,0.000402977702168192
"CIV","6-11",61,-0.259971009781165,0.0026225543743157
"CIV","12-23",61,-0.533104742423025,0.00396158437765447
"CIV","24-35",61,-0.799364259416318,0.00514637145449095
"CIV","36-47",61,-0.591412271830833,0.00677681904188965
"CIV","48-59",61,-0.59532798172946,0.0100828810267104
"CMR","<1",61,0.0377055759970063,0.000337736659105737
"CMR","1-5",61,-0.0256136953058558,0.000546885853352417
"CMR","6-11",61,-0.287362429052643,0.00288811610428615
"CMR","12-23",61,-0.574158710853857,0.00414405968863172
"CMR","24-35",61,-0.851436438816711,0.0053230762621434
"CMR","36-47",61,-0.64365614390667,0.00706310234129605
"CMR","48-59",61,-0.60618434412197,0.010363112050568
"COD","<1",61,0.0539301802689664,0.000684785645995042
"COD","1-5",61,-0.03667337091824,0.0011199991555144
"COD","6-11",61,-0.347249253297512,0.00333252626912103
"COD","12-23",61,-0.6285526139419,0.00416429576042026
"COD","24-35",61,-0.898275636760634,0.00515561620513623
"COD","36-47",61,-0.715203535303648,0.00700947090550051
"COD","48-59",61,-0.541491040896835,0.01001257363702
"COG","<1",61,0.034516052266299,0.000283612830423832
"COG","1-5",61,-0.0234407055483068,0.000458165997708682
"COG","6-11",61,-0.271565187364439,0.0027433161167601
"COG","12-23",61,-0.551375034543198,0.00406208992739565
"COG","24-35",61,-0.823237060144011,0.00525457886747716
"COG","36-47",61,-0.614278593907513,0.00693885960097956
"COG","48-59",61,-0.602716122969925,0.0102660320936859
"COM","<1",61,0.00308795870378107,2.30639121931733e-06
"COM","1-5",61,-0.00209372730583565,3.66406567519037e-06
"COM","6-11",61,-0.0286086327663754,4.34141450474172e-05
"COM","12-23",61,-0.0624058854680183,7.33007152123155e-05
"COM","24-35",61,-0.0960309816242872,9.72283259728717e-05
"COM","36-47",61,-0.0673193973313303,0.000126477107114077
"COM","48-59",61,-0.0787852597826885,0.000194930004996975
"DJI","<1",61,0.00660023877107771,1.05308995653555e-05
"DJI","1-5",61,-0.0044753655625238,1.67395064217482e-05
"DJI","6-11",61,-0.0608836078498919,0.000194800599385802
"DJI","12-23",61,-0.132584105750482,0.000328061465820372
"DJI","24-35",61,-0.203882800664129,0.000434964676679728
"DJI","36-47",61,-0.143131889806334,0.000565933299679362
"DJI","48-59",61,-0.166866848248946,0.000871467016871055
"ERI","<1",61,0.00151994821143854,5.58855143727455e-07
"ERI","1-5",61,-0.00103055972185529,8.87722592352582e-07
"ERI","6-11",61,-0.0140945140455589,1.05580890245907e-05
"ERI","12-23",61,-0.0307562076793348,1.78358273496026e-05
"ERI","24-35",61,-0.04733480276405,2.3660086379217e-05
"ERI","36-47",61,-0.033172515973907,3.0776304982134e-05
"ERI","48-59",61,-0.0388536524503938,4.7441953919113e-05
"ETH","<1",61,0.00595730933187375,8.5803341276678e-06
"ETH","1-5",61,-0.00403937534063501,1.36371270543314e-05
"ETH","6-11",61,-0.0550097528047577,0.000159380001507153
"ETH","12-23",61,-0.119841366992369,0.000268574833650234
"ETH","24-35",61,-0.184317577164351,0.000356130132157914
"ETH","36-47",61,-0.129351910021098,0.000463337835443966
"ETH","48-59",61,-0.150940552058894,0.000713632617348302
"GAB","<1",61,0.0275789727892169,0.000181951919427128
"GAB","1-5",61,-0.0187187619277475,0.00029238112207699
"GAB","6-11",61,-0.23086625144342,0.00226310891153893
"GAB","12-23",61,-0.48263956891294,0.00355215065870445
"GAB","24-35",61,-0.729727096656481,0.00465019939438801
"GAB","36-47",61,-0.530764679346519,0.00609348639556569
"GAB","48-59",61,-0.561303995505814,0.00917049262539941
"GHA","<1",61,0.024228349667208,0.000140746942795085
"GHA","1-5",61,-0.0164406281012596,0.000225621887938788
"GHA","6-11",61,-0.207840597219401,0.00193614781975374
"GHA","12-23",61,-0.43923237579683,0.00310125772045019
"GHA","24-35",61,-0.667149368753355,0.00407559369853852
"GHA","36-47",61,-0.480646032906931,0.00532827605753972
"GHA","48-59",61,-0.522123378182771,0.0080701115252021
"GIN","<1",61,0.0320717446524211,0.000245281612465463
"GIN","1-5",61,-0.0217761558187473,0.000395504428305553
"GIN","6-11",61,-0.258274053926083,0.00260378847618745
"GIN","12-23",61,-0.530333375212038,0.00394384923501946
"GIN","24-35",61,-0.795667279022578,0.0051262062443177
"GIN","36-47",61,-0.587991337200089,0.00674778570707008
"GIN","48-59",61,-0.593928940541801,0.0100474961843447
"GMB","<1",61,0.0111688965092569,3.01157372446984e-05
"GMB","1-5",61,-0.0075740401998455,4.79350343129078e-05
"GMB","6-11",61,-0.101953515393566,0.000534041754896209
"GMB","12-23",61,-0.22110335631403,0.000893665169517823
"GMB","24-35",61,-0.339436118237992,0.0011836056931119
"GMB","36-47",61,-0.239137065489956,0.00154082563389106
"GMB","48-59",61,-0.276170589648808,0.0023675402865871
"GNB","<1",61,0.00969465876705444,2.27014489685816e-05
"GNB","1-5",61,-0.00657402704804979,3.61155135093935e-05
"GNB","6-11",61,-0.0888495087511376,0.000409095344185492
"GNB","12-23",61,-0.192990211509496,0.000686262071292194
"GNB","24-35",61,-0.296466829328978,0.000909290781701451
"GNB","36-47",61,-0.208582736545582,0.00118347085280863
"GNB","48-59",61,-0.24175850627953,0.00181996688389851
"GNQ","<1",61,0.0341528737495898,0.000277744789185868
"GNQ","1-5",61,-0.023193340181841,0.000448563209962807
"GNQ","6-11",61,-0.269657959703419,0.00272433357758761
"GNQ","12-23",61,-0.548453068452872,0.004048004993783
"GNQ","24-35",61,-0.819483094678474,0.00524028526383144
"GNQ","36-47",61,-0.610583127440425,0.00691650510250878
"GNQ","48-59",61,-0.60176929834456,0.0102427924173291
"KEN","<1",61,0.00685480560438164,1.13582653434714e-05
"KEN","1-5",61,-0.00464799929531188,1.80556852422532e-05
"KEN","6-11",61,-0.063204098839458,0.000209734536906996
"KEN","12-23",61,-0.137613646807277,0.000353119195071059
"KEN","24-35",61,-0.211602349175171,0.00046816728264885
"KEN","36-47",61,-0.148573028826268,0.000609146576351754
"KEN","48-59",61,-0.173142500524375,0.000937926217026085
"LBR","<1",61,0.0226147287765351,0.000122751775597907
"LBR","1-5",61,-0.0153440683808317,0.000196559522719545
"LBR","6-11",61,-0.196036873502091,0.00176279941574264
"LBR","12-23",61,-0.41616049205982,0.00284662040202728
"LBR","24-35",61,-0.633301200759235,0.0037465634739964
"LBR","36-47",61,-0.454465047714916,0.00489389460568506
"LBR","48-59",61,-0.499125265844654,0.00743153826521027
"MDG","<1",61,0.0143506449758199,4.9654286987554e-05
"MDG","1-5",61,-0.00973278959972578,7.9138363540355e-05
"MDG","6-11",61,-0.129615178139942,0.000843470432247128
"MDG","12-23",61,-0.279898643192886,0.00140199683860115
"MDG","24-35",61,-0.428955640493316,0.0018547239028475
"MDG","36-47",61,-0.303307698217992,0.00241592605278459
"MDG","48-59",61,-0.346859464776902,0.00370374490237954
"MLI","<1",61,0.026728957787343,0.000171009810035964
"MLI","1-5",61,-0.0181406674652929,0.000274625081072639
"MLI","6-11",61,-0.225225313041262,0.00218532547137742
"MLI","12-23",61,-0.472235323135098,0.00344942440512466
"MLI","24-35",61,-0.714892366193824,0.00452061676419494
"MLI","36-47",61,-0.518623314809302,0.00591978425371505
"MLI","48-59",61,-0.552521955639975,0.00892464622383193
"MOZ","<1",61,0.0360051777725624,0.00030830363225092
"MOZ","1-5",61,-0.0244551122924633,0.000498607426332671
"MOZ","6-11",61,-0.279148975194986,0.00281549843130375
"MOZ","12-23",61,-0.562641555624142,0.0041089164977279
"MOZ","24-35",61,-0.83744160722033,0.0052982331406628
"MOZ","36-47",61,-0.628676324837005,0.00701162964205007
"MOZ","48-59",61,-0.605379310121868,0.0103330001182275
"MRT","<1",61,0.00416406389827342,4.19342398667248e-06
"MRT","1-5",61,-0.00282338853456244,6.66278372413195e-06
"MRT","6-11",61,-0.0385400808817444,7.8621122419814e-05
"MRT","12-23",61,-0.0840374944857891,0.000132667334161686
"MRT","24-35",61,-0.129297875635544,0.000175956998341074
"MRT","36-47",61,-0.0906698661880691,0.000228900338338403
"MRT","48-59",61,-0.106019960825763,0.000352717222411408
"MWI","<1",61,0.0287480735232231,0.00019754264883626
"MWI","1-5",61,-0.0195140519123855,0.000317714012903432
"MWI","6-11",61,-0.238389031278444,0.00236332777740612
"MWI","12-23",61,-0.496234769110484,0.00367867058389397
"MWI","24-35",61,-0.748906843826021,0.00480799701060613
"MWI","36-47",61,-0.546789665226531,0.00630659724738519
"MWI","48-59",61,-0.572021212126939,0.00946699871289094
"NAM","<1",61,0.001419710916053,4.87577441583608e-07
"NAM","1-5",61,-0.00096259615689969,7.74496592142648e-07
"NAM","6-11",61,-0.0131654957450871,9.21284522511982e-06
"NAM","12-23",61,-0.0287293711078098,1.55636345669457e-05
"NAM","24-35",61,-0.0442156899792618,2.06459865825761e-05
"NAM","36-47",61,-0.030986245712033,2.6855610460805e-05
"NAM","48-59",61,-0.0362941362373134,4.13984725378624e-05
"NER","<1",61,0.0259978522860506,0.000161863902823523
"NER","1-5",61,-0.0176435310513042,0.000259799034965451
