"survey","country","variable","pfpr_available_rows","missing_rows"
"UG52FL","UGA","log_gdp_pc",46139,0
"UG52FL","UGA","log_health_expenditure_pc",46139,0
"UG52FL","UGA","political_stability",46139,4680
"UG5AFL","UGA","sex",20657,0
"UG5AFL","UGA","multiple_birth",20657,0
"UG5AFL","UGA","birth_order",20657,0
"UG5AFL","UGA","maternal_age_birth",20657,0
"UG5AFL","UGA","maternal_education_years",20657,0
"UG5AFL","UGA","wealth_quintile",20657,0
"UG5AFL","UGA","urban",20657,0
"UG5AFL","UGA","log_hiv_incidence",20657,0
"UG5AFL","UGA","log_gdp_pc",20657,0
"UG5AFL","UGA","log_health_expenditure_pc",20657,0
"UG5AFL","UGA","political_stability",20657,0
"UG61FL","UGA","sex",44636,0
"UG61FL","UGA","multiple_birth",44636,0
"UG61FL","UGA","birth_order",44636,0
"UG61FL","UGA","maternal_age_birth",44636,0
"UG61FL","UGA","maternal_education_years",44636,0
"UG61FL","UGA","wealth_quintile",44636,0
"UG61FL","UGA","urban",44636,0
"UG61FL","UGA","log_hiv_incidence",44636,0
"UG61FL","UGA","log_gdp_pc",44636,0
"UG61FL","UGA","log_health_expenditure_pc",44636,0
"UG61FL","UGA","political_stability",44636,0
"UG7BFL","UGA","sex",75366,0
"UG7BFL","UGA","multiple_birth",75366,0
"UG7BFL","UGA","birth_order",75366,0
"UG7BFL","UGA","maternal_age_birth",75366,0
"UG7BFL","UGA","maternal_education_years",75366,0
"UG7BFL","UGA","wealth_quintile",75366,60832
"UG7BFL","UGA","urban",75366,0
"UG7BFL","UGA","log_hiv_incidence",75366,0
"UG7BFL","UGA","log_gdp_pc",75366,0
"UG7BFL","UGA","log_health_expenditure_pc",75366,0
"UG7BFL","UGA","political_stability",75366,0
"ZA71FL","ZAF","sex",15261,0
"ZA71FL","ZAF","multiple_birth",15261,0
"ZA71FL","ZAF","birth_order",15261,0
"ZA71FL","ZAF","maternal_age_birth",15261,1
"ZA71FL","ZAF","maternal_education_years",15261,0
"ZA71FL","ZAF","wealth_quintile",15261,0
"ZA71FL","ZAF","urban",15261,0
"ZA71FL","ZAF","log_hiv_incidence",15261,0
"ZA71FL","ZAF","log_gdp_pc",15261,0
"ZA71FL","ZAF","log_health_expenditure_pc",15261,0
"ZA71FL","ZAF","political_stability",15261,0
"ZM42FL","ZMB","sex",13278,0
"ZM42FL","ZMB","multiple_birth",13278,0
"ZM42FL","ZMB","birth_order",13278,0
"ZM42FL","ZMB","maternal_age_birth",13278,0
"ZM42FL","ZMB","maternal_education_years",13278,26
"ZM42FL","ZMB","wealth_quintile",13278,13278
"ZM42FL","ZMB","urban",13278,0
"ZM42FL","ZMB","log_hiv_incidence",13278,0
"ZM42FL","ZMB","log_gdp_pc",13278,0
"ZM42FL","ZMB","log_health_expenditure_pc",13278,0
"ZM42FL","ZMB","political_stability",13278,4383
"ZM51FL","ZMB","sex",34258,0
"ZM51FL","ZMB","multiple_birth",34258,0
"ZM51FL","ZMB","birth_order",34258,0
"ZM51FL","ZMB","maternal_age_birth",34258,0
"ZM51FL","ZMB","maternal_education_years",34258,0
"ZM51FL","ZMB","wealth_quintile",34258,0
"ZM51FL","ZMB","urban",34258,0
"ZM51FL","ZMB","log_hiv_incidence",34258,0
"ZM51FL","ZMB","log_gdp_pc",34258,0
"ZM51FL","ZMB","log_health_expenditure_pc",34258,0
"ZM51FL","ZMB","political_stability",34258,0
"ZM61FL","ZMB","sex",78600,0
"ZM61FL","ZMB","multiple_birth",78600,0
"ZM61FL","ZMB","birth_order",78600,0
"ZM61FL","ZMB","maternal_age_birth",78600,0
"ZM61FL","ZMB","maternal_education_years",78600,92
"ZM61FL","ZMB","wealth_quintile",78600,0
"ZM61FL","ZMB","urban",78600,0
"ZM61FL","ZMB","log_hiv_incidence",78600,0
"ZM61FL","ZMB","log_gdp_pc",78600,0
"ZM61FL","ZMB","log_health_expenditure_pc",78600,0
"ZM61FL","ZMB","political_stability",78600,0
"ZM71FL","ZMB","sex",57564,0
"ZM71FL","ZMB","multiple_birth",57564,0
"ZM71FL","ZMB","birth_order",57564,0
"ZM71FL","ZMB","maternal_age_birth",57564,0
"ZM71FL","ZMB","maternal_education_years",57564,0
"ZM71FL","ZMB","wealth_quintile",57564,0
"ZM71FL","ZMB","urban",57564,0
"ZM71FL","ZMB","log_hiv_incidence",57564,0
"ZM71FL","ZMB","log_gdp_pc",57564,0
"ZM71FL","ZMB","log_health_expenditure_pc",57564,0
"ZM71FL","ZMB","political_stability",57564,0
"ZM81FL","ZMB","sex",51051,0
"ZM81FL","ZMB","multiple_birth",51051,0
"ZM81FL","ZMB","birth_order",51051,0
"ZM81FL","ZMB","maternal_age_birth",51051,0
"ZM81FL","ZMB","maternal_education_years",51051,0
"ZM81FL","ZMB","wealth_quintile",51051,0
"ZM81FL","ZMB","urban",51051,0
"ZM81FL","ZMB","log_hiv_incidence",51051,0
"ZM81FL","ZMB","log_gdp_pc",51051,0
"ZM81FL","ZMB","log_health_expenditure_pc",51051,461
"ZM81FL","ZMB","political_stability",51051,0
"ZW52FL","ZWE","sex",29737,0
"ZW52FL","ZWE","multiple_birth",29737,0
"ZW52FL","ZWE","birth_order",29737,0
"ZW52FL","ZWE","maternal_age_birth",29737,0
"ZW52FL","ZWE","maternal_education_years",29737,4
"ZW52FL","ZWE","wealth_quintile",29737,0
"ZW52FL","ZWE","urban",29737,0
"ZW52FL","ZWE","log_hiv_incidence",29737,0
"ZW52FL","ZWE","log_gdp_pc",29737,0
"ZW52FL","ZWE","log_health_expenditure_pc",29737,29737
"ZW52FL","ZWE","political_stability",29737,6646
"ZW62FL","ZWE","sex",29334,0
"ZW62FL","ZWE","multiple_birth",29334,0
"ZW62FL","ZWE","birth_order",29334,0
"ZW62FL","ZWE","maternal_age_birth",29334,0
"ZW62FL","ZWE","maternal_education_years",29334,0
"ZW62FL","ZWE","wealth_quintile",29334,0
"ZW62FL","ZWE","urban",29334,0
"ZW62FL","ZWE","log_hiv_incidence",29334,0
"ZW62FL","ZWE","log_gdp_pc",29334,0
"ZW62FL","ZWE","log_health_expenditure_pc",29334,26271
"ZW62FL","ZWE","political_stability",29334,0
"ZW72FL","ZWE","sex",30500,0
"ZW72FL","ZWE","multiple_birth",30500,0
"ZW72FL","ZWE","birth_order",30500,0
"ZW72FL","ZWE","maternal_age_birth",30500,0
"ZW72FL","ZWE","maternal_education_years",30500,0
"ZW72FL","ZWE","wealth_quintile",30500,0
"ZW72FL","ZWE","urban",30500,0
"ZW72FL","ZWE","log_hiv_incidence",30500,0
"ZW72FL","ZWE","log_gdp_pc",30500,0
"ZW72FL","ZWE","log_health_expenditure_pc",30500,0
"ZW72FL","ZWE","political_stability",30500,0
