"survey","country","region","records","before_missing","after_missing","variable"
"ZM42FL","ZMB","ZMB:ZM42FL:southern",1330,0,0,"log_health_expenditure_pc"
"ZM42FL","ZMB","ZMB:ZM42FL:lusaka",1152,0,0,"log_health_expenditure_pc"
"ZM42FL","ZMB","ZMB:ZM42FL:copperbelt",1238,321,321,"political_stability"
"ZM42FL","ZMB","ZMB:ZM42FL:eastern",1808,667,667,"political_stability"
"ZM42FL","ZMB","ZMB:ZM42FL:northwestern",1805,642,642,"political_stability"
"ZM42FL","ZMB","ZMB:ZM42FL:luapula",1156,397,397,"political_stability"
"ZM42FL","ZMB","ZMB:ZM42FL:central",1561,521,521,"political_stability"
"ZM42FL","ZMB","ZMB:ZM42FL:northern",2062,633,633,"political_stability"
"ZM42FL","ZMB","ZMB:ZM42FL:western",1166,406,406,"political_stability"
"ZM42FL","ZMB","ZMB:ZM42FL:southern",1330,478,478,"political_stability"
"ZM42FL","ZMB","ZMB:ZM42FL:lusaka",1152,318,318,"political_stability"
"ZM51FL","ZMB","ZMB:ZM51FL:southern",3891,0,0,"mean_maternal_age_first_birth"
"ZM51FL","ZMB","ZMB:ZM51FL:northwestern",3824,0,0,"mean_maternal_age_first_birth"
"ZM51FL","ZMB","ZMB:ZM51FL:eastern",4971,0,0,"mean_maternal_age_first_birth"
"ZM51FL","ZMB","ZMB:ZM51FL:northern",4085,0,0,"mean_maternal_age_first_birth"
"ZM51FL","ZMB","ZMB:ZM51FL:western",3535,0,0,"mean_maternal_age_first_birth"
"ZM51FL","ZMB","ZMB:ZM51FL:luapula",3797,0,0,"mean_maternal_age_first_birth"
"ZM51FL","ZMB","ZMB:ZM51FL:central",3330,0,0,"mean_maternal_age_first_birth"
"ZM51FL","ZMB","ZMB:ZM51FL:copperbelt",3356,0,0,"mean_maternal_age_first_birth"
"ZM51FL","ZMB","ZMB:ZM51FL:lusaka",3469,0,0,"mean_maternal_age_first_birth"
"ZM51FL","ZMB","ZMB:ZM51FL:southern",3891,0,0,"mean_maternal_education_years"
"ZM51FL","ZMB","ZMB:ZM51FL:northwestern",3824,0,0,"mean_maternal_education_years"
"ZM51FL","ZMB","ZMB:ZM51FL:eastern",4971,0,0,"mean_maternal_education_years"
"ZM51FL","ZMB","ZMB:ZM51FL:northern",4085,0,0,"mean_maternal_education_years"
"ZM51FL","ZMB","ZMB:ZM51FL:western",3535,0,0,"mean_maternal_education_years"
"ZM51FL","ZMB","ZMB:ZM51FL:luapula",3797,0,0,"mean_maternal_education_years"
"ZM51FL","ZMB","ZMB:ZM51FL:central",3330,0,0,"mean_maternal_education_years"
"ZM51FL","ZMB","ZMB:ZM51FL:copperbelt",3356,0,0,"mean_maternal_education_years"
"ZM51FL","ZMB","ZMB:ZM51FL:lusaka",3469,0,0,"mean_maternal_education_years"
"ZM51FL","ZMB","ZMB:ZM51FL:southern",3891,0,0,"mean_wealth_quintile"
"ZM51FL","ZMB","ZMB:ZM51FL:northwestern",3824,0,0,"mean_wealth_quintile"
"ZM51FL","ZMB","ZMB:ZM51FL:eastern",4971,0,0,"mean_wealth_quintile"
"ZM51FL","ZMB","ZMB:ZM51FL:northern",4085,0,0,"mean_wealth_quintile"
"ZM51FL","ZMB","ZMB:ZM51FL:western",3535,0,0,"mean_wealth_quintile"
"ZM51FL","ZMB","ZMB:ZM51FL:luapula",3797,0,0,"mean_wealth_quintile"
"ZM51FL","ZMB","ZMB:ZM51FL:central",3330,0,0,"mean_wealth_quintile"
"ZM51FL","ZMB","ZMB:ZM51FL:copperbelt",3356,0,0,"mean_wealth_quintile"
"ZM51FL","ZMB","ZMB:ZM51FL:lusaka",3469,0,0,"mean_wealth_quintile"
"ZM51FL","ZMB","ZMB:ZM51FL:southern",3891,0,0,"urban_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:northwestern",3824,0,0,"urban_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:eastern",4971,0,0,"urban_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:northern",4085,0,0,"urban_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:western",3535,0,0,"urban_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:luapula",3797,0,0,"urban_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:central",3330,0,0,"urban_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:copperbelt",3356,0,0,"urban_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:lusaka",3469,0,0,"urban_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:southern",3891,0,0,"dtp3_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:northwestern",3824,0,0,"dtp3_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:eastern",4971,0,0,"dtp3_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:northern",4085,0,0,"dtp3_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:western",3535,0,0,"dtp3_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:luapula",3797,0,0,"dtp3_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:central",3330,0,0,"dtp3_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:copperbelt",3356,0,0,"dtp3_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:lusaka",3469,0,0,"dtp3_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:southern",3891,0,0,"measles_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:northwestern",3824,0,0,"measles_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:eastern",4971,0,0,"measles_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:northern",4085,0,0,"measles_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:western",3535,0,0,"measles_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:luapula",3797,0,0,"measles_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:central",3330,0,0,"measles_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:copperbelt",3356,0,0,"measles_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:lusaka",3469,0,0,"measles_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:southern",3891,0,0,"facility_delivery_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:northwestern",3824,0,0,"facility_delivery_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:eastern",4971,0,0,"facility_delivery_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:northern",4085,0,0,"facility_delivery_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:western",3535,0,0,"facility_delivery_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:luapula",3797,0,0,"facility_delivery_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:central",3330,0,0,"facility_delivery_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:copperbelt",3356,0,0,"facility_delivery_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:lusaka",3469,0,0,"facility_delivery_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:southern",3891,0,0,"short_birth_interval_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:northwestern",3824,0,0,"short_birth_interval_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:eastern",4971,0,0,"short_birth_interval_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:northern",4085,0,0,"short_birth_interval_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:western",3535,0,0,"short_birth_interval_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:luapula",3797,0,0,"short_birth_interval_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:central",3330,0,0,"short_birth_interval_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:copperbelt",3356,0,0,"short_birth_interval_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:lusaka",3469,0,0,"short_birth_interval_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:southern",3891,0,0,"improved_water_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:northwestern",3824,0,0,"improved_water_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:eastern",4971,0,0,"improved_water_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:northern",4085,0,0,"improved_water_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:western",3535,0,0,"improved_water_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:luapula",3797,0,0,"improved_water_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:central",3330,0,0,"improved_water_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:copperbelt",3356,0,0,"improved_water_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:lusaka",3469,0,0,"improved_water_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:southern",3891,0,0,"improved_sanitation_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:northwestern",3824,0,0,"improved_sanitation_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:eastern",4971,0,0,"improved_sanitation_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:northern",4085,0,0,"improved_sanitation_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:western",3535,0,0,"improved_sanitation_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:luapula",3797,0,0,"improved_sanitation_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:central",3330,0,0,"improved_sanitation_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:copperbelt",3356,0,0,"improved_sanitation_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:lusaka",3469,0,0,"improved_sanitation_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:southern",3891,0,0,"electricity_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:northwestern",3824,0,0,"electricity_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:eastern",4971,0,0,"electricity_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:northern",4085,0,0,"electricity_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:western",3535,0,0,"electricity_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:luapula",3797,0,0,"electricity_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:central",3330,0,0,"electricity_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:copperbelt",3356,0,0,"electricity_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:lusaka",3469,0,0,"electricity_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:southern",3891,0,0,"wasting_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:northwestern",3824,0,0,"wasting_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:eastern",4971,0,0,"wasting_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:northern",4085,0,0,"wasting_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:western",3535,0,0,"wasting_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:luapula",3797,0,0,"wasting_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:central",3330,0,0,"wasting_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:copperbelt",3356,0,0,"wasting_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:lusaka",3469,0,0,"wasting_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:southern",3891,0,0,"stunting_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:northwestern",3824,0,0,"stunting_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:eastern",4971,0,0,"stunting_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:northern",4085,0,0,"stunting_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:western",3535,0,0,"stunting_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:luapula",3797,0,0,"stunting_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:central",3330,0,0,"stunting_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:copperbelt",3356,0,0,"stunting_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:lusaka",3469,0,0,"stunting_pct"
"ZM51FL","ZMB","ZMB:ZM51FL:southern",3891,0,0,"log_hiv_incidence"
"ZM51FL","ZMB","ZMB:ZM51FL:northwestern",3824,0,0,"log_hiv_incidence"
"ZM51FL","ZMB","ZMB:ZM51FL:eastern",4971,0,0,"log_hiv_incidence"
"ZM51FL","ZMB","ZMB:ZM51FL:northern",4085,0,0,"log_hiv_incidence"
"ZM51FL","ZMB","ZMB:ZM51FL:western",3535,0,0,"log_hiv_incidence"
"ZM51FL","ZMB","ZMB:ZM51FL:luapula",3797,0,0,"log_hiv_incidence"
"ZM51FL","ZMB","ZMB:ZM51FL:central",3330,0,0,"log_hiv_incidence"
"ZM51FL","ZMB","ZMB:ZM51FL:copperbelt",3356,0,0,"log_hiv_incidence"
"ZM51FL","ZMB","ZMB:ZM51FL:lusaka",3469,0,0,"log_hiv_incidence"
"ZM51FL","ZMB","ZMB:ZM51FL:southern",3891,0,0,"log_gdp_pc"
"ZM51FL","ZMB","ZMB:ZM51FL:northwestern",3824,0,0,"log_gdp_pc"
"ZM51FL","ZMB","ZMB:ZM51FL:eastern",4971,0,0,"log_gdp_pc"
"ZM51FL","ZMB","ZMB:ZM51FL:northern",4085,0,0,"log_gdp_pc"
"ZM51FL","ZMB","ZMB:ZM51FL:western",3535,0,0,"log_gdp_pc"
"ZM51FL","ZMB","ZMB:ZM51FL:luapula",3797,0,0,"log_gdp_pc"
"ZM51FL","ZMB","ZMB:ZM51FL:central",3330,0,0,"log_gdp_pc"
"ZM51FL","ZMB","ZMB:ZM51FL:copperbelt",3356,0,0,"log_gdp_pc"
"ZM51FL","ZMB","ZMB:ZM51FL:lusaka",3469,0,0,"log_gdp_pc"
"ZM51FL","ZMB","ZMB:ZM51FL:southern",3891,0,0,"log_health_expenditure_pc"
"ZM51FL","ZMB","ZMB:ZM51FL:northwestern",3824,0,0,"log_health_expenditure_pc"
"ZM51FL","ZMB","ZMB:ZM51FL:eastern",4971,0,0,"log_health_expenditure_pc"
"ZM51FL","ZMB","ZMB:ZM51FL:northern",4085,0,0,"log_health_expenditure_pc"
"ZM51FL","ZMB","ZMB:ZM51FL:western",3535,0,0,"log_health_expenditure_pc"
"ZM51FL","ZMB","ZMB:ZM51FL:luapula",3797,0,0,"log_health_expenditure_pc"
"ZM51FL","ZMB","ZMB:ZM51FL:central",3330,0,0,"log_health_expenditure_pc"
"ZM51FL","ZMB","ZMB:ZM51FL:copperbelt",3356,0,0,"log_health_expenditure_pc"
"ZM51FL","ZMB","ZMB:ZM51FL:lusaka",3469,0,0,"log_health_expenditure_pc"
"ZM51FL","ZMB","ZMB:ZM51FL:southern",3891,0,0,"political_stability"
"ZM51FL","ZMB","ZMB:ZM51FL:northwestern",3824,0,0,"political_stability"
"ZM51FL","ZMB","ZMB:ZM51FL:eastern",4971,0,0,"political_stability"
"ZM51FL","ZMB","ZMB:ZM51FL:northern",4085,0,0,"political_stability"
"ZM51FL","ZMB","ZMB:ZM51FL:western",3535,0,0,"political_stability"
"ZM51FL","ZMB","ZMB:ZM51FL:luapula",3797,0,0,"political_stability"
"ZM51FL","ZMB","ZMB:ZM51FL:central",3330,0,0,"political_stability"
"ZM51FL","ZMB","ZMB:ZM51FL:copperbelt",3356,0,0,"political_stability"
"ZM51FL","ZMB","ZMB:ZM51FL:lusaka",3469,0,0,"political_stability"
"ZM61FL","ZMB","ZMB:ZM61FL:lusaka",6988,0,0,"mean_maternal_age_first_birth"
"ZM61FL","ZMB","ZMB:ZM61FL:muchinga",7397,0,0,"mean_maternal_age_first_birth"
"ZM61FL","ZMB","ZMB:ZM61FL:copperbelt",6912,0,0,"mean_maternal_age_first_birth"
"ZM61FL","ZMB","ZMB:ZM61FL:western",6432,0,0,"mean_maternal_age_first_birth"
"ZM61FL","ZMB","ZMB:ZM61FL:luapula",8955,0,0,"mean_maternal_age_first_birth"
"ZM61FL","ZMB","ZMB:ZM61FL:southern",8596,0,0,"mean_maternal_age_first_birth"
"ZM61FL","ZMB","ZMB:ZM61FL:northwestern",8064,0,0,"mean_maternal_age_first_birth"
"ZM61FL","ZMB","ZMB:ZM61FL:eastern",9586,0,0,"mean_maternal_age_first_birth"
"ZM61FL","ZMB","ZMB:ZM61FL:central",6751,0,0,"mean_maternal_age_first_birth"
"ZM61FL","ZMB","ZMB:ZM61FL:northern",8919,0,0,"mean_maternal_age_first_birth"
"ZM61FL","ZMB","ZMB:ZM61FL:lusaka",6988,0,0,"mean_maternal_education_years"
"ZM61FL","ZMB","ZMB:ZM61FL:muchinga",7397,0,0,"mean_maternal_education_years"
"ZM61FL","ZMB","ZMB:ZM61FL:copperbelt",6912,0,0,"mean_maternal_education_years"
"ZM61FL","ZMB","ZMB:ZM61FL:western",6432,0,0,"mean_maternal_education_years"
"ZM61FL","ZMB","ZMB:ZM61FL:luapula",8955,0,0,"mean_maternal_education_years"
"ZM61FL","ZMB","ZMB:ZM61FL:southern",8596,0,0,"mean_maternal_education_years"
"ZM61FL","ZMB","ZMB:ZM61FL:northwestern",8064,0,0,"mean_maternal_education_years"
"ZM61FL","ZMB","ZMB:ZM61FL:eastern",9586,0,0,"mean_maternal_education_years"
"ZM61FL","ZMB","ZMB:ZM61FL:central",6751,0,0,"mean_maternal_education_years"
"ZM61FL","ZMB","ZMB:ZM61FL:northern",8919,0,0,"mean_maternal_education_years"
"ZM61FL","ZMB","ZMB:ZM61FL:lusaka",6988,0,0,"mean_wealth_quintile"
"ZM61FL","ZMB","ZMB:ZM61FL:muchinga",7397,0,0,"mean_wealth_quintile"
"ZM61FL","ZMB","ZMB:ZM61FL:copperbelt",6912,0,0,"mean_wealth_quintile"
"ZM61FL","ZMB","ZMB:ZM61FL:western",6432,0,0,"mean_wealth_quintile"
"ZM61FL","ZMB","ZMB:ZM61FL:luapula",8955,0,0,"mean_wealth_quintile"
"ZM61FL","ZMB","ZMB:ZM61FL:southern",8596,0,0,"mean_wealth_quintile"
"ZM61FL","ZMB","ZMB:ZM61FL:northwestern",8064,0,0,"mean_wealth_quintile"
"ZM61FL","ZMB","ZMB:ZM61FL:eastern",9586,0,0,"mean_wealth_quintile"
"ZM61FL","ZMB","ZMB:ZM61FL:central",6751,0,0,"mean_wealth_quintile"
"ZM61FL","ZMB","ZMB:ZM61FL:northern",8919,0,0,"mean_wealth_quintile"
"ZM61FL","ZMB","ZMB:ZM61FL:lusaka",6988,0,0,"urban_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:muchinga",7397,0,0,"urban_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:copperbelt",6912,0,0,"urban_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:western",6432,0,0,"urban_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:luapula",8955,0,0,"urban_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:southern",8596,0,0,"urban_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:northwestern",8064,0,0,"urban_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:eastern",9586,0,0,"urban_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:central",6751,0,0,"urban_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:northern",8919,0,0,"urban_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:lusaka",6988,0,0,"dtp3_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:muchinga",7397,0,0,"dtp3_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:copperbelt",6912,0,0,"dtp3_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:western",6432,0,0,"dtp3_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:luapula",8955,0,0,"dtp3_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:southern",8596,0,0,"dtp3_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:northwestern",8064,0,0,"dtp3_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:eastern",9586,0,0,"dtp3_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:central",6751,0,0,"dtp3_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:northern",8919,0,0,"dtp3_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:lusaka",6988,0,0,"measles_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:muchinga",7397,0,0,"measles_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:copperbelt",6912,0,0,"measles_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:western",6432,0,0,"measles_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:luapula",8955,0,0,"measles_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:southern",8596,0,0,"measles_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:northwestern",8064,0,0,"measles_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:eastern",9586,0,0,"measles_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:central",6751,0,0,"measles_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:northern",8919,0,0,"measles_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:lusaka",6988,0,0,"facility_delivery_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:muchinga",7397,0,0,"facility_delivery_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:copperbelt",6912,0,0,"facility_delivery_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:western",6432,0,0,"facility_delivery_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:luapula",8955,0,0,"facility_delivery_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:southern",8596,0,0,"facility_delivery_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:northwestern",8064,0,0,"facility_delivery_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:eastern",9586,0,0,"facility_delivery_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:central",6751,0,0,"facility_delivery_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:northern",8919,0,0,"facility_delivery_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:lusaka",6988,0,0,"short_birth_interval_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:muchinga",7397,0,0,"short_birth_interval_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:copperbelt",6912,0,0,"short_birth_interval_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:western",6432,0,0,"short_birth_interval_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:luapula",8955,0,0,"short_birth_interval_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:southern",8596,0,0,"short_birth_interval_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:northwestern",8064,0,0,"short_birth_interval_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:eastern",9586,0,0,"short_birth_interval_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:central",6751,0,0,"short_birth_interval_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:northern",8919,0,0,"short_birth_interval_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:lusaka",6988,0,0,"improved_water_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:muchinga",7397,0,0,"improved_water_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:copperbelt",6912,0,0,"improved_water_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:western",6432,0,0,"improved_water_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:luapula",8955,0,0,"improved_water_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:southern",8596,0,0,"improved_water_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:northwestern",8064,0,0,"improved_water_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:eastern",9586,0,0,"improved_water_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:central",6751,0,0,"improved_water_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:northern",8919,0,0,"improved_water_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:lusaka",6988,0,0,"improved_sanitation_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:muchinga",7397,0,0,"improved_sanitation_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:copperbelt",6912,0,0,"improved_sanitation_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:western",6432,0,0,"improved_sanitation_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:luapula",8955,0,0,"improved_sanitation_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:southern",8596,0,0,"improved_sanitation_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:northwestern",8064,0,0,"improved_sanitation_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:eastern",9586,0,0,"improved_sanitation_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:central",6751,0,0,"improved_sanitation_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:northern",8919,0,0,"improved_sanitation_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:lusaka",6988,0,0,"electricity_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:muchinga",7397,0,0,"electricity_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:copperbelt",6912,0,0,"electricity_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:western",6432,0,0,"electricity_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:luapula",8955,0,0,"electricity_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:southern",8596,0,0,"electricity_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:northwestern",8064,0,0,"electricity_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:eastern",9586,0,0,"electricity_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:central",6751,0,0,"electricity_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:northern",8919,0,0,"electricity_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:lusaka",6988,0,0,"wasting_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:muchinga",7397,0,0,"wasting_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:copperbelt",6912,0,0,"wasting_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:western",6432,0,0,"wasting_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:luapula",8955,0,0,"wasting_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:southern",8596,0,0,"wasting_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:northwestern",8064,0,0,"wasting_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:eastern",9586,0,0,"wasting_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:central",6751,0,0,"wasting_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:northern",8919,0,0,"wasting_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:lusaka",6988,0,0,"stunting_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:muchinga",7397,0,0,"stunting_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:copperbelt",6912,0,0,"stunting_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:western",6432,0,0,"stunting_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:luapula",8955,0,0,"stunting_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:southern",8596,0,0,"stunting_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:northwestern",8064,0,0,"stunting_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:eastern",9586,0,0,"stunting_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:central",6751,0,0,"stunting_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:northern",8919,0,0,"stunting_pct"
"ZM61FL","ZMB","ZMB:ZM61FL:lusaka",6988,0,0,"log_hiv_incidence"
"ZM61FL","ZMB","ZMB:ZM61FL:muchinga",7397,0,0,"log_hiv_incidence"
"ZM61FL","ZMB","ZMB:ZM61FL:copperbelt",6912,0,0,"log_hiv_incidence"
"ZM61FL","ZMB","ZMB:ZM61FL:western",6432,0,0,"log_hiv_incidence"
