"survey","regkey","variable","value","eligible_n","observed_n","missing_n","weighted_n","population","source","small_denominator","low_precision"
"SN4AFL","matam","stunting_pct",26.6,,246,,111,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN4AFL","dakar","stunting_pct",9.2,,199,,451,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN4AFL","thies","stunting_pct",11,,366,,465,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN4AFL","diourbel","stunting_pct",19.2,,336,,352,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN4AFL","fatick","stunting_pct",19.2,,260,,174,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN4AFL","kaolack","stunting_pct",16.1,,365,,370,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN4AFL","ziguinchor","stunting_pct",18.4,,214,,126,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN4AFL","kolda","stunting_pct",39.3,,348,,296,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN4AFL","tambacounda","stunting_pct",29.1,,299,,208,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN4AFL","saintlouis","wasting_pct",12.6,,242,,187,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN4AFL","louga","wasting_pct",13,,269,,181,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN4AFL","matam","wasting_pct",12.7,,246,,111,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN4AFL","dakar","wasting_pct",6.6,,199,,451,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN4AFL","thies","wasting_pct",6,,366,,465,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN4AFL","diourbel","wasting_pct",9.3,,336,,352,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN4AFL","fatick","wasting_pct",9.1,,260,,174,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN4AFL","kaolack","wasting_pct",6.6,,365,,370,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN4AFL","ziguinchor","wasting_pct",5.6,,214,,126,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN4AFL","kolda","wasting_pct",8.9,,348,,296,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN4AFL","tambacounda","wasting_pct",11.5,,299,,208,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN61FL","saintlouis","stunting_pct",22.8,,235,,225,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN61FL","louga","stunting_pct",26.8,,258,,236,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN61FL","matam","stunting_pct",26.1,,231,,128,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN61FL","dakar","stunting_pct",18,,264,,775,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN61FL","thies","stunting_pct",23.5,,273,,440,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN61FL","diourbel","stunting_pct",29.6,,297,,404,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN61FL","fatick","stunting_pct",21.6,,347,,268,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN61FL","kaolack","stunting_pct",29,,413,,361,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN61FL","kaffrine","stunting_pct",37.6,,335,,205,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN61FL","ziguinchor","stunting_pct",21.3,,194,,124,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN61FL","kolda","stunting_pct",43.5,,355,,236,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN61FL","sedhiou","stunting_pct",41,,315,,143,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN61FL","tambacounda","stunting_pct",26.2,,283,,189,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN61FL","kedougou","stunting_pct",39.1,,131,,30,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN61FL","saintlouis","wasting_pct",17.6,,235,,225,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN61FL","louga","wasting_pct",15.6,,258,,236,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN61FL","matam","wasting_pct",17.3,,231,,128,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN61FL","dakar","wasting_pct",7.8,,264,,775,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN61FL","thies","wasting_pct",14.3,,273,,440,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN61FL","diourbel","wasting_pct",9.4,,297,,404,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN61FL","fatick","wasting_pct",7.5,,347,,268,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN61FL","kaolack","wasting_pct",7.3,,413,,361,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN61FL","kaffrine","wasting_pct",9.8,,335,,205,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN61FL","ziguinchor","wasting_pct",4.1,,194,,124,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN61FL","kolda","wasting_pct",6.6,,355,,236,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN61FL","sedhiou","wasting_pct",6.9,,315,,143,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN61FL","tambacounda","wasting_pct",12.3,,283,,189,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN61FL","kedougou","wasting_pct",5.4,,131,,30,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN6DFL","north","stunting_pct",16.8,,1302,,1113,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN6DFL","west","stunting_pct",14.7,,906,,1779,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN6DFL","center","stunting_pct",19,,2303,,1855,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN6DFL","south","stunting_pct",26.6,,1945,,1082,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN6DFL","north","wasting_pct",12.3,,1302,,1113,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN6DFL","west","wasting_pct",4.5,,906,,1779,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN6DFL","center","wasting_pct",9.9,,2303,,1855,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN6DFL","south","wasting_pct",10.6,,1945,,1082,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN71FL","north","stunting_pct",14,,1501,,1218,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN71FL","west","stunting_pct",12.7,,816,,1872,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN71FL","center","stunting_pct",21.7,,2351,,1831,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN71FL","south","stunting_pct",30.1,,2029,,1012,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN71FL","north","wasting_pct",9.6,,1501,,1218,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN71FL","west","wasting_pct",2.8,,816,,1872,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN71FL","center","wasting_pct",6.4,,2351,,1831,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN71FL","south","wasting_pct",6,,2029,,1012,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN7AFL","north","stunting_pct",18.9,,1292,,1048,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN7AFL","west","stunting_pct",15.6,,902,,1768,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN7AFL","center","stunting_pct",22.9,,2426,,2048,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN7AFL","south","stunting_pct",25.5,,2181,,1141,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN7AFL","north","wasting_pct",12.4,,1292,,1048,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN7AFL","west","wasting_pct",5.6,,902,,1768,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN7AFL","center","wasting_pct",7.4,,2426,,2048,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN7AFL","south","wasting_pct",7.9,,2181,,1141,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN7IFL","north","stunting_pct",18.3,,1290,,1030,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN7IFL","west","stunting_pct",10.7,,861,,1810,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN7IFL","center","stunting_pct",18.1,,2340,,1874,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN7IFL","south","stunting_pct",24.9,,2146,,1007,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN7IFL","north","wasting_pct",9.4,,1290,,1030,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN7IFL","west","wasting_pct",4.6,,861,,1810,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN7IFL","center","wasting_pct",7.8,,2340,,1874,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN7IFL","south","wasting_pct",8.4,,2146,,1007,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN7ZFL","saintlouis","stunting_pct",17,,758,,713,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN7ZFL","louga","stunting_pct",16.1,,848,,747,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN7ZFL","matam","stunting_pct",19.7,,887,,443,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN7ZFL","dakar","stunting_pct",7,,726,,2039,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN7ZFL","thies","stunting_pct",12.7,,906,,1383,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN7ZFL","diourbel","stunting_pct",14.8,,1006,,1423,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN7ZFL","fatick","stunting_pct",13.6,,869,,578,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN7ZFL","kaolack","stunting_pct",18.4,,740,,748,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN7ZFL","kaffrine","stunting_pct",25.8,,1092,,605,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN7ZFL","ziguinchor","stunting_pct",16.3,,621,,408,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN7ZFL","kolda","stunting_pct",31.6,,869,,577,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN7ZFL","sedhiou","stunting_pct",26.6,,904,,393,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN7ZFL","tambacounda","stunting_pct",26,,1002,,667,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN7ZFL","kedougou","stunting_pct",28.8,,693,,141,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN7ZFL","saintlouis","wasting_pct",9.2,,766,,720,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN7ZFL","louga","wasting_pct",13.8,,857,,755,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN7ZFL","matam","wasting_pct",15,,895,,446,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN7ZFL","dakar","wasting_pct",4.9,,723,,2029,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN7ZFL","thies","wasting_pct",9.9,,910,,1392,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN7ZFL","diourbel","wasting_pct",8.7,,1022,,1448,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN7ZFL","fatick","wasting_pct",12.6,,881,,587,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN7ZFL","kaolack","wasting_pct",9.9,,745,,753,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN7ZFL","kaffrine","wasting_pct",10.6,,1112,,616,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN7ZFL","ziguinchor","wasting_pct",5.2,,631,,415,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN7ZFL","kolda","wasting_pct",5.9,,877,,581,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN7ZFL","sedhiou","wasting_pct",10.1,,932,,405,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN7ZFL","tambacounda","wasting_pct",10.2,,1031,,689,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN7ZFL","kedougou","wasting_pct",7.5,,707,,144,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN81FL","north","stunting_pct",17.4,,1278,,1012,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN81FL","west","stunting_pct",12.5,,888,,1862,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN81FL","center","stunting_pct",22.6,,2409,,2198,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN81FL","south","stunting_pct",23.8,,2095,,1002,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN81FL","north","wasting_pct",11.1,,1275,,1010,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN81FL","west","wasting_pct",6.3,,886,,1863,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN81FL","center","wasting_pct",6.9,,2408,,2199,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN81FL","south","wasting_pct",9.3,,2155,,1035,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN8BFL","north","stunting_pct",17.9,,1224,,924,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN8BFL","west","stunting_pct",12.9,,809,,1590,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN8BFL","center","stunting_pct",19.6,,2124,,1950,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN8BFL","south","stunting_pct",22.3,,2017,,1003,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN8BFL","north","wasting_pct",12.8,,1221,,922,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN8BFL","west","wasting_pct",5.1,,807,,1586,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN8BFL","center","wasting_pct",7.2,,2130,,1955,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN8BFL","south","wasting_pct",10.6,,2035,,1012,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN8SFL","saintlouis","stunting_pct",22.9,,327,,362,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN8SFL","louga","stunting_pct",18,,364,,275,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN8SFL","matam","stunting_pct",25.3,,371,,195,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN8SFL","dakar","stunting_pct",10.4,,308,,840,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN8SFL","thies","stunting_pct",15.9,,399,,637,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN8SFL","diourbel","stunting_pct",17.5,,369,,519,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN8SFL","fatick","stunting_pct",15.9,,397,,299,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN8SFL","kaolack","stunting_pct",14.6,,327,,362,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN8SFL","kaffrine","stunting_pct",28.4,,522,,279,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN8SFL","ziguinchor","stunting_pct",10.3,,206,,150,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN8SFL","kolda","stunting_pct",17.9,,355,,233,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN8SFL","sedhiou","stunting_pct",24.5,,368,,159,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN8SFL","tambacounda","stunting_pct",23.5,,369,,228,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN8SFL","kedougou","stunting_pct",21.3,,326,,63,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SN8SFL","saintlouis","wasting_pct",8,,341,,377,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN8SFL","louga","wasting_pct",10.6,,374,,284,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN8SFL","matam","wasting_pct",22.2,,382,,202,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN8SFL","dakar","wasting_pct",5,,309,,842,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN8SFL","thies","wasting_pct",6.7,,402,,641,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN8SFL","diourbel","wasting_pct",17.1,,385,,546,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN8SFL","fatick","wasting_pct",11.3,,404,,304,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN8SFL","kaolack","wasting_pct",9.3,,328,,364,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN8SFL","kaffrine","wasting_pct",9.3,,532,,285,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN8SFL","ziguinchor","wasting_pct",5.1,,207,,151,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN8SFL","kolda","wasting_pct",9.8,,355,,233,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN8SFL","sedhiou","wasting_pct",12.8,,384,,165,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN8SFL","tambacounda","wasting_pct",17.8,,381,,237,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SN8SFL","kedougou","wasting_pct",7.9,,330,,64,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"ST51FL","central","stunting_pct",28.6,,423,,819,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ST51FL","south","stunting_pct",33.2,,420,,232,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ST51FL","north","stunting_pct",33,,512,,394,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ST51FL","principe","stunting_pct",10.9,,317,,99,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"ST51FL","central","wasting_pct",7.5,,423,,819,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"ST51FL","south","wasting_pct",17.4,,420,,232,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"ST51FL","north","wasting_pct",11,,512,,394,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"ST51FL","principe","wasting_pct",16.3,,317,,99,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SZ51FL","hhohho","stunting_pct",31.6,,689,,755,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SZ51FL","shiselweni","stunting_pct",28.9,,694,,745,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SZ51FL","lubombo","stunting_pct",24.4,,641,,571,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"SZ51FL","hhohho","wasting_pct",3.1,,689,,755,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SZ51FL","shiselweni","wasting_pct",2.1,,694,,745,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"SZ51FL","lubombo","wasting_pct",2.5,,641,,571,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TD71FL","ndjamena","stunting_pct",29.7,,647,,640,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TD71FL","borkoutibesti","stunting_pct",49.6,,279,,34,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TD71FL","ennediestennediouest","stunting_pct",48.6,,384,,44,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TD71FL","kanem","stunting_pct",63.9,,568,,454,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TD71FL","barhelgazal","stunting_pct",56.4,,484,,142,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TD71FL","lac","stunting_pct",57.1,,500,,520,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TD71FL","batha","stunting_pct",40.1,,402,,386,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TD71FL","guera","stunting_pct",37.6,,612,,769,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TD71FL","salamat","stunting_pct",45.2,,505,,240,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TD71FL","wadifira","stunting_pct",52.6,,490,,268,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TD71FL","ouaddai","stunting_pct",43,,455,,572,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TD71FL","sila","stunting_pct",44.2,,442,,220,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TD71FL","hadjerlamis","stunting_pct",43,,597,,849,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TD71FL","charibaguirmi","stunting_pct",45.4,,432,,385,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TD71FL","mayokebbiest","stunting_pct",46,,561,,811,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TD71FL","mayokebbiouest","stunting_pct",50.2,,700,,652,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TD71FL","tandjile","stunting_pct",33,,496,,687,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TD71FL","logoneoccidental","stunting_pct",30.6,,500,,697,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TD71FL","logoneoriental","stunting_pct",29.8,,520,,1143,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TD71FL","mandoul","stunting_pct",28.4,,547,,801,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TD71FL","moyenchari","stunting_pct",27.2,,467,,540,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TD71FL","ndjamena","wasting_pct",14.5,,647,,640,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TD71FL","borkoutibesti","wasting_pct",16.9,,279,,34,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TD71FL","ennediestennediouest","wasting_pct",21,,384,,44,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TD71FL","kanem","wasting_pct",21.3,,568,,454,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TD71FL","barhelgazal","wasting_pct",15,,484,,142,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TD71FL","lac","wasting_pct",24.8,,500,,520,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TD71FL","batha","wasting_pct",16.9,,402,,386,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TD71FL","guera","wasting_pct",15.6,,612,,769,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TD71FL","salamat","wasting_pct",18.8,,505,,240,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TD71FL","wadifira","wasting_pct",16.9,,490,,268,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TD71FL","ouaddai","wasting_pct",20.9,,455,,572,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TD71FL","sila","wasting_pct",16.6,,442,,220,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TD71FL","hadjerlamis","wasting_pct",18.5,,597,,849,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TD71FL","charibaguirmi","wasting_pct",14.4,,432,,385,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TD71FL","mayokebbiest","wasting_pct",4.1,,561,,811,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TD71FL","mayokebbiouest","wasting_pct",7.3,,700,,652,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TD71FL","tandjile","wasting_pct",7.6,,496,,687,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TD71FL","logoneoccidental","wasting_pct",9.6,,500,,697,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TD71FL","logoneoriental","wasting_pct",9.5,,520,,1143,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TD71FL","mandoul","wasting_pct",7.8,,547,,801,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TD71FL","moyenchari","wasting_pct",6.5,,467,,540,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TG61FL","maritimeexcludinggreaterlomearea","stunting_pct",28.8,,418,,617,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TG61FL","greaterlomearea","stunting_pct",14.8,,584,,689,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TG61FL","plateaux","stunting_pct",31.2,,652,,815,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TG61FL","centrale","stunting_pct",28.7,,512,,332,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TG61FL","kara","stunting_pct",32.1,,531,,391,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TG61FL","savanes","stunting_pct",33.7,,816,,438,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"TG61FL","maritimeexcludinggreaterlomearea","wasting_pct",4.9,,418,,617,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TG61FL","greaterlomearea","wasting_pct",5.9,,584,,689,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TG61FL","plateaux","wasting_pct",6.3,,652,,815,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TG61FL","centrale","wasting_pct",4.7,,512,,332,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TG61FL","kara","wasting_pct",7.2,,531,,391,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"TG61FL","savanes","wasting_pct",11.2,,816,,438,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
