"year","iso3","country","previous_deaths","rerun_deaths","difference_deaths"
2015,"SEN","Senegal",1176.74185614619,1170.76880380427,-5.97305234191549
2015,"SLE","Sierra Leone",9651.57181034209,9372.62416189301,-278.947648449082
2015,"SOM","Somalia",3744.35232476497,3705.57761876284,-38.7747060021252
2015,"SSD","South Sudan",10040.853129524,9892.48888060706,-148.364248916938
2015,"STP","Sao Tome and Principe",,,
2015,"SWZ","Swaziland",42.7405215005166,42.3573580638976,-0.383163436618993
2015,"TCD","Chad",16074.742242959,15902.1235833516,-172.618659607384
2015,"TGO","Togo",5938.16323628241,5756.55986074561,-181.603375536803
2015,"TZA","Tanzania",12006.260146048,11913.1661592691,-93.0939867788748
2015,"UGA","Uganda",24181.2514250768,23822.3526576602,-358.898767416635
2015,"ZMB","Zambia",8812.88836460403,8701.35480153373,-111.533563070305
2015,"ZWE","Zimbabwe",2402.71529575348,2383.28107092557,-19.434224827909
2024,"AGO","Angola",18700.1244449298,18465.1987544514,-234.925690478412
2024,"BDI","Burundi",11100.9768239631,10935.9052091548,-165.071614808317
2024,"BEN","Benin",11082.0404772244,10740.2354972928,-341.804979931589
2024,"BFA","Burkina Faso",12353.1854022255,12181.7175755845,-171.467826641001
2024,"BWA","Botswana",1.15232683342562,1.1423694304146,-0.00995740301102055
2024,"CAF","Central African Republic",8543.54579109856,8349.20004274237,-194.345748356192
2024,"CIV","Cote d'Ivoire",16387.9673348508,16171.0527272118,-216.914607639017
2024,"CMR","Cameroon",20776.6795551297,20413.2083337264,-363.471221403321
2024,"COD","Democratic Republic of the Congo",64941.1958796703,63218.1119946736,-1723.08388499672
2024,"COG","Congo",1859.25147657911,1832.94142529824,-26.3100512808664
2024,"COM","Comoros",22.9255685957999,22.7894015336976,-0.136167062102317
2024,"CPV","Cape Verde",,,
2024,"DJI","Djibouti",69.562098581619,69.4315491352252,-0.130549446393758
2024,"ERI","Eritrea",203.104618800169,201.330188285136,-1.77443051503346
2024,"ETH","Ethiopia",7986.02660822875,7957.1824948638,-28.8441133649549
2024,"GAB","Gabon",329.437019124626,325.715726738877,-3.7212923857486
2024,"GHA","Ghana",6649.84126781666,6590.27867640317,-59.5625914134889
2024,"GIN","Guinea",10214.0445546355,10069.699683989,-144.344870646451
2024,"GMB","The Gambia",348.988140095415,346.994003551592,-1.99413654382278
2024,"GNB","Guinea-Bissau",420.401370330922,418.01417172259,-2.38719860833231
2024,"GNQ","Equatorial Guinea",499.052016564141,493.054248922768,-5.99776764137283
2024,"KEN","Kenya",2143.41801255401,2130.18851520192,-13.2294973520898
2024,"LBR","Liberia",2516.03932037752,2490.14935548016,-25.8899648973606
2024,"LSO","Lesotho",,,
2024,"MDG","Madagascar",7074.83720645816,7015.30625510426,-59.5309513539014
2024,"MLI","Mali",18716.5711371619,18496.2037423371,-220.367394824825
2024,"MOZ","Mozambique",17303.2695563689,17057.1571099747,-246.112446394251
2024,"MRT","Mauritania",160.740689805048,160.279734588749,-0.460955216298629
2024,"MWI","Malawi",7187.4749066904,7100.67509880376,-86.7998078866367
2024,"NAM","Namibia",31.2292183072656,30.9924417234121,-0.236776583853526
2024,"NER","Niger",34098.798824817,33639.2628892465,-459.535935570486
2024,"NGA","Nigeria",200987.6756104,197517.293798382,-3470.38181201837
2024,"RWA","Rwanda",817.941159523702,811.112366892074,-6.82879263162806
2024,"SEN","Senegal",1698.81322214434,1691.3199393682,-7.49328277613881
2024,"SLE","Sierra Leone",7877.3780052954,7727.59262513852,-149.785380156876
2024,"SOM","Somalia",3649.79147349118,3613.83228418507,-35.9591893061142
2024,"SSD","South Sudan",9956.68151440203,9837.62122355748,-119.060290844545
2024,"STP","Sao Tome and Principe",,,
2024,"SWZ","Swaziland",33.6007909824071,33.3940707428661,-0.206720239540978
2024,"TCD","Chad",17472.2420278212,17291.8195157077,-180.422512113539
2024,"TGO","Togo",3493.40134579216,3444.99962567476,-48.4017201173983
2024,"TZA","Tanzania",8709.43729652974,8647.35128743925,-62.0860090904916
2024,"UGA","Uganda",21899.4198763822,21583.1406839546,-316.279192427617
2024,"ZMB","Zambia",6282.66610883988,6214.12001766808,-68.5460911717964
2024,"ZWE","Zimbabwe",1015.4547575948,1007.71541295268,-7.73934464212243
