"svkey","regkey","region","rdt","mic","pct_urban","stunting","survey","cc","country","iso3","year","u5mr","m1mo5y","exposure","log_gdp","dtp3","mic_eq","pfpr2_10","pfpr10","year_c"
"GN62FL","conakry","conakry",3.20683276392205,3.12858997549042,100,14.4305900977513,"GNPR62FL","GN","Guinea","GIN",2012,66.88,40.6,904,6.55015616128664,59,3.12858997549042,3.26706100981594,0.326706100981594,-4
"GN62FL","faranah","faranah",66.943914403012,66.3149566319217,19.430385724059,30.2230370021688,"GNPR62FL","GN","Guinea","GIN",2012,158.17,125.22,744,6.55015616128664,59,66.3149566319217,69.2500490243451,6.92500490243451,-4
"GN62FL","kankan","kankan",64.6398747277443,50.268905848298,13.650946745246,31.7342078049714,"GNPR62FL","GN","Guinea","GIN",2012,196.98,150.95,1254,6.55015616128664,59,50.268905848298,52.4938018691116,5.24938018691116,-4
"GN62FL","kindia","kindia",48.3942945868688,54.4362671367252,23.0569187862078,30.5419488030309,"GNPR62FL","GN","Guinea","GIN",2012,110.92,80.49,1058,6.55015616128664,59,54.4362671367252,56.8456100913132,5.68456100913132,-4
"GN62FL","labe","labé",31.6543839561993,37.0706545605633,5.39193805448878,36.7033519609696,"GNPR62FL","GN","Guinea","GIN",2012,120.37,80.83,651,6.55015616128664,59,37.0706545605633,38.7113974895949,3.87113974895949,-4
"GN62FL","mamou","mamou",39.2598277553392,46.5684067478439,8.96601152715671,40.7243120362547,"GNPR62FL","GN","Guinea","GIN",2012,113.55,71.53,506,6.55015616128664,59,46.5684067478439,48.6295191019019,4.86295191019019,-4
"GN62FL","nzerekore","n'zérékoré",63.968710301454,59.3726076653069,14.92954228682,37.9467153619936,"GNPR62FL","GN","Guinea","GIN",2012,99.87,81.7,1216,6.55015616128664,59,59.3726076653069,62.0004324868479,6.20004324868479,-4
"LB5AFL","monrovia","monrovia",20.3350735297099,16.4450896114048,100,NA,"LBPR5AFL","LB","Liberia","LBR",2009,94.24,50.61,696,6.10565528713533,81,16.4450896114048,17.1729473958721,1.71729473958721,-7
"LB5AFL","northcentral","north central",47.6483887536192,43.4756122199599,32.395055693755,NA,"LBPR5AFL","LB","Liberia","LBR",2009,108.7,69.14,1442,6.10565528713533,81,43.4756122199599,45.3998378421075,4.53998378421075,-7
"LB5AFL","northwestern","north western",35.0507275859333,29.8188166675704,12.4238968356152,NA,"LBPR5AFL","LB","Liberia","LBR",2009,142.77,108.73,287,6.10565528713533,81,29.8188166675704,31.1385940812515,3.11385940812515,-7
"LB5AFL","southcentral","south central",34.243890936216,28.1025231353529,33.8150985900527,NA,"LBPR5AFL","LB","Liberia","LBR",2009,124.04,98.91,742,6.10565528713533,81,28.1025231353529,29.3463375936854,2.93463375936854,-7
"LB5AFL","southeasterna","south eastern a",33.1661376474076,29.1786883140164,15.7814378157624,NA,"LBPR5AFL","LB","Liberia","LBR",2009,134,84.29,366,6.10565528713533,81,29.1786883140164,30.4701337200161,3.04701337200161,-7
"LB5AFL","southeasternb","south eastern b",43.8526454775399,37.2590473424838,25.6562364588076,NA,"LBPR5AFL","LB","Liberia","LBR",2009,112.76,73.52,203,6.10565528713533,81,37.2590473424838,38.9081285144863,3.89081285144863,-7
"MD81FL","alaotramangoro","alaotra mangoro",10.8049441355734,NA,15.7954342263607,44.9152909916461,"MDPR81FL","MD","Madagascar","MDG",2021,59.67,32.48,462,6.18098815540389,55,8.04721915443169,8.40338815340179,0.840338815340179,5
"MD81FL","amoronimania","amoron i mania",5.49735701529659,NA,12.0675035501938,48.8691830763714,"MDPR81FL","MD","Madagascar","MDG",2021,87.91,49.5,367,6.18098815540389,55,4.09427722320163,4.27548946461183,0.427548946461183,5
"MD81FL","analamanga","analamanga",0.461183449878285,NA,4.15091980482367,48.4500184513867,"MDPR81FL","MD","Madagascar","MDG",2021,57.96,26.44,925,6.18098815540389,55,0.343476490484462,0.358678720650922,0.0358678720650922,5
"MD81FL","analanjirofo","analanjirofo",5.93057673568922,NA,14.3652046201965,35.8805903746375,"MDPR81FL","MD","Madagascar","MDG",2021,86.45,50.24,520,6.18098815540389,55,4.41692711275944,4.61241980136218,0.461241980136218,5
"MD81FL","androy","androy",6.70240490986895,NA,6.5944829963833,44.0590141487191,"MDPR81FL","MD","Madagascar","MDG",2021,51.79,36.57,604,6.18098815540389,55,4.99176307574608,5.21269793829488,0.521269793829488,5
"MD81FL","anosy","anosy",32.3196497919157,NA,15.3395537473855,46.7083351310583,"MDPR81FL","MD","Madagascar","MDG",2021,88.2,78.33,481,6.18098815540389,55,24.0707681230622,25.1361375658853,2.51361375658853,5
"MD81FL","antananarivo","antananarivo",0,NA,100,44.0438540261999,"MDPR81FL","MD","Madagascar","MDG",2021,63.01,28.5,449,6.18098815540389,55,0,0.00659713801119401,0.000659713801119401,5
"MD81FL","atsimoandrefana","atsimo andrefana",4.14226476658052,NA,15.4373975274285,26.5906215431371,"MDPR81FL","MD","Madagascar","MDG",2021,90.57,74.44,1093,6.18098815540389,55,3.08504254664389,3.22158617675159,0.322158617675159,5
"MD81FL","atsimoatsinanana","atsimo atsinanana",27.1614533691275,NA,5.6767133690783,48.348573051216,"MDPR81FL","MD","Madagascar","MDG",2021,67.14,60.11,498,6.18098815540389,55,20.2290881907134,21.1244253193159,2.11244253193159,5
"MD81FL","atsinanana","atsinanana",13.7114062751526,NA,26.9920700159567,38.7097710973014,"MDPR81FL","MD","Madagascar","MDG",2021,85.98,63.43,569,6.18098815540389,55,10.211870586941,10.6638468106232,1.06638468106232,5
"MD81FL","betsiboka","betsiboka",7.80392111335391,NA,10.6626515116398,29.0098494126846,"MDPR81FL","MD","Madagascar","MDG",2021,79.66,58.01,192,6.18098815540389,55,5.81214143035667,6.06938614500856,0.606938614500856,5
"MD81FL","boeny","boeny",1.09497109675192,NA,34.989510981637,28.4825982595568,"MDPR81FL","MD","Madagascar","MDG",2021,82.56,53.67,384,6.18098815540389,55,0.815503742802417,0.85159784514463,0.085159784514463,5
"MD81FL","bongolava","bongolava",4.44056967525323,NA,6.82735208108764,37.676058808915,"MDPR81FL","MD","Madagascar","MDG",2021,99.64,53.29,337,6.18098815540389,55,3.30721167077926,3.45358848089942,0.345358848089942,5
"MD81FL","diana","diana",0,NA,40.7040035030999,21.6328475985362,"MDPR81FL","MD","Madagascar","MDG",2021,42.01,27.12,333,6.18098815540389,55,0,0.00659713801119401,0.000659713801119401,5
"MD81FL","hautematsiatra","haute matsiatra",5.79532770735271,NA,15.520707050103,48.2605566431928,"MDPR81FL","MD","Madagascar","MDG",2021,71.07,38.34,584,6.18098815540389,55,4.31619743218067,4.50723183664705,0.450723183664705,5
"MD81FL","ihorombe","ihorombe",20.7551466052649,NA,9.11866755614541,32.6227372275051,"MDPR81FL","MD","Madagascar","MDG",2021,48.75,39.85,224,6.18098815540389,55,15.457850704201,16.1420134076005,1.61420134076005,5
"MD81FL","itasy","itasy",0,NA,19.056363643786,52.3333105894774,"MDPR81FL","MD","Madagascar","MDG",2021,55.43,33.72,382,6.18098815540389,55,0,0.00659713801119401,0.000659713801119401,5
"MD81FL","melaky","melaky",14.2192677075602,NA,14.9672538467433,22.4867523072245,"MDPR81FL","MD","Madagascar","MDG",2021,76.21,59.24,129,6.18098815540389,55,10.5901115288088,11.0588286532977,1.10588286532977,5
"MD81FL","menabe","menabe",9.5434456094715,NA,12.9187783433574,33.0820827249586,"MDPR81FL","MD","Madagascar","MDG",2021,74.89,36.99,375,6.18098815540389,55,7.10769045579527,7.42227602206953,0.742227602206953,5
"MD81FL","sava","sava",1.79464219384222,NA,12.4511222684032,30.643516467014,"MDPR81FL","MD","Madagascar","MDG",2021,48.6,33.41,535,6.18098815540389,55,1.33659913984109,1.39575686482978,0.139575686482978,5
"MD81FL","sofia","sofia",4.18123803507472,NA,11.2109427678984,27.70974292058,"MDPR81FL","MD","Madagascar","MDG",2021,87.87,66.5,727,6.18098815540389,55,3.11406874324446,3.25189706949237,0.325189706949237,5
"MD81FL","vakinankaratra","vakinankaratra",0.852171724715662,NA,14.0453319253958,51.6709598775452,"MDPR81FL","MD","Madagascar","MDG",2021,76.45,37.74,890,6.18098815540389,55,0.634673584606465,0.662764164838461,0.0662764164838461,5
"MD81FL","vatovavyfitovinany","vatovavy fitovinany",15.5692799741265,NA,10.3454960559622,45.3102202331605,"MDPR81FL","MD","Madagascar","MDG",2021,113.82,71.58,583,6.18098815540389,55,11.5955627772296,12.1087810589247,1.21087810589247,5
"ML6AFL","bamako","bamako",6.22674155287748,9.7568525943141,100,20.9803626676171,"MLPR6AFL","ML","Mali","MLI",2012,54.59,29.86,957,6.7713696368189,65,9.7568525943141,10.1886897737082,1.01886897737082,-4
"ML6AFL","kayes","kayes",31.7961151478414,39.4613040668177,14.9660414084295,34.3923888964451,"MLPR6AFL","ML","Mali","MLI",2012,92.82,56.75,1337,6.7713696368189,65,39.4613040668177,41.2078568694455,4.12078568694455,-4
"ML6AFL","koulikoro","koulikoro",45.1271775134922,50.8593692059898,6.59831103150223,39.6595358002243,"MLPR6AFL","ML","Mali","MLI",2012,86.58,54.41,2111,6.7713696368189,65,50.8593692059898,53.1103990674509,5.31103990674509,-4
"ML6AFL","mopti","mopti",66.3666829763854,70.9908604714549,9.56665293647489,46.197131594187,"MLPR6AFL","ML","Mali","MLI",2012,102.86,70.28,1277,6.7713696368189,65,70.9908604714549,74.1329078327746,7.41329078327746,-4
"ML6AFL","segou","segou",53.7922052442948,57.8958417181885,9.48754722130033,40.466146854842,"MLPR6AFL","ML","Mali","MLI",2012,102.28,73.63,1956,6.7713696368189,65,57.8958417181885,60.4583050478894,6.04583050478894,-4
"ML6AFL","sikasso","sikasso",60.7116406397568,63.4033443116786,17.9201818325535,39.9386271789769,"MLPR6AFL","ML","Mali","MLI",2012,109.94,65.39,2404,6.7713696368189,65,63.4033443116786,66.20956907597,6.620956907597,-4
"ML7AFL","bamako","bamako",0.866188981310572,NA,100,15.5206523978308,"MLPR7AFL","ML","Mali","MLI",2018,48.03,30.25,1242,6.90412800049131,76,0.645113243927957,0.673665882286961,0.0673665882286962,2
"ML7AFL","gao","gao",15.3114400502658,NA,15.8501989018544,33.532468803551,"MLPR7AFL","ML","Mali","MLI",2018,76.28,58.55,251,6.90412800049131,76,11.4035308381437,11.9082498081881,1.19082498081881,2
"ML7AFL","kayes","kayes",12.5371795908341,NA,16.0162042179426,26.2189336011071,"MLPR7AFL","ML","Mali","MLI",2018,116.76,79.07,1640,6.90412800049131,76,9.33733950680498,9.75060908494877,0.975060908494877,2
"ML7AFL","kidal","kidal",1.57985976659538,NA,100,27.5967431970157,"MLPR7AFL","ML","Mali","MLI",2018,17.44,5.03,5,6.90412800049131,76,1.17663521583656,1.22871295585271,0.122871295585271,2
"ML7AFL","koulikoro","koulikoro",21.6695236651772,NA,6.36624394840517,25.29702862628,"MLPR7AFL","ML","Mali","MLI",2018,100.84,74.47,1890,6.90412800049131,76,16.1388530766865,16.8531568671684,1.68531568671684,2
"ML7AFL","mopti","mopti",24.854156289105,NA,9.04687465070791,30.41390933025,"MLPR7AFL","ML","Mali","MLI",2018,130.89,98.15,1127,6.90412800049131,76,18.5106780791616,19.3299585728564,1.93299585728564,2
"ML7AFL","segou","segou",25.9198366845992,NA,5.8286290174213,28.4943670300318,"MLPR7AFL","ML","Mali","MLI",2018,112.59,77.74,1616,6.90412800049131,76,19.3043669297027,20.1587760011043,2.01587760011043,2
"ML7AFL","sikasso","sikasso",29.6017497297691,NA,11.1647172754841,32.3193540761792,"MLPR7AFL","ML","Mali","MLI",2018,91.79,49.65,1739,6.90412800049131,76,22.0465524338826,23.022330321924,2.3022330321924,2
"ML7AFL","toumbouctou","toumbouctou",2.93049281225402,NA,9.13083902291678,29.4781725878591,"MLPR7AFL","ML","Mali","MLI",2018,127.41,81.24,393,6.90412800049131,76,2.18254880310341,2.27914816339005,0.227914816339005,2
"MR71FL","adrar","adrar",0.552140802820528,NA,51.9957347583105,33.3496470917789,"MRPR71FL","MR","Mauritania","MRT",2020,78.44,41.17,191,7.49316377007164,81,0.411218974263105,0.429419479010157,0.0429419479010157,4
"MR71FL","assaba","assaba",0.0832085366707564,NA,32.1554455292355,28.0642939571719,"MRPR71FL","MR","Mauritania","MRT",2020,42.49,21.95,980,7.49316377007164,81,0.0619713828880068,0.0647142292035389,0.00647142292035389,4
"MR71FL","brakna","brakna",0.624871227002504,NA,18.4411803084555,19.399791388746,"MRPR71FL","MR","Mauritania","MRT",2020,49.56,14.09,968,7.49316377007164,81,0.465386553034773,0.48598450862012,0.048598450862012,4
"MR71FL","dakhletnouadhibou","dakhlet nouadhibou",0,NA,98.2093233661335,12.8876914852667,"MRPR71FL","MR","Mauritania","MRT",2020,23.94,10.77,303,7.49316377007164,81,0,0.00659713801119401,0.000659713801119401,4
"MR71FL","gorgol","gorgol",0,NA,21.756247100892,27.3507391420135,"MRPR71FL","MR","Mauritania","MRT",2020,48.02,19.64,1098,7.49316377007164,81,0,0.00659713801119401,0.000659713801119401,4
"MR71FL","guidimagha","guidimagha",0.675653558824066,NA,29.8418279300762,27.8260574675613,"MRPR71FL","MR","Mauritania","MRT",2020,44.14,17.86,1099,7.49316377007164,81,0.503207808583494,0.525479728611719,0.0525479728611719,4
"MR71FL","hodhechargui","hodh echargui",3.15573147524594,NA,16.9856896797129,35.4227834915007,"MRPR71FL","MR","Mauritania","MRT",2020,41.99,22.13,1728,7.49316377007164,81,2.35030023803954,2.45432425764146,0.245432425764146,4
"MR71FL","hodhgharbi","hodh gharbi",0.6292085425139,NA,15.6908555620616,30.8921336094589,"MRPR71FL","MR","Mauritania","MRT",2020,49.05,22.62,1313,7.49316377007164,81,0.46861686390211,0.489357792676816,0.0489357792676816,4
"MR71FL","nouakchottnord","nouakchott nord",0.21042955566148,NA,100,18.2728945091067,"MRPR71FL","MR","Mauritania","MRT",2020,24.31,11.59,1142,7.49316377007164,81,0.156722027409885,0.163658526410088,0.0163658526410088,4
"MR71FL","nouakchottouest","nouakchott ouest",0.753962492567218,NA,100,14.5403581140167,"MRPR71FL","MR","Mauritania","MRT",2020,28.14,18.62,375,7.49316377007164,81,0.561530104717011,0.586383362898564,0.0586383362898564,4
"MR71FL","nouakchottsud","nouakchott sud",2.17566976967415,NA,100,18.3771677065357,"MRPR71FL","MR","Mauritania","MRT",2020,22.36,11.37,1022,7.49316377007164,81,1.62037778488807,1.6920955202351,0.16920955202351,4
"MR71FL","tagant","tagant",2.87926540077974,NA,20.5191064923195,37.0409451626841,"MRPR71FL","MR","Mauritania","MRT",2020,73.47,33,261,7.49316377007164,81,2.14439606472038,2.23930678917183,0.223930678917183,4
"MR71FL","tiriszemouretinchiri","tiris zemour et inchiri",0.873886505207534,NA,89.1682037856383,22.9607992435892,"MRPR71FL","MR","Mauritania","MRT",2020,39.93,23.62,176,7.49316377007164,81,0.650846143697553,0.67965251954437,0.067965251954437,4
"MR71FL","trarza","trarza",1.06656555955548,NA,31.3643924531752,23.0121939496642,"MRPR71FL","MR","Mauritania","MRT",2020,35.37,13.6,579,7.49316377007164,81,0.794348095891987,0.829505851722683,0.0829505851722683,4
"MW81FL","central","central",17.9191662676659,NA,15.7904345223254,38.5895076754242,"MWPR81FL","MW","Malawi","MWI",2024,48.61,23.15,4956,6.25836727818788,91,13.3456921397544,13.9363709467758,1.39363709467758,8
"MW81FL","northern","northern",11.8167339754439,NA,16.526351348189,33.2366662955899,"MWPR81FL","MW","Malawi","MWI",2024,37.49,16.05,1468,6.25836727818788,91,8.8007718315676,9.19029298580227,0.919029298580228,8
"MW81FL","southern","southern",14.0138991510686,NA,14.0937884439418,38.3962779112569,"MWPR81FL","MW","Malawi","MWI",2024,50.94,27.12,5421,6.25836727818788,91,10.4371587915451,10.8991062453844,1.08991062453844,8
"MZ62FL","cabodelgado","cabo delgado",47.2239122451292,43.9301419526472,15.0021494619027,52.8046395633131,"MZPR62FL","MZ","Mozambique","MOZ",2011,72.39,48.31,906,6.42677400385031,77,43.9301419526472,45.8744850087539,4.58744850087539,-5
"MZ62FL","gaza","gaza",21.5491136950582,12.4483893532017,30.1111107727804,26.6293401099251,"MZPR62FL","MZ","Mozambique","MOZ",2011,112.93,71.46,582,6.42677400385031,77,12.4483893532017,12.9993536415644,1.29993536415644,-5
"MZ62FL","inhambane","inhambane",36.4581146071817,28.1320736680993,25.0750364586061,35.979001032097,"MZPR62FL","MZ","Mozambique","MOZ",2011,62.68,45.59,602,6.42677400385031,77,28.1320736680993,29.3771960296298,2.93771960296298,-5
"MZ62FL","manica","manica",27.9854022298729,24.252659326856,36.199668664627,41.7535472319766,"MZPR62FL","MZ","Mozambique","MOZ",2011,104.08,77.29,786,6.42677400385031,77,24.252659326856,25.3260792535461,2.53260792535461,-5
"MZ62FL","maputocidade","maputo cidade",1.45756606905918,2.47567974489323,100,23.1168071891688,"MZPR62FL","MZ","Mozambique","MOZ",2011,80.22,46.84,390,6.42677400385031,77,2.47567974489323,2.58525304712191,0.258525304712191,-5
"MZ62FL","maputoprovincia","maputo provincia",3.16253701207675,4.73379143316427,69.3866890109489,22.8130285102815,"MZPR62FL","MZ","Mozambique","MOZ",2011,79.76,46.05,624,6.42677400385031,77,4.73379143316427,4.94330850033087,0.494330850033087,-5
"MZ62FL","nampula","nampula",43.3348492123536,42.2278263783347,34.1511275741748,55.259290155115,"MZPR62FL","MZ","Mozambique","MOZ",2011,66.44,50.47,1527,6.42677400385031,77,42.2278263783347,44.0968251419102,4.40968251419102,-5
"MZ62FL","niassa","niassa",52.1285367922963,36.3051790870032,23.2688038326145,46.5725266283582,"MZPR62FL","MZ","Mozambique","MOZ",2011,81.89,57.51,656,6.42677400385031,77,36.3051790870032,37.9120421591648,3.79120421591648,-5
"MZ62FL","sofala","sofala",30.5034611248983,31.3729190276557,42.5477507761215,36.0167877945713,"MZPR62FL","MZ","Mozambique","MOZ",2011,97.37,56.11,1035,6.42677400385031,77,31.3729190276557,32.7614808339656,3.27614808339656,-5
"MZ62FL","tete","tete",36.4801220092811,30.0297401874123,10.8772564692977,44.1447850405213,"MZPR62FL","MZ","Mozambique","MOZ",2011,135.57,83.67,1423,6.42677400385031,77,30.0297401874123,31.3588530519466,3.13588530519467,-5
"MZ62FL","zambezia","zambezia",54.8751142636811,55.2013549686719,15.6982328914515,45.1624499262946,"MZPR62FL","MZ","Mozambique","MOZ",2011,117.76,90.61,2297,6.42677400385031,77,55.2013549686719,57.6445606231565,5.76445606231565,-5
"MZ71FL","cabodelgado","cabo delgado",31.0401216433709,NA,27.5384363544339,NA,"MZPR71FL","MZ","Mozambique","MOZ",2015,63.2,35.11,315,6.41438275116873,85,23.1178114676267,24.1410031579225,2.41410031579225,-1
"MZ71FL","gaza","gaza",16.6405789650718,NA,27.6634774200831,NA,"MZPR71FL","MZ","Mozambique","MOZ",2015,64.16,43.84,272,6.41438275116873,85,12.3934361999783,12.9419682680673,1.29419682680673,-1
"MZ71FL","inhambane","inhambane",22.7768573810037,NA,20.514304345498,NA,"MZPR71FL","MZ","Mozambique","MOZ",2015,15.32,9.46,175,6.41438275116873,85,16.9635641512222,17.7143695594953,1.77143695594953,-1
"MZ71FL","manica","manica",25.8747126003871,NA,30.2084850077399,NA,"MZPR71FL","MZ","Mozambique","MOZ",2015,39.06,32.3,278,6.41438275116873,85,19.2707597781763,20.1236814008969,2.01236814008969,-1
"MZ71FL","maputocidade","maputo cidade",2.19813037267639,NA,100,NA,"MZPR71FL","MZ","Mozambique","MOZ",2015,42.86,21.33,122,6.41438275116873,85,1.63710581165358,1.70956392755114,0.170956392755114,-1
"MZ71FL","maputoprovincia","maputo provincia",2.65564873011336,NA,73.8675053586542,NA,"MZPR71FL","MZ","Mozambique","MOZ",2015,42.77,38.48,147,6.41438275116873,85,1.97785264414755,2.06539217586123,0.206539217586123,-1
"MZ71FL","nampula","nampula",65.9798424377369,NA,29.2981532222036,NA,"MZPR71FL","MZ","Mozambique","MOZ",2015,41.1,26.72,716,6.41438275116873,85,49.139934941752,51.3148628394246,5.13148628394246,-1
"MZ71FL","niassa","niassa",36.1236998308222,NA,20.2296959491217,NA,"MZPR71FL","MZ","Mozambique","MOZ",2015,30.97,14.49,231,6.41438275116873,85,26.9039178324365,28.0946821572126,2.80946821572126,-1
"MZ71FL","sofala","sofala",31.3713109149774,NA,33.6560767619597,NA,"MZPR71FL","MZ","Mozambique","MOZ",2015,30.35,25.75,317,6.41438275116873,85,23.3644719423846,24.3985807970691,2.43985807970691,-1
"MZ71FL","tete","tete",30.256556859514,NA,11.9599112721726,NA,"MZPR71FL","MZ","Mozambique","MOZ",2015,48.88,31.31,296,6.41438275116873,85,22.5342344071371,23.5315970435116,2.35315970435116,-1
"MZ71FL","zambezia","zambézia",67.3852009042178,NA,20.3291476718666,NA,"MZPR71FL","MZ","Mozambique","MOZ",2015,34.89,22.76,450,6.41438275116873,85,50.1866064865936,52.4078599470753,5.24078599470753,-1
"MZ81FL","cabodelgado","cabo delgado",38.377101508217,NA,34.2508906786057,44.8338177062049,"MZPR81FL","MZ","Mozambique","MOZ",2022,83.84,59.89,605,6.36004645972499,55,28.5821881606706,29.8472325381379,2.98472325381379,6
"MZ81FL","cidadedemaputo","cidade de maputo",0.62094992565662,NA,100,10.881597892262,"MZPR81FL","MZ","Mozambique","MOZ",2022,50.99,26.51,234,6.36004645972499,55,0.462466077842587,0.482934773530102,0.0482934773530102,6
"MZ81FL","gaza","gaza",5.88895257811779,NA,33.0652976972618,18.0822062273938,"MZPR81FL","MZ","Mozambique","MOZ",2022,67.84,36.2,363,6.36004645972499,55,4.38592660837061,4.5800472181964,0.45800472181964,6
"MZ81FL","inhambane","inhambane",15.5717158856334,NA,31.0242650761975,15.5908054836851,"MZPR81FL","MZ","Mozambique","MOZ",2022,49.54,18.21,306,6.36004645972499,55,11.5973769757568,12.110675553671,1.2110675553671,6
"MZ81FL","manica","manica",10.0062740901795,NA,31.8990128541021,39.043239890837,"MZPR81FL","MZ","Mozambique","MOZ",2022,69.35,44.04,719,6.36004645972499,55,7.45239211907437,7.78223414152278,0.778223414152278,6
"MZ81FL","maputo","maputo",0.271504148894255,NA,64.5507162422754,9.04708171998398,"MZPR81FL","MZ","Mozambique","MOZ",2022,32.66,14.6,541,6.36004645972499,55,0.202208670408232,0.211158403022723,0.0211158403022723,6
"MZ81FL","nampula","nampula",54.8344133809309,NA,30.470204436781,46.8375232681313,"MZPR81FL","MZ","Mozambique","MOZ",2022,74.56,44.76,2571,6.36004645972499,55,40.8391321736006,42.6466674905763,4.26466674905763,6
"MZ81FL","niassa","niassa",34.0467192397997,NA,32.7188670874655,35.377021290534,"MZPR81FL","MZ","Mozambique","MOZ",2022,67.4,38.53,732,6.36004645972499,55,25.3570409781239,26.4793407103299,2.64793407103299,6
"MZ81FL","sofala","sofala",33.0816913352157,NA,44.7104892251074,29.4002424937181,"MZPR81FL","MZ","Mozambique","MOZ",2022,67.25,47.08,644,6.36004645972499,55,24.6383152780287,25.7288042929889,2.57288042929889,6
"MZ81FL","tete","tete",19.3477936549464,NA,20.1718946856836,35.6077732464122,"MZPR81FL","MZ","Mozambique","MOZ",2022,25.69,10.44,959,6.36004645972499,55,14.4096937237718,15.0474651191531,1.50474651191531,6
"MZ81FL","zambezia","zambézia",34.7813707932524,NA,18.9017339036925,43.4071196361905,"MZPR81FL","MZ","Mozambique","MOZ",2022,46.73,27.19,1699,6.36004645972499,55,25.9041888373445,27.0507052711921,2.70507052711921,6
"NG61FL","abia","abia",49.5160888501757,38.8558810856379,44.2867255023872,NA,"NGPR61FL","NG","Nigeria","NGA",2010,154.43,143.55,67,7.69723789975703,56,38.8558810856379,40.5756379363943,4.05756379363943,-6
"NG61FL","adamawa","adamawa",29.9162231573133,20.2000549526072,29.2196971430056,NA,"NGPR61FL","NG","Nigeria","NGA",2010,95.75,49.82,139,7.69723789975703,56,20.2000549526072,21.0941070734133,2.10941070734133,-6
"NG61FL","akwaibom","akwa ibom",70.935575333864,31.7440759690402,8.84763020236584,NA,"NGPR61FL","NG","Nigeria","NGA",2010,146.3,102.65,126,7.69723789975703,56,31.7440759690402,33.1490651391061,3.31490651391061,-6
"NG61FL","anambra","anambra",14.6251292018303,13.9144864550289,80.7779043571984,NA,"NGPR61FL","NG","Nigeria","NGA",2010,78.85,35.36,93,7.69723789975703,56,13.9144864550289,14.5303400333599,1.45303400333599,-6
"NG61FL","bauchi","bauchi",43.1468923660362,43.8022714923799,21.6996618187585,NA,"NGPR61FL","NG","Nigeria","NGA",2010,215.24,142.66,227,7.69723789975703,56,43.8022714923799,45.7409550165468,4.57409550165468,-6
"NG61FL","bayelsa","bayelsa",22.8515178240709,20.5578670707064,24.743863706236,NA,"NGPR61FL","NG","Nigeria","NGA",2010,134.45,97.15,108,7.69723789975703,56,20.5578670707064,21.4677559149168,2.14677559149168,-6
"NG61FL","benue","benue",45.6115892989348,55.230913646359,5.40503873843042,NA,"NGPR61FL","NG","Nigeria","NGA",2010,101.22,61.6,213,7.69723789975703,56,55.230913646359,57.6754275645358,5.76754275645358,-6
"NG61FL","borno","borno",62.0049337211264,26.2693502418707,40.2579738725322,NA,"NGPR61FL","NG","Nigeria","NGA",2010,181.27,113.61,262,7.69723789975703,56,26.2693502418707,27.4320286776989,2.74320286776989,-6
"NG61FL","crossriver","cross river",52.318249088643,44.8405925420855,10.6319754567402,NA,"NGPR61FL","NG","Nigeria","NGA",2010,129.43,117.62,117,7.69723789975703,56,44.8405925420855,46.8252320371022,4.68252320371022,-6
"NG61FL","delta","delta",44.1455343703175,31.2566192727742,20.3851918199094,NA,"NGPR61FL","NG","Nigeria","NGA",2010,104.43,62.82,115,7.69723789975703,56,31.2566192727742,32.6400336652407,3.26400336652407,-6
"NG61FL","ebonyi","ebonyi",49.9300939445858,31.4515308297609,25.9354856802963,NA,"NGPR61FL","NG","Nigeria","NGA",2010,117.54,87.54,69,7.69723789975703,56,31.4515308297609,32.8435719854369,3.28435719854369,-6
"NG61FL","edo","edo",48.2839401014594,54.2321779928564,53.1783011562452,NA,"NGPR61FL","NG","Nigeria","NGA",2010,64.34,45.32,96,7.69723789975703,56,54.2321779928564,56.6324879852897,5.66324879852897,-6
"NG61FL","ekiti","ekiti",36.9123030111345,36.9428658378297,39.5764739560226,NA,"NGPR61FL","NG","Nigeria","NGA",2010,43.12,30.22,77,7.69723789975703,56,36.9428658378297,38.5779528526154,3.85779528526154,-6
"NG61FL","enugu","enugu",36.8788332720681,27.6843139935843,39.5915647066608,NA,"NGPR61FL","NG","Nigeria","NGA",2010,133.56,105.19,95,7.69723789975703,56,27.6843139935843,28.9096185631558,2.89096185631558,-6
"NG61FL","fctabuja","fct-abuja",22.8578679909507,40.2377123246098,30.2011714869709,NA,"NGPR61FL","NG","Nigeria","NGA",2010,97.57,23.46,23,7.69723789975703,56,40.2377123246098,42.0186288678868,4.20186288678868,-6
"NG61FL","gombe","gombe",25.35862688713,22.9665883730107,7.92971735680489,NA,"NGPR61FL","NG","Nigeria","NGA",2010,178.25,92.86,136,7.69723789975703,56,22.9665883730107,23.9830869464426,2.39830869464426,-6
"NG61FL","imo","imo",30.7788183446478,26.3023913631433,14.0522593954932,NA,"NGPR61FL","NG","Nigeria","NGA",2010,140.49,109.64,113,7.69723789975703,56,26.3023913631433,27.4665321952183,2.74665321952183,-6
"NG61FL","jigawa","jigawa",45.4563104740918,41.1625970909212,0,NA,"NGPR61FL","NG","Nigeria","NGA",2010,95.47,78.49,187,7.69723789975703,56,41.1625970909212,42.9844489281249,4.29844489281249,-6
"NG61FL","kaduna","kaduna",36.8072863304626,27.5692745114629,28.4383201268452,NA,"NGPR61FL","NG","Nigeria","NGA",2010,116.58,92.87,242,7.69723789975703,56,27.5692745114629,28.7894874467191,2.87894874467191,-6
