"svkey","regkey","u5mr","m1mo5y","exposure","pfpr2_10","pct_urban","iso3","year","pfpr10","log_gdp","dtp3","year_c","dtp3_reg","facility","educ_yrs","wealth_q"
"CM44FL","littoral",119.07,79.46,270,69.7911776643352,68.9231393926984,"CMR",2004,6.97911776643352,7.03297130362323,73,-10,81.6363742576756,91.3498647195983,6.63221549315446,3.43856893008044
"CM44FL","yaounde",135.24,106.42,491,46.3803006168582,100,"CMR",2004,4.63803006168582,7.03297130362323,73,-10,67.3913043478261,89.1647855530474,8.48820326678766,4.60108303249102
"CM61FL","centre",104.69,75.46,811,32.039661095933,28.8712979870147,"CMR",2011,3.2039661095933,7.32248439003129,81,-3,76.5022820359531,72.3428889199103,6.97132585770627,3.21269995468052
"CM61FL","douala",64.85,32.9,801,22.6211630319856,100,"CMR",2011,2.26211630319856,7.32248439003129,81,-3,84.5072385987317,98.1357660195303,8.76228526063454,4.55201628099718
"CM61FL","littoral",108.45,74.95,383,23.5059260127639,63.7929323238732,"CMR",2011,2.35059260127638,7.32248439003129,81,-3,81.7591484440464,92.0947255615956,7.27364035676017,3.59810971285614
"CM61FL","yaounde",69.84,37.99,853,19.0832955970759,100,"CMR",2011,1.90832955970759,7.32248439003129,81,-3,80.2222682442314,92.1394023771507,9.10744917938248,4.53018259201365
"CM71FL","adamawa",92.97,57.49,462,33.8519167713662,36.9948982771671,"CMR",2018,3.38519167713662,7.38442192091887,68,4,56.4923459057693,46.0264569728624,2.92696945722627,2.57637459826541
"CM71FL","douala",47.26,22.91,835,18.8526335098172,100,"CMR",2018,1.88526335098172,7.38442192091887,68,4,84.6473652630533,98.0084828816214,9.93781656769087,4.54132193930096
"CM71FL","east",124.6,80.59,657,44.5416289496159,36.8054165273141,"CMR",2018,4.45416289496159,7.38442192091887,68,4,68.281214940772,56.2221019613985,6.11942176565973,2.73715078577779
"CM71FL","farnorth",76.6,52.03,1901,16.8277312514797,28.4897129721495,"CMR",2018,1.68277312514797,7.38442192091887,68,4,61.3111489185738,37.7899687252497,1.94507114079753,1.83187398265215
"CM71FL","north",107.13,77.02,1544,23.3543765274648,20.4557580348211,"CMR",2018,2.33543765274648,7.38442192091887,68,4,57.9179566532342,36.8309308900696,2.04389943261154,1.94101321442464
"CM71FL","northwest",44.56,26.72,563,13.1579270147973,35.0267269303671,"CMR",2018,1.31579270147973,7.38442192091887,68,4,90.7205120206949,90.3771233722998,7.49488548931135,2.83504127429078
"CM71FL","south",92.45,51.7,432,36.1155637663572,34.9968531187749,"CMR",2018,3.61155637663572,7.38442192091887,68,4,81.4822572042347,79.7787448112545,8.45693830994787,3.39150836415738
"CM71FL","southwest",48.81,35.72,119,24.3724601602138,100,"CMR",2018,2.43724601602138,7.38442192091887,68,4,93.187938627099,99.3939469460375,9.68408297970774,4.33412941313893
"CM71FL","west",73.66,41.3,1008,14.5367182878728,45.2740219838299,"CMR",2018,1.45367182878728,7.38442192091887,68,4,79.6317727554412,96.0296685179069,7.44819913639137,3.31316168606063
"CM71FL","yaounde",60.13,26.93,790,19.4471941268339,100,"CMR",2018,1.94471941268339,7.38442192091887,68,4,81.2938277915229,92.4523482181672,10.0791440439016,4.42625937880153
"ET41FL","affar",212.42,183.97,127,2.64056066240725,8.73115657782762,"ETH",2000,0.264056066240725,4.80622519255202,30,-14,1.06147210805563,4.13255667968875,0.513140210112746,NA
"ET41FL","amhara",161.87,112.51,3200,3.58290327091918,8.35657236515723,"ETH",2000,0.358290327091918,4.80622519255202,30,-14,20.5923071239666,2.77485115372366,0.536724444857281,NA
"ET41FL","diredawa",169.63,133.2,41,3.73896395638001,60.4918296280982,"ETH",2000,0.373896395638001,4.80622519255202,30,-14,52.4370113770426,31.0862132309773,3.20310367779679,NA
"ET41FL","gambela",201.52,147.44,28,7.50597196490875,27.3270373273868,"ETH",2000,0.750597196490875,4.80622519255202,30,-14,12.7055729091304,23.2613259226436,1.55204182249963,NA
"ET41FL","harari",139.28,100.93,24,3.12851458350368,41.3029258954641,"ETH",2000,0.312851458350368,4.80622519255202,30,-14,51.3826210860135,24.6878384150645,2.76558790233555,NA
"ET41FL","oromiya",174.23,121.33,4649,3.6136498877434,8.97154984847628,"ETH",2000,0.36136498877434,4.80622519255202,30,-14,16.6374977949833,4.31089013519327,0.794194905070376,NA
"ET41FL","snnp",166.08,125.98,2583,4.2907052437018,6.10117478183822,"ETH",2000,0.42907052437018,4.80622519255202,30,-14,16.9334159635384,4.27647505897999,0.814317443754985,NA
"ET41FL","somali",153.09,115.15,152,3.60461011199627,32.7637658157324,"ETH",2000,0.360461011199627,4.80622519255202,30,-14,24.4494519575058,5.59416406234108,0.361694612457086,NA
"ET41FL","tigray",142.4,86.71,783,1.89140584204111,19.6638227850619,"ETH",2000,0.189140584204111,4.80622519255202,30,-14,56.827074920572,3.7094655822255,0.588845783019028,NA
"ET51FL","amhara",155.65,103.04,2687,5.15153649966369,5.86779510455423,"ETH",2005,0.515153649966369,5.06413472103846,43,-9,32.1404384712715,3.53344094327859,0.676832071005329,2.98797972902051
"ET51FL","diredawa",118.77,94.82,37,17.2284465311613,53.395347224222,"ETH",2005,1.72284465311613,5.06413472103846,43,-9,62.545038673133,25.7117747636959,3.07576286657839,4.02959986940249
"ET51FL","gambela",117.17,92.78,32,12.2727317001355,11.8999761463587,"ETH",2005,1.22727317001355,5.06413472103846,43,-9,20.2660981822533,15.1413823107839,1.49525151328166,2.60181543775338
"ET51FL","harari",85.07,62.58,21,16.6733635975395,42.5832538513365,"ETH",2005,1.66733635975395,5.06413472103846,43,-9,45.7845474844775,31.6355059307047,3.73190364487205,4.23251887820397
"ET51FL","oromiya",112.33,73.76,4383,12.1989354708161,8.15034343061658,"ETH",2005,1.21989354708161,5.06413472103846,43,-9,28.9391387404549,4.16526506435942,1.05535890682115,2.92282999069882
"ET51FL","snnp",125.62,91.53,2609,14.7241388420971,4.90168856673946,"ETH",2005,1.47241388420971,5.06413472103846,43,-9,35.5501842984168,3.65557058134604,0.870208023835559,3.2146755124655
"ET51FL","somali",106.39,77.86,515,8.55061420695323,13.1919925963536,"ETH",2005,0.855061420695323,5.06413472103846,43,-9,5.565223237604,5.06540054014598,0.487532353009608,1.7846792058834
"ET51FL","tigray",86.47,59.69,692,2.95181910215402,11.2265918719221,"ETH",2005,0.295181910215402,5.06413472103846,43,-9,52.0742946046103,6.0749417850485,1.25014731895666,2.57628888381152
"ET61FL","addisababa",41.08,19.32,228,5.65368828339818,100,"ETH",2011,0.565368828339818,5.83780316274917,65,-3,89.2076040914646,82.7315203284851,6.29821426032961,4.97426943728042
"ET61FL","affar",108.23,89.26,120,5.40193757263042,17.6992924327837,"ETH",2011,0.540193757263042,5.83780316274917,65,-3,11.5638370377843,6.82282597729263,1.11233767909029,2.36166788920626
"ET61FL","amhara",80.96,32.84,2725,12.4696259423397,13.6703325680637,"ETH",2011,1.24696259423397,5.83780316274917,65,-3,39.4284847391667,10.1921672717888,1.04677497047726,2.84631407886539
"ET61FL","benishangulgumuz",119.99,72.24,139,7.92500543220612,15.23255667207,"ETH",2011,0.792500543220612,5.83780316274917,65,-3,42.8746778110679,9.14011722284776,1.38501364925016,2.70792237967512
"ET61FL","diredawa",72.06,53.59,39,5.5104166749595,52.9537655305979,"ETH",2011,0.55104166749595,5.83780316274917,65,-3,76.0551648098227,39.8298906495985,3.39502233910293,4.14849006452135
"ET61FL","gambela",117.73,81.46,41,10.320904073758,27.1382255341727,"ETH",2011,1.0320904073758,5.83780316274917,65,-3,29.6698184989417,27.6346935888263,3.39964802627686,2.9751981391738
"ET61FL","harari",95.08,51.39,29,5.03027582949592,38.2806607625052,"ETH",2011,0.503027582949592,5.83780316274917,65,-3,54.3552325369,32.3693173017589,4.06095018222815,4.34351871088163
"ET61FL","oromiya",89.71,55.46,4949,5.01744141116302,9.09439018299021,"ETH",2011,0.501744141116302,5.83780316274917,65,-3,27.1192542946375,8.00120126349441,1.71778386975178,3.01593843612704
"ET61FL","snnp",94.52,60.39,2650,6.79601036424856,8.98311280018885,"ETH",2011,0.679601036424856,5.83780316274917,65,-3,38.4687664106595,6.21970789209287,1.73650950114719,2.83790173480569
"ET61FL","somali",90.44,61.42,376,4.46116010910768,36.0808467856691,"ETH",2011,0.446116010910768,5.83780316274917,65,-3,25.8432974037595,7.59978182944145,0.902132222729959,2.7371077021177
"ET61FL","tigray",84.73,42.59,749,6.8487299841009,15.5677646852868,"ETH",2011,0.68487299841009,5.83780316274917,65,-3,74.288394407071,11.6378566876504,1.88176446718265,2.91709333389252
"ET71FL","amhara",59.86,25.98,2179,1.69241594483308,11.3577248622651,"ETH",2016,0.169241594483308,6.46404535770189,64,2,63.3145645074022,27.1200345037013,1.58840396188434,3.02494805090959
"ET71FL","diredawa",73.39,43.41,48,2.3270919376738,50.2645228045551,"ETH",2016,0.23270919376738,6.46404535770189,64,2,83.1756084865525,56.2269168648047,3.93835795564425,3.80108980154628
"ET71FL","gambela",78.22,50.79,27,7.86095169217583,34.2725577067047,"ETH",2016,0.786095169217583,6.46404535770189,64,2,53.7744963274241,44.9740879155637,4.98611882392214,3.11003376430308
"ET71FL","harari",76.28,45.77,26,1.67784960277131,35.8307076724582,"ETH",2016,0.167784960277131,6.46404535770189,64,2,58.8661125967081,50.2497495651607,4.2625825949939,3.88480651328095
"ET71FL","somali",79.62,39.04,499,3.09782403792502,15.5727674675981,"ETH",2016,0.309782403792502,6.46404535770189,64,2,35.5175244980596,17.9246002659357,0.891783465413469,1.82505398993551
"ET71FL","tigray",48.9,21.44,710,2.16159129672899,16.8270141015078,"ETH",2016,0.216159129672899,6.46404535770189,64,2,81.4119916527819,56.9410491544379,2.6343930953143,2.9556853872334
"ET81FL","afar",62.23,35.03,75,1.49156591925992,28.9387340516504,"ETH",2019,0.149156591925992,6.67641982448821,61,5,26.0530443276484,28.2653418819377,1.68959567977694,2.12793395677992
"ET81FL","amhara",51.67,14.43,1016,1.76811953271727,16.2452225241158,"ETH",2019,0.176811953271727,6.67641982448821,61,5,78.7634455845523,54.1991193450984,2.25359296978576,3.15283052979503
"ET81FL","diredawa",82.84,46.1,30,1.40734301305233,53.2099009448189,"ETH",2019,0.140734301305233,6.67641982448821,61,5,72.2211524680416,69.1670588664308,5.49341683928662,4.10735023731229
"ET81FL","gambela",91.27,58.98,25,3.59053760122391,47.9331303580658,"ETH",2019,0.359053760122391,6.67641982448821,61,5,66.9493078320548,70.274945550156,5.53043392119482,3.30994291894164
"ET81FL","harari",62.82,23.87,16,1.11018660919409,38.087706802288,"ETH",2019,0.111018660919409,6.67641982448821,61,5,53.2654930317593,63.8462984066592,4.37819741218872,4.22218058337663
"ET81FL","oromia",60.85,26.12,2285,2.16321299672897,20.5673054613704,"ETH",2019,0.216321299672897,6.67641982448821,61,5,52.4177002726864,40.9606876227163,2.74373946531241,3.02913474832989
"ET81FL","snnpr",51.47,29.83,1207,2.02588668176116,25.223509793057,"ETH",2019,0.202588668176116,6.67641982448821,61,5,50.3609960749274,47.5009915621717,2.49154527026415,3.00232145781187
"ET81FL","somali",107.9,56.21,427,1.84272552316387,34.2701799311245,"ETH",2019,0.184272552316387,6.67641982448821,61,5,26.629411027772,23.2746544341821,1.10558463200895,1.80470210045703
"ET81FL","tigray",40.27,14.5,342,1.29148513382429,23.3883899960363,"ETH",2019,0.129148513382429,6.67641982448821,61,5,84.0871043138666,72.3908273163741,4.28475386091946,3.50677155824015
"ET8AFL","addisababa",27.1,13.1,467,2.69814824795849,100,"ETH",2024,0.269814824795849,7.03340312516552,73,10,88.6009825012032,97.4985421982375,8.93296876174091,4.95638438041365
"ET8AFL","afar",77.45,51.31,177,3.27824838645967,22.9979688120047,"ETH",2024,0.327824838645967,7.03340312516552,73,10,32.0098546930797,31.6510036787046,2.05443385705734,1.92563260804209
"ET8AFL","amhara",39.41,12.45,2703,4.17181443866263,19.4420524101014,"ETH",2024,0.417181443866263,7.03340312516552,73,10,47.7827398595554,73.0258285549716,4.10244843331319,3.32553270013979
"ET8AFL","benishangulgumuz",80.73,44.51,139,4.89863139992361,33.9667260196171,"ETH",2024,0.489863139992361,7.03340312516552,73,10,35.2000740591675,59.5813822047212,4.28604361904319,2.81279660234251
"ET8AFL","centralethiopia",42.42,26.14,593,2.93974347247806,21.2949164062792,"ETH",2024,0.293974347247806,7.03340312516552,73,10,33.0367515162369,77.8037333698464,4.06840987968924,2.96381674205376
"ET8AFL","diredawa",58.54,29.67,57,3.54522943378428,44.4113830923568,"ETH",2024,0.354522943378428,7.03340312516552,73,10,59.3984845169701,79.9044682301157,5.54776272513098,4.02379726406353
"ET8AFL","gambella",41.76,29.63,57,4.45809331402019,49.5992766599756,"ETH",2024,0.445809331402019,7.03340312516552,73,10,31.1144052770084,71.6415042321726,6.89964338476518,2.87636793726016
"ET8AFL","harari",64.68,31.72,36,3.05585165171089,35.6529020118029,"ETH",2024,0.305585165171089,7.03340312516552,73,10,47.259097140614,75.51995854279,6.18557823152781,3.82850813524057
"ET8AFL","oromia",57.37,33.38,5287,4.06603707880888,19.0860236958723,"ETH",2024,0.406603707880888,7.03340312516552,73,10,32.0965459163028,50.5407624851705,3.33827211150204,3.0156855388721
"ET8AFL","sidama",44.66,22.46,463,3.38261225811361,20.3559750427605,"ETH",2024,0.338261225811361,7.03340312516552,73,10,49.1729231415845,58.7610000191251,4.4072907062832,2.60251880884548
"ET8AFL","somali",39.72,18.05,597,3.47714018485563,35.3383265695294,"ETH",2024,0.347714018485563,7.03340312516552,73,10,17.5699605939433,35.2825259052096,1.48940136368947,2.03201390389957
"ET8AFL","southethiopia",58.36,31.25,1079,4.53999262600146,26.4050778542957,"ETH",2024,0.453999262600146,7.03340312516552,73,10,26.941470785057,49.2297292664808,4.43662092837658,2.91553130772003
"ET8AFL","southwestethiopia",53.2,36.19,356,7.22369656320133,19.5072416725321,"ETH",2024,0.722369656320133,7.03340312516552,73,10,30.0099833400074,53.8585727100206,3.44803601471684,2.61958570962163
"ET8AFL","tigray",65.7,21.25,723,2.2643295948425,25.3136005205149,"ETH",2024,0.22643295948425,7.03340312516552,73,10,53.089763377201,62.6747822167052,4.76549753377238,2.89767815918375
"GA41FL","librevilleportgentil",82.11,48.26,1924,42.0523405075073,100,"GAB",2000,4.20523405075073,8.28976703304946,45,-14,46.4454976303318,87.4999999999999,7.70570793180132,NA
"GA61FL","estuaire",80.46,41.37,503,21.916345137288,63.3612069680951,"GAB",2012,2.1916345137288,9.13744337638468,82,-2,18.2136138870901,91.4759907971845,8.22308521741236,2.91182011338434
"GA61FL","hautogooue",62.35,45.87,477,14.7561907051035,82.5683324070049,"GAB",2012,1.47561907051035,9.13744337638468,82,-2,16.1789540887479,95.3134253563895,7.48489553251934,2.45227292582301
"GA61FL","moyenogooue",21.04,18.81,140,17.3404994086425,59.3809034882708,"GAB",2012,1.73404994086425,9.13744337638468,82,-2,20.6671704232381,88.0256858755035,7.08379157444553,2.10602997272009
"GA61FL","ngounie",70.67,49.19,314,17.9690072089522,66.3316808367843,"GAB",2012,1.79690072089522,9.13744337638468,82,-2,18.2118199485714,84.6753230785661,6.34195913056545,1.86923620795416
"GA61FL","nyanga",54.73,42.05,133,14.5101836679631,80.9281205535883,"GAB",2012,1.45101836679631,9.13744337638468,82,-2,11.7122413629732,86.6353622071726,6.51011630405852,1.8744268501626
"GA61FL","ogooueivindo",92.73,63.48,206,17.6783389349153,58.5457825177664,"GAB",2012,1.76783389349153,9.13744337638468,82,-2,38.1768827540013,60.2549871821121,5.9080625966148,1.53634190403073
"GA61FL","ogoouelolo",55.5,34.88,168,16.7098520423578,58.3998662358468,"GAB",2012,1.67098520423578,9.13744337638468,82,-2,9.21270245977315,88.1698642024951,6.04924407108043,1.90454142609559
"GA61FL","ogoouemaritime",59.67,34.94,56,12.1849594449907,73.4313681264919,"GAB",2012,1.21849594449907,9.13744337638468,82,-2,44.6705021673977,95.2329023914114,6.19437529056426,2.68277276901209
"GA61FL","woleuntem",78.09,42.18,264,21.7262702746427,52.3558429778532,"GAB",2012,2.17262702746427,9.13744337638468,82,-2,22.3300395232279,75.4906689065167,7.33988989726851,2.27904128184455
"GA71FL","estuaire",57.48,22.71,723,11.5809629691777,91.6972473130843,"GAB",2019,1.15809629691777,8.91478453560632,70,5,61.2170274465574,94.2622677477424,10.0027630393509,3.33108870139101
"GA71FL","hautogooue",50.1,34.68,525,16.1051938659937,90.3322005452984,"GAB",2019,1.61051938659937,8.91478453560632,70,5,68.6610281880802,97.4829415611115,8.11430831812327,2.26586357401943
"GA71FL","moyenogooue",29.87,10.57,174,16.2031431652534,66.2757591258193,"GAB",2019,1.62031431652534,8.91478453560632,70,5,73.0615082787657,93.511445550012,8.15626168051707,2.22930433283385
"GA71FL","ngounie",51.24,40.23,251,24.7333359694268,75.8793588084187,"GAB",2019,2.47333359694268,8.91478453560632,70,5,72.8060582308703,87.5246925926473,7.81344449325736,1.87444658582931
"GA71FL","nyanga",45.3,26.99,115,19.5605007497982,80.673244331318,"GAB",2019,1.95605007497982,8.91478453560632,70,5,72.0154885543254,92.6735483389648,7.70395782002285,1.87146022171137
"GA71FL","ogooueivindo",85.99,73.63,162,36.9680499193114,62.9211840086851,"GAB",2019,3.69680499193114,8.91478453560632,70,5,54.7340456558858,71.8240817443138,7.13111952802972,1.5930684358551
"GA71FL","ogoouelolo",68.88,52.61,151,23.2103373837247,58.2655055318371,"GAB",2019,2.32103373837247,8.91478453560632,70,5,73.2338447674045,90.1360531579019,7.64845915036278,1.91086461105181
"GA71FL","ogoouemaritime",27.89,13.95,68,7.11138669673868,60.5887388923468,"GAB",2019,0.711138669673868,8.91478453560632,70,5,73.2564730135153,95.2410351587455,8.19016020166625,2.42700116057427
"GA71FL","portgentil",31.54,14.51,618,2.81989555805922,100,"GAB",2019,0.281989555805922,8.91478453560632,70,5,78.1175352901768,96.137408670952,9.22262936837784,3.33926799542258
"GA71FL","woleuntem",69.92,44.45,395,44.1116755841132,59.3895561335386,"GAB",2019,4.41116755841132,8.91478453560632,70,5,70.2167195742937,85.3026931280138,9.03948209943843,2.32969875336266
"GH4BFL","ashanti",118.06,61.86,680,23.6230245420834,45.4862803577757,"GHA",2003,2.36230245420834,5.88164764823244,80,-11,82.4046299543081,53.33948231821,6.34553379392432,3.44644158981606
"GH4BFL","brongahafo",107.5,60.98,362,61.2391963103343,33.1854616703686,"GHA",2003,6.12391963103343,5.88164764823244,80,-11,85.3286408412561,50.643286438556,5.37276773370638,2.80354001730461
"GH4BFL","central",109.12,61.32,292,33.6207825067757,27.4957447795687,"GHA",2003,3.36207825067757,5.88164764823244,80,-11,87.9470385670072,30.5655451366555,4.77709155524421,2.92282462553637
"GH4BFL","eastern",84.2,49.13,372,37.5207553883914,29.5370726961832,"GHA",2003,3.75207553883914,5.88164764823244,80,-11,76.9710169419884,39.4702550893625,6.33268129326543,3.01028852717844
"GH4BFL","greateraccra",71.54,45.17,363,16.892345596425,82.7119475371183,"GHA",2003,1.6892345596425,5.88164764823244,80,-11,78.7061041510603,75.2198432237224,7.59292821420884,4.46532573413301
"GH4BFL","northern",138.1,104.99,479,59.3823426608425,19.1985227154136,"GHA",2003,5.93823426608425,5.88164764823244,80,-11,63.2448029568785,15.7375709518237,1.11042866543139,1.82399524864472
"GH4BFL","uppereast",72.02,40.81,217,63.5839558352681,15.5954559620574,"GHA",2003,6.3583955835268,5.88164764823244,80,-11,79.857525927414,24.5091823129178,0.825614546447509,1.86597477670313
"GH4BFL","upperwest",183.06,141.85,122,59.9876678889359,18.3746415865127,"GHA",2003,5.99876678889359,5.88164764823244,80,-11,77.2779970217093,32.2907323233216,1.61619995967655,1.76218094445912
"GH4BFL","volta",122.7,64.37,286,41.4547760900028,22.1308161754539,"GHA",2003,4.14547760900028,5.88164764823244,80,-11,89.2629113577419,43.211871576255,5.39938420323123,2.61793311971782
"GH4BFL","western",128.49,83.41,340,61.9162523388207,32.8113560981716,"GHA",2003,6.19162523388207,5.88164764823244,80,-11,78.8684823154255,32.3484752210024,5.41717406009556,2.97016096702178
"GH5AFL","ashanti",77.4,44.04,539,29.8951649738729,43.4320791188573,"GHA",2008,2.98951649738729,7.07551939906139,93,-6,91.3542272178591,64.584250051204,6.82059233229521,3.33360898619787
"GH5AFL","brongahafo",66.59,45.36,252,48.7731123094402,34.6936382534773,"GHA",2008,4.87731123094402,7.07551939906139,93,-6,95.725463448181,60.8936783985373,5.2790849922799,2.6769350266169
"GH5AFL","central",101.11,62.46,273,29.7779695573061,29.0270205548057,"GHA",2008,2.97779695573061,7.07551939906139,93,-6,81.012344478057,51.3974116854004,5.71417886351301,3.09784069733005
"GH5AFL","eastern",74.13,52.31,250,29.0072118424282,31.7538934967765,"GHA",2008,2.90072118424282,7.07551939906139,93,-6,91.4880269240511,58.4939493898073,6.61561659764157,2.97945623444106
"GH5AFL","greateraccra",58.15,32.25,325,9.70213896024705,84.5411636851301,"GHA",2008,0.970213896024705,7.07551939906139,93,-6,88.5885450361558,75.5632405426423,8.07241367265799,4.43564157801656
"GH5AFL","northern",139.59,100.35,411,50.3761887076503,23.5881401818273,"GHA",2008,5.03761887076503,7.07551939906139,93,-6,76.4226901550865,26.5638309134375,1.68820483385235,1.89341576716568
"GH5AFL","uppereast",56.22,43.73,158,46.1808762349464,10.2129422182898,"GHA",2008,4.61808762349464,7.07551939906139,93,-6,97.5021292557876,46.3221623431918,2.10161074674228,1.70798034671971
"GH5AFL","upperwest",136.97,91.07,81,60.8811046210942,16.7828953840636,"GHA",2008,6.08811046210942,7.07551939906139,93,-6,94.8380609841967,45.5440092665495,2.24883715925771,1.92148547006475
"GH5AFL","volta",36.3,10.26,260,35.2349408035325,22.238857376276,"GHA",2008,3.52349408035325,7.07551939906139,93,-6,93.0172694088106,53.6508965522388,5.40969501868872,2.60173590161752
"GH5AFL","western",50.7,24.88,275,36.3734244583975,37.1934900155425,"GHA",2008,3.63734244583975,7.07551939906139,93,-6,95.961930446279,50.2664408214694,6.18853692844713,3.09137220112604
"GH72FL","ashanti",72.79,30.69,1028,22.4588110184588,54.0720883855636,"GHA",2014,2.24588110184588,7.57553763980581,98,0,92.5368503609113,85.2638912965703,7.1461030142418,3.58434743766144
"GH72FL","brongahafo",48.91,21.14,475,45.7941824334821,40.70761312757,"GHA",2014,4.57941824334821,7.57553763980581,98,0,89.6011624788455,74.1998591399596,5.5261376839827,2.61099879099048
"GH72FL","central",62.05,36.97,599,42.8675519647798,31.8695786401564,"GHA",2014,4.28675519647798,7.57553763980581,98,0,89.5317657142247,69.1360068689826,6.69126067460215,3.09633254936283
"GH72FL","eastern",69.68,32.9,524,41.3665342869292,39.8516492691373,"GHA",2014,4.13665342869292,7.57553763980581,98,0,90.9787739124856,65.8291091040404,6.88238463643495,2.925872528236
"GH72FL","greateraccra",33.56,14.6,840,16.5874402720744,86.5920925465908,"GHA",2014,1.65874402720744,7.57553763980581,98,0,91.072845441284,90.7199169295819,8.04164839372141,4.28842755839263
"GH72FL","northern",90.46,72.99,657,50.3283164615479,24.6261334266451,"GHA",2014,5.03283164615479,7.57553763980581,98,0,82.1023014073024,35.3312474735081,1.63716429223144,1.51812621765597
"GH72FL","uppereast",50.19,26.92,226,20.9077626082867,19.4821054922954,"GHA",2014,2.09077626082867,7.57553763980581,98,0,93.3450131514282,82.1297518306133,2.81232700607585,1.47927085198565
"GH72FL","upperwest",78.68,49.82,154,50.6082210892515,15.1075308277856,"GHA",2014,5.06082210892515,7.57553763980581,98,0,97.5334083187394,63.4090800849206,2.260014326785,1.74114361317595
"GH72FL","volta",56.72,19.5,436,37.427173064721,33.4474852661586,"GHA",2014,3.7427173064721,7.57553763980581,98,0,86.5962441508701,65.077392064334,5.80793174823207,2.52289905712102
"GH72FL","western",39.63,14.36,553,36.75256304376,32.2628473451561,"GHA",2014,3.675256304376,7.57553763980581,98,0,83.5209890232639,72.9209193524595,6.39427603918844,3.2679766732537
"GH8CFL","ahafo",23.51,10.38,182,20.7636069783853,41.7392410552343,"GHA",2022,2.07636069783853,7.70970808593034,99,8,91.2685903021641,91.5591361150996,6.66706352855201,2.2836492122891
"GH8CFL","ashanti",44.54,21.59,1509,14.8988307944646,54.321451734842,"GHA",2022,1.48988307944646,7.70970808593034,99,8,92.5365395739481,90.3632717317252,7.8788466225912,3.37544211330448
"GH8CFL","bono",39.94,22.52,277,21.2332325271773,55.7651422143321,"GHA",2022,2.12332325271773,7.70970808593034,99,8,94.6832824840396,88.8521199991463,7.59479119374034,2.95251984450672
"GH8CFL","bonoeast",41.69,20.66,417,23.9171243365965,45.5969202235914,"GHA",2022,2.39171243365965,7.70970808593034,99,8,89.7713687544408,83.6701806230983,5.64700666708747,2.37885311165007
"GH8CFL","central",47.28,32.07,838,20.9748534355935,50.6820306349579,"GHA",2022,2.09748534355935,7.70970808593034,99,8,94.4721828319248,80.296645941267,7.67628163177281,3.31659168395061
"GH8CFL","eastern",42.6,27.83,603,21.1921329831914,45.0403600092385,"GHA",2022,2.11921329831914,7.70970808593034,99,8,85.7776388065922,88.87786123203,7.83292015506265,3.2933938038519
"GH8CFL","greateraccra",25.01,15.61,1052,13.4332558396436,89.7034154371196,"GHA",2022,1.34332558396436,7.70970808593034,99,8,94.0241868033634,90.8890520761335,9.27622074282953,4.2036828264702
"GH8CFL","northeast",29.61,21.95,244,20.3126641995418,25.4073419538734,"GHA",2022,2.03126641995418,7.70970808593034,99,8,89.5248382042417,82.2341478338902,2.79214219303971,1.50483006871817
"GH8CFL","northern",37.82,23.25,909,18.2931945935421,37.1270984428486,"GHA",2022,1.82931945935421,7.70970808593034,99,8,78.6062479172721,68.682670099704,3.38505604586473,2.14338053792645
"GH8CFL","oti",65.2,37.93,280,20.3996076790661,27.5883318148628,"GHA",2022,2.03996076790661,7.70970808593034,99,8,91.8858067401264,66.5056089957572,4.71685573521325,2.16416764825065
"GH8CFL","savannah",47.53,18.19,242,21.6574706357954,27.3391830508131,"GHA",2022,2.16574706357954,7.70970808593034,99,8,82.8406805466067,70.9671314734163,3.21275067851994,1.72712747188613
"GH8CFL","uppereast",38.49,21.42,368,21.8787017080537,22.1978301002386,"GHA",2022,2.18787017080537,7.70970808593034,99,8,84.9126945554653,97.7377516148482,5.75866912107024,1.90327762407774
"GH8CFL","upperwest",45.15,21.15,234,22.1495591611844,17.5074994075406,"GHA",2022,2.21495591611844,7.70970808593034,99,8,93.084489565535,92.8460777589942,4.35993768943646,1.90105613632661
"GH8CFL","volta",24.33,14.32,333,19.9931517027557,38.903423560343,"GHA",2022,1.99931517027557,7.70970808593034,99,8,87.3477650026107,90.513075569464,7.90315240190234,3.03546619257189
"GH8CFL","western",45.54,23.66,518,23.3775315288042,48.3194658570844,"GHA",2022,2.33775315288042,7.70970808593034,99,8,83.0633632817892,84.1042197035566,7.73783255156578,3.48590156713743
"GH8CFL","westernnorth",26.13,15.9,227,22.3329891470085,26.5658423909845,"GHA",2022,2.23329891470085,7.70970808593034,99,8,94.3644136719003,85.7343511956175,6.74946316482756,2.644921026936
"GM61FL","banjul",54.84,29.9,114,18.0556900574288,100,"GMB",2013,1.80556900574288,6.48289741087801,97,-1,78.5918664390603,94.6854484732395,5.77402753184137,4.62311593801992
"GM61FL","basse",79.15,55.17,1088,28.1708007291147,7.25912361193873,"GMB",2013,2.81708007291147,6.48289741087801,97,-1,97.5745958138695,31.2325120107761,1.21330938226859,2.50488002526601
"GM61FL","brikama",58.75,34.95,2526,18.8853341848098,67.7579217483762,"GMB",2013,1.88853341848098,6.48289741087801,97,-1,87.6820874629612,75.5534204253761,4.47282554178562,3.27650435730762
