"svkey","regkey","u5mr","m1mo5y","exposure","pfpr2_10","pct_urban","iso3","year","pfpr10","log_gdp","dtp3","year_c","dtp3_reg","facility","educ_yrs","wealth_q","measles","excl_bf","stunting","underweight","wasting","birth_int","mage1","imp_water","imp_sanit","elec_dhs","hexp_gdp","hexp_pc","polstab","elec","log_hexp_pc","dtp3_reg_imp","measles_imp","facility_imp","educ_yrs_imp","wealth_q_imp","excl_bf_imp","stunting_imp","underweight_imp","wasting_imp","birth_int_imp","mage1_imp","imp_water_imp","imp_sanit_imp","elec_dhs_imp","hexp_gdp_imp","log_hexp_pc_imp","elec_imp"
"ET8AFL","southwestethiopia",53.2,36.19,356,7.22369656320133,19.5072416725321,"ETH",2024,0.722369656320133,7.03340312516552,73,10,30.0099833400074,53.8585727100206,3.44803601471684,2.61958570962163,60.4266935100936,71.5533340714736,36.6863699825997,34.0297100122973,9.75659736825822,22.995355532008,20.1330620707427,47.0264756978482,50.3095058225718,64.4664446810812,2.80310345,34.79846954,NA,56.6,3.5495734070777,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ET8AFL","tigray",65.7,21.25,723,2.2643295948425,25.3136005205149,"ETH",2024,0.22643295948425,7.03340312516552,73,10,53.089763377201,62.6747822167052,4.76549753377238,2.89767815918375,68.8638973754794,84.167022110096,36.6863699825997,34.0297100122973,9.75659736825822,17.9770743609715,19.9231389445993,75.1965711906032,31.3411152089872,47.6847101042127,2.80310345,34.79846954,NA,56.6,3.5495734070777,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GA41FL","librevilleportgentil",82.11,48.26,1924,42.0523405075073,100,"GAB",2000,4.20523405075073,8.28976703304946,45,-14,46.4454976303318,87.4999999999999,7.70570793180132,2.22930433283385,63.9810426540284,6.06060606060607,14.3036386449182,8.65746549560837,2.60223048327133,31.5238718116419,18.3091178650852,99.6966632962588,68.4848484848482,94.3434343434343,2.90471101,123.197258,NA,73.6,4.81378679435823,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GA61FL","estuaire",80.46,41.37,503,21.916345137288,63.3612069680951,"GAB",2012,2.1916345137288,9.13744337638468,82,-2,18.2136138870901,91.4759907971845,8.22308521741236,2.91182011338434,70.4433446503866,6.30524070983393,11.6614633777129,5.05138538716585,3.31805238143695,28.6677935268951,18.4968994107583,84.8109842112515,61.639773037874,86.5942259849963,2.42097569,225.07722473,NA,89.3,5.41644356433978,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GA61FL","hautogooue",62.35,45.87,477,14.7561907051035,82.5683324070049,"GAB",2012,1.47561907051035,9.13744337638468,82,-2,16.1789540887479,95.3134253563895,7.48489553251934,2.45227292582301,86.1304034785849,3.86023235076999,19.7443334450083,10.6950493072367,3.97506317979033,23.7299448816412,18.3744271564768,88.6814182361857,43.7587278729781,92.8783367527,2.42097569,225.07722473,NA,89.3,5.41644356433978,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GA61FL","moyenogooue",21.04,18.81,140,17.3404994086425,59.3809034882708,"GAB",2012,1.73404994086425,9.13744337638468,82,-2,20.6671704232381,88.0256858755035,7.08379157444553,2.10602997272009,70.8090136896731,14.8810588315738,22.0099349609499,13.3473102125499,2.87367854653966,26.508715428286,18.2575945973634,82.5025957804965,32.9414690455918,79.5916215625763,2.42097569,225.07722473,NA,89.3,5.41644356433978,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GA61FL","ngounie",70.67,49.19,314,17.9690072089522,66.3316808367843,"GAB",2012,1.79690072089522,9.13744337638468,82,-2,18.2118199485714,84.6753230785661,6.34195913056545,1.86923620795416,80.48104995562,2.24288617746365,22.2082619223802,13.1035988294556,2.211296655627,23.6777701588698,18.0128269128493,75.9984282069486,23.2761208117983,72.5084795233403,2.42097569,225.07722473,NA,89.3,5.41644356433978,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GA61FL","nyanga",54.73,42.05,133,14.5101836679631,80.9281205535883,"GAB",2012,1.45101836679631,9.13744337638468,82,-2,11.7122413629732,86.6353622071726,6.51011630405852,1.8744268501626,80.4019535259892,3.74807361474656,18.0452649386226,12.7564333208436,5.31931483852543,26.0247553791109,17.7919097285775,81.4619849968289,33.6419392259507,72.2564162489194,2.42097569,225.07722473,NA,89.3,5.41644356433978,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GA61FL","ogooueivindo",92.73,63.48,206,17.6783389349153,58.5457825177664,"GAB",2012,1.76783389349153,9.13744337638468,82,-2,38.1768827540013,60.2549871821121,5.9080625966148,1.53634190403073,68.3087606993424,4.23397181230094,28.9326818040691,14.319543852271,2.98118629690039,30.4849613469462,18.1136722136182,71.5061670626792,13.1611307508845,60.4590979958189,2.42097569,225.07722473,NA,89.3,5.41644356433978,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GA61FL","ogoouelolo",55.5,34.88,168,16.7098520423578,58.3998662358468,"GAB",2012,1.67098520423578,9.13744337638468,82,-2,9.21270245977315,88.1698642024951,6.04924407108043,1.90454142609559,64.391161315256,1.41597009727394,25.5102465544292,13.8605266612011,5.20105854140752,26.5735936127669,18.0228804586756,72.51113536052,27.2212473913439,82.6953928659954,2.42097569,225.07722473,NA,89.3,5.41644356433978,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GA61FL","ogoouemaritime",59.67,34.94,56,12.1849594449907,73.4313681264919,"GAB",2012,1.21849594449907,9.13744337638468,82,-2,44.6705021673977,95.2329023914114,6.19437529056426,2.68277276901209,87.4486231572382,28.8974674806672,19.9424735144509,12.5440818492588,3.77551188717951,24.3907437774292,18.2124864063338,86.6414615967883,60.3563728543158,85.1875899717112,2.42097569,225.07722473,NA,89.3,5.41644356433978,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GA61FL","woleuntem",78.09,42.18,264,21.7262702746427,52.3558429778532,"GAB",2012,2.17262702746427,9.13744337638468,82,-2,22.3300395232279,75.4906689065167,7.33988989726851,2.27904128184455,75.3032999455837,9.61360056527627,10.717860760954,3.75367332606459,0.931938097919496,25.709986295117,18.1001491334469,78.6064998373719,22.9723637439462,73.0614414194033,2.42097569,225.07722473,NA,89.3,5.41644356433978,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GA71FL","estuaire",57.48,22.71,723,11.5809629691777,91.6972473130843,"GAB",2019,1.15809629691777,8.91478453560632,70,5,61.2170274465574,94.2622677477424,10.0027630393509,3.33108870139101,50.1599704427886,26.8241693740665,7.10810742227848,5.35534801718827,3.14709104304615,23.4630171612351,20.3579727888176,94.0399355823764,84.6249566840361,97.434334156133,2.76837039,205.99945068,NA,90.3,5.32787350218408,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GA71FL","hautogooue",50.1,34.68,525,16.1051938659937,90.3322005452984,"GAB",2019,1.61051938659937,8.91478453560632,70,5,68.6610281880802,97.4829415611115,8.11430831812327,2.26586357401943,62.1057850600719,27.6850026492008,16.9756014063553,9.39762916858831,1.87208229202234,20.1788910504896,19.206682639006,93.5774809299813,68.2726045303452,94.1997878817394,2.76837039,205.99945068,NA,90.3,5.32787350218408,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GA71FL","moyenogooue",29.87,10.57,174,16.2031431652534,66.2757591258193,"GAB",2019,1.62031431652534,8.91478453560632,70,5,73.0615082787657,93.511445550012,8.15626168051707,2.22930433283385,69.4115402460597,26.2377828568218,13.8694504363135,11.2705778675825,3.18338354244045,23.8217212745134,19.3312904135424,84.0277968734829,44.3568820586987,87.5201763264453,2.76837039,205.99945068,NA,90.3,5.32787350218408,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GA71FL","ngounie",51.24,40.23,251,24.7333359694268,75.8793588084187,"GAB",2019,2.47333359694268,8.91478453560632,70,5,72.8060582308703,87.5246925926473,7.81344449325736,1.87444658582931,63.2539099250392,20.1569326683109,18.3302377528131,14.0561113348448,3.91298639503752,23.388505763012,19.8479168846337,85.8652540480126,48.0055565774247,82.6295451428822,2.76837039,205.99945068,NA,90.3,5.32787350218408,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GA71FL","nyanga",45.3,26.99,115,19.5605007497982,80.673244331318,"GAB",2019,1.95605007497982,8.91478453560632,70,5,72.0154885543254,92.6735483389648,7.70395782002285,1.87146022171137,74.7525636285579,27.0870072469339,18.0051166485393,12.7075076841861,2.89204287982773,25.416572757246,18.9072275912672,84.4896196980089,50.8698577837198,81.2462158661067,2.76837039,205.99945068,NA,90.3,5.32787350218408,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GA71FL","ogooueivindo",85.99,73.63,162,36.9680499193114,62.9211840086851,"GAB",2019,3.69680499193114,8.91478453560632,70,5,54.7340456558858,71.8240817443138,7.13111952802972,1.5930684358551,41.5895341433283,28.5479631455773,32.3681235263231,12.9446505871688,1.92021765660374,26.9196017403923,18.7201096635844,58.2424413681719,26.9754650945572,67.8562552290915,2.76837039,205.99945068,NA,90.3,5.32787350218408,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GA71FL","ogoouelolo",68.88,52.61,151,23.2103373837247,58.2655055318371,"GAB",2019,2.32103373837247,8.91478453560632,70,5,73.2338447674045,90.1360531579019,7.64845915036278,1.91086461105181,51.4939686242402,12.4389240525053,22.5879768500571,15.8599925683209,3.49040099899563,23.4114260946493,18.6012403508876,71.5558087977124,43.9249202830628,86.4862937793063,2.76837039,205.99945068,NA,90.3,5.32787350218408,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GA71FL","ogoouemaritime",27.89,13.95,68,7.11138669673868,60.5887388923468,"GAB",2019,0.711138669673868,8.91478453560632,70,5,73.2564730135153,95.2410351587455,8.19016020166625,2.42700116057427,64.2674447542773,20.614091826701,10.4770117890373,9.42758728834667,3.73503750467372,24.5850699108872,18.8586605380835,80.1099696708189,61.1860943634523,83.483315857613,2.76837039,205.99945068,NA,90.3,5.32787350218408,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GA71FL","portgentil",31.54,14.51,618,2.81989555805922,100,"GAB",2019,0.281989555805922,8.91478453560632,70,5,78.1175352901768,96.137408670952,9.22262936837784,3.33926799542258,76.8125628536134,13.1865922912688,8.28017341624478,6.64604820523643,3.7898594948716,22.7658146043807,19.8177055812675,98.1244449808034,80.7924526136737,96.0181836988573,2.76837039,205.99945068,NA,90.3,5.32787350218408,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GA71FL","woleuntem",69.92,44.45,395,44.1116755841132,59.3895561335386,"GAB",2019,4.41116755841132,8.91478453560632,70,5,70.2167195742937,85.3026931280138,9.03948209943843,2.32969875336266,60.8293052427547,23.7399957616492,10.9150455389883,4.43514338790076,2.07463949806218,26.8880036106303,19.2230370977621,79.8511608071366,44.5856837439253,84.140209805701,2.76837039,205.99945068,NA,90.3,5.32787350218408,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GH4BFL","ashanti",118.06,61.86,680,23.6230245420834,45.4862803577757,"GHA",2003,2.36230245420834,5.88164764823244,80,-11,82.4046299543081,53.33948231821,6.34553379392432,3.44644158981606,82.1591248754018,100,29.4363089094255,20.7504310245528,6.50614224630606,22.2175061722141,19.4488246086173,70.9174478080789,40.9364004997172,57.4727911076612,2.14935279,18.96423721,NA,48.3,2.94255495339868,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GH4BFL","brongahafo",107.5,60.98,362,61.2391963103343,33.1854616703686,"GHA",2003,6.12391963103343,5.88164764823244,80,-11,85.3286408412561,50.643286438556,5.37276773370638,2.80354001730461,87.0541495547735,100,29.1348516422381,20.5386343582164,5.39532810023255,20.8502342195008,19.7320221634299,65.3469687455938,21.4962071544723,41.4777375150229,2.14935279,18.96423721,NA,48.3,2.94255495339868,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GH4BFL","central",109.12,61.32,292,33.6207825067757,27.4957447795687,"GHA",2003,3.36207825067757,5.88164764823244,80,-11,87.9470385670072,30.5655451366555,4.77709155524421,2.92282462553637,86.4508766885853,100,31.3735655588426,21.272775649531,2.41237070762362,22.8750243546787,19.1626335375817,56.5411587382639,30.1277263273732,34.3229964650948,2.14935279,18.96423721,NA,48.3,2.94255495339868,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GH4BFL","eastern",84.2,49.13,372,37.5207553883914,29.5370726961832,"GHA",2003,3.75207553883914,5.88164764823244,80,-11,76.9710169419884,39.4702550893625,6.33268129326543,3.01028852717844,79.1180303007489,100,26.2579489969103,17.7245074220084,6.33243449951749,21.0798486908193,19.700209747768,60.5663648632007,34.7893847893702,45.4297717502584,2.14935279,18.96423721,NA,48.3,2.94255495339868,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GH4BFL","greateraccra",71.54,45.17,363,16.892345596425,82.7119475371183,"GHA",2003,1.6892345596425,5.88164764823244,80,-11,78.7061041510603,75.2198432237224,7.59292821420884,4.46532573413301,87.8209921799687,100,11.531752655198,10.1399033342842,7.3272102533161,17.9609231843519,20.4383992744928,81.642979742628,63.4086442990081,75.2496970045321,2.14935279,18.96423721,NA,48.3,2.94255495339868,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GH4BFL","northern",138.1,104.99,479,59.3823426608425,19.1985227154136,"GHA",2003,5.93823426608425,5.88164764823244,80,-11,63.2448029568785,15.7375709518237,1.11042866543139,1.82399524864472,76.0008652197865,100,48.2728642023603,35.4854099829531,7.05758125370354,19.696996211062,20.1533043852827,41.229761023407,11.1982262618024,16.3221630809784,2.14935279,18.96423721,NA,48.3,2.94255495339868,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GH4BFL","uppereast",72.02,40.81,217,63.5839558352681,15.5954559620574,"GHA",2003,6.3583955835268,5.88164764823244,80,-11,79.857525927414,24.5091823129178,0.825614546447509,1.86597477670313,91.2065909393919,100,30.7662085030312,32.220953638843,13.5354562400401,9.78834935687653,19.5826168895231,65.2897368180135,16.4714276904797,16.7096455880379,2.14935279,18.96423721,NA,48.3,2.94255495339868,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GH4BFL","upperwest",183.06,141.85,122,59.9876678889359,18.3746415865127,"GHA",2003,5.99876678889359,5.88164764823244,80,-11,77.2779970217093,32.2907323233216,1.61619995967655,1.76218094445912,79.4508966118008,100,33.9480782611468,25.1945979306326,10.8167520131724,20.2829755280328,19.97429178276,69.0345693355106,12.313776721095,18.2465549190836,2.14935279,18.96423721,NA,48.3,2.94255495339868,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GH4BFL","volta",122.7,64.37,286,41.4547760900028,22.1308161754539,"GHA",2003,4.14547760900028,5.88164764823244,80,-11,89.2629113577419,43.211871576255,5.39938420323123,2.61793311971782,89.4100312992219,100,23.6046914484242,24.1901502535021,13.4824544774348,16.4556426240758,19.7725834312812,59.4515199589759,24.6271035109827,26.3689635113867,2.14935279,18.96423721,NA,48.3,2.94255495339868,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GH4BFL","western",128.49,83.41,340,61.9162523388207,32.8113560981716,"GHA",2003,6.19162523388207,5.88164764823244,80,-11,78.8684823154255,32.3484752210024,5.41717406009556,2.97016096702178,76.407063931414,96.4796582384296,27.7702494668117,16.3310942827788,5.66921532547952,21.6971021073795,19.2640317446773,70.4858187626222,32.6235865944417,48.5412917282104,2.14935279,18.96423721,NA,48.3,2.94255495339868,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GH5AFL","ashanti",77.4,44.04,539,29.8951649738729,43.4320791188573,"GHA",2008,2.98951649738729,7.07551939906139,93,-6,91.3542272178591,64.584250051204,6.82059233229521,3.33360898619787,92.9929741210707,46.5598916970943,22.0462701161837,15.8026746282744,9.64566474659594,23.4399448329547,19.9368526785731,94.3526600634328,80.7213137846549,71.8044563750264,3.72533512,63.45487595,NA,60.5,4.15032903833153,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GH5AFL","brongahafo",66.59,45.36,252,48.7731123094402,34.6936382534773,"GHA",2008,4.87731123094402,7.07551939906139,93,-6,95.725463448181,60.8936783985373,5.2790849922799,2.6769350266169,95.725463448181,61.807404940605,21.4379866225191,17.0540021522745,3.39874944025268,17.5870519836837,19.5717971339204,78.3929798126545,82.8012973201374,48.1905546046551,3.72533512,63.45487595,NA,60.5,4.15032903833153,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GH5AFL","central",101.11,62.46,273,29.7779695573061,29.0270205548057,"GHA",2008,2.97779695573061,7.07551939906139,93,-6,81.012344478057,51.3974116854004,5.71417886351301,3.09784069733005,87.2845477314684,62.1988072296958,28.7403129407914,25.0464739225945,13.5201861077009,24.9766697505785,19.5881920860447,84.9149394578159,81.1189623892952,56.8675206803767,3.72533512,63.45487595,NA,60.5,4.15032903833153,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GH5AFL","eastern",74.13,52.31,250,29.0072118424282,31.7538934967765,"GHA",2008,2.90072118424282,7.07551939906139,93,-6,91.4880269240511,58.4939493898073,6.61561659764157,2.97945623444106,86.7890576547688,62.3878660968164,28.2142004028561,11.6543956122,5.68526813089503,18.8255202145445,19.5639409192401,85.6756607908993,71.9317522319186,53.8203776397257,3.72533512,63.45487595,NA,60.5,4.15032903833153,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GH5AFL","greateraccra",58.15,32.25,325,9.70213896024705,84.5411636851301,"GHA",2008,0.970213896024705,7.07551939906139,93,-6,88.5885450361558,75.5632405426423,8.07241367265799,4.43564157801656,92.4055579765316,62.615633835982,12.5331144970763,9.37619104704148,4.41113588976801,17.2275271069632,21.1726019180859,97.6528192034991,85.9115601911435,83.1352452105676,3.72533512,63.45487595,NA,60.5,4.15032903833153,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GH5AFL","northern",139.59,100.35,411,50.3761887076503,23.5881401818273,"GHA",2008,5.03761887076503,7.07551939906139,93,-6,76.4226901550865,26.5638309134375,1.68820483385235,1.89341576716568,80.5218373879151,70.9222466721537,25.5606600752978,23.1946138386205,13.2940137029718,23.2325519978584,20.0858079880712,72.942642247243,26.4359985516353,30.0136253320868,3.72533512,63.45487595,NA,60.5,4.15032903833153,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GH5AFL","uppereast",56.22,43.73,158,46.1808762349464,10.2129422182898,"GHA",2008,4.61808762349464,7.07551939906139,93,-6,97.5021292557876,46.3221623431918,2.10161074674228,1.70798034671971,96.4613486036546,78.0087563912451,29.8678975224479,30.4326851498145,12.8661213074913,14.1511780049942,19.1494362791508,95.848897631138,11.6296835946155,24.1548857340146,3.72533512,63.45487595,NA,60.5,4.15032903833153,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GH5AFL","upperwest",136.97,91.07,81,60.8811046210942,16.7828953840636,"GHA",2008,6.08811046210942,7.07551939906139,93,-6,94.8380609841967,45.5440092665495,2.24883715925771,1.92148547006475,96.7299205369226,85.0829326505312,22.0551835226998,19.7484344440854,11.6705143766613,20.1209519926015,18.9754370214505,97.180217302647,30.0908181876124,26.42560966659,3.72533512,63.45487595,NA,60.5,4.15032903833153,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GH5AFL","volta",36.3,10.26,260,35.2349408035325,22.238857376276,"GHA",2008,3.52349408035325,7.07551939906139,93,-6,93.0172694088106,53.6508965522388,5.40969501868872,2.60173590161752,92.0275941002296,83.2966578741908,19.6765321040496,15.2373987459551,3.79402164291778,18.0865083354361,20.0910340285283,70.4477058979761,53.2893775506088,45.9164045179231,3.72533512,63.45487595,NA,60.5,4.15032903833153,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GH5AFL","western",50.7,24.88,275,36.3734244583975,37.1934900155425,"GHA",2008,3.63734244583975,7.07551939906139,93,-6,95.961930446279,50.2664408214694,6.18853692844713,3.09137220112604,89.6599982640823,53.8901441882329,21.6876776636224,12.76481057557,5.9135203456535,22.0676930991698,20.2147575638622,73.2449169735351,61.7778702528964,56.101368206079,3.72533512,63.45487595,NA,60.5,4.15032903833153,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GH72FL","ashanti",72.79,30.69,1028,22.4588110184588,54.0720883855636,"GHA",2014,2.24588110184588,7.57553763980581,98,0,92.5368503609113,85.2638912965703,7.1461030142418,3.58434743766144,95.1239216018002,45.9153406656854,10.3930529953621,10.8899057424064,3.43597552316149,23.4514238469058,20.744776341798,93.2589060911024,78.6657996801183,83.8225397472979,4.01644135,78.46701813,NA,78.3,4.36267838528992,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GH72FL","brongahafo",48.91,21.14,475,45.7941824334821,40.70761312757,"GHA",2014,4.57941824334821,7.57553763980581,98,0,89.6011624788455,74.1998591399596,5.5261376839827,2.61099879099048,92.9601750303544,54.2492682129205,10.3792955735418,9.89704287538322,4.39270793002635,16.8826779177806,19.8245473690791,84.344257785381,74.1675167604166,61.8114605846515,4.01644135,78.46701813,NA,78.3,4.36267838528992,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GH72FL","central",62.05,36.97,599,42.8675519647798,31.8695786401564,"GHA",2014,4.28675519647798,7.57553763980581,98,0,89.5317657142247,69.1360068689826,6.69126067460215,3.09633254936283,90.2209755171324,49.1145586906018,18.2510310453118,17.6142657222425,8.25519657670924,18.2651309372137,20.1104861938551,86.4266102659436,79.1570821307295,79.4112491822437,4.01644135,78.46701813,NA,78.3,4.36267838528992,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GH72FL","eastern",69.68,32.9,524,41.3665342869292,39.8516492691373,"GHA",2014,4.13665342869292,7.57553763980581,98,0,90.9787739124856,65.8291091040404,6.88238463643495,2.925872528236,86.8796484255212,50.4024333145188,10.7929626527001,10.9690980997771,4.89095009181726,17.7392853099583,20.0107246396844,79.9761010904817,73.2241255256913,74.8479314279155,4.01644135,78.46701813,NA,78.3,4.36267838528992,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GH72FL","greateraccra",33.56,14.6,840,16.5874402720744,86.5920925465908,"GHA",2014,1.65874402720744,7.57553763980581,98,0,91.072845441284,90.7199169295819,8.04164839372141,4.28842755839263,92.1688879676225,59.1353965606808,4.29773708347999,10.5611009490464,5.05335359089465,17.9756799140777,21.9889188013683,97.2040199922554,88.6422155201906,92.4176985422044,4.01644135,78.46701813,NA,78.3,4.36267838528992,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
