"iso3","country","year","series","pfpr_pct","exposure_source","status","ihme_under5_deaths","attributable_under5_deaths","counterfactual_under5_deaths","attributable_fraction","ihme_malaria_deaths","map_population_coverage","any_current_pfpr_outside_observed_support","any_zero_below_observed_support","temporal_transport_from_pre2016_fit"
"BFA","Burkina Faso",2024,"map_full",20.8912355688325,"MAP","estimated",54484.0205521836,12353.1854022255,42130.8351499581,0.226730429895383,10708.7756030255,1,FALSE,TRUE,FALSE
"BWA","Botswana",2024,"map_full",0.0785030798269115,"MAP","estimated",1172.25308563155,1.15232683342562,1171.10075879812,0.000983001748982225,0.695282142301979,0.500006041684288,FALSE,TRUE,FALSE
"CAF","Central African Republic",2024,"map_full",33.7356038277751,"MAP","estimated",30131.6302473718,8543.54579109856,21588.0844562733,0.28354077495836,3864.81190981826,1,FALSE,TRUE,FALSE
"CIV","Cote d'Ivoire",2024,"map_full",21.6015841554766,"MAP","estimated",76149.5103506282,16387.9673348508,59761.5430157774,0.215207783469557,12847.9944570404,0.999044906250652,FALSE,TRUE,FALSE
"CMR","Cameroon",2024,"map_full",25.1740174516115,"MAP","estimated",76158.9596642578,20776.6795551297,55382.2801091281,0.272806766882353,16295.439261067,0.994188327616715,FALSE,TRUE,FALSE
"COD","Democratic Republic of the Congo",2024,"map_full",36.0589155594133,"MAP","estimated",207594.492222304,64941.1958796703,142653.296342634,0.312827162149021,61774.2754897226,0.967916469947541,FALSE,TRUE,FALSE
"COG","Congo",2024,"map_full",23.0367800311056,"MAP","estimated",7790.75347139419,1859.25147657911,5931.50199481508,0.23864848033067,1414.45241393579,0.999607704919486,FALSE,TRUE,FALSE
"COM","Comoros",2024,"map_full",2.05693091322994,"MAP","estimated",991.364747730024,22.9255685957999,968.439179134224,0.0231252610588521,3.33028598949748,0.977875023773357,FALSE,TRUE,FALSE
"CPV","Cape Verde",2024,"map_full",,"MAP","missing_MAP_no_estimate",171.633171400474,,,,3.47634329775336e-24,,,TRUE,FALSE
"DJI","Djibouti",2024,"map_full",4.3967566637446,"MAP","estimated",1619.05851447361,69.562098581619,1549.49641589199,0.0429645364634861,19.4005119570286,0.900244405140964,FALSE,TRUE,FALSE
"ERI","Eritrea",2024,"map_full",1.01244593723427,"MAP","estimated",11415.5571326635,203.104618800169,11212.4525138633,0.0177919147037531,43.3765641194195,0.941587510523092,FALSE,TRUE,FALSE
"ETH","Ethiopia",2024,"map_full",3.96841512486915,"MAP","estimated",191455.600459436,7986.02660822875,183469.573851207,0.041712159837919,8908.38144328392,0.827585277262,FALSE,TRUE,FALSE
"GAB","Gabon",2024,"map_full",18.3938632660677,"MAP","estimated",1762.17544190006,329.437019124626,1432.73842277544,0.186949046781296,264.514045573738,0.999284909726468,FALSE,TRUE,FALSE
"GHA","Ghana",2024,"map_full",16.1544407206884,"MAP","estimated",39450.0929558237,6649.84126781666,32800.2516880071,0.168563386536583,6745.25942954957,0.999730304961018,FALSE,TRUE,FALSE
"GIN","Guinea",2024,"map_full",21.3998882059171,"MAP","estimated",41823.6813861269,10214.0445546355,31609.6368314914,0.244216774232206,7062.92867541533,0.996935005435981,FALSE,TRUE,FALSE
"GMB","The Gambia",2024,"map_full",7.44118125415429,"MAP","estimated",4149.15874769844,348.988140095415,3800.17060760302,0.0841105779066662,125.250703961608,0.99989435444155,FALSE,TRUE,FALSE
"GNB","Guinea-Bissau",2024,"map_full",6.4586512545087,"MAP","estimated",5124.05416089457,420.401370330922,4703.65279056365,0.0820446773453946,243.753822660091,0.996068689009789,FALSE,TRUE,FALSE
"GNQ","Equatorial Guinea",2024,"map_full",22.7935103595535,"MAP","estimated",2267.52069426983,499.052016564141,1768.46867770569,0.220087083582204,718.459783286752,0.967788791016353,FALSE,TRUE,FALSE
"KEN","Kenya",2024,"map_full",4.56636270936913,"MAP","estimated",40835.6314958744,2143.41801255401,38692.2134833204,0.0524889155386409,2762.50881132626,0.822215895130027,FALSE,TRUE,FALSE
"LBR","Liberia",2024,"map_full",15.076632247439,"MAP","estimated",14929.2413209443,2516.03932037752,12413.2020005668,0.168530956549531,2689.78371276534,0.999979141849584,FALSE,TRUE,FALSE
"LSO","Lesotho",2024,"map_full",,"MAP","missing_MAP_no_estimate",2500.22260683638,,,,,0,,TRUE,FALSE
"MDG","Madagascar",2024,"map_full",9.56229188686996,"MAP","estimated",56616.2699064944,7074.83720645816,49541.4327000362,0.124961203169031,4898.31220543322,0.965066759112986,FALSE,TRUE,FALSE
"MLI","Mali",2024,"map_full",17.8255590399717,"MAP","estimated",87756.7145398564,18716.5711371619,69040.1434026945,0.213277938164622,12944.5842730324,0.97767054940682,FALSE,TRUE,FALSE
"MOZ","Mozambique",2024,"map_full",24.0344454120773,"MAP","estimated",75208.0645451155,17303.2695563689,57904.7949887466,0.230071996414547,10284.9934524545,0.999790945132115,FALSE,TRUE,FALSE
"MRT","Mauritania",2024,"map_full",2.77377496776398,"MAP","estimated",5487.39520476196,160.740689805048,5326.65451495691,0.0292927124449789,192.831907593039,0.840119682930452,FALSE,TRUE,FALSE
"MWI","Malawi",2024,"map_full",19.1757235989892,"MAP","estimated",34215.8271722914,7187.4749066904,27028.352265601,0.210062871503833,5556.77907078908,0.999764978481837,FALSE,TRUE,FALSE
"NAM","Namibia",2024,"map_full",0.94567686375632,"MAP","estimated",2453.1860336331,31.2292183072656,2421.95681532584,0.0127300652617103,11.0131110529254,0.611389973186959,FALSE,TRUE,FALSE
"NER","Niger",2024,"map_full",17.3368601964551,"MAP","estimated",137095.733919724,34098.798824817,102996.935094907,0.24872253752829,20343.4978323923,0.952363358910006,FALSE,TRUE,FALSE
"NGA","Nigeria",2024,"map_full",24.7045606738025,"MAP","estimated",733038.165705799,200987.6756104,532050.490095399,0.274184462710589,138110.850542117,0.999968748812492,FALSE,TRUE,FALSE
"RWA","Rwanda",2024,"map_full",2.95274596542956,"MAP","estimated",19235.6005186113,817.941159523702,18417.6593590876,0.042522257557403,2147.105688144,0.814603360177058,FALSE,TRUE,FALSE
"SEN","Senegal",2024,"map_full",6.76968783303698,"MAP","estimated",23309.1314317423,1698.81322214434,21610.3182095979,0.072881875805587,766.297572416344,0.99558981120801,FALSE,TRUE,FALSE
"SLE","Sierra Leone",2024,"map_full",30.8209909320081,"MAP","estimated",27722.5042039334,7877.3780052954,19845.126198638,0.284151025727962,6200.18547588636,0.99816935916103,FALSE,TRUE,FALSE
"SOM","Somalia",2024,"map_full",3.00562461766305,"MAP","estimated",77963.2725942302,3649.79147349118,74313.481120739,0.0468142415273791,1200.23039386064,0.983183349547194,FALSE,TRUE,FALSE
"SSD","South Sudan",2024,"map_full",23.1223019010464,"MAP","estimated",40850.8188016772,9956.68151440203,30894.1372872752,0.24373272816733,4779.0227833698,0.998944588913762,FALSE,TRUE,FALSE
"STP","Sao Tome and Principe",2024,"map_full",,"MAP","missing_MAP_no_estimate",150.390666476629,,,,2.34744035019355,,,TRUE,FALSE
"SWZ","Swaziland",2024,"map_full",2.08854269781645,"MAP","estimated",1332.35134395888,33.6007909824071,1298.75055297648,0.02521916695229,0.481067001536171,0.0264825648638429,FALSE,TRUE,FALSE
"TCD","Chad",2024,"map_full",15.0510808013007,"MAP","estimated",92505.5931263154,17472.2420278212,75033.3510984942,0.188877682282011,4884.19831764987,0.941951498070144,FALSE,TRUE,FALSE
"TGO","Togo",2024,"map_full",20.9673047922131,"MAP","estimated",14559.6237615014,3493.40134579216,11066.2224157092,0.239937611233432,1863.65613692523,1,FALSE,TRUE,FALSE
"TZA","Tanzania",2024,"map_full",8.82121978993696,"MAP","estimated",89484.4613544148,8709.43729652974,80775.024057885,0.0973290464590818,9939.76533484766,0.982661834291151,FALSE,TRUE,FALSE
"UGA","Uganda",2024,"map_full",21.8964090477387,"MAP","estimated",93423.0026856156,21899.4198763822,71523.5828092333,0.234411432375788,26093.0901265167,0.972005626882908,FALSE,TRUE,FALSE
"ZMB","Zambia",2024,"map_full",14.2728881701827,"MAP","estimated",34784.1651348346,6282.66610883988,28501.4990259947,0.180618568376911,4717.79275413367,0.999994981989078,FALSE,TRUE,FALSE
"ZWE","Zimbabwe",2024,"map_full",3.38446214555114,"MAP","estimated",24202.7039972532,1015.4547575948,23187.2492396584,0.0419562523968415,275.192339219123,0.993374399109765,FALSE,TRUE,FALSE
