"iso3","regkey","year","coverage","coverage_confirmed"
"TCD","lac",2016,1,
"TCD","lac",2017,1,
"TCD","lac",2018,1,
"TCD","lac",2019,1,
"TCD","lac",2020,1,
"TCD","lac",2021,1,
"TCD","lac",2022,1,
"TCD","lac",2023,1,
"TCD","lac",2024,1,
"TCD","lac",2025,1,
"TCD","ndjamena",2000,0,
"TCD","ndjamena",2001,0,
"TCD","ndjamena",2002,0,
"TCD","ndjamena",2003,0,
"TCD","ndjamena",2004,0,
"TCD","ndjamena",2005,0,
"TCD","ndjamena",2006,0,
"TCD","ndjamena",2007,0,
"TCD","ndjamena",2008,0,
"TCD","ndjamena",2009,0,
"TCD","ndjamena",2010,0,
"TCD","ndjamena",2011,0,
"TCD","ndjamena",2012,0,
"TCD","ndjamena",2013,0,
"TCD","ndjamena",2014,0,
"TCD","ndjamena",2015,1,
"TCD","ndjamena",2016,1,
"TCD","ndjamena",2017,1,
"TCD","ndjamena",2018,1,
"TCD","ndjamena",2019,1,
"TCD","ndjamena",2020,1,
"TCD","ndjamena",2021,1,
"TCD","ndjamena",2022,1,
"TCD","ndjamena",2023,1,
"TCD","ndjamena",2024,1,
"TCD","ndjamena",2025,1,
"TCD","mayokebbiest",2000,0,
"TCD","mayokebbiest",2001,0,
"TCD","mayokebbiest",2002,0,
"TCD","mayokebbiest",2003,0,
"TCD","mayokebbiest",2004,0,
"TCD","mayokebbiest",2005,0,
"TCD","mayokebbiest",2006,0,
"TCD","mayokebbiest",2007,0,
"TCD","mayokebbiest",2008,0,
"TCD","mayokebbiest",2009,0,
"TCD","mayokebbiest",2010,0,
"TCD","mayokebbiest",2011,0,
"TCD","mayokebbiest",2012,0,
"TCD","mayokebbiest",2013,0,
"TCD","mayokebbiest",2014,0,
"TCD","mayokebbiest",2015,1,
"TCD","mayokebbiest",2016,1,
"TCD","mayokebbiest",2017,1,
"TCD","mayokebbiest",2018,1,
"TCD","mayokebbiest",2019,1,
"TCD","mayokebbiest",2020,1,
"TCD","mayokebbiest",2021,1,
"TCD","mayokebbiest",2022,1,
"TCD","mayokebbiest",2023,1,
"TCD","mayokebbiest",2024,1,
"TCD","mayokebbiest",2025,1,
"TCD","guera",2000,0,
"TCD","guera",2001,0,
"TCD","guera",2002,0,
"TCD","guera",2003,0,
"TCD","guera",2004,0,
"TCD","guera",2005,0,
"TCD","guera",2006,0,
"TCD","guera",2007,0,
"TCD","guera",2008,0,
"TCD","guera",2009,0,
"TCD","guera",2010,0,
"TCD","guera",2011,0,
"TCD","guera",2012,0,
"TCD","guera",2013,0,
"TCD","guera",2014,0,
"TCD","guera",2015,1,
"TCD","guera",2016,1,
"TCD","guera",2017,1,
"TCD","guera",2018,1,
"TCD","guera",2019,1,
"TCD","guera",2020,1,
"TCD","guera",2021,1,
"TCD","guera",2022,1,
"TCD","guera",2023,1,
"TCD","guera",2024,1,
"TCD","guera",2025,1,
"TCD","wadifira",2000,0,
"TCD","wadifira",2001,0,
"TCD","wadifira",2002,0,
"TCD","wadifira",2003,0,
"TCD","wadifira",2004,0,
"TCD","wadifira",2005,0,
"TCD","wadifira",2006,0,
"TCD","wadifira",2007,0,
"TCD","wadifira",2008,0,
"TCD","wadifira",2009,0,
"TCD","wadifira",2010,0,
"TCD","wadifira",2011,0,
"TCD","wadifira",2012,0,
"TCD","wadifira",2013,0,
"TCD","wadifira",2014,0,
"TCD","wadifira",2015,1,
"TCD","wadifira",2016,1,
"TCD","wadifira",2017,1,
"TCD","wadifira",2018,1,
"TCD","wadifira",2019,1,
"TCD","wadifira",2020,1,
"TCD","wadifira",2021,1,
"TCD","wadifira",2022,1,
"TCD","wadifira",2023,1,
"TCD","wadifira",2024,1,
"TCD","wadifira",2025,1,
"TCD","mayokebbiouest",2000,0,
"TCD","mayokebbiouest",2001,0,
"TCD","mayokebbiouest",2002,0,
"TCD","mayokebbiouest",2003,0,
"TCD","mayokebbiouest",2004,0,
"TCD","mayokebbiouest",2005,0,
"TCD","mayokebbiouest",2006,0,
"TCD","mayokebbiouest",2007,0,
"TCD","mayokebbiouest",2008,0,
"TCD","mayokebbiouest",2009,0,
"TCD","mayokebbiouest",2010,0,
"TCD","mayokebbiouest",2011,0,
"TCD","mayokebbiouest",2012,0,
"TCD","mayokebbiouest",2013,0,
"TCD","mayokebbiouest",2014,0,
"TCD","mayokebbiouest",2015,1,
"TCD","mayokebbiouest",2016,1,
"TCD","mayokebbiouest",2017,1,
"TCD","mayokebbiouest",2018,1,
"TCD","mayokebbiouest",2019,1,
"TCD","mayokebbiouest",2020,1,
"TCD","mayokebbiouest",2021,1,
"TCD","mayokebbiouest",2022,1,
"TCD","mayokebbiouest",2023,1,
"TCD","mayokebbiouest",2024,1,
"TCD","mayokebbiouest",2025,1,
"TCD","batha",2000,0,
"TCD","batha",2001,0,
"TCD","batha",2002,0,
"TCD","batha",2003,0,
"TCD","batha",2004,0,
"TCD","batha",2005,0,
"TCD","batha",2006,0,
"TCD","batha",2007,0,
"TCD","batha",2008,0,
"TCD","batha",2009,0,
"TCD","batha",2010,0,
"TCD","batha",2011,0,
"TCD","batha",2012,0,
"TCD","batha",2013,0,
"TCD","batha",2014,0,
"TCD","batha",2015,1,
"TCD","batha",2016,1,
"TCD","batha",2017,1,
"TCD","batha",2018,1,
"TCD","batha",2019,1,
"TCD","batha",2020,1,
"TCD","batha",2021,1,
"TCD","batha",2022,1,
"TCD","batha",2023,1,
"TCD","batha",2024,1,
"TCD","batha",2025,1,
"TCD","salamat",2000,0,
"TCD","salamat",2001,0,
"TCD","salamat",2002,0,
"TCD","salamat",2003,0,
"TCD","salamat",2004,0,
"TCD","salamat",2005,0,
"TCD","salamat",2006,0,
"TCD","salamat",2007,0,
"TCD","salamat",2008,0,
"TCD","salamat",2009,0,
"TCD","salamat",2010,0,
"TCD","salamat",2011,0,
"TCD","salamat",2012,0,
"TCD","salamat",2013,0,
"TCD","salamat",2014,0,
"TCD","salamat",2015,1,
"TCD","salamat",2016,1,
"TCD","salamat",2017,1,
"TCD","salamat",2018,1,
"TCD","salamat",2019,1,
"TCD","salamat",2020,1,
"TCD","salamat",2021,1,
"TCD","salamat",2022,1,
"TCD","salamat",2023,1,
"TCD","salamat",2024,1,
"TCD","salamat",2025,1,
"TCD","sila",2000,0,
"TCD","sila",2001,0,
"TCD","sila",2002,0,
"TCD","sila",2003,0,
"TCD","sila",2004,0,
"TCD","sila",2005,0,
"TCD","sila",2006,0,
"TCD","sila",2007,0,
"TCD","sila",2008,0,
"TCD","sila",2009,0,
"TCD","sila",2010,0,
"TCD","sila",2011,0,
"TCD","sila",2012,0,
"TCD","sila",2013,0,
"TCD","sila",2014,0,
"TCD","sila",2015,1,
"TCD","sila",2016,1,
"TCD","sila",2017,1,
"TCD","sila",2018,1,
"TCD","sila",2019,1,
"TCD","sila",2020,1,
"TCD","sila",2021,1,
"TCD","sila",2022,1,
"TCD","sila",2023,1,
"TCD","sila",2024,1,
"TCD","sila",2025,1,
"TCD","barhelgazal",2000,0,
"TCD","barhelgazal",2001,0,
"TCD","barhelgazal",2002,0,
"TCD","barhelgazal",2003,0,
"TCD","barhelgazal",2004,0,
"TCD","barhelgazal",2005,0,
"TCD","barhelgazal",2006,0,
"TCD","barhelgazal",2007,0,
"TCD","barhelgazal",2008,0,
"TCD","barhelgazal",2009,0,
"TCD","barhelgazal",2010,0,
"TCD","barhelgazal",2011,0,
"TCD","barhelgazal",2012,0,
"TCD","barhelgazal",2013,0,
"TCD","barhelgazal",2014,0,
"TCD","barhelgazal",2015,1,
"TCD","barhelgazal",2016,1,
"TCD","barhelgazal",2017,1,
"TCD","barhelgazal",2018,1,
"TCD","barhelgazal",2019,1,
"TCD","barhelgazal",2020,1,
"TCD","barhelgazal",2021,1,
"TCD","barhelgazal",2022,1,
"TCD","barhelgazal",2023,1,
"TCD","barhelgazal",2024,1,
"TCD","barhelgazal",2025,1,
"TCD","logoneoriental",2000,0,
"TCD","logoneoriental",2001,0,
"TCD","logoneoriental",2002,0,
"TCD","logoneoriental",2003,0,
"TCD","logoneoriental",2004,0,
"TCD","logoneoriental",2005,0,
"TCD","logoneoriental",2006,0,
"TCD","logoneoriental",2007,0,
"TCD","logoneoriental",2008,0,
"TCD","logoneoriental",2009,0,
"TCD","logoneoriental",2010,0,
"TCD","logoneoriental",2011,0,
"TCD","logoneoriental",2012,0,
"TCD","logoneoriental",2013,0,
"TCD","logoneoriental",2014,0,
"TCD","logoneoriental",2015,1,
"TCD","logoneoriental",2016,1,
"TCD","logoneoriental",2017,1,
"TCD","logoneoriental",2018,1,
"TCD","logoneoriental",2019,1,
"TCD","logoneoriental",2020,1,
"TCD","logoneoriental",2021,1,
"TCD","logoneoriental",2022,1,
"TCD","logoneoriental",2023,1,
"TCD","logoneoriental",2024,1,
"TCD","logoneoriental",2025,1,
"TCD","logoneoccidental",2000,0,
"TCD","logoneoccidental",2001,0,
"TCD","logoneoccidental",2002,0,
"TCD","logoneoccidental",2003,0,
"TCD","logoneoccidental",2004,0,
"TCD","logoneoccidental",2005,0,
"TCD","logoneoccidental",2006,0,
"TCD","logoneoccidental",2007,0,
"TCD","logoneoccidental",2008,0,
"TCD","logoneoccidental",2009,0,
"TCD","logoneoccidental",2010,0,
"TCD","logoneoccidental",2011,0,
"TCD","logoneoccidental",2012,0,
"TCD","logoneoccidental",2013,0,
"TCD","logoneoccidental",2014,0,
"TCD","logoneoccidental",2015,1,
"TCD","logoneoccidental",2016,1,
"TCD","logoneoccidental",2017,1,
"TCD","logoneoccidental",2018,1,
"TCD","logoneoccidental",2019,1,
"TCD","logoneoccidental",2020,1,
"TCD","logoneoccidental",2021,1,
"TCD","logoneoccidental",2022,1,
"TCD","logoneoccidental",2023,1,
"TCD","logoneoccidental",2024,1,
"TCD","logoneoccidental",2025,1,
"CIV","sudsansabidjan",2000,0,
"CIV","sudsansabidjan",2001,0,
"CIV","sudsansabidjan",2002,0,
"CIV","sudsansabidjan",2003,0,
"CIV","sudsansabidjan",2004,0,
"CIV","sudsansabidjan",2005,0,
"CIV","sudsansabidjan",2006,0,
"CIV","sudsansabidjan",2007,0,
"CIV","sudsansabidjan",2008,0,
"CIV","sudsansabidjan",2009,0,
"CIV","sudsansabidjan",2010,0,
"CIV","sudsansabidjan",2011,0,
"CIV","sudsansabidjan",2012,0,
"CIV","sudsansabidjan",2013,0,
"CIV","sudsansabidjan",2014,0,
"CIV","sudsansabidjan",2015,0,
"CIV","sudsansabidjan",2016,0,
"CIV","sudsansabidjan",2017,0,
"CIV","sudsansabidjan",2018,0,
"CIV","sudsansabidjan",2019,0,
"CIV","sudsansabidjan",2020,0,
"CIV","sudsansabidjan",2021,0,
"CIV","sudsansabidjan",2022,0,
"CIV","sudsansabidjan",2023,0,
"CIV","sudsansabidjan",2024,0,
"CIV","sudsansabidjan",2025,1,
"CIV","ouest",2000,0,
"CIV","ouest",2001,0,
"CIV","ouest",2002,0,
"CIV","ouest",2003,0,
"CIV","ouest",2004,0,
"CIV","ouest",2005,0,
"CIV","ouest",2006,0,
"CIV","ouest",2007,0,
"CIV","ouest",2008,0,
"CIV","ouest",2009,0,
"CIV","ouest",2010,0,
"CIV","ouest",2011,0,
"CIV","ouest",2012,0,
"CIV","ouest",2013,0,
"CIV","ouest",2014,0,
"CIV","ouest",2015,0,
"CIV","ouest",2016,0,
"CIV","ouest",2017,0,
"CIV","ouest",2018,0,
"CIV","ouest",2019,0,
"CIV","ouest",2020,0,
"CIV","ouest",2021,0,
"CIV","ouest",2022,0,
"CIV","ouest",2023,0,
"CIV","ouest",2024,0,
"CIV","ouest",2025,1,
"CIV","nordest",2000,0,
"CIV","nordest",2001,0,
"CIV","nordest",2002,0,
"CIV","nordest",2003,0,
"CIV","nordest",2004,0,
"CIV","nordest",2005,0,
"CIV","nordest",2006,0,
"CIV","nordest",2007,0,
"CIV","nordest",2008,0,
"CIV","nordest",2009,0,
"CIV","nordest",2010,0,
"CIV","nordest",2011,0,
"CIV","nordest",2012,0,
"CIV","nordest",2013,0,
"CIV","nordest",2014,0,
"CIV","nordest",2015,0,
"CIV","nordest",2016,0,
"CIV","nordest",2017,0,
"CIV","nordest",2018,0,
"CIV","nordest",2019,0,
"CIV","nordest",2020,0,
"CIV","nordest",2021,0,
"CIV","nordest",2022,0,
"CIV","nordest",2023,0,
"CIV","nordest",2024,0,
"CIV","nordest",2025,1,
"CIV","centrenord",2000,0,0
"CIV","centrenord",2001,0,0
"CIV","centrenord",2002,0,0
"CIV","centrenord",2003,0,0
"CIV","centrenord",2004,0,0
"CIV","centrenord",2005,0,0
"CIV","centrenord",2006,0,0
"CIV","centrenord",2007,0,0
"CIV","centrenord",2008,0,0
"CIV","centrenord",2009,0,0
"CIV","centrenord",2010,0,0
"CIV","centrenord",2011,0,0
"CIV","centrenord",2012,0,0
"CIV","centrenord",2013,0,0
"CIV","centrenord",2014,0,0
"CIV","centrenord",2015,0,0
"CIV","centrenord",2016,0,0
"CIV","centrenord",2017,0,0
"CIV","centrenord",2018,0,0
"CIV","centrenord",2019,0,0
"CIV","centrenord",2020,0,0
"CIV","centrenord",2021,0,0
"CIV","centrenord",2022,0,0
"CIV","centrenord",2023,0.108108108108108,1
"CIV","centrenord",2024,0.108108108108108,1
"CIV","centrenord",2025,1,1
"CIV","centre",2000,0,
"CIV","centre",2001,0,
"CIV","centre",2002,0,
"CIV","centre",2003,0,
"CIV","centre",2004,0,
"CIV","centre",2005,0,
"CIV","centre",2006,0,
"CIV","centre",2007,0,
"CIV","centre",2008,0,
"CIV","centre",2009,0,
"CIV","centre",2010,0,
"CIV","centre",2011,0,
"CIV","centre",2012,0,
"CIV","centre",2013,0,
"CIV","centre",2014,0,
"CIV","centre",2015,0,
"CIV","centre",2016,0,
"CIV","centre",2017,0,
"CIV","centre",2018,0,
"CIV","centre",2019,0,
"CIV","centre",2020,0,
"CIV","centre",2021,0,
"CIV","centre",2022,0,
"CIV","centre",2023,0,
"CIV","centre",2024,0,
"CIV","centre",2025,1,
"CIV","villedabidjan",2000,0,
"CIV","villedabidjan",2001,0,
"CIV","villedabidjan",2002,0,
"CIV","villedabidjan",2003,0,
"CIV","villedabidjan",2004,0,
"CIV","villedabidjan",2005,0,
"CIV","villedabidjan",2006,0,
"CIV","villedabidjan",2007,0,
"CIV","villedabidjan",2008,0,
"CIV","villedabidjan",2009,0,
"CIV","villedabidjan",2010,0,
"CIV","villedabidjan",2011,0,
"CIV","villedabidjan",2012,0,
"CIV","villedabidjan",2013,0,
"CIV","villedabidjan",2014,0,
"CIV","villedabidjan",2015,0,
"CIV","villedabidjan",2016,0,
"CIV","villedabidjan",2017,0,
"CIV","villedabidjan",2018,0,
"CIV","villedabidjan",2019,0,
"CIV","villedabidjan",2020,0,
"CIV","villedabidjan",2021,0,
"CIV","villedabidjan",2022,0,
"CIV","villedabidjan",2023,0,
"CIV","villedabidjan",2024,0,
"CIV","villedabidjan",2025,1,
"CIV","sudouest",2000,0,
"CIV","sudouest",2001,0,
"CIV","sudouest",2002,0,
"CIV","sudouest",2003,0,
"CIV","sudouest",2004,0,
"CIV","sudouest",2005,0,
"CIV","sudouest",2006,0,
"CIV","sudouest",2007,0,
"CIV","sudouest",2008,0,
"CIV","sudouest",2009,0,
"CIV","sudouest",2010,0,
"CIV","sudouest",2011,0,
"CIV","sudouest",2012,0,
"CIV","sudouest",2013,0,
"CIV","sudouest",2014,0,
"CIV","sudouest",2015,0,
"CIV","sudouest",2016,0,
"CIV","sudouest",2017,0,
"CIV","sudouest",2018,0,
"CIV","sudouest",2019,0,
"CIV","sudouest",2020,0,
"CIV","sudouest",2021,0,
"CIV","sudouest",2022,0,
"CIV","sudouest",2023,0,
"CIV","sudouest",2024,0,
"CIV","sudouest",2025,1,
"CIV","centreouest",2000,0,
"CIV","centreouest",2001,0,
"CIV","centreouest",2002,0,
"CIV","centreouest",2003,0,
"CIV","centreouest",2004,0,
"CIV","centreouest",2005,0,
"CIV","centreouest",2006,0,
"CIV","centreouest",2007,0,
"CIV","centreouest",2008,0,
"CIV","centreouest",2009,0,
"CIV","centreouest",2010,0,
"CIV","centreouest",2011,0,
"CIV","centreouest",2012,0,
"CIV","centreouest",2013,0,
"CIV","centreouest",2014,0,
"CIV","centreouest",2015,0,
"CIV","centreouest",2016,0,
"CIV","centreouest",2017,0,
"CIV","centreouest",2018,0,
"CIV","centreouest",2019,0,
"CIV","centreouest",2020,0,
"CIV","centreouest",2021,0,
"CIV","centreouest",2022,0,
"CIV","centreouest",2023,0,
"CIV","centreouest",2024,0,
"CIV","centreouest",2025,1,
"CIV","centreest",2000,0,
"CIV","centreest",2001,0,
"CIV","centreest",2002,0,
"CIV","centreest",2003,0,
"CIV","centreest",2004,0,
"CIV","centreest",2005,0,
"CIV","centreest",2006,0,
"CIV","centreest",2007,0,
"CIV","centreest",2008,0,
"CIV","centreest",2009,0,
"CIV","centreest",2010,0,
"CIV","centreest",2011,0,
"CIV","centreest",2012,0,
"CIV","centreest",2013,0,
"CIV","centreest",2014,0,
"CIV","centreest",2015,0,
"CIV","centreest",2016,0,
"CIV","centreest",2017,0,
"CIV","centreest",2018,0,
"CIV","centreest",2019,0,
"CIV","centreest",2020,0,
"CIV","centreest",2021,0,
"CIV","centreest",2022,0,
"CIV","centreest",2023,0,
"CIV","centreest",2024,0,
"CIV","centreest",2025,1,
"CIV","nord",2000,0,0
"CIV","nord",2001,0,0
"CIV","nord",2002,0,0
"CIV","nord",2003,0,0
"CIV","nord",2004,0,0
"CIV","nord",2005,0,0
"CIV","nord",2006,0,0
"CIV","nord",2007,0,0
"CIV","nord",2008,0,0
"CIV","nord",2009,0,0
"CIV","nord",2010,0,0
"CIV","nord",2011,0,0
"CIV","nord",2012,0,0
"CIV","nord",2013,0,0
"CIV","nord",2014,0,0
"CIV","nord",2015,0,0
"CIV","nord",2016,0,0
"CIV","nord",2017,0,0
"CIV","nord",2018,0,0
"CIV","nord",2019,0,0
"CIV","nord",2020,0,0
"CIV","nord",2021,0,0
"CIV","nord",2022,0,0
"CIV","nord",2023,0.0344827586206897,1
"CIV","nord",2024,0.0344827586206897,1
"CIV","nord",2025,1,1
"CIV","nordouest",2000,0,
"CIV","nordouest",2001,0,
"CIV","nordouest",2002,0,
"CIV","nordouest",2003,0,
"CIV","nordouest",2004,0,
"CIV","nordouest",2005,0,
"CIV","nordouest",2006,0,
"CIV","nordouest",2007,0,
"CIV","nordouest",2008,0,
"CIV","nordouest",2009,0,
"CIV","nordouest",2010,0,
"CIV","nordouest",2011,0,
"CIV","nordouest",2012,0,
"CIV","nordouest",2013,0,
"CIV","nordouest",2014,0,
"CIV","nordouest",2015,0,
"CIV","nordouest",2016,0,
"CIV","nordouest",2017,0,
"CIV","nordouest",2018,0,
"CIV","nordouest",2019,0,
"CIV","nordouest",2020,0,
"CIV","nordouest",2021,0,
"CIV","nordouest",2022,0,
"CIV","nordouest",2023,0,
"CIV","nordouest",2024,0,
"CIV","nordouest",2025,1,
"CIV","abidjan",2000,0,
"CIV","abidjan",2001,0,
"CIV","abidjan",2002,0,
"CIV","abidjan",2003,0,
"CIV","abidjan",2004,0,
"CIV","abidjan",2005,0,
"CIV","abidjan",2006,0,
"CIV","abidjan",2007,0,
"CIV","abidjan",2008,0,
"CIV","abidjan",2009,0,
"CIV","abidjan",2010,0,
"CIV","abidjan",2011,0,
"CIV","abidjan",2012,0,
"CIV","abidjan",2013,0,
"CIV","abidjan",2014,0,
"CIV","abidjan",2015,0,
"CIV","abidjan",2016,0,
"CIV","abidjan",2017,0,
"CIV","abidjan",2018,0,
"CIV","abidjan",2019,0,
"CIV","abidjan",2020,0,
"CIV","abidjan",2021,0,
"CIV","abidjan",2022,0,
"CIV","abidjan",2023,0,
"CIV","abidjan",2024,0,
"CIV","abidjan",2025,1,
"CIV","sassandramarahoue",2000,0,
"CIV","sassandramarahoue",2001,0,
"CIV","sassandramarahoue",2002,0,
"CIV","sassandramarahoue",2003,0,
"CIV","sassandramarahoue",2004,0,
"CIV","sassandramarahoue",2005,0,
"CIV","sassandramarahoue",2006,0,
"CIV","sassandramarahoue",2007,0,
"CIV","sassandramarahoue",2008,0,
"CIV","sassandramarahoue",2009,0,
"CIV","sassandramarahoue",2010,0,
"CIV","sassandramarahoue",2011,0,
"CIV","sassandramarahoue",2012,0,
"CIV","sassandramarahoue",2013,0,
"CIV","sassandramarahoue",2014,0,
"CIV","sassandramarahoue",2015,0,
"CIV","sassandramarahoue",2016,0,
"CIV","sassandramarahoue",2017,0,
"CIV","sassandramarahoue",2018,0,
"CIV","sassandramarahoue",2019,0,
"CIV","sassandramarahoue",2020,0,
"CIV","sassandramarahoue",2021,0,
"CIV","sassandramarahoue",2022,0,
"CIV","sassandramarahoue",2023,0,
"CIV","sassandramarahoue",2024,0,
"CIV","sassandramarahoue",2025,1,
"CIV","savanes",2000,0,0
"CIV","savanes",2001,0,0
"CIV","savanes",2002,0,0
"CIV","savanes",2003,0,0
"CIV","savanes",2004,0,0
"CIV","savanes",2005,0,0
"CIV","savanes",2006,0,0
"CIV","savanes",2007,0,0
"CIV","savanes",2008,0,0
"CIV","savanes",2009,0,0
"CIV","savanes",2010,0,0
"CIV","savanes",2011,0,0
"CIV","savanes",2012,0,0
"CIV","savanes",2013,0,0
"CIV","savanes",2014,0,0
"CIV","savanes",2015,0,0
"CIV","savanes",2016,0,0
"CIV","savanes",2017,0,0
"CIV","savanes",2018,0,0
"CIV","savanes",2019,0,0
"CIV","savanes",2020,0,0
"CIV","savanes",2021,0,0
"CIV","savanes",2022,0,0
"CIV","savanes",2023,0.0789473684210526,1
"CIV","savanes",2024,0.0789473684210526,1
"CIV","savanes",2025,1,1
"CIV","valleedubandama",2000,0,0
"CIV","valleedubandama",2001,0,0
"CIV","valleedubandama",2002,0,0
"CIV","valleedubandama",2003,0,0
"CIV","valleedubandama",2004,0,0
"CIV","valleedubandama",2005,0,0
"CIV","valleedubandama",2006,0,0
"CIV","valleedubandama",2007,0,0
"CIV","valleedubandama",2008,0,0
"CIV","valleedubandama",2009,0,0
"CIV","valleedubandama",2010,0,0
"CIV","valleedubandama",2011,0,0
"CIV","valleedubandama",2012,0,0
"CIV","valleedubandama",2013,0,0
"CIV","valleedubandama",2014,0,0
"CIV","valleedubandama",2015,0,0
"CIV","valleedubandama",2016,0,0
"CIV","valleedubandama",2017,0,0
"CIV","valleedubandama",2018,0,0
"CIV","valleedubandama",2019,0,0
"CIV","valleedubandama",2020,0,0
"CIV","valleedubandama",2021,0,0
"CIV","valleedubandama",2022,0,0
"CIV","valleedubandama",2023,0.135135135135135,1
"CIV","valleedubandama",2024,0.135135135135135,1
"CIV","valleedubandama",2025,1,1
"CIV","comoe",2000,0,
"CIV","comoe",2001,0,
"CIV","comoe",2002,0,
"CIV","comoe",2003,0,
"CIV","comoe",2004,0,
"CIV","comoe",2005,0,
"CIV","comoe",2006,0,
"CIV","comoe",2007,0,
"CIV","comoe",2008,0,
"CIV","comoe",2009,0,
"CIV","comoe",2010,0,
"CIV","comoe",2011,0,
"CIV","comoe",2012,0,
"CIV","comoe",2013,0,
"CIV","comoe",2014,0,
"CIV","comoe",2015,0,
"CIV","comoe",2016,0,
"CIV","comoe",2017,0,
"CIV","comoe",2018,0,
"CIV","comoe",2019,0,
"CIV","comoe",2020,0,
"CIV","comoe",2021,0,
"CIV","comoe",2022,0,
"CIV","comoe",2023,0,
"CIV","comoe",2024,0,
"CIV","comoe",2025,1,
"CIV","montagnes",2000,0,
"CIV","montagnes",2001,0,
"CIV","montagnes",2002,0,
"CIV","montagnes",2003,0,
"CIV","montagnes",2004,0,
"CIV","montagnes",2005,0,
"CIV","montagnes",2006,0,
"CIV","montagnes",2007,0,
"CIV","montagnes",2008,0,
"CIV","montagnes",2009,0,
"CIV","montagnes",2010,0,
"CIV","montagnes",2011,0,
"CIV","montagnes",2012,0,
"CIV","montagnes",2013,0,
"CIV","montagnes",2014,0,
"CIV","montagnes",2015,0,
"CIV","montagnes",2016,0,
"CIV","montagnes",2017,0,
"CIV","montagnes",2018,0,
"CIV","montagnes",2019,0,
"CIV","montagnes",2020,0,
"CIV","montagnes",2021,0,
"CIV","montagnes",2022,0,
"CIV","montagnes",2023,0,
"CIV","montagnes",2024,0,
"CIV","montagnes",2025,1,
"CIV","yamoussoukro",2000,0,
"CIV","yamoussoukro",2001,0,
"CIV","yamoussoukro",2002,0,
"CIV","yamoussoukro",2003,0,
"CIV","yamoussoukro",2004,0,
"CIV","yamoussoukro",2005,0,
"CIV","yamoussoukro",2006,0,
"CIV","yamoussoukro",2007,0,
"CIV","yamoussoukro",2008,0,
"CIV","yamoussoukro",2009,0,
"CIV","yamoussoukro",2010,0,
"CIV","yamoussoukro",2011,0,
"CIV","yamoussoukro",2012,0,
"CIV","yamoussoukro",2013,0,
"CIV","yamoussoukro",2014,0,
"CIV","yamoussoukro",2015,0,
"CIV","yamoussoukro",2016,0,
"CIV","yamoussoukro",2017,0,
"CIV","yamoussoukro",2018,0,
"CIV","yamoussoukro",2019,0,
"CIV","yamoussoukro",2020,0,
"CIV","yamoussoukro",2021,0,
"CIV","yamoussoukro",2022,0,
"CIV","yamoussoukro",2023,0,
"CIV","yamoussoukro",2024,0,
"CIV","yamoussoukro",2025,1,
"CIV","zanzan",2000,0,
"CIV","zanzan",2001,0,
"CIV","zanzan",2002,0,
"CIV","zanzan",2003,0,
"CIV","zanzan",2004,0,
"CIV","zanzan",2005,0,
"CIV","zanzan",2006,0,
"CIV","zanzan",2007,0,
"CIV","zanzan",2008,0,
"CIV","zanzan",2009,0,
"CIV","zanzan",2010,0,
"CIV","zanzan",2011,0,
"CIV","zanzan",2012,0,
"CIV","zanzan",2013,0,
"CIV","zanzan",2014,0,
"CIV","zanzan",2015,0,
"CIV","zanzan",2016,0,
"CIV","zanzan",2017,0,
"CIV","zanzan",2018,0,
"CIV","zanzan",2019,0,
"CIV","zanzan",2020,0,
"CIV","zanzan",2021,0,
"CIV","zanzan",2022,0,
"CIV","zanzan",2023,0,
"CIV","zanzan",2024,0,
"CIV","zanzan",2025,1,
"CIV","bassassandra",2000,0,
"CIV","bassassandra",2001,0,
"CIV","bassassandra",2002,0,
"CIV","bassassandra",2003,0,
"CIV","bassassandra",2004,0,
"CIV","bassassandra",2005,0,
"CIV","bassassandra",2006,0,
"CIV","bassassandra",2007,0,
"CIV","bassassandra",2008,0,
"CIV","bassassandra",2009,0,
"CIV","bassassandra",2010,0,
"CIV","bassassandra",2011,0,
"CIV","bassassandra",2012,0,
"CIV","bassassandra",2013,0,
"CIV","bassassandra",2014,0,
"CIV","bassassandra",2015,0,
"CIV","bassassandra",2016,0,
"CIV","bassassandra",2017,0,
"CIV","bassassandra",2018,0,
"CIV","bassassandra",2019,0,
"CIV","bassassandra",2020,0,
"CIV","bassassandra",2021,0,
"CIV","bassassandra",2022,0,
"CIV","bassassandra",2023,0,
"CIV","bassassandra",2024,0,
"CIV","bassassandra",2025,1,
"CIV","denguele",2000,0,
"CIV","denguele",2001,0,
"CIV","denguele",2002,0,
"CIV","denguele",2003,0,
"CIV","denguele",2004,0,
"CIV","denguele",2005,0,
"CIV","denguele",2006,0,
"CIV","denguele",2007,0,
"CIV","denguele",2008,0,
"CIV","denguele",2009,0,
"CIV","denguele",2010,0,
"CIV","denguele",2011,0,
"CIV","denguele",2012,0,
"CIV","denguele",2013,0,
"CIV","denguele",2014,0,
"CIV","denguele",2015,0,
"CIV","denguele",2016,0,
"CIV","denguele",2017,0,
"CIV","denguele",2018,0,
"CIV","denguele",2019,0,
"CIV","denguele",2020,0,
"CIV","denguele",2021,0,
"CIV","denguele",2022,0,
"CIV","denguele",2023,0,
"CIV","denguele",2024,0,
"CIV","denguele",2025,1,
