"survey","region","polygons","coverage","maximum_mean_error"
"SN4AFL","Fatick",7,0.997854220793233,6.03961325396085e-14
"SN4AFL","Kaolack",7,0.999717025892915,3.90798504668055e-14
"SN4AFL","Matam",6,0.988679853996398,6.57252030578093e-14
"SN4AFL","Saint-Louis",5,0.997985813866072,1.24344978758018e-14
"SN4AFL","Diourbel",6,1.00000003222789,7.99360577730113e-14
"SN4AFL","Louga",9,0.998959183958413,4.61852778244065e-14
"SN4AFL","Thies",4,0.99520638773914,5.86197757002083e-14
"SN4AFL","Tambacounda",7,0.993762992458545,9.9475983006414e-14
"SN4AFL","Kolda",5,0.982636692227325,9.2370555648813e-14
"SN4AFL","Ziguinchor",2,0.994998701179022,6.75015598972095e-14
"SN4AFL","Dakar",1,0.923505972076636,4.2632564145606e-14
"SN5AFL","Fatick",7,0.997854220793233,6.03961325396085e-14
"SN5AFL","Kaolack",7,0.999717025892915,3.90798504668055e-14
"SN5AFL","Matam",6,0.988679853996398,6.57252030578093e-14
"SN5AFL","Saint-Louis",5,0.997985813866072,1.24344978758018e-14
"SN5AFL","Diourbel",6,1.00000003222789,7.99360577730113e-14
"SN5AFL","Louga",9,0.998959183958413,4.61852778244065e-14
"SN5AFL","Thies",4,0.99520638773914,5.86197757002083e-14
"SN5AFL","Tambacounda",7,0.993762992458545,9.9475983006414e-14
"SN5AFL","Kolda",5,0.982636692227325,9.2370555648813e-14
"SN5AFL","Ziguinchor",2,0.994998701179022,6.75015598972095e-14
"SN5AFL","Dakar",1,0.923505972076636,4.2632564145606e-14
"SN61FL","Kaolack",4,1.00000000372209,6.03961325396085e-14
"SN61FL","Fatick",7,0.99791614723343,5.32907051820075e-14
"SN61FL","Saint-Louis",5,0.998025629246809,2.30926389122033e-14
"SN61FL","Matam",6,0.988634854583527,5.86197757002083e-14
"SN61FL","Diourbel",6,0.999999955416799,6.21724893790088e-14
"SN61FL","Thies",4,0.995328404824163,7.28306304154103e-14
"SN61FL","Louga",9,0.99896425528601,5.32907051820075e-14
"SN61FL","Tambacounda",7,0.994682779916701,9.9475983006414e-14
"SN61FL","Kolda",4,0.976514622493772,1.20792265079217e-13
"SN61FL","Sedhiou",3,0.991651296942992,4.2632564145606e-14
"SN61FL","Kaffrine",5,0.999321435448662,1.17239551400417e-13
"SN61FL","Kedougou",3,0.989612336534433,1.56319401867222e-13
"SN61FL","Ziguinchor",2,0.994994977612992,4.61852778244065e-14
"SN61FL","Dakar",1,0.923554818871974,4.2632564145606e-14
"SN6DFL","Center",10,0.999268061388641,4.61852778244065e-14
"SN6DFL","North",12,0.996094665643328,3.73034936274053e-14
"SN6DFL","West",4,0.949127297222288,4.61852778244065e-14
"SN6DFL","South",10,0.989050624068704,6.3948846218409e-14
"SN71FL","Center",10,0.999268061388641,4.61852778244065e-14
"SN71FL","North",12,0.996094665643328,3.73034936274053e-14
"SN71FL","West",4,0.949127297222288,4.61852778244065e-14
"SN71FL","South",10,0.989050624068704,6.3948846218409e-14
"SN7AFL","Center",10,0.999268061388641,4.61852778244065e-14
"SN7AFL","North",12,0.996094665643328,3.73034936274053e-14
"SN7AFL","West",4,0.949127297222288,4.61852778244065e-14
"SN7AFL","South",10,0.989050624068704,6.3948846218409e-14
"SN7IFL","Center",10,0.999268061388641,4.61852778244065e-14
"SN7IFL","North",12,0.996094665643328,3.73034936274053e-14
"SN7IFL","West",4,0.949127297222288,4.61852778244065e-14
"SN7IFL","South",10,0.989050624068704,6.3948846218409e-14
"SN7ZFL","Fatick",6,0.997023428378791,1.06581410364015e-13
"SN7ZFL","Kaolack",4,1.00000000748054,8.88178419700125e-14
"SN7ZFL","Matam",8,0.98908077647243,3.73034936274053e-14
"SN7ZFL","Saint-Louis",5,0.997995358150536,1.15463194561016e-14
"SN7ZFL","Diourbel",7,1.0000000498621,2.30926389122033e-14
"SN7ZFL","Louga",8,0.998868190928229,2.48689957516035e-14
"SN7ZFL","Thies",4,0.995318910867469,5.50670620214078e-14
"SN7ZFL","Tambacounda",7,0.994679995997439,9.2370555648813e-14
"SN7ZFL","Kolda",4,0.976737676308015,9.9475983006414e-14
"SN7ZFL","Sedhiou",3,0.991505457850374,5.6843418860808e-14
"SN7ZFL","Kaffrine",6,0.999334562374984,1.24344978758018e-13
"SN7ZFL","Kedougou",3,0.989765651448961,1.35003119794419e-13
"SN7ZFL","Ziguinchor",2,0.994967830429932,9.05941988094128e-14
"SN7ZFL","Dakar",1,0.923673293015637,4.2632564145606e-14
"SN81FL","Center",10,0.999268061388641,4.61852778244065e-14
"SN81FL","North",12,0.996094665643328,3.73034936274053e-14
"SN81FL","West",4,0.949127297222288,4.61852778244065e-14
"SN81FL","South",10,0.989050624068704,6.3948846218409e-14
"SN8BFL","Center",10,0.999268061388641,4.61852778244065e-14
"SN8BFL","North",12,0.996094665643328,3.73034936274053e-14
"SN8BFL","West",4,0.949127297222288,4.61852778244065e-14
"SN8BFL","South",10,0.989050624068704,6.3948846218409e-14
"SN8SFL","Kaolack",4,1.00000000743666,9.9475983006414e-14
"SN8SFL","Fatick",6,0.99704140063472,7.8159700933611e-14
"SN8SFL","Matam",8,0.988667368614226,6.75015598972095e-14
"SN8SFL","Saint-Louis",5,0.998044348437347,1.59872115546023e-14
"SN8SFL","Thies",4,0.995300928582472,4.9737991503207e-14
"SN8SFL","Diourbel",5,1.00000001245877,7.99360577730113e-14
"SN8SFL","Louga",7,0.998864423667052,2.30926389122033e-14
"SN8SFL","Tambacounda",7,0.994679995977806,1.06581410364015e-13
"SN8SFL","Sedhiou",3,0.991507288181958,7.46069872548105e-14
"SN8SFL","Kolda",4,0.976737676252834,9.9475983006414e-14
"SN8SFL","Kaffrine",6,0.9993357750213,7.46069872548105e-14
"SN8SFL","Kedougou",3,0.989765651449592,1.4210854715202e-13
"SN8SFL","Ziguinchor",2,0.994966888014391,5.6843418860808e-14
"SN8SFL","Dakar",1,0.923673293015637,4.2632564145606e-14
"SL51FL","Eastern",6,0.993199556671251,2.1316282072803e-13
"SL51FL","Northern",10,0.988108762114257,1.4210854715202e-13
"SL51FL","Southern",6,0.991163381833942,1.27897692436818e-13
"SL51FL","Western",2,0.948225250010448,1.98951966012828e-13
"SL61FL","Eastern",6,0.992957640584101,3.26849658449646e-13
"SL61FL","Northern",10,0.990506675208598,1.4210854715202e-13
"SL61FL","Southern",7,0.991046696119999,1.84741111297626e-13
"SL61FL","Western",3,0.94646185145554,2.1316282072803e-13
"SL7AFL","Eastern",6,0.992957640584101,3.26849658449646e-13
"SL7AFL","Northern",8,0.998704692267952,1.13686837721616e-13
"SL7AFL","Southern",7,0.991046696119999,1.84741111297626e-13
"SL7AFL","North Western",7,0.982852301850453,2.41584530158434e-13
"SL7AFL","Western",3,0.94646185145554,2.1316282072803e-13
"SZ51FL","Hhohho",1,0.997757121089566,3.99680288865056e-15
"SZ51FL","Manzini",1,0.995778761040568,3.99680288865056e-15
"SZ51FL","Shiselweni",1,0.987717593883817,3.99680288865056e-15
"SZ51FL","Lubombo",1,0.998614403251265,3.99680288865056e-15
"TD41FL","Zone 7",11,0.997004442829418,1.27897692436818e-13
"TD41FL","Zone 8",8,0.998784489281722,1.84741111297626e-13
"TD41FL","Zone 1",3,0.978748771797409,7.8159700933611e-14
"TD41FL","Zone 2",9,0.882807421520346,4.2632564145606e-14
"TD41FL","Zone 5",11,0.996633904355124,6.03961325396085e-14
"TD41FL","Zone 6",8,0.980923484905446,1.27897692436818e-13
"TD41FL","Zone 3",13,0.999646881968843,7.46069872548105e-14
"TD41FL","Zone 4",9,0.997974744025927,3.90798504668055e-14
"TD71FL","Logone Oriental",5,0.992832709401449,1.56319401867222e-13
"TD71FL","Mandoul",4,0.999899165384283,2.8421709430404e-13
"TD71FL","Moyen Chari",7,0.997507395032103,1.13686837721616e-13
"TD71FL","Tandjilé",10,0.999999969462575,1.35003119794419e-13
"TD71FL","Chari Baguirmi",7,0.992221962904196,8.17124146124115e-14
"TD71FL","Hadjer-Lamis",7,0.993757092162522,6.75015598972095e-14
"TD71FL","Kanem",5,0.999804444814181,2.66453525910038e-14
"TD71FL","Lac",3,0.999013092827326,4.2632564145606e-14
"TD71FL","Mayo Kebbi Est",7,0.982745984130077,1.70530256582424e-13
"TD71FL","N'Djaména",1,0.978936636345981,4.2632564145606e-14
"TD71FL","Barh El Gazal",6,0.9999999718499,8.17124146124115e-14
"TD71FL","Guéra",9,0.999999975038092,1.13686837721616e-13
"TD71FL","Salamat",5,0.998409289748215,1.03028696685215e-13
"TD71FL","Sila",6,0.993650242349902,6.03961325396085e-14
"TD71FL","Batha",8,0.999999973277706,4.08562073062058e-14
"TD71FL","Borkou/Tibesti",6,0.69969087434165,7.105427357601e-14
"TD71FL","Logone Occidental",6,0.999988189201621,1.56319401867222e-13
"TD71FL","Mayo Kebbi Ouest",5,0.978201263765293,2.27373675443232e-13
"TD71FL","Ouaddaï",5,0.999084146563309,9.2370555648813e-14
"TD71FL","Wadi Fira",7,0.999391929342211,7.28306304154103e-14
"TD71FL","Ennedi Est/Ennedi Ouest",3,0.570196835220751,7.63833440942108e-14
"TG61FL","Centrale",3,0.995624741345394,1.49213974509621e-13
"TG61FL","Maritime (excluding Greater Lomé area)",2,0.996513442238102,1.4210854715202e-13
"TG61FL","Plateaux",3,0.992481398710941,1.98951966012828e-13
"TG61FL","Kara",3,0.989637246856602,3.26849658449646e-13
"TG61FL","Savanes",2,0.991257407539173,1.84741111297626e-13
"TG61FL","Greater Lomé area",1,0.99999923999461,4.9737991503207e-14
"TZ4IFL","Central",9,0.999999937548817,6.75015598972095e-14
"TZ4IFL","Southern Highlands",9,0.996807765051135,5.6843418860808e-14
"TZ4IFL","Western",10,0.997901530017449,8.17124146124115e-14
"TZ4IFL","Eastern",9,0.993205829434396,7.46069872548105e-14
"TZ4IFL","Northern",10,0.997505074953287,6.21724893790088e-14
"TZ4IFL","Southern",6,0.994915290179337,1.56319401867222e-13
"TZ4IFL","Lake",6,0.998363684885424,9.9475983006414e-14
"TZ63FL","Western",10,0.997901530017449,8.17124146124115e-14
"TZ63FL","Central",9,0.999999937548817,6.75015598972095e-14
"TZ63FL","Southern Highlands",9,0.996807765051135,5.6843418860808e-14
"TZ63FL","Northern",10,0.997505074953287,6.21724893790088e-14
"TZ63FL","Eastern",9,0.993205829434396,7.46069872548105e-14
"TZ63FL","Southern",6,0.994915290179337,1.56319401867222e-13
"TZ63FL","Lake",6,0.998363684885424,9.9475983006414e-14
"TZ7BFL","Western",7,0.996310025909319,8.88178419700125e-14
"TZ7BFL","Southern Highlands",8,0.997690616999921,1.06581410364015e-13
"TZ7BFL","South West Highlands",6,0.995871285989544,7.46069872548105e-14
"TZ7BFL","Central",11,0.999999987259339,6.75015598972095e-14
"TZ7BFL","Eastern",9,0.993205829421508,3.5527136788005e-14
"TZ7BFL","Southern",5,0.99442653861061,1.06581410364015e-13
"TZ7BFL","Northern",9,0.996786849376936,6.03961325396085e-14
"TZ7BFL","Lake",8,0.998808928749671,9.9475983006414e-14
"TZ82FL","Western",7,0.996310025912047,1.06581410364015e-13
"TZ82FL","Southern Highlands",8,0.997690616999921,1.06581410364015e-13
"TZ82FL","South West Highlands",6,0.995871285989544,7.46069872548105e-14
"TZ82FL","Central",11,0.999999987259339,6.75015598972095e-14
"TZ82FL","Eastern",9,0.993205829421508,3.5527136788005e-14
"TZ82FL","Southern",5,0.99442653861061,1.06581410364015e-13
"TZ82FL","Northern",9,0.996786849376936,6.03961325396085e-14
"TZ82FL","Lake",8,0.998808928749671,9.9475983006414e-14
"UG41FL","Central",5,0.999733499779118,9.59232693276135e-14
"UG41FL","Western",5,0.99569662464904,1.17239551400417e-13
"UG41FL","Eastern",4,0.99541505720018,9.2370555648813e-14
"UG41FL","Northern",5,0.99416030231123,1.27897692436818e-13
"UG52FL","Central 1",3,0.999445414736586,1.06581410364015e-13
"UG52FL","Central 2",4,1.00000004041121,1.4210854715202e-13
"UG52FL","Kampala",2,1.00000002855804,1.20792265079217e-13
"UG52FL","Western",5,0.998447612780842,1.77635683940025e-13
"UG52FL","Southwest",3,0.99247131962599,7.8159700933611e-14
"UG52FL","East Central",3,0.990935345518551,1.84741111297626e-13
"UG52FL","North",5,0.997913383843494,1.13686837721616e-13
"UG52FL","Eastern",3,0.998937532998445,1.56319401867222e-13
"UG52FL","West Nile",3,0.98757296805712,1.63424829224823e-13
"UG5AFL","Central 1",3,0.999432540227366,1.06581410364015e-13
"UG5AFL","Central 2",4,1.00000003336656,1.13686837721616e-13
"UG5AFL","Kampala",2,0.999999969123815,6.3948846218409e-14
"UG5AFL","Mid Western",5,0.998447617464914,1.35003119794419e-13
"UG5AFL","South Western",3,0.99248860098685,8.5265128291212e-14
"UG5AFL","East Central",3,0.999930553841744,1.49213974509621e-13
"UG5AFL","Mid Northern",5,0.99954973724224,1.27897692436818e-13
"UG5AFL","Mid Eastern",3,0.988411788366151,1.06581410364015e-13
"UG5AFL","North East",3,0.997268182637332,1.70530256582424e-13
"UG5AFL","West Nile",3,0.987573701507327,1.27897692436818e-13
"UG61FL","Kampala",2,0.999999977137805,5.86197757002083e-14
"UG61FL","Central 1",3,0.999445544802667,6.75015598972095e-14
"UG61FL","Central 2",4,0.999999999220685,9.2370555648813e-14
"UG61FL","Western",5,0.998447572678061,5.6843418860808e-14
"UG61FL","Southwest",3,0.99247116709833,9.9475983006414e-14
"UG61FL","East Central",3,0.990934558321165,1.56319401867222e-13
"UG61FL","North",5,0.999549847222035,1.49213974509621e-13
"UG61FL","Eastern",3,0.998937366604115,1.06581410364015e-13
"UG61FL","Karamoja",2,0.99188465347224,9.9475983006414e-14
"UG61FL","West Nile",3,0.987573954406121,1.56319401867222e-13
"UG7BFL","Ankole",3,0.997419707611221,6.57252030578093e-14
"UG7BFL","Central 1",3,0.99944695797716,7.105427357601e-14
"UG7BFL","Central 2",4,0.999999990422366,1.13686837721616e-13
"UG7BFL","Kampala",2,0.999999945200951,7.8159700933611e-14
"UG7BFL","Tooro",4,0.997135777400809,1.49213974509621e-13
"UG7BFL","Bunyoro",3,0.99999999721803,1.13686837721616e-13
"UG7BFL","Busoga",3,0.999930635104571,9.9475983006414e-14
"UG7BFL","Lango",4,1.00000001265131,2.62900812231237e-13
"UG7BFL","Bukedi",2,0.980271904909834,1.77635683940025e-13
"UG7BFL","Teso",3,1.00000005562827,9.9475983006414e-14
"UG7BFL","Bugishu",2,0.997572033942867,1.98951966012828e-13
"UG7BFL","Karamoja",2,0.991884575860401,1.27897692436818e-13
"UG7BFL","Acholi",3,0.998963461967312,1.13686837721616e-13
"UG7BFL","West Nile",3,0.987566727003071,9.2370555648813e-14
"UG7BFL","Kigezi",1,0.98185472334104,4.9737991503207e-14
"ZA71FL","Gauteng",2,0.309210045896495,8.5265128291212e-14
"ZA71FL","KwaZulu Natal",2,0.902487376796506,1.17239551400417e-13
"ZA71FL","Limpopo",2,0.999597337702931,7.8159700933611e-14
"ZA71FL","Mpumalanga",3,0.811478420855287,1.06581410364015e-13
"ZA71FL","North West",2,0.511059591623527,9.59232693276135e-14
"ZA71FL","Free State",1,1.9795876455229e-06,4.61852778244065e-14
"ZM42FL","Central",9,0.99939911227865,8.5265128291212e-14
"ZM42FL","Copperbelt",3,0.995271599873436,9.2370555648813e-14
"ZM42FL","North-Western",4,0.975795790975913,1.4210854715202e-13
"ZM42FL","Southern",4,0.998079213157526,6.75015598972095e-14
"ZM42FL","Western",4,0.999550148179017,9.05941988094128e-14
"ZM42FL","Lusaka",4,0.99864078568984,6.21724893790088e-14
"ZM42FL","Eastern",3,0.989177792170937,1.27897692436818e-13
"ZM42FL","Northern",4,0.992736674904792,1.13686837721616e-13
"ZM42FL","Luapula",2,0.986843669299316,1.27897692436818e-13
"ZM51FL","Central",9,0.99939911227865,8.5265128291212e-14
"ZM51FL","Copperbelt",3,0.995271599873436,9.2370555648813e-14
"ZM51FL","North-Western",4,0.975795790975913,1.4210854715202e-13
"ZM51FL","Southern",4,0.998079213157526,6.75015598972095e-14
"ZM51FL","Western",4,0.999550148179017,9.05941988094128e-14
"ZM51FL","Lusaka",4,0.99864078568984,6.21724893790088e-14
"ZM51FL","Eastern",3,0.989177792170937,1.27897692436818e-13
"ZM51FL","Northern",4,0.992736674904792,1.13686837721616e-13
"ZM51FL","Luapula",2,0.986843669299316,1.27897692436818e-13
"ZM61FL","Central",9,0.999493583545096,6.3948846218409e-14
"ZM61FL","Copperbelt",3,0.995366593847018,1.27897692436818e-13
"ZM61FL","North Western",4,0.975513512196192,1.35003119794419e-13
"ZM61FL","Southern",4,0.998007891539974,7.46069872548105e-14
"ZM61FL","Western",4,0.999550724566861,7.63833440942108e-14
"ZM61FL","Eastern",4,0.988842198815177,1.4210854715202e-13
"ZM61FL","Lusaka",4,0.998640721128833,5.86197757002083e-14
"ZM61FL","Muchinga",4,0.992102536417292,7.8159700933611e-14
"ZM61FL","Luapula",3,0.98708819883416,1.3855583347322e-13
"ZM61FL","Northern",2,0.993110010021458,8.88178419700125e-14
"ZM71FL","Central",9,0.999493583545096,6.3948846218409e-14
"ZM71FL","Copperbelt",3,0.995366593847018,1.27897692436818e-13
"ZM71FL","North Western",4,0.975513512196192,1.35003119794419e-13
"ZM71FL","Southern",4,0.998007891539974,7.46069872548105e-14
"ZM71FL","Western",4,0.999550724566861,7.63833440942108e-14
"ZM71FL","Eastern",4,0.988842198815177,1.4210854715202e-13
"ZM71FL","Lusaka",4,0.998640721128833,5.86197757002083e-14
"ZM71FL","Muchinga",4,0.992102536417292,7.8159700933611e-14
"ZM71FL","Luapula",3,0.98708819883416,1.3855583347322e-13
"ZM71FL","Northern",2,0.993110010021458,8.88178419700125e-14
"ZM81FL","Copperbelt",3,0.995293954805304,8.5265128291212e-14
"ZM81FL","North Western",4,0.97570666026346,1.13686837721616e-13
"ZM81FL","Central",9,0.999477097330959,5.86197757002083e-14
"ZM81FL","Western",4,0.999550386872321,1.10134124042816e-13
"ZM81FL","Southern",4,0.998035366065675,7.8159700933611e-14
"ZM81FL","Eastern",4,0.989148588519643,9.9475983006414e-14
"ZM81FL","Lusaka",4,0.99861696426657,6.03961325396085e-14
"ZM81FL","Muchinga",4,0.99193776892553,1.10134124042816e-13
"ZM81FL","Northern",2,0.993131733322531,9.9475983006414e-14
"ZM81FL","Luapula",2,0.987017368687813,1.49213974509621e-13
"ZW52FL","Mashonaland West",5,0.975879051007645,8.43769498715119e-15
"ZW52FL","Matabeleland North",4,0.988142070025188,1.50990331349021e-14
"ZW52FL","Matabeleland South",4,0.998905037562935,7.32747196252603e-15
"ZW52FL","Midlands",6,0.999999990477225,9.99200722162641e-15
"ZW52FL","Bulawayo",2,0.00809452177200317,2.48689957516035e-14
"ZW52FL","Mashonaland Central",3,0.994230782882076,5.86197757002083e-14
"ZW52FL","Mashonaland East",6,0.974982271805679,6.03961325396085e-14
"ZW52FL","Manicaland",3,0.995197914245604,6.75015598972095e-14
"ZW52FL","Masvingo",5,0.999614775545059,1.4210854715202e-14
"ZW52FL","Harare",2,0.0395431221293168,6.75015598972095e-14
"ZW62FL","Mashonaland West",5,0.975879051007645,8.43769498715119e-15
"ZW62FL","Matabeleland North",4,0.988142070025188,1.50990331349021e-14
"ZW62FL","Matabeleland South",4,0.998905037562935,7.32747196252603e-15
"ZW62FL","Midlands",6,0.999999990477225,9.99200722162641e-15
"ZW62FL","Bulawayo",2,0.00809452177200317,2.48689957516035e-14
"ZW62FL","Mashonaland Central",3,0.994230782882076,5.86197757002083e-14
"ZW62FL","Mashonaland East",6,0.974982271805679,6.03961325396085e-14
"ZW62FL","Manicaland",3,0.995197914245604,6.75015598972095e-14
"ZW62FL","Masvingo",5,0.999614775545059,1.4210854715202e-14
"ZW62FL","Harare",2,0.0395431221293168,6.75015598972095e-14
"ZW72FL","Mashonaland West",5,0.975879051007645,8.43769498715119e-15
"ZW72FL","Matabeleland North",4,0.988142070025188,1.50990331349021e-14
"ZW72FL","Matabeleland South",4,0.998905037562935,7.32747196252603e-15
"ZW72FL","Midlands",6,0.999999990477225,9.99200722162641e-15
"ZW72FL","Bulawayo",2,0.00809452177200317,2.48689957516035e-14
"ZW72FL","Mashonaland Central",3,0.994230782882076,5.86197757002083e-14
"ZW72FL","Mashonaland East",6,0.974982271805679,6.03961325396085e-14
"ZW72FL","Manicaland",3,0.995197914245604,6.75015598972095e-14
"ZW72FL","Masvingo",5,0.999614775545059,1.4210854715202e-14
"ZW72FL","Harare Chitungwiza",2,0.0395431221293168,6.75015598972095e-14
