"svkey","iso3","regkey","period","coverage","snow_pfpr_mean","previous_mean","difference"
"BJ51FL","BEN","plateau",2014,0.959725948601541,31.2790392532886,31.0467208811415,0.232318372147102
"BJ51FL","BEN","plateau",2015,0.959725948601541,28.3981222566634,27.629791517403,0.768330739260399
"BJ51FL","BEN","zou",2000,0.99975593719406,39.9302932672923,39.9347018232715,-0.00440855597920375
"BJ51FL","BEN","zou",2001,0.99975593719406,37.2188790997126,37.2249680352388,-0.0060889355262006
"BJ51FL","BEN","zou",2002,0.99975593719406,25.5472699237279,25.5572149549373,-0.00994503120940138
"BJ51FL","BEN","zou",2003,0.99975593719406,34.3244779604323,34.3324314142328,-0.0079534538005035
"BJ51FL","BEN","zou",2004,0.99975593719406,37.848709102982,37.8555737949178,-0.00686469193580308
"BJ51FL","BEN","zou",2005,0.99975593719406,43.2711570325018,43.2776653111606,-0.00650827865879933
"BJ51FL","BEN","zou",2006,0.99975593719406,47.0702403250558,47.0747846343963,-0.00454430934050265
"BJ51FL","BEN","zou",2007,0.99975593719406,48.6975273518706,48.6996408435373,-0.00211349166670516
"BJ51FL","BEN","zou",2008,0.99975593719406,55.7698262107758,55.7694613942865,0.000364816489295094
"BJ51FL","BEN","zou",2009,0.99975593719406,80.4781047130161,80.4704436340868,0.00766107892928858
"BJ51FL","BEN","zou",2010,0.99975593719406,66.834212114921,66.8312267978944,0.00298531702659943
"BJ51FL","BEN","zou",2011,0.99975593719406,44.1819690074475,44.1826031091245,-0.000634101677000842
"BJ51FL","BEN","zou",2012,0.99975593719406,39.6758461238491,39.6778875457839,-0.0020414219348055
"BJ51FL","BEN","zou",2013,0.99975593719406,43.890735842087,43.8922227270307,-0.00148688494370219
"BJ51FL","BEN","zou",2014,0.99975593719406,41.5416964955591,41.5450288700953,-0.00333237453619972
"BJ51FL","BEN","zou",2015,0.99975593719406,38.2337980441489,38.2344706353085,-0.000672591159599278
"BJ61FL","BEN","alibori",2000,0.992517605145331,56.9439566380822,57.1244072540865,-0.1804506160043
"BJ61FL","BEN","alibori",2001,0.992517605145331,57.0674238570908,57.2582399595967,-0.190816102505899
"BJ61FL","BEN","alibori",2002,0.992517605145331,57.0345537744278,57.1910791249862,-0.156525350558404
"BJ61FL","BEN","alibori",2003,0.992517605145331,54.8183135143152,55.0012731433459,-0.182959629030698
"BJ61FL","BEN","alibori",2004,0.992517605145331,55.2000975903691,55.3441474681481,-0.144049877779004
"BJ61FL","BEN","alibori",2005,0.992517605145331,58.5663163052125,58.6838286362658,-0.117512331053298
"BJ61FL","BEN","alibori",2006,0.992517605145331,62.1732360618243,62.2481081568422,-0.074872095017902
"BJ61FL","BEN","alibori",2007,0.992517605145331,62.4237555727286,62.5082865938882,-0.0845310211595987
"BJ61FL","BEN","alibori",2008,0.992517605145331,64.4245875191625,64.4954787739683,-0.0708912548058009
"BJ61FL","BEN","alibori",2009,0.992517605145331,73.5806707273955,73.4940172858537,0.0866534415417988
"BJ61FL","BEN","alibori",2010,0.992517605145331,75.7889441024765,75.6912960410316,0.0976480614449002
"BJ61FL","BEN","alibori",2011,0.992517605145331,61.0254973548114,60.9151685951147,0.110328759696699
"BJ61FL","BEN","alibori",2012,0.992517605145331,65.8839918114755,65.8727804780544,0.0112113334211017
"BJ61FL","BEN","alibori",2013,0.992517605145331,61.8393191209237,61.9907034589334,-0.151384338009706
"BJ61FL","BEN","alibori",2014,0.992517605145331,56.7326855967227,56.8007411684938,-0.0680555717710973
"BJ61FL","BEN","alibori",2015,0.992517605145331,52.5562551421306,52.5956627478457,-0.0394076057150983
"BJ61FL","BEN","atacora",2000,0.99750503659496,59.5240711494554,59.5540149051309,-0.0299437556754967
"BJ61FL","BEN","atacora",2001,0.99750503659496,59.3964816238616,59.4284926158797,-0.0320109920181011
"BJ61FL","BEN","atacora",2002,0.99750503659496,59.7231366959556,59.7628177340846,-0.0396810381289967
"BJ61FL","BEN","atacora",2003,0.99750503659496,58.4609915503327,58.4987549891225,-0.0377634387898027
"BJ61FL","BEN","atacora",2004,0.99750503659496,58.5668269696044,58.5896284191082,-0.0228014495038025
"BJ61FL","BEN","atacora",2005,0.99750503659496,61.9527174145222,61.972740897022,-0.020023482499802
"BJ61FL","BEN","atacora",2006,0.99750503659496,65.2950932077,65.3078928117471,-0.012799604047089
"BJ61FL","BEN","atacora",2007,0.99750503659496,66.5643523502782,66.5607892443196,0.00356310595860521
"BJ61FL","BEN","atacora",2008,0.99750503659496,68.7692599174686,68.7514077042316,0.0178522132370063
"BJ61FL","BEN","atacora",2009,0.99750503659496,80.0697185801452,80.0076671880939,0.062051392051302
"BJ61FL","BEN","atacora",2010,0.99750503659496,78.8545242562172,78.8220494896543,0.032474766562899
"BJ61FL","BEN","atacora",2011,0.99750503659496,64.4355841883469,64.41584761423,0.0197365741168909
"BJ61FL","BEN","atacora",2012,0.99750503659496,68.9583419430237,68.9289688430612,0.0293730999624984
"BJ61FL","BEN","atacora",2013,0.99750503659496,64.5719606896768,64.5608966659662,0.0110640237106026
"BJ61FL","BEN","atacora",2014,0.99750503659496,59.8726072189317,59.8401233270203,0.0324838919113972
"BJ61FL","BEN","atacora",2015,0.99750503659496,55.0944517784809,55.06806735691,0.0263844215709028
"BJ61FL","BEN","atlantique",2000,0.999999901571967,32.5100969280087,32.5100969291876,-1.17889698003637e-09
"BJ61FL","BEN","atlantique",2001,0.999999901571967,34.9623396149262,34.9623396182198,-3.29360005935087e-09
"BJ61FL","BEN","atlantique",2002,0.999999901571967,44.7152765499032,44.7152765613106,-1.14074012458332e-08
"BJ61FL","BEN","atlantique",2003,0.999999901571967,20.4041248844788,20.4041248772883,7.19050063935356e-09
"BJ61FL","BEN","atlantique",2004,0.999999901571967,27.6534165085128,27.6534165064287,2.08410000368531e-09
"BJ61FL","BEN","atlantique",2005,0.999999901571967,32.0931353483826,32.0931353479413,4.41303882325883e-10
"BJ61FL","BEN","atlantique",2006,0.999999901571967,31.7026373620558,31.7026373590739,2.98189917202762e-09
"BJ61FL","BEN","atlantique",2007,0.999999901571967,36.1605990077917,36.1605990084029,-6.11194650446123e-10
"BJ61FL","BEN","atlantique",2008,0.999999901571967,23.2826347583329,23.2826347457443,1.25886003843334e-08
"BJ61FL","BEN","atlantique",2009,0.999999901571967,46.6091142146669,46.6091142138975,7.69404095990467e-10
"BJ61FL","BEN","atlantique",2010,0.999999901571967,51.0099349442111,51.009934946084,-1.87289828090798e-09
"BJ61FL","BEN","atlantique",2011,0.999999901571967,29.1949244704729,29.1949244695322,9.40698186013833e-10
"BJ61FL","BEN","atlantique",2012,0.999999901571967,35.783216757716,35.7832167663219,-8.60590176898768e-09
"BJ61FL","BEN","atlantique",2013,0.999999901571967,36.1813935504432,36.1813935528766,-2.43340281258497e-09
"BJ61FL","BEN","atlantique",2014,0.999999901571967,33.3191972178233,33.3191972198469,-2.02359728973533e-09
"BJ61FL","BEN","atlantique",2015,0.999999901571967,29.7928355110978,29.7928355115235,-4.25700363848591e-10
"BJ61FL","BEN","borgou",2000,0.993058872189784,46.3727672944307,46.5124260561176,-0.139658761686896
"BJ61FL","BEN","borgou",2001,0.993058872189784,47.9276219899232,48.0816944933008,-0.154072503377598
"BJ61FL","BEN","borgou",2002,0.993058872189784,47.4098948897384,47.5020825424091,-0.0921876526706953
"BJ61FL","BEN","borgou",2003,0.993058872189784,45.0453728302571,45.1643434393805,-0.118970609123402
"BJ61FL","BEN","borgou",2004,0.993058872189784,45.9245393632426,46.0160375821519,-0.091498218909301
"BJ61FL","BEN","borgou",2005,0.993058872189784,49.3479871226821,49.3924359964677,-0.0444488737855977
"BJ61FL","BEN","borgou",2006,0.993058872189784,51.931585162849,51.9426104369353,-0.0110252740863004
"BJ61FL","BEN","borgou",2007,0.993058872189784,52.8914403299793,52.9303445859477,-0.0389042559684043
"BJ61FL","BEN","borgou",2008,0.993058872189784,55.6572605028519,55.6913710526195,-0.034110549767604
"BJ61FL","BEN","borgou",2009,0.993058872189784,65.4154515237294,65.265377378006,0.150074145723408
"BJ61FL","BEN","borgou",2010,0.993058872189784,67.1829969055994,67.0467387124751,0.136258193124291
"BJ61FL","BEN","borgou",2011,0.993058872189784,48.2345922803434,48.0322265001653,0.202365780178098
"BJ61FL","BEN","borgou",2012,0.993058872189784,45.3673819922046,45.2644203174994,0.102961674705199
"BJ61FL","BEN","borgou",2013,0.993058872189784,50.7272475805715,50.861274365532,-0.134026784960497
"BJ61FL","BEN","borgou",2014,0.993058872189784,47.3833191165424,47.3495482805325,0.0337708360099
"BJ61FL","BEN","borgou",2015,0.993058872189784,43.3115872583612,43.1676768416436,0.143910416717603
"BJ61FL","BEN","collines",2000,0.993119736128546,40.3184820593655,40.434544446327,-0.116062386961502
"BJ61FL","BEN","collines",2001,0.993119736128546,41.9643776041292,42.0888407384636,-0.124463134334405
"BJ61FL","BEN","collines",2002,0.993119736128546,39.7842667727748,39.8398043237541,-0.0555375509793024
"BJ61FL","BEN","collines",2003,0.993119736128546,38.3941763967004,38.4923526182067,-0.0981762215063
"BJ61FL","BEN","collines",2004,0.993119736128546,38.4059267151097,38.4975656617084,-0.0916389465986995
"BJ61FL","BEN","collines",2005,0.993119736128546,43.0795796030937,43.0903518835687,-0.0107722804750026
"BJ61FL","BEN","collines",2006,0.993119736128546,46.4306078482319,46.3754933643054,0.0551144839265021
"BJ61FL","BEN","collines",2007,0.993119736128546,46.9728773127279,46.974711001023,-0.00183368829510044
"BJ61FL","BEN","collines",2008,0.993119736128546,49.2286109771789,49.2340569425225,-0.00544596534359698
"BJ61FL","BEN","collines",2009,0.993119736128546,60.7348748589664,60.5543939502839,0.180480908682497
"BJ61FL","BEN","collines",2010,0.993119736128546,62.4230899709893,62.2304281913852,0.192661779604101
"BJ61FL","BEN","collines",2011,0.993119736128546,41.1358121064838,41.0033910481665,0.132421058317298
"BJ61FL","BEN","collines",2012,0.993119736128546,35.8313169904048,35.8184957337738,0.0128212566309998
"BJ61FL","BEN","collines",2013,0.993119736128546,42.6877422741255,42.7927341022888,-0.1049918281633
"BJ61FL","BEN","collines",2014,0.993119736128546,40.8753175544281,40.819068300727,0.0562492537011039
"BJ61FL","BEN","collines",2015,0.993119736128546,37.9459626812878,37.7964729496754,0.149489731612405
"BJ61FL","BEN","couffo",2000,0.996263450301732,39.5726601357909,39.6236583650922,-0.0509982293012996
"BJ61FL","BEN","couffo",2001,0.996263450301732,39.6331988095051,39.6996062970671,-0.066407487561996
"BJ61FL","BEN","couffo",2002,0.996263450301732,39.5965453070994,39.6774255917285,-0.080880284629103
"BJ61FL","BEN","couffo",2003,0.996263450301732,37.5710247365886,37.662914832239,-0.091890095650399
"BJ61FL","BEN","couffo",2004,0.996263450301732,38.0094869086585,38.0985040438788,-0.0890171352202955
"BJ61FL","BEN","couffo",2005,0.996263450301732,42.0757833165563,42.1815309242165,-0.105747607660206
"BJ61FL","BEN","couffo",2006,0.996263450301732,45.8378807949954,45.8996833641002,-0.061802569104799
"BJ61FL","BEN","couffo",2007,0.996263450301732,46.371540286015,46.396503435895,-0.0249631498800014
"BJ61FL","BEN","couffo",2008,0.996263450301732,47.4925642447262,47.5011876005255,-0.00862335579929407
"BJ61FL","BEN","couffo",2009,0.996263450301732,57.7964768764112,57.7460089813644,0.0504678950468005
"BJ61FL","BEN","couffo",2010,0.996263450301732,60.313007308159,60.2730931333076,0.039914174851404
"BJ61FL","BEN","couffo",2011,0.996263450301732,42.2382263863523,42.2371985290696,0.0010278572827005
"BJ61FL","BEN","couffo",2012,0.996263450301732,43.8087240208929,43.8047360664827,0.00398795441020638
"BJ61FL","BEN","couffo",2013,0.996263450301732,44.1576951455994,44.1501853006338,0.00750984496559681
"BJ61FL","BEN","couffo",2014,0.996263450301732,40.1937843337605,40.1875569863608,0.00622734739969388
"BJ61FL","BEN","couffo",2015,0.996263450301732,36.8269395047142,36.8161461902266,0.0107933144876
"BJ61FL","BEN","donga",2000,0.995761909120613,53.6929764052344,53.7431337959266,-0.0501573906922061
"BJ61FL","BEN","donga",2001,0.995761909120613,52.7923184424619,52.8590338188246,-0.0667153763627013
"BJ61FL","BEN","donga",2002,0.995761909120613,53.6013340213743,53.6772785789229,-0.0759445575486026
"BJ61FL","BEN","donga",2003,0.995761909120613,51.3700370266552,51.4648585682496,-0.0948215415944063
"BJ61FL","BEN","donga",2004,0.995761909120613,52.0909210768335,52.1774298340599,-0.0865087572263974
"BJ61FL","BEN","donga",2005,0.995761909120613,57.0512711117161,57.1323282494786,-0.0810571377624996
"BJ61FL","BEN","donga",2006,0.995761909120613,58.7040472999869,58.762201053634,-0.0581537536471046
"BJ61FL","BEN","donga",2007,0.995761909120613,59.9001521982861,59.9209648159606,-0.0208126176745012
"BJ61FL","BEN","donga",2008,0.995761909120613,62.1213744406142,62.1147573045051,0.00661713610909942
"BJ61FL","BEN","donga",2009,0.995761909120613,70.5982529386345,70.5359033796679,0.0623495589666021
"BJ61FL","BEN","donga",2010,0.995761909120613,72.8795896146696,72.8286427421135,0.0509468725560964
"BJ61FL","BEN","donga",2011,0.995761909120613,56.953166695815,56.9405240599579,0.0126426358570981
"BJ61FL","BEN","donga",2012,0.995761909120613,59.7780089273568,59.7556960698667,0.0223128574900997
"BJ61FL","BEN","donga",2013,0.995761909120613,57.4978983209365,57.4900404394895,0.00785788144700206
"BJ61FL","BEN","donga",2014,0.995761909120613,52.4879095759935,52.4938782568664,-0.00596868087290403
"BJ61FL","BEN","donga",2015,0.995761909120613,49.1624854212877,49.1536226128572,0.00886280843050002
"BJ61FL","BEN","littoral",2000,0.999999939029736,32.5099278852326,32.509927921383,-3.61504035595317e-08
"BJ61FL","BEN","littoral",2001,0.999999939029736,34.9622600299199,34.9622601005106,-7.05907012843454e-08
"BJ61FL","BEN","littoral",2002,0.999999939029736,44.715547326084,44.715547528272,-2.02187997899728e-07
"BJ61FL","BEN","littoral",2003,0.999999939029736,20.40355353842,20.4035534420008,9.64191997354646e-08
"BJ61FL","BEN","littoral",2004,0.999999939029736,27.6530339040974,27.6530338929548,1.11425997317838e-08
"BJ61FL","BEN","littoral",2005,0.999999939029736,32.0928484522105,32.0928484657922,-1.35817046498232e-08
"BJ61FL","BEN","littoral",2006,0.999999939029736,31.7022950957915,31.7022950639567,3.1834797908914e-08
"BJ61FL","BEN","littoral",2007,0.999999939029736,36.160700452483,36.1607004565726,-4.08959976994083e-09
"BJ61FL","BEN","littoral",2008,0.999999939029736,23.2820339452672,23.2820337455241,1.99743102058392e-07
"BJ61FL","BEN","littoral",2009,0.999999939029736,46.6094038728593,46.609403835354,3.75053019752158e-08
"BJ61FL","BEN","littoral",2010,0.999999939029736,51.0119930945147,51.0119929717238,1.22790901002645e-07
"BJ61FL","BEN","littoral",2011,0.999999939029736,29.1933208706554,29.1933209764492,-1.05793802163134e-07
"BJ61FL","BEN","littoral",2012,0.999999939029736,35.7835342737941,35.7835344175439,-1.43749794290216e-07
"BJ61FL","BEN","littoral",2013,0.999999939029736,36.1813208522925,36.181320905518,-5.32254986751468e-08
"BJ61FL","BEN","littoral",2014,0.999999939029736,33.3193646424808,33.3193646690908,-2.66100030898997e-08
"BJ61FL","BEN","littoral",2015,0.999999939029736,29.7927081248882,29.7927081430766,-1.81883983429998e-08
"BJ61FL","BEN","mono",2000,0.983815615386974,31.0805812757134,31.3316163723726,-0.251035096659201
"BJ61FL","BEN","mono",2001,0.983815615386974,30.9682491008565,31.2887145727958,-0.3204654719393
"BJ61FL","BEN","mono",2002,0.983815615386974,30.880898334341,31.2581453557171,-0.3772470213761
"BJ61FL","BEN","mono",2003,0.983815615386974,29.1248760561465,29.5519049150402,-0.427028858893699
"BJ61FL","BEN","mono",2004,0.983815615386974,30.1812893113936,30.5993747736003,-0.418085462206701
"BJ61FL","BEN","mono",2005,0.983815615386974,32.6286109842393,33.246049270557,-0.6174382863177
"BJ61FL","BEN","mono",2006,0.983815615386974,35.3194360136928,35.6819056452871,-0.362469631594301
"BJ61FL","BEN","mono",2007,0.983815615386974,35.419513085201,35.6082811996729,-0.188768114471905
"BJ61FL","BEN","mono",2008,0.983815615386974,38.5499111347196,38.6321545167514,-0.0822433820317983
"BJ61FL","BEN","mono",2009,0.983815615386974,47.5423818443665,47.3839122934394,0.158469550927101
"BJ61FL","BEN","mono",2010,0.983815615386974,48.7376301489244,48.6421325107715,0.0954976381528994
"BJ61FL","BEN","mono",2011,0.983815615386974,30.3371162795476,30.4178544647703,-0.0807381852226996
"BJ61FL","BEN","mono",2012,0.983815615386974,25.3465712578709,25.509544953552,-0.162973695681099
"BJ61FL","BEN","mono",2013,0.983815615386974,33.2306228138712,33.2010902579142,0.0295325559569974
"BJ61FL","BEN","mono",2014,0.983815615386974,30.8652425974374,30.6203858936242,0.244856703813202
"BJ61FL","BEN","mono",2015,0.983815615386974,29.2767871490936,29.1960562701912,0.0807308789024006
"BJ61FL","BEN","oueme",2000,0.990870158332497,29.7380987443743,29.7397284960544,-0.00162975168009893
"BJ61FL","BEN","oueme",2001,0.990870158332497,29.5497229331669,29.5986702688853,-0.0489473357183989
"BJ61FL","BEN","oueme",2002,0.990870158332497,29.2127923776508,29.2314332977177,-0.0186409200669004
"BJ61FL","BEN","oueme",2003,0.990870158332497,27.7964929627645,27.8026815664117,-0.00618860364719964
"BJ61FL","BEN","oueme",2004,0.990870158332497,28.5073877135375,28.442528566548,0.0648591469895017
"BJ61FL","BEN","oueme",2005,0.990870158332497,31.0514691349017,30.9418381989462,0.109630935955501
"BJ61FL","BEN","oueme",2006,0.990870158332497,34.1432311715196,33.9884596012889,0.1547715702307
"BJ61FL","BEN","oueme",2007,0.990870158332497,35.8471298594165,35.7116708731488,0.1354589862677
"BJ61FL","BEN","oueme",2008,0.990870158332497,38.5973291274818,38.4453117376296,0.152017389852197
"BJ61FL","BEN","oueme",2009,0.990870158332497,49.4851182805204,49.1367783161387,0.348339964381701
"BJ61FL","BEN","oueme",2010,0.990870158332497,60.4269830844252,59.9500560597989,0.476927024626306
"BJ61FL","BEN","oueme",2011,0.990870158332497,21.0815854169482,20.9360912595473,0.145494157400901
"BJ61FL","BEN","oueme",2012,0.990870158332497,24.7615168047784,24.6562432825334,0.105273522245
"BJ61FL","BEN","oueme",2013,0.990870158332497,32.1002643750935,32.092162951633,0.00810142346050213
"BJ61FL","BEN","oueme",2014,0.990870158332497,31.2790386574956,31.0517891482551,0.227249509240501
"BJ61FL","BEN","oueme",2015,0.990870158332497,28.3981216293225,28.1526009674967,0.2455206618258
"BJ61FL","BEN","plateau",2000,0.959725948580004,29.7380993652972,30.5105349896391,-0.772435624341902
"BJ61FL","BEN","plateau",2001,0.959725948580004,29.5497235157395,30.444943544534,-0.895220028794498
"BJ61FL","BEN","plateau",2002,0.959725948580004,29.2127921961149,29.6989509400721,-0.486158743957198
"BJ61FL","BEN","plateau",2003,0.959725948580004,27.7964941495742,28.473526042018,-0.6770318924438
"BJ61FL","BEN","plateau",2004,0.959725948580004,28.5073884913496,28.8643297894629,-0.356941298113298
"BJ61FL","BEN","plateau",2005,0.959725948580004,31.0514699651352,31.098726192775,-0.0472562276397994
"BJ61FL","BEN","plateau",2006,0.959725948580004,34.143232223108,33.4862125971384,0.657019625969603
"BJ61FL","BEN","plateau",2007,0.959725948580004,35.8471306725931,35.8331032809017,0.0140273916913998
"BJ61FL","BEN","plateau",2008,0.959725948580004,38.5973308259476,38.6806520838923,-0.0833212579446965
"BJ61FL","BEN","plateau",2009,0.959725948580004,49.4851193783278,48.5515279690038,0.933591409324002
"BJ61FL","BEN","plateau",2010,0.959725948580004,60.4269837950269,59.0282888692901,1.3986949257368
"BJ61FL","BEN","plateau",2011,0.959725948580004,21.0815864491924,20.7682072272125,0.313379221979901
"BJ61FL","BEN","plateau",2012,0.959725948580004,24.7615170099957,24.8772905270069,-0.115773517011199
"BJ61FL","BEN","plateau",2013,0.959725948580004,32.1002649295464,33.0235614797905,-0.923296550244103
"BJ61FL","BEN","plateau",2014,0.959725948580004,31.2790392530784,31.0467208813434,0.232318371734998
"BJ61FL","BEN","plateau",2015,0.959725948580004,28.3981222564513,27.6297915185348,0.768330737916497
"BJ61FL","BEN","zou",2000,0.999755937112741,39.930293267028,39.9347018229488,-0.00440855592080425
"BJ61FL","BEN","zou",2001,0.999755937112741,37.218879099149,37.2249680345947,-0.00608893544570321
"BJ61FL","BEN","zou",2002,0.999755937112741,25.5472699223201,25.5572149533983,-0.00994503107819966
"BJ61FL","BEN","zou",2003,0.999755937112741,34.3244779598586,34.3324314135538,-0.00795345369520106
"BJ61FL","BEN","zou",2004,0.999755937112741,37.8487091026949,37.8555737945398,-0.00686469184490335
"BJ61FL","BEN","zou",2005,0.999755937112741,43.2711570322597,43.2776653108322,-0.00650827857249681
"BJ61FL","BEN","zou",2006,0.999755937112741,47.0702403248122,47.0747846340923,-0.00454430928010652
"BJ61FL","BEN","zou",2007,0.999755937112741,48.6975273517509,48.6996408433894,-0.00211349163850372
"BJ61FL","BEN","zou",2008,0.999755937112741,55.7698262111109,55.7694613946261,0.000364816484804464
"BJ61FL","BEN","zou",2009,0.999755937112741,80.4781047145024,80.4704436356735,0.00766107882888889
"BJ61FL","BEN","zou",2010,0.999755937112741,66.8342121153467,66.8312267983594,0.00298531698730642
"BJ61FL","BEN","zou",2011,0.999755937112741,44.1819690070986,44.182603108767,-0.00063410166839617
"BJ61FL","BEN","zou",2012,0.999755937112741,39.6758461233743,39.677887545282,-0.00204142190769829
"BJ61FL","BEN","zou",2013,0.999755937112741,43.8907358418132,43.8922227267371,-0.00148688492389937
"BJ61FL","BEN","zou",2014,0.999755937112741,41.5416964954018,41.5450288698939,-0.00333237449209633
"BJ61FL","BEN","zou",2015,0.999755937112741,38.233798043989,38.2344706351396,-0.000672591150603807
"BJ71FL","BEN","alibori",2000,0.992517605145331,56.9439566380822,57.1244072540865,-0.1804506160043
"BJ71FL","BEN","alibori",2001,0.992517605145331,57.0674238570908,57.2582399595967,-0.190816102505899
"BJ71FL","BEN","alibori",2002,0.992517605145331,57.0345537744278,57.1910791249862,-0.156525350558404
"BJ71FL","BEN","alibori",2003,0.992517605145331,54.8183135143152,55.0012731433459,-0.182959629030698
"BJ71FL","BEN","alibori",2004,0.992517605145331,55.2000975903691,55.3441474681481,-0.144049877779004
"BJ71FL","BEN","alibori",2005,0.992517605145331,58.5663163052125,58.6838286362658,-0.117512331053298
"BJ71FL","BEN","alibori",2006,0.992517605145331,62.1732360618243,62.2481081568422,-0.074872095017902
"BJ71FL","BEN","alibori",2007,0.992517605145331,62.4237555727286,62.5082865938882,-0.0845310211595987
"BJ71FL","BEN","alibori",2008,0.992517605145331,64.4245875191625,64.4954787739683,-0.0708912548058009
"BJ71FL","BEN","alibori",2009,0.992517605145331,73.5806707273955,73.4940172858537,0.0866534415417988
"BJ71FL","BEN","alibori",2010,0.992517605145331,75.7889441024765,75.6912960410316,0.0976480614449002
"BJ71FL","BEN","alibori",2011,0.992517605145331,61.0254973548114,60.9151685951147,0.110328759696699
"BJ71FL","BEN","alibori",2012,0.992517605145331,65.8839918114755,65.8727804780544,0.0112113334211017
"BJ71FL","BEN","alibori",2013,0.992517605145331,61.8393191209237,61.9907034589334,-0.151384338009706
"BJ71FL","BEN","alibori",2014,0.992517605145331,56.7326855967227,56.8007411684938,-0.0680555717710973
"BJ71FL","BEN","alibori",2015,0.992517605145331,52.5562551421306,52.5956627478457,-0.0394076057150983
"BJ71FL","BEN","atacora",2000,0.99750503659496,59.5240711494554,59.5540149051309,-0.0299437556754967
"BJ71FL","BEN","atacora",2001,0.99750503659496,59.3964816238616,59.4284926158797,-0.0320109920181011
"BJ71FL","BEN","atacora",2002,0.99750503659496,59.7231366959556,59.7628177340846,-0.0396810381289967
"BJ71FL","BEN","atacora",2003,0.99750503659496,58.4609915503327,58.4987549891225,-0.0377634387898027
"BJ71FL","BEN","atacora",2004,0.99750503659496,58.5668269696044,58.5896284191082,-0.0228014495038025
"BJ71FL","BEN","atacora",2005,0.99750503659496,61.9527174145222,61.972740897022,-0.020023482499802
"BJ71FL","BEN","atacora",2006,0.99750503659496,65.2950932077,65.3078928117471,-0.012799604047089
"BJ71FL","BEN","atacora",2007,0.99750503659496,66.5643523502782,66.5607892443196,0.00356310595860521
"BJ71FL","BEN","atacora",2008,0.99750503659496,68.7692599174686,68.7514077042316,0.0178522132370063
"BJ71FL","BEN","atacora",2009,0.99750503659496,80.0697185801452,80.0076671880939,0.062051392051302
"BJ71FL","BEN","atacora",2010,0.99750503659496,78.8545242562172,78.8220494896543,0.032474766562899
"BJ71FL","BEN","atacora",2011,0.99750503659496,64.4355841883469,64.41584761423,0.0197365741168909
"BJ71FL","BEN","atacora",2012,0.99750503659496,68.9583419430237,68.9289688430612,0.0293730999624984
"BJ71FL","BEN","atacora",2013,0.99750503659496,64.5719606896768,64.5608966659662,0.0110640237106026
"BJ71FL","BEN","atacora",2014,0.99750503659496,59.8726072189317,59.8401233270203,0.0324838919113972
"BJ71FL","BEN","atacora",2015,0.99750503659496,55.0944517784809,55.06806735691,0.0263844215709028
"BJ71FL","BEN","atlantic",2000,0.999999901571967,32.5100969280087,32.5100969291876,-1.17889698003637e-09
"BJ71FL","BEN","atlantic",2001,0.999999901571967,34.9623396149262,34.9623396182198,-3.29360005935087e-09
"BJ71FL","BEN","atlantic",2002,0.999999901571967,44.7152765499032,44.7152765613106,-1.14074012458332e-08
"BJ71FL","BEN","atlantic",2003,0.999999901571967,20.4041248844788,20.4041248772883,7.19050063935356e-09
"BJ71FL","BEN","atlantic",2004,0.999999901571967,27.6534165085128,27.6534165064287,2.08410000368531e-09
"BJ71FL","BEN","atlantic",2005,0.999999901571967,32.0931353483826,32.0931353479413,4.41303882325883e-10
"BJ71FL","BEN","atlantic",2006,0.999999901571967,31.7026373620558,31.7026373590739,2.98189917202762e-09
"BJ71FL","BEN","atlantic",2007,0.999999901571967,36.1605990077917,36.1605990084029,-6.11194650446123e-10
"BJ71FL","BEN","atlantic",2008,0.999999901571967,23.2826347583329,23.2826347457443,1.25886003843334e-08
"BJ71FL","BEN","atlantic",2009,0.999999901571967,46.6091142146669,46.6091142138975,7.69404095990467e-10
"BJ71FL","BEN","atlantic",2010,0.999999901571967,51.0099349442111,51.009934946084,-1.87289828090798e-09
"BJ71FL","BEN","atlantic",2011,0.999999901571967,29.1949244704729,29.1949244695322,9.40698186013833e-10
"BJ71FL","BEN","atlantic",2012,0.999999901571967,35.783216757716,35.7832167663219,-8.60590176898768e-09
"BJ71FL","BEN","atlantic",2013,0.999999901571967,36.1813935504432,36.1813935528766,-2.43340281258497e-09
"BJ71FL","BEN","atlantic",2014,0.999999901571967,33.3191972178233,33.3191972198469,-2.02359728973533e-09
"BJ71FL","BEN","atlantic",2015,0.999999901571967,29.7928355110978,29.7928355115235,-4.25700363848591e-10
"BJ71FL","BEN","borgou",2000,0.993058872189784,46.3727672944307,46.5124260561176,-0.139658761686896
"BJ71FL","BEN","borgou",2001,0.993058872189784,47.9276219899232,48.0816944933008,-0.154072503377598
"BJ71FL","BEN","borgou",2002,0.993058872189784,47.4098948897384,47.5020825424091,-0.0921876526706953
"BJ71FL","BEN","borgou",2003,0.993058872189784,45.0453728302571,45.1643434393805,-0.118970609123402
"BJ71FL","BEN","borgou",2004,0.993058872189784,45.9245393632426,46.0160375821519,-0.091498218909301
"BJ71FL","BEN","borgou",2005,0.993058872189784,49.3479871226821,49.3924359964677,-0.0444488737855977
"BJ71FL","BEN","borgou",2006,0.993058872189784,51.931585162849,51.9426104369353,-0.0110252740863004
"BJ71FL","BEN","borgou",2007,0.993058872189784,52.8914403299793,52.9303445859477,-0.0389042559684043
"BJ71FL","BEN","borgou",2008,0.993058872189784,55.6572605028519,55.6913710526195,-0.034110549767604
