"age_band","pfpr_pct","reference_pfpr_pct","log_hazard_ratio","standard_error","lower_95","upper_95","central_95_support","pfpr_p025","pfpr_p975","fit_signature"
"36-47",72.7312339910682,20,-0.00124736021791802,0.0793273692212324,-0.156729003891534,0.154234283455698,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",72.9680898457755,20,-0.00171022109519391,0.080020629665676,-0.158550655239919,0.155130213049531,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",73.2049457004829,20,-0.0021693330999185,0.0807344856709869,-0.160408925015053,0.156070258815216,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",73.4418015551903,20,-0.00262473698070641,0.0814690291267228,-0.162304034069083,0.15705456010767,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",73.6786574098976,20,-0.00307647348617241,0.0822243311556656,-0.164236162551277,0.158083215578932,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",73.915513264605,20,-0.00352458336493109,0.083000442574581,-0.16620545081111,0.159156284081248,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",74.1523691193123,20,-0.00396910736559722,0.0837973944084447,-0.168212000406149,0.160273785674954,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",74.3892249740197,20,-0.00441008623678548,0.0846151984525671,-0.170255875203817,0.161435702730246,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",74.6260808287271,20,-0.00484756072711039,0.0854538478769458,-0.172337102565924,0.162641981111703,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",74.8629366834344,20,-0.00528157158518677,0.0863133178671445,-0.17445567460479,0.163892531434416,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",75.0997925381418,20,-0.00571215955962949,0.0871935662960368,-0.176611549499862,0.165187230380603,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",75.3366483928492,20,-0.00613936539905306,0.0880945344208521,-0.178804652863923,0.166525922065817,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",75.5735042475565,20,-0.00656322985207187,0.0890161476001145,-0.181034879148296,0.167908419444153,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",75.8103601022639,20,-0.00698379366730126,0.0899583160252743,-0.183302093076839,0.169334505742236,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",76.0472159569712,20,-0.00740109759335538,0.0909209354620728,-0.185606131099018,0.170803935912307,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",76.2840718116786,20,-0.0078151823788492,0.0919038879969665,-0.187946802852904,0.172316438095205,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",76.520927666386,20,-0.00822608877239716,0.0929070427842435,-0.190323892629514,0.17387171508472,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",76.7577835210933,20,-0.00863385752261422,0.0939302567897935,-0.192737160830609,0.175469445785381,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",76.9946393758007,20,-0.00903852937811492,0.0949733755278393,-0.19518634541268,0.17710928665645,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",77.2314952305081,20,-0.00944014508751403,0.0960362337872872,-0.197671163310597,0.178790873135569,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",77.4683510852154,20,-0.00983874539942607,0.0971186563447069,-0.200191311835052,0.180513821036199,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",77.7052069399228,20,-0.0102343710624659,0.0982204586613074,-0.202746470038629,0.182277727913697,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",77.9420627946301,20,-0.0106270628252482,0.0993414475616138,-0.205336300046011,0.184082174395515,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",78.1789186493375,20,-0.0110168614363876,0.100481421891889,-0.20796044834449,0.185926725471715,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",78.4157745040449,20,-0.0114038076444988,0.101640173156663,-0.210618547031559,0.187810931742561,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",78.6526303587522,20,-0.0117879421981964,0.102817486132035,-0.213310215016985,0.189734330620592,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",78.8894862134596,20,-0.0121693058460954,0.104013139454696,-0.216035059177299,0.191696447485109,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",79.126342068167,20,-0.01254793933681,0.105226906185895,-0.218792675461164,0.193696796787544,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",79.3631979228743,20,-0.0129238834189553,0.106458554349804,-0.221582649944571,0.195734883106661,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
