"iso3","age_band","draw","log_hr_zero_vs_current","variance"
"MRT","24-35",45,-0.185382611120632,0.000377623807241745
"MRT","36-47",45,-0.131208693211521,0.0004925494646588
"MRT","48-59",45,-0.154854140088311,0.000759032277134986
"MWI","<1",45,0.0479477559919053,0.000549063158543625
"MWI","1-5",45,-0.0350213844443981,0.000895913343558497
"MWI","6-11",45,-0.319700960621425,0.00321768466365017
"MWI","12-23",45,-0.606954430888127,0.00419418126793855
"MWI","24-35",45,-0.876947293196052,0.00524343172096551
"MWI","36-47",45,-0.69774730340413,0.00710229877833041
"MWI","48-59",45,-0.572391433043938,0.0102266566901949
"NAM","<1",45,0.00676790987619846,1.121648337713e-05
"NAM","1-5",45,-0.00493362456380692,1.78450968334561e-05
"NAM","6-11",45,-0.0600009547013687,0.00020745468123818
"NAM","12-23",45,-0.131703230526289,0.000349558505196619
"NAM","24-35",45,-0.20538378221602,0.000462599821213576
"NAM","36-47",45,-0.145420948845598,0.000603422043101039
"NAM","48-59",45,-0.171454304528681,0.000929680362329903
"NER","<1",45,0.0399039791690893,0.00038216446124147
"NER","1-5",45,-0.029133998679029,0.000620396751246253
"NER","6-11",45,-0.28835191668898,0.00298860160111656
"NER","12-23",45,-0.574008264696621,0.00419426806901419
"NER","24-35",45,-0.849206842382562,0.00534546683982159
"NER","36-47",45,-0.655501718153696,0.00714304659798965
"NER","48-59",45,-0.602507441574967,0.0104328692985172
"NGA","<1",45,0.0667977437921179,0.00105563198385834
"NGA","1-5",45,-0.0488057610366659,0.00173867094501668
"NGA","6-11",45,-0.373861219638464,0.00359971855641548
"NGA","12-23",45,-0.626602821789181,0.00435405195340229
"NGA","24-35",45,-0.867306155010906,0.00532971192780045
"NGA","36-47",45,-0.691147130553719,0.00724631908600996
"NGA","48-59",45,-0.485699616524884,0.0102903670298133
"RWA","<1",45,0.0073080851620241,1.30766737119406e-05
"RWA","1-5",45,-0.00532744091652292,2.08072695353276e-05
"RWA","6-11",45,-0.0647289163994168,0.000240902829030015
"RWA","12-23",45,-0.142026238233097,0.000405680733228463
"RWA","24-35",45,-0.221437898499564,0.000536816725564831
"RWA","36-47",45,-0.156841453151532,0.000700267900894211
"RWA","48-59",45,-0.184753834657417,0.00107867315440801
"SEN","<1",45,0.00813243047811648,1.61895513743709e-05
"SEN","1-5",45,-0.00592845165910226,2.57659115711119e-05
"SEN","6-11",45,-0.0719166471213128,0.0002962713647627
"SEN","12-23",45,-0.157694811296826,0.000498429376296432
"SEN","24-35",45,-0.245785117967139,0.000659433641150166
"SEN","36-47",45,-0.174186066972897,0.000860294867351513
"SEN","48-59",45,-0.204876396458419,0.00132472805486888
"SLE","<1",45,0.0606836315180893,0.000873636015684173
"SLE","1-5",45,-0.0443380079139995,0.00143511965529841
"SLE","6-11",45,-0.358223018022996,0.00348046604320009
"SLE","12-23",45,-0.625226262058229,0.0042330062456993
"SLE","24-35",45,-0.874716890826712,0.00518606153455467
"SLE","36-47",45,-0.706611399355225,0.00708499041344163
"SLE","48-59",45,-0.50668652332727,0.0100793789148944
"SOM","<1",45,0.0134362896289242,4.41068278265466e-05
"SOM","1-5",45,-0.00979610055287978,7.03296488617218e-05
"SOM","6-11",45,-0.117129214155714,0.000759661127701916
"SOM","12-23",45,-0.255306688127759,0.0012662199268194
"SOM","24-35",45,-0.396698893782705,0.00167252557504396
"SOM","36-47",45,-0.28262618143992,0.00218381794700054
"SOM","48-59",45,-0.327819818079434,0.00335221901121725
"SSD","<1",45,0.0527069281286142,0.00066174225225007
"SSD","1-5",45,-0.0385042064606726,0.00108267005270518
"SSD","6-11",45,-0.335283228978524,0.00332736035286709
"SSD","12-23",45,-0.617355021133173,0.00419292194385718
"SSD","24-35",45,-0.880025244109083,0.00519081082653955
"SSD","36-47",45,-0.70879213776955,0.0070736039858587
"SSD","48-59",45,-0.546384831275113,0.0101347499005766
"SWZ","<1",45,0.00414290197209973,4.20508071104628e-06
"SWZ","1-5",45,-0.00301997246319454,6.68692369412069e-06
"SWZ","6-11",45,-0.0368588966850163,7.893932229497e-05
"SWZ","12-23",45,-0.0810231350129308,0.000133301347876041
"SWZ","24-35",45,-0.126444894911582,0.000176474899574241
"SWZ","36-47",45,-0.0894146838919114,0.000230152545451904
"SWZ","48-59",45,-0.10577453442689,0.000354855567167243
"TCD","<1",45,0.0257273250183599,0.000160511835000256
"TCD","1-5",45,-0.0187668817858032,0.000257821998012206
"TCD","6-11",45,-0.210602166503444,0.00210960210490447
"TCD","12-23",45,-0.446515238614271,0.0033515951588819
"TCD","24-35",45,-0.683687608457284,0.00438796542291868
"TCD","36-47",45,-0.49941498059911,0.00575838470520716
"TCD","48-59",45,-0.541364852920935,0.0087025763669921
"TGO","<1",45,0.0814490230923973,0.00156230818164589
"TGO","1-5",45,-0.059501915015686,0.00258450889100035
"TGO","6-11",45,-0.405232198954771,0.00411201997464106
"TGO","12-23",45,-0.627415338116489,0.00524608154513563
"TGO","24-35",45,-0.848765158179483,0.00652002071220677
"TGO","36-47",45,-0.634917778747205,0.00871235987380022
"TGO","48-59",45,-0.46274681778003,0.0126972742468356
"TZA","<1",45,0.0320579673244411,0.000248038926555366
"TZA","1-5",45,-0.0233938741051389,0.000400336683588657
"TZA","6-11",45,-0.249516514441461,0.00262299241003287
"TZA","12-23",45,-0.516420349888366,0.00397317444500719
"TZA","24-35",45,-0.780311106593902,0.00515183644588416
"TZA","36-47",45,-0.582825594274565,0.0068025696300787
"TZA","48-59",45,-0.593216292952257,0.0101346545217125
"UGA","<1",45,0.0621652658912881,0.00091617010569166
"UGA","1-5",45,-0.0454209640686673,0.00150601589144784
"UGA","6-11",45,-0.362159380566788,0.00350709738462595
"UGA","12-23",45,-0.625823577572751,0.0042516377776353
"UGA","24-35",45,-0.873091105365006,0.00520458797607918
"UGA","36-47",45,-0.703750307148542,0.00710516696781507
"UGA","48-59",45,-0.500863550771456,0.0100976920202982
"ZMB","<1",45,0.0311016865277252,0.000233631248127628
"ZMB","1-5",45,-0.0226946251561386,0.00037680321891342
"ZMB","6-11",45,-0.244106179400754,0.00256039057835761
"ZMB","12-23",45,-0.507309063834318,0.00391094937762086
"ZMB","24-35",45,-0.768293561624526,0.00508005065572462
"ZMB","36-47",45,-0.571684908699798,0.00670001352739863
"ZMB","48-59",45,-0.588273097568076,0.0100060215437175
"ZWE","<1",45,0.00611058135987656,9.14485415109128e-06
"ZWE","1-5",45,-0.00445440964963019,1.45471178495661e-05
"ZWE","6-11",45,-0.0542301273216054,0.000169885516975935
"ZWE","12-23",45,-0.119087288225503,0.000286440427408174
"ZWE","24-35",45,-0.185750898902634,0.000379112817813437
"ZWE","36-47",45,-0.131470237688953,0.000494492137363284
"ZWE","48-59",45,-0.15516009185381,0.000762023003154519
"AGO","<1",61,0.030134937195197,0.000216848453643324
"AGO","1-5",61,-0.0204577589325525,0.000349135122671905
"AGO","6-11",61,-0.246951443654529,0.00247143591761511
"AGO","12-23",61,-0.511266010234968,0.00380565330654202
"AGO","24-35",61,-0.769784207682718,0.00496328740274235
"AGO","36-47",61,-0.564760303210607,0.00651911716248723
"AGO","48-59",61,-0.582655345286092,0.00975422266638398
"BDI","<1",61,0.048941504166041,0.000565366863857988
"BDI","1-5",61,-0.0332729798837985,0.00092214039717007
"BDI","6-11",61,-0.331693348104687,0.00322163907241034
"BDI","12-23",61,-0.620355622958439,0.00416422710097154
"BDI","24-35",61,-0.89636931888305,0.00520738622721337
"BDI","36-47",61,-0.706058499010714,0.00703891627118128
"BDI","48-59",61,-0.569200615376947,0.0101073071296397
"BEN","<1",61,0.0848376359844687,0.00167619710125217
"BEN","1-5",61,-0.0576959678006325,0.00277218644467415
"BEN","6-11",61,-0.419115261321537,0.0042264540466555
"BEN","12-23",61,-0.635722039701296,0.00542779609863168
"BEN","24-35",61,-0.868422421041375,0.00676989412070219
"BEN","36-47",61,-0.628360629110032,0.00900961402902823
"BEN","48-59",61,-0.461460633034182,0.0131772233362638
"BFA","<1",61,0.079461230465577,0.00147208038265521
"BFA","1-5",61,-0.0540437108403466,0.0024318878883909
"BFA","6-11",61,-0.408998726092283,0.00398768826715365
"BFA","12-23",61,-0.633095727818677,0.00501850604419119
"BFA","24-35",61,-0.872327895776928,0.00623353113438578
"BFA","36-47",61,-0.647914375274739,0.00832379591466133
"BFA","48-59",61,-0.464085003936605,0.0120426990854388
"BWA","<1",61,0.000111047064606243,2.98312739817931e-09
"BWA","1-5",61,-7.52922269702805e-05,4.73842137929744e-09
"BWA","6-11",61,-0.00103003127781541,5.64218490475636e-08
"BWA","12-23",61,-0.00224791874428152,9.53292785807492e-08
"BWA","24-35",61,-0.00345977201724854,1.26462335275037e-07
"BWA","36-47",61,-0.00242440386010496,1.64496070209073e-07
"BWA","48-59",61,-0.0028403102169634,2.5358644104153e-07
"CAF","<1",61,0.0853569751542665,0.00169663274631308
"CAF","1-5",61,-0.0580486944666261,0.00280624339710112
"CAF","6-11",61,-0.420045829259725,0.00424985187016327
"CAF","12-23",61,-0.636147958735381,0.00546484620331584
"CAF","24-35",61,-0.86817857917038,0.00681713876793425
"CAF","36-47",61,-0.626696692383586,0.00907131200299488
"CAF","48-59",61,-0.46137351266776,0.0132774331088201
"CIV","<1",61,0.0926903140747901,0.00199880048446438
"CIV","1-5",61,-0.0630283368299457,0.00330948099326605
"CIV","6-11",61,-0.432365522198041,0.00457834746161012
"CIV","12-23",61,-0.64595414611399,0.00589550733983742
"CIV","24-35",61,-0.867647803060268,0.00733366771740186
"CIV","36-47",61,-0.60879967644153,0.00978156328751747
"CIV","48-59",61,-0.462773156521693,0.0143690568550285
"CMR","<1",61,0.0726379102936264,0.0012324533770807
"CMR","1-5",61,-0.04940632212044,0.00203217305452111
"CMR","6-11",61,-0.394821153082923,0.0037304913430063
"CMR","12-23",61,-0.632890733694614,0.00455581466943471
"CMR","24-35",61,-0.879766842523111,0.00561123182998669
"CMR","36-47",61,-0.675276044418784,0.00755287990628359
"CMR","48-59",61,-0.472893848660388,0.0107622124895571
"COD","<1",61,0.096360966074331,0.00215965672426022
"COD","1-5",61,-0.0655201869485899,0.00357705778374761
"COD","6-11",61,-0.437997288045038,0.00475978403508252
"COD","12-23",61,-0.653354474366429,0.00607538227151389
"COD","24-35",61,-0.869295484786107,0.0075301288027254
"COD","36-47",61,-0.60353426247898,0.0100846171875849
"COD","48-59",61,-0.465180120133621,0.0147912460685003
"COG","<1",61,0.0491182094610198,0.00056940495349657
"COG","1-5",61,-0.0333934442361807,0.000928821227024021
"COG","6-11",61,-0.332278237370432,0.00322583074035459
"COG","12-23",61,-0.620746173744886,0.00416397246564683
"COG","24-35",61,-0.89656977992534,0.00520503331132081
"COG","36-47",61,-0.706565172994805,0.00703751072350587
"COG","48-59",61,-0.568255413579364,0.0101031243835467
"COM","<1",61,0.00224204141640254,1.21593278169931e-06
"COM","1-5",61,-0.00152016104855389,1.93155541422626e-06
"COM","6-11",61,-0.0207834082455499,2.29404078052972e-05
"COM","12-23",61,-0.0453462850462472,3.87456255774757e-05
"COM","24-35",61,-0.0697856789053645,5.13962412707388e-05
"COM","36-47",61,-0.0489117479766083,6.68557240552328e-05
"COM","48-59",61,-0.0572711803922708,0.000103051664535964
"DJI","<1",61,0.000270556566558904,1.77081599161893e-08
"DJI","1-5",61,-0.00018344301013173,2.81277941487319e-08
"DJI","6-11",61,-0.00250956632110247,3.3491761809384e-07
"DJI","12-23",61,-0.00547681170543443,5.65868339972397e-07
"DJI","24-35",61,-0.00842935328291355,7.50671663666058e-07
"DJI","36-47",61,-0.00590680513978254,9.76437572765444e-07
"DJI","48-59",61,-0.00692007897185591,1.505270109223e-06
"ERI","<1",61,0.000396412298835586,3.8014648089384e-08
"ERI","1-5",61,-0.000268775856235418,6.03828717069266e-08
"ERI","6-11",61,-0.00367691481622169,7.18950329024997e-07
"ERI","12-23",61,-0.00802437258085881,1.21471354323407e-06
"ERI","24-35",61,-0.0123502822289931,1.61141758267385e-06
"ERI","36-47",61,-0.00865439359425557,2.09605539404938e-06
"ERI","48-59",61,-0.0101389130434816,3.23125982702588e-06
"ETH","<1",61,0.0154313571491639,5.73858255490731e-05
"ETH","1-5",61,-0.010466206758533,9.15077387231402e-05
"ETH","6-11",61,-0.138786349043773,0.00095814687491523
"ETH","12-23",61,-0.299188674606564,0.00158820223165451
"ETH","24-35",61,-0.458196811459979,0.00210005213038901
"ETH","36-47",61,-0.324462145543163,0.00273617234137296
"ETH","48-59",61,-0.369573500703194,0.00419080348611959
"GAB","<1",61,0.0203625871822198,9.96578330389516e-05
"GAB","1-5",61,-0.0138141438819601,0.000159349985431928
"GAB","6-11",61,-0.17886216993728,0.00151093639907368
"GAB","12-23",61,-0.381835906556471,0.00246396065617805
"GAB","24-35",61,-0.582423792479047,0.00324869463168154
"GAB","36-47",61,-0.415921598575548,0.00423932974574409
"GAB","48-59",61,-0.462982208005616,0.00645811536235962
"GHA","<1",61,0.050075200469904,0.000591519514404148
"GHA","1-5",61,-0.034045831984948,0.000965421269289673
"GHA","6-11",61,-0.335398523890287,0.00324819561916711
"GHA","12-23",61,-0.622720833154409,0.00416289042848314
"GHA","24-35",61,-0.897461337048195,0.00519288869638288
"GHA","36-47",61,-0.709070685582617,0.00703032968342009
"GHA","48-59",61,-0.563054591926104,0.0100816155678107
"GIN","<1",61,0.0642163434103874,0.000966295471429308
"GIN","1-5",61,-0.0436782389988963,0.00158828886972577
"GIN","6-11",61,-0.375081850579497,0.00352293358131216
"GIN","12-23",61,-0.633577503661424,0.00424821475289399
"GIN","24-35",61,-0.889916069771413,0.00520621052679206
"GIN","36-47",61,-0.704050869074999,0.00707599973691342
"GIN","48-59",61,-0.494606896283929,0.0100219020141684
"GMB","<1",61,0.0102071771661569,2.5161012825707e-05
"GMB","1-5",61,-0.00692166706518646,4.00351310707265e-05
"GMB","6-11",61,-0.0934232949548444,0.00045101025974252
"GMB","12-23",61,-0.202818868166938,0.000755963597919509
"GMB","24-35",61,-0.311499491000348,0.00100150774496475
"GMB","36-47",61,-0.219256940441817,0.00130358434901602
"GMB","48-59",61,-0.253826881889436,0.00200412912046137
"GNB","<1",61,0.00821304068706222,1.62998657941948e-05
"GNB","1-5",61,-0.00556912661795916,2.59199244564293e-05
"GNB","6-11",61,-0.0755287816324023,0.000297814681468631
"GNB","12-23",61,-0.164278112531495,0.000500625782038994
"GNB","24-35",61,-0.252497811081467,0.000663556680661051
"GNB","36-47",61,-0.177443246787283,0.000863487897129409
"GNB","48-59",61,-0.206301225525721,0.00132882989576311
"GNQ","<1",61,0.0507203037054153,0.000606660302305683
"GNQ","1-5",61,-0.0344855848714153,0.000990491562943382
"GNQ","6-11",61,-0.337458612279687,0.0032629545214109
"GNQ","12-23",61,-0.623923674785356,0.00416246416544816
"GNQ","24-35",61,-0.897888192241975,0.0051853086270844
"GNQ","36-47",61,-0.710534777429282,0.00702592440496957
"GNQ","48-59",61,-0.55948638462274,0.010068184459175
"KEN","<1",61,0.0182458792764026,8.01122764326141e-05
"KEN","1-5",61,-0.0123767548313988,0.000127937329290931
"KEN","6-11",61,-0.162043816197471,0.00127058874413961
"KEN","12-23",61,-0.347524328412502,0.00208823224001769
"KEN","24-35",61,-0.531093718303364,0.00275712284064149
"KEN","36-47",61,-0.377761309619947,0.00359513190154908
"KEN","48-59",61,-0.425105134060594,0.00549082376272412
"LBR","<1",61,0.0632684347346032,0.000938361792928885
"LBR","1-5",61,-0.0430331364054957,0.0015417396895048
"LBR","6-11",61,-0.372695376296946,0.00350522187650311
"LBR","12-23",61,-0.633508716670355,0.00423138601481823
"LBR","24-35",61,-0.890969939591227,0.00518656826769709
"LBR","36-47",61,-0.706459079814237,0.00705436399337594
"LBR","48-59",61,-0.497931068536119,0.00999523747332812
"MDG","<1",61,0.0249140170433457,0.000148758194160272
"MDG","1-5",61,-0.0169066901410305,0.00023857872669598
"MDG","6-11",61,-0.212720749676083,0.00200714854563286
"MDG","12-23",61,-0.448625209153277,0.00320292994254576
"MDG","24-35",61,-0.680828555721116,0.00420625843352357
"MDG","36-47",61,-0.491383333060588,0.00550135615647476
"MDG","48-59",61,-0.531112904262495,0.00832231145380359
"MLI","<1",61,0.0575843542422792,0.000779356292347987
"MLI","1-5",61,-0.0391630428596436,0.00127706911515777
"MLI","6-11",61,-0.357647697184647,0.00340370548609013
"MLI","12-23",61,-0.631642117308853,0.00417575150068733
"MLI","24-35",61,-0.896299612554343,0.00514112597057234
"MLI","36-47",61,-0.7154573108475,0.00700347882548029
"MLI","48-59",61,-0.52211615264968,0.00996932330356393
"MOZ","<1",61,0.0662028359127967,0.00102615710296156
"MOZ","1-5",61,-0.045029899132718,0.00168807821440556
"MOZ","6-11",61,-0.379972475958138,0.00356263733874774
"MOZ","12-23",61,-0.633570680574488,0.00429355673374705
"MOZ","24-35",61,-0.887608863569255,0.00526249750006031
"MOZ","36-47",61,-0.698332318108389,0.00713938267722067
"MOZ","48-59",61,-0.488252324554323,0.010109440791214
"MRT","<1",61,0.00613472092473578,9.09867539827356e-06
"MRT","1-5",61,-0.00415968215772897,1.44614689106409e-05
"MRT","6-11",61,-0.05663242710628,0.000168821841453125
"MRT","12-23",61,-0.123363172814397,0.000284439199699461
"MRT","24-35",61,-0.189725944571365,0.000377156002814443
"MRT","36-47",61,-0.133159620149212,0.000490699879138389
"MRT","48-59",61,-0.155345852602961,0.000755733517383265
"MWI","<1",61,0.0481963875773564,0.000548494806170758
"MWI","1-5",61,-0.032765007068606,0.000894234185781819
"MWI","6-11",61,-0.329195810504039,0.00320374622714791
"MWI","12-23",61,-0.618615966541753,0.00416546870940646
"MWI","24-35",61,-0.89539361166082,0.00521765280357716
"MWI","36-47",61,-0.703769363330503,0.00704508829241026
"MWI","48-59",61,-0.573123491395322,0.0101256669316547
"NAM","<1",61,0.0068083257542301,1.12048722689206e-05
"NAM","1-5",61,-0.00461647894186362,1.78116552511739e-05
"NAM","6-11",61,-0.0627806462673832,0.000206969851636967
"NAM","12-23",61,-0.136696036555128,0.000348481348222619
"NAM","24-35",61,-0.210194087778684,0.000462022159927238
"NAM","36-47",61,-0.147580227379721,0.000601148532753994
"NAM","48-59",61,-0.171998007236074,0.000925626684724533
"NER","<1",61,0.0401184032899766,0.000381768134766014
"NER","1-5",61,-0.0272580795687806,0.000619233701478836
"NER","6-11",61,-0.298253722659058,0.00297683281355979
"NER","12-23",61,-0.588198927415135,0.00416906433660852
"NER","24-35",61,-0.867542379944901,0.00532466632095123
"NER","36-47",61,-0.662306673903216,0.00709339229102684
"NER","48-59",61,-0.603700638951808,0.0103462231899179
"NGA","<1",61,0.0671246500544182,0.00105454524454736
"NGA","1-5",61,-0.0456570120490343,0.00173541448333018
"NGA","6-11",61,-0.382191754814098,0.00358261360923108
"NGA","12-23",61,-0.633513267616615,0.00431980377492135
"NGA","24-35",61,-0.886504037247979,0.00529628686948143
"NGA","36-47",61,-0.695404631515108,0.00717816522686775
"NGA","48-59",61,-0.485575506315064,0.0101666120133548
"RWA","<1",61,0.00735170434440604,1.3063136409526e-05
"RWA","1-5",61,-0.00498497692921925,2.07682765951463e-05
"RWA","6-11",61,-0.0677243504199006,0.000240338181682897
"RWA","12-23",61,-0.147403093965554,0.000404426152993678
"RWA","24-35",61,-0.226622646036204,0.000536141663619972
"RWA","36-47",61,-0.159167474140665,0.000697621696790588
"RWA","48-59",61,-0.185339022950935,0.00107395614702653
"SEN","<1",61,0.00818092800892761,1.61727903984943e-05
"SEN","1-5",61,-0.00554734753076623,2.5717625558275e-05
"SEN","6-11",61,-0.0752385633358146,0.000295573531468634
"SEN","12-23",61,-0.163651244257149,0.000496878692552747
"SEN","24-35",61,-0.251537014799095,0.000658594605787104
"SEN","36-47",61,-0.176764026019114,0.000857027785797171
"SEN","48-59",61,-0.20552403423784,0.00131890673489365
"SLE","<1",61,0.0609848602866992,0.000872735008654983
"SLE","1-5",61,-0.0414787046515446,0.00143243113305327
"SLE","6-11",61,-0.366803572427481,0.00346437808314204
"SLE","12-23",61,-0.633095272850563,0.00420120733842222
"SLE","24-35",61,-0.893342209432944,0.00515534435290169
"SLE","36-47",61,-0.711280102479799,0.00702056600480648
"SLE","48-59",61,-0.506748681910573,0.00996266745685075
"SOM","<1",61,0.0135157939059428,4.4061138025964e-05
"SOM","1-5",61,-0.00916628910480595,7.019783656609e-05
"SOM","6-11",61,-0.122448042307298,0.000757791128108208
"SOM","12-23",61,-0.264747233868446,0.00126206127578214
"SOM","24-35",61,-0.405938994798475,0.0016701653683161
"SOM","36-47",61,-0.2867302105337,0.00217514143109559
"SOM","48-59",61,-0.328836886454655,0.00333681531318018
"SSD","<1",61,0.0529752164303421,0.000661058186699082
"SSD","1-5",61,-0.0360225521403148,0.00108064121722128
"SSD","6-11",61,-0.344410361406233,0.003312515425501
"SSD","12-23",61,-0.627392613232629,0.00416304241342869
"SSD","24-35",61,-0.89842599682346,0.00516298950281368
"SSD","36-47",61,-0.714261828503183,0.00701340837758777
"SSD","48-59",61,-0.546833656621046,0.0100273556368553
"SWZ","<1",61,0.00416768998261907,4.20072837165234e-06
"SWZ","1-5",61,-0.00282584726991135,6.67439277690653e-06
"SWZ","6-11",61,-0.0385734934822332,7.87568543272848e-05
"SWZ","12-23",61,-0.0841102251325437,0.000132896071797921
"SWZ","24-35",61,-0.129409698977105,0.000176260307233626
"SWZ","36-47",61,-0.0907483978549051,0.000229294951923012
"SWZ","48-59",61,-0.10611142702252,0.000353325017058303
"TCD","<1",61,0.0258745207372298,0.000160345297646881
"TCD","1-5",61,-0.0175596760135879,0.000257338653975766
"TCD","6-11",61,-0.219414769921823,0.00210335377105171
"TCD","12-23",61,-0.461351667282457,0.00333773437819356
"TCD","24-35",61,-0.699252231909292,0.00437867488538789
"TCD","36-47",61,-0.506017648025146,0.0057304293217139
"TCD","48-59",61,-0.542884039094951,0.00865356112773906
"TGO","<1",61,0.0818396630837951,0.00156070704685892
"TGO","1-5",61,-0.0556595737856491,0.00257967115980458
"TGO","6-11",61,-0.413584407913655,0.00409160185587672
"TGO","12-23",61,-0.633893314881452,0.00520219698132007
"TGO","24-35",61,-0.870316618001473,0.00647686037161619
"TGO","36-47",61,-0.638824977425243,0.00863218138629573
"TGO","48-59",61,-0.462513950406565,0.0125559920542925
"TZA","<1",61,0.032236635448309,0.000247781498604849
"TZA","1-5",61,-0.0218884216947068,0.000399586114254248
"TZA","6-11",61,-0.25920495435727,0.00261411764360161
"TZA","12-23",61,-0.531856589577212,0.0039536746096258
"TZA","24-35",61,-0.797701470474984,0.0051374060606864
"TZA","36-47",61,-0.589870099870241,0.00676388206043288
"TZA","48-59",61,-0.594706116646402,0.0100671828197081
"UGA","<1",61,0.0624726765761742,0.000915225640962483
"UGA","1-5",61,-0.0424915178083966,0.00150319470306917
"UGA","6-11",61,-0.370665280461311,0.00349077510080013
"UGA","12-23",61,-0.633407425632767,0.00421933892573174
"UGA","24-35",61,-0.891825565733674,0.00517327499426148
"UGA","36-47",61,-0.708303356151113,0.00703989718089502
"UGA","48-59",61,-0.500871996557304,0.00997927566864438
"ZMB","<1",61,0.0312757697533215,0.000233388772451045
"ZMB","1-5",61,-0.0212342673489107,0.000376096773216649
"ZMB","6-11",61,-0.253708205653862,0.00255190508464712
"ZMB","12-23",61,-0.52276201786177,0.00389226637743456
"ZMB","24-35",61,-0.785478791971888,0.00506642789407369
"ZMB","36-47",61,-0.578704506934299,0.00666287054443974
"ZMB","48-59",61,-0.58978150202952,0.00994120667275573
"ZWE","<1",61,0.00614709276764188,9.1353879948702e-06
"ZWE","1-5",61,-0.00416807182437711,1.4519856865957e-05
"ZWE","6-11",61,-0.0567455340190233,0.000169489777123732
"ZWE","12-23",61,-0.123608613130045,0.000285561275728476
"ZWE","24-35",61,-0.190102835245231,0.000378643103448019
"ZWE","36-47",61,-0.133425006801943,0.0004926351488412
"ZWE","48-59",61,-0.155652764527778,0.000758711056562808
"AGO","<1",125,0.0334651186037111,0.000216206576722092
"AGO","1-5",125,-0.0232134742695759,0.000347311573355419
"AGO","6-11",125,-0.236802333878757,0.00247742486992026
"AGO","12-23",125,-0.491228839443595,0.00382334235845632
"AGO","24-35",125,-0.747174514312904,0.00497780787761162
"AGO","36-47",125,-0.556060233973275,0.00655911862582433
"AGO","48-59",125,-0.576606330182955,0.0098167288070294
"BDI","<1",125,0.0543895212575954,0.000563657666544427
"BDI","1-5",125,-0.0377601396939592,0.000917307614894642
"BDI","6-11",125,-0.32454584473792,0.00322565656678118
"BDI","12-23",125,-0.609054434841546,0.0041799826780124
"BDI","24-35",125,-0.87646608897472,0.00522078248456292
"BDI","36-47",125,-0.700710601608065,0.00707890267467926
"BDI","48-59",125,-0.563060821923697,0.0101721015140072
"BEN","<1",125,0.094310202333692,0.00167103869264344
"BEN","1-5",125,-0.0654916345194207,0.00275760883179072
"BEN","6-11",125,-0.416272904966611,0.00422187871958338
"BEN","12-23",125,-0.63298410708029,0.00543814041783747
"BEN","24-35",125,-0.847789348248485,0.00677800014710957
"BEN","36-47",125,-0.627718592650483,0.0090396405726342
"BEN","48-59",125,-0.455650422216771,0.0132308615604151
"BFA","<1",125,0.0883353629949302,0.00146755393018131
"BFA","1-5",125,-0.0613441120383273,0.00241910296104197
"BFA","6-11",125,-0.406264651131333,0.00398306294258585
"BFA","12-23",125,-0.630793165484894,0.00502600489662189
"BFA","24-35",125,-0.853034149486635,0.00623839478513301
"BFA","36-47",125,-0.647211293752441,0.00835009766981591
"BFA","48-59",125,-0.458414507555023,0.0120912537887767
"BWA","<1",125,0.000123242989089561,2.97448076896191e-09
"BWA","1-5",125,-8.54257083270414e-05,4.71375474857914e-09
"BWA","6-11",125,-0.000975084071419384,5.65474141347219e-08
"BWA","12-23",125,-0.00213329740924411,9.56832817713018e-08
"BWA","24-35",125,-0.00334418852266802,1.26726489577315e-07
"BWA","36-47",125,-0.00237574008503575,1.65338677450147e-07
"BWA","48-59",125,-0.00281122425055805,2.54922634988364e-07
"CAF","<1",125,0.0948872746396005,0.0016914111677519
"CAF","1-5",125,-0.0658921998818342,0.00279148639130653
"CAF","6-11",125,-0.417180134848377,0.00424530856942413
"CAF","12-23",125,-0.633351265623335,0.00547550203105492
"CAF","24-35",125,-0.847407068752643,0.00682561331673395
"CAF","36-47",125,-0.626052117829781,0.00910176857453633
"CAF","48-59",125,-0.455546534614158,0.0133316641514307
"CIV","<1",125,0.10303454179808,0.00199264707833529
"CIV","1-5",125,-0.071547327957111,0.0032920736721733
"CIV","6-11",125,-0.428941896226749,0.00457474707133689
"CIV","12-23",125,-0.64208942009912,0.00591107708992117
"CIV","24-35",125,-0.844815668927465,0.00734815347517934
"CIV","36-47",125,-0.607981549540496,0.00981922113738505
"CIV","48-59",125,-0.456651387838427,0.0144332631102483
"CMR","<1",125,0.0807504737036202,0.00122867091972942
"CMR","1-5",125,-0.0560780832581095,0.00202149414285455
"CMR","6-11",125,-0.391859487089508,0.00372657683855595
"CMR","12-23",125,-0.630529504985077,0.00456118489899867
"CMR","24-35",125,-0.861785418376072,0.00561391269616029
"CMR","36-47",125,-0.674228215089627,0.00757683539662189
"CMR","48-59",125,-0.467307980545761,0.0108075598373834
"COD","<1",125,0.107111756518094,0.00215300900309809
"COD","1-5",125,-0.074377274073722,0.00355824165898558
"COD","6-11",125,-0.434145473472222,0.00475700217948877
"COD","12-23",125,-0.648801283373767,0.00609384374098659
"COD","24-35",125,-0.845364363700705,0.00754818201118268
"COD","36-47",125,-0.602539779896862,0.0101267214616213
"COD","48-59",125,-0.458872957986253,0.0148614959297014
"COG","<1",125,0.0545861866047141,0.000567683270636654
"COG","1-5",125,-0.0378968989253316,0.000923953301269147
"COG","6-11",125,-0.325176099809741,0.00322978469609897
