"year","iso3","country","previous_deaths","rerun_deaths","difference_deaths"
2015,"ERI","Eritrea",114.683020517815,117.07999097615,2.39697045833533
2015,"ETH","Ethiopia",12801.7881842251,13151.2548106987,349.466626473621
2015,"GAB","Gabon",435.356245508975,445.072257607562,9.7160120985871
2015,"GHA","Ghana",11313.6717475899,11478.4609384449,164.789190854955
2015,"GIN","Guinea",15448.7368724406,15538.970744782,90.2338723413868
2015,"GMB","The Gambia",817.155461939348,834.946059097883,17.7905971585351
2015,"GNB","Guinea-Bissau",479.193957048446,490.104158714528,10.9102016660819
2015,"GNQ","Equatorial Guinea",692.323462783572,699.642126756326,7.31866397275428
2015,"KEN","Kenya",4385.52000400618,4507.11391204997,121.593908043786
2015,"LBR","Liberia",4934.86620630708,4990.17210025328,55.3058939462016
2015,"LSO","Lesotho",,,
2015,"MDG","Madagascar",6392.76639521845,6539.37146578351,146.605070565064
2015,"MLI","Mali",27014.0496876501,27280.692387742,266.642700091936
2015,"MOZ","Mozambique",21561.6262054738,21773.864972593,212.238767119154
2015,"MRT","Mauritania",505.015450206242,519.039642956803,14.0241927505614
2015,"MWI","Malawi",9071.64072720643,9238.88077434719,167.240047140758
2015,"NAM","Namibia",35.1187545522961,36.0622322043577,0.943477652061645
2015,"NER","Niger",43863.4366973228,44356.7188696181,493.282172295287
2015,"NGA","Nigeria",260857.518059305,263948.901580473,3091.38352116829
2015,"RWA","Rwanda",1388.30931419793,1422.47231744251,34.1630032445753
2015,"SEN","Senegal",1305.60470002722,1340.68887578824,35.0841757610174
2015,"SLE","Sierra Leone",10277.4980439636,10339.1628609457,61.6648169820874
2015,"SOM","Somalia",4240.74363955932,4340.23906241076,99.4954228514407
2015,"SSD","South Sudan",11037.0970530209,11174.0034508898,136.906397868855
2015,"STP","Sao Tome and Principe",,,
2015,"SWZ","Swaziland",50.5048129027471,51.9379742720639,1.43316136931682
2015,"TCD","Chad",17853.0166182923,18180.7279607388,327.711342446488
2015,"TGO","Togo",6224.35736014488,6262.84189951475,38.4845393698715
2015,"TZA","Tanzania",13347.1614461596,13701.8274822444,354.666036084767
2015,"UGA","Uganda",26338.9076270922,26793.260916791,454.353289698814
2015,"ZMB","Zambia",9694.7559119366,9877.87287720547,183.11696526887
2015,"ZWE","Zimbabwe",2712.31735774876,2784.79892346307,72.4815657143104
2024,"AGO","Angola",20519.6328823547,20839.262354844,319.629472489254
2024,"BDI","Burundi",12066.5527276993,12240.3008584001,173.748130700831
2024,"BEN","Benin",11640.2722412834,11699.8651621804,59.5929208970429
2024,"BFA","Burkina Faso",13395.057116997,13628.2783454175,233.221228420529
2024,"BWA","Botswana",1.36575519886711,1.40601827437706,0.0402630755099505
2024,"CAF","Central African Republic",9138.0505769255,9209.77703131976,71.7264543942638
2024,"CIV","Cote d'Ivoire",17904.2195734807,18233.4249913076,329.205417826939
2024,"CMR","Cameroon",22344.7450728704,22636.8205058914,292.075433021037
2024,"COD","Democratic Republic of the Congo",69079.5298008251,69517.8167722818,438.286971456706
2024,"COG","Congo",2026.30590910657,2057.82474660608,31.5188374995075
2024,"COM","Comoros",26.2789913709413,27.082968887797,0.803977516855653
2024,"CPV","Cape Verde",,,
2024,"DJI","Djibouti",80.480730227469,82.8697797998881,2.38904957241913
2024,"ERI","Eritrea",227.168250631951,232.006945821926,4.83869518997531
2024,"ETH","Ethiopia",8983.75808181142,9251.51873858366,267.760656772241
2024,"GAB","Gabon",362.160427489253,369.926054035274,7.7656265460206
2024,"GHA","Ghana",7235.48403047143,7388.01682461047,152.532794139041
2024,"GIN","Guinea",11103.1831642228,11277.5756503759,174.392486153087
2024,"GMB","The Gambia",385.881911328435,396.128429302738,10.2465179743032
2024,"GNB","Guinea-Bissau",464.789032447023,475.679678253233,10.8906458062099
2024,"GNQ","Equatorial Guinea",556.271885847898,566.24543600294,9.97355015504161
2024,"KEN","Kenya",2434.58397290752,2504.2448994406,69.6609265330767
2024,"LBR","Liberia",2815.86084770131,2880.13198125239,64.271133551078
2024,"LSO","Lesotho",,,
2024,"MDG","Madagascar",7900.37971197485,8076.9770334034,176.59732142855
2024,"MLI","Mali",20253.880107835,20603.6241866481,349.744078813139
2024,"MOZ","Mozambique",18975.4618878162,19295.8269700119,320.36508219572
2024,"MRT","Mauritania",179.658841963102,185.020501971094,5.36166000799196
2024,"MWI","Malawi",7850.99656319293,7995.62521473074,144.628651537805
2024,"NAM","Namibia",35.5923708322278,36.5468534804266,0.954482648198812
2024,"NER","Niger",36989.9053450327,37567.3751397023,577.469794669611
2024,"NGA","Nigeria",214937.789234529,217541.849559473,2604.06032494441
2024,"RWA","Rwanda",922.275020305978,945.20744808826,22.9324277822817
2024,"SEN","Senegal",1873.6094035881,1925.43084590833,51.8214423202267
2024,"SLE","Sierra Leone",8565.86849109587,8665.92741127356,100.058920177687
2024,"SOM","Somalia",4141.11088835744,4240.98071611592,99.8698277584754
2024,"SSD","South Sudan",11085.6323598254,11250.9935908921,165.361231066678
2024,"STP","Sao Tome and Principe",,,
2024,"SWZ","Swaziland",38.9919090696968,40.0828600836674,1.09095101397065
2024,"TCD","Chad",19406.6311264079,19780.0629332261,373.431806818156
2024,"TGO","Togo",3763.30773355157,3820.21093065934,56.9031971077748
2024,"TZA","Tanzania",9715.33130880029,9981.43380644718,266.102497646885
2024,"UGA","Uganda",23900.9292752156,24315.7294057593,414.800130543692
2024,"ZMB","Zambia",6959.15831114175,7102.7717583504,143.613447208654
2024,"ZWE","Zimbabwe",1151.4273959159,1184.05770605429,32.6303101383905
