"iso3","year","status","base","extended","log_ratio"
"DNK",2004,"imputed_child_series",0.0102919958359266,0.0102205582679839,-0.00696528149518743
"DNK",2005,"imputed_child_series",0.0103550924497895,0.00998708707591434,-0.0361854566924186
"DNK",2006,"imputed_child_series",0.0101355172837473,0.00940740745084237,-0.0745484123137819
"DNK",2007,"imputed_child_series",0.00932818099477047,0.00932155830196495,-0.000710218301556524
"DNK",2008,"imputed_child_series",0.00876721356540848,0.0083002148538984,-0.0547376319773437
"DNK",2009,"imputed_child_series",0.0070331357111888,0.00678927188978816,-0.0352889503894895
"DNK",2010,"imputed_child_series",0.00688314954414715,0.00685046112625206,-0.00476036206487295
"DNK",2011,"imputed_child_series",0.00630035118502788,0.00596561118748617,-0.0545938629204591
"DNK",2012,"imputed_child_series",0.00631508423375303,0.0057930107931929,-0.0862889391350244
"DNK",2013,"imputed_child_series",0.00605490031152912,0.0057111621730965,-0.0584453771432962
"DNK",2014,"imputed_child_series",0.00578924525648357,0.00545996300338747,-0.0585599163517913
"DNK",2015,"imputed_child_series",0.00540189716047931,0.00490794538370256,-0.0958948191125971
"DNK",2016,"imputed_child_series",0.00495604023061799,0.00480987328346781,-0.0299363419147938
"DNK",2017,"imputed_child_series",0.00356924014816659,0.00346620461245817,-0.029292505758145
"DNK",2018,"imputed_child_series",0.00373950000546589,0.00331542735120524,-0.120365384391449
"DNK",2019,"imputed_child_series",0.00371069354335373,0.00348320237295747,-0.0632667053020032
"DNK",2020,"imputed_child_series",0.00350999005852945,0.00317053747035492,-0.10171208262073
"DNK",2021,"imputed_child_series",0.00346443449661232,0.00313780254146987,-0.0990266875125026
"DNK",2022,"imputed_child_series",0.00326485842577069,0.00295560055028573,-0.0995145384989969
"DNK",2023,"imputed_child_series",0.00326572851372042,0.00270439069258433,-0.188606231438161
"DNK",2024,"imputed_child_series",0.00289521209343605,0.00282849916378745,-0.023312130159931
"DOM",2000,"reported_numeric",1.23,1.23,0
"DOM",2001,"reported_numeric",1.18,1.18,0
"DOM",2002,"reported_numeric",1.13,1.13,0
"DOM",2003,"reported_numeric",1.06,1.06,0
"DOM",2004,"reported_numeric",0.95,0.95,0
"DOM",2005,"reported_numeric",0.85,0.85,0
"DOM",2006,"reported_numeric",0.8,0.8,0
"DOM",2007,"reported_numeric",0.73,0.73,0
"DOM",2008,"reported_numeric",0.66,0.66,0
"DOM",2009,"reported_numeric",0.66,0.66,0
"DOM",2010,"reported_numeric",0.62,0.62,0
"DOM",2011,"reported_numeric",0.51,0.51,0
"DOM",2012,"reported_numeric",0.45,0.45,0
"DOM",2013,"reported_numeric",0.57,0.57,0
"DOM",2014,"reported_numeric",0.52,0.52,0
"DOM",2015,"reported_numeric",0.55,0.55,0
"DOM",2016,"reported_numeric",0.53,0.53,0
"DOM",2017,"reported_numeric",0.55,0.55,0
"DOM",2018,"reported_numeric",0.56,0.56,0
"DOM",2019,"reported_numeric",0.57,0.57,0
"DOM",2020,"reported_numeric",0.6,0.6,0
"DOM",2021,"reported_numeric",0.51,0.51,0
"DOM",2022,"reported_numeric",0.43,0.43,0
"DOM",2023,"reported_numeric",0.31,0.31,0
"DOM",2024,"reported_numeric",0.31,0.31,0
"DZA",2000,"censored_posterior",0.00697676969873885,0.00723172322280943,0.0358913354000027
"DZA",2001,"censored_posterior",0.00782104108366691,0.00818020173828504,0.0448991360927937
"DZA",2002,"censored_posterior",0.00833616130398497,0.00844611971348767,0.0131042952876272
"DZA",2003,"reported_numeric",0.01,0.01,4.44089209850063e-16
"DZA",2004,"reported_numeric",0.01,0.01,4.44089209850063e-16
"DZA",2005,"reported_numeric",0.01,0.01,4.44089209850063e-16
"DZA",2006,"reported_numeric",0.02,0.02,0
"DZA",2007,"reported_numeric",0.02,0.02,0
"DZA",2008,"reported_numeric",0.02,0.02,0
"DZA",2009,"reported_numeric",0.02,0.02,0
"DZA",2010,"reported_numeric",0.02,0.02,0
"DZA",2011,"reported_numeric",0.02,0.02,0
"DZA",2012,"reported_numeric",0.02,0.02,0
"DZA",2013,"reported_numeric",0.02,0.02,0
"DZA",2014,"reported_numeric",0.02,0.02,0
"DZA",2015,"reported_numeric",0.02,0.02,0
"DZA",2016,"reported_numeric",0.02,0.02,0
"DZA",2017,"reported_numeric",0.02,0.02,0
"DZA",2018,"reported_numeric",0.02,0.02,0
"DZA",2019,"reported_numeric",0.02,0.02,0
"DZA",2020,"reported_numeric",0.02,0.02,0
"DZA",2021,"reported_numeric",0.03,0.03,-1.11022302462516e-16
"DZA",2022,"reported_numeric",0.03,0.03,-1.11022302462516e-16
"DZA",2023,"reported_numeric",0.03,0.03,-1.11022302462516e-16
"DZA",2024,"reported_numeric",0.03,0.03,-1.11022302462516e-16
"ECU",2000,"reported_numeric",0.16,0.16,-2.22044604925031e-16
"ECU",2001,"reported_numeric",0.16,0.16,-2.22044604925031e-16
"ECU",2002,"reported_numeric",0.16,0.16,-2.22044604925031e-16
"ECU",2003,"reported_numeric",0.15,0.15,0
"ECU",2004,"reported_numeric",0.15,0.15,0
"ECU",2005,"reported_numeric",0.14,0.14,0
"ECU",2006,"reported_numeric",0.14,0.14,0
"ECU",2007,"reported_numeric",0.13,0.13,0
"ECU",2008,"reported_numeric",0.14,0.14,0
"ECU",2009,"reported_numeric",0.14,0.14,0
"ECU",2010,"reported_numeric",0.14,0.14,0
"ECU",2011,"reported_numeric",0.14,0.14,0
"ECU",2012,"reported_numeric",0.13,0.13,0
"ECU",2013,"reported_numeric",0.12,0.12,2.22044604925031e-16
"ECU",2014,"reported_numeric",0.12,0.12,2.22044604925031e-16
"ECU",2015,"reported_numeric",0.12,0.12,2.22044604925031e-16
"ECU",2016,"reported_numeric",0.12,0.12,2.22044604925031e-16
"ECU",2017,"reported_numeric",0.12,0.12,2.22044604925031e-16
"ECU",2018,"reported_numeric",0.12,0.12,2.22044604925031e-16
"ECU",2019,"reported_numeric",0.08,0.08,-2.22044604925031e-16
"ECU",2020,"reported_numeric",0.1,0.1,2.22044604925031e-16
"ECU",2021,"reported_numeric",0.08,0.08,-2.22044604925031e-16
"ECU",2022,"reported_numeric",0.05,0.05,2.22044604925031e-16
"ECU",2023,"reported_numeric",0.06,0.06,0
"ECU",2024,"reported_numeric",0.06,0.06,0
"EGY",2000,"reported_numeric",0.02,0.02,0
"EGY",2001,"reported_numeric",0.02,0.02,0
"EGY",2002,"reported_numeric",0.01,0.01,4.44089209850063e-16
"EGY",2003,"reported_numeric",0.01,0.01,4.44089209850063e-16
"EGY",2004,"reported_numeric",0.01,0.01,4.44089209850063e-16
"EGY",2005,"reported_numeric",0.01,0.01,4.44089209850063e-16
"EGY",2006,"reported_numeric",0.01,0.01,4.44089209850063e-16
"EGY",2007,"reported_numeric",0.01,0.01,4.44089209850063e-16
"EGY",2008,"reported_numeric",0.01,0.01,4.44089209850063e-16
"EGY",2009,"reported_numeric",0.01,0.01,4.44089209850063e-16
"EGY",2010,"reported_numeric",0.01,0.01,4.44089209850063e-16
"EGY",2011,"reported_numeric",0.01,0.01,4.44089209850063e-16
"EGY",2012,"reported_numeric",0.01,0.01,4.44089209850063e-16
"EGY",2013,"reported_numeric",0.01,0.01,4.44089209850063e-16
"EGY",2014,"reported_numeric",0.01,0.01,4.44089209850063e-16
"EGY",2015,"reported_numeric",0.01,0.01,4.44089209850063e-16
"EGY",2016,"reported_numeric",0.01,0.01,4.44089209850063e-16
"EGY",2017,"reported_numeric",0.01,0.01,4.44089209850063e-16
"EGY",2018,"reported_numeric",0.01,0.01,4.44089209850063e-16
"EGY",2019,"reported_numeric",0.01,0.01,4.44089209850063e-16
"EGY",2020,"reported_numeric",0.01,0.01,4.44089209850063e-16
"EGY",2021,"reported_numeric",0.01,0.01,4.44089209850063e-16
"EGY",2022,"reported_numeric",0.01,0.01,4.44089209850063e-16
"EGY",2023,"reported_numeric",0.02,0.02,0
"EGY",2024,"reported_numeric",0.02,0.02,0
"ERI",2000,"reported_numeric",0.94,0.94,0
"ERI",2001,"reported_numeric",0.84,0.84,0
"ERI",2002,"reported_numeric",0.76,0.76,0
"ERI",2003,"reported_numeric",0.68,0.68,0
"ERI",2004,"reported_numeric",0.58,0.58,0
"ERI",2005,"reported_numeric",0.43,0.43,0
"ERI",2006,"reported_numeric",0.39,0.39,0
"ERI",2007,"reported_numeric",0.24,0.24,0
"ERI",2008,"reported_numeric",0.21,0.21,0
"ERI",2009,"reported_numeric",0.18,0.18,2.22044604925031e-16
"ERI",2010,"reported_numeric",0.14,0.14,0
"ERI",2011,"reported_numeric",0.12,0.12,2.22044604925031e-16
"ERI",2012,"reported_numeric",0.08,0.08,-2.22044604925031e-16
"ERI",2013,"reported_numeric",0.07,0.07,0
"ERI",2014,"reported_numeric",0.06,0.06,0
"ERI",2015,"reported_numeric",0.05,0.05,2.22044604925031e-16
"ERI",2016,"reported_numeric",0.05,0.05,2.22044604925031e-16
"ERI",2017,"reported_numeric",0.05,0.05,2.22044604925031e-16
"ERI",2018,"reported_numeric",0.05,0.05,2.22044604925031e-16
"ERI",2019,"reported_numeric",0.05,0.05,2.22044604925031e-16
"ERI",2020,"reported_numeric",0.05,0.05,2.22044604925031e-16
"ERI",2021,"reported_numeric",0.05,0.05,2.22044604925031e-16
"ERI",2022,"reported_numeric",0.05,0.05,2.22044604925031e-16
"ERI",2023,"reported_numeric",0.05,0.05,2.22044604925031e-16
"ERI",2024,"reported_numeric",0.05,0.05,2.22044604925031e-16
"ESP",2000,"imputed_child_series",0.0214497238149499,0.0201917914456408,-0.0604356117895042
"ESP",2001,"imputed_child_series",0.0197266860024056,0.0195640617251258,-0.00827804077804155
"ESP",2002,"imputed_child_series",0.0201133375303612,0.0200221617630556,-0.00454340550147893
"ESP",2003,"imputed_child_series",0.019695786135471,0.020313662892355,0.0308889974254431
"ESP",2004,"imputed_child_series",0.0189993916883296,0.019957518165834,0.0491989605131314
"ESP",2005,"imputed_child_series",0.0200191325249196,0.0189705090376249,-0.0538028251146485
"ESP",2006,"imputed_child_series",0.0194276881776918,0.0191004628168818,-0.0169867081956321
"ESP",2007,"imputed_child_series",0.0191209250118049,0.018080097374944,-0.0559715449996894
"ESP",2008,"imputed_child_series",0.0172586653980122,0.0169127648332299,-0.020245706862154
"ESP",2009,"imputed_child_series",0.0156124961943137,0.0166902095259664,0.0667506598846181
"ESP",2010,"imputed_child_series",0.0145766380797808,0.0146541579731419,0.00530400027120679
"ESP",2011,"imputed_child_series",0.0149727844077082,0.0140705499193023,-0.0621502254246966
"ESP",2012,"imputed_child_series",0.014110165979158,0.0126755870264613,-0.107217666894755
"ESP",2013,"imputed_child_series",0.012264639324081,0.0111048375512283,-0.0993394415500772
"ESP",2014,"imputed_child_series",0.0107621568093664,0.00967674623031141,-0.106310270063211
"ESP",2015,"imputed_child_series",0.0101896274730325,0.00899403093285921,-0.124809160853578
"ESP",2016,"imputed_child_series",0.009385292994692,0.00904981643997362,-0.0363994143872465
"ESP",2017,"imputed_child_series",0.00936065954822309,0.00835131599653498,-0.114096621740793
"ESP",2018,"imputed_child_series",0.00891988857095256,0.00818423020376966,-0.0860742976991347
"ESP",2019,"imputed_child_series",0.00770688319109498,0.00669374781509377,-0.140939921667733
"ESP",2020,"imputed_child_series",0.00683199270532104,0.00627279907646134,-0.0853937100578975
"ESP",2021,"imputed_child_series",0.00667418846321466,0.00627761386862,-0.0612576672984671
"ESP",2022,"imputed_child_series",0.00621688388499064,0.00587191601115056,-0.0570878101648927
"ESP",2023,"imputed_child_series",0.00592131823983613,0.00609946046900547,0.0296412198081479
"ESP",2024,"imputed_child_series",0.00556136885100085,0.00583502253744382,0.0480338540049498
"EST",2000,"imputed_child_series",0.0423462686688904,0.0414794642805919,-0.0206818420720836
"EST",2001,"imputed_child_series",0.0885194277430642,0.0815891816686363,-0.0815253748522064
"EST",2002,"imputed_child_series",0.0910710720582966,0.0812932684700119,-0.11357699883668
"EST",2003,"imputed_child_series",0.0861872909978732,0.0755900256334565,-0.131198392164522
"EST",2004,"imputed_child_series",0.0799705312270626,0.0707107227764583,-0.123060979886445
"EST",2005,"imputed_child_series",0.073195854629553,0.0660995891389795,-0.101976257530726
"EST",2006,"imputed_child_series",0.0708098414249885,0.0656064687388632,-0.0763236943047847
"EST",2007,"imputed_child_series",0.0669841998603636,0.0587577608832427,-0.131033524160592
"EST",2008,"imputed_child_series",0.0634979453147874,0.0532913888654555,-0.175232789755631
"EST",2009,"imputed_child_series",0.0577625185110236,0.0468551479465502,-0.209279212553084
"EST",2010,"imputed_child_series",0.0506858265334859,0.0446127118392156,-0.127627478729288
"EST",2011,"imputed_child_series",0.0430140955082364,0.0401173149728481,-0.0697198285451026
"EST",2012,"imputed_child_series",0.0361338599937202,0.0339101599159033,-0.0635157036845851
"EST",2013,"imputed_child_series",0.0323833229861411,0.0301253450035205,-0.0722767234888778
"EST",2014,"imputed_child_series",0.0286322876007578,0.0295204247806381,0.0305473710717853
"EST",2015,"imputed_child_series",0.0271336608064607,0.0248291787194057,-0.0887555304702214
"EST",2016,"imputed_child_series",0.0250072959613731,0.022420931808724,-0.109172642470936
"EST",2017,"imputed_child_series",0.0217821868725077,0.0194910205487963,-0.111138644996872
"EST",2018,"imputed_child_series",0.0210160916748508,0.0186756761990511,-0.118066475371379
"EST",2019,"imputed_child_series",0.0197154546947833,0.0170683409697788,-0.144177488192667
"EST",2020,"imputed_child_series",0.0170751731253547,0.0166725641369589,-0.0238610421304134
"EST",2021,"imputed_child_series",0.0149365249267642,0.0150599613171901,0.00823010309701567
"EST",2022,"imputed_child_series",0.0152686756020347,0.0155441727106119,0.0178824396446076
"EST",2023,"imputed_child_series",0.0138152110446322,0.0133075342682179,-0.0374398735760403
"EST",2024,"imputed_child_series",0.0143727555494407,0.0143675994000656,-0.000358809029287749
"ETH",2000,"reported_numeric",1.95,1.95,0
"ETH",2001,"reported_numeric",1.82,1.82,0
"ETH",2002,"reported_numeric",1.69,1.69,0
"ETH",2003,"reported_numeric",1.57,1.57,0
"ETH",2004,"reported_numeric",1.44,1.44,0
"ETH",2005,"reported_numeric",1.28,1.28,0
"ETH",2006,"reported_numeric",1.12,1.12,0
"ETH",2007,"reported_numeric",1.01,1.01,0
"ETH",2008,"reported_numeric",0.84,0.84,0
"ETH",2009,"reported_numeric",0.77,0.77,0
"ETH",2010,"reported_numeric",0.69,0.69,0
"ETH",2011,"reported_numeric",0.58,0.58,0
"ETH",2012,"reported_numeric",0.44,0.44,0
"ETH",2013,"reported_numeric",0.36,0.36,0
"ETH",2014,"reported_numeric",0.34,0.34,2.22044604925031e-16
"ETH",2015,"reported_numeric",0.29,0.29,0
"ETH",2016,"reported_numeric",0.29,0.29,0
"ETH",2017,"reported_numeric",0.28,0.28,0
"ETH",2018,"reported_numeric",0.24,0.24,0
"ETH",2019,"reported_numeric",0.21,0.21,0
"ETH",2020,"reported_numeric",0.14,0.14,0
"ETH",2021,"reported_numeric",0.16,0.16,-2.22044604925031e-16
"ETH",2022,"reported_numeric",0.14,0.14,0
"ETH",2023,"reported_numeric",0.1,0.1,2.22044604925031e-16
"ETH",2024,"reported_numeric",0.08,0.08,-2.22044604925031e-16
"FJI",2000,"censored_posterior",0.00607844034429251,0.00626428697989575,0.0301166310483807
"FJI",2001,"censored_posterior",0.00601766505399613,0.00645100218802854,0.0695361774296605
"FJI",2002,"censored_posterior",0.00621382447070424,0.00637091530419065,0.0249665859079362
"FJI",2003,"censored_posterior",0.00631775911425453,0.00686154259711559,0.0825677100884585
"FJI",2004,"censored_posterior",0.00666938586532461,0.00705950703720508,0.056847442784581
"FJI",2005,"censored_posterior",0.00680494185190019,0.00714736302856315,0.0490943903270579
"FJI",2006,"censored_posterior",0.00734689532257866,0.00742384829593552,0.0104197421039452
"FJI",2007,"censored_posterior",0.00767720564274279,0.00755400750104612,-0.0161774150696915
"FJI",2008,"censored_posterior",0.00834792124223449,0.00845076655272458,0.0122445987103685
"FJI",2009,"reported_numeric",0.01,0.01,4.44089209850063e-16
"FJI",2010,"reported_numeric",0.01,0.01,4.44089209850063e-16
"FJI",2011,"reported_numeric",0.01,0.01,4.44089209850063e-16
"FJI",2012,"reported_numeric",0.02,0.02,0
"FJI",2013,"reported_numeric",0.04,0.04,2.22044604925031e-16
"FJI",2014,"reported_numeric",0.06,0.06,0
"FJI",2015,"reported_numeric",0.09,0.09,-1.11022302462516e-16
"FJI",2016,"reported_numeric",0.1,0.1,2.22044604925031e-16
"FJI",2017,"reported_numeric",0.11,0.11,2.22044604925031e-16
"FJI",2018,"reported_numeric",0.17,0.17,0
"FJI",2019,"reported_numeric",0.28,0.28,0
"FJI",2020,"reported_numeric",0.34,0.34,2.22044604925031e-16
"FJI",2021,"reported_numeric",0.46,0.46,0
"FJI",2022,"reported_numeric",0.59,0.59,0
"FJI",2023,"reported_numeric",0.75,0.75,0
"FJI",2024,"reported_numeric",0.68,0.68,0
"GAB",2000,"reported_numeric",4.53,4.53,0
"GAB",2001,"reported_numeric",4.56,4.56,0
"GAB",2002,"reported_numeric",4.53,4.53,0
"GAB",2003,"reported_numeric",4.44,4.44,0
"GAB",2004,"reported_numeric",4.28,4.28,0
"GAB",2005,"reported_numeric",4.16,4.16,0
"GAB",2006,"reported_numeric",4.09,4.09,0
"GAB",2007,"reported_numeric",3.7,3.7,2.22044604925031e-16
"GAB",2008,"reported_numeric",3.42,3.42,2.22044604925031e-16
"GAB",2009,"reported_numeric",3.37,3.37,0
"GAB",2010,"reported_numeric",3.12,3.12,2.22044604925031e-16
"GAB",2011,"reported_numeric",2.79,2.79,0
"GAB",2012,"reported_numeric",2.47,2.47,0
"GAB",2013,"reported_numeric",2.16,2.16,0
"GAB",2014,"reported_numeric",2.18,2.18,0
"GAB",2015,"reported_numeric",1.93,1.93,0
"GAB",2016,"reported_numeric",1.59,1.59,0
"GAB",2017,"reported_numeric",1.64,1.64,0
"GAB",2018,"reported_numeric",1.48,1.48,0
"GAB",2019,"reported_numeric",1.35,1.35,0
"GAB",2020,"reported_numeric",1.02,1.02,0
"GAB",2021,"reported_numeric",1.26,1.26,0
"GAB",2022,"reported_numeric",1.1,1.1,0
"GAB",2023,"reported_numeric",1.17,1.17,0
"GAB",2024,"reported_numeric",0.96,0.96,0
"GEO",2000,"imputed_child_series",0.0329573269262145,0.0360149118566493,0.08871946971884
"GEO",2001,"imputed_child_series",0.0342530086110323,0.0345867180356444,0.00969533305568053
"GEO",2002,"imputed_child_series",0.034071531347668,0.0372014587153182,0.0878857955257389
"GEO",2003,"imputed_child_series",0.0340770030816919,0.0401110522542907,0.16302915330045
"GEO",2004,"imputed_child_series",0.0451858764711892,0.0470320705206205,0.0400451499581908
"GEO",2005,"imputed_child_series",0.0413330541729577,0.0486847751523734,0.163703832969094
"GEO",2006,"imputed_child_series",0.04684190293865,0.0512531278799459,0.0899984836968059
"GEO",2007,"imputed_child_series",0.0451795905808803,0.0491707359078023,0.0846531988695261
"GEO",2008,"imputed_child_series",0.0453109125381624,0.0457950524585876,0.0106281620027114
"GEO",2009,"imputed_child_series",0.045236298337255,0.0465989472367968,0.0296781242750382
"GEO",2010,"imputed_child_series",0.0439454378077103,0.0438484567585439,-0.00220929004442188
"GEO",2011,"imputed_child_series",0.0437067225328344,0.043765541436325,0.00134485858000833
"GEO",2012,"imputed_child_series",0.0399791649343476,0.0426777118476628,0.0653183714104153
"GEO",2013,"imputed_child_series",0.0348617132616991,0.0389352642828942,0.110511190997223
"GEO",2014,"imputed_child_series",0.0341451062348637,0.0365046975604714,0.0668216788998537
"GEO",2015,"imputed_child_series",0.0334557542155874,0.0344745142762289,0.0299965382586652
"GEO",2016,"imputed_child_series",0.0328566308937215,0.0322162150532958,-0.0196836793673482
"GEO",2017,"imputed_child_series",0.0317588826028365,0.0312117075257057,-0.0173791875911017
"GEO",2018,"imputed_child_series",0.0311600296141639,0.0323314792305108,0.0369051734123488
"GEO",2019,"imputed_child_series",0.0297342507335071,0.0293307283009417,-0.0136638907638081
"GEO",2020,"imputed_child_series",0.0280375517015136,0.0272134524454447,-0.0298333176174762
"GEO",2021,"imputed_child_series",0.0265755625602586,0.0266800795959737,0.00392511161898047
"GEO",2022,"imputed_child_series",0.0252658994158148,0.0249882619664479,-0.0110494441239979
"GEO",2023,"imputed_child_series",0.0253667353748346,0.0245441132641051,-0.0329666448852347
"GEO",2024,"imputed_child_series",0.0242439444745949,0.0236727059221083,-0.0238441381845535
"GHA",2000,"reported_numeric",2.76,2.76,-1.11022302462516e-16
"GHA",2001,"reported_numeric",2.67,2.67,0
"GHA",2002,"reported_numeric",2.56,2.56,0
"GHA",2003,"reported_numeric",2.44,2.44,0
"GHA",2004,"reported_numeric",2.3,2.3,0
"GHA",2005,"reported_numeric",2.21,2.21,0
"GHA",2006,"reported_numeric",2.06,2.06,0
"GHA",2007,"reported_numeric",1.7,1.7,0
"GHA",2008,"reported_numeric",1.52,1.52,0
"GHA",2009,"reported_numeric",1.57,1.57,0
"GHA",2010,"reported_numeric",1.37,1.37,0
"GHA",2011,"reported_numeric",1.15,1.15,0
"GHA",2012,"reported_numeric",1.06,1.06,0
"GHA",2013,"reported_numeric",1.16,1.16,0
"GHA",2014,"reported_numeric",1.03,1.03,0
"GHA",2015,"reported_numeric",1.04,1.04,0
"GHA",2016,"reported_numeric",0.94,0.94,0
"GHA",2017,"reported_numeric",0.83,0.83,0
"GHA",2018,"reported_numeric",0.75,0.75,0
"GHA",2019,"reported_numeric",0.63,0.63,0
"GHA",2020,"reported_numeric",0.59,0.59,0
"GHA",2021,"reported_numeric",0.51,0.51,0
"GHA",2022,"reported_numeric",0.48,0.48,0
"GHA",2023,"reported_numeric",0.44,0.44,0
"GHA",2024,"reported_numeric",0.31,0.31,0
"GIN",2000,"reported_numeric",1.45,1.45,0
"GIN",2001,"reported_numeric",1.49,1.49,0
"GIN",2002,"reported_numeric",1.5,1.5,0
"GIN",2003,"reported_numeric",1.53,1.53,0
"GIN",2004,"reported_numeric",1.53,1.53,0
"GIN",2005,"reported_numeric",1.54,1.54,0
"GIN",2006,"reported_numeric",1.5,1.5,0
"GIN",2007,"reported_numeric",1.33,1.33,0
"GIN",2008,"reported_numeric",1.32,1.32,0
"GIN",2009,"reported_numeric",1.36,1.36,0
"GIN",2010,"reported_numeric",1.3,1.3,0
"GIN",2011,"reported_numeric",1.12,1.12,0
"GIN",2012,"reported_numeric",1.07,1.07,0
"GIN",2013,"reported_numeric",0.74,0.74,0
"GIN",2014,"reported_numeric",1.37,1.37,0
"GIN",2015,"reported_numeric",1.35,1.35,0
"GIN",2016,"reported_numeric",1.32,1.32,0
"GIN",2017,"reported_numeric",1.28,1.28,0
"GIN",2018,"reported_numeric",1.23,1.23,0
"GIN",2019,"reported_numeric",0.83,0.83,0
"GIN",2020,"reported_numeric",0.76,0.76,0
"GIN",2021,"reported_numeric",0.71,0.71,0
"GIN",2022,"reported_numeric",0.7,0.7,0
"GIN",2023,"reported_numeric",0.6,0.6,0
"GIN",2024,"reported_numeric",0.48,0.48,0
"GMB",2000,"reported_numeric",1.47,1.47,0
"GMB",2001,"reported_numeric",1.54,1.54,0
"GMB",2002,"reported_numeric",1.62,1.62,0
"GMB",2003,"reported_numeric",1.66,1.66,0
"GMB",2004,"reported_numeric",1.68,1.68,0
"GMB",2005,"reported_numeric",1.66,1.66,0
"GMB",2006,"reported_numeric",1.67,1.67,0
"GMB",2007,"reported_numeric",1.62,1.62,0
"GMB",2008,"reported_numeric",1.46,1.46,0
"GMB",2009,"reported_numeric",1.31,1.31,0
"GMB",2010,"reported_numeric",1.01,1.01,0
"GMB",2011,"reported_numeric",0.82,0.82,0
"GMB",2012,"reported_numeric",0.92,0.92,0
"GMB",2013,"reported_numeric",0.86,0.86,0
"GMB",2014,"reported_numeric",0.81,0.81,0
"GMB",2015,"reported_numeric",0.64,0.64,0
"GMB",2016,"reported_numeric",0.75,0.75,0
"GMB",2017,"reported_numeric",0.73,0.73,0
"GMB",2018,"reported_numeric",0.68,0.68,0
"GMB",2019,"reported_numeric",0.63,0.63,0
"GMB",2020,"reported_numeric",0.69,0.69,0
"GMB",2021,"reported_numeric",0.53,0.53,0
"GMB",2022,"reported_numeric",0.5,0.5,0
"GMB",2023,"reported_numeric",0.48,0.48,0
"GMB",2024,"reported_numeric",0.43,0.43,0
"GNB",2000,"reported_numeric",4.27,4.27,0
"GNB",2001,"reported_numeric",4.35,4.35,0
"GNB",2002,"reported_numeric",4.39,4.39,0
"GNB",2003,"reported_numeric",4.35,4.35,0
"GNB",2004,"reported_numeric",4.23,4.23,0
"GNB",2005,"reported_numeric",4.1,4.1,0
"GNB",2006,"reported_numeric",3.75,3.75,0
"GNB",2007,"reported_numeric",3.63,3.63,-1.11022302462516e-16
"GNB",2008,"reported_numeric",3.53,3.53,0
"GNB",2009,"reported_numeric",3.21,3.21,0
"GNB",2010,"reported_numeric",2.94,2.94,0
"GNB",2011,"reported_numeric",2.55,2.55,0
"GNB",2012,"reported_numeric",2.11,2.11,0
"GNB",2013,"reported_numeric",1.57,1.57,0
"GNB",2014,"reported_numeric",0.68,0.68,0
"GNB",2015,"reported_numeric",0.82,0.82,0
"GNB",2016,"reported_numeric",1.09,1.09,0
"GNB",2017,"reported_numeric",1.01,1.01,0
"GNB",2018,"reported_numeric",1.24,1.24,0
"GNB",2019,"reported_numeric",1.01,1.01,0
"GNB",2020,"reported_numeric",0.93,0.93,0
"GNB",2021,"reported_numeric",1.12,1.12,0
"GNB",2022,"reported_numeric",1.03,1.03,0
"GNB",2023,"reported_numeric",0.98,0.98,0
"GNB",2024,"reported_numeric",0.71,0.71,0
"GRC",2000,"imputed_child_series",0.0200194285409911,0.0170930653675535,-0.158030381877399
"GRC",2001,"imputed_child_series",0.0205292088250863,0.0187071766941028,-0.0929414621173963
"GRC",2002,"imputed_child_series",0.0211678463358928,0.0198071633061389,-0.0664396926708515
"GRC",2003,"imputed_child_series",0.0233951545993509,0.021422799692024,-0.0880731714634367
"GRC",2004,"imputed_child_series",0.0239933872590649,0.0220005618212921,-0.0867102711463429
"GRC",2005,"imputed_child_series",0.026209270046256,0.0235770002707079,-0.105841494713405
"GRC",2006,"imputed_child_series",0.0262860081685181,0.0251682167164076,-0.0434548317445992
"GRC",2007,"imputed_child_series",0.0254719813056859,0.0251589620149726,-0.0123649001310118
"GRC",2008,"imputed_child_series",0.0231042453801078,0.0224114409852592,-0.0304447965915426
"GRC",2009,"imputed_child_series",0.022698338634394,0.020882839591127,-0.0833639843853456
"GRC",2010,"imputed_child_series",0.0196962374818839,0.0196222356550269,-0.00376423133114438
"GRC",2011,"imputed_child_series",0.0193790367977796,0.0193629889867833,-0.000828444645787234
"GRC",2012,"imputed_child_series",0.0188412440888009,0.017581916799962,-0.0691773821022159
"GRC",2013,"imputed_child_series",0.0165453747002286,0.0168359812290292,0.0174117475207256
"GRC",2014,"imputed_child_series",0.0173976964790082,0.0158764364379225,-0.0915017862288682
"GRC",2015,"imputed_child_series",0.0164315275239311,0.0153205664403737,-0.0700057618169793
"GRC",2016,"imputed_child_series",0.014717839748889,0.0136022904935851,-0.0788221491342412
"GRC",2017,"imputed_child_series",0.0139744984685412,0.0132128102141134,-0.0560473008800794
"GRC",2018,"imputed_child_series",0.0135789234167601,0.0132624223551885,-0.0235841924113419
"GRC",2019,"imputed_child_series",0.0130058748385014,0.0128558172739431,-0.0116047509904718
"GRC",2020,"imputed_child_series",0.0124873700725915,0.0122064715784706,-0.0227514709750786
"GRC",2021,"imputed_child_series",0.0122477560872482,0.0109910353461795,-0.108262771658853
"GRC",2022,"imputed_child_series",0.0106796353687822,0.0110997097802835,0.0385802706066519
"GRC",2023,"imputed_child_series",0.0109000383579682,0.0107774235067012,-0.0113127781938983
