"survey","country","region","records","deaths","distinct_children","lat","lon","survey_year","sahel","east_africa","early","late"
"GM61FL","GMB","GMB:GM61FL:banjul",3245,27,966,13.4577865012431,-16.5976206588082,2013,TRUE,FALSE,TRUE,FALSE
"GM61FL","GMB","GMB:GM61FL:kerewan",6679,33,2034,13.5091199533534,-16.0192873433387,2013,TRUE,FALSE,TRUE,FALSE
"GM81FL","GMB","GMB:GM81FL:banjul",2710,24,825,13.4308704719416,-16.6190548584627,2019,TRUE,FALSE,FALSE,TRUE
"GM81FL","GMB","GMB:GM81FL:kanifing",4647,44,1399,13.4440056944325,-16.6747283019561,2019,TRUE,FALSE,FALSE,TRUE
"GM81FL","GMB","GMB:GM81FL:brikama",8339,55,2508,13.2425193398986,-16.3929759659518,2019,TRUE,FALSE,FALSE,TRUE
"GM81FL","GMB","GMB:GM81FL:mansakonko",4548,54,1387,13.3905486341632,-15.7367323998165,2019,TRUE,FALSE,FALSE,TRUE
"GM81FL","GMB","GMB:GM81FL:kerewan",6531,73,1983,13.5085214975041,-16.0112532553312,2019,TRUE,FALSE,FALSE,TRUE
"GM81FL","GMB","GMB:GM81FL:kuntaur",6898,89,2097,13.6602789141231,-14.9294628753505,2019,TRUE,FALSE,FALSE,TRUE
"GM81FL","GMB","GMB:GM81FL:janjanbureh",6018,66,1838,13.5402880234889,-14.9366140522677,2019,TRUE,FALSE,FALSE,TRUE
"GM81FL","GMB","GMB:GM81FL:basse",9434,81,2892,13.3984299455495,-14.1589951753945,2019,TRUE,FALSE,FALSE,TRUE
"KE42FL","KEN","KEN:KE42FL:eastern",1621,27,960,1.11263691981217,37.9181090958202,2003,FALSE,TRUE,TRUE,FALSE
"KE42FL","KEN","KEN:KE42FL:coast",1650,22,956,-2.46561835961894,39.3393523458081,2003,FALSE,TRUE,TRUE,FALSE
"KE42FL","KEN","KEN:KE42FL:riftvalley",2748,47,1601,1.10231315977625,35.9368988718076,2003,FALSE,TRUE,TRUE,FALSE
"KE42FL","KEN","KEN:KE42FL:western",1801,41,1056,0.506849989741148,34.5990206467262,2003,FALSE,TRUE,TRUE,FALSE
"KE42FL","KEN","KEN:KE42FL:nairobiarea",1303,23,745,-1.30152625585497,36.8577878214257,2003,FALSE,TRUE,TRUE,FALSE
"KE42FL","KEN","KEN:KE42FL:nyanza",1768,64,1046,-0.497726058617033,34.4814045678334,2003,FALSE,TRUE,TRUE,FALSE
"KE42FL","KEN","KEN:KE42FL:central",1793,18,1027,-0.595305477987851,36.8749368049859,2003,FALSE,TRUE,TRUE,FALSE
"KE42FL","KEN","KEN:KE42FL:northeastern",1116,26,649,1.35089406228598,40.2353941765771,2003,FALSE,TRUE,TRUE,FALSE
"KE52FL","KEN","KEN:KE52FL:nyanza",5869,115,1758,-0.497726058617033,34.4814045678334,2008,FALSE,TRUE,TRUE,FALSE
"KE52FL","KEN","KEN:KE52FL:eastern",4416,24,1329,1.11263691981217,37.9181090958202,2008,FALSE,TRUE,TRUE,FALSE
"KE52FL","KEN","KEN:KE52FL:northeastern",3285,39,1002,1.35089406228598,40.2353941765771,2008,FALSE,TRUE,TRUE,FALSE
"KE52FL","KEN","KEN:KE52FL:central",2903,36,886,-0.595305477987851,36.8749368049859,2008,FALSE,TRUE,TRUE,FALSE
"KE52FL","KEN","KEN:KE52FL:nairobiarea",2213,18,661,-1.30152625585497,36.8577878214257,2008,FALSE,TRUE,TRUE,FALSE
"KE52FL","KEN","KEN:KE52FL:riftvalley",6141,47,1827,1.10231315977625,35.9368988718076,2008,FALSE,TRUE,TRUE,FALSE
"KE52FL","KEN","KEN:KE52FL:western",4410,59,1325,0.506849989741148,34.5990206467262,2008,FALSE,TRUE,TRUE,FALSE
"KE52FL","KEN","KEN:KE52FL:coast",4838,55,1491,-2.46561835961894,39.3393523458081,2008,FALSE,TRUE,TRUE,FALSE
"KE72FL","KEN","KEN:KE72FL:nairobi",2932,34,854,-1.29306345605667,36.8668159607289,2014,FALSE,TRUE,TRUE,FALSE
"KE72FL","KEN","KEN:KE72FL:central",8579,65,2539,-0.58854887549753,36.8687261326553,2014,FALSE,TRUE,TRUE,FALSE
"KE72FL","KEN","KEN:KE72FL:coast",15870,138,4785,-2.48404863129734,39.3410126936108,2014,FALSE,TRUE,TRUE,FALSE
"KE72FL","KEN","KEN:KE72FL:eastern",18951,113,5712,1.06303225492387,37.9599329688337,2014,FALSE,TRUE,TRUE,FALSE
"KE72FL","KEN","KEN:KE72FL:northeastern",9842,64,3037,1.34341723304258,40.2281039882249,2014,FALSE,TRUE,TRUE,FALSE
"KE72FL","KEN","KEN:KE72FL:nyanza",18256,188,5434,-0.511599822035409,34.5523107034778,2014,FALSE,TRUE,TRUE,FALSE
"KE72FL","KEN","KEN:KE72FL:riftvalley",40589,237,12091,1.04860649212283,35.9329210413489,2014,FALSE,TRUE,TRUE,FALSE
"KE72FL","KEN","KEN:KE72FL:western",11999,104,3530,0.510523987799683,34.5982466037618,2014,FALSE,TRUE,TRUE,FALSE
"KE8CFL","KEN","KEN:KE8CFL:mombasa",2108,23,622,-4.01661281936675,39.6546230015395,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:kwale",2514,11,742,-4.14511538972562,39.1576022483961,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:kilifi",2371,12,702,-3.17499911911423,39.6861543437116,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:tanariver",3665,21,1069,-1.5588856723471,39.4124484155646,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:lamu",2388,24,733,-2.04519968167467,40.7830226703242,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:taitataveta",1523,8,443,-3.43128733451776,38.4220263989114,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:garissa",3533,26,1050,-0.488591928795564,40.1767937755813,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:wajir",4311,32,1250,1.80869461308506,40.0337569074154,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:mandera",5403,14,1537,3.43724568724861,40.7369913233133,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:marsabit",3082,9,906,2.95118099679373,37.6618081277083,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:isiolo",2966,18,873,1.0100423903903,38.5412080501847,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:meru",1668,7,506,0.16625120369488,37.7631380335425,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:tharakanithi",1439,4,429,-0.206287860728738,37.872533162853,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:embu",1569,12,454,-0.604375493402295,37.6266606730773,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:kitui",1911,7,563,-1.49160967714307,38.4075651642256,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:machakos",1662,13,500,-1.28130566046066,37.4111680370264,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:makueni",1754,10,510,-2.15829387576765,37.7896651897571,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:nyandarua",1714,10,487,-0.32022787556845,36.481215774223,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:nyeri",1346,10,384,-0.34288480113451,36.9566757599487,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:kirinyaga",1529,12,445,-0.524836940835011,37.319899839303,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:muranga",1528,8,453,-0.808138348538023,37.0291220392109,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:kiambu",2025,14,591,-1.06919184745235,36.8235803960245,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:turkana",3571,36,1048,3.23402997977852,35.4188170506867,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:westpokot",4436,29,1318,1.73193373760474,35.2442395616541,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:samburu",3308,21,981,1.31664272816288,37.1181747838879,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:transnzoia",2286,15,682,1.04967482869955,34.9587988908048,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:uasingishu",2206,13,657,0.533296322721166,35.3196931175714,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:elgeyomarakwet",2368,10,705,0.797985279572538,35.5376842554995,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:nandi",2083,13,601,0.184348591727761,35.1147934659656,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:baringo",2676,21,803,0.663599221783756,35.9480257914911,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:laikipia",1722,15,498,0.324756734184892,36.7753833344217,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:nakuru",2398,19,716,-0.465135217119582,36.0778773255023,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:narok",3156,13,949,-1.26035431827232,35.573029586724,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:kajiado",2591,14,755,-2.12066305581188,36.9059815905512,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:kericho",2359,12,702,-0.287559266852736,35.3100824666941,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:bomet",2356,14,700,-0.710789162480576,35.3012070538861,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:kakamega",2256,17,683,0.403330995073786,34.745194148597,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:vihiga",1826,15,549,0.0758489217883526,34.7222340146967,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:bungoma",2586,24,778,0.749915393804708,34.6387525566507,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:busia",2416,28,744,0.412583325029492,34.2155562716548,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:siaya",2198,18,661,0.009667631800601,34.283037962141,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:kisumu",2390,20,723,-0.15770758344999,34.8865635130359,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:homabay",2358,19,718,-0.572298831792991,34.4438183201668,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:migori",2926,30,879,-1.02034764033634,34.429828621493,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:kisii",1869,13,565,-0.77565392618669,34.7750006571164,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:nyamira",1526,10,463,-0.642683979877132,34.9647004844388,2022,FALSE,TRUE,FALSE,TRUE
"KE8CFL","KEN","KEN:KE8CFL:nairobi",2642,16,749,-1.29306345605667,36.8668159607289,2022,FALSE,TRUE,FALSE,TRUE
"MD42FL","MDG","MDG:MD42FL:antananarivo",5536,50,2598,-18.9189652505455,46.8122908886651,2004,FALSE,TRUE,TRUE,FALSE
"MD42FL","MDG","MDG:MD42FL:fianarantsoa",3138,25,1498,-21.8494194056458,46.864189569173,2004,FALSE,TRUE,TRUE,FALSE
"MD42FL","MDG","MDG:MD42FL:toamasina",2595,36,1268,-17.8247575820335,48.7512960898327,2004,FALSE,TRUE,TRUE,FALSE
"MD42FL","MDG","MDG:MD42FL:mahajanga",2126,30,1052,-16.5385232389388,46.6913646962083,2004,FALSE,TRUE,TRUE,FALSE
"MD42FL","MDG","MDG:MD42FL:toliara",2545,41,1216,-22.576210282886,45.0146319789403,2004,FALSE,TRUE,TRUE,FALSE
"MD42FL","MDG","MDG:MD42FL:antsiranana",1523,26,755,-13.8686462304958,49.4198234131235,2004,FALSE,TRUE,TRUE,FALSE
"MD81FL","MDG","MDG:MD81FL:antananarivocapital",3642,38,1075,-18.8967169530862,47.5233243394999,2021,FALSE,TRUE,FALSE,TRUE
"MD81FL","MDG","MDG:MD81FL:analamangaexcludingcapital",2496,25,726,-18.4180023300291,47.4203490396884,2021,FALSE,TRUE,FALSE,TRUE
"MD81FL","MDG","MDG:MD81FL:vakinankaratra",3062,41,915,-19.729914151492,46.8357911642554,2021,FALSE,TRUE,FALSE,TRUE
"MD81FL","MDG","MDG:MD81FL:itasy",3106,25,927,-19.0543915502148,46.8922225419326,2021,FALSE,TRUE,FALSE,TRUE
"MD81FL","MDG","MDG:MD81FL:bongolava",3500,54,1053,-18.5863264106777,46.1483775906165,2021,FALSE,TRUE,FALSE,TRUE
"MD81FL","MDG","MDG:MD81FL:hautematsiatra",2750,34,820,-21.4426896050332,46.5990949795286,2021,FALSE,TRUE,FALSE,TRUE
"MD81FL","MDG","MDG:MD81FL:amoronimania",3269,45,991,-20.4943224213186,46.6890498318093,2021,FALSE,TRUE,FALSE,TRUE
"MD81FL","MDG","MDG:MD81FL:vatovavyfitovinany",2912,47,891,-21.3449296989035,47.8738188617867,2021,FALSE,TRUE,FALSE,TRUE
"MD81FL","MDG","MDG:MD81FL:ihorombe",3600,25,1049,-22.5189935147421,46.1447436694153,2021,FALSE,TRUE,FALSE,TRUE
"MD81FL","MDG","MDG:MD81FL:atsimoatsinanana",3935,34,1175,-23.2924478855586,47.2503901080582,2021,FALSE,TRUE,FALSE,TRUE
"MD81FL","MDG","MDG:MD81FL:atsinanana",2390,31,722,-19.098929384821,48.6917762019365,2021,FALSE,TRUE,FALSE,TRUE
"MD81FL","MDG","MDG:MD81FL:analanjirofo",2599,30,780,-16.3857060175822,49.3613975462595,2021,FALSE,TRUE,FALSE,TRUE
"MD81FL","MDG","MDG:MD81FL:alaotramangoro",2696,27,806,-17.9182736469116,48.3217931368562,2021,FALSE,TRUE,FALSE,TRUE
"MD81FL","MDG","MDG:MD81FL:boeny",2502,31,760,-16.2747783550412,46.2150155393581,2021,FALSE,TRUE,FALSE,TRUE
"MD81FL","MDG","MDG:MD81FL:sofia",2670,39,803,-15.3396877091723,48.293001164106,2021,FALSE,TRUE,FALSE,TRUE
"MD81FL","MDG","MDG:MD81FL:betsiboka",2972,35,923,-17.2263041151496,46.9975927561399,2021,FALSE,TRUE,FALSE,TRUE
"MD81FL","MDG","MDG:MD81FL:melaky",2891,30,860,-17.709484432437,44.8087926232798,2021,FALSE,TRUE,FALSE,TRUE
"MD81FL","MDG","MDG:MD81FL:atsimoandrefana",3967,62,1151,-23.045933135364,44.4335130523625,2021,FALSE,TRUE,FALSE,TRUE
"MD81FL","MDG","MDG:MD81FL:androy",4662,35,1382,-24.8209813572739,45.4393358410903,2021,FALSE,TRUE,FALSE,TRUE
"MD81FL","MDG","MDG:MD81FL:anosy",3932,50,1171,-23.9844678028625,46.2540332508505,2021,FALSE,TRUE,FALSE,TRUE
"MD81FL","MDG","MDG:MD81FL:menabe",3049,39,934,-20.225730684361,44.8988688953406,2021,FALSE,TRUE,FALSE,TRUE
"MD81FL","MDG","MDG:MD81FL:diana",2549,15,761,-13.3427609066604,48.9265040658482,2021,FALSE,TRUE,FALSE,TRUE
"MD81FL","MDG","MDG:MD81FL:sava",2352,16,706,-14.3091191211922,49.823632586136,2021,FALSE,TRUE,FALSE,TRUE
"ML53FL","MLI","MLI:ML53FL:koulikoro",9559,315,3107,13.6249668816495,-7.64090621023042,2006,TRUE,FALSE,TRUE,FALSE
"ML53FL","MLI","MLI:ML53FL:sikasso",14028,467,4552,11.4251282015973,-6.55627553848271,2006,FALSE,FALSE,TRUE,FALSE
"ML53FL","MLI","MLI:ML53FL:bamako",6973,108,2202,12.606547927628,-7.97691305715908,2006,TRUE,FALSE,TRUE,FALSE
"ML53FL","MLI","MLI:ML53FL:mopti",11466,331,3703,14.7058903786012,-3.52031448771255,2006,TRUE,FALSE,TRUE,FALSE
"ML53FL","MLI","MLI:ML53FL:kayes",8815,218,2873,13.8729838052462,-10.2337517520479,2006,TRUE,FALSE,TRUE,FALSE
"ML53FL","MLI","MLI:ML53FL:segou",8624,301,2784,13.8089523790353,-5.69211709678914,2006,TRUE,FALSE,TRUE,FALSE
"ML53FL","MLI","MLI:ML53FL:gao",5176,101,1630,16.8078496564357,1.36641622343453,2006,TRUE,FALSE,TRUE,FALSE
"ML53FL","MLI","MLI:ML53FL:tombouctou",5202,133,1655,20.010793467851,-3.56660766116505,2006,TRUE,FALSE,TRUE,FALSE
"ML53FL","MLI","MLI:ML53FL:kidal",1541,11,497,19.4917545753818,1.14660529462239,2006,TRUE,FALSE,TRUE,FALSE
"ML6AFL","MLI","MLI:ML6AFL:mopti",8938,149,2707,14.2801345202262,-3.57682464905954,2012,TRUE,FALSE,TRUE,FALSE
"ML6AFL","MLI","MLI:ML6AFL:bamako",8335,79,2500,12.606547927628,-7.97691305715907,2012,TRUE,FALSE,TRUE,FALSE
"ML6AFL","MLI","MLI:ML6AFL:koulikoro",10534,143,3170,13.6249668816767,-7.64090621013081,2012,TRUE,FALSE,TRUE,FALSE
"ML6AFL","MLI","MLI:ML6AFL:sikasso",10128,192,3117,11.4251282017593,-6.55627553787753,2012,FALSE,FALSE,TRUE,FALSE
"ML6AFL","MLI","MLI:ML6AFL:segou",11068,179,3307,13.8089523791963,-5.69211709663022,2012,TRUE,FALSE,TRUE,FALSE
"ML6AFL","MLI","MLI:ML6AFL:kayes",9729,132,2936,13.8729838053101,-10.2337517522317,2012,TRUE,FALSE,TRUE,FALSE
"ML7AFL","MLI","MLI:ML7AFL:kayes",7765,128,2364,13.8729838052462,-10.2337517520479,2018,TRUE,FALSE,FALSE,TRUE
"ML7AFL","MLI","MLI:ML7AFL:koulikoro",7802,127,2348,13.6249668816495,-7.64090621023042,2018,TRUE,FALSE,FALSE,TRUE
"ML7AFL","MLI","MLI:ML7AFL:sikasso",9037,130,2727,11.4251282015973,-6.55627553848271,2018,FALSE,FALSE,FALSE,TRUE
"ML7AFL","MLI","MLI:ML7AFL:segou",7538,123,2280,13.8089523790353,-5.69211709678914,2018,TRUE,FALSE,FALSE,TRUE
"ML7AFL","MLI","MLI:ML7AFL:mopti",4624,86,1389,14.7058903786012,-3.52031448771255,2018,TRUE,FALSE,FALSE,TRUE
"ML7AFL","MLI","MLI:ML7AFL:tombouctou",6211,123,1849,20.010793467851,-3.56660766116505,2018,TRUE,FALSE,FALSE,TRUE
"ML7AFL","MLI","MLI:ML7AFL:gao",3867,36,1110,16.8078496564357,1.36641622343453,2018,TRUE,FALSE,FALSE,TRUE
"ML7AFL","MLI","MLI:ML7AFL:kidal",2490,7,676,19.4917545753818,1.14660529462239,2018,TRUE,FALSE,FALSE,TRUE
"ML7AFL","MLI","MLI:ML7AFL:bamako",6881,46,2062,12.606547927628,-7.97691305715908,2018,TRUE,FALSE,FALSE,TRUE
"ML8AFL","MLI","MLI:ML8AFL:kayes",13828,195,4135,13.8729401292731,-10.2337690114962,2023,TRUE,FALSE,FALSE,TRUE
"ML8AFL","MLI","MLI:ML8AFL:koulikoro",14001,171,4182,13.6249196260357,-7.64091237815682,2023,TRUE,FALSE,FALSE,TRUE
"ML8AFL","MLI","MLI:ML8AFL:sikasso",12908,178,3831,11.4251054172696,-6.55629305205674,2023,FALSE,FALSE,FALSE,TRUE
"ML8AFL","MLI","MLI:ML8AFL:segou",11590,172,3448,13.8089384122689,-5.6921174990429,2023,TRUE,FALSE,FALSE,TRUE
"ML8AFL","MLI","MLI:ML8AFL:mopti",10296,187,3057,14.7058879057958,-3.52027039609343,2023,TRUE,FALSE,FALSE,TRUE
"ML8AFL","MLI","MLI:ML8AFL:tombouctou",9894,54,2738,20.0107531018287,-3.56663059981216,2023,TRUE,FALSE,FALSE,TRUE
"ML8AFL","MLI","MLI:ML8AFL:gao",6183,72,1802,16.8078288056455,1.36638553001454,2023,TRUE,FALSE,FALSE,TRUE
"ML8AFL","MLI","MLI:ML8AFL:kidal",1171,13,346,19.4917283712689,1.14657850038663,2023,TRUE,FALSE,FALSE,TRUE
"ML8AFL","MLI","MLI:ML8AFL:bamako",8713,70,2588,12.606547927628,-7.97691305715907,2023,TRUE,FALSE,FALSE,TRUE
"MZ41FL","MOZ","MOZ:MZ41FL:niassa",2242,70,1162,-13.0622050043614,36.4656911230717,2003,FALSE,TRUE,TRUE,FALSE
"MZ41FL","MOZ","MOZ:MZ41FL:cabodelgado",2206,83,1112,-12.4569454610681,39.369382417407,2003,FALSE,TRUE,TRUE,FALSE
"MZ41FL","MOZ","MOZ:MZ41FL:nampula",3181,86,1624,-14.9596814644709,39.2503195454805,2003,FALSE,TRUE,TRUE,FALSE
"MZ41FL","MOZ","MOZ:MZ41FL:zambezia",2783,36,1468,-16.6496191075733,36.9842611537768,2003,FALSE,TRUE,TRUE,FALSE
"MZ41FL","MOZ","MOZ:MZ41FL:tete",3172,91,1595,-15.5187416808612,32.7605284099694,2003,FALSE,TRUE,TRUE,FALSE
"MZ41FL","MOZ","MOZ:MZ41FL:manica",2769,56,1431,-19.0077683677642,33.4339895122049,2003,FALSE,TRUE,TRUE,FALSE
"MZ41FL","MOZ","MOZ:MZ41FL:sofala",3091,84,1585,-19.0560106910677,34.6784321429984,2003,FALSE,TRUE,TRUE,FALSE
"MZ41FL","MOZ","MOZ:MZ41FL:inhambane",2355,48,1207,-22.8032834649943,34.5136767529772,2003,FALSE,TRUE,TRUE,FALSE
"MZ41FL","MOZ","MOZ:MZ41FL:gaza",2750,67,1377,-23.3156487939485,32.7997213060489,2003,FALSE,TRUE,TRUE,FALSE
"MZ41FL","MOZ","MOZ:MZ41FL:maputo",2059,35,1041,-25.5307035512374,32.4505209855169,2003,FALSE,TRUE,TRUE,FALSE
"MZ41FL","MOZ","MOZ:MZ41FL:maputocity",2011,31,1010,-25.9212369590893,32.6795758658942,2003,FALSE,TRUE,TRUE,FALSE
"MZ62FL","MOZ","MOZ:MZ62FL:niassa",5256,68,1604,-13.0622050043614,36.4656911230717,2011,FALSE,TRUE,TRUE,FALSE
"MZ62FL","MOZ","MOZ:MZ62FL:cabodelgado",5232,62,1597,-12.4569454610681,39.369382417407,2011,FALSE,TRUE,TRUE,FALSE
"MZ62FL","MOZ","MOZ:MZ62FL:nampula",4805,44,1408,-14.9596814644709,39.2503195454805,2011,FALSE,TRUE,TRUE,FALSE
"MZ62FL","MOZ","MOZ:MZ62FL:zambezia",7072,139,2149,-16.6496191075733,36.9842611537768,2011,FALSE,TRUE,TRUE,FALSE
"MZ62FL","MOZ","MOZ:MZ62FL:tete",5747,134,1752,-15.5187416808612,32.7605284099694,2011,FALSE,TRUE,TRUE,FALSE
"MZ62FL","MOZ","MOZ:MZ62FL:manica",5983,104,1806,-19.0077683677642,33.4339895122049,2011,FALSE,TRUE,TRUE,FALSE
"MZ62FL","MOZ","MOZ:MZ62FL:sofala",7228,108,2134,-19.0560106910677,34.6784321429984,2011,FALSE,TRUE,TRUE,FALSE
"MZ62FL","MOZ","MOZ:MZ62FL:inhambane",4677,43,1415,-22.8032834649943,34.5136767529772,2011,FALSE,TRUE,TRUE,FALSE
"MZ62FL","MOZ","MOZ:MZ62FL:gaza",5278,85,1592,-23.3156487939485,32.7997213060489,2011,FALSE,TRUE,TRUE,FALSE
"MZ62FL","MOZ","MOZ:MZ62FL:maputo",4607,63,1425,-25.5307035512374,32.4505209855169,2011,FALSE,TRUE,TRUE,FALSE
"MZ62FL","MOZ","MOZ:MZ62FL:maputocity",4585,61,1373,-25.9212369590893,32.6795758658942,2011,FALSE,TRUE,TRUE,FALSE
"MZ81FL","MOZ","MOZ:MZ81FL:niassa",5830,66,1738,-13.0605502351219,36.4627626800408,2022,FALSE,TRUE,FALSE,TRUE
"MZ81FL","MOZ","MOZ:MZ81FL:cabodelgado",6855,90,2057,-12.4569456294271,39.3693816725451,2022,FALSE,TRUE,FALSE,TRUE
"MZ81FL","MOZ","MOZ:MZ81FL:nampula",7067,71,2103,-14.9596813536818,39.2503187393839,2022,FALSE,TRUE,FALSE,TRUE
"MZ81FL","MOZ","MOZ:MZ81FL:zambezia",4370,27,1293,-16.649618635847,36.9842606135806,2022,FALSE,TRUE,FALSE,TRUE
"MZ81FL","MOZ","MOZ:MZ81FL:tete",5196,20,1522,-15.5187419420707,32.7605272522037,2022,FALSE,TRUE,FALSE,TRUE
"MZ81FL","MOZ","MOZ:MZ81FL:manica",5744,60,1700,-19.0077687267964,33.4339888659498,2022,FALSE,TRUE,FALSE,TRUE
"MZ81FL","MOZ","MOZ:MZ81FL:sofala",5292,52,1581,-19.0560102544088,34.6784318917777,2022,FALSE,TRUE,FALSE,TRUE
"MZ81FL","MOZ","MOZ:MZ81FL:inhambane",3151,24,961,-22.8032833771392,34.5136759921388,2022,FALSE,TRUE,FALSE,TRUE
"MZ81FL","MOZ","MOZ:MZ81FL:gaza",3825,43,1155,-23.3156483023056,32.7997207231372,2022,FALSE,TRUE,FALSE,TRUE
"MZ81FL","MOZ","MOZ:MZ81FL:maputo",2901,16,874,-25.527853506187,32.4501114901688,2022,FALSE,TRUE,FALSE,TRUE
"MZ81FL","MOZ","MOZ:MZ81FL:maputocity",2602,21,786,-25.9617992349613,32.6225973818069,2022,FALSE,TRUE,FALSE,TRUE
"MR71FL","MRT","MRT:MR71FL:easternbasinregion",6673,45,1968,18.0908686042365,-7.08358814172998,2020,TRUE,FALSE,FALSE,TRUE
"MR71FL","MRT","MRT:MR71FL:westernbasinregion",6740,46,2012,16.5550756644458,-9.83830694510962,2020,TRUE,FALSE,FALSE,TRUE
"MR71FL","MRT","MRT:MR71FL:assaba",6267,41,1863,16.582908965407,-11.5378263936016,2020,TRUE,FALSE,FALSE,TRUE
"MR71FL","MRT","MRT:MR71FL:gorgol",7065,53,2095,16.0138593773451,-12.8370942616141,2020,TRUE,FALSE,FALSE,TRUE
"MR71FL","MRT","MRT:MR71FL:brakna",6571,53,1933,17.2622991929926,-13.3902519873115,2020,TRUE,FALSE,FALSE,TRUE
"MR71FL","MRT","MRT:MR71FL:trarza",4871,27,1415,17.8772139012008,-14.8145358165863,2020,TRUE,FALSE,FALSE,TRUE
"MR71FL","MRT","MRT:MR71FL:adrar",2979,29,884,21.0530753469912,-10.127746526145,2020,TRUE,FALSE,FALSE,TRUE
"MR71FL","MRT","MRT:MR71FL:tiriszemourandinchiri",3126,21,907,23.722639536338,-10.2838509080866,2020,TRUE,FALSE,FALSE,TRUE
"MR71FL","MRT","MRT:MR71FL:tagant",4013,49,1164,18.5914325001837,-10.3383632326455,2020,TRUE,FALSE,FALSE,TRUE
"MR71FL","MRT","MRT:MR71FL:guidimagha",9092,64,2752,15.3760974205326,-12.1350443224562,2020,TRUE,FALSE,FALSE,TRUE
"MR71FL","MRT","MRT:MR71FL:northnouakchott",3103,12,917,18.1007954178001,-15.9201277413273,2020,TRUE,FALSE,FALSE,TRUE
