"baseline","country","variable","records","missing_before","missing_after","surveys","surveys_with_missing","surveys_affected","survey_years_affected","country_name"
"previous_primary","GMB","political_stability",93729,0,0,2,0,"","","Gambia"
"previous_primary","GMB","hib3_pct",93729,0,0,2,0,"","","Gambia"
"previous_primary","GMB","pcv3_pct",93729,17422,9724,2,1,"GM61FL","2013","Gambia"
"previous_primary","GMB","rotavirus_pct",93729,44209,0,2,0,"","","Gambia"
"previous_primary","GMB","any_vaccine",93729,44209,9724,2,1,"GM61FL","2013","Gambia"
"previous_primary","GMB","any_required",93729,44209,9724,2,1,"GM61FL","2013","Gambia"
"eligible_MAP","GMB","male_pct",93736,0,0,2,0,"","","Gambia"
"eligible_MAP","GMB","multiple_birth_pct",93736,0,0,2,0,"","","Gambia"
"eligible_MAP","GMB","mean_birth_order",93736,0,0,2,0,"","","Gambia"
"eligible_MAP","GMB","mean_maternal_age_birth",93736,0,0,2,0,"","","Gambia"
"eligible_MAP","GMB","mean_maternal_education_years",93736,0,0,2,0,"","","Gambia"
"eligible_MAP","GMB","mean_wealth_quintile",93736,0,0,2,0,"","","Gambia"
"eligible_MAP","GMB","urban_pct",93736,0,0,2,0,"","","Gambia"
"eligible_MAP","GMB","dtp3_pct",93736,0,0,2,0,"","","Gambia"
"eligible_MAP","GMB","measles_pct",93736,0,0,2,0,"","","Gambia"
"eligible_MAP","GMB","facility_delivery_pct",93736,0,0,2,0,"","","Gambia"
"eligible_MAP","GMB","exclusive_breastfeeding_pct",93736,0,0,2,0,"","","Gambia"
"eligible_MAP","GMB","short_birth_interval_pct",93736,0,0,2,0,"","","Gambia"
"eligible_MAP","GMB","improved_water_pct",93736,0,0,2,0,"","","Gambia"
"eligible_MAP","GMB","improved_sanitation_pct",93736,0,0,2,0,"","","Gambia"
"eligible_MAP","GMB","electricity_pct",93736,0,0,2,0,"","","Gambia"
"eligible_MAP","GMB","log_hiv_incidence",93736,0,0,2,0,"","","Gambia"
"eligible_MAP","GMB","log_gdp_pc",93736,0,0,2,0,"","","Gambia"
"eligible_MAP","GMB","log_health_expenditure_pc",93736,0,0,2,0,"","","Gambia"
"eligible_MAP","GMB","political_stability",93736,0,0,2,0,"","","Gambia"
"eligible_MAP","GMB","hib3_pct",93736,0,0,2,0,"","","Gambia"
"eligible_MAP","GMB","pcv3_pct",93736,17425,9725,2,1,"GM61FL","2013","Gambia"
"eligible_MAP","GMB","rotavirus_pct",93736,44216,0,2,0,"","","Gambia"
"eligible_MAP","GMB","any_vaccine",93736,44216,9725,2,1,"GM61FL","2013","Gambia"
"eligible_MAP","GMB","any_required",93736,44216,9725,2,1,"GM61FL","2013","Gambia"
"previous_primary","KEN","male_pct",289408,0,0,4,0,"","","Kenya"
"previous_primary","KEN","multiple_birth_pct",289408,0,0,4,0,"","","Kenya"
"previous_primary","KEN","mean_birth_order",289408,0,0,4,0,"","","Kenya"
"previous_primary","KEN","mean_maternal_age_birth",289408,0,0,4,0,"","","Kenya"
"previous_primary","KEN","mean_maternal_education_years",289408,0,0,4,0,"","","Kenya"
"previous_primary","KEN","mean_wealth_quintile",289408,0,0,4,0,"","","Kenya"
"previous_primary","KEN","urban_pct",289408,0,0,4,0,"","","Kenya"
"previous_primary","KEN","dtp3_pct",289408,0,0,4,0,"","","Kenya"
"previous_primary","KEN","measles_pct",289408,0,0,4,0,"","","Kenya"
"previous_primary","KEN","facility_delivery_pct",289408,0,0,4,0,"","","Kenya"
"previous_primary","KEN","exclusive_breastfeeding_pct",289408,80836,80836,4,2,"KE42FL; KE8CFL","2003; 2022","Kenya"
"previous_primary","KEN","short_birth_interval_pct",289408,0,0,4,0,"","","Kenya"
"previous_primary","KEN","improved_water_pct",289408,0,0,4,0,"","","Kenya"
"previous_primary","KEN","improved_sanitation_pct",289408,0,0,4,0,"","","Kenya"
"previous_primary","KEN","electricity_pct",289408,0,0,4,0,"","","Kenya"
"previous_primary","KEN","log_hiv_incidence",289408,0,0,4,0,"","","Kenya"
"previous_primary","KEN","log_gdp_pc",289408,0,0,4,0,"","","Kenya"
"previous_primary","KEN","log_health_expenditure_pc",289408,0,0,4,0,"","","Kenya"
"previous_primary","KEN","political_stability",289408,0,0,4,0,"","","Kenya"
"previous_primary","KEN","hib3_pct",289408,7482,0,4,0,"","","Kenya"
"previous_primary","KEN","pcv3_pct",289408,89926,0,4,0,"","","Kenya"
"previous_primary","KEN","rotavirus_pct",289408,171378,0,4,0,"","","Kenya"
"previous_primary","KEN","any_vaccine",289408,171378,0,4,0,"","","Kenya"
"previous_primary","KEN","any_required",289408,238417,80836,4,2,"KE42FL; KE8CFL","2003; 2022","Kenya"
"eligible_MAP","KEN","male_pct",296815,0,0,4,0,"","","Kenya"
"eligible_MAP","KEN","multiple_birth_pct",296815,0,0,4,0,"","","Kenya"
"eligible_MAP","KEN","mean_birth_order",296815,0,0,4,0,"","","Kenya"
"eligible_MAP","KEN","mean_maternal_age_birth",296815,0,0,4,0,"","","Kenya"
"eligible_MAP","KEN","mean_maternal_education_years",296815,0,0,4,0,"","","Kenya"
"eligible_MAP","KEN","mean_wealth_quintile",296815,0,0,4,0,"","","Kenya"
"eligible_MAP","KEN","urban_pct",296815,0,0,4,0,"","","Kenya"
"eligible_MAP","KEN","dtp3_pct",296815,0,0,4,0,"","","Kenya"
"eligible_MAP","KEN","measles_pct",296815,0,0,4,0,"","","Kenya"
"eligible_MAP","KEN","facility_delivery_pct",296815,0,0,4,0,"","","Kenya"
"eligible_MAP","KEN","exclusive_breastfeeding_pct",296815,88243,88243,4,2,"KE42FL; KE8CFL","2003; 2022","Kenya"
"eligible_MAP","KEN","short_birth_interval_pct",296815,0,0,4,0,"","","Kenya"
"eligible_MAP","KEN","improved_water_pct",296815,0,0,4,0,"","","Kenya"
"eligible_MAP","KEN","improved_sanitation_pct",296815,0,0,4,0,"","","Kenya"
"eligible_MAP","KEN","electricity_pct",296815,0,0,4,0,"","","Kenya"
"eligible_MAP","KEN","log_hiv_incidence",296815,0,0,4,0,"","","Kenya"
"eligible_MAP","KEN","log_gdp_pc",296815,0,0,4,0,"","","Kenya"
"eligible_MAP","KEN","log_health_expenditure_pc",296815,0,0,4,0,"","","Kenya"
"eligible_MAP","KEN","political_stability",296815,7404,7404,4,1,"KE42FL","2003","Kenya"
"eligible_MAP","KEN","hib3_pct",296815,14888,7404,4,1,"KE42FL","2003","Kenya"
"eligible_MAP","KEN","pcv3_pct",296815,97333,0,4,0,"","","Kenya"
"eligible_MAP","KEN","rotavirus_pct",296815,178785,0,4,0,"","","Kenya"
"eligible_MAP","KEN","any_vaccine",296815,178785,7404,4,1,"KE42FL","2003","Kenya"
"eligible_MAP","KEN","any_required",296815,245824,88243,4,2,"KE42FL; KE8CFL","2003; 2022","Kenya"
"eligible_MAP","LBR","male_pct",131484,0,0,4,0,"","","Liberia"
"eligible_MAP","LBR","multiple_birth_pct",131484,0,0,4,0,"","","Liberia"
"eligible_MAP","LBR","mean_birth_order",131484,0,0,4,0,"","","Liberia"
"eligible_MAP","LBR","mean_maternal_age_birth",131484,0,0,4,0,"","","Liberia"
"eligible_MAP","LBR","mean_maternal_education_years",131484,0,0,4,0,"","","Liberia"
"eligible_MAP","LBR","mean_wealth_quintile",131484,0,0,4,0,"","","Liberia"
"eligible_MAP","LBR","urban_pct",131484,0,0,4,0,"","","Liberia"
"eligible_MAP","LBR","dtp3_pct",131484,0,0,4,0,"","","Liberia"
"eligible_MAP","LBR","measles_pct",131484,0,0,4,0,"","","Liberia"
"eligible_MAP","LBR","facility_delivery_pct",131484,22821,22821,4,1,"LB5AFL","2009","Liberia"
"eligible_MAP","LBR","exclusive_breastfeeding_pct",131484,22821,22821,4,1,"LB5AFL","2009","Liberia"
"eligible_MAP","LBR","short_birth_interval_pct",131484,0,0,4,0,"","","Liberia"
"eligible_MAP","LBR","improved_water_pct",131484,0,0,4,0,"","","Liberia"
"eligible_MAP","LBR","improved_sanitation_pct",131484,0,0,4,0,"","","Liberia"
"eligible_MAP","LBR","electricity_pct",131484,0,0,4,0,"","","Liberia"
"eligible_MAP","LBR","log_hiv_incidence",131484,131484,131484,4,4,"LB51FL; LB5AFL; LB6AFL; LB7AFL","2007; 2009; 2013; 2019","Liberia"
"eligible_MAP","LBR","log_gdp_pc",131484,0,0,4,0,"","","Liberia"
"eligible_MAP","LBR","log_health_expenditure_pc",131484,0,0,4,0,"","","Liberia"
"eligible_MAP","LBR","political_stability",131484,0,0,4,0,"","","Liberia"
"eligible_MAP","LBR","hib3_pct",131484,52215,0,4,0,"","","Liberia"
"eligible_MAP","LBR","pcv3_pct",131484,98597,0,4,0,"","","Liberia"
"eligible_MAP","LBR","rotavirus_pct",131484,106848,0,4,0,"","","Liberia"
"eligible_MAP","LBR","any_vaccine",131484,106848,0,4,0,"","","Liberia"
"eligible_MAP","LBR","any_required",131484,131484,131484,4,4,"LB51FL; LB5AFL; LB6AFL; LB7AFL","2007; 2009; 2013; 2019","Liberia"
"previous_primary","MDG","male_pct",162071,0,0,3,0,"","","Madagascar"
"previous_primary","MDG","multiple_birth_pct",162071,0,0,3,0,"","","Madagascar"
"previous_primary","MDG","mean_birth_order",162071,0,0,3,0,"","","Madagascar"
"previous_primary","MDG","mean_maternal_age_birth",162071,0,0,3,0,"","","Madagascar"
"previous_primary","MDG","mean_maternal_education_years",162071,0,0,3,0,"","","Madagascar"
"previous_primary","MDG","mean_wealth_quintile",162071,0,0,3,0,"","","Madagascar"
"previous_primary","MDG","urban_pct",162071,0,0,3,0,"","","Madagascar"
"previous_primary","MDG","dtp3_pct",162071,0,0,3,0,"","","Madagascar"
"previous_primary","MDG","measles_pct",162071,0,0,3,0,"","","Madagascar"
"previous_primary","MDG","facility_delivery_pct",162071,0,0,3,0,"","","Madagascar"
"previous_primary","MDG","exclusive_breastfeeding_pct",162071,17463,17463,3,1,"MD42FL","2004","Madagascar"
"previous_primary","MDG","short_birth_interval_pct",162071,0,0,3,0,"","","Madagascar"
"previous_primary","MDG","improved_water_pct",162071,0,0,3,0,"","","Madagascar"
"previous_primary","MDG","improved_sanitation_pct",162071,0,0,3,0,"","","Madagascar"
"previous_primary","MDG","electricity_pct",162071,0,0,3,0,"","","Madagascar"
"previous_primary","MDG","log_hiv_incidence",162071,0,0,3,0,"","","Madagascar"
"previous_primary","MDG","log_gdp_pc",162071,0,0,3,0,"","","Madagascar"
"previous_primary","MDG","log_health_expenditure_pc",162071,0,0,3,0,"","","Madagascar"
"previous_primary","MDG","political_stability",162071,0,0,3,0,"","","Madagascar"
"previous_primary","MDG","hib3_pct",162071,82916,0,3,0,"","","Madagascar"
"previous_primary","MDG","pcv3_pct",162071,90568,0,3,0,"","","Madagascar"
"previous_primary","MDG","rotavirus_pct",162071,90568,0,3,0,"","","Madagascar"
"previous_primary","MDG","any_vaccine",162071,90568,0,3,0,"","","Madagascar"
"previous_primary","MDG","any_required",162071,90568,17463,3,1,"MD42FL","2004","Madagascar"
"eligible_MAP","MDG","male_pct",169126,0,0,3,0,"","","Madagascar"
"eligible_MAP","MDG","multiple_birth_pct",169126,0,0,3,0,"","","Madagascar"
"eligible_MAP","MDG","mean_birth_order",169126,0,0,3,0,"","","Madagascar"
"eligible_MAP","MDG","mean_maternal_age_birth",169126,0,0,3,0,"","","Madagascar"
"eligible_MAP","MDG","mean_maternal_education_years",169126,0,0,3,0,"","","Madagascar"
"eligible_MAP","MDG","mean_wealth_quintile",169126,0,0,3,0,"","","Madagascar"
"eligible_MAP","MDG","urban_pct",169126,0,0,3,0,"","","Madagascar"
"eligible_MAP","MDG","dtp3_pct",169126,0,0,3,0,"","","Madagascar"
"eligible_MAP","MDG","measles_pct",169126,0,0,3,0,"","","Madagascar"
"eligible_MAP","MDG","facility_delivery_pct",169126,0,0,3,0,"","","Madagascar"
"eligible_MAP","MDG","exclusive_breastfeeding_pct",169126,24494,24494,3,1,"MD42FL","2004","Madagascar"
"eligible_MAP","MDG","short_birth_interval_pct",169126,0,0,3,0,"","","Madagascar"
"eligible_MAP","MDG","improved_water_pct",169126,0,0,3,0,"","","Madagascar"
"eligible_MAP","MDG","improved_sanitation_pct",169126,0,0,3,0,"","","Madagascar"
"eligible_MAP","MDG","electricity_pct",169126,0,0,3,0,"","","Madagascar"
"eligible_MAP","MDG","log_hiv_incidence",169126,0,0,3,0,"","","Madagascar"
"eligible_MAP","MDG","log_gdp_pc",169126,0,0,3,0,"","","Madagascar"
"eligible_MAP","MDG","log_health_expenditure_pc",169126,0,0,3,0,"","","Madagascar"
"eligible_MAP","MDG","political_stability",169126,7031,7031,3,1,"MD42FL","2004","Madagascar"
"eligible_MAP","MDG","hib3_pct",169126,89971,0,3,0,"","","Madagascar"
"eligible_MAP","MDG","pcv3_pct",169126,97623,0,3,0,"","","Madagascar"
"eligible_MAP","MDG","rotavirus_pct",169126,97623,0,3,0,"","","Madagascar"
"eligible_MAP","MDG","any_vaccine",169126,97623,0,3,0,"","","Madagascar"
"eligible_MAP","MDG","any_required",169126,97623,24494,3,1,"MD42FL","2004","Madagascar"
"eligible_MAP","MLI","male_pct",290517,0,0,5,0,"","","Mali"
"eligible_MAP","MLI","multiple_birth_pct",290517,0,0,5,0,"","","Mali"
"eligible_MAP","MLI","mean_birth_order",290517,0,0,5,0,"","","Mali"
"eligible_MAP","MLI","mean_maternal_age_birth",290517,0,0,5,0,"","","Mali"
"eligible_MAP","MLI","mean_maternal_education_years",290517,0,0,5,0,"","","Mali"
"eligible_MAP","MLI","mean_wealth_quintile",290517,8987,8987,5,1,"ML41FL","2001","Mali"
"eligible_MAP","MLI","urban_pct",290517,0,0,5,0,"","","Mali"
"eligible_MAP","MLI","dtp3_pct",290517,0,0,5,0,"","","Mali"
"eligible_MAP","MLI","measles_pct",290517,0,0,5,0,"","","Mali"
"eligible_MAP","MLI","facility_delivery_pct",290517,1174,1174,5,1,"ML8AFL","2023","Mali"
"eligible_MAP","MLI","exclusive_breastfeeding_pct",290517,86881,86881,5,2,"ML41FL; ML53FL","2001; 2006","Mali"
"eligible_MAP","MLI","short_birth_interval_pct",290517,1174,1174,5,1,"ML8AFL","2023","Mali"
"eligible_MAP","MLI","improved_water_pct",290517,1174,1174,5,1,"ML8AFL","2023","Mali"
"eligible_MAP","MLI","improved_sanitation_pct",290517,1174,1174,5,1,"ML8AFL","2023","Mali"
"eligible_MAP","MLI","electricity_pct",290517,1174,1174,5,1,"ML8AFL","2023","Mali"
"eligible_MAP","MLI","log_hiv_incidence",290517,0,0,5,0,"","","Mali"
"eligible_MAP","MLI","log_gdp_pc",290517,0,0,5,0,"","","Mali"
"eligible_MAP","MLI","log_health_expenditure_pc",290517,105,105,5,1,"ML8AFL","2023","Mali"
"eligible_MAP","MLI","political_stability",290517,7051,7051,5,2,"ML41FL; ML53FL","2001; 2006","Mali"
"eligible_MAP","MLI","hib3_pct",290517,68791,0,5,0,"","","Mali"
"eligible_MAP","MLI","pcv3_pct",290517,128241,0,5,0,"","","Mali"
"eligible_MAP","MLI","rotavirus_pct",290517,148791,0,5,0,"","","Mali"
"eligible_MAP","MLI","any_vaccine",290517,148791,0,5,0,"","","Mali"
"eligible_MAP","MLI","any_required",290517,150067,88157,5,3,"ML41FL; ML53FL; ML8AFL","2001; 2006; 2023","Mali"
"previous_primary","MLI","male_pct",274751,0,0,4,0,"","","Mali"
"previous_primary","MLI","multiple_birth_pct",274751,0,0,4,0,"","","Mali"
"previous_primary","MLI","mean_birth_order",274751,0,0,4,0,"","","Mali"
"previous_primary","MLI","mean_maternal_age_birth",274751,0,0,4,0,"","","Mali"
"previous_primary","MLI","mean_maternal_education_years",274751,0,0,4,0,"","","Mali"
"previous_primary","MLI","mean_wealth_quintile",274751,0,0,4,0,"","","Mali"
"previous_primary","MLI","urban_pct",274751,0,0,4,0,"","","Mali"
"previous_primary","MLI","dtp3_pct",274751,0,0,4,0,"","","Mali"
"previous_primary","MLI","measles_pct",274751,0,0,4,0,"","","Mali"
"previous_primary","MLI","facility_delivery_pct",274751,1171,1171,4,1,"ML8AFL","2023","Mali"
"previous_primary","MLI","exclusive_breastfeeding_pct",274751,71228,71228,4,1,"ML53FL","2006","Mali"
"previous_primary","MLI","short_birth_interval_pct",274751,1171,1171,4,1,"ML8AFL","2023","Mali"
"previous_primary","MLI","improved_water_pct",274751,1171,1171,4,1,"ML8AFL","2023","Mali"
"previous_primary","MLI","improved_sanitation_pct",274751,1171,1171,4,1,"ML8AFL","2023","Mali"
"previous_primary","MLI","electricity_pct",274751,1171,1171,4,1,"ML8AFL","2023","Mali"
"previous_primary","MLI","log_hiv_incidence",274751,0,0,4,0,"","","Mali"
"previous_primary","MLI","log_gdp_pc",274751,0,0,4,0,"","","Mali"
"previous_primary","MLI","log_health_expenditure_pc",274751,0,0,4,0,"","","Mali"
"previous_primary","MLI","political_stability",274751,0,0,4,0,"","","Mali"
"previous_primary","MLI","hib3_pct",274751,53168,0,4,0,"","","Mali"
"previous_primary","MLI","pcv3_pct",274751,112588,0,4,0,"","","Mali"
"previous_primary","MLI","rotavirus_pct",274751,133138,0,4,0,"","","Mali"
"previous_primary","MLI","any_vaccine",274751,133138,0,4,0,"","","Mali"
"previous_primary","MLI","any_required",274751,134309,72399,4,2,"ML53FL; ML8AFL","2006; 2023","Mali"
"previous_primary","MOZ","male_pct",141922,0,0,3,0,"","","Mozambique"
"previous_primary","MOZ","multiple_birth_pct",141922,0,0,3,0,"","","Mozambique"
"previous_primary","MOZ","mean_birth_order",141922,0,0,3,0,"","","Mozambique"
"previous_primary","MOZ","mean_maternal_age_birth",141922,0,0,3,0,"","","Mozambique"
"previous_primary","MOZ","mean_maternal_education_years",141922,0,0,3,0,"","","Mozambique"
"previous_primary","MOZ","mean_wealth_quintile",141922,0,0,3,0,"","","Mozambique"
"previous_primary","MOZ","urban_pct",141922,0,0,3,0,"","","Mozambique"
"previous_primary","MOZ","dtp3_pct",141922,0,0,3,0,"","","Mozambique"
"previous_primary","MOZ","measles_pct",141922,0,0,3,0,"","","Mozambique"
"previous_primary","MOZ","facility_delivery_pct",141922,0,0,3,0,"","","Mozambique"
"previous_primary","MOZ","exclusive_breastfeeding_pct",141922,89089,89089,3,2,"MZ41FL; MZ62FL","2003; 2011","Mozambique"
"previous_primary","MOZ","short_birth_interval_pct",141922,0,0,3,0,"","","Mozambique"
"previous_primary","MOZ","improved_water_pct",141922,0,0,3,0,"","","Mozambique"
"previous_primary","MOZ","improved_sanitation_pct",141922,0,0,3,0,"","","Mozambique"
"previous_primary","MOZ","electricity_pct",141922,0,0,3,0,"","","Mozambique"
"previous_primary","MOZ","log_hiv_incidence",141922,0,0,3,0,"","","Mozambique"
"previous_primary","MOZ","log_gdp_pc",141922,0,0,3,0,"","","Mozambique"
"previous_primary","MOZ","log_health_expenditure_pc",141922,0,0,3,0,"","","Mozambique"
"previous_primary","MOZ","political_stability",141922,0,0,3,0,"","","Mozambique"
"previous_primary","MOZ","hib3_pct",141922,60214,0,3,0,"","","Mozambique"
"previous_primary","MOZ","pcv3_pct",141922,89089,0,3,0,"","","Mozambique"
"previous_primary","MOZ","rotavirus_pct",141922,89089,0,3,0,"","","Mozambique"
"previous_primary","MOZ","any_vaccine",141922,89089,0,3,0,"","","Mozambique"
"previous_primary","MOZ","any_required",141922,89089,89089,3,2,"MZ41FL; MZ62FL","2003; 2011","Mozambique"
"eligible_MAP","MOZ","male_pct",154515,0,0,3,0,"","","Mozambique"
"eligible_MAP","MOZ","multiple_birth_pct",154515,0,0,3,0,"","","Mozambique"
"eligible_MAP","MOZ","mean_birth_order",154515,0,0,3,0,"","","Mozambique"
"eligible_MAP","MOZ","mean_maternal_age_birth",154515,0,0,3,0,"","","Mozambique"
"eligible_MAP","MOZ","mean_maternal_education_years",154515,0,0,3,0,"","","Mozambique"
"eligible_MAP","MOZ","mean_wealth_quintile",154515,0,0,3,0,"","","Mozambique"
"eligible_MAP","MOZ","urban_pct",154515,0,0,3,0,"","","Mozambique"
"eligible_MAP","MOZ","dtp3_pct",154515,0,0,3,0,"","","Mozambique"
"eligible_MAP","MOZ","measles_pct",154515,0,0,3,0,"","","Mozambique"
"eligible_MAP","MOZ","facility_delivery_pct",154515,0,0,3,0,"","","Mozambique"
"eligible_MAP","MOZ","exclusive_breastfeeding_pct",154515,101682,101682,3,2,"MZ41FL; MZ62FL","2003; 2011","Mozambique"
"eligible_MAP","MOZ","short_birth_interval_pct",154515,0,0,3,0,"","","Mozambique"
"eligible_MAP","MOZ","improved_water_pct",154515,0,0,3,0,"","","Mozambique"
"eligible_MAP","MOZ","improved_sanitation_pct",154515,0,0,3,0,"","","Mozambique"
"eligible_MAP","MOZ","electricity_pct",154515,0,0,3,0,"","","Mozambique"
"eligible_MAP","MOZ","log_hiv_incidence",154515,0,0,3,0,"","","Mozambique"
"eligible_MAP","MOZ","log_gdp_pc",154515,0,0,3,0,"","","Mozambique"
"eligible_MAP","MOZ","log_health_expenditure_pc",154515,0,0,3,0,"","","Mozambique"
"eligible_MAP","MOZ","political_stability",154515,12593,12593,3,1,"MZ41FL","2003","Mozambique"
"eligible_MAP","MOZ","hib3_pct",154515,72807,0,3,0,"","","Mozambique"
"eligible_MAP","MOZ","pcv3_pct",154515,101682,0,3,0,"","","Mozambique"
"eligible_MAP","MOZ","rotavirus_pct",154515,101682,0,3,0,"","","Mozambique"
"eligible_MAP","MOZ","any_vaccine",154515,101682,0,3,0,"","","Mozambique"
"eligible_MAP","MOZ","any_required",154515,101682,101682,3,2,"MZ41FL; MZ62FL","2003; 2011","Mozambique"
"previous_primary","MRT","male_pct",65292,0,0,1,0,"","","Mauritania"
"previous_primary","MRT","multiple_birth_pct",65292,0,0,1,0,"","","Mauritania"
"previous_primary","MRT","mean_birth_order",65292,0,0,1,0,"","","Mauritania"
"previous_primary","MRT","mean_maternal_age_birth",65292,0,0,1,0,"","","Mauritania"
"previous_primary","MRT","mean_maternal_education_years",65292,0,0,1,0,"","","Mauritania"
"previous_primary","MRT","mean_wealth_quintile",65292,0,0,1,0,"","","Mauritania"
"previous_primary","MRT","urban_pct",65292,0,0,1,0,"","","Mauritania"
"previous_primary","MRT","dtp3_pct",65292,0,0,1,0,"","","Mauritania"
"previous_primary","MRT","measles_pct",65292,0,0,1,0,"","","Mauritania"
"previous_primary","MRT","facility_delivery_pct",65292,0,0,1,0,"","","Mauritania"
"previous_primary","MRT","exclusive_breastfeeding_pct",65292,0,0,1,0,"","","Mauritania"
"previous_primary","MRT","short_birth_interval_pct",65292,0,0,1,0,"","","Mauritania"
"previous_primary","MRT","improved_water_pct",65292,0,0,1,0,"","","Mauritania"
"previous_primary","MRT","improved_sanitation_pct",65292,0,0,1,0,"","","Mauritania"
"previous_primary","MRT","electricity_pct",65292,0,0,1,0,"","","Mauritania"
"previous_primary","MRT","log_hiv_incidence",65292,0,0,1,0,"","","Mauritania"
"previous_primary","MRT","log_gdp_pc",65292,0,0,1,0,"","","Mauritania"
"previous_primary","MRT","log_health_expenditure_pc",65292,0,0,1,0,"","","Mauritania"
"previous_primary","MRT","political_stability",65292,0,0,1,0,"","","Mauritania"
"previous_primary","MRT","hib3_pct",65292,0,0,1,0,"","","Mauritania"
"previous_primary","MRT","pcv3_pct",65292,0,0,1,0,"","","Mauritania"
"previous_primary","MRT","rotavirus_pct",65292,0,0,1,0,"","","Mauritania"
"previous_primary","MRT","any_vaccine",65292,0,0,1,0,"","","Mauritania"
"previous_primary","MRT","any_required",65292,0,0,1,0,"","","Mauritania"
"eligible_MAP","MRT","male_pct",65366,0,0,1,0,"","","Mauritania"
"eligible_MAP","MRT","multiple_birth_pct",65366,0,0,1,0,"","","Mauritania"
"eligible_MAP","MRT","mean_birth_order",65366,0,0,1,0,"","","Mauritania"
"eligible_MAP","MRT","mean_maternal_age_birth",65366,0,0,1,0,"","","Mauritania"
"eligible_MAP","MRT","mean_maternal_education_years",65366,0,0,1,0,"","","Mauritania"
"eligible_MAP","MRT","mean_wealth_quintile",65366,0,0,1,0,"","","Mauritania"
"eligible_MAP","MRT","urban_pct",65366,0,0,1,0,"","","Mauritania"
"eligible_MAP","MRT","dtp3_pct",65366,0,0,1,0,"","","Mauritania"
"eligible_MAP","MRT","measles_pct",65366,0,0,1,0,"","","Mauritania"
"eligible_MAP","MRT","facility_delivery_pct",65366,0,0,1,0,"","","Mauritania"
"eligible_MAP","MRT","exclusive_breastfeeding_pct",65366,0,0,1,0,"","","Mauritania"
"eligible_MAP","MRT","short_birth_interval_pct",65366,0,0,1,0,"","","Mauritania"
"eligible_MAP","MRT","improved_water_pct",65366,0,0,1,0,"","","Mauritania"
"eligible_MAP","MRT","improved_sanitation_pct",65366,0,0,1,0,"","","Mauritania"
"eligible_MAP","MRT","electricity_pct",65366,0,0,1,0,"","","Mauritania"
"eligible_MAP","MRT","log_hiv_incidence",65366,0,0,1,0,"","","Mauritania"
"eligible_MAP","MRT","log_gdp_pc",65366,0,0,1,0,"","","Mauritania"
"eligible_MAP","MRT","log_health_expenditure_pc",65366,0,0,1,0,"","","Mauritania"
"eligible_MAP","MRT","political_stability",65366,0,0,1,0,"","","Mauritania"
"eligible_MAP","MRT","hib3_pct",65366,0,0,1,0,"","","Mauritania"
"eligible_MAP","MRT","pcv3_pct",65366,0,0,1,0,"","","Mauritania"
"eligible_MAP","MRT","rotavirus_pct",65366,0,0,1,0,"","","Mauritania"
"eligible_MAP","MRT","any_vaccine",65366,0,0,1,0,"","","Mauritania"
"eligible_MAP","MRT","any_required",65366,0,0,1,0,"","","Mauritania"
"eligible_MAP","MWI","male_pct",344432,0,0,5,0,"","","Malawi"
"eligible_MAP","MWI","multiple_birth_pct",344432,0,0,5,0,"","","Malawi"
"eligible_MAP","MWI","mean_birth_order",344432,0,0,5,0,"","","Malawi"
"eligible_MAP","MWI","mean_maternal_age_birth",344432,0,0,5,0,"","","Malawi"
"eligible_MAP","MWI","mean_maternal_education_years",344432,0,0,5,0,"","","Malawi"
"eligible_MAP","MWI","mean_wealth_quintile",344432,3157,3157,5,1,"MW41FL","2000","Malawi"
"eligible_MAP","MWI","urban_pct",344432,0,0,5,0,"","","Malawi"
"eligible_MAP","MWI","dtp3_pct",344432,0,0,5,0,"","","Malawi"
"eligible_MAP","MWI","measles_pct",344432,0,0,5,0,"","","Malawi"
"eligible_MAP","MWI","facility_delivery_pct",344432,0,0,5,0,"","","Malawi"
"eligible_MAP","MWI","exclusive_breastfeeding_pct",344432,58450,58450,5,2,"MW41FL; MW4EFL","2000; 2004","Malawi"
"eligible_MAP","MWI","short_birth_interval_pct",344432,0,0,5,0,"","","Malawi"
"eligible_MAP","MWI","improved_water_pct",344432,0,0,5,0,"","","Malawi"
"eligible_MAP","MWI","improved_sanitation_pct",344432,0,0,5,0,"","","Malawi"
"eligible_MAP","MWI","electricity_pct",344432,0,0,5,0,"","","Malawi"
"eligible_MAP","MWI","log_hiv_incidence",344432,0,0,5,0,"","","Malawi"
"eligible_MAP","MWI","log_gdp_pc",344432,0,0,5,0,"","","Malawi"
"eligible_MAP","MWI","log_health_expenditure_pc",344432,1606,1606,5,1,"MW81FL","2024","Malawi"
"eligible_MAP","MWI","political_stability",344432,12453,12453,5,1,"MW4EFL","2004","Malawi"
"eligible_MAP","MWI","hib3_pct",344432,27928,0,5,0,"","","Malawi"
"eligible_MAP","MWI","pcv3_pct",344432,198641,23225,5,1,"MW7AFL","2015","Malawi"
"eligible_MAP","MWI","rotavirus_pct",344432,198641,0,5,0,"","","Malawi"
"eligible_MAP","MWI","any_vaccine",344432,198641,23225,5,1,"MW7AFL","2015","Malawi"
"eligible_MAP","MWI","any_required",344432,200247,83281,5,4,"MW41FL; MW4EFL; MW7AFL; MW81FL","2000; 2004; 2015; 2024","Malawi"
