"year","iso3","country","status","comparison_status","pfpr_pct","map_population_coverage_within_raster","map_coverage_below_95pct","ihme_under5_deaths","attributable_under5_deaths","counterfactual_under5_deaths","attributable_fraction","ihme_malaria_deaths","model_to_ihme_ratio","model_id","hiv_treatment","previous_joint_attributable_deaths","previous_joint_hiv_treatment","change_from_previous_joint_deaths","percent_change_from_previous_joint"
2024,"COG","Congo","estimated","matched",23.0367800311056,0.999607704919486,FALSE,7790.75347139419,1774.85986619447,6015.89360519971,0.227816201951626,1414.45241393579,1.25480351880897,"age_band_separate_v1","posterior_median",1385.63998661772,"ten_posterior_draws",389.21987957675,28.0895386489832
2024,"COM","Comoros","estimated","matched",2.05693091322994,0.977875023773357,FALSE,991.364747730025,22.7904128598407,968.574334870184,0.0229889280529946,3.33028598949748,6.84338009759925,"age_band_separate_v1","posterior_median",16.6192913305837,"ten_posterior_draws",6.171121529257,37.1322784257387
2024,"CPV","Cape Verde","missing_MAP_no_estimate","missing_model_MAP",,,,171.633171400473,,,,3.47634329775336e-24,,"age_band_separate_v1","posterior_median",,"ten_posterior_draws",,
2024,"DJI","Djibouti","estimated","matched",4.3967566637446,0.900244405140964,TRUE,1619.05851447361,67.6052737007714,1551.45324077284,0.041755917464633,19.4005119570286,3.4847159626774,"age_band_separate_v1","posterior_median",46.8231346984092,"ten_posterior_draws",20.7821390023622,44.384339357502
2024,"ERI","Eritrea","estimated","matched",1.01244593723427,0.941587510523092,TRUE,11415.5571326635,218.362677217217,11197.1944554463,0.0191285168721562,43.3765641194195,5.0341165016216,"age_band_separate_v1","posterior_median",180.47915472394,"ten_posterior_draws",37.883522493277,20.9905252222748
2024,"ETH","Ethiopia","estimated","matched",3.96841512486915,0.827585277262,TRUE,191455.600459436,7869.25780170302,183586.342657733,0.0411022596509017,8908.38144328392,0.883354383936456,"age_band_separate_v1","posterior_median",5588.63938264955,"ten_posterior_draws",2280.61841905347,40.8081155877379
2024,"GAB","Gabon","estimated","matched",18.3938632660677,0.999284909726468,FALSE,1762.17544190006,313.6754043581,1448.50003754196,0.178004639549329,264.514045573738,1.18585538124348,"age_band_separate_v1","posterior_median",235.826920655932,"ten_posterior_draws",77.848483702168,33.0108553703874
2024,"GHA","Ghana","estimated","matched",16.1544407206884,0.999730304961018,FALSE,39450.0929558237,6441.39209155456,33008.7008642692,0.163279516191955,6745.25942954957,0.954950978362102,"age_band_separate_v1","posterior_median",4813.00924978563,"ten_posterior_draws",1628.38284176893,33.8329464428405
2024,"GIN","Guinea","estimated","matched",21.3998882059171,0.996935005435981,FALSE,41823.6813861269,9965.44612532933,31858.2352607976,0.238272810882566,7062.92867541533,1.41095097845418,"age_band_separate_v1","posterior_median",7997.85440650555,"ten_posterior_draws",1967.59171882378,24.6014945861395
2024,"GMB","The Gambia","estimated","matched",7.44118125415429,0.99989435444155,FALSE,4149.15874769844,347.202407323794,3801.95634037464,0.0836801936094609,125.250703961608,2.77205952814619,"age_band_separate_v1","posterior_median",257.845185266421,"ten_posterior_draws",89.357222057373,34.6553773982802
2024,"GNB","Guinea-Bissau","estimated","matched",6.4586512545087,0.996068689009789,FALSE,5124.05416089457,429.211971208823,4694.84218968575,0.083764136313089,243.753822660091,1.76084201070089,"age_band_separate_v1","posterior_median",332.697971545061,"ten_posterior_draws",96.513999663762,29.0094944719824
2024,"GNQ","Equatorial Guinea","estimated","matched",22.7935103595535,0.967788791016353,FALSE,2267.52069426983,469.629522414182,1797.89117185565,0.2071114603721,718.459783286752,0.653661531708509,"age_band_separate_v1","posterior_median",354.699401197282,"ten_posterior_draws",114.9301212169,32.4021187599853
2024,"KEN","Kenya","estimated","matched",4.56636270936913,0.822215895130027,TRUE,40835.6314958744,2134.02691116835,38701.604584706,0.0522589423255019,2762.50881132626,0.772495965413344,"age_band_separate_v1","posterior_median",1592.12263103796,"ten_posterior_draws",541.90428013039,34.0365917528039
2024,"LBR","Liberia","estimated","matched",15.076632247439,0.999979141849584,FALSE,14929.2413209443,2459.58577139001,12469.6555495543,0.164749548789157,2689.78371276534,0.914417675933257,"age_band_separate_v1","posterior_median",1891.97227231351,"ten_posterior_draws",567.6134990765,30.0011531555069
2024,"LSO","Lesotho","missing_MAP_no_estimate","missing_model_MAP",,0,TRUE,2500.22260683638,,,,,,"age_band_separate_v1","posterior_median",,"ten_posterior_draws",,
2024,"MDG","Madagascar","estimated","matched",9.56229188686996,0.965066759112986,FALSE,56616.2699064943,7188.30107010822,49427.9688363861,0.126965288988134,4898.31220543322,1.46750569760232,"age_band_separate_v1","posterior_median",5717.37557750448,"ten_posterior_draws",1470.92549260374,25.7272847071867
2024,"MLI","Mali","estimated","matched",17.8255590399717,0.97767054940682,FALSE,87756.7145398564,18542.5466539217,69214.1678859347,0.211294904910099,12944.5842730324,1.43245594163666,"age_band_separate_v1","posterior_median",14830.2014130379,"ten_posterior_draws",3712.3452408838,25.0323319116901
2024,"MOZ","Mozambique","estimated","matched",24.0344454120773,0.999790945132115,FALSE,75208.0645451154,16165.6115090219,59042.4530360936,0.21494518715243,10284.9934524545,1.57176682549701,"age_band_separate_v1","posterior_median",12211.4129890549,"ten_posterior_draws",3954.198519967,32.3811709874292
2024,"MRT","Mauritania","estimated","matched",2.77377496776398,0.840119682930452,TRUE,5487.39520476196,159.224016466713,5328.17118829525,0.0290163202257672,192.831907593039,0.825714055594712,"age_band_separate_v1","posterior_median",112.416393476999,"ten_posterior_draws",46.807622989714,41.6377198573721
2024,"MWI","Malawi","estimated","matched",19.1757235989892,0.999764978481837,FALSE,34215.8271722914,6973.68042027351,27242.1467520179,0.203814462387773,5556.77907078908,1.25498608662216,"age_band_separate_v1","posterior_median",5439.11302789292,"ten_posterior_draws",1534.56739238059,28.2135595364723
2024,"NAM","Namibia","estimated","matched",0.94567686375632,0.611389973186959,TRUE,2453.1860336331,32.2878392719497,2420.89819436115,0.0131615942815932,11.0131110529254,2.93176370571267,"age_band_separate_v1","posterior_median",24.8200102619587,"ten_posterior_draws",7.467829009991,30.0879368347274
2024,"NER","Niger","estimated","matched",17.3368601964551,0.952363358910006,FALSE,137095.733919724,34770.335062814,102325.39885691,0.253620839020226,20343.4978323923,1.70916207966214,"age_band_separate_v1","posterior_median",29326.4537575487,"ten_posterior_draws",5443.8813052653,18.5630398761188
2024,"NGA","Nigeria","estimated","matched",24.7045606738025,0.999968748812492,FALSE,733038.1657058,194354.195983394,538683.969722406,0.265135166320107,138110.850542117,1.40723335799113,"age_band_separate_v1","posterior_median",157263.757915534,"ten_posterior_draws",37090.43806786,23.584860593107
2024,"RWA","Rwanda","estimated","matched",2.95274596542956,0.814603360177058,TRUE,19235.6005186113,850.789430694682,18384.8110879166,0.0442299386427529,2147.105688144,0.396249441931348,"age_band_separate_v1","posterior_median",674.981195335088,"ten_posterior_draws",175.808235359594,26.0463901179226
2024,"SEN","Senegal","estimated","matched",6.76968783303698,0.99558981120801,FALSE,23309.1314317423,1678.78977996224,21630.3416517801,0.0720228372678042,766.297572416344,2.19078050145528,"age_band_separate_v1","posterior_median",1214.82874310563,"ten_posterior_draws",463.96103685661,38.1914767402131
2024,"SLE","Sierra Leone","estimated","matched",30.8209909320081,0.99816935916103,FALSE,27722.5042039334,7250.2965830168,20472.2076209166,0.261531084265761,6200.18547588636,1.16936769250122,"age_band_separate_v1","posterior_median",5636.91089042677,"ten_posterior_draws",1613.38569259003,28.6218058782881
2024,"SOM","Somalia","estimated","matched",3.00562461766305,0.983183349547194,FALSE,77963.2725942301,3830.32950678629,74132.9430874439,0.0491299220688404,1200.23039386064,3.19132853690343,"age_band_separate_v1","posterior_median",3104.49864108061,"ten_posterior_draws",725.83086570568,23.3799704757814
2024,"SSD","South Sudan","estimated","matched",23.1223019010464,0.998944588913762,FALSE,40850.8188016772,9620.77790744836,31230.0408942288,0.235510038468393,4779.0227833698,2.0131266042353,"age_band_separate_v1","posterior_median",7593.51176667411,"ten_posterior_draws",2027.26614077425,26.6973464065912
2024,"STP","Sao Tome and Principe","missing_MAP_no_estimate","missing_model_MAP",,,,150.390666476629,,,,2.34744035019355,,"age_band_separate_v1","posterior_median",,"ten_posterior_draws",,
2024,"SWZ","Swaziland","estimated","matched",2.08854269781645,0.0264825648638429,TRUE,1332.35134395888,33.8605252246948,1298.49081873419,0.0254141112088972,0.481067001536171,70.3862977850683,"age_band_separate_v1","posterior_median",25.6745044608056,"ten_posterior_draws",8.1860207638892,31.8838510647241
2024,"TCD","Chad","estimated","matched",15.0510808013007,0.941951498070144,TRUE,92505.5931263154,17480.2232312217,75025.3698950937,0.188963960345108,4884.19831764987,3.57893396098475,"age_band_separate_v1","posterior_median",14140.3706673202,"ten_posterior_draws",3339.8525639015,23.6192716759556
2024,"TGO","Togo","estimated","matched",20.9673047922131,1,FALSE,14559.6237615014,3415.61347458147,11144.0102869199,0.23459489960263,1863.65613692523,1.83274876030337,"age_band_separate_v1","posterior_median",2737.72506905802,"ten_posterior_draws",677.88840552345,24.7610110008853
2024,"TZA","Tanzania","estimated","matched",8.82121978993696,0.982661834291151,FALSE,89484.4613544148,8570.97450694477,80913.48684747,0.0957817075413608,9939.76533484766,0.862291434275207,"age_band_separate_v1","posterior_median",6342.45303371356,"ten_posterior_draws",2228.52147323121,35.1365861345037
2024,"UGA","Uganda","estimated","matched",21.8964090477387,0.972005626882908,FALSE,93423.0026856156,20998.7728833006,72424.229802315,0.224770905233747,26093.0901265167,0.804763743254807,"age_band_separate_v1","posterior_median",16463.4377126413,"ten_posterior_draws",4535.3351706593,27.5479231605249
2024,"ZMB","Zambia","estimated","matched",14.2728881701827,0.999994981989078,FALSE,34784.1651348346,6296.72183593524,28487.4432988994,0.181022652449099,4717.79275413367,1.33467537979877,"age_band_separate_v1","posterior_median",5046.99372984206,"ten_posterior_draws",1249.72810609318,24.761831953619
2024,"ZWE","Zimbabwe","estimated","matched",3.38446214555114,0.993374399109765,FALSE,24202.7039972532,1027.74926088376,23174.9547363694,0.0424642329634077,275.192339219123,3.73465796250022,"age_band_separate_v1","posterior_median",777.728143288524,"ten_posterior_draws",250.021117595236,32.1476237876713
