"iso3","age_band","ihme_deaths","implied_person_years","ihme_rate_per100000","age_mapping","Location","pfpr_pct","population_weight_on_map","population_weight_within_raster","map_population_coverage_within_raster","legacy_density_weighted_pfpr_pct","status","map_coverage_below_95pct","exposure_year","population_weight_year","log_hr_zero_vs_current","log_hr_se","hr_zero_vs_current","hr_lower_95","hr_upper_95","monte_carlo_se_log_hr","imputations","attributable_fraction","af_lower_95","af_upper_95","counterfactual_rate_per100000","attributable_rate_per100000","attributable_rate_per100000_lower_95","attributable_rate_per100000_upper_95","counterfactual_deaths","attributable_deaths","attributable_deaths_lower_95","attributable_deaths_upper_95","zero_below_observed_support","current_pfpr_outside_central95","negative_attributable_estimate"
"BFA","6-11",6873.05209595555,396131.414847632,1735.04343213961,"direct age match","Burkina Faso",39.2003452509794,22752144,22752144,1,39.2408335974427,"estimated",FALSE,2015,2020,-0.356395958469708,0.0588125865182424,0.700195317072363,0.62396069546868,0.785744175250983,0.00172578404965543,10,0.299804682927637,0.214255824749017,0.37603930453132,1214.86928610132,520.174146038295,371.743161528438,652.444525553414,4812.47889158246,2060.57320437308,1472.59144536192,2584.53773017066,TRUE,FALSE,FALSE
"BFA","12-23",8293.19182341789,761552.922745789,1088.98430768497,"direct age match","Burkina Faso",39.2003452509794,22752144,22752144,1,39.2408335974427,"estimated",FALSE,2015,2020,-0.626215294296228,0.0652181209716165,0.534611323472411,0.470460429416017,0.607509684798993,0.0022533275258017,10,0.465388676527589,0.392490315201007,0.529539570583983,582.183341972149,506.80096571282,427.415794172224,576.660282664195,4433.63425652802,3859.55756688987,3254.9974727957,4391.57323694331,TRUE,FALSE,FALSE
"BFA","24-35",4054.837995821,691996.2180849,585.9624503502,"IHME 2-4 rate shared; deaths and person-time divided equally","Burkina Faso",39.2003452509794,22752144,22752144,1,39.2408335974427,"estimated",FALSE,2015,2020,-0.884264173343413,0.0722600655152233,0.41301797112687,0.358475819792149,0.475858719209189,0.00239261883514241,10,0.58698202887313,0.524141280790811,0.641524180207851,242.013022400169,343.949427950031,307.127109221876,375.909080593496,1674.72096228213,2380.11703353887,2125.30798052886,2601.27662114471,TRUE,FALSE,FALSE
"BFA","36-47",4054.837995821,691996.2180849,585.9624503502,"IHME 2-4 rate shared; deaths and person-time divided equally","Burkina Faso",39.2003452509794,22752144,22752144,1,39.2408335974427,"estimated",FALSE,2015,2020,-0.712160434266598,0.083936565127966,0.490583179032771,0.416165145827223,0.578308534395665,0.000887324449617648,10,0.509416820967229,0.421691465604335,0.583834854172776,287.463321686633,298.499128663567,247.095364477283,342.105301750932,1989.23531445273,2065.60268136826,1709.8905772459,2367.35574998439,TRUE,FALSE,FALSE
"BFA","48-59",4054.837995821,691996.2180849,585.9624503502,"IHME 2-4 rate shared; deaths and person-time divided equally","Burkina Faso",39.2003452509794,22752144,22752144,1,39.2408335974427,"estimated",FALSE,2015,2020,-0.514933028344458,0.100217339495198,0.597540611562232,0.490978166025432,0.72723148843175,0.00161614950836411,10,0.402459388437768,0.27276851156825,0.509021833974568,350.136360934762,235.826089415438,159.832105416909,298.26768111749,2422.93037580865,1631.90762001234,1106.03212477048,2064.00107310256,TRUE,FALSE,FALSE
"BWA","<1",411.042195792295,3799.30585800134,10818.8761619873,"0-27 days mapped to model <1 completed month","Botswana",0.0668556239324968,1200011,2399993,0.500006041684288,0.0482546894370636,"estimated",TRUE,2015,2020,0.000114063104853539,5.18267402876107e-05,1.0001140696103,1.0000123624967,1.0002157870681,4.80369064001502e-06,10,-0.000114069610296808,-0.000215787068104767,-1.2362496697893e-05,10820.1102669749,-1.23410498764731,-2.33457356718379,-0.133748320827482,411.089083215384,-0.0468874230895711,-0.0886975902973648,-0.00508150778817694,TRUE,TRUE,TRUE
"BWA","1-5",753.486241753978,20844.1807240208,3614.85179835186,"direct age match","Botswana",0.0668556239324968,1200011,2399993,0.500006041684288,0.0482546894370636,"estimated",TRUE,2015,2020,-7.60245206671345e-05,6.26147694620415e-05,0.999923978369124,0.999801268138854,1.00004670366019,2.41196860877308e-06,10,7.60216308764994e-05,-4.67036601863313e-05,0.000198731861145607,3614.57699142277,0.274806929087555,-0.168826810014174,0.718386225652009,753.428960501037,0.0572812529411417,-0.0351905653899537,0.149741723171377,TRUE,TRUE,FALSE
"BWA","6-11",415.639433009315,24271.46685295,1712.46111958329,"direct age match","Botswana",0.0668556239324968,1200011,2399993,0.500006041684288,0.0482546894370636,"estimated",TRUE,2015,2020,-0.000884040887780502,0.000218172704725139,0.99911634976124,0.998689159678577,0.999543722574801,1.12208899817658e-05,10,0.000883650238759914,0.000456277425198715,0.00131084032142337,1710.9479029061,1.51321667718684,0.781357350396371,2.24476308441958,415.272153125098,0.367279884216717,0.189646890304544,0.544836927962157,TRUE,TRUE,FALSE
"BWA","12-23",267.75021981923,48609.3318881458,550.82061287192,"direct age match","Botswana",0.0668556239324968,1200011,2399993,0.500006041684288,0.0482546894370636,"estimated",TRUE,2015,2020,-0.00194126836540135,0.000291081103793644,0.998060614677338,0.997490930815946,0.998630623894772,2.42197923851418e-05,10,0.00193938532266225,0.0013693761052278,0.00250906918405402,549.752359459896,1.06825341202362,0.754280585533742,1.38204702569869,267.230948972773,0.519270846457006,0.366650753189946,0.671803825572122,TRUE,TRUE,FALSE
"BWA","24-35",50.956992173523,48761.3787302703,104.50277145648,"IHME 2-4 rate shared; deaths and person-time divided equally","Botswana",0.0668556239324968,1200011,2399993,0.500006041684288,0.0482546894370636,"estimated",TRUE,2015,2020,-0.00304062619553577,0.000330316233505653,0.996963991826549,0.996318547904028,0.99760985388628,2.2100912940053e-05,10,0.00303600817345062,0.00239014611372013,0.00368145209597204,104.18550018819,0.317271268290116,0.249776893069688,0.384721947013345,50.8022863287897,0.154705844733275,0.121794656810413,0.187595725641647,TRUE,TRUE,FALSE
"BWA","36-47",50.956992173523,48761.3787302703,104.50277145648,"IHME 2-4 rate shared; deaths and person-time divided equally","Botswana",0.0668556239324968,1200011,2399993,0.500006041684288,0.0482546894370636,"estimated",TRUE,2015,2020,-0.00215316717460947,0.000368767795229443,0.997849149227,0.99712818884675,0.99857063088814,8.8734377366304e-06,10,0.00215085077300015,0.00142936911185954,0.00287181115325053,104.278001589712,0.224769866767828,0.149373033623609,0.30011222461431,50.8473912875168,0.109600886006184,0.0728363506461019,0.146338858460023,TRUE,TRUE,FALSE
"BWA","48-59",50.956992173523,48761.3787302703,104.50277145648,"IHME 2-4 rate shared; deaths and person-time divided equally","Botswana",0.0668556239324968,1200011,2399993,0.500006041684288,0.0482546894370636,"estimated",TRUE,2015,2020,-0.00254914327017131,0.000456653953188222,0.997454103036515,0.996561755550434,0.998347249553897,5.08347244631763e-06,10,0.00254589696348484,0.00165275044610302,0.00343824444956586,104.236718167953,0.266053288526803,0.1727170021437,0.359306073924492,50.8272609218801,0.129731251642893,0.0842191915468584,0.175202595507187,TRUE,TRUE,FALSE
"CAF","<1",8465.2374099137,18282.7116102384,46301.8702607174,"0-27 days mapped to model <1 completed month","Central African Republic",36.7348327663838,5328369.5,5328369.5,1,36.659273694072,"estimated",FALSE,2015,2020,0.0625338776898738,0.0280450888071831,1.06453052214188,1.0075223493841,1.12476436206541,0.00265848524752482,10,-0.064530522141877,-0.124764362065414,-0.00752234938410279,49289.7541247869,-2987.88386406954,-5776.82330551396,-348.298845238515,9011.50360003039,-546.266190116682,-1056.15994518016,-63.6784734167482,TRUE,FALSE,TRUE
"CAF","1-5",5909.77350905939,98844.7233372392,5978.84571834592,"direct age match","Central African Republic",36.7348327663838,5328369.5,5328369.5,1,36.659273694072,"estimated",FALSE,2015,2020,-0.0417472619644473,0.0343118254988132,0.959112154064387,0.896730731604698,1.02583316446385,0.00132661722330432,10,0.0408878459356128,-0.0258331644638476,0.103269268395302,5734.38359574139,244.462122604526,-154.452504746001,617.431023181965,5668.13560030661,241.637908752786,-152.668151003621,610.297986662499,TRUE,FALSE,FALSE
"CAF","6-11",4597.78923346703,113436.281951511,4053.19105525019,"direct age match","Central African Republic",36.7348327663838,5328369.5,5328369.5,1,36.659273694072,"estimated",FALSE,2015,2020,-0.345244677217897,0.0582184969335086,0.70804708927982,0.631692745500801,0.793630581019533,0.00169392885572222,10,0.29195291072018,0.206369418980467,0.368307254499199,2869.8501289649,1183.34092628529,836.454683088806,1492.81966951991,3255.45128387842,1342.33794958861,948.843092705237,1693.39912934422,TRUE,FALSE,FALSE
"CAF","12-23",2243.13564726023,218584.473379446,1026.20996477015,"direct age match","Central African Republic",36.7348327663838,5328369.5,5328369.5,1,36.659273694072,"estimated",FALSE,2015,2020,-0.621929277792012,0.0651371012583115,0.536907593839307,0.47255604790758,0.610022378506712,0.00230696378281809,10,0.463092406160693,0.389977621493288,0.52744395209242,550.979922958661,475.230041811489,400.198921213774,541.268239494991,1204.35656302566,1038.77908423456,874.772704405351,1183.12833087032,TRUE,FALSE,FALSE
"CAF","24-35",2311.62214272948,198200.249891772,1166.30637145601,"IHME 2-4 rate shared; deaths and person-time divided equally","Central African Republic",36.7348327663838,5328369.5,5328369.5,1,36.659273694072,"estimated",FALSE,2015,2020,-0.885691524939693,0.0723958957398382,0.412428869793869,0.357868887136073,0.475306959486456,0.00257984452550764,10,0.587571130206131,0.524693040513544,0.642131112863927,481.018418612991,685.287952843019,611.952836209572,748.921608243337,953.3797077164,1358.24243501308,1212.89205058716,1484.36449903177,TRUE,FALSE,FALSE
"CAF","36-47",2311.62214272948,198200.249891772,1166.30637145601,"IHME 2-4 rate shared; deaths and person-time divided equally","Central African Republic",36.7348327663838,5328369.5,5328369.5,1,36.659273694072,"estimated",FALSE,2015,2020,-0.712570331693342,0.0839675911171239,0.490382131457339,0.415969296140792,0.578106694613464,0.000943255694117022,10,0.509617868542661,0.421893305386536,0.584030703859208,571.935804366873,594.370567089137,492.056850146953,681.158731036932,1133.57819347566,1178.04394925381,975.257906600844,1350.05830707483,TRUE,FALSE,FALSE
"CAF","48-59",2311.62214272948,198200.249891772,1166.30637145601,"IHME 2-4 rate shared; deaths and person-time divided equally","Central African Republic",36.7348327663838,5328369.5,5328369.5,1,36.659273694072,"estimated",FALSE,2015,2020,-0.533425537484903,0.100410909791687,0.586592130786731,0.481799367316536,0.714177625050417,0.00158261681121155,10,0.413407869213269,0.285822374949583,0.518200632683464,684.146139582521,482.160231873489,333.356457008387,604.38069959126,1355.97935827747,955.642784452004,660.713330820982,1197.88405688752,TRUE,FALSE,FALSE
"CIV","<1",27543.3205330349,68378.3232370811,40280.7779265613,"0-27 days mapped to model <1 completed month","Cote d'Ivoire",21.3567298975211,27757124,27783660,0.999044906250652,21.3585786042294,"estimated",FALSE,2015,2020,0.0364010752911086,0.0164283860722233,1.03707170692643,1.00417022730087,1.07105119835928,0.00153967861556178,10,-0.0370717069264324,-0.0710511983592794,-0.00417022730086747,41774.0551206235,-1493.27719406219,-2861.99754252619,-167.979999809526,28564.3984396164,-1021.07790658146,-1956.98593066588,-114.861907243406,TRUE,FALSE,TRUE
"CIV","1-5",14287.7443456846,370479.14083561,3856.55837828247,"direct age match","Cote d'Ivoire",21.3567298975211,27757124,27783660,0.999044906250652,21.3585786042294,"estimated",FALSE,2015,2020,-0.0242808210814663,0.0199747554833763,0.976011586640652,0.938537904427848,1.01498150768618,0.000770847664467882,10,0.0239884133593484,-0.0149815076861763,0.0614620955721515,3764.04566175977,92.5127165226983,-57.7770589864266,237.032159625579,13945.0040283477,342.740317336976,-214.051951732997,878.154708484937,TRUE,FALSE,FALSE
"CIV","6-11",10617.9526447007,424664.354471786,2500.31643411836,"direct age match","Cote d'Ivoire",21.3567298975211,27757124,27783660,0.999044906250652,21.3585786042294,"estimated",FALSE,2015,2020,-0.24838690465358,0.0515838186682893,0.780058076785053,0.705044131621696,0.863053213077579,0.00221054521040194,10,0.219941923214947,0.136946786922421,0.294955868378304,1950.39202895243,549.92440516593,342.410301941834,737.483005045926,8282.61971942,2335.3329252807,1454.09449838618,3131.82744271741,TRUE,FALSE,FALSE
"CIV","12-23",10406.0468161142,824611.943816745,1261.93258467121,"direct age match","Cote d'Ivoire",21.3567298975211,27757124,27783660,0.999044906250652,21.3585786042294,"estimated",FALSE,2015,2020,-0.51203103549889,0.0647186922519896,0.599277188690398,0.527858683394903,0.680358512954483,0.00452472535715614,10,0.400722811309602,0.319641487045517,0.472141316605097,756.247411658571,505.685173012639,403.366007915498,595.810511993539,6236.10648134156,4169.94033477259,3326.20427856799,4913.12464441442,TRUE,FALSE,FALSE
"CIV","24-35",5015.06846527243,773004.807278336,648.77584434823,"IHME 2-4 rate shared; deaths and person-time divided equally","Cote d'Ivoire",21.3567298975211,27757124,27783660,0.999044906250652,21.3585786042294,"estimated",FALSE,2015,2020,-0.776662325309732,0.0732034004188326,0.459938577628196,0.398451848820884,0.530913574166256,0.00439223814837552,10,0.540061422371804,0.469086425833744,0.601548151179116,298.397039049057,350.378805299173,304.33194199258,390.269909697348,2306.62345662542,2708.44500864701,2352.50054168616,3016.80516332132,TRUE,FALSE,FALSE
"CIV","36-47",5015.06846527243,773004.807278336,648.77584434823,"IHME 2-4 rate shared; deaths and person-time divided equally","Cote d'Ivoire",21.3567298975211,27757124,27783660,0.999044906250652,21.3585786042294,"estimated",FALSE,2015,2020,-0.579752812066257,0.0825637635843487,0.560036783792569,0.476362905398153,0.65840810786595,0.00171813140387191,10,0.439963216207431,0.34159189213405,0.523637094601847,363.338337271091,285.437507077139,221.616568241778,339.723098182367,2808.62281379071,2206.44565148173,1713.10672623422,2626.0758803846,TRUE,FALSE,FALSE
"CIV","48-59",5015.06846527243,773004.807278336,648.77584434823,"IHME 2-4 rate shared; deaths and person-time divided equally","Cote d'Ivoire",21.3567298975211,27757124,27783660,0.999044906250652,21.3585786042294,"estimated",FALSE,2015,2020,-0.589795063285453,0.10060730023874,0.554440898388431,0.45521664153686,0.675293215924488,0.00130113970363495,10,0.445559101611569,0.324706784075512,0.54478335846314,359.707861993146,289.067982355084,210.661918004188,353.442283373788,2780.55906536514,2234.50939990729,1628.42675327712,2732.1258414337,TRUE,FALSE,FALSE
"CMR","<1",27590.0122716466,76407.5244005498,36109.025240776,"0-27 days mapped to model <1 completed month","Cameroon",25.339889009207,28456054,28622398,0.994188327616715,25.3221934693375,"estimated",FALSE,2015,2020,0.0431744852054327,0.0194482464822601,1.04412006246097,1.00502059872504,1.08474065727259,0.00182903983189422,10,-0.0441200624609688,-0.0847406572725917,-0.00502059872504357,37702.1576898038,-1593.13244902774,-3059.90253237597,-181.288926086406,28807.2853363706,-1217.27306472394,-2337.99577405821,-138.518380434965,TRUE,FALSE,TRUE
"CMR","1-5",12706.8388974087,415437.785632876,3058.66229236977,"direct age match","Cameroon",25.339889009207,28456054,28622398,0.994188327616715,25.3221934693375,"estimated",FALSE,2015,2020,-0.0288069500099991,0.0236906578369079,0.971604014508041,0.927519495003377,1.01778384831114,0.000914767489820392,10,0.0283959854919589,-0.0177838483111397,0.072480504996623,2971.80856229084,86.8537300789337,-54.3947862425067,221.693387565089,12346.0156844293,360.823212979477,-225.976495465606,920.998100194917,TRUE,FALSE,FALSE
"CMR","6-11",12502.9482253325,477586.801543219,2617.94257817257,"direct age match","Cameroon",25.339889009207,28456054,28622398,0.994188327616715,25.3221934693375,"estimated",FALSE,2015,2020,-0.279583632701147,0.054345243228914,0.756098490611753,0.67970114893638,0.84108277351004,0.00207895888596554,10,0.243901509388247,0.15891722648996,0.32029885106362,1979.42243186452,638.520146308048,416.03617363316,838.523999939206,9453.46028137077,3049.48794396169,1986.9338549174,4004.67995148191,TRUE,FALSE,FALSE
"CMR","12-23",12867.5253247858,934952.067805538,1376.27647104815,"direct age match","Cameroon",25.339889009207,28456054,28622398,0.994188327616715,25.3221934693375,"estimated",FALSE,2015,2020,-0.559523353158064,0.0659713786937827,0.57148139374262,0.502150969612439,0.650384054114384,0.00403968350807005,10,0.42851860625738,0.349615945885616,0.497849030387561,786.516395849771,589.760075198379,481.168200225616,685.177906656536,7353.55130662702,5513.97401815874,4498.69203763209,6406.08500643198,TRUE,FALSE,FALSE
"CMR","24-35",7054.96831087739,879638.719720768,802.03021453136,"IHME 2-4 rate shared; deaths and person-time divided equally","Cameroon",25.339889009207,28456054,28622398,0.994188327616715,25.3221934693375,"estimated",FALSE,2015,2020,-0.835724072450221,0.074399394131154,0.43356043858274,0.374723859088754,0.501635135700115,0.00409093287253058,10,0.56643956141726,0.498364864299885,0.625276140911246,347.728571568825,454.301642962535,399.703679029329,501.490357436388,3058.75515505133,3996.21315582606,3515.9483248904,4411.30335967654,TRUE,FALSE,FALSE
"CMR","36-47",7054.96831087739,879638.719720768,802.03021453136,"IHME 2-4 rate shared; deaths and person-time divided equally","Cameroon",25.339889009207,28456054,28622398,0.994188327616715,25.3221934693375,"estimated",FALSE,2015,2020,-0.63882142543395,0.0845059076097691,0.527914243841418,0.447333765311024,0.623010088802229,0.00157306204797099,10,0.472085756158582,0.376989911197771,0.552666234688976,423.403174242294,378.627040289066,302.357299354107,443.255018771838,3724.418261162,3330.55004971538,2659.65187702075,3899.04277222265,TRUE,FALSE,FALSE
"CMR","48-59",7054.96831087739,879638.719720768,802.03021453136,"IHME 2-4 rate shared; deaths and person-time divided equally","Cameroon",25.339889009207,28456054,28622398,0.994188327616715,25.3221934693375,"estimated",FALSE,2015,2020,-0.602417928231665,0.102247601899439,0.547486251932864,0.448063792481981,0.668969912509833,0.00140814611950813,10,0.452513748067136,0.331030087490167,0.551936207518019,439.100516090685,362.929698440675,265.496132086073,442.669514923302,3862.49815802739,3192.47015285,2335.40677719009,3893.89245366547,TRUE,FALSE,FALSE
"COD","<1",65442.7680268218,224945.224773519,29092.7571779802,"0-27 days mapped to model <1 completed month","Democratic Republic of the Congo",31.2906693790223,111560592,115257392,0.967925701459564,31.3291578219202,"estimated",FALSE,2015,2020,0.0532864826083993,0.0239443192975405,1.05473176414832,1.00631542001908,1.10547753932095,0.00226215713353799,10,-0.0547317641483207,-0.105477539320953,-0.00631542001908425,30685.0551022698,-1592.29792428958,-3068.63243919535,-183.732981092173,69024.566171679,-3581.79814485727,-6902.7421378211,-413.298567300877,TRUE,FALSE,TRUE
"COD","1-5",42905.6492648664,1223277.28358235,3507.43448281961,"direct age match","Democratic Republic of the Congo",31.2906693790223,111560592,115257392,0.967925701459564,31.3291578219202,"estimated",FALSE,2015,2020,-0.0355664428806844,0.0292387529766507,0.96505861082562,0.911307019332091,1.02198063064549,0.00112984125294238,10,0.0349413891743803,-0.0219806306454928,0.0886929806679089,3384.87984955177,122.554633267841,-77.095621880123,311.084818778677,41406.4662761232,1499.18298874316,-943.093229096089,3805.42992079287,TRUE,FALSE,FALSE
"COD","6-11",43177.5078074106,1405421.92217074,3072.20964226323,"direct age match","Democratic Republic of the Congo",31.2906693790223,111560592,115257392,0.967925701459564,31.3291578219202,"estimated",FALSE,2015,2020,-0.317418563212453,0.056675796838856,0.72802596645622,0.651483708391352,0.813561108294245,0.00179164723293576,10,0.27197403354378,0.186438891705755,0.348516291608648,2236.64839396481,835.561248298424,572.77936079129,1070.71511156591,31434.3468506611,11743.1609567495,8049.96670223022,15048.0649019422,TRUE,FALSE,FALSE
"COD","12-23",31044.7637151542,2752168.53975364,1128.01099448412,"direct age match","Democratic Republic of the Congo",31.2906693790223,111560592,115257392,0.967925701459564,31.3291578219202,"estimated",FALSE,2015,2020,-0.602996918668943,0.0654795645277018,0.547169354377633,0.481262090868421,0.622102401271184,0.00296351951644746,10,0.452830645622367,0.377897598728816,0.518737909131579,617.213047582747,510.797946901372,426.272646155253,585.142064756125,16986.7433188271,14058.0203963271,11731.7416610602,16104.095819083,TRUE,FALSE,FALSE
"COD","24-35",21880.1511805358,2593595.27151933,843.62241945785,"IHME 2-4 rate shared; deaths and person-time divided equally","Democratic Republic of the Congo",31.2906693790223,111560592,115257392,0.967925701459564,31.3291578219202,"estimated",FALSE,2015,2020,-0.878024298824867,0.0733439558718972,0.415603208831809,0.359951823930559,0.479858735830765,0.0032721790821914,10,0.584396791168191,0.520141264169235,0.640048176069441,350.612184569137,493.010234888713,438.802831738315,539.958990865286,9093.46104035577,12786.69014018,11380.7694952579,14004.3508552256,TRUE,FALSE,FALSE
"COD","36-47",21880.1511805358,2593595.27151933,843.62241945785,"IHME 2-4 rate shared; deaths and person-time divided equally","Democratic Republic of the Congo",31.2906693790223,111560592,115257392,0.967925701459564,31.3291578219202,"estimated",FALSE,2015,2020,-0.693781323948251,0.0843545904979171,0.499683028819059,0.423537424785247,0.58951845735094,0.00121377166738541,10,0.500316971180941,0.41048154264906,0.576462575214753,421.543805734361,422.078613723489,346.291432152391,486.316752429573,10933.140212909,10947.0109676268,8981.398209981,12613.0882956198,TRUE,FALSE,FALSE
"COD","48-59",21880.1511805358,2593595.27151933,843.62241945785,"IHME 2-4 rate shared; deaths and person-time divided equally","Democratic Republic of the Congo",31.2906693790223,111560592,115257392,0.967925701459564,31.3291578219202,"estimated",FALSE,2015,2020,-0.576870489710452,0.101256597327288,0.56165331890306,0.460551804222384,0.684948897697728,0.00151149422826569,10,0.43834668109694,0.315051102302272,0.539448195777616,473.82333178953,369.79908766832,265.784173177105,455.090592094084,12289.0595286486,9591.09165188717,6893.36574796815,11803.2080776815,TRUE,FALSE,FALSE
"COG","<1",3173.72103272524,12316.7347629701,25767.5519835576,"0-27 days mapped to model <1 completed month","Congo",19.1216915715156,4342394,4342394.5,0.999999884856155,19.1772059686948,"estimated",FALSE,2015,2020,0.0325979192352771,0.0147284706417359,1.03313505198542,1.00370148027196,1.0634317639461,0.00137764026782575,10,-0.0331350519854219,-0.0634317639460973,-0.00370148027196104,26621.3611580699,-853.809174512242,-1634.48127488982,-95.3780853238692,3278.88244413182,-105.161411406578,-201.314723378592,-11.7474657913403,TRUE,FALSE,TRUE
"COG","1-5",1655.94024038965,67594.2926243618,2449.82257539423,"direct age match","Congo",19.1216915715156,4342394,4342394.5,0.999999884856155,19.1772059686948,"estimated",FALSE,2015,2020,-0.021740636163827,0.0178885022225019,0.978493988097031,0.94478043719747,1.0134105735531,0.00069011401562647,10,0.0215060119029691,-0.0134105735530954,0.0552195628025298,2397.13666192764,52.6859134665907,-32.8535258393579,135.278131557037,1620.32756986923,35.6126705204254,-22.2071083932759,91.4402961014328,TRUE,FALSE,FALSE
"COG","6-11",1360.8756101146,78817.8681496098,1726.60799139026,"direct age match","Congo",19.1216915715156,4342394,4342394.5,0.999999884856155,19.1772059686948,"estimated",FALSE,2015,2020,-0.228390599799226,0.0491656086647789,0.79581335458312,0.722700886346468,0.87632228948066,0.00221259517279176,10,0.20418664541688,0.12367771051934,0.277299113653532,1374.05769767831,352.550293711954,213.542923339544,478.786865639624,1083.00298445565,277.87262565895,168.309979760584,377.369600477489,TRUE,FALSE,FALSE
"COG","12-23",1074.30292778261,158922.627331693,675.99116992975,"direct age match","Congo",19.1216915715156,4342394,4342394.5,0.999999884856155,19.1772059686948,"estimated",FALSE,2015,2020,-0.477503943064549,0.0626529390138515,0.620329839590757,0.548614130112481,0.701420340390791,0.00460799503617099,10,0.379670160409243,0.298579659609209,0.451385869887519,419.33749400729,256.65367592246,201.837213416456,305.132862275022,666.422162863265,407.880764919342,320.765002494507,484.92516157986,TRUE,FALSE,FALSE
"COG","24-35",627.421999203426,155559.466880541,403.33257228584,"IHME 2-4 rate shared; deaths and person-time divided equally","Congo",19.1216915715156,4342394,4342394.5,0.999999884856155,19.1772059686948,"estimated",FALSE,2015,2020,-0.729676779333999,0.0709457779352139,0.482064778210545,0.419470797433095,0.553999114630255,0.00439786574002389,10,0.517935221789455,0.446000885369745,0.580529202566905,194.432427004062,208.900145281778,179.886684337941,234.146336558357,302.458046890416,324.96395231301,279.830767145184,364.236792870498,TRUE,FALSE,FALSE
"COG","36-47",627.421999203426,155559.466880541,403.33257228584,"IHME 2-4 rate shared; deaths and person-time divided equally","Congo",19.1216915715156,4342394,4342394.5,0.999999884856155,19.1772059686948,"estimated",FALSE,2015,2020,-0.538172160953141,0.0797816070984554,0.583814396457228,0.499303174776531,0.682629846411981,0.00173227521715739,10,0.416185603542772,0.317370153588019,0.500696825223469,235.471362260599,167.861210025241,128.005720413408,201.947338452735,366.297995788936,261.12400341449,199.125016251693,314.148203076517,TRUE,FALSE,FALSE
"COG","48-59",627.421999203426,155559.466880541,403.33257228584,"IHME 2-4 rate shared; deaths and person-time divided equally","Congo",19.1216915715156,4342394,4342394.5,0.999999884856155,19.1772059686948,"estimated",FALSE,2015,2020,-0.56756944765358,0.0975827026149967,0.566901649680436,0.468214803502007,0.68638897789361,0.00122076912325952,10,0.433098350319564,0.31361102210639,0.531785196497993,228.649900598696,174.682671687144,126.489540243362,214.486291207067,355.686566394219,271.735432809207,196.766454462221,333.653731133558,TRUE,FALSE,FALSE
"COM","<1",477.341345851476,1593.45764307612,29956.324721,"0-27 days mapped to model <1 completed month","Comoros",0.242446595277091,862191.125,881698.6875,0.977875023773357,0.242446595802903,"estimated",FALSE,2015,2020,0.000413640723878783,0.00018794537512309,1.000413726285,1.00004483262912,1.00078275601731,1.74202073974863e-05,10,-0.000413726284999694,-0.000782756017309039,-4.48326291193624e-05,29968.7184399391,-12.3937189390638,-23.4484934318263,-1.34302079599578,477.538834513172,-0.197488661695885,-0.373641810775638,-0.0214004675218965,TRUE,TRUE,TRUE
"COM","1-5",209.912335581845,8752.29582632078,2398.36883655801,"direct age match","Comoros",0.242446595277091,862191.125,881698.6875,0.977875023773357,0.242446595802903,"estimated",FALSE,2015,2020,-0.000275696863451857,0.000227067437942986,0.999724341137436,0.999279502872716,1.00016937742591,8.74681245707358e-06,10,0.000275658862563866,-0.000169377425913719,0.000720497127284392,2397.70770493252,0.661131625494203,-0.406229539927878,1.72801785690846,209.85447138618,0.0578641956646158,-0.0355544110683897,0.151241234768276,TRUE,TRUE,FALSE
"COM","6-11",155.931556493097,10217.4812925701,1526.12519688669,"direct age match","Comoros",0.242446595277091,862191.125,881698.6875,0.977875023773357,0.242446595802903,"estimated",FALSE,2015,2020,-0.00320586502920458,0.000791163930983015,0.996799268269069,0.995254600747883,0.998346333164504,4.06900484030881e-05,10,0.00320073173093083,0.00165366683549606,0.0047453992521167,1521.24047954364,4.88471734304829,2.52370262490641,7.24207336794255,155.432461412376,0.499095080720888,0.257858843579914,0.739957491563735,TRUE,TRUE,FALSE
"COM","12-23",110.467320149619,20253.4702641486,545.42416044702,"direct age match","Comoros",0.242446595277091,862191.125,881698.6875,0.977875023773357,0.242446595802903,"estimated",FALSE,2015,2020,-0.00703973168175745,0.00105554854810282,0.992984989185878,0.990931188343731,0.995043046729145,8.7827435997692e-05,10,0.00701501081412181,0.00495695327085499,0.00906881165626872,541.598004063201,3.82615638381916,2.70364207613119,4.94634898387251,109.692390704162,0.774929445456634,0.54758134393824,1.00180732060963,TRUE,TRUE,FALSE
"COM","24-35",45.9484046259848,20169.5013651378,227.81130675548,"IHME 2-4 rate shared; deaths and person-time divided equally","Comoros",0.242446595277091,862191.125,881698.6875,0.977875023773357,0.242446595802903,"estimated",FALSE,2015,2020,-0.0110263664257697,0.00119782690787435,0.989034201134735,0.986714215717188,0.991359641355965,8.01441324566656e-05,10,0.0109657988652647,0.00864035864403501,0.0132857842828118,225.313173786366,2.49813296911372,1.96837139353362,3.02665187873877,45.4445436626765,0.503860963308349,0.397010695089746,0.610460592000186,TRUE,TRUE,FALSE
