"iso3","Location","Year","Age","Unit","Value","Lower","Upper"
"NAM","Namibia",2015,"0 to 6 days (early neonatal)","Number",874.768759188005,826.358832236092,922.963024596741
"NAM","Namibia",2015,"0 to 6 days (early neonatal)","Rate (per 100,000)",72104.998219287,68114.6891690374,76077.5308285933
"SSD","South Sudan",2015,"Under 1","Number",24439.4734655575,23406.1395926522,25467.280950216
"SSD","South Sudan",2015,"Under 1","Rate (per 100,000)",6812.46205972893,6524.42198332872,7098.96166471466
"SSD","South Sudan",2015,"2 to 4","Number",7977.90843784263,7353.27961670457,8578.49392335923
"SSD","South Sudan",2015,"2 to 4","Rate (per 100,000)",791.57530890149,729.59907090711,851.16594533503
"BEN","Benin",2015,"Under 5","Number",38817.0754924683,37629.4631298109,40137.0241687853
"BEN","Benin",2015,"Under 5","Rate (per 100,000)",1903.42129587501,1845.18592822695,1968.14586330028
"BEN","Benin",2015,"0 to 6 days (early neonatal)","Number",9540.28950538034,9068.41924618015,10050.3998802294
"BEN","Benin",2015,"0 to 6 days (early neonatal)","Rate (per 100,000)",108414.45997254,103052.195095836,114211.279952108
"BEN","Benin",2015,"7 to 27 days (late neonatal)","Number",1808.04396259,1653.49611531861,1932.58707876391
"BEN","Benin",2015,"7 to 27 days (late neonatal)","Rate (per 100,000)",6973.2032881975,6377.14833650654,7453.53699976398
"BEN","Benin",2015,"Under 1","Number",21861.12493961,21105.5396025818,22693.3284563185
"BEN","Benin",2015,"Under 1","Rate (per 100,000)",4973.49082681728,4801.59222814186,5162.82035893554
"BEN","Benin",2015,"1 to 5 months","Number",4927.19384652888,4576.58322985157,5349.78339120445
"BEN","Benin",2015,"1 to 5 months","Rate (per 100,000)",2612.32385599535,2426.43539561812,2836.37445827232
"BEN","Benin",2015,"6-11 months","Number",5585.59762511073,5205.01737074283,6036.48791175472
"BEN","Benin",2015,"6-11 months","Rate (per 100,000)",2583.39871786949,2407.3762745842,2791.94030403375
"BFA","Burkina Faso",2015,"Under 5","Number",55253.1036656593,53600.5656460609,56955.0276272124
"BFA","Burkina Faso",2015,"Under 5","Rate (per 100,000)",1517.31860288008,1471.93786383099,1564.05554101079
"BEN","Benin",2015,"2 to 4","Number",11584.6089228697,10779.3098105567,12451.8690839734
"BEN","Benin",2015,"2 to 4","Rate (per 100,000)",983.37710343089,915.01806656272,1056.99579792678
"BEN","Benin",2015,"12 to 23 months","Number",5371.34162998856,4949.97841422179,5841.87808106053
"BEN","Benin",2015,"12 to 23 months","Rate (per 100,000)",1273.62816067924,1173.71642643417,1385.19962940978
"SSD","South Sudan",2015,"12 to 23 months","Number",5178.76581966006,4777.8697415714,5607.45535780229
"SSD","South Sudan",2015,"12 to 23 months","Rate (per 100,000)",1473.83418012108,1359.74245187175,1595.83569862492
"SSD","South Sudan",2015,"1 to 5 months","Number",10174.6601918149,9315.56625444047,11039.0640252487
"SSD","South Sudan",2015,"1 to 5 months","Rate (per 100,000)",6670.25821421808,6107.05725374115,7236.94021260089
"SSD","South Sudan",2015,"6-11 months","Number",5273.51694198403,4913.54320329542,5681.23880866068
"SSD","South Sudan",2015,"6-11 months","Rate (per 100,000)",2955.79331516111,2754.0289172925,3184.32042168719
"BFA","Burkina Faso",2015,"0 to 6 days (early neonatal)","Number",15265.4093024963,14331.5717015771,16128.7087789234
"BFA","Burkina Faso",2015,"0 to 6 days (early neonatal)","Rate (per 100,000)",95566.9928921094,89720.83118095,100971.560387983
"BFA","Burkina Faso",2015,"7 to 27 days (late neonatal)","Number",4029.1438085159,3736.34555871435,4344.76568173625
"BFA","Burkina Faso",2015,"7 to 27 days (late neonatal)","Rate (per 100,000)",8512.9964331535,7894.35620221264,9179.85966977245
"BFA","Burkina Faso",2015,"Under 1","Number",34795.3978547785,33411.860896373,36194.8449590943
"BFA","Burkina Faso",2015,"Under 1","Rate (per 100,000)",4328.02851168816,4155.93714983781,4502.09885838622
"BFA","Burkina Faso",2015,"2 to 4","Number",12164.513987463,11351.6089206557,13131.9322662684
"BFA","Burkina Faso",2015,"2 to 4","Rate (per 100,000)",585.9624503502,546.8049595257,632.56281479933
"TCD","Chad",2015,"2 to 4","Number",18783.5615781379,17393.7986342918,20184.7769257817
"TCD","Chad",2015,"2 to 4","Rate (per 100,000)",1092.00584307407,1011.21023629553,1173.46724966977
"TCD","Chad",2015,"12 to 23 months","Number",10516.2831117467,9663.25161696754,11358.279436648
"TCD","Chad",2015,"12 to 23 months","Rate (per 100,000)",1680.09675073725,1543.81519313501,1814.61531348108
"BFA","Burkina Faso",2015,"12 to 23 months","Number",8293.19182341789,7703.02787851181,9019.66679526685
"BFA","Burkina Faso",2015,"12 to 23 months","Rate (per 100,000)",1088.98430768497,1011.48950367604,1184.37819958018
"BFA","Burkina Faso",2015,"1 to 5 months","Number",8627.79264781068,7946.81098355464,9293.4028520442
"BFA","Burkina Faso",2015,"1 to 5 months","Rate (per 100,000)",2504.28892935224,2306.62830948082,2697.48785447347
"BFA","Burkina Faso",2015,"6-11 months","Number",6873.05209595555,6374.45848443208,7435.20964102169
"BFA","Burkina Faso",2015,"6-11 months","Rate (per 100,000)",1735.04343213961,1609.1777237319,1876.95531390299
"CMR","Cameroon",2015,"Under 5","Number",86832.2296518057,83546.700744564,89791.348505347
"CMR","Cameroon",2015,"Under 5","Rate (per 100,000)",1911.2148258203,1838.89891750652,1976.34630806982
"CMR","Cameroon",2015,"0 to 6 days (early neonatal)","Number",22655.585674722,21341.6559464232,24018.9121241116
"CMR","Cameroon",2015,"0 to 6 days (early neonatal)","Rate (per 100,000)",117350.319865528,110544.4894575,124412.013048569
"CMR","Cameroon",2015,"7 to 27 days (late neonatal)","Number",4934.42659692459,4573.67042543415,5379.77220754728
"CMR","Cameroon",2015,"7 to 27 days (late neonatal)","Rate (per 100,000)",8641.48848769296,8009.70883881909,9421.40665886184
"TCD","Chad",2015,"1 to 5 months","Number",13795.9399230334,12852.9610302384,14961.7381411711
"TCD","Chad",2015,"1 to 5 months","Rate (per 100,000)",4808.39218570824,4479.72937877378,5214.71571810107
"TCD","Chad",2015,"6-11 months","Number",13871.2552661712,12784.2318711092,15143.5572154839
"TCD","Chad",2015,"6-11 months","Rate (per 100,000)",4270.37192413557,3935.72346600562,4662.05980090751
"CIV","Cote d'Ivoire",2015,"Under 5","Number",77900.2697353517,75438.6214810911,80314.2829467411
"CIV","Cote d'Ivoire",2015,"Under 5","Rate (per 100,000)",1944.03266748613,1882.60124191597,2004.27534133858
"CIV","Cote d'Ivoire",2015,"0 to 6 days (early neonatal)","Number",23209.8890976878,22113.1031326327,24478.6729430518
"CIV","Cote d'Ivoire",2015,"0 to 6 days (early neonatal)","Rate (per 100,000)",133899.889129543,127572.434547507,141219.614592623
"CMR","Cameroon",2015,"Under 1","Number",52799.7993943879,50514.1286257352,54834.2873718257
"CMR","Cameroon",2015,"Under 1","Rate (per 100,000)",5446.46693294659,5210.69273675916,5656.33082678121
"CMR","Cameroon",2015,"2 to 4","Number",21164.9049326322,19288.3979000312,23060.8328987563
"CMR","Cameroon",2015,"2 to 4","Rate (per 100,000)",802.03021453136,730.92120918893,873.87516343364
"CIV","Cote d'Ivoire",2015,"7 to 27 days (late neonatal)","Number",4333.43143534707,3981.66353738175,4680.57366340695
"CIV","Cote d'Ivoire",2015,"7 to 27 days (late neonatal)","Rate (per 100,000)",8489.50680264777,7800.3679510738,9169.58363103876
"CIV","Cote d'Ivoire",2015,"Under 1","Number",52449.0175234203,50718.8778790145,54398.5715225336
"CIV","Cote d'Ivoire",2015,"Under 1","Rate (per 100,000)",6073.84971601836,5873.49118340803,6299.61749133635
"CIV","Cote d'Ivoire",2015,"2 to 4","Number",15045.2053958173,13807.2997326035,16243.987029992
"CIV","Cote d'Ivoire",2015,"2 to 4","Rate (per 100,000)",648.77584434823,595.39516454055,700.4694268843
"CMR","Cameroon",2015,"12 to 23 months","Number",12867.5253247858,11951.0028331289,13752.2949876295
"CMR","Cameroon",2015,"12 to 23 months","Rate (per 100,000)",1376.27647104815,1278.24764976236,1470.90909375793
"CMR","Cameroon",2015,"1 to 5 months","Number",12706.8388974087,11664.5775631558,13919.7099342387
"CMR","Cameroon",2015,"1 to 5 months","Rate (per 100,000)",3058.66229236977,2807.7796403103,3350.61239387108
"CMR","Cameroon",2015,"6-11 months","Number",12502.9482253325,11494.7499720458,13442.6484559356
"CMR","Cameroon",2015,"6-11 months","Rate (per 100,000)",2617.94257817257,2406.83995765859,2814.7026702787
"CIV","Cote d'Ivoire",2015,"12 to 23 months","Number",10406.0468161142,9677.74132303197,11217.9204656625
"CIV","Cote d'Ivoire",2015,"12 to 23 months","Rate (per 100,000)",1261.93258467121,1173.61158731685,1360.38782239073
"CIV","Cote d'Ivoire",2015,"1 to 5 months","Number",14287.7443456846,13309.9906120637,15331.2137479647
"CIV","Cote d'Ivoire",2015,"1 to 5 months","Rate (per 100,000)",3856.55837828247,3592.64237712363,4138.21240067266
"CIV","Cote d'Ivoire",2015,"6-11 months","Number",10617.9526447007,9771.71999984914,11468.0687206553
"CIV","Cote d'Ivoire",2015,"6-11 months","Rate (per 100,000)",2500.31643411836,2301.04549556639,2700.50184337222
"CPV","Cape Verde",2015,"Under 5","Number",297.674343911654,288.001843349665,307.003847664168
"CPV","Cape Verde",2015,"Under 5","Rate (per 100,000)",581.92778646903,563.01887827193,600.16616535051
"CPV","Cape Verde",2015,"0 to 6 days (early neonatal)","Number",111.225162738365,104.439649464454,118.768239056718
"CPV","Cape Verde",2015,"0 to 6 days (early neonatal)","Rate (per 100,000)",57689.6956594788,54170.2205152964,61602.0997093212
"CPV","Cape Verde",2015,"7 to 27 days (late neonatal)","Number",24.6408235248713,22.6333191538937,26.5895076048323
"CPV","Cape Verde",2015,"7 to 27 days (late neonatal)","Rate (per 100,000)",4283.33192192212,3934.36600578999,4622.07306492869
"CPV","Cape Verde",2015,"Under 1","Number",238.26310156563,229.100058013889,246.838994428838
"CPV","Cape Verde",2015,"Under 1","Rate (per 100,000)",2367.41411723419,2276.36888816312,2452.62533835419
"GMB","The Gambia",2015,"Under 5","Number",4466.05170786417,4321.79965569731,4608.13100479094
"GMB","The Gambia",2015,"Under 5","Rate (per 100,000)",1294.53484472862,1252.72178026616,1335.71811187763
"GMB","The Gambia",2015,"0 to 6 days (early neonatal)","Number",1748.31333259546,1659.76638332499,1840.8651570643
"GMB","The Gambia",2015,"0 to 6 days (early neonatal)","Rate (per 100,000)",122892.611943266,116668.461115965,129398.273850109
"GMB","The Gambia",2015,"7 to 27 days (late neonatal)","Number",330.414666032702,301.855517738617,355.078668950521
"GMB","The Gambia",2015,"7 to 27 days (late neonatal)","Rate (per 100,000)",7843.45953437943,7165.5158865668,8428.93932304773
"CPV","Cape Verde",2015,"2 to 4","Number",31.7604027287514,29.4559496356292,34.4400943724906
"CPV","Cape Verde",2015,"2 to 4","Rate (per 100,000)",102.63722774092,95.19013461187,111.29694543603
"CPV","Cape Verde",2015,"12 to 23 months","Number",27.6508396172725,25.6930608100053,29.8909884461874
"CPV","Cape Verde",2015,"12 to 23 months","Rate (per 100,000)",272.56882921391,253.26997663862,294.65115119811
"GMB","The Gambia",2015,"Under 1","Number",3175.80046230958,3073.61192326346,3288.15971811466
"GMB","The Gambia",2015,"Under 1","Rate (per 100,000)",4374.44697501802,4233.68928233014,4529.21413136334
"CPV","Cape Verde",2015,"1 to 5 months","Number",56.4020906173778,52.169724450944,61.1230702024832
"CPV","Cape Verde",2015,"1 to 5 months","Rate (per 100,000)",1324.62896992806,1225.2299091125,1435.50334100931
"CPV","Cape Verde",2015,"6-11 months","Number",45.9950246850158,42.7051482841195,49.5854698769944
"CPV","Cape Verde",2015,"6-11 months","Rate (per 100,000)",912.91645842119,847.61847601728,984.18017729652
"GMB","The Gambia",2015,"2 to 4","Number",823.485800946362,751.128084025889,891.017488089733
"GMB","The Gambia",2015,"2 to 4","Rate (per 100,000)",408.27607650817,372.40183953234,441.75761588042
"GMB","The Gambia",2015,"12 to 23 months","Number",466.765444608229,432.867622990371,502.738089680508
"GMB","The Gambia",2015,"12 to 23 months","Rate (per 100,000)",660.24680458582,612.29782150633,711.13065692714
"TCD","Chad",2015,"Under 5","Number",80419.5352387474,78155.1250507902,82828.1192689578
"TCD","Chad",2015,"Under 5","Rate (per 100,000)",2670.73041798195,2595.52942173381,2750.71942332314
"TCD","Chad",2015,"0 to 6 days (early neonatal)","Number",18625.4403595614,17746.0074181075,19488.0127821636
"TCD","Chad",2015,"0 to 6 days (early neonatal)","Rate (per 100,000)",137644.452417372,131145.327385835,144018.975998418
"TCD","Chad",2015,"7 to 27 days (late neonatal)","Number",4827.05500009685,4452.20718742545,5198.20703348967
"TCD","Chad",2015,"7 to 27 days (late neonatal)","Rate (per 100,000)",12115.276826122,11174.4578343995,13046.8198951448
"GMB","The Gambia",2015,"1 to 5 months","Number",643.383114591852,588.635814616638,694.20993472396
"GMB","The Gambia",2015,"1 to 5 months","Rate (per 100,000)",2080.98437497962,1903.90749304588,2245.38069829923
"GMB","The Gambia",2015,"6-11 months","Number",453.689349089564,421.556120117265,486.666081740329
"GMB","The Gambia",2015,"6-11 months","Rate (per 100,000)",1258.62581769462,1169.48175541591,1350.10992941282
"GHA","Ghana",2015,"Under 5","Number",45615.0682451127,44189.2061914341,46996.254944725
"GHA","Ghana",2015,"Under 5","Rate (per 100,000)",1121.99331733191,1086.92140453616,1155.96635094934
"GHA","Ghana",2015,"0 to 6 days (early neonatal)","Number",17571.3002620631,16577.657735669,18482.1705329825
"GHA","Ghana",2015,"0 to 6 days (early neonatal)","Rate (per 100,000)",101984.209051752,96217.0862080724,107270.919923629
"GHA","Ghana",2015,"7 to 27 days (late neonatal)","Number",2869.5342998833,2640.91553725976,3099.85950911493
"GHA","Ghana",2015,"7 to 27 days (late neonatal)","Rate (per 100,000)",5621.93338198638,5174.02814057003,6073.18185897617
"GHA","Ghana",2015,"Under 1","Number",32051.4959334875,30764.2112717637,33239.2229144802
"GHA","Ghana",2015,"Under 1","Rate (per 100,000)",3673.46208680319,3525.92477966537,3809.58896347703
"TCD","Chad",2015,"Under 1","Number",51119.6905488629,49361.151137683,53139.2405982123
"TCD","Chad",2015,"Under 1","Rate (per 100,000)",7685.85953192387,7421.46264785507,7989.49943721934
"GIN","Guinea",2015,"Under 1","Number",27190.9421438567,26108.5430462916,28144.6504336483
"GIN","Guinea",2015,"Under 1","Rate (per 100,000)",6185.36523087877,5939.14228984961,6402.31373030436
"GHA","Ghana",2015,"2 to 4","Number",8986.72205235036,8242.44191540922,9657.0860057008
"GHA","Ghana",2015,"2 to 4","Rate (per 100,000)",381.83222207274,350.20888523453,410.31497211376
"GHA","Ghana",2015,"12 to 23 months","Number",4576.8502592748,4268.79476170212,4978.71278629623
"GHA","Ghana",2015,"12 to 23 months","Rate (per 100,000)",545.22343704246,508.52591196044,593.09585055592
"GHA","Ghana",2015,"1 to 5 months","Number",7266.25220902883,6650.16282658954,7881.19804821595
"GHA","Ghana",2015,"1 to 5 months","Rate (per 100,000)",1949.46835079502,1784.17726017834,2114.45263931982
"MLI","Mali",2015,"12 to 23 months","Number",11512.8475953537,10733.0918970861,12403.8945284574
"MLI","Mali",2015,"12 to 23 months","Rate (per 100,000)",1482.91299088148,1382.47651371127,1597.68434189961
"MLI","Mali",2015,"1 to 5 months","Number",11324.9456170909,10503.9433470102,12168.8938124214
"MLI","Mali",2015,"1 to 5 months","Rate (per 100,000)",3195.40476166645,2963.75379822204,3433.53006249697
"MLI","Mali",2015,"6-11 months","Number",10053.2755149646,9241.8219792736,10839.4714391702
"MLI","Mali",2015,"6-11 months","Rate (per 100,000)",2494.63781403271,2293.28227857045,2689.72588048849
"GIN","Guinea",2015,"2 to 4","Number",11589.3475876711,10733.0535336274,12632.6936933961
"GIN","Guinea",2015,"2 to 4","Rate (per 100,000)",966.77088940067,895.33976198354,1053.80569743918
"GIN","Guinea",2015,"12 to 23 months","Number",7138.08964818967,6604.84142557558,7664.34128751181
"GIN","Guinea",2015,"12 to 23 months","Rate (per 100,000)",1683.89051589313,1558.09612706748,1808.03439585302
"GHA","Ghana",2015,"6-11 months","Number",4344.4091625123,4009.51301307097,4699.86487068389
"GHA","Ghana",2015,"6-11 months","Rate (per 100,000)",1006.78398001701,929.17432917281,1089.15815316828
"GIN","Guinea",2015,"Under 5","Number",45918.3793797175,44396.4286151009,47234.8785563736
"GIN","Guinea",2015,"Under 5","Rate (per 100,000)",2226.58896187106,2152.78934570901,2290.42620035056
"GIN","Guinea",2015,"0 to 6 days (early neonatal)","Number",11325.0379177184,10768.7360217362,11905.6350033937
"GIN","Guinea",2015,"0 to 6 days (early neonatal)","Rate (per 100,000)",127989.802576319,121702.762271738,134551.414723834
"GIN","Guinea",2015,"7 to 27 days (late neonatal)","Number",2728.56269095687,2521.97858899155,2930.74295478338
"GIN","Guinea",2015,"7 to 27 days (late neonatal)","Rate (per 100,000)",10477.0458048513,9683.81092481053,11253.370971199
"GIN","Guinea",2015,"1 to 5 months","Number",7119.3785008416,6507.35623960576,7644.43805624251
"GIN","Guinea",2015,"1 to 5 months","Rate (per 100,000)",3772.64499119435,3448.32697409807,4050.88041603204
"GIN","Guinea",2015,"6-11 months","Number",6017.96303433982,5601.47569057066,6497.22407324935
"GIN","Guinea",2015,"6-11 months","Rate (per 100,000)",2786.10600862178,2593.28696264745,3007.98707578434
"GNB","Guinea-Bissau",2015,"Under 5","Number",5858.71311364054,5681.77242233239,6043.94233038899
"GNB","Guinea-Bissau",2015,"Under 5","Rate (per 100,000)",1883.23729313512,1826.36109829827,1942.77776934426
"GNB","Guinea-Bissau",2015,"0 to 6 days (early neonatal)","Number",2089.32894272779,1988.33143683669,2196.46213066698
"GNB","Guinea-Bissau",2015,"0 to 6 days (early neonatal)","Rate (per 100,000)",158256.30372776,150606.243633737,166371.111302144
"GNB","Guinea-Bissau",2015,"7 to 27 days (late neonatal)","Number",371.133735615642,341.877328345382,400.740396076578
"GNB","Guinea-Bissau",2015,"7 to 27 days (late neonatal)","Rate (per 100,000)",9541.32989599853,8789.18853414095,10302.4757781103
"GNB","Guinea-Bissau",2015,"Under 1","Number",3953.85920384395,3821.06403772669,4105.1288948917
"GNB","Guinea-Bissau",2015,"Under 1","Rate (per 100,000)",5949.10277579134,5749.29492967687,6176.7079818721
"GNB","Guinea-Bissau",2015,"2 to 4","Number",1302.55215584832,1209.9774550974,1398.19386914623
"GNB","Guinea-Bissau",2015,"2 to 4","Rate (per 100,000)",721.78233603196,670.48398036501,774.78021326575
"GNB","Guinea-Bissau",2015,"12 to 23 months","Number",602.301753948276,562.055371356617,650.892707135711
"GNB","Guinea-Bissau",2015,"12 to 23 months","Rate (per 100,000)",938.55581037322,875.84060826682,1014.27420426247
"GNB","Guinea-Bissau",2015,"1 to 5 months","Number",910.27427280379,848.370579520255,972.923685556867
"GNB","Guinea-Bissau",2015,"1 to 5 months","Rate (per 100,000)",3206.70569176367,2988.63194023154,3427.4064568662
"GNB","Guinea-Bissau",2015,"6-11 months","Number",583.122252696728,535.76237387286,628.34389009245
"GNB","Guinea-Bissau",2015,"6-11 months","Rate (per 100,000)",1774.30186854946,1630.19705844685,1911.90052021989
"LBR","Liberia",2015,"Under 5","Number",16738.7379224384,16215.9894491102,17243.5928132495
"LBR","Liberia",2015,"Under 5","Rate (per 100,000)",2313.22506160535,2240.9833624389,2382.99394091451
"LBR","Liberia",2015,"0 to 6 days (early neonatal)","Number",4914.71788635222,4704.62016577485,5127.48322888094
"LBR","Liberia",2015,"0 to 6 days (early neonatal)","Rate (per 100,000)",154854.497946854,148234.671988963,161558.376187611
"LBR","Liberia",2015,"7 to 27 days (late neonatal)","Number",910.242581500488,838.987236485408,989.210862651256
"LBR","Liberia",2015,"7 to 27 days (late neonatal)","Rate (per 100,000)",9709.92573882384,8949.81615633193,10552.3123303548
"LBR","Liberia",2015,"Under 1","Number",11545.9810570173,11139.2867127756,11987.6134189059
"LBR","Liberia",2015,"Under 1","Rate (per 100,000)",7229.30721168609,6974.66290374383,7505.8273274691
"LBR","Liberia",2015,"2 to 4","Number",2735.66138109034,2540.10057151974,2951.74562307064
"LBR","Liberia",2015,"2 to 4","Rate (per 100,000)",660.13155595675,612.94155561594,712.27398405922
"LBR","Liberia",2015,"12 to 23 months","Number",2457.09548433076,2275.46742989932,2651.41398360146
"LBR","Liberia",2015,"12 to 23 months","Rate (per 100,000)",1643.67257403758,1522.1725942246,1773.66181943575
"LBR","Liberia",2015,"1 to 5 months","Number",3165.05911618481,2961.0253959304,3390.37187354425
"LBR","Liberia",2015,"1 to 5 months","Rate (per 100,000)",4633.83034593694,4335.11313093307,4963.70130696891
"LBR","Liberia",2015,"6-11 months","Number",2555.96147297978,2360.65299239308,2750.9534461419
"LBR","Liberia",2015,"6-11 months","Rate (per 100,000)",3241.16535853939,2993.49844798592,3488.43091214318
"MLI","Mali",2015,"Under 5","Number",87968.261234185,84809.7703754096,91033.896454153
"MLI","Mali",2015,"Under 5","Rate (per 100,000)",2367.84388581872,2282.82670844772,2450.36166563965
"MLI","Mali",2015,"0 to 6 days (early neonatal)","Number",25554.3816598649,24406.0265493227,26963.6852853289
"MLI","Mali",2015,"0 to 6 days (early neonatal)","Rate (per 100,000)",152492.474130805,145639.813232249,160902.311610303
"MLI","Mali",2015,"7 to 27 days (late neonatal)","Number",5290.58795552659,4862.93655863235,5683.9882944478
"MLI","Mali",2015,"7 to 27 days (late neonatal)","Rate (per 100,000)",10779.6771694717,9908.32902473894,11581.2381089324
"MLI","Mali",2015,"Under 1","Number",52223.190747447,50319.1429660604,54371.4258080729
"MLI","Mali",2015,"Under 1","Rate (per 100,000)",6343.57080156892,6112.28539487655,6604.51772975253
"MLI","Mali",2015,"2 to 4","Number",24232.2228913844,22150.0086275426,26160.9767197724
"MLI","Mali",2015,"2 to 4","Rate (per 100,000)",1145.45654887031,1047.0303345127,1236.62869241606
