"svkey","iso3","survey_year","band","month","age_months","person_months_w","person_months_n","deaths_w","deaths_n"
"SN7AFL","SEN",2015,"6-11 months",11,7,384.146176,424,0,0
"SN7IFL","SEN",2016,"6-11 months",11,7,375.679831,441,0.483762,1
"BJ71FL","BEN",2017,"6-11 months",11,7,148.458735,133,0,0
"SN7ZFL","SEN",2017,"6-11 months",11,7,772.914061,860,1.514095,2
"CM71FL","CMR",2018,"6-11 months",11,7,174.033046,119,0,0
"GN71FL","GIN",2018,"6-11 months",11,7,244.133013,305,0,0
"ML7AFL","MLI",2018,"6-11 months",11,7,921.942112,871,0,0
"NG7BFL","NGA",2018,"6-11 months",11,7,1013.2898,836,4.588544,3
"SN81FL","SEN",2018,"6-11 months",11,7,412.639013,480,0.775445,1
"GM81FL","GMB",2019,"6-11 months",11,7,559.514794,582,0.424914,1
"SN8BFL","SEN",2019,"6-11 months",11,7,402.301509,456,0,0
"MR71FL","MRT",2020,"6-11 months",11,7,771.32547,763,0.407494,1
"BF81FL","BFA",2021,"6-11 months",11,7,1025.338788,934,0,0
"ML8AFL","MLI",2023,"6-11 months",11,7,1353.091132,1341,2.963502,3
"SN8SFL","SEN",2023,"6-11 months",11,7,734.149366,786,0,0
"NG8BFL","NGA",2024,"6-11 months",11,7,963.633252999999,727,1.429278,2
"ML41FL","MLI",2001,"6-11 months",12,7,869.141088,829,1.539868,1
"BF43FL","BFA",2003,"6-11 months",12,7,803.318369,715,1.900384,3
"NG4BFL","NGA",2003,"6-11 months",12,7,148.848824,129,1.779496,1
"CM44FL","CMR",2004,"6-11 months",12,7,127.65836,78,0,0
"TD41FL","TCD",2004,"6-11 months",12,7,247.753408,269,0,0
"GN52FL","GIN",2005,"6-11 months",12,7,62.899083,66,0,0
"SN4AFL","SEN",2005,"6-11 months",12,7,628.574997,670,0,0
"BJ51FL","BEN",2006,"6-11 months",12,7,122.212068,111,0,0
"ML53FL","MLI",2006,"6-11 months",12,7,1318.542216,1299,6.540791,5
"NI51FL","NER",2006,"6-11 months",12,7,724.689609,665,3.774037,2
"NG53FL","NGA",2008,"6-11 months",12,7,766.436132000005,729,0.834239,1
"SN5AFL","SEN",2008,"6-11 months",12,7,785.275004,916,3.01842,3
"BF62FL","BFA",2010,"6-11 months",12,7,1193.118138,1099,1.536368,2
"NG61FL","NGA",2010,"6-11 months",12,7,71.389976,60,0,0
"SN61FL","SEN",2010,"6-11 months",12,7,688.155781,778,1.319895,2
"CM61FL","CMR",2011,"6-11 months",12,7,173.334879,115,0,0
"BJ61FL","BEN",2012,"6-11 months",12,7,30.751859,38,0,0
"GN62FL","GIN",2012,"6-11 months",12,7,109.941264,122,0.764482,1
"ML6AFL","MLI",2012,"6-11 months",12,7,924.330743,903,0,0
"NI61FL","NER",2012,"6-11 months",12,7,1053.406139,1044,4.434883,4
"SN6DFL","SEN",2012,"6-11 months",12,7,371.106995,436,0,0
"GM61FL","GMB",2013,"6-11 months",12,7,513.122706,557,0,0
"NG6AFL","NGA",2013,"6-11 months",12,7,827.907999,707,4.337313,4
"SN71FL","SEN",2014,"6-11 months",12,7,428.920865,471,0,0
"TD71FL","TCD",2014,"6-11 months",12,7,696.964503,824,0.397111,1
"SN7AFL","SEN",2015,"6-11 months",12,7,391.20168,487,0.484294,1
"SN7IFL","SEN",2016,"6-11 months",12,7,406.169563,464,0,0
"BJ71FL","BEN",2017,"6-11 months",12,7,146.650444,131,0,0
"SN7ZFL","SEN",2017,"6-11 months",12,7,772.721759,905,0,0
"CM71FL","CMR",2018,"6-11 months",12,7,211.300612,141,1.749746,2
"GN71FL","GIN",2018,"6-11 months",12,7,197.337678,230,0,0
"ML7AFL","MLI",2018,"6-11 months",12,7,921.950768,847,0,0
"NG7BFL","NGA",2018,"6-11 months",12,7,1099.718401,902,0.900513,2
"SN81FL","SEN",2018,"6-11 months",12,7,410.71639,430,0,0
"GM81FL","GMB",2019,"6-11 months",12,7,553.467629,615,0.379971,1
"SN8BFL","SEN",2019,"6-11 months",12,7,401.772588,453,0,0
"MR71FL","MRT",2020,"6-11 months",12,7,964.46912,939,0.32277,1
"BF81FL","BFA",2021,"6-11 months",12,7,1069.422845,997,0,0
"ML8AFL","MLI",2023,"6-11 months",12,7,1250.277801,1197,0.789263,1
"SN8SFL","SEN",2023,"6-11 months",12,7,739.187843,819,0,0
"NG8BFL","NGA",2024,"6-11 months",12,7,896.400237999998,706,0.364924,1
"ML41FL","MLI",2001,"6-11 months",1,8,870.705498,828,2.455579,2
"BF43FL","BFA",2003,"6-11 months",1,8,801.417985,712,0,0
"NG4BFL","NGA",2003,"6-11 months",1,8,147.069328,128,0,0
"CM44FL","CMR",2004,"6-11 months",1,8,127.65836,78,0,0
"TD41FL","TCD",2004,"6-11 months",1,8,247.753408,269,0,0
"GN52FL","GIN",2005,"6-11 months",1,8,62.899083,66,0,0
"SN4AFL","SEN",2005,"6-11 months",1,8,628.574997,670,1.786489,2
"BJ51FL","BEN",2006,"6-11 months",1,8,122.212068,111,0,0
"ML53FL","MLI",2006,"6-11 months",1,8,1312.001425,1294,2.180378,3
"NI51FL","NER",2006,"6-11 months",1,8,712.682031,650,1.692698,2
"NG53FL","NGA",2008,"6-11 months",1,8,765.601893000005,728,0,0
"SN5AFL","SEN",2008,"6-11 months",1,8,788.654923,912,0.680079,1
"BF62FL","BFA",2010,"6-11 months",1,8,1191.58177,1097,6.226676,6
"NG61FL","NGA",2010,"6-11 months",1,8,71.389976,60,0,0
"SN61FL","SEN",2010,"6-11 months",1,8,678.579695,765,2.648397,1
"CM61FL","CMR",2011,"6-11 months",1,8,173.334879,115,0,0
"BJ61FL","BEN",2012,"6-11 months",1,8,29.048756,37,0,0
"GN62FL","GIN",2012,"6-11 months",1,8,109.176782,121,0,0
"ML6AFL","MLI",2012,"6-11 months",1,8,901.931947,884,0,0
"NI61FL","NER",2012,"6-11 months",1,8,1048.971256,1040,4.735496,4
"SN6DFL","SEN",2012,"6-11 months",1,8,362.040893,431,3.790082,2
"GM61FL","GMB",2013,"6-11 months",1,8,513.122706,557,0,0
"NG6AFL","NGA",2013,"6-11 months",1,8,823.570686,703,6.036996,3
"SN71FL","SEN",2014,"6-11 months",1,8,431.592228,471,0,0
"TD71FL","TCD",2014,"6-11 months",1,8,695.11696,827,2.258832,3
"SN7AFL","SEN",2015,"6-11 months",1,8,390.717386,486,0,0
"SN7IFL","SEN",2016,"6-11 months",1,8,406.169563,464,0,0
"BJ71FL","BEN",2017,"6-11 months",1,8,138.207092,125,0,0
"SN7ZFL","SEN",2017,"6-11 months",1,8,772.721759,905,0.442908,1
"CM71FL","CMR",2018,"6-11 months",1,8,209.550866,139,0,0
"GN71FL","GIN",2018,"6-11 months",1,8,197.337678,230,0,0
"ML7AFL","MLI",2018,"6-11 months",1,8,921.950768,847,2.471405,3
"NG7BFL","NGA",2018,"6-11 months",1,8,1098.817888,900,2.099719,2
"SN81FL","SEN",2018,"6-11 months",1,8,410.71639,430,0,0
"GM81FL","GMB",2019,"6-11 months",1,8,529.755789,590,0,0
"SN8BFL","SEN",2019,"6-11 months",1,8,401.772588,453,0,0
"MR71FL","MRT",2020,"6-11 months",1,8,956.502266,913,1.990634,2
"BF81FL","BFA",2021,"6-11 months",1,8,1069.422845,997,0,0
"ML8AFL","MLI",2023,"6-11 months",1,8,1264.455793,1210,2.812313,2
"SN8SFL","SEN",2023,"6-11 months",1,8,739.187843,819,0.484526,1
"NG8BFL","NGA",2024,"6-11 months",1,8,907.216256999998,717,0,0
"ML41FL","MLI",2001,"6-11 months",2,8,940.265178,939,2.598763,5
"BF43FL","BFA",2003,"6-11 months",2,8,770.942128,698,3.849642,3
"NG4BFL","NGA",2003,"6-11 months",2,8,138.698623,125,0.974689,1
"CM44FL","CMR",2004,"6-11 months",2,8,106.81866,65,0,0
"TD41FL","TCD",2004,"6-11 months",2,8,271.410753,314,0,0
"GN52FL","GIN",2005,"6-11 months",2,8,248.532775,267,0,0
"SN4AFL","SEN",2005,"6-11 months",2,8,559.988262,601,0,0
"BJ51FL","BEN",2006,"6-11 months",2,8,121.859827,112,0,0
"ML53FL","MLI",2006,"6-11 months",2,8,1324.525426,1299,3.086822,4
"NI51FL","NER",2006,"6-11 months",2,8,624.151687,573,0.977765,1
"NG53FL","NGA",2008,"6-11 months",2,8,989.272988000012,906,2.560739,3
"SN5AFL","SEN",2008,"6-11 months",2,8,758.091706,866,1.078808,2
"BF62FL","BFA",2010,"6-11 months",2,8,1060.367613,957,5.104986,3
"NG61FL","NGA",2010,"6-11 months",2,8,138.781028,109,0,0
"SN61FL","SEN",2010,"6-11 months",2,8,569.427397,669,0,0
"CM61FL","CMR",2011,"6-11 months",2,8,161.795306,111,0.938483,1
"BJ61FL","BEN",2012,"6-11 months",2,8,42.114045,43,0,0
"GN62FL","GIN",2012,"6-11 months",2,8,147.380981,166,0,0
"ML6AFL","MLI",2012,"6-11 months",2,8,1008.604633,994,4.415776,3
"NI61FL","NER",2012,"6-11 months",2,8,948.211653,840,1.511,2
"SN6DFL","SEN",2012,"6-11 months",2,8,366.824901,430,0.414821,1
"GM61FL","GMB",2013,"6-11 months",2,8,543.797879,537,0,0
"NG6AFL","NGA",2013,"6-11 months",2,8,745.020400999999,623,3.000839,4
"SN71FL","SEN",2014,"6-11 months",2,8,365.445135,435,1.248719,1
"TD71FL","TCD",2014,"6-11 months",2,8,717.922404,842,0.812879,1
"SN7AFL","SEN",2015,"6-11 months",2,8,393.056824,457,0,0
"SN7IFL","SEN",2016,"6-11 months",2,8,315.252101,422,1.550378,1
"BJ71FL","BEN",2017,"6-11 months",2,8,136.857666,120,0,0
"SN7ZFL","SEN",2017,"6-11 months",2,8,681.4729,801,1.304999,1
"CM71FL","CMR",2018,"6-11 months",2,8,163.005604,113,0,0
"GN71FL","GIN",2018,"6-11 months",2,8,89.712749,110,0,0
"ML7AFL","MLI",2018,"6-11 months",2,8,868.16319,838,1.577399,2
"NG7BFL","NGA",2018,"6-11 months",2,8,1257.980127,1022,5.592353,6
"SN81FL","SEN",2018,"6-11 months",2,8,370.075954,469,0,0
"GM81FL","GMB",2019,"6-11 months",2,8,521.578827,570,2.153536,1
"SN8BFL","SEN",2019,"6-11 months",2,8,344.264434,430,0,0
"MR71FL","MRT",2020,"6-11 months",2,8,896.536334,899,0,0
"BF81FL","BFA",2021,"6-11 months",2,8,877.975607,829,1.170496,1
"ML8AFL","MLI",2023,"6-11 months",2,8,1196.047176,1192,2.016801,2
"SN8SFL","SEN",2023,"6-11 months",2,8,618.4808,750,0,0
"NG8BFL","NGA",2024,"6-11 months",2,8,967.906562999998,759,1.5735,2
"ML41FL","MLI",2001,"6-11 months",3,8,814.108529,755,7.768923,7
"BF43FL","BFA",2003,"6-11 months",3,8,771.412902,664,1.212391,2
"NG4BFL","NGA",2003,"6-11 months",3,8,97.33316,78,0,0
"CM44FL","CMR",2004,"6-11 months",3,8,116.61334,71,0,0
"TD41FL","TCD",2004,"6-11 months",3,8,294.039142,310,0,0
"GN52FL","GIN",2005,"6-11 months",3,8,104.741345,114,0,0
"SN4AFL","SEN",2005,"6-11 months",3,8,525.017309,537,0.894309,1
"BJ51FL","BEN",2006,"6-11 months",3,8,166.408573,151,2.25577,2
"ML53FL","MLI",2006,"6-11 months",3,8,1013.644148,991,1.198823,2
"NI51FL","NER",2006,"6-11 months",3,8,648.523449,595,3.124996,4
"NG53FL","NGA",2008,"6-11 months",3,8,774.657875000006,715,3.713352,3
"SN5AFL","SEN",2008,"6-11 months",3,8,850.95386,908,0,0
"BF62FL","BFA",2010,"6-11 months",3,8,997.94364,902,7.863112,6
"NG61FL","NGA",2010,"6-11 months",3,8,136.903467,103,0,0
"SN61FL","SEN",2010,"6-11 months",3,8,572.545947,662,0,0
"CM61FL","CMR",2011,"6-11 months",3,8,149.170704,97,0,0
"BJ61FL","BEN",2012,"6-11 months",3,8,49.01442,55,0,0
"GN62FL","GIN",2012,"6-11 months",3,8,102.24407,120,0,0
"ML6AFL","MLI",2012,"6-11 months",3,8,836.712941,837,1.288505,1
"NI61FL","NER",2012,"6-11 months",3,8,798.78842,761,0.964422,1
"SN6DFL","SEN",2012,"6-11 months",3,8,410.719149,465,0,0
"GM61FL","GMB",2013,"6-11 months",3,8,449.195494,460,0,0
"NG6AFL","NGA",2013,"6-11 months",3,8,898.742879,764,4.063892,2
"SN71FL","SEN",2014,"6-11 months",3,8,390.748986,429,0,0
"TD71FL","TCD",2014,"6-11 months",3,8,803.461694,930,0.80114,2
"SN7AFL","SEN",2015,"6-11 months",3,8,378.84935,445,0.718827,1
"SN7IFL","SEN",2016,"6-11 months",3,8,388.144808,455,0,0
"BJ71FL","BEN",2017,"6-11 months",3,8,120.776492,107,0,0
"SN7ZFL","SEN",2017,"6-11 months",3,8,772.65294,847,0.22384,1
"CM71FL","CMR",2018,"6-11 months",3,8,130.491363,92,0,0
"GN71FL","GIN",2018,"6-11 months",3,8,72.336123,89,1.186136,1
"ML7AFL","MLI",2018,"6-11 months",3,8,820.289325,767,0.816564,1
"NG7BFL","NGA",2018,"6-11 months",3,8,1113.35088,911,1.422655,1
"SN81FL","SEN",2018,"6-11 months",3,8,403.888405,449,0,0
"GM81FL","GMB",2019,"6-11 months",3,8,407.559878,456,0,0
"SN8BFL","SEN",2019,"6-11 months",3,8,366.900122,397,0,0
"MR71FL","MRT",2020,"6-11 months",3,8,823.063423,787,0,0
"BF81FL","BFA",2021,"6-11 months",3,8,819.097411,769,1.189491,1
"ML8AFL","MLI",2023,"6-11 months",3,8,1087.590925,1131,1.605954,2
"SN8SFL","SEN",2023,"6-11 months",3,8,618.323494,654,0,0
"NG8BFL","NGA",2024,"6-11 months",3,8,902.438188999999,709,0,0
"ML41FL","MLI",2001,"6-11 months",4,8,876.797111,841,4.028238,5
"BF43FL","BFA",2003,"6-11 months",4,8,829.73309,744,1.962614,2
"NG4BFL","NGA",2003,"6-11 months",4,8,115.770632,106,0,0
"CM44FL","CMR",2004,"6-11 months",4,8,89.4622,54,0,0
"TD41FL","TCD",2004,"6-11 months",4,8,353.686066,389,0,0
"GN52FL","GIN",2005,"6-11 months",4,8,65.01324,67,0,0
"SN4AFL","SEN",2005,"6-11 months",4,8,797.258573,834,0.851934,2
"BJ51FL","BEN",2006,"6-11 months",4,8,146.972512,138,0,0
"ML53FL","MLI",2006,"6-11 months",4,8,1031.433658,1003,1.128849,1
"NI51FL","NER",2006,"6-11 months",4,8,990.7214,900,5.358149,5
"NG53FL","NGA",2008,"6-11 months",4,8,695.956560000004,641,1.994859,2
"SN5AFL","SEN",2008,"6-11 months",4,8,947.283391,1077,5.205809,4
"BF62FL","BFA",2010,"6-11 months",4,8,1212.949632,1162,2.492271,3
"NG61FL","NGA",2010,"6-11 months",4,8,172.556347,130,0,0
"SN61FL","SEN",2010,"6-11 months",4,8,848.95057,964,1.162646,1
"CM61FL","CMR",2011,"6-11 months",4,8,207.126473,135,0.743516,1
"BJ61FL","BEN",2012,"6-11 months",4,8,33.628868,40,0,0
"GN62FL","GIN",2012,"6-11 months",4,8,118.920533,138,0,0
"ML6AFL","MLI",2012,"6-11 months",4,8,843.343434,840,1.624991,2
"NI61FL","NER",2012,"6-11 months",4,8,939.061696,892,1.752617,2
"SN6DFL","SEN",2012,"6-11 months",4,8,580.596175,644,0,0
"GM61FL","GMB",2013,"6-11 months",4,8,576.931142,655,0.661981,1
"NG6AFL","NGA",2013,"6-11 months",4,8,813.453612000001,695,5.71635,5
"SN71FL","SEN",2014,"6-11 months",4,8,567.950987,601,1.520726,2
"TD71FL","TCD",2014,"6-11 months",4,8,907.572915,1004,0.829042,1
"SN7AFL","SEN",2015,"6-11 months",4,8,564.726561,661,0.247731,1
"SN7IFL","SEN",2016,"6-11 months",4,8,521.538602,574,0.900796,1
"BJ71FL","BEN",2017,"6-11 months",4,8,147.593598,123,0,0
"SN7ZFL","SEN",2017,"6-11 months",4,8,895.753683,922,0,0
"CM71FL","CMR",2018,"6-11 months",4,8,205.406772,141,0,0
"GN71FL","GIN",2018,"6-11 months",4,8,82.461087,99,0,0
"ML7AFL","MLI",2018,"6-11 months",4,8,923.675146,881,1.89464,2
"NG7BFL","NGA",2018,"6-11 months",4,8,1168.437544,997,2.221968,2
"SN81FL","SEN",2018,"6-11 months",4,8,465.206374,538,0.699759,1
"GM81FL","GMB",2019,"6-11 months",4,8,491.098505,580,0,0
"SN8BFL","SEN",2019,"6-11 months",4,8,430.021083,459,0.533408,1
"MR71FL","MRT",2020,"6-11 months",4,8,1027.113363,1001,0,0
"BF81FL","BFA",2021,"6-11 months",4,8,932.315666,869,0,0
"ML8AFL","MLI",2023,"6-11 months",4,8,1243.041773,1262,2.236981,2
"SN8SFL","SEN",2023,"6-11 months",4,8,755.579809,778,0.175687,1
"NG8BFL","NGA",2024,"6-11 months",4,8,902.618634999998,705,0,0
"ML41FL","MLI",2001,"6-11 months",5,8,908.268699,864,8.233421,7
"BF43FL","BFA",2003,"6-11 months",5,8,747.185086,703,1.177075,2
"NG4BFL","NGA",2003,"6-11 months",5,8,141.428229,118,0,0
"CM44FL","CMR",2004,"6-11 months",5,8,107.4737,65,0,0
"TD41FL","TCD",2004,"6-11 months",5,8,334.852781,343,0.846564,3
"GN52FL","GIN",2005,"6-11 months",5,8,50.548959,52,0,0
"SN4AFL","SEN",2005,"6-11 months",5,8,813.558864,832,0,0
"BJ51FL","BEN",2006,"6-11 months",5,8,96.282459,86,0,0
"ML53FL","MLI",2006,"6-11 months",5,8,1020.340469,1017,7.069307,8
"NI51FL","NER",2006,"6-11 months",5,8,788.16222,769,9.005291,6
"NG53FL","NGA",2008,"6-11 months",5,8,530.094645999999,483,5.184936,5
"SN5AFL","SEN",2008,"6-11 months",5,8,1209.065116,1264,0,0
"BF62FL","BFA",2010,"6-11 months",5,8,1159.372777,1109,1.132496,1
"NG61FL","NGA",2010,"6-11 months",5,8,237.419089,178,0,0
"SN61FL","SEN",2010,"6-11 months",5,8,1074.546489,1105,1.299565,2
"CM61FL","CMR",2011,"6-11 months",5,8,178.137752,118,0,0
"BJ61FL","BEN",2012,"6-11 months",5,8,67.688547,68,0,0
"GN62FL","GIN",2012,"6-11 months",5,8,89.454525,105,0,0
"ML6AFL","MLI",2012,"6-11 months",5,8,865.976764,849,1.428192,1
"NI61FL","NER",2012,"6-11 months",5,8,967.625816,914,3.379327,4
"SN6DFL","SEN",2012,"6-11 months",5,8,670.946966,694,0.622974,1
"GM61FL","GMB",2013,"6-11 months",5,8,688.112101,739,1.445281,1
"NG6AFL","NGA",2013,"6-11 months",5,8,791.956801,657,4.224088,2
"SN71FL","SEN",2014,"6-11 months",5,8,545.028896,632,0,0
"TD71FL","TCD",2014,"6-11 months",5,8,825.400057,943,3.177251,3
"SN7AFL","SEN",2015,"6-11 months",5,8,637.701197,682,1.696117,1
"SN7IFL","SEN",2016,"6-11 months",5,8,568.49415,611,0,0
"BJ71FL","BEN",2017,"6-11 months",5,8,118.594528,110,0,0
"SN7ZFL","SEN",2017,"6-11 months",5,8,1070.969897,1118,0,0
"CM71FL","CMR",2018,"6-11 months",5,8,191.532802,115,0,0
"GN71FL","GIN",2018,"6-11 months",5,8,78.231204,98,0,0
"ML7AFL","MLI",2018,"6-11 months",5,8,821.063208,792,1.770606,2
"NG7BFL","NGA",2018,"6-11 months",5,8,1056.374025,871,0.445063,1
"SN81FL","SEN",2018,"6-11 months",5,8,608.332971,667,0,0
"GM81FL","GMB",2019,"6-11 months",5,8,669.538331,743,0,0
"SN8BFL","SEN",2019,"6-11 months",5,8,543.995009,579,0,0
"MR71FL","MRT",2020,"6-11 months",5,8,887.931428,865,0,0
"BF81FL","BFA",2021,"6-11 months",5,8,981.700317,916,0,0
"ML8AFL","MLI",2023,"6-11 months",5,8,1397.266696,1394,5.692333,4
"SN8SFL","SEN",2023,"6-11 months",5,8,884.592304,931,0.525403,1
"NG8BFL","NGA",2024,"6-11 months",5,8,844.307239999997,665,2.165987,1
"ML41FL","MLI",2001,"6-11 months",6,8,975.156673,863,6.036762,5
"BF43FL","BFA",2003,"6-11 months",6,8,778.442045,708,3.616404,3
"NG4BFL","NGA",2003,"6-11 months",6,8,87.961943,71,0,0
"CM44FL","CMR",2004,"6-11 months",6,8,114.44018,69,0,0
"TD41FL","TCD",2004,"6-11 months",6,8,257.464082,283,0.413686,1
"GN52FL","GIN",2005,"6-11 months",6,8,47.245743,50,0,0
"SN4AFL","SEN",2005,"6-11 months",6,8,833.862259,843,3.539764,4
"BJ51FL","BEN",2006,"6-11 months",6,8,92.782221,81,1.113786,1
"ML53FL","MLI",2006,"6-11 months",6,8,916.330026,934,2.469958,4
"NI51FL","NER",2006,"6-11 months",6,8,849.881282,794,3.912666,2
"NG53FL","NGA",2008,"6-11 months",6,8,415.254019,366,0,0
"SN5AFL","SEN",2008,"6-11 months",6,8,1374.609292,1420,1.192644,2
"BF62FL","BFA",2010,"6-11 months",6,8,1172.766837,1106,3.879004,3
"NG61FL","NGA",2010,"6-11 months",6,8,250.343665,192,0.547382,1
"SN61FL","SEN",2010,"6-11 months",6,8,975.934204,1012,0,0
"CM61FL","CMR",2011,"6-11 months",6,8,189.335404,124,0,0
"BJ61FL","BEN",2012,"6-11 months",6,8,31.32491,34,0,0
"GN62FL","GIN",2012,"6-11 months",6,8,64.985807,78,0,0
"ML6AFL","MLI",2012,"6-11 months",6,8,798.957384,794,5.021128,4
"NI61FL","NER",2012,"6-11 months",6,8,746.009333,709,0.422909,1
"SN6DFL","SEN",2012,"6-11 months",6,8,691.182072,698,0.908381,1
"GM61FL","GMB",2013,"6-11 months",6,8,701.195444,704,3.167394,1
"NG6AFL","NGA",2013,"6-11 months",6,8,769.250654000002,623,3.530923,3
"SN71FL","SEN",2014,"6-11 months",6,8,635.803237,700,0,0
"TD71FL","TCD",2014,"6-11 months",6,8,738.715769,843,0,0
"SN7AFL","SEN",2015,"6-11 months",6,8,651.879306,682,0,0
"SN7IFL","SEN",2016,"6-11 months",6,8,661.560838,690,0.656051,1
"BJ71FL","BEN",2017,"6-11 months",6,8,144.901556,132,0,0
"SN7ZFL","SEN",2017,"6-11 months",6,8,1090.179177,1152,0,0
"CM71FL","CMR",2018,"6-11 months",6,8,124.951749,88,0.812345,1
"GN71FL","GIN",2018,"6-11 months",6,8,71.504846,87,0,0
"ML7AFL","MLI",2018,"6-11 months",6,8,672.223884,633,0.432259,1
"NG7BFL","NGA",2018,"6-11 months",6,8,804.345158,644,1.248166,1
"SN81FL","SEN",2018,"6-11 months",6,8,614.796507,645,0,0
"GM81FL","GMB",2019,"6-11 months",6,8,785.390188,840,0,0
"SN8BFL","SEN",2019,"6-11 months",6,8,567.605495,588,0,0
"MR71FL","MRT",2020,"6-11 months",6,8,943.381076,922,0.599205,1
"BF81FL","BFA",2021,"6-11 months",6,8,980.666064,898,0,0
"ML8AFL","MLI",2023,"6-11 months",6,8,1206.316996,1187,4.768796,5
"SN8SFL","SEN",2023,"6-11 months",6,8,932.579138,950,0.441553,1
"NG8BFL","NGA",2024,"6-11 months",6,8,862.934303999999,652,0.536628,1
"ML41FL","MLI",2001,"6-11 months",7,8,769.672708,792,5.965795,6
"BF43FL","BFA",2003,"6-11 months",7,8,612.356647,552,0.850823,1
"NG4BFL","NGA",2003,"6-11 months",7,8,101.683567,90,0,0
"CM44FL","CMR",2004,"6-11 months",7,8,111.3442,66,0,0
"TD41FL","TCD",2004,"6-11 months",7,8,200.773939,225,3.189846,2
"GN52FL","GIN",2005,"6-11 months",7,8,51.407498,53,0,0
"SN4AFL","SEN",2005,"6-11 months",7,8,864.109276,894,2.424746,1
"BJ51FL","BEN",2006,"6-11 months",7,8,64.048638,58,0.847763,1
"ML53FL","MLI",2006,"6-11 months",7,8,731.365352,714,3.080062,3
"NI51FL","NER",2006,"6-11 months",7,8,489.956482,507,5.163953,7
"NG53FL","NGA",2008,"6-11 months",7,8,287.541413,258,1.16062,1
"SN5AFL","SEN",2008,"6-11 months",7,8,1145.639582,1236,1.01702,2
"BF62FL","BFA",2010,"6-11 months",7,8,1024.841295,956,4.857339,4
"NG61FL","NGA",2010,"6-11 months",7,8,142.856677,108,0,0
"SN61FL","SEN",2010,"6-11 months",7,8,915.287905,963,0.817811,2
"CM61FL","CMR",2011,"6-11 months",7,8,167.968574,112,0,0
"BJ61FL","BEN",2012,"6-11 months",7,8,22.683446,23,0,0
"GN62FL","GIN",2012,"6-11 months",7,8,48.446135,57,0,0
"ML6AFL","MLI",2012,"6-11 months",7,8,675.714705,666,0,0
"NI61FL","NER",2012,"6-11 months",7,8,661.39658,630,2.010076,2
"SN6DFL","SEN",2012,"6-11 months",7,8,568.372766,589,0.881262,1
"GM61FL","GMB",2013,"6-11 months",7,8,661.857562,676,0.550611,1
"NG6AFL","NGA",2013,"6-11 months",7,8,496.821982999999,401,5.497773,5
"SN71FL","SEN",2014,"6-11 months",7,8,537.871204,595,0.844467,1
"TD71FL","TCD",2014,"6-11 months",7,8,606.930118,695,2.84011,3
"SN7AFL","SEN",2015,"6-11 months",7,8,528.629719,571,0,0
"SN7IFL","SEN",2016,"6-11 months",7,8,553.179039,578,0.215643,1
"BJ71FL","BEN",2017,"6-11 months",7,8,115.835239,104,0,0
"SN7ZFL","SEN",2017,"6-11 months",7,8,980.330581,1061,1.931664,2
"CM71FL","CMR",2018,"6-11 months",7,8,101.218905,69,0,0
"GN71FL","GIN",2018,"6-11 months",7,8,73.153997,88,0,0
"ML7AFL","MLI",2018,"6-11 months",7,8,609.668804,558,3.267707,2
"NG7BFL","NGA",2018,"6-11 months",7,8,700.021572999999,580,1.619966,1
"SN81FL","SEN",2018,"6-11 months",7,8,550.163327,608,0,0
"GM81FL","GMB",2019,"6-11 months",7,8,691.446725,743,0.596872,1
"SN8BFL","SEN",2019,"6-11 months",7,8,432.688945,465,0,0
"MR71FL","MRT",2020,"6-11 months",7,8,838.318573,823,0,0
"BF81FL","BFA",2021,"6-11 months",7,8,812.548715,771,1.411291,1
"ML8AFL","MLI",2023,"6-11 months",7,8,1207.440193,1213,2.77981,2
"SN8SFL","SEN",2023,"6-11 months",7,8,819.232907,837,0,0
"NG8BFL","NGA",2024,"6-11 months",7,8,958.733970999998,680,1.235244,2
"ML41FL","MLI",2001,"6-11 months",8,8,1045.916491,1030,16.397949,11
"BF43FL","BFA",2003,"6-11 months",8,8,640.01581,572,2.418739,2
"NG4BFL","NGA",2003,"6-11 months",8,8,99.406912,90,0,0
"CM44FL","CMR",2004,"6-11 months",8,8,124.56238,75,0,0
"TD41FL","TCD",2004,"6-11 months",8,8,162.212447,201,0,0
"GN52FL","GIN",2005,"6-11 months",8,8,38.655974,41,0,0
"SN4AFL","SEN",2005,"6-11 months",8,8,953.35374,981,1.144144,1
"BJ51FL","BEN",2006,"6-11 months",8,8,57.749211,51,0,0
"ML53FL","MLI",2006,"6-11 months",8,8,759.67442,759,2.021627,2
"NI51FL","NER",2006,"6-11 months",8,8,674.118089,682,6.994429,4
"NG53FL","NGA",2008,"6-11 months",8,8,376.236384,314,7.077351,5
"SN5AFL","SEN",2008,"6-11 months",8,8,892.849035,959,0.653845,2
"BF62FL","BFA",2010,"6-11 months",8,8,966.85702,896,4.767599,4
"NG61FL","NGA",2010,"6-11 months",8,8,96.616415,71,0,0
"SN61FL","SEN",2010,"6-11 months",8,8,940.760972,946,0.527212,1
"CM61FL","CMR",2011,"6-11 months",8,8,179.359041,111,0.938483,1
"BJ61FL","BEN",2012,"6-11 months",8,8,30.310016,36,0,0
"GN62FL","GIN",2012,"6-11 months",8,8,53.120892,62,0,0
"ML6AFL","MLI",2012,"6-11 months",8,8,470.534914,470,2.59658,2
"NI61FL","NER",2012,"6-11 months",8,8,794.473752,734,1.23119,1
