"iso3","country","year","series","pfpr_pct","exposure_source","status","ihme_under5_deaths","attributable_under5_deaths","counterfactual_under5_deaths","attributable_fraction","ihme_malaria_deaths","previous_map_gamma1_deaths","map_population_coverage","any_current_pfpr_outside_observed_support","any_zero_below_observed_support","temporal_transport_from_pre2016_fit"
"SWZ","Swaziland",2015,"snow_matched",1.50976317944939,"MAP","estimated",2182.78050307361,31.6155213198118,2151.1649817538,0.0144840588759582,1.1775372350791,43.3916279735447,0.0264825648638429,FALSE,TRUE,FALSE
"TCD","Chad",2015,"snow_matched",15.4351335502291,"MAP","estimated",80419.5352387475,12263.5131880931,68156.0220506544,0.152494206186165,3813.80248648943,16164.6085007125,0.941951498070144,FALSE,TRUE,FALSE
"TGO","Togo",2015,"snow_matched",35.5367930048613,"MAP","estimated",19215.9012241169,4702.88169936115,14513.0195247557,0.244739065033224,2690.54017770444,5374.49401822495,1,FALSE,TRUE,FALSE
"TZA","Tanzania",2015,"snow_matched",10.3871042581125,"MAP","estimated",105515.469734238,9143.07232736654,96372.3974068712,0.0866514867478223,9239.79602778234,11768.5183063765,0.982661834291151,FALSE,TRUE,FALSE
"UGA","Uganda",2015,"snow_matched",22.5283221289013,"MAP","estimated",102980.329081345,18767.1433915241,84213.1856898214,0.182240079818542,20152.3749939553,23021.8512873042,0.972005626882908,FALSE,TRUE,FALSE
"ZMB","Zambia",2015,"snow_matched",18.7741653137543,"MAP","estimated",40792.1955819214,6840.1704868166,33952.0250951048,0.167683312683667,3116.41915303928,8620.16202187501,0.999994981989078,FALSE,TRUE,FALSE
"ZWE","Zimbabwe",2015,"snow_matched",6.83446267073993,"MAP","estimated",28833.3741163462,1823.26524986481,27010.1088664814,0.0632345435018361,786.280022691115,2414.62297877854,0.993374399109765,FALSE,TRUE,FALSE
"AGO","Angola",2015,"map_full",12.001303326479,"MAP","estimated",77321.0488630936,13787.7805136142,63533.2683494794,0.178318591332447,6832.55631081913,12839.0388844565,0.998084957706995,FALSE,TRUE,FALSE
"BDI","Burundi",2015,"map_full",16.717817650048,"MAP","estimated",39468.6283250787,8659.81537307346,30808.8129520053,0.219410092029242,7621.7837339771,8034.40932554586,0.903118502531811,FALSE,TRUE,FALSE
"BEN","Benin",2015,"map_full",36.3793100261877,"MAP","estimated",38817.0754924682,13049.3879411623,25767.6875513059,0.336176483560549,7298.77480376705,11828.6272004272,1,FALSE,TRUE,FALSE
"BFA","Burkina Faso",2015,"map_full",39.2003452509794,"MAP","estimated",55253.1036656593,16685.0999689366,38568.0036967227,0.301975796145306,13545.8717646912,14934.344384126,1,FALSE,TRUE,FALSE
"BWA","Botswana",2015,"map_full",0.0668556239324968,"MAP","estimated",2000.78906689539,1.89470049488242,1998.8943664005,0.000946976633485116,0.518384167820944,1.70026200689591,0.500006041684288,FALSE,TRUE,FALSE
"CAF","Central African Republic",2015,"map_full",36.7348327663838,"MAP","estimated",28150.8022278888,8333.93032449785,19816.8719033909,0.296045926401397,2950.93257259004,7484.69883671562,1,FALSE,TRUE,FALSE
"CIV","Cote d'Ivoire",2015,"map_full",21.3567298975211,"MAP","estimated",77900.2697353517,18226.5269114979,59673.7428238538,0.233972577674228,12113.9747572197,16746.1663912467,0.999044906250652,FALSE,TRUE,FALSE
"CMR","Cameroon",2015,"map_full",25.339889009207,"MAP","estimated",86832.2296518058,24701.6804531127,62130.5491986931,0.284475943462072,12490.1867607554,22692.2599158856,0.994188327616715,FALSE,TRUE,FALSE
"COD","Democratic Republic of the Congo",2015,"map_full",31.2906693790223,"MAP","estimated",248211.14235586,78164.6209948458,170046.521361015,0.314911813599331,72887.450903449,71147.3987223138,0.967925701459564,FALSE,TRUE,FALSE
"COG","Congo",2015,"map_full",19.1216915715156,"MAP","estimated",9147.10580862238,2034.65529279008,7112.45051583229,0.222437056634039,1162.69867040741,1877.30067356812,0.999999884856155,FALSE,TRUE,FALSE
"COM","Comoros",2015,"map_full",0.242446595277091,"MAP","estimated",1091.49777195399,3.52344076079359,1087.9743311932,0.0032280787476881,0.566885759376502,3.23778208902262,0.977875023773357,FALSE,TRUE,FALSE
"CPV","Cape Verde",2015,"map_full",,"MAP","missing_MAP_no_estimate",297.674343911655,,,,0.0236627273474872,,,,TRUE,FALSE
"DJI","Djibouti",2015,"map_full",0.446388006068223,"MAP","estimated",1975.83391624404,10.0503901452325,1965.78352609881,0.00508665736659578,15.5983083618225,9.15241597180649,0.900244405140964,FALSE,TRUE,FALSE
"ERI","Eritrea",2015,"map_full",0.437883754324056,"MAP","estimated",12707.9072451884,118.829923004931,12589.0773221835,0.0093508648365311,22.6752348843585,110.921587008119,0.941587510523092,FALSE,TRUE,FALSE
"ETH","Ethiopia",2015,"map_full",4.44168903034584,"MAP","estimated",222280.681072972,12364.3490996435,209916.331973329,0.0556249379836318,11813.4580723826,11460.1289214996,0.827586281480413,FALSE,TRUE,FALSE
"GAB","Gabon",2015,"map_full",16.5336880312919,"MAP","estimated",2235.68864689905,411.054799496462,1824.63384740259,0.183860485254333,307.793775942293,379.100663887335,0.999284909726468,FALSE,TRUE,FALSE
"GHA","Ghana",2015,"map_full",27.1359006682193,"MAP","estimated",45615.0682451127,10643.5832613536,34971.4849837591,0.233334809544958,9488.9556894683,9643.33092275288,0.999730304961018,FALSE,TRUE,FALSE
"GIN","Guinea",2015,"map_full",37.0047253732389,"MAP","estimated",45918.3793797175,14705.0290383345,31213.350341383,0.320242770693902,8411.25835546664,13256.395283172,0.996935005435981,FALSE,TRUE,FALSE
"GMB","The Gambia",2015,"map_full",16.1615436677223,"MAP","estimated",4466.05170786417,783.279896674818,3682.77181118935,0.175385317482007,380.221418593574,726.451644086098,0.99989435444155,FALSE,TRUE,FALSE
"GNB","Guinea-Bissau",2015,"map_full",5.43390998716656,"MAP","estimated",5858.71311364054,478.733409070967,5379.97970456957,0.081713065614419,240.020921747807,447.303594539874,0.996068689009789,FALSE,TRUE,FALSE
"GNQ","Equatorial Guinea",2015,"map_full",34.4631748290858,"MAP","estimated",2397.90491647383,634.764463158916,1763.14045331492,0.264716277446209,720.251418626558,565.858656569197,0.967788791016353,FALSE,TRUE,FALSE
"KEN","Kenya",2015,"map_full",5.61238811543549,"MAP","estimated",58800.8181651058,4174.42133024693,54626.3968348589,0.0709925722211151,2218.91481903351,3856.80849649151,0.822215895130027,FALSE,TRUE,FALSE
"LBR","Liberia",2015,"map_full",33.370745219075,"MAP","estimated",16738.7379224384,4573.18768555479,12165.5502368836,0.273209826615685,2549.96903104348,4098.46234528327,0.999979141849584,FALSE,TRUE,FALSE
"LSO","Lesotho",2015,"map_full",,"MAP","missing_MAP_no_estimate",3209.90050536875,,,,,,0,,TRUE,FALSE
"MDG","Madagascar",2015,"map_full",6.1292538325627,"MAP","estimated",64918.4040198667,6329.94871050391,58588.4553093628,0.0975062281039253,3397.67118195632,5890.98312653028,0.965066759112986,FALSE,TRUE,FALSE
"MLI","Mali",2015,"map_full",29.3609132094117,"MAP","estimated",87968.261234185,26188.8750265554,61779.3862076296,0.297708226343552,17514.868481058,23913.9342656264,0.97767054940682,FALSE,TRUE,FALSE
"MOZ","Mozambique",2015,"map_full",34.6327854633793,"MAP","estimated",74024.3876125815,19955.2471777882,54069.1404347934,0.269576660089742,6527.55341006905,17838.8693067979,0.999790945132115,FALSE,TRUE,FALSE
"MRT","Mauritania",2015,"map_full",6.4035707842887,"MAP","estimated",6687.89899376322,483.097532606016,6204.8014611572,0.0722345736765055,382.678216987015,447.907046700647,0.840119682930452,FALSE,TRUE,FALSE
"MWI","Malawi",2015,"map_full",18.220052663991,"MAP","estimated",39889.0024103965,8780.76029325346,31108.2421171431,0.220129854412325,4821.92982126994,8136.2127097837,0.999764978481837,FALSE,TRUE,FALSE
"NAM","Namibia",2015,"map_full",0.747527078008077,"MAP","estimated",2917.63286683462,34.6119293945131,2883.02093744011,0.011863017375474,8.80805539286492,31.8982872823856,0.611389973186959,FALSE,TRUE,FALSE
"NER","Niger",2015,"map_full",24.4675094266675,"MAP","estimated",130781.033490802,43726.5848972961,87054.448593506,0.334349589769616,23833.605476099,40558.7211205351,0.952363358910006,FALSE,TRUE,FALSE
"NGA","Nigeria",2015,"map_full",24.7148386742744,"MAP","estimated",864459.156359802,256388.667556167,608070.488803634,0.29658852667581,131749.412498181,236788.087657324,0.999968748812492,FALSE,TRUE,FALSE
"RWA","Rwanda",2015,"map_full",3.51517020020461,"MAP","estimated",24192.851240852,1379.29344795817,22813.5577928938,0.0570124386839159,2258.86330735559,1281.34175860812,0.814603360177058,FALSE,TRUE,FALSE
"SEN","Senegal",2015,"map_full",3.7940130969993,"MAP","estimated",25792.154911383,1280.62707976676,24511.5278316162,0.0496518063018292,1477.05079283071,1192.30646290114,0.99558981120801,FALSE,TRUE,FALSE
"SLE","Sierra Leone",2015,"map_full",39.4884460983626,"MAP","estimated",30658.3071959905,9562.93405349095,21095.3731424995,0.311919832766944,5877.6609699097,8584.40865239291,0.99816935916103,FALSE,TRUE,FALSE
"SOM","Somalia",2015,"map_full",3.06207942936047,"MAP","estimated",74992.4241087959,4256.09209856952,70736.3320102263,0.0567536274383524,1156.96102925527,3952.9915019971,0.983183349547194,FALSE,TRUE,FALSE
"SSD","South Sudan",2015,"map_full",26.9542365045867,"MAP","estimated",37596.1477230602,10487.2657041691,27108.8820188911,0.278945220170431,4239.80271119919,9532.80304383181,0.998944588913762,FALSE,TRUE,FALSE
"STP","Sao Tome and Principe",2015,"map_full",,"MAP","missing_MAP_no_estimate",246.668713665251,,,,1.97586382035857,,,,TRUE,FALSE
"SWZ","Swaziland",2015,"map_full",1.50976317944939,"MAP","estimated",2182.78050307361,47.5983160014014,2135.18218707221,0.0218062768722634,1.1775372350791,43.3916279735447,0.0264825648638429,FALSE,TRUE,FALSE
"TCD","Chad",2015,"map_full",15.4351335502291,"MAP","estimated",80419.5352387475,17404.1833435077,63015.3518952398,0.216417357944666,3813.80248648943,16164.6085007125,0.941951498070144,FALSE,TRUE,FALSE
"TGO","Togo",2015,"map_full",35.5367930048613,"MAP","estimated",19215.9012241169,5953.87757429196,13262.0236498249,0.309841183343488,2690.54017770444,5374.49401822495,1,FALSE,TRUE,FALSE
"TZA","Tanzania",2015,"map_full",10.3871042581125,"MAP","estimated",105515.469734238,12701.4581424046,92814.0115918331,0.120375317234485,9239.79602778234,11768.5183063765,0.982661834291151,FALSE,TRUE,FALSE
"UGA","Uganda",2015,"map_full",22.5283221289013,"MAP","estimated",102980.329081345,25085.8245186195,77894.504562726,0.24359821669247,20152.3749939553,23021.8512873042,0.972005626882908,FALSE,TRUE,FALSE
"ZMB","Zambia",2015,"map_full",18.7741653137543,"MAP","estimated",40792.1955819214,9330.48702529372,31461.7085566277,0.228732160458381,3116.41915303928,8620.16202187501,0.999994981989078,FALSE,TRUE,FALSE
"ZWE","Zimbabwe",2015,"map_full",6.83446267073993,"MAP","estimated",28833.3741163462,2609.89517477102,26223.4789415751,0.0905164676267085,786.280022691115,2414.62297877854,0.993374399109765,FALSE,TRUE,FALSE
"AGO","Angola",2015,"snow_full",12.001303326479,"MAP","estimated",77321.0488630936,9530.9077476889,67790.1411154047,0.123264077348001,6832.55631081913,12839.0388844565,0.998084957706995,FALSE,TRUE,FALSE
"BDI","Burundi",2015,"snow_full",16.717817650048,"MAP","estimated",39468.6283250787,6216.02055949408,33252.6077655846,0.15749269288754,7621.7837339771,8034.40932554586,0.903118502531811,FALSE,TRUE,FALSE
"BEN","Benin",2015,"snow_full",36.3793100261877,"MAP","estimated",38817.0754924682,10252.2515322819,28564.8239601863,0.26411705163804,7298.77480376705,11828.6272004272,1,FALSE,TRUE,FALSE
"BFA","Burkina Faso",2015,"snow_full",39.2003452509794,"MAP","estimated",55253.1036656593,13593.0016137719,41660.1020518875,0.246013358743142,13545.8717646912,14934.344384126,1,FALSE,TRUE,FALSE
"BWA","Botswana",2015,"snow_full",0.0668556239324968,"MAP","estimated",2000.78906689539,1.26505771696071,1999.52400917843,0.000632279403107542,0.518384167820944,1.70026200689591,0.500006041684288,FALSE,TRUE,FALSE
"CAF","Central African Republic",2015,"snow_full",36.7348327663838,"MAP","estimated",28150.8022278888,6569.33327440604,21581.4689534827,0.2333622047864,2950.93257259004,7484.69883671562,1,FALSE,TRUE,FALSE
"CIV","Cote d'Ivoire",2015,"snow_full",21.3567298975211,"MAP","estimated",77900.2697353517,13534.6496026266,64365.6201327251,0.173743295737068,12113.9747572197,16746.1663912467,0.999044906250652,FALSE,TRUE,FALSE
"CMR","Cameroon",2015,"snow_full",25.339889009207,"MAP","estimated",86832.2296518058,18483.6823550607,68348.547296745,0.212866609888744,12490.1867607554,22692.2599158856,0.994188327616715,FALSE,TRUE,FALSE
"COD","Democratic Republic of the Congo",2015,"snow_full",31.2906693790223,"MAP","estimated",248211.14235586,59488.8686556829,188722.273700177,0.239670419671949,72887.450903449,71147.3987223138,0.967925701459564,FALSE,TRUE,FALSE
"COG","Congo",2015,"snow_full",19.1216915715156,"MAP","estimated",9147.10580862238,1480.20587600811,7666.89993261427,0.161822319209735,1162.69867040741,1877.30067356812,0.999999884856155,FALSE,TRUE,FALSE
"COM","Comoros",2015,"snow_full",0.242446595277091,"MAP","estimated",1091.49777195399,2.3658154330203,1089.13195652097,0.00216749451424443,0.566885759376502,3.23778208902262,0.977875023773357,FALSE,TRUE,FALSE
"CPV","Cape Verde",2015,"snow_full",,"MAP","missing_MAP_no_estimate",297.674343911655,,,,0.0236627273474872,,,,TRUE,FALSE
"DJI","Djibouti",2015,"snow_full",0.446388006068223,"MAP","estimated",1975.83391624404,6.78970137996948,1969.04421486407,0.00343637252308957,15.5983083618225,9.15241597180649,0.900244405140964,FALSE,TRUE,FALSE
"ERI","Eritrea",2015,"snow_full",0.437883754324056,"MAP","estimated",12707.9072451884,75.7938746923911,12632.113370496,0.0059643081453155,22.6752348843585,110.921587008119,0.941587510523092,FALSE,TRUE,FALSE
"ETH","Ethiopia",2015,"snow_full",4.44168903034584,"MAP","estimated",222280.681072972,8518.71721691574,213761.963856057,0.0383241457412988,11813.4580723826,11460.1289214996,0.827586281480413,FALSE,TRUE,FALSE
"GAB","Gabon",2015,"snow_full",16.5336880312919,"MAP","estimated",2235.68864689905,299.456143517927,1936.23250338112,0.133943581067641,307.793775942293,379.100663887335,0.999284909726468,FALSE,TRUE,FALSE
"GHA","Ghana",2015,"snow_full",27.1359006682193,"MAP","estimated",45615.0682451127,8232.36210020312,37382.7061449096,0.180474619833221,9488.9556894683,9643.33092275288,0.999730304961018,FALSE,TRUE,FALSE
"GIN","Guinea",2015,"snow_full",37.0047253732389,"MAP","estimated",45918.3793797175,11722.5913165751,34195.7880631424,0.255291921773552,8411.25835546664,13256.395283172,0.996935005435981,FALSE,TRUE,FALSE
"GMB","The Gambia",2015,"snow_full",16.1615436677223,"MAP","estimated",4466.05170786417,575.721283396382,3890.33042446779,0.128910572706225,380.221418593574,726.451644086098,0.99989435444155,FALSE,TRUE,FALSE
"GNB","Guinea-Bissau",2015,"snow_full",5.43390998716656,"MAP","estimated",5858.71311364054,323.053536148977,5535.65957749156,0.0551406989696812,240.020921747807,447.303594539874,0.996068689009789,FALSE,TRUE,FALSE
"GNQ","Equatorial Guinea",2015,"snow_full",34.4631748290858,"MAP","estimated",2397.90491647383,504.383559408296,1893.52135706554,0.210343436031651,720.251418626558,565.858656569197,0.967788791016353,FALSE,TRUE,FALSE
"KEN","Kenya",2015,"snow_full",5.61238811543549,"MAP","estimated",58800.8181651058,2873.65637976131,55927.1617853445,0.0488710271291195,2218.91481903351,3856.80849649151,0.822215895130027,FALSE,TRUE,FALSE
"LBR","Liberia",2015,"snow_full",33.370745219075,"MAP","estimated",16738.7379224384,3614.55593461032,13124.1819878281,0.215939573900908,2549.96903104348,4098.46234528327,0.999979141849584,FALSE,TRUE,FALSE
"LSO","Lesotho",2015,"snow_full",,"MAP","missing_MAP_no_estimate",3209.90050536875,,,,,,0,,TRUE,FALSE
"MDG","Madagascar",2015,"snow_full",6.1292538325627,"MAP","estimated",64918.4040198667,4266.40636131463,60651.9976585521,0.0657195201534683,3397.67118195632,5890.98312653028,0.965066759112986,FALSE,TRUE,FALSE
"MLI","Mali",2015,"snow_full",29.3609132094117,"MAP","estimated",87968.261234185,20015.903470003,67952.357764182,0.227535513254237,17514.868481058,23913.9342656264,0.97767054940682,FALSE,TRUE,FALSE
"MOZ","Mozambique",2015,"snow_full",34.6327854633793,"MAP","estimated",74024.3876125815,15836.0532431125,58188.334369469,0.213930216160559,6527.55341006905,17838.8693067979,0.999790945132115,FALSE,TRUE,FALSE
"MRT","Mauritania",2015,"snow_full",6.4035707842887,"MAP","estimated",6687.89899376322,341.153653444182,6346.74534031903,0.0510105869963532,382.678216987015,447.907046700647,0.840119682930452,FALSE,TRUE,FALSE
"MWI","Malawi",2015,"snow_full",18.220052663991,"MAP","estimated",39889.0024103965,6392.82201022167,33496.1804001749,0.160265276740926,4821.92982126994,8136.2127097837,0.999764978481837,FALSE,TRUE,FALSE
"NAM","Namibia",2015,"snow_full",0.747527078008077,"MAP","estimated",2917.63286683462,23.1476694535451,2894.48519738108,0.00793371562154711,8.80805539286492,31.8982872823856,0.611389973186959,FALSE,TRUE,FALSE
"NER","Niger",2015,"snow_full",24.4675094266675,"MAP","estimated",130781.033490802,32357.5937602016,98423.4397306005,0.24741809187857,23833.605476099,40558.7211205351,0.952363358910006,FALSE,TRUE,FALSE
"NGA","Nigeria",2015,"snow_full",24.7148386742744,"MAP","estimated",864459.156359802,190068.584861192,674390.571498609,0.219869942336619,131749.412498181,236788.087657324,0.999968748812492,FALSE,TRUE,FALSE
"RWA","Rwanda",2015,"snow_full",3.51517020020461,"MAP","estimated",24192.851240852,923.271517295664,23269.5797235563,0.0381629890625141,2258.86330735559,1281.34175860812,0.814603360177058,FALSE,TRUE,FALSE
"SEN","Senegal",2015,"snow_full",3.7940130969993,"MAP","estimated",25792.154911383,878.634108696953,24913.520802686,0.0340659441491328,1477.05079283071,1192.30646290114,0.99558981120801,FALSE,TRUE,FALSE
"SLE","Sierra Leone",2015,"snow_full",39.4884460983626,"MAP","estimated",30658.3071959905,7711.13327353278,22947.1739224577,0.251518559855165,5877.6609699097,8584.40865239291,0.99816935916103,FALSE,TRUE,FALSE
"SOM","Somalia",2015,"snow_full",3.06207942936047,"MAP","estimated",74992.4241087959,2810.85954998445,72181.5645588114,0.0374819134517718,1156.96102925527,3952.9915019971,0.983183349547194,FALSE,TRUE,FALSE
"SSD","South Sudan",2015,"snow_full",26.9542365045867,"MAP","estimated",37596.1477230602,7919.93660900126,29676.2111140589,0.210658194752848,4239.80271119919,9532.80304383181,0.998944588913762,FALSE,TRUE,FALSE
"STP","Sao Tome and Principe",2015,"snow_full",,"MAP","missing_MAP_no_estimate",246.668713665251,,,,1.97586382035857,,,,TRUE,FALSE
"SWZ","Swaziland",2015,"snow_full",1.50976317944939,"MAP","estimated",2182.78050307361,31.561664923132,2151.21883815048,0.0144593855766485,1.1775372350791,43.3916279735447,0.0264825648638429,FALSE,TRUE,FALSE
"TCD","Chad",2015,"snow_full",15.4351335502291,"MAP","estimated",80419.5352387475,12249.7488912966,68169.7863474508,0.152323050051581,3813.80248648943,16164.6085007125,0.941951498070144,FALSE,TRUE,FALSE
"TGO","Togo",2015,"snow_full",35.5367930048613,"MAP","estimated",19215.9012241169,4697.9355755757,14517.9656485412,0.244481667593064,2690.54017770444,5374.49401822495,1,FALSE,TRUE,FALSE
"TZA","Tanzania",2015,"snow_full",10.3871042581125,"MAP","estimated",105515.469734238,9125.91111437096,96389.5586198667,0.0864888450703621,9239.79602778234,11768.5183063765,0.982661834291151,FALSE,TRUE,FALSE
"UGA","Uganda",2015,"snow_full",22.5283221289013,"MAP","estimated",102980.329081345,18741.5400648518,84238.7890164936,0.181991456349374,20152.3749939553,23021.8512873042,0.972005626882908,FALSE,TRUE,FALSE
"ZMB","Zambia",2015,"snow_full",18.7741653137543,"MAP","estimated",40792.1955819214,6831.03501309512,33961.1605688263,0.167459361175512,3116.41915303928,8620.16202187501,0.999994981989078,FALSE,TRUE,FALSE
"ZWE","Zimbabwe",2015,"snow_full",6.83446267073993,"MAP","estimated",28833.3741163462,1820.06204775814,27013.312068588,0.063123449944289,786.280022691115,2414.62297877854,0.993374399109765,FALSE,TRUE,FALSE
"AGO","Angola",2024,"map_matched",20.3401829769949,"MAP","estimated",78496.5769564462,18495.0096178569,60001.5673385893,0.235615492228646,14651.9398492798,18389.5864924132,0.997135198338393,FALSE,TRUE,TRUE
"BDI","Burundi",2024,"map_matched",23.4246685162394,"MAP","estimated",43783.7562317264,10931.3083490465,32852.4478826799,0.249665841623828,14430.2985954673,10705.7766586955,0.903118502531811,FALSE,TRUE,TRUE
"BEN","Benin",2024,"map_matched",36.4070797441475,"MAP","estimated",33993.4310312077,10520.6494785831,23472.7815526246,0.309490662149538,7361.29305522589,10124.5820740159,1,FALSE,TRUE,TRUE
"BFA","Burkina Faso",2024,"map_matched",20.8912355688325,"MAP","estimated",54484.0205521836,12257.1042762821,42226.9162759015,0.22496695640408,10708.7756030255,11923.0869179234,1,FALSE,TRUE,TRUE
"BWA","Botswana",2024,"map_matched",0.0785030798269115,"MAP","estimated",1172.25308563155,1.20508155773326,1171.04800407381,0.0010280045943185,0.695282142301979,1.1698511509753,0.500006041684288,FALSE,TRUE,TRUE
"CAF","Central African Republic",2024,"map_matched",33.7356038277751,"MAP","estimated",30131.6302473718,8021.41818640202,22110.2120609698,0.266212552077287,3864.81190981826,7739.86356587316,1,FALSE,TRUE,TRUE
"CIV","Cote d'Ivoire",2024,"map_matched",21.6015841554766,"MAP","estimated",76149.5103506282,16138.6964352353,60010.8139153929,0.211934342859529,12847.9944570404,15512.8993471262,0.999044906250652,FALSE,TRUE,TRUE
"CMR","Cameroon",2024,"map_matched",25.1740174516115,"MAP","estimated",76158.9596642578,20363.024025607,55795.9356386508,0.26737529130356,16295.439261067,19927.350939731,0.994188327616715,FALSE,TRUE,TRUE
"COD","Democratic Republic of the Congo",2024,"map_matched",36.0589155594133,"MAP","estimated",207594.492222304,61414.4985162427,146179.993706061,0.295838766524097,61774.2754897226,59071.6613859364,0.967916469947541,FALSE,TRUE,TRUE
"COG","Congo",2024,"map_matched",23.0367800311056,"MAP","estimated",7790.75347139419,1819.11228117296,5971.64119022123,0.233496321999189,1414.45241393579,1774.85986619447,0.999607704919486,FALSE,TRUE,TRUE
"COM","Comoros",2024,"map_matched",2.05693091322994,"MAP","estimated",991.364747730024,23.6641858847217,967.700561845302,0.0238703120510456,3.33028598949748,22.7904128598407,0.977875023773357,FALSE,TRUE,TRUE
"CPV","Cape Verde",2024,"map_matched",,"MAP","missing_MAP_no_estimate",171.633171400474,,,,3.47634329775336e-24,,,,TRUE,TRUE
"DJI","Djibouti",2024,"map_matched",4.3967566637446,"MAP","estimated",1619.05851447361,71.0743333690938,1547.98418110452,0.0438985575466996,19.4005119570286,67.6052737007714,0.900244405140964,FALSE,TRUE,TRUE
"ERI","Eritrea",2024,"map_matched",1.01244593723427,"MAP","estimated",11415.5571326635,209.24203659459,11206.3150960689,0.0183295509945707,43.3765641194195,218.362677217217,0.941587510523092,FALSE,TRUE,TRUE
"ETH","Ethiopia",2024,"map_matched",3.96841512486915,"MAP","estimated",191455.600459436,8197.34915284963,183258.251306586,0.04281592773039,8908.38144328392,7869.25780170302,0.827585277262,FALSE,TRUE,TRUE
"GAB","Gabon",2024,"map_matched",18.3938632660677,"MAP","estimated",1762.17544190006,326.058889686845,1436.11655221322,0.185032024583927,264.514045573738,313.6754043581,0.999284909726468,FALSE,TRUE,TRUE
"GHA","Ghana",2024,"map_matched",16.1544407206884,"MAP","estimated",39450.0929558237,6630.11200431164,32819.9809515121,0.168063279641344,6745.25942954957,6441.39209155456,0.999730304961018,FALSE,TRUE,TRUE
"GIN","Guinea",2024,"map_matched",21.3998882059171,"MAP","estimated",41823.6813861269,10135.7215799808,31687.959806146,0.242344079814621,7062.92867541533,9965.44612532933,0.996935005435981,FALSE,TRUE,TRUE
"GMB","The Gambia",2024,"map_matched",7.44118125415429,"MAP","estimated",4149.15874769844,356.136102455959,3793.02264524248,0.0858333276964902,125.250703961608,347.202407323794,0.99989435444155,FALSE,TRUE,TRUE
"GNB","Guinea-Bissau",2024,"map_matched",6.4586512545087,"MAP","estimated",5124.05416089457,427.900424001758,4696.15373689281,0.0835081774247004,243.753822660091,429.211971208823,0.996068689009789,FALSE,TRUE,TRUE
"GNQ","Equatorial Guinea",2024,"map_matched",22.7935103595535,"MAP","estimated",2267.52069426983,489.911835450192,1777.60885881964,0.216056169493064,718.459783286752,469.629522414182,0.967788791016353,FALSE,TRUE,TRUE
"KEN","Kenya",2024,"map_matched",4.56636270936913,"MAP","estimated",40835.6314958744,2193.66802988953,38641.9634659849,0.0537194589512141,2762.50881132626,2134.02691116835,0.822215895130027,FALSE,TRUE,TRUE
"LBR","Liberia",2024,"map_matched",15.076632247439,"MAP","estimated",14929.2413209443,2543.4895598666,12385.7517610777,0.170369646064889,2689.78371276534,2459.58577139001,0.999979141849584,FALSE,TRUE,TRUE
"LSO","Lesotho",2024,"map_matched",,"MAP","missing_MAP_no_estimate",2500.22260683638,,,,,,0,,TRUE,TRUE
"MDG","Madagascar",2024,"map_matched",9.56229188686996,"MAP","estimated",56616.2699064944,7189.70279425051,49426.5671122438,0.126990047315459,4898.31220543322,7188.30107010822,0.965066759112986,FALSE,TRUE,TRUE
"MLI","Mali",2024,"map_matched",17.8255590399717,"MAP","estimated",87756.7145398564,18654.9499462754,69101.7645935811,0.212575756101294,12944.5842730324,18542.5466539217,0.97767054940682,FALSE,TRUE,TRUE
"MOZ","Mozambique",2024,"map_matched",24.0344454120773,"MAP","estimated",75208.0645451155,16841.2149810129,58366.8495641027,0.223928312513749,10284.9934524545,16165.6115090219,0.999790945132115,FALSE,TRUE,TRUE
"MRT","Mauritania",2024,"map_matched",2.77377496776398,"MAP","estimated",5487.39520476196,165.335748892621,5322.05945586934,0.0301300968352239,192.831907593039,159.224016466713,0.840119682930452,FALSE,TRUE,TRUE
"MWI","Malawi",2024,"map_matched",19.1757235989892,"MAP","estimated",34215.8271722914,7131.52275413545,27084.304418156,0.208427600426702,5556.77907078908,6973.68042027351,0.999764978481837,FALSE,TRUE,TRUE
"NAM","Namibia",2024,"map_matched",0.94567686375632,"MAP","estimated",2453.1860336331,32.4911253872222,2420.69490824588,0.013244460445221,11.0131110529254,32.2878392719497,0.611389973186959,FALSE,TRUE,TRUE
"NER","Niger",2024,"map_matched",17.3368601964551,"MAP","estimated",137095.733919724,34432.676016036,102663.057903688,0.251157895519914,20343.4978323923,34770.335062814,0.952363358910006,FALSE,TRUE,TRUE
"NGA","Nigeria",2024,"map_matched",24.7045606738025,"MAP","estimated",733038.165705799,196851.604858561,536186.560847238,0.26854209517048,138110.850542117,194354.195983394,0.999968748812492,FALSE,TRUE,TRUE
"RWA","Rwanda",2024,"map_matched",2.95274596542956,"MAP","estimated",19235.6005186113,844.311263560119,18391.2892550511,0.0438931585599946,2147.105688144,850.789430694682,0.814603360177058,FALSE,TRUE,TRUE
"SEN","Senegal",2024,"map_matched",6.76968783303698,"MAP","estimated",23309.1314317423,1735.06457104369,21574.0668606986,0.0744371181793966,766.297572416344,1678.78977996224,0.99558981120801,FALSE,TRUE,TRUE
"SLE","Sierra Leone",2024,"map_matched",30.8209909320081,"MAP","estimated",27722.5042039334,7566.71132755309,20155.7928763803,0.272944726489733,6200.18547588636,7250.2965830168,0.99816935916103,FALSE,TRUE,TRUE
