"survey","country","region","records","deaths","distinct_children","regkey","survey_year","lat","lon","selected","exclusion"
"GH5AFL","GHA","GHA:GH5AFL:upperwest",1596,34,504,"upperwest",2008,10.4248984838651,-2.20283980016703,FALSE,"centroid_south_of_12N"
"GH72FL","GHA","GHA:GH72FL:western",3295,21,996,"western",2014,5.73666987177624,-2.4093218543349,FALSE,"centroid_south_of_12N"
"GH72FL","GHA","GHA:GH72FL:eastern",3204,38,974,"eastern",2014,6.41429978674635,-0.448276877654385,FALSE,"centroid_south_of_12N"
"GH72FL","GHA","GHA:GH72FL:ashanti",3449,40,1021,"ashanti",2014,6.80083257856452,-1.45063238191128,FALSE,"centroid_south_of_12N"
"GH72FL","GHA","GHA:GH72FL:central",3356,31,1016,"central",2014,5.56533642228731,-1.21806739400964,FALSE,"centroid_south_of_12N"
"GH72FL","GHA","GHA:GH72FL:northern",4958,70,1516,"northern",2014,9.34439409640355,-0.962027703326995,FALSE,"centroid_south_of_12N"
"GH72FL","GHA","GHA:GH72FL:volta",2732,26,839,"volta",2014,7.22770489442386,0.407522073140982,FALSE,"centroid_south_of_12N"
"GH72FL","GHA","GHA:GH72FL:brongahafo",3771,28,1121,"brongahafo",2014,7.69830925314188,-1.66690652694763,FALSE,"centroid_south_of_12N"
"GH72FL","GHA","GHA:GH72FL:uppereast",3130,20,937,"uppereast",2014,10.7764137182329,-0.804991895504114,FALSE,"centroid_south_of_12N"
"GH72FL","GHA","GHA:GH72FL:upperwest",2845,39,889,"upperwest",2014,10.4074516107181,-2.21145825835182,FALSE,"centroid_south_of_12N"
"GH72FL","GHA","GHA:GH72FL:greateraccra",2612,12,787,"greateraccra",2014,5.7985976942382,0.0386562164733648,FALSE,"centroid_south_of_12N"
"GH8CFL","GHA","GHA:GH8CFL:western",2653,17,782,"western",2022,5.39911726649729,-2.14902535667236,FALSE,"centroid_south_of_12N"
"GH8CFL","GHA","GHA:GH8CFL:central",2943,24,881,"central",2022,5.56708532217587,-1.21537012380898,FALSE,"centroid_south_of_12N"
"GH8CFL","GHA","GHA:GH8CFL:greateraccra",2661,10,801,"greateraccra",2022,5.80452352057506,0.0461507458733928,FALSE,"centroid_south_of_12N"
"GH8CFL","GHA","GHA:GH8CFL:volta",2297,6,683,"volta",2022,6.3933838202238,0.549920178460809,FALSE,"centroid_south_of_12N"
"GH8CFL","GHA","GHA:GH8CFL:eastern",2546,14,755,"eastern",2022,6.41742486836064,-0.448704111361612,FALSE,"centroid_south_of_12N"
"GH8CFL","GHA","GHA:GH8CFL:ashanti",3463,22,1018,"ashanti",2022,6.79926844954355,-1.4572414328175,FALSE,"centroid_south_of_12N"
"GH8CFL","GHA","GHA:GH8CFL:westernnorth",2547,9,761,"westernnorth",2022,6.22392223114468,-2.78400555794078,FALSE,"centroid_south_of_12N"
"GH8CFL","GHA","GHA:GH8CFL:ahafo",2933,11,867,"ahafo",2022,6.91589128988823,-2.45042331954751,FALSE,"centroid_south_of_12N"
"GH8CFL","GHA","GHA:GH8CFL:bono",2552,15,746,"bono",2022,7.6874772355295,-2.49841488221786,FALSE,"centroid_south_of_12N"
"GH8CFL","GHA","GHA:GH8CFL:bonoeast",3693,26,1100,"bonoeast",2022,7.88544522759966,-1.07732141794985,FALSE,"centroid_south_of_12N"
"GH8CFL","GHA","GHA:GH8CFL:oti",3575,37,1076,"oti",2022,7.94430786521901,0.279499496367151,FALSE,"centroid_south_of_12N"
"GH8CFL","GHA","GHA:GH8CFL:northern",5694,32,1677,"northern",2022,9.46182495962281,-0.289844400042812,FALSE,"centroid_south_of_12N"
"GH8CFL","GHA","GHA:GH8CFL:savannah",4559,35,1337,"savannah",2022,9.03519919188781,-1.5304441185547,FALSE,"centroid_south_of_12N"
"GH8CFL","GHA","GHA:GH8CFL:northeast",4777,17,1413,"northeast",2022,10.328792346544,-0.598602370464144,FALSE,"centroid_south_of_12N"
"GH8CFL","GHA","GHA:GH8CFL:uppereast",3426,22,1020,"uppereast",2022,10.7815175201105,-0.805595291485159,FALSE,"centroid_south_of_12N"
"GH8CFL","GHA","GHA:GH8CFL:upperwest",3412,24,995,"upperwest",2022,10.4167630574071,-2.21142406088298,FALSE,"centroid_south_of_12N"
"GN52FL","GIN","GIN:GN52FL:boke",3466,72,1351,"boke",2005,11.3613969252591,-13.772587755293,FALSE,"centroid_south_of_12N"
"GN52FL","GIN","GIN:GN52FL:kankan",4383,134,1688,"kankan",2005,10.5851336889061,-9.33261644396645,FALSE,"centroid_south_of_12N"
"GN52FL","GIN","GIN:GN52FL:labe",2721,45,1043,"labe",2005,11.7512749108151,-12.0175891287267,FALSE,"centroid_south_of_12N"
"GN52FL","GIN","GIN:GN52FL:faranah",3682,87,1374,"faranah",2005,10.4875860555425,-10.6571658995977,FALSE,"centroid_south_of_12N"
"GN52FL","GIN","GIN:GN52FL:mamou",2755,72,1040,"mamou",2005,10.6702054041795,-12.0757037979311,FALSE,"centroid_south_of_12N"
"GN52FL","GIN","GIN:GN52FL:nzerekore",4021,108,1513,"nzerekore",2005,8.43852910149222,-8.89442540647969,FALSE,"centroid_south_of_12N"
"GN52FL","GIN","GIN:GN52FL:conakry",2379,30,898,"conakry",2005,9.62653996764686,-13.5726292292021,FALSE,"centroid_south_of_12N"
"GN52FL","GIN","GIN:GN52FL:kindia",3932,107,1467,"kindia",2005,10.217842120997,-13.1206694376639,FALSE,"centroid_south_of_12N"
"GN62FL","GIN","GIN:GN62FL:conakry",4336,48,1274,"conakry",2012,9.62653996764686,-13.5726292292021,FALSE,"centroid_south_of_12N"
"GN62FL","GIN","GIN:GN62FL:boke",3884,54,1169,"boke",2012,11.3613969252591,-13.772587755293,FALSE,"centroid_south_of_12N"
"GN62FL","GIN","GIN:GN62FL:labe",4655,83,1418,"labe",2012,11.7512749108151,-12.0175891287267,FALSE,"centroid_south_of_12N"
"GN62FL","GIN","GIN:GN62FL:faranah",6287,140,1892,"faranah",2012,10.4875860555425,-10.6571658995977,FALSE,"centroid_south_of_12N"
"GN62FL","GIN","GIN:GN62FL:nzerekore",5126,74,1552,"nzerekore",2012,8.43852910149222,-8.89442540647969,FALSE,"centroid_south_of_12N"
"GN62FL","GIN","GIN:GN62FL:kindia",4716,76,1436,"kindia",2012,10.217842120997,-13.1206694376639,FALSE,"centroid_south_of_12N"
"GN62FL","GIN","GIN:GN62FL:mamou",4327,66,1382,"mamou",2012,10.6702054041795,-12.0757037979311,FALSE,"centroid_south_of_12N"
"GN62FL","GIN","GIN:GN62FL:kankan",6589,192,2030,"kankan",2012,10.5851336889061,-9.33261644396645,FALSE,"centroid_south_of_12N"
"GN71FL","GIN","GIN:GN71FL:mamou",4838,58,1429,"mamou",2018,10.6702054041795,-12.0757037979311,FALSE,"centroid_south_of_12N"
"GN71FL","GIN","GIN:GN71FL:nzerekore",5846,92,1722,"nzerekore",2018,8.43852910149222,-8.89442540647969,FALSE,"centroid_south_of_12N"
"GN71FL","GIN","GIN:GN71FL:kindia",6405,125,1886,"kindia",2018,10.217842120997,-13.1206694376639,FALSE,"centroid_south_of_12N"
"GN71FL","GIN","GIN:GN71FL:conakry",4190,21,1216,"conakry",2018,9.62653996764686,-13.5726292292021,FALSE,"centroid_south_of_12N"
"GN71FL","GIN","GIN:GN71FL:kankan",7216,141,2116,"kankan",2018,10.5851336889061,-9.33261644396645,FALSE,"centroid_south_of_12N"
"GN71FL","GIN","GIN:GN71FL:boke",6680,122,1989,"boke",2018,11.3613969252591,-13.772587755293,FALSE,"centroid_south_of_12N"
"GN71FL","GIN","GIN:GN71FL:faranah",6120,132,1842,"faranah",2018,10.4875860555425,-10.6571658995977,FALSE,"centroid_south_of_12N"
"GN71FL","GIN","GIN:GN71FL:labe",5607,78,1645,"labe",2018,11.7512749108151,-12.0175891287267,FALSE,"centroid_south_of_12N"
"GM61FL","GMB","GMB:GM61FL:basse",6493,76,1957,"basse",2013,13.3988197248954,-14.1601550427024,TRUE,"included"
"GM61FL","GMB","GMB:GM61FL:kanifing",4837,40,1423,"kanifing",2013,13.4495546609509,-16.6620823847617,TRUE,"included"
"GM61FL","GMB","GMB:GM61FL:kuntaur",5523,44,1677,"kuntaur",2013,13.6602473838852,-14.9298158603816,TRUE,"included"
"GM61FL","GMB","GMB:GM61FL:mansakonko",4721,28,1445,"mansakonko",2013,13.391125169885,-15.7348308140509,TRUE,"included"
"GM61FL","GMB","GMB:GM61FL:brikama",7970,66,2408,"brikama",2013,13.2454309685905,-16.3989863733328,TRUE,"included"
"GM61FL","GMB","GMB:GM61FL:janjanbureh",5136,23,1551,"janjanbureh",2013,13.5415188666221,-14.9408744806733,TRUE,"included"
"GM61FL","GMB","GMB:GM61FL:banjul",3245,27,966,"banjul",2013,13.4577865012431,-16.5976206588082,TRUE,"included"
"GM61FL","GMB","GMB:GM61FL:kerewan",6679,33,2034,"kerewan",2013,13.5091199533534,-16.0192873433387,TRUE,"included"
"GM81FL","GMB","GMB:GM81FL:banjul",2710,24,825,"banjul",2019,13.4308704719416,-16.6190548584627,TRUE,"included"
"GM81FL","GMB","GMB:GM81FL:kanifing",4647,44,1399,"kanifing",2019,13.4440056944325,-16.6747283019561,TRUE,"included"
"GM81FL","GMB","GMB:GM81FL:brikama",8339,55,2508,"brikama",2019,13.2425193398986,-16.3929759659518,TRUE,"included"
"GM81FL","GMB","GMB:GM81FL:mansakonko",4548,54,1387,"mansakonko",2019,13.3905486341632,-15.7367323998165,TRUE,"included"
"GM81FL","GMB","GMB:GM81FL:kerewan",6531,73,1983,"kerewan",2019,13.5085214975041,-16.0112532553312,TRUE,"included"
"GM81FL","GMB","GMB:GM81FL:kuntaur",6898,89,2097,"kuntaur",2019,13.6602789141231,-14.9294628753505,TRUE,"included"
"GM81FL","GMB","GMB:GM81FL:janjanbureh",6018,66,1838,"janjanbureh",2019,13.5402880234889,-14.9366140522677,TRUE,"included"
"GM81FL","GMB","GMB:GM81FL:basse",9434,81,2892,"basse",2019,13.3984299455495,-14.1589951753945,TRUE,"included"
"KE42FL","KEN","KEN:KE42FL:eastern",1618,27,957,"eastern",2003,1.11263691981217,37.9181090958202,FALSE,"outside_Sahel_geographic_rule"
"KE42FL","KEN","KEN:KE42FL:coast",1650,22,956,"coast",2003,-2.46561835961894,39.3393523458081,FALSE,"outside_Sahel_geographic_rule"
"KE42FL","KEN","KEN:KE42FL:riftvalley",2748,47,1601,"riftvalley",2003,1.10231315977625,35.9368988718076,FALSE,"centroid_south_of_12N"
"KE42FL","KEN","KEN:KE42FL:western",1801,41,1056,"western",2003,0.506849989741148,34.5990206467262,FALSE,"centroid_south_of_12N"
"KE42FL","KEN","KEN:KE42FL:nairobiarea",1303,23,745,"nairobiarea",2003,-1.30152625585497,36.8577878214257,FALSE,"outside_Sahel_geographic_rule"
"KE42FL","KEN","KEN:KE42FL:nyanza",1768,64,1046,"nyanza",2003,-0.497726058617033,34.4814045678334,FALSE,"centroid_south_of_12N"
"KE42FL","KEN","KEN:KE42FL:central",1793,18,1027,"central",2003,-0.595305477987851,36.8749368049859,FALSE,"outside_Sahel_geographic_rule"
"KE42FL","KEN","KEN:KE42FL:northeastern",1116,26,649,"northeastern",2003,1.35089406228598,40.2353941765771,FALSE,"outside_Sahel_geographic_rule"
"KE52FL","KEN","KEN:KE52FL:nyanza",5869,115,1758,"nyanza",2008,-0.497726058617033,34.4814045678334,FALSE,"centroid_south_of_12N"
"KE52FL","KEN","KEN:KE52FL:eastern",4416,24,1329,"eastern",2008,1.11263691981217,37.9181090958202,FALSE,"outside_Sahel_geographic_rule"
"KE52FL","KEN","KEN:KE52FL:northeastern",3285,39,1002,"northeastern",2008,1.35089406228598,40.2353941765771,FALSE,"outside_Sahel_geographic_rule"
"KE52FL","KEN","KEN:KE52FL:central",2903,36,886,"central",2008,-0.595305477987851,36.8749368049859,FALSE,"outside_Sahel_geographic_rule"
"KE52FL","KEN","KEN:KE52FL:nairobiarea",2213,18,661,"nairobiarea",2008,-1.30152625585497,36.8577878214257,FALSE,"outside_Sahel_geographic_rule"
"KE52FL","KEN","KEN:KE52FL:riftvalley",6141,47,1827,"riftvalley",2008,1.10231315977625,35.9368988718076,FALSE,"centroid_south_of_12N"
"KE52FL","KEN","KEN:KE52FL:western",4410,59,1325,"western",2008,0.506849989741148,34.5990206467262,FALSE,"centroid_south_of_12N"
"KE52FL","KEN","KEN:KE52FL:coast",4838,55,1491,"coast",2008,-2.46561835961894,39.3393523458081,FALSE,"outside_Sahel_geographic_rule"
"KE72FL","KEN","KEN:KE72FL:nairobi",2932,34,854,"nairobi",2014,-1.29306345605667,36.8668159607289,FALSE,"outside_Sahel_geographic_rule"
"KE72FL","KEN","KEN:KE72FL:central",8579,65,2539,"central",2014,-0.58854887549753,36.8687261326553,FALSE,"outside_Sahel_geographic_rule"
"KE72FL","KEN","KEN:KE72FL:coast",15870,138,4785,"coast",2014,-2.48404863129734,39.3410126936108,FALSE,"outside_Sahel_geographic_rule"
"KE72FL","KEN","KEN:KE72FL:eastern",18951,113,5712,"eastern",2014,1.06303225492387,37.9599329688337,FALSE,"outside_Sahel_geographic_rule"
"KE72FL","KEN","KEN:KE72FL:northeastern",9842,64,3037,"northeastern",2014,1.34341723304258,40.2281039882249,FALSE,"outside_Sahel_geographic_rule"
"KE72FL","KEN","KEN:KE72FL:nyanza",18256,188,5434,"nyanza",2014,-0.511599822035409,34.5523107034778,FALSE,"centroid_south_of_12N"
"KE72FL","KEN","KEN:KE72FL:riftvalley",40589,237,12091,"riftvalley",2014,1.04860649212283,35.9329210413489,FALSE,"centroid_south_of_12N"
"KE72FL","KEN","KEN:KE72FL:western",11999,104,3530,"western",2014,0.510523987799683,34.5982466037618,FALSE,"centroid_south_of_12N"
"KE8CFL","KEN","KEN:KE8CFL:mombasa",2108,23,622,"mombasa",2022,-4.01661281936675,39.6546230015395,FALSE,"outside_Sahel_geographic_rule"
"KE8CFL","KEN","KEN:KE8CFL:kwale",2514,11,742,"kwale",2022,-4.14511538972562,39.1576022483961,FALSE,"outside_Sahel_geographic_rule"
"KE8CFL","KEN","KEN:KE8CFL:kilifi",2371,12,702,"kilifi",2022,-3.17499911911423,39.6861543437116,FALSE,"outside_Sahel_geographic_rule"
"KE8CFL","KEN","KEN:KE8CFL:tanariver",3665,21,1069,"tanariver",2022,-1.5588856723471,39.4124484155646,FALSE,"outside_Sahel_geographic_rule"
"KE8CFL","KEN","KEN:KE8CFL:lamu",2388,24,733,"lamu",2022,-2.04519968167467,40.7830226703242,FALSE,"outside_Sahel_geographic_rule"
"KE8CFL","KEN","KEN:KE8CFL:taitataveta",1523,8,443,"taitataveta",2022,-3.43128733451776,38.4220263989114,FALSE,"outside_Sahel_geographic_rule"
"KE8CFL","KEN","KEN:KE8CFL:garissa",3533,26,1050,"garissa",2022,-0.488591928795564,40.1767937755813,FALSE,"outside_Sahel_geographic_rule"
"KE8CFL","KEN","KEN:KE8CFL:wajir",4311,32,1250,"wajir",2022,1.80869461308506,40.0337569074154,FALSE,"outside_Sahel_geographic_rule"
"KE8CFL","KEN","KEN:KE8CFL:mandera",5403,14,1537,"mandera",2022,3.43724568724861,40.7369913233133,FALSE,"outside_Sahel_geographic_rule"
"KE8CFL","KEN","KEN:KE8CFL:marsabit",3082,9,906,"marsabit",2022,2.95118099679373,37.6618081277083,FALSE,"outside_Sahel_geographic_rule"
"KE8CFL","KEN","KEN:KE8CFL:isiolo",2966,18,873,"isiolo",2022,1.0100423903903,38.5412080501847,FALSE,"outside_Sahel_geographic_rule"
"KE8CFL","KEN","KEN:KE8CFL:meru",1668,7,506,"meru",2022,0.16625120369488,37.7631380335425,FALSE,"outside_Sahel_geographic_rule"
"KE8CFL","KEN","KEN:KE8CFL:tharakanithi",1439,4,429,"tharakanithi",2022,-0.206287860728738,37.872533162853,FALSE,"outside_Sahel_geographic_rule"
"KE8CFL","KEN","KEN:KE8CFL:embu",1569,12,454,"embu",2022,-0.604375493402295,37.6266606730773,FALSE,"outside_Sahel_geographic_rule"
"KE8CFL","KEN","KEN:KE8CFL:kitui",1911,7,563,"kitui",2022,-1.49160967714307,38.4075651642256,FALSE,"outside_Sahel_geographic_rule"
"KE8CFL","KEN","KEN:KE8CFL:machakos",1662,13,500,"machakos",2022,-1.28130566046066,37.4111680370264,FALSE,"outside_Sahel_geographic_rule"
"KE8CFL","KEN","KEN:KE8CFL:makueni",1754,10,510,"makueni",2022,-2.15829387576765,37.7896651897571,FALSE,"outside_Sahel_geographic_rule"
"KE8CFL","KEN","KEN:KE8CFL:nyandarua",1714,10,487,"nyandarua",2022,-0.32022787556845,36.481215774223,FALSE,"outside_Sahel_geographic_rule"
"KE8CFL","KEN","KEN:KE8CFL:nyeri",1346,10,384,"nyeri",2022,-0.34288480113451,36.9566757599487,FALSE,"outside_Sahel_geographic_rule"
"KE8CFL","KEN","KEN:KE8CFL:kirinyaga",1529,12,445,"kirinyaga",2022,-0.524836940835011,37.319899839303,FALSE,"outside_Sahel_geographic_rule"
"KE8CFL","KEN","KEN:KE8CFL:muranga",1528,8,453,"muranga",2022,-0.808138348538023,37.0291220392109,FALSE,"outside_Sahel_geographic_rule"
"KE8CFL","KEN","KEN:KE8CFL:kiambu",2025,14,591,"kiambu",2022,-1.06919184745235,36.8235803960245,FALSE,"outside_Sahel_geographic_rule"
"KE8CFL","KEN","KEN:KE8CFL:turkana",3571,36,1048,"turkana",2022,3.23402997977852,35.4188170506867,FALSE,"centroid_south_of_12N"
"KE8CFL","KEN","KEN:KE8CFL:westpokot",4436,29,1318,"westpokot",2022,1.73193373760474,35.2442395616541,FALSE,"centroid_south_of_12N"
"KE8CFL","KEN","KEN:KE8CFL:samburu",3308,21,981,"samburu",2022,1.31664272816288,37.1181747838879,FALSE,"outside_Sahel_geographic_rule"
"KE8CFL","KEN","KEN:KE8CFL:transnzoia",2286,15,682,"transnzoia",2022,1.04967482869955,34.9587988908048,FALSE,"centroid_south_of_12N"
"KE8CFL","KEN","KEN:KE8CFL:uasingishu",2206,13,657,"uasingishu",2022,0.533296322721166,35.3196931175714,FALSE,"centroid_south_of_12N"
"KE8CFL","KEN","KEN:KE8CFL:elgeyomarakwet",2368,10,705,"elgeyomarakwet",2022,0.797985279572538,35.5376842554995,FALSE,"centroid_south_of_12N"
"KE8CFL","KEN","KEN:KE8CFL:nandi",2083,13,601,"nandi",2022,0.184348591727761,35.1147934659656,FALSE,"centroid_south_of_12N"
"KE8CFL","KEN","KEN:KE8CFL:baringo",2676,21,803,"baringo",2022,0.663599221783756,35.9480257914911,FALSE,"centroid_south_of_12N"
"KE8CFL","KEN","KEN:KE8CFL:laikipia",1722,15,498,"laikipia",2022,0.324756734184892,36.7753833344217,FALSE,"outside_Sahel_geographic_rule"
"KE8CFL","KEN","KEN:KE8CFL:nakuru",2398,19,716,"nakuru",2022,-0.465135217119582,36.0778773255023,FALSE,"outside_Sahel_geographic_rule"
"KE8CFL","KEN","KEN:KE8CFL:narok",3156,13,949,"narok",2022,-1.26035431827232,35.573029586724,FALSE,"centroid_south_of_12N"
"KE8CFL","KEN","KEN:KE8CFL:kajiado",2591,14,755,"kajiado",2022,-2.12066305581188,36.9059815905512,FALSE,"outside_Sahel_geographic_rule"
"KE8CFL","KEN","KEN:KE8CFL:kericho",2359,12,702,"kericho",2022,-0.287559266852736,35.3100824666941,FALSE,"centroid_south_of_12N"
"KE8CFL","KEN","KEN:KE8CFL:bomet",2356,14,700,"bomet",2022,-0.710789162480576,35.3012070538861,FALSE,"centroid_south_of_12N"
"KE8CFL","KEN","KEN:KE8CFL:kakamega",2256,17,683,"kakamega",2022,0.403330995073786,34.745194148597,FALSE,"centroid_south_of_12N"
"KE8CFL","KEN","KEN:KE8CFL:vihiga",1826,15,549,"vihiga",2022,0.0758489217883526,34.7222340146967,FALSE,"centroid_south_of_12N"
"KE8CFL","KEN","KEN:KE8CFL:bungoma",2586,24,778,"bungoma",2022,0.749915393804708,34.6387525566507,FALSE,"centroid_south_of_12N"
"KE8CFL","KEN","KEN:KE8CFL:busia",2416,28,744,"busia",2022,0.412583325029492,34.2155562716548,FALSE,"centroid_south_of_12N"
"KE8CFL","KEN","KEN:KE8CFL:siaya",2198,18,661,"siaya",2022,0.009667631800601,34.283037962141,FALSE,"centroid_south_of_12N"
"KE8CFL","KEN","KEN:KE8CFL:kisumu",2390,20,723,"kisumu",2022,-0.15770758344999,34.8865635130359,FALSE,"centroid_south_of_12N"
"KE8CFL","KEN","KEN:KE8CFL:homabay",2358,19,718,"homabay",2022,-0.572298831792991,34.4438183201668,FALSE,"centroid_south_of_12N"
"KE8CFL","KEN","KEN:KE8CFL:migori",2926,30,879,"migori",2022,-1.02034764033634,34.429828621493,FALSE,"centroid_south_of_12N"
"KE8CFL","KEN","KEN:KE8CFL:kisii",1869,13,565,"kisii",2022,-0.77565392618669,34.7750006571164,FALSE,"centroid_south_of_12N"
"KE8CFL","KEN","KEN:KE8CFL:nyamira",1526,10,463,"nyamira",2022,-0.642683979877132,34.9647004844388,FALSE,"centroid_south_of_12N"
"KE8CFL","KEN","KEN:KE8CFL:nairobi",2642,16,749,"nairobi",2022,-1.29306345605667,36.8668159607289,FALSE,"outside_Sahel_geographic_rule"
"MD42FL","MDG","MDG:MD42FL:antananarivo",5536,50,2598,"antananarivo",2004,-18.9189652505455,46.8122908886651,FALSE,"outside_Sahel_geographic_rule"
"MD42FL","MDG","MDG:MD42FL:fianarantsoa",3138,25,1498,"fianarantsoa",2004,-21.8494194056458,46.864189569173,FALSE,"outside_Sahel_geographic_rule"
"MD42FL","MDG","MDG:MD42FL:toamasina",2595,36,1268,"toamasina",2004,-17.8247575820335,48.7512960898327,FALSE,"outside_Sahel_geographic_rule"
"MD42FL","MDG","MDG:MD42FL:mahajanga",2126,30,1052,"mahajanga",2004,-16.5385232389388,46.6913646962083,FALSE,"outside_Sahel_geographic_rule"
"MD42FL","MDG","MDG:MD42FL:toliara",2545,41,1216,"toliara",2004,-22.576210282886,45.0146319789403,FALSE,"outside_Sahel_geographic_rule"
"MD42FL","MDG","MDG:MD42FL:antsiranana",1523,26,755,"antsiranana",2004,-13.8686462304958,49.4198234131235,FALSE,"outside_Sahel_geographic_rule"
"MD51FL","MDG","MDG:MD51FL:analamanga",6759,48,2005,"analamanga",2008,-18.4202699873895,47.4208354403565,FALSE,"outside_Sahel_geographic_rule"
"MD51FL","MDG","MDG:MD51FL:vakinankaratra",3375,32,1010,"vakinankaratra",2008,-19.729914151492,46.8357911642554,FALSE,"outside_Sahel_geographic_rule"
"MD51FL","MDG","MDG:MD51FL:itasy",3710,43,1115,"itasy",2008,-19.0543915502148,46.8922225419326,FALSE,"outside_Sahel_geographic_rule"
"MD51FL","MDG","MDG:MD51FL:bongolava",3335,26,1031,"bongolava",2008,-18.5863264106777,46.1483775906165,FALSE,"outside_Sahel_geographic_rule"
"MD51FL","MDG","MDG:MD51FL:hautematsiatra",4026,54,1236,"hautematsiatra",2008,-21.4426896050332,46.5990949795286,FALSE,"outside_Sahel_geographic_rule"
"MD51FL","MDG","MDG:MD51FL:amoronimania",3768,39,1130,"amoronimania",2008,-20.4943224213186,46.6890498318093,FALSE,"outside_Sahel_geographic_rule"
"MD51FL","MDG","MDG:MD51FL:vatovavyfitovinany",3460,79,1052,"vatovavyfitovinany",2008,-21.3449296989035,47.8738188617867,FALSE,"outside_Sahel_geographic_rule"
"MD51FL","MDG","MDG:MD51FL:ihorombe",3603,46,1091,"ihorombe",2008,-22.5189935147421,46.1447436694153,FALSE,"outside_Sahel_geographic_rule"
"MD51FL","MDG","MDG:MD51FL:atsimoatsinanana",3839,56,1184,"atsimoatsinanana",2008,-23.2924478855586,47.2503901080582,FALSE,"outside_Sahel_geographic_rule"
"MD51FL","MDG","MDG:MD51FL:atsinanana",2633,17,786,"atsinanana",2008,-19.098929384821,48.6917762019365,FALSE,"outside_Sahel_geographic_rule"
"MD51FL","MDG","MDG:MD51FL:analanjirofo",2448,17,750,"analanjirofo",2008,-16.3857060175822,49.3613975462595,FALSE,"outside_Sahel_geographic_rule"
"MD51FL","MDG","MDG:MD51FL:alaotramangoro",2940,31,895,"alaotramangoro",2008,-17.9182736469116,48.3217931368562,FALSE,"outside_Sahel_geographic_rule"
"MD51FL","MDG","MDG:MD51FL:boeny",2698,33,823,"boeny",2008,-16.2747783550412,46.2150155393581,FALSE,"outside_Sahel_geographic_rule"
"MD51FL","MDG","MDG:MD51FL:sofia",3264,22,1007,"sofia",2008,-15.3396877091723,48.293001164106,FALSE,"outside_Sahel_geographic_rule"
"MD51FL","MDG","MDG:MD51FL:betsiboka",3316,43,1003,"betsiboka",2008,-17.2263041151496,46.9975927561399,FALSE,"outside_Sahel_geographic_rule"
"MD51FL","MDG","MDG:MD51FL:melaky",2488,18,759,"melaky",2008,-17.709484432437,44.8087926232798,FALSE,"outside_Sahel_geographic_rule"
"MD51FL","MDG","MDG:MD51FL:atsimoandrefana",3369,30,1020,"atsimoandrefana",2008,-23.045933135364,44.4335130523625,FALSE,"outside_Sahel_geographic_rule"
"MD51FL","MDG","MDG:MD51FL:androy",3643,38,1096,"androy",2008,-24.8209813572739,45.4393358410903,FALSE,"outside_Sahel_geographic_rule"
"MD51FL","MDG","MDG:MD51FL:anosy",3339,47,1026,"anosy",2008,-23.9844678028625,46.2540332508505,FALSE,"outside_Sahel_geographic_rule"
"MD51FL","MDG","MDG:MD51FL:menabe",2596,20,805,"menabe",2008,-20.225730684361,44.8988688953406,FALSE,"outside_Sahel_geographic_rule"
"MD51FL","MDG","MDG:MD51FL:diana",2059,14,678,"diana",2008,-13.3427609066604,48.9265040658482,FALSE,"outside_Sahel_geographic_rule"
"MD51FL","MDG","MDG:MD51FL:sava",2437,24,747,"sava",2008,-14.3091191211922,49.823632586136,FALSE,"outside_Sahel_geographic_rule"
"MD81FL","MDG","MDG:MD81FL:antananarivocapital",3642,38,1075,"antananarivocapital",2021,-18.8967169530862,47.5233243394999,FALSE,"outside_Sahel_geographic_rule"
"MD81FL","MDG","MDG:MD81FL:analamangaexcludingcapital",2496,25,726,"analamangaexcludingcapital",2021,-18.4180023300291,47.4203490396884,FALSE,"outside_Sahel_geographic_rule"
"MD81FL","MDG","MDG:MD81FL:vakinankaratra",3062,41,915,"vakinankaratra",2021,-19.729914151492,46.8357911642554,FALSE,"outside_Sahel_geographic_rule"
"MD81FL","MDG","MDG:MD81FL:itasy",3106,25,927,"itasy",2021,-19.0543915502148,46.8922225419326,FALSE,"outside_Sahel_geographic_rule"
"MD81FL","MDG","MDG:MD81FL:bongolava",3500,54,1053,"bongolava",2021,-18.5863264106777,46.1483775906165,FALSE,"outside_Sahel_geographic_rule"
"MD81FL","MDG","MDG:MD81FL:hautematsiatra",2750,34,820,"hautematsiatra",2021,-21.4426896050332,46.5990949795286,FALSE,"outside_Sahel_geographic_rule"
"MD81FL","MDG","MDG:MD81FL:amoronimania",3269,45,991,"amoronimania",2021,-20.4943224213186,46.6890498318093,FALSE,"outside_Sahel_geographic_rule"
"MD81FL","MDG","MDG:MD81FL:vatovavyfitovinany",2912,47,891,"vatovavyfitovinany",2021,-21.3449296989035,47.8738188617867,FALSE,"outside_Sahel_geographic_rule"
"MD81FL","MDG","MDG:MD81FL:ihorombe",3600,25,1049,"ihorombe",2021,-22.5189935147421,46.1447436694153,FALSE,"outside_Sahel_geographic_rule"
"MD81FL","MDG","MDG:MD81FL:atsimoatsinanana",3935,34,1175,"atsimoatsinanana",2021,-23.2924478855586,47.2503901080582,FALSE,"outside_Sahel_geographic_rule"
"MD81FL","MDG","MDG:MD81FL:atsinanana",2390,31,722,"atsinanana",2021,-19.098929384821,48.6917762019365,FALSE,"outside_Sahel_geographic_rule"
