"iso3","year","allcause_deaths","under5_person_years","leaf_deaths","leaf_person_years","age_rows","death_sum_relative_error","person_year_sum_relative_error","ihme_malaria_deaths","ihme_native_rate_per100000","malaria_native_person_years","malaria_denominator_relative_difference"
"SOM",2011,159355.74684086,2804300.75306197,159355.74684086,2804300.75306196,6,-2.22044604925031e-16,-3.33066907387547e-16,706.869360259682,25.20661735328,2804300.75306277,2.8688162956314e-13
"SOM",2012,102532.775705484,2808473.86174358,102532.775705484,2808473.86174358,6,-3.33066907387547e-16,8.88178419700125e-16,726.477752242037,25.8673496,2808473.86174437,2.81330514440015e-13
"SOM",2013,75500.286115083,2858999.38094783,75500.286115083,2858999.38094783,6,-5.55111512312578e-16,-4.44089209850063e-16,912.240937921213,31.9076997358,2858999.38094783,-2.44249065417534e-15
"SOM",2014,75885.0347563368,2969316.64209528,75885.0347563368,2969316.64209528,6,4.44089209850063e-16,0,1013.20648740575,34.1225476947,2969316.64209564,1.21014309684142e-13
"SOM",2015,74992.4241087958,3092991.43060034,74992.4241087958,3092991.43060036,6,-7.7715611723761e-16,4.88498130835069e-15,1156.96102925527,37.40589184337,3092991.43060089,1.7608137170555e-13
"SOM",2016,73780.0341859617,3211493.28463314,73780.0341859617,3211493.28463314,6,-4.44089209850063e-16,-2.22044604925031e-15,1102.82467563825,34.33993403988,3211493.2846333,4.9515946898282e-14
"SOM",2017,72590.8235304208,3341352.42615608,72590.8235304208,3341352.4261561,6,-2.22044604925031e-16,4.2188474935756e-15,1008.60014490651,30.18538652227,3341352.42615624,4.77395900588817e-14
"SOM",2018,71876.2638134185,3476265.44467639,71876.2638134184,3476265.44467638,6,-2.22044604925031e-16,-1.11022302462516e-15,1066.51398187289,30.67987755383,3476265.44467661,6.52811138479592e-14
"SOM",2019,71731.2655645493,3600859.69466325,71731.2655645493,3600859.69466328,6,6.66133814775094e-16,8.21565038222616e-15,1084.90408896627,30.12902975848,3600859.69466346,5.97299987248334e-14
"SOM",2020,72192.6615713642,3729670.13819984,72192.6615713641,3729670.13819983,6,-9.99200722162641e-16,-1.88737914186277e-15,1241.70113960543,33.29251900557,3729670.13820038,1.44995127016045e-13
"SOM",2021,73426.5951638473,3865213.44545,73426.5951638474,3865213.44545003,6,1.11022302462516e-15,5.99520433297585e-15,1189.56224933118,30.77610761008,3865213.44545068,1.7519319328585e-13
"SOM",2022,74482.5237952601,4000000.35489686,74482.5237952601,4000000.35489688,6,2.22044604925031e-16,6.21724893790088e-15,1132.20291682194,28.3050704092,4000000.35489734,1.19459997449667e-13
"SOM",2023,75572.8699157523,4116421.28980407,75572.8699157523,4116421.28980407,6,2.22044604925031e-16,-3.33066907387547e-16,1136.98861203807,27.62080292545,4116421.28980414,1.73194791841524e-14
"SOM",2024,77963.2725942301,4320414.66158727,77963.2725942301,4316055.35571141,6,0,-0.00100900173185348,1200.23039386064,27.7211139654968,4329661.48241556,0.00214026234808018
"SSD",2000,39908.8838203134,1338677.16393979,39908.8838203134,1338677.16393979,6,-2.22044604925031e-16,6.66133814775094e-16,4997.33998500502,373.30434249715,1338677.16393981,1.82076576038526e-14
"SSD",2001,38868.9493929455,1373145.56498124,38868.9493929455,1373145.56498124,6,4.44089209850063e-16,1.77635683940025e-15,5032.45246940651,366.49082207648,1373145.56498125,9.10382880192628e-15
"SSD",2002,38325.6725894243,1407757.97083497,38325.6725894244,1407757.97083497,6,8.88178419700125e-16,3.10862446895044e-15,4852.24571943448,344.67897322978,1407757.97083501,2.70894418008538e-14
"SSD",2003,38137.4881075899,1442312.16406287,38137.4881075899,1442312.16406286,6,-3.33066907387547e-16,-1.77635683940025e-15,4786.34000896781,331.85187840925,1442312.16406289,1.68753899743024e-14
"SSD",2004,37950.8913562505,1476832.37447165,37950.8913562505,1476832.37447165,6,-9.99200722162641e-16,2.44249065417534e-15,4718.2261658343,319.4828504164,1476832.37447167,1.59872115546023e-14
"SSD",2005,37611.7230423069,1511142.15793966,37611.7230423069,1511142.15793966,6,6.66133814775094e-16,2.88657986402541e-15,4727.21749013014,312.82414201026,1511142.15793968,1.50990331349021e-14
"SSD",2006,38882.41117389,1544230.75432757,38882.41117389,1544230.75432756,6,-5.55111512312578e-16,-4.44089209850063e-16,4468.58970594492,289.37318424866,1544230.75432761,3.19744231092045e-14
"SSD",2007,38134.3503405509,1576024.25083953,38134.3503405509,1576024.25083953,6,-3.33066907387547e-16,1.99840144432528e-15,4149.63563331272,263.29770186608,1576024.25083958,3.33066907387547e-14
"SSD",2008,37574.1913440226,1607256.78832244,37574.1913440226,1607256.78832244,6,-7.7715611723761e-16,-7.7715611723761e-16,4016.71821477837,249.91141701574,1607256.78832248,2.22044604925031e-14
"SSD",2009,37239.2867734986,1637428.92622053,37239.2867734987,1637428.92622053,6,8.88178419700125e-16,1.77635683940025e-15,3805.0092407204,232.37706258817,1637428.92622058,3.10862446895044e-14
"SSD",2010,36832.5367233458,1666478.19756918,36832.5367233458,1666478.19756918,6,4.44089209850063e-16,-1.4432899320127e-15,3796.12643135546,227.79334508502,1666478.19756921,1.88737914186277e-14
"SSD",2011,36713.3797790561,1694258.93439303,36713.3797790562,1694258.93439304,6,6.66133814775094e-16,8.43769498715119e-15,3884.87225232398,229.29625297893,1694258.93439304,6.88338275267597e-15
"SSD",2012,37439.5407966301,1719642.22670019,37439.5407966301,1719642.2267002,6,-4.44089209850063e-16,3.77475828372553e-15,3980.44008878658,231.4690827536,1719642.22670022,1.57651669496772e-14
"SSD",2013,38014.4447924765,1740656.50777245,38014.4447924765,1740656.50777246,6,0,4.66293670342566e-15,4184.46427901963,240.39575070296,1740656.5077725,2.8199664825479e-14
"SSD",2014,38559.1975764978,1756756.86149364,38559.1975764978,1756756.86149365,6,4.44089209850063e-16,5.99520433297585e-15,4152.33223867679,236.3635133405,1756756.86149369,2.90878432451791e-14
"SSD",2015,37596.1477230601,1717979.16443681,37596.1477230601,1717979.16443682,6,2.22044604925031e-16,2.66453525910038e-15,4239.80271119919,246.79011241612,1717979.16443684,1.48769885299771e-14
"SSD",2016,36458.7106972385,1660035.14714584,36458.7106972385,1660035.14714584,6,-5.55111512312578e-16,2.44249065417534e-15,3830.78894921203,230.76553263335,1660035.14714589,2.99760216648792e-14
"SSD",2017,34773.0698232617,1577199.42218206,34773.0698232617,1577199.42218207,6,0,4.66293670342566e-15,3783.60799835074,239.89407713046,1577199.42218212,3.64153152077051e-14
"SSD",2018,30639.9763895826,1404747.0540824,30639.9763895826,1404747.0540824,6,-1.11022302462516e-16,2.22044604925031e-16,3817.55584331238,271.76108554333,1404747.05408244,2.97539770599542e-14
"SSD",2019,29444.5514306589,1317083.08337073,29444.5514306589,1317083.08337073,6,4.44089209850063e-16,2.44249065417534e-15,4240.36230464373,321.95101115349,1317083.08337076,2.37587727269783e-14
"SSD",2020,31097.4704530028,1345697.56741221,31097.4704530028,1345697.56741221,6,2.22044604925031e-16,-5.55111512312578e-16,4303.72333396546,319.81356273397,1345697.56741224,2.24265050974282e-14
"SSD",2021,31384.8715867362,1374558.97329401,31384.8715867362,1374558.97329402,6,2.22044604925031e-16,1.55431223447522e-15,4119.25500706111,299.67830315709,1374558.97329405,2.28705943072782e-14
"SSD",2022,31978.7641196571,1384416.71548094,31978.7641196571,1384416.71548095,6,0,2.22044604925031e-16,3818.42520360129,275.81472839085,1384416.71548094,-5.55111512312578e-16
"SSD",2023,32423.9368286272,1397114.28470932,32423.9368286272,1397114.28470932,6,-3.33066907387547e-16,4.44089209850063e-15,3639.89236684992,260.5293215227,1397114.28470932,2.22044604925031e-15
"SSD",2024,40850.8188016772,1391072.97104675,40850.8188016772,1390958.71951069,6,2.22044604925031e-16,-8.2131950259412e-05,4779.0227833698,343.627472772739,1390756.89868675,-0.000227214795041397
"STP",2000,426.648467142225,23868.2989934037,426.648467142225,23868.2989934037,6,-7.7715611723761e-16,-8.88178419700125e-16,66.6160179604459,279.09830515721,23868.298993404,1.15463194561016e-14
"STP",2001,418.91851186063,24267.5447944149,418.91851186063,24267.544794415,6,2.22044604925031e-16,1.55431223447522e-15,66.9852558967781,276.02815391606,24267.5447944155,2.35367281220533e-14
"STP",2002,410.530079780931,24694.6555190994,410.530079780931,24694.6555190995,6,-2.22044604925031e-16,3.33066907387547e-15,77.1552008781115,312.43683807793,24694.6555190995,1.99840144432528e-15
"STP",2003,400.908292623948,25160.233572819,400.908292623948,25160.233572819,6,-8.88178419700125e-16,2.44249065417534e-15,79.4319982312411,315.70453430548,25160.2335728196,2.42028619368284e-14
"STP",2004,393.608085536999,25677.1248624324,393.608085536999,25677.1248624325,6,0,1.55431223447522e-15,73.3966506465971,285.84450572183,25677.1248624324,8.88178419700125e-16
"STP",2005,413.742464346307,26239.8235347234,413.742464346307,26239.8235347235,6,-2.22044604925031e-16,4.2188474935756e-15,39.3306059836189,149.88898813123,26239.8235347245,4.04121180963557e-14
"STP",2006,391.353555976911,26844.0829542987,391.353555976911,26844.0829542988,6,6.66133814775094e-16,1.99840144432528e-15,12.4279809807527,46.29691020516,26844.0829543037,1.86295423532101e-13
"STP",2007,374.067588857171,27468.1091748051,374.06758885717,27468.1091748051,6,-1.11022302462516e-16,1.77635683940025e-15,5.83849294063405,21.255532747,27468.1091748128,2.8199664825479e-13
"STP",2008,364.079458897803,28043.7832889875,364.079458897803,28043.7832889877,6,2.22044604925031e-16,5.77315972805081e-15,14.2289836127135,50.73845945137,28043.7832889886,3.79696274421804e-14
"STP",2009,343.576013892163,28506.6358566413,343.576013892163,28506.6358566412,6,6.66133814775094e-16,-2.77555756156289e-15,13.5296450942653,47.46138815644,28506.6358566452,1.38111744263369e-13
"STP",2010,330.783802408308,28797.1963337952,330.783802408308,28797.1963337955,6,2.22044604925031e-16,8.88178419700125e-15,6.17276410847993,21.43529542574,28797.1963337978,9.01501095995627e-14
"STP",2011,310.466937245497,28874.3166973417,310.466937245497,28874.3166973416,6,0,-3.33066907387547e-15,13.285257169575,46.01063744236,28874.3166973467,1.73638881051374e-13
"STP",2012,290.729024241554,28738.3635275829,290.729024241554,28738.363527583,6,4.44089209850063e-16,3.77475828372553e-15,19.2129951377413,66.85486847328,28738.3635275868,1.38333788868295e-13
"STP",2013,274.568051205266,28422.0334263689,274.568051205266,28422.0334263689,6,2.22044604925031e-16,-1.77635683940025e-15,13.3542451945477,46.98553757296,28422.0334263729,1.38333788868295e-13
"STP",2014,261.031528915186,27978.364685273,261.031528915186,27978.3646852735,6,-2.22044604925031e-16,1.62092561595273e-14,2.18510667058356,7.80998709239,27978.3646852978,8.852918398361e-13
"STP",2015,246.668713665251,27463.7742276357,246.668713665251,27463.774227636,6,-1.11022302462516e-16,7.99360577730113e-15,1.97586382035857,7.19443658392,27463.7742276406,1.7785772854495e-13
"STP",2016,231.615075438263,26911.8094688645,231.615075438262,26911.8094688646,6,-1.11022302462516e-16,4.66293670342566e-15,2.00537845835387,7.45166712284,26911.8094688799,5.73985303731206e-13
"STP",2017,216.459018053421,26332.951488418,216.459018053421,26332.9514884181,6,4.44089209850063e-16,4.2188474935756e-15,1.78131514708043,6.76458598977,26332.9514884472,1.10778053397098e-12
"STP",2018,202.33170589515,25719.8302062247,202.33170589515,25719.8302062249,6,-1.11022302462516e-16,5.55111512312578e-15,2.0113400220245,7.82019168049,25719.8302062396,5.76871883595231e-13
"STP",2019,189.361633665564,25060.9060479811,189.361633665564,25060.9060479817,6,2.22044604925031e-16,2.37587727269783e-14,1.71532283594887,6.84461620288,25060.9060479844,1.31006316905768e-13
"STP",2020,179.857195011459,24359.5034545661,179.857195011459,24359.5034545666,6,8.88178419700125e-16,2.06501482580279e-14,1.18381705935272,4.85977500141,24359.5034545685,9.74775815620887e-14
"STP",2021,169.111014343495,23632.877865927,169.111014343495,23632.8778659274,6,4.44089209850063e-16,1.82076576038526e-14,1.59146976142866,6.73413441417,23632.8778659345,3.1907809727727e-13
"STP",2022,159.812524512764,22903.5131953497,159.812524512764,22903.5131953498,6,0,5.77315972805081e-15,2.14176827477272,9.3512652688,22903.51319536,4.49862369578113e-13
"STP",2023,153.028501838768,22214.6326300547,153.028501838768,22214.6326300553,6,2.22044604925031e-16,2.64233079860787e-14,1.85942552110399,8.37027355828,22214.6326300724,7.95141730236537e-13
"STP",2024,150.390666476629,21609.0578407911,150.390666476629,21608.0426974371,6,2.22044604925031e-16,-4.69776776697017e-05,2.34744035019355,10.8520516637484,21631.3045950126,0.00102951060548184
"SWZ",2000,2756.01604147991,159220.901326914,2756.01604147991,159220.901326914,6,-3.33066907387547e-16,4.2188474935756e-15,14.8974849465327,9.35648826402,159220.901327054,8.83737527601625e-13
"SWZ",2001,3012.73389224598,159291.950129879,3012.73389224598,159291.95012988,6,-3.33066907387547e-16,7.105427357601e-15,9.21483276424224,5.78487033194,159291.950130056,1.10889075699561e-12
"SWZ",2002,3047.64373878353,159082.367840276,3047.64373878353,159082.367840277,6,-3.33066907387547e-16,8.88178419700125e-15,4.99300439711767,3.138628413,159082.367840582,1.92446059088525e-12
"SWZ",2003,3176.56338486706,158701.606579684,3176.56338486706,158701.606579685,6,-3.33066907387547e-16,6.66133814775094e-15,2.23038069351832,1.4053926369,158701.60658007,2.43516318221282e-12
"SWZ",2004,3250.01568486811,158126.718692092,3250.0156848681,158126.718692092,6,-6.66133814775094e-16,2.22044604925031e-15,4.03406367199753,2.55115878288,158126.718692259,1.0582645870727e-12
"SWZ",2005,3247.7077903365,157422.600567347,3247.7077903365,157422.600567347,6,-3.33066907387547e-16,3.5527136788005e-15,2.47884157083843,1.57464148216,157422.600567978,4.01167987718054e-12
"SWZ",2006,3282.40748230674,156592.055379758,3282.40748230674,156592.055379758,6,-5.55111512312578e-16,6.66133814775094e-16,1.95636331910208,1.24933753143,156592.055380167,2.61612953522672e-12
"SWZ",2007,3363.36147367277,155557.843045454,3363.36147367277,155557.843045455,6,-2.22044604925031e-16,4.88498130835069e-15,3.21236698371281,2.0650626936,155557.84304605,3.82538445364844e-12
"SWZ",2008,3437.44415749405,154285.405669869,3437.44415749405,154285.40566987,6,2.22044604925031e-16,4.66293670342566e-15,2.94311287248142,1.90757697379,154285.405670105,1.52944323872362e-12
"SWZ",2009,3465.77044589681,152843.018840497,3465.77044589681,152843.018840498,6,8.88178419700125e-16,2.66453525910038e-15,3.13713590466064,2.05252155346,152843.018840522,1.62092561595273e-13
"SWZ",2010,2838.39367183457,151651.030194518,2838.39367183457,151651.03019452,6,6.66133814775094e-16,1.06581410364015e-14,2.1532100383131,1.41984530903,151651.030194558,2.61568544601687e-13
"SWZ",2011,2311.70881536935,151042.687443758,2311.70881536935,151042.687443759,6,-4.44089209850063e-16,4.88498130835069e-15,1.61592101450712,1.06984392416,151042.687443954,1.29318777908338e-12
"SWZ",2012,2253.35029605627,150682.494712678,2253.35029605627,150682.49471268,6,4.44089209850063e-16,9.76996261670138e-15,1.66058085928437,1.10203966456,150682.494712872,1.28252963804698e-12
"SWZ",2013,2201.91118349472,150255.906200104,2201.91118349472,150255.906200104,6,-2.22044604925031e-16,-3.33066907387547e-16,3.77981245735,2.5155832825,150255.906200553,2.9876101592663e-12
"SWZ",2014,2205.684859181,149575.756168276,2205.684859181,149575.756168278,6,-7.7715611723761e-16,1.19904086659517e-14,1.54714957161021,1.03435851587,149575.756168924,4.32942570682826e-12
"SWZ",2015,2182.78050307361,148403.671435325,2182.78050307361,148403.671435326,6,-8.88178419700125e-16,1.08801856413265e-14,1.1775372350791,0.79346907235,148403.671436319,6.69753141835372e-12
"SWZ",2016,2043.92685694649,146798.217202735,2043.92685694649,146798.217202735,6,-1.11022302462516e-16,-7.7715611723761e-16,1.06210106520788,0.72351087461,146798.217204461,1.17552634293361e-11
"SWZ",2017,1915.626975066,145007.33361797,1915.626975066,145007.333617971,6,2.22044604925031e-16,1.55431223447522e-15,2.32017707013125,1.60004119256,145007.333618647,4.66360283724043e-12
"SWZ",2018,1812.60012017919,143182.873827569,1812.60012017919,143182.87382757,6,-2.22044604925031e-16,7.7715611723761e-15,2.92689763683462,2.04416740535,143182.873827962,2.74535949529309e-12
"SWZ",2019,1767.32529726664,141367.792623833,1767.32529726664,141367.792623835,6,-1.11022302462516e-16,1.26565424807268e-14,0.770966279979861,0.54536204157,141367.792624581,5.2948756490423e-12
"SWZ",2020,1678.99804656714,139516.854464346,1678.99804656714,139516.854464346,6,-6.66133814775094e-16,-2.66453525910038e-15,0.770545411244772,0.55229557332,139516.854464868,3.74034136996215e-12
"SWZ",2021,1511.98297385053,137631.531845873,1511.98297385053,137631.531845875,6,2.22044604925031e-16,1.02140518265514e-14,1.705012739534,1.23882421176,137631.531846773,6.54165610569635e-12
"SWZ",2022,1498.63355224389,135693.891017613,1498.63355224389,135693.891017615,6,2.22044604925031e-16,1.97619698383278e-14,0.637524221427859,0.46982529327,135693.891018653,7.665201806617e-12
"SWZ",2023,1370.99571717533,133770.415744814,1370.99571717533,133770.415744816,6,6.66133814775094e-16,2.08721928629529e-14,1.40940977786128,1.05360349671,133770.415745802,7.39230898716414e-12
"SWZ",2024,1332.35134395888,132566.90091164,1332.35134395888,132520.923362351,6,-5.55111512312578e-16,-0.000346825255572836,0.481067001536171,0.363019240932358,132518.320599378,-0.000366458836468575
"TCD",2000,73344.1369026918,1765164.34277519,73344.1369026918,1765164.34277518,6,2.22044604925031e-16,-1.22124532708767e-15,4760.92090223795,269.71544727404,1765164.34277518,-1.4432899320127e-15
"TCD",2001,74810.2650033699,1831281.22337499,74810.26500337,1831281.22337498,6,2.22044604925031e-16,-9.99200722162641e-16,4400.47556669692,240.29490995309,1831281.22337505,3.48610029732299e-14
"TCD",2002,75913.5491711918,1900986.51153059,75913.5491711918,1900986.51153059,6,4.44089209850063e-16,-2.22044604925031e-16,3793.68173622586,199.56384294233,1900986.51153063,2.1538326677728e-14
"TCD",2003,76948.9493727294,1973563.2776053,76948.9493727293,1973563.2776053,6,-3.33066907387547e-16,2.22044604925031e-16,3841.35603859775,194.64063210878,1973563.27760532,7.105427357601e-15
"TCD",2004,77441.2158902176,2048247.99711712,77441.2158902176,2048247.99711712,6,2.22044604925031e-16,6.66133814775094e-16,3672.64789214194,179.30679767836,2048247.99711717,2.28705943072782e-14
"TCD",2005,77646.9498648269,2124478.52873779,77646.949864827,2124478.52873779,6,6.66133814775094e-16,6.66133814775094e-16,3943.23764594159,185.60967280212,2124478.52873784,2.06501482580279e-14
"TCD",2006,77776.5736232301,2202324.68466916,77776.5736232301,2202324.68466916,6,-7.7715611723761e-16,-2.77555756156289e-15,4488.35476321175,203.80077444784,2202324.68466919,1.06581410364015e-14
"TCD",2007,77641.8263717838,2281864.68727509,77641.8263717838,2281864.68727509,6,4.44089209850063e-16,2.22044604925031e-16,4660.53978808931,204.242600978,2281864.68727517,3.33066907387547e-14
"TCD",2008,77636.7901582343,2363361.53083596,77636.7901582343,2363361.53083596,6,4.44089209850063e-16,-4.44089209850063e-16,4572.20164716175,193.46179530748,2363361.53083604,3.30846461338297e-14
"TCD",2009,77720.2749100341,2447142.77922916,77720.274910034,2447142.77922916,6,-3.33066907387547e-16,-9.99200722162641e-16,4487.46028289101,183.37549900968,2447142.77922926,4.13002965160558e-14
"TCD",2010,77969.3063456131,2533769.45524619,77969.3063456131,2533769.45524619,6,8.88178419700125e-16,2.44249065417534e-15,4271.78737496448,168.59416179793,2533769.4552463,4.48530101948563e-14
"TCD",2011,78458.5486411267,2623034.66668958,78458.5486411267,2623034.66668958,6,2.22044604925031e-16,4.44089209850063e-16,3849.53218932597,146.75872332958,2623034.66668961,1.11022302462516e-14
"TCD",2012,78151.4030047558,2715296.28852302,78151.4030047557,2715296.28852304,6,-5.55111512312578e-16,5.55111512312578e-15,3489.07166258226,128.49690390436,2715296.28852316,4.9293902293357e-14
"TCD",2013,78759.6269142331,2810788.66904846,78759.6269142331,2810788.66904846,6,2.22044604925031e-16,-2.1094237467878e-15,3570.78046698291,127.03838272522,2810788.66904847,6.66133814775094e-16
"TCD",2014,79293.5712054068,2909336.5633148,79293.5712054068,2909336.5633148,6,0,1.33226762955019e-15,3674.8028071262,126.31068036141,2909336.56331481,4.66293670342566e-15
"TCD",2015,80419.5352387474,3011143.86900621,80419.5352387474,3011143.86900622,6,-5.55111512312578e-16,1.99840144432528e-15,3813.80248648943,126.6562692585,3011143.86900629,2.73114864057789e-14
"TCD",2016,81224.6305633247,3116729.50756658,81224.6305633247,3116729.50756659,6,-8.88178419700125e-16,1.55431223447522e-15,3980.85173174134,127.72528774399,3116729.50756665,2.1316282072803e-14
"TCD",2017,82566.9335162728,3226547.69700597,82566.9335162728,3226547.69700597,6,2.22044604925031e-16,2.22044604925031e-16,4123.61442714906,127.80267996582,3226547.69700596,-3.21964677141295e-15
"TCD",2018,84066.7886714769,3340927.43667238,84066.7886714769,3340927.43667236,6,0,-3.44169137633799e-15,4173.3370571108,124.91552529101,3340927.4366724,7.32747196252603e-15
"TCD",2019,85352.1836284024,3460602.40053204,85352.1836284024,3460602.40053205,6,-2.22044604925031e-16,2.88657986402541e-15,4317.84571636395,124.77150555348,3460602.40053224,5.95079541199084e-14
"TCD",2020,87140.0556390364,3585905.18772688,87140.0556390363,3585905.18772687,6,-8.88178419700125e-16,-1.11022302462516e-16,4761.4096624826,132.78124805917,3585905.18772713,7.03881397612349e-14
"TCD",2021,87866.7324871822,3717467.80120589,87866.7324871822,3717467.80120588,6,4.44089209850063e-16,-8.88178419700125e-16,4724.91674051451,127.10040794386,3717467.80120604,3.99680288865056e-14
"TCD",2022,91403.3289379474,3854673.48246415,91403.3289379473,3854673.48246417,6,-6.66133814775094e-16,5.55111512312578e-15,4710.09558497112,122.19181744961,3854673.48246415,8.88178419700125e-16
"TCD",2023,94207.327720742,3996775.91572244,94207.327720742,3996775.91572244,6,-6.66133814775094e-16,8.88178419700125e-16,4838.37806439711,121.05702612358,3996775.91572247,8.43769498715119e-15
"TCD",2024,92505.5931263154,4110996.43645608,92505.5931263154,4111130.24148638,6,0,3.25480774236997e-05,4884.19831764987,118.976844874424,4105167.12122009,-0.00141798109681857
"TGO",2000,22975.8059642968,851439.015908657,22975.8059642968,851439.015908658,6,0,8.88178419700125e-16,2532.67319677833,297.45796815235,851439.015908683,3.08642000845794e-14
"TGO",2001,22990.9136369003,872229.807705945,22990.9136369003,872229.807705949,6,-1.11022302462516e-16,3.77475828372553e-15,2539.28850488215,291.1260865483,872229.807705971,2.88657986402541e-14
"TGO",2002,22864.2228553368,894335.997502965,22864.2228553368,894335.997502966,6,2.22044604925031e-16,1.77635683940025e-15,2916.19478079191,326.07373391366,894335.997502969,4.88498130835069e-15
"TGO",2003,22523.2686620789,917480.2016687,22523.2686620789,917480.2016687,6,0,2.22044604925031e-16,3063.64994689095,333.92000626485,917480.20166872,2.28705943072782e-14
"TGO",2004,22297.2874955449,941313.696205811,22297.2874955449,941313.696205811,6,2.22044604925031e-16,-2.22044604925031e-16,3227.47391241442,342.86911211677,941313.696205813,1.33226762955019e-15
"TGO",2005,22148.2394810415,965709.955054711,22148.2394810415,965709.955054712,6,0,1.55431223447522e-15,3282.74509670263,339.93075037904,965709.955054728,1.77635683940025e-14
"TGO",2006,22124.6443052905,990379.147781151,22124.6443052905,990379.147781151,6,2.22044604925031e-16,-4.44089209850063e-16,3226.79214341089,325.81382096343,990379.147781172,2.1094237467878e-14
"TGO",2007,21846.6808631316,1014670.75453568,21846.6808631317,1014670.75453568,6,1.11022302462516e-15,2.88657986402541e-15,3071.2075618746,302.68020913641,1014670.75453568,5.77315972805081e-15
"TGO",2008,21791.7023561754,1037959.58114002,21791.7023561754,1037959.58114002,6,4.44089209850063e-16,-1.33226762955019e-15,2888.45001668131,278.28155056951,1037959.58114005,2.46469511466785e-14
"TGO",2009,21683.0295836872,1059796.71562319,21683.0295836872,1059796.71562319,6,-3.33066907387547e-16,-4.44089209850063e-16,2688.21187103717,253.65353858984,1059796.71562321,2.1316282072803e-14
"TGO",2010,21509.8952485626,1080045.74250517,21509.8952485626,1080045.74250517,6,6.66133814775094e-16,-1.11022302462516e-15,2551.52437732816,236.24225131519,1080045.74250521,2.99760216648792e-14
"TGO",2011,21174.4830682797,1098556.72529133,21174.4830682797,1098556.72529133,6,8.88178419700125e-16,-2.33146835171283e-15,2572.00756017899,234.12605839693,1098556.72529134,8.88178419700125e-16
"TGO",2012,20695.8906987103,1115248.41214491,20695.8906987103,1115248.41214491,6,-3.33066907387547e-16,1.11022302462516e-15,2681.06023715597,240.40027387258,1115248.41214491,2.22044604925031e-15
"TGO",2013,20135.8600070493,1130140.45932454,20135.8600070493,1130140.45932455,6,2.22044604925031e-16,4.66293670342566e-15,2791.68976608552,247.02148684722,1130140.45932456,1.35447209004269e-14
"TGO",2014,19552.6995562318,1143310.44686661,19552.6995562318,1143310.44686661,6,-3.33066907387547e-16,-1.66533453693773e-15,2781.71545977686,243.30359854583,1143310.4468666,-4.32986979603811e-15
"TGO",2015,19215.9012241169,1154344.5651792,19215.9012241169,1154344.56517921,6,2.22044604925031e-16,5.32907051820075e-15,2690.54017770444,233.07946854557,1154344.56517924,2.97539770599542e-14
"TGO",2016,18666.1650721174,1162698.87326651,18666.1650721174,1162698.87326652,6,4.44089209850063e-16,7.7715611723761e-15,2418.43313670453,208.00167543898,1162698.87326653,1.84297022087776e-14
"TGO",2017,18195.7714156549,1168252.23729621,18195.7714156549,1168252.23729622,6,0,3.77475828372553e-15,2101.63597459166,179.8957371959,1168252.23729623,1.75415237890775e-14
"TGO",2018,17545.105703304,1170982.48791947,17545.105703304,1170982.48791948,6,2.22044604925031e-16,3.5527136788005e-15,2004.74549644344,171.20200490831,1170982.48791952,4.30766533554561e-14
"TGO",2019,16879.4423525171,1170690.66771801,16879.4423525171,1170690.66771802,6,0,7.105427357601e-15,1970.26114389298,168.29903903936,1170690.66771807,5.35127497869325e-14
"TGO",2020,16194.5284196558,1167342.15318067,16194.5284196558,1167342.15318068,6,1.33226762955019e-15,6.43929354282591e-15,2090.21785914836,179.05785835396,1167342.1531807,2.1316282072803e-14
"TGO",2021,15622.9395306943,1161136.73941961,15622.9395306943,1161136.73941961,6,6.66133814775094e-16,1.11022302462516e-15,1971.78700857974,169.81522861513,1161136.73941965,2.99760216648792e-14
"TGO",2022,15144.5661755566,1152258.12049294,15144.5661755566,1152258.12049295,6,6.66133814775094e-16,1.02140518265514e-14,1961.26057914297,170.21017637124,1152258.12049294,2.88657986402541e-15
"TGO",2023,14681.071388613,1141775.96268402,14681.071388613,1141775.96268403,6,2.22044604925031e-16,5.99520433297585e-15,1922.79148217285,168.40356996593,1141775.96268408,5.17363929475323e-14
"TGO",2024,14559.6237615014,1132069.72987342,14559.6237615014,1131929.4085575,6,2.22044604925031e-16,-0.000123951124402222,1863.65613692523,164.645110707915,1131923.15818683,-0.000129472313170731
"TZA",2000,178676.527813667,6311112.63888935,178676.527813667,6311112.63888936,6,-3.33066907387547e-16,1.33226762955019e-15,30175.107167796,478.12658233756,6311112.63888946,1.73194791841524e-14
"TZA",2001,172830.414565448,6472177.25257353,172830.414565448,6472177.25257353,6,4.44089209850063e-16,6.66133814775094e-16,29548.6128571611,456.54826349837,6472177.25257356,4.2188474935756e-15
"TZA",2002,168019.289623006,6636344.70459223,168019.289623006,6636344.70459224,6,4.44089209850063e-16,1.77635683940025e-15,28622.0128786997,431.29183538181,6636344.7045923,1.02140518265514e-14
"TZA",2003,161988.709724913,6800137.84406369,161988.709724913,6800137.84406371,6,4.44089209850063e-16,3.10862446895044e-15,25582.1825580251,376.20094099059,6800137.84406377,1.24344978758018e-14
"TZA",2004,153487.460361384,6962722.99601155,153487.460361384,6962722.99601158,6,6.66133814775094e-16,4.88498130835069e-15,21291.2417228115,305.78901006126,6962722.99601157,3.77475828372553e-15
