"prevalence","outcome","relative_change","lo","hi"
18.7305484756523,"Neonatal negative control",2.06491882192306,-2.45443270584056,6.79365493576332
19.0749808495391,"Neonatal negative control",2.1054511627038,-2.50151099759209,6.93009977705206
19.4257469226412,"Neonatal negative control",2.14674538781181,-2.54943165096085,7.06923284378496
19.7829631641082,"Neonatal negative control",2.1888161283367,-2.5982093011528,7.21111046097638
20.1467481848185,"Neonatal negative control",2.2316783078562,-2.64785882143332,7.35579025910513
20.5172227767621,"Neonatal negative control",2.27534714870694,-2.69839532638864,7.50333120893927
20.8945099531494,"Neonatal negative control",2.31983817840495,-2.74983417520779,7.65379365744998
21.2787349892566,"Neonatal negative control",2.36516723621998,-2.80219097498426,7.80723936485448
21.6700254640221,"Neonatal negative control",2.41135047990784,-2.85548158403608,7.96373154282883
22.0685113024087,"Neonatal negative control",2.45840439260512,-2.90972211524346,8.12333489393355
22.4743248185435,"Neonatal negative control",2.5063457898908,-2.96492893940277,8.28611565229673
22.887600759652,"Neonatal negative control",2.55519182701958,-3.02111868859546,8.45214162560086
23.3084763508002,"Neonatal negative control",2.60496000633124,-3.07830825957087,8.62148223842196
23.7370913404588,"Neonatal negative control",2.65566818484164,-3.13651481714133,8.79420857697146
24.1735880469054,"Neonatal negative control",2.70733458202002,-3.19575579758825,8.97039343529316
24.6181114054809,"Neonatal negative control",2.75997778775781,-3.25604891207749,9.15011136297015
25.0708090167133,"Neonatal negative control",2.81361677053493,-3.31741215008262,9.33343871439885
25.5318311953277,"Neonatal negative control",2.86827088578869,-3.37986378281403,9.52045369968944
26.0013310201575,"Neonatal negative control",2.92395988449121,-3.4434223666525,9.711236437255
26.4794643849723,"Neonatal negative control",2.98070392194161,-3.50810674658494,9.90586900815384
26.9663900502416,"Neonatal negative control",3.03852356677903,-3.57393605964051,10.1044355122528
27.4622696958503,"Neonatal negative control",3.09743981022268,-3.64092973832515,10.3070221262816
27.9672679747825,"Neonatal negative control",3.15747407554599,-3.7091075140519,10.5137171638519
28.481552567794,"Neonatal negative control",3.21864822779137,-3.77848942056525,10.7246111375185
29.0052942390889,"Neonatal negative control",3.28098458373269,-3.84909579735666,10.9397968229609
29.5386668930206,"Neonatal negative control",3.3445059220931,-3.92094729306898,11.159369325371
30.0818476318355,"Neonatal negative control",3.40923549402528,-3.99406486888699,11.383426148133
30.6350168144787,"Neonatal negative control",3.47519703386248,-4.06846980191141,11.6120672638869
31.19835811648,"Neonatal negative control",3.54241477014798,-4.14418368851327,11.8453951880708
31.7720585909428,"Neonatal negative control",3.61091343695168,-4.22122844766589,12.0835150550423
32.3563087306531,"Neonatal negative control",3.68071828548231,-4.29962632425108,12.3265346968816
32.9513025313311,"Neonatal negative control",3.75185509600429,-4.37939989233637,12.5745647249869
33.5572375560466,"Neonatal negative control",3.82435019006848,-4.46057205841971,12.8277186145738
34.1743150008175,"Neonatal negative control",3.89823044306656,-4.54316606463824,13.0861127921994
34.8027397614158,"Neonatal negative control",3.97352329711878,-4.6272054919371,13.349866726434
35.4427205014017,"Neonatal negative control",4.05025677430548,-4.71271426319463,13.6191030218118
36.0944697214084,"Neonatal negative control",4.12845949025309,-4.79971664629963,13.8939475161954
36.7582038297017,"Neonatal negative control",4.20816066808549,-4.88823725717673,14.1745293816975
37.4341432140361,"Neonatal negative control",4.28939015275238,-4.9783010627551,14.4609812293086
38.1225123148336,"Neonatal negative control",4.37217842574629,-5.0699333838762,14.7534392173866
38.8235396997068,"Neonatal negative control",4.45655662022058,-5.1631598981356,15.0520431641716
39.5374581393532,"Neonatal negative control",4.54255653652109,-5.25800664265397,15.3569366644986
40.2645046848449,"Neonatal negative control",4.63021065814493,-5.35450001677198,15.6682672108845
41.0049207463396,"Neonatal negative control",4.71955216813928,-5.4526667846639,15.9861863191808
41.7589521732389,"Neonatal negative control",4.81061496595538,-5.55253407786409,16.3108496589859
42.5268493358207,"Neonatal negative control",4.90343368477151,-5.65412939770076,16.642417189026
43.3088672083728,"Neonatal negative control",4.99804370930059,-5.75748061763091,16.9810532977186
44.105265453855,"Neonatal negative control",5.09448119409819,-5.86261598547015,17.3269269491482
44.9163085101182,"Neonatal negative control",5.192783082387,-5.96956412551114,17.6802118346904
45.742265677709,"Neonatal negative control",5.29298712541506,-6.0783540405235,18.0410865305348
46.5834112092888,"Neonatal negative control",5.39513190236529,-6.1890151136288,18.4097346613697
47.4400244006973,"Neonatal negative control",5.49925684083419,-6.30157711004294,18.7863450705024
48.3123896836905,"Neonatal negative control",5.6054022378994,-6.41607017867868,19.1711119967057
49.200796720384,"Neonatal negative control",5.71360928179507,-6.53252485360053,19.5642352580926
50.1055404994331,"Neonatal negative control",5.82392007421577,-6.65097205532406,19.9659204433388
51.0269214339816,"Neonatal negative control",5.93637765327033,-6.77144309195122,20.3763791105881
51.9652454614113,"Neonatal negative control",6.05102601710725,-6.8939696601333,20.7958289943915
52.9208241449267,"Neonatal negative control",6.16791014823472,-7.01858384585243,21.2244942210514
53.8939747770065,"Neonatal negative control",6.287076038559,-7.1453181250127,21.6626055327592
54.8850204847588,"Neonatal negative control",6.40857071516596,-7.27420536383134,22.1104005209345
55.8942903372121,"Neonatal negative control",6.53244226687095,-7.4052788190202,22.5681238691981
56.922119454581,"Neonatal negative control",6.65873987156431,-7.53857213774748,23.0360276064299
57.9688491195396,"Neonatal negative control",6.78751382437954,-7.67411935736932,23.5143713703885
59.034826890542,"Neonatal negative control",6.91881556671339,-7.81195490492046,24.0034226823954
60.1204067172266,"Neonatal negative control",7.05269771612753,-7.95211359635294,24.503457233609
61.2259490579419,"Neonatal negative control",7.18921409716293,-8.0946306355116,25.0147591834488
62.3518209994343,"Neonatal negative control",7.32841977309953,-8.23954161283424,25.5376214707515
63.498396378736,"Neonatal negative control",7.47037107869435,-8.38688250376476,26.0723461382797
64.6660559072952,"Neonatal negative control",7.6151256539337,-8.53668966686655,26.619244671233
65.8551872973876,"Neonatal negative control",7.7627424788353,-8.68899984162338,27.1786383504468
67.0661853908543,"Neonatal negative control",7.91328190933871,-8.84385014591469,27.7508586210051
68.2994522902049,"Neonatal negative control",8.06680571432306,-9.00127807315143,28.3362474770275
69.5553974921334,"Neonatal negative control",8.2233771137936,-9.1613214890589,28.9351578634391
70.8344380234877,"Neonatal negative control",8.38306081827942,-9.32401862809184,29.5479540955715
72.1369985797406,"Neonatal negative control",8.54592306948725,-9.48940808946738,30.175012297494
73.4635116660064,"Neonatal negative control",8.71203168225729,-9.65752883280049,30.8167208600219
74.814417740651,"Neonatal negative control",8.88145608786985,-9.82842017332665,31.4734809194049
76.1901653615426,"Neonatal negative control",9.05426737875259,-10.0021217766955,32.145706857752
77.5912113349916,"Neonatal negative control",9.23053835464136,-10.1786736533194,32.8338268263136
79.0180208674303,"Neonatal negative control",9.41034357024886,-10.3581161522604,33.5382832928018
80.4710677198801,"Neonatal negative control",9.59375938449829,-10.5404899546376,34.2595336140001
81.9508343652612,"Neonatal negative control",9.78086401138152,-10.725836066539,34.9980506349864
83.4578121485932,"Neonatal negative control",9.9717375725032,-10.9141958114174,35.7543233163682
84.9925014501428,"Neonatal negative control",10.1664621513762,-11.105610821955,36.528857391014
86.5554118515709,"Neonatal negative control",10.3651218495351,-11.3001230313755,37.3221760518481
