"year","prevalence","rate","rate_lo","rate_hi","af","af_lo","af_hi"
"2005",4.94608922114042,64.0654455063249,47.8591416483506,85.7596096913146,0,0,3.19899913406023
"2005",5.04667230215005,64.0344679143899,47.8560517152994,85.6822268889377,0,0,3.27603328882378
"2005",5.14930082870929,64.0029636151207,47.8527116097521,85.6039127923451,0,0,3.35431252449153
"2005",5.25401639675511,63.9709286218999,47.8491119067269,85.5246742452683,0,0,3.43384270357057
"2005",5.36086144811447,63.9383592929034,47.845243132772,85.4445190658509,0,0,3.51462871572665
"2005",5.46987928770628,63.9052523645543,47.8410957984714,85.363456075098,0,0,3.59667440539013
"2005",5.58111410109313,63.8716049872652,47.836660435002,85.2814951242753,0,0,3.67998249638571
"2005",5.69461097238992,63.8374147636478,47.8319276351477,85.1986471210385,0,0,3.76455451375927
"2005",5.81041590253676,63.8026797893209,47.8268880990611,85.1149240541646,0,0,3.85039070282657
"2005",5.92857582794338,63.76739869647,47.8215326850947,85.0303390167579,0,0,3.93748994556186
"2005",6.04913863951277,63.7315707003516,47.8158524661369,84.944906227708,0,0,4.02584967454714
"2005",6.17215320205159,63.6951956489233,47.8098387917997,84.8586410513161,0,0,4.11546578474901
"2005",6.2976693740754,63.6582740757923,47.8034833568691,84.7715600149121,0,0,4.20633254336561
"2005",6.42573802801659,63.6208072566975,47.7967782763776,84.6836808244518,0,0,4.29844249823903
"2005",6.55641107084327,63.5827972697483,47.78971616769,84.5950223780399,0,0,4.39178638529413
"2005",6.68974146509745,63.5442470596361,47.7822902400329,84.5056047772499,0,0,4.48635303543496
"2005",6.82578325036113,63.5051605060797,47.7744943918195,84.4154493363617,0,0,4.58212928169351
"2005",6.96459156515876,63.4655424968335,47.7663233160862,84.3245785898893,0,0,4.6790998679046
"2005",7.10622266930528,63.4253990054842,47.75777261441,84.2330162983999,0,0,4.7772473595197
"2005",7.25073396670851,63.3847371742204,47.748838919621,84.1407874526153,0,0,4.87655205706199
"2005",7.39818402863533,63.343565402057,47.7395200275089,84.0479182767781,0,0,4.97699191466895
"2005",7.54863261745087,63.3018934388452,47.7298150377059,83.9544362318885,0,0,5.07854246531104
"2005",7.70214071084064,63.2597324855179,47.719724503853,83.8603700198684,0,0,5.18117675517536
"2005",7.85877052652508,63.2170953007771,47.7092505930078,83.76574958931,0,0,5.28486528849507
"2005",8.01858554747679,63.1739963145078,47.6983972541417,83.6706061438764,0,0,5.38957598489355
"2005",8.1816505476505,63.1304517486789,47.6871703954763,83.5749721558305,0,0,5.49527415421135
"2005",8.34803161823641,63.0864797460884,47.6755780701536,83.4788813865513,0,0,5.60192249194892
"2005",8.51779619444727,63.042100507444,47.6636306695255,83.3823689165943,0,0,5.70948109962276
"2005",8.69101308285027,62.9973364373609,47.6513411230932,83.2854711885269,0,0,5.8179075353832
"2005",8.86775248925477,62.9522122999877,47.6387251038294,83.1882260666158,0,0,5.92715690154377
"2005",9.04808604716709,62.9067553845508,47.6258012370952,83.0906729172139,0,0,6.03718197424684
"2005",9.232086846824,62.8609956813932,47.6125913109866,82.9928527150827,0,0,6.14793338294563
