"iso3","year","regkey","month","measured","map","gap","sahel","era"
"LBR",2009,"northcentral",1.36793520643548,45.3998378421075,47.4811330007484,2.08129515864086,FALSE,"2009-2012"
"LBR",2009,"northwestern",1.41441097743182,31.1385940812515,33.1434464995762,2.00485241832467,FALSE,"2009-2012"
"LBR",2009,"southcentral",1.4446349279601,29.3463375936854,26.8555396634298,-2.4907979302556,FALSE,"2009-2012"
"LBR",2009,"southeasterna",1.50426906527345,30.4701337200161,42.4965050664799,12.0263713464638,FALSE,"2009-2012"
"LBR",2009,"southeasternb",1.76237998508066,38.9081285144863,42.3644523644131,3.45632384992675,FALSE,"2009-2012"
"MDG",2021,"alaotramangoro",5.85927337639447,8.40338815340179,10.3698470910546,1.96645893765281,FALSE,"2019-2024"
"MDG",2021,"amoronimania",6.20174688779167,4.27548946461183,7.07085995274209,2.79537048813026,FALSE,"2019-2024"
"MDG",2021,"analamanga",5.39553552265216,0.358678720650922,NA,NA,FALSE,"2019-2024"
"MDG",2021,"analanjirofo",4.15780251525155,4.61241980136218,8.9927318901736,4.38031208881142,FALSE,"2019-2024"
"MDG",2021,"androy",3.89136169999695,5.21269793829488,7.82371766782769,2.61101972953281,FALSE,"2019-2024"
"MDG",2021,"anosy",4.82057626812772,25.1361375658853,23.8001153242546,-1.33602224163071,FALSE,"2019-2024"
"MDG",2021,"antananarivo",3.03614868981606,0.00659713801119401,NA,NA,FALSE,"2019-2024"
"MDG",2021,"atsimoandrefana",5.89241830475088,3.22158617675159,7.8105485588213,4.58896238206971,FALSE,"2019-2024"
"MDG",2021,"atsimoatsinanana",4.07939584307699,21.1244253193159,26.4558471009005,5.33142178158456,FALSE,"2019-2024"
"MDG",2021,"atsinanana",4.26166558696794,10.6638468106232,10.7793613097942,0.115514499170995,FALSE,"2019-2024"
"MDG",2021,"betsiboka",6.03221329707642,6.06938614500856,8.30408487682998,2.23469873182142,FALSE,"2019-2024"
"MDG",2021,"boeny",5.23571152599639,0.85159784514463,6.82988885723422,5.97829101208959,FALSE,"2019-2024"
"MDG",2021,"bongolava",3.95943235848555,3.45358848089942,6.57557144927352,3.1219829683741,FALSE,"2019-2024"
"MDG",2021,"diana",4.97846968711975,0.00659713801119401,7.66537403410322,7.65877689609203,FALSE,"2019-2024"
"MDG",2021,"hautematsiatra",6.33559135062581,4.50723183664705,8.11241113712081,3.60517930047376,FALSE,"2019-2024"
"MDG",2021,"ihorombe",6.2220672082805,16.1420134076005,17.2522373880862,1.1102239804857,FALSE,"2019-2024"
"MDG",2021,"itasy",4.31824231500748,0.00659713801119401,6.02182520251574,6.01522806450455,FALSE,"2019-2024"
"MDG",2021,"melaky",5.37032177949632,11.0588286532977,10.6330722792763,-0.425756374021402,FALSE,"2019-2024"
"MDG",2021,"menabe",5.80173799094391,7.42227602206953,7.31005700621172,-0.112219015857815,FALSE,"2019-2024"
"MDG",2021,"sava",4.17205850898961,1.39575686482978,8.60869018271501,7.21293331788523,FALSE,"2019-2024"
"MDG",2021,"sofia",5.50073019022645,3.25189706949237,7.91349377967754,4.66159671018517,FALSE,"2019-2024"
"MDG",2021,"vakinankaratra",5.06616584321304,0.662764164838461,6.9861348903213,6.32337072548284,FALSE,"2019-2024"
"MDG",2021,"vatovavyfitovinany",4.15386013737874,12.1087810589247,12.9175557889589,0.808774730034235,FALSE,"2019-2024"
"MLI",2012,"bamako",11.2523310952521,10.1886897737082,10.4333478248808,0.244658051172616,TRUE,"2009-2012"
"MLI",2012,"kayes",1,41.2078568694455,28.5944699685134,-12.6133869009321,TRUE,"2009-2012"
"MLI",2012,"koulikoro",1,53.1103990674509,35.1307763915664,-17.9796226758845,TRUE,"2009-2012"
"MLI",2012,"mopti",12.0016390199219,74.1329078327746,65.3323147811116,-8.80059305166296,TRUE,"2009-2012"
"MLI",2012,"segou",12.0387984087187,60.4583050478894,51.654779759712,-8.8035252881774,TRUE,"2009-2012"
"MLI",2012,"sikasso",11.4701837216351,66.20956907597,58.0851998843594,-8.1243691916106,TRUE,"2009-2012"
"MLI",2018,"bamako",8.94688760249754,0.673665882286961,4.93650966148588,4.26284377919892,TRUE,"2013-2018"
"MLI",2018,"gao",9.28632912286785,11.9082498081881,11.9911739741907,0.0829241660025737,TRUE,"2013-2018"
"MLI",2018,"kayes",9.0001255916645,9.75060908494877,12.3466705885497,2.59606150360093,TRUE,"2013-2018"
"MLI",2018,"kidal",9.33781042342978,1.22871295585271,6.92102980010419,5.69231684425148,TRUE,"2013-2018"
"MLI",2018,"koulikoro",9.06654672577544,16.8531568671684,14.501563472995,-2.35159339417339,TRUE,"2013-2018"
"MLI",2018,"mopti",8.81273418783721,19.3299585728564,16.7176623758271,-2.61229619702928,TRUE,"2013-2018"
"MLI",2018,"segou",8.7864856809353,20.1587760011043,17.6677288383662,-2.49104716273811,TRUE,"2013-2018"
"MLI",2018,"sikasso",8.81542092883961,23.022330321924,22.2493643344429,-0.772965987481061,TRUE,"2013-2018"
"MLI",2018,"toumbouctou",9.35886111741371,2.27914816339005,NA,NA,TRUE,"2013-2018"
"MRT",2020,"adrar",1.15021176200317,0.429419479010157,NA,NA,TRUE,"2019-2024"
"MRT",2020,"assaba",1.17991740732747,0.0647142292035389,2.29518685438786,2.23047262518432,TRUE,"2019-2024"
"MRT",2020,"brakna",1.19039846086818,0.48598450862012,2.39009785213818,1.90411334351806,TRUE,"2019-2024"
"MRT",2020,"dakhletnouadhibou",1.52640211764024,0.00659713801119401,NA,NA,TRUE,"2019-2024"
"MRT",2020,"gorgol",1.04353728921435,0.00659713801119401,2.00088982316489,1.9942926851537,TRUE,"2019-2024"
"MRT",2020,"guidimagha",1.51435401223652,0.525479728611719,1.36957294717427,0.844093218562551,TRUE,"2019-2024"
"MRT",2020,"hodhechargui",0.960966235860248,2.45432425764146,NA,NA,TRUE,"2019-2024"
"MRT",2020,"hodhgharbi",1.67979500038283,0.489357792676816,NA,NA,TRUE,"2019-2024"
"MRT",2020,"nouakchottnord",2.69957244204318,0.163658526410088,NA,NA,TRUE,"2019-2024"
"MRT",2020,"nouakchottouest",2.84033819630579,0.586383362898564,NA,NA,TRUE,"2019-2024"
"MRT",2020,"nouakchottsud",2.78374985484573,1.6920955202351,NA,NA,TRUE,"2019-2024"
"MRT",2020,"tagant",1.14105524437647,2.23930678917183,2.63664162177217,0.39733483260034,TRUE,"2019-2024"
"MRT",2020,"tiriszemouretinchiri",1.66868898993299,0.67965251954437,NA,NA,TRUE,"2019-2024"
"MRT",2020,"trarza",1.16988943812755,0.829505851722683,3.20577013854516,2.37626428682248,TRUE,"2019-2024"
"MWI",2024,"central",6.35749217348148,13.9363709467758,17.2592565226162,3.32288557584042,FALSE,"2019-2024"
"MWI",2024,"northern",6.78612480481146,9.19029298580227,12.6212709004839,3.43097791468163,FALSE,"2019-2024"
"MWI",2024,"southern",6.408784583975,10.8991062453844,23.2342835630954,12.335177317711,FALSE,"2019-2024"
"MOZ",2011,"cabodelgado",8.0016125191104,45.8744850087539,38.0837476804268,-7.7907373283271,FALSE,"2009-2012"
"MOZ",2011,"gaza",6.99093838741752,12.9993536415644,12.3371615686395,-0.662192072924862,FALSE,"2009-2012"
"MOZ",2011,"inhambane",8.07804688356209,29.3771960296298,28.7022303427615,-0.674965686868333,FALSE,"2009-2012"
"MOZ",2011,"manica",7.97706858981636,25.3260792535461,29.968105584608,4.64202633106194,FALSE,"2009-2012"
"MOZ",2011,"maputocidade",7.19481718822354,2.58525304712191,NA,NA,FALSE,"2009-2012"
"MOZ",2011,"maputoprovincia",7.29040067234685,4.94330850033087,NA,NA,FALSE,"2009-2012"
"MOZ",2011,"nampula",8.22169606703205,44.0968251419102,47.0013340160215,2.90450887411129,FALSE,"2009-2012"
"MOZ",2011,"niassa",8.34451141812406,37.9120421591648,34.3728840859906,-3.53915807317418,FALSE,"2009-2012"
"MOZ",2011,"sofala",8.05013334597571,32.7614808339656,30.5205672988257,-2.24091353513995,FALSE,"2009-2012"
"MOZ",2011,"tete",8.62533069432455,31.3588530519466,34.0075834537766,2.64873040182995,FALSE,"2009-2012"
"MOZ",2011,"zambezia",8.5286003690625,57.6445606231565,56.222411732802,-1.42214889035451,FALSE,"2009-2012"
"MOZ",2015,"cabodelgado",7.28408569014946,24.1410031579225,32.7518377212245,8.61083456330203,FALSE,"2013-2018"
"MOZ",2015,"gaza",7.02904896692084,12.9419682680673,11.9912009188229,-0.950767349244449,FALSE,"2013-2018"
"MOZ",2015,"inhambane",7.30306107137237,17.7143695594953,16.3972724405477,-1.31709711894758,FALSE,"2013-2018"
"MOZ",2015,"manica",7.41168268322743,20.1236814008969,19.114235440838,-1.00944596005894,FALSE,"2013-2018"
"MOZ",2015,"maputocidade",7.35892322218149,1.70956392755114,NA,NA,FALSE,"2013-2018"
"MOZ",2015,"maputoprovincia",7.35952925239041,2.06539217586123,NA,NA,FALSE,"2013-2018"
"MOZ",2015,"nampula",7.37152177373651,51.3148628394246,58.7748189979797,7.45995615855507,FALSE,"2013-2018"
"MOZ",2015,"niassa",7.28433970136148,28.0946821572126,28.3314423738994,0.236760216686775,FALSE,"2013-2018"
"MOZ",2015,"sofala",7.47915850845767,24.3985807970691,24.4471533726806,0.0485725756115372,FALSE,"2013-2018"
"MOZ",2015,"tete",7.75682721034075,23.5315970435116,24.915028908005,1.38343186449336,FALSE,"2013-2018"
"MOZ",2015,"zambezia",7.65182691340398,52.4078599470753,56.358047342568,3.95018739549275,FALSE,"2013-2018"
"MOZ",2022,"cabodelgado",9.41117109290348,29.8472325381379,24.7267088927642,-5.12052364537368,FALSE,"2019-2024"
"MOZ",2022,"cidadedemaputo",9.3139300590588,0.482934773530102,NA,NA,FALSE,"2019-2024"
"MOZ",2022,"gaza",10.5516180644847,4.5800472181964,9.0269660327946,4.4469188145982,FALSE,"2019-2024"
"MOZ",2022,"inhambane",10.3961204564375,12.110675553671,13.8167072008696,1.70603164719855,FALSE,"2019-2024"
"MOZ",2022,"manica",10.7886139571357,7.78223414152278,12.1162547293718,4.33402058784902,FALSE,"2019-2024"
"MOZ",2022,"maputo",9.97065314620453,0.211158403022723,9.30056614990983,9.08940774688711,FALSE,"2019-2024"
"MOZ",2022,"nampula",11.1682278371356,42.6466674905763,41.6357122079665,-1.01095528260977,FALSE,"2019-2024"
"MOZ",2022,"niassa",10.5254904903982,26.4793407103299,25.3286416176744,-1.15069909265553,FALSE,"2019-2024"
"MOZ",2022,"sofala",9.75195968823657,25.7288042929889,21.5429837624628,-4.18582053052609,FALSE,"2019-2024"
"MOZ",2022,"tete",10.0043178486726,15.0474651191531,17.8493532709414,2.80188815178828,FALSE,"2019-2024"
"MOZ",2022,"zambezia",11.5984626410767,27.0507052711921,26.4507996628634,-0.599905608328733,FALSE,"2019-2024"
"RWA",2010,"east",12.3857475488032,2.6429815286673,5.87789657141916,3.23491504275186,FALSE,"2009-2012"
"RWA",2010,"kigalicity",1.67552419209414,0.284708046636245,NA,NA,FALSE,"2009-2012"
"RWA",2010,"north",11.6514720602497,0.262938730568063,5.2230186501201,4.96007991955204,FALSE,"2009-2012"
"RWA",2010,"south",11.6445455414693,1.16506397888988,5.24423251281783,4.07916853392795,FALSE,"2009-2012"
"RWA",2010,"west",11.9569849696075,0.360983595113122,4.4057121121482,4.04472851703508,FALSE,"2009-2012"
"RWA",2015,"east",1.76428851455991,2.5628004484716,3.42981558309615,0.867015134624551,FALSE,"2013-2018"
"RWA",2015,"kigalicity",2.20587328712397,0.054795966632234,NA,NA,FALSE,"2013-2018"
"RWA",2015,"north",12.4505644985384,0.0677720937612329,2.81157786670206,2.74380577294083,FALSE,"2013-2018"
"RWA",2015,"south",0.993479681036242,2.48407246527119,4.47050900662898,1.98643654135779,FALSE,"2013-2018"
"RWA",2015,"west",12.3379161762772,0.447805597034729,2.7283565794641,2.28055098242937,FALSE,"2013-2018"
"RWA",2020,"east",5.13032942493132,0.424345255552416,NA,NA,FALSE,"2019-2024"
"RWA",2020,"kigali",5.00008247675795,0.451144751731114,NA,NA,FALSE,"2019-2024"
"RWA",2020,"north",12.4973677048909,0.499756391924547,NA,NA,FALSE,"2019-2024"
"RWA",2020,"south",1.25576819194301,0.866484080593124,NA,NA,FALSE,"2019-2024"
"RWA",2020,"west",0.525917050526925,0.905958861520716,NA,NA,FALSE,"2019-2024"
"SEN",2011,"dakar",10.526910023173,1.90732861668585,NA,NA,TRUE,"2009-2012"
"SEN",2011,"diourbel",0.95460753034194,3.25928379062516,NA,NA,TRUE,"2009-2012"
"SEN",2011,"fatick",2.59520331919987,2.50124749000485,NA,NA,TRUE,"2009-2012"
"SEN",2011,"kaffrine",1.78508985796947,5.4936460082569,NA,NA,TRUE,"2009-2012"
"SEN",2011,"kaolack",1.95931539428113,5.12357457179613,NA,NA,TRUE,"2009-2012"
"SEN",2011,"kedougou",1.56428306037817,15.1258392817834,NA,NA,TRUE,"2009-2012"
"SEN",2011,"kolda",1.11700823786781,13.1357754087793,NA,NA,TRUE,"2009-2012"
"SEN",2011,"louga",11.1951752875815,0.641619809359,NA,NA,TRUE,"2009-2012"
"SEN",2011,"matam",11.5236302260018,0.769593891564594,NA,NA,TRUE,"2009-2012"
"SEN",2011,"saintlouis",10.9623106081068,0.00659713801119401,NA,NA,TRUE,"2009-2012"
"SEN",2011,"sedhiou",3.07875054440552,1.03570041676104,NA,NA,TRUE,"2009-2012"
"SEN",2011,"tambacounda",1.32873494180881,8.28616038150669,NA,NA,TRUE,"2009-2012"
"SEN",2011,"thics",1.2200505226594,0.87152348603033,NA,NA,TRUE,"2009-2012"
"SEN",2011,"ziguinchor",3.90219991240694,1.64363014040022,NA,NA,TRUE,"2009-2012"
"SEN",2013,"dakar",7.41342170019723,0.102951945843777,NA,NA,TRUE,"2013-2018"
"SEN",2013,"diourbel",1.89627141237631,3.10041903771594,NA,NA,TRUE,"2013-2018"
"SEN",2013,"fatick",2.07060456604588,2.16578970197279,NA,NA,TRUE,"2013-2018"
"SEN",2013,"kaffrine",2.91964683467816,1.94265118813996,NA,NA,TRUE,"2013-2018"
"SEN",2013,"kaolack",2.55211226386837,1.55801748965854,NA,NA,TRUE,"2013-2018"
"SEN",2013,"kedougou",2.09731407607576,18.4107886123629,NA,NA,TRUE,"2013-2018"
"SEN",2013,"kolda",2.12938654387288,20.0008955404673,NA,NA,TRUE,"2013-2018"
"SEN",2013,"louga",1.68584840294689,0.25325450959097,NA,NA,TRUE,"2013-2018"
"SEN",2013,"matam",1.69513542994052,0.933435262201459,NA,NA,TRUE,"2013-2018"
"SEN",2013,"saintlouis",0.709995770338623,0.992755687191076,NA,NA,TRUE,"2013-2018"
"SEN",2013,"sedhiou",1.6154352189401,6.12823727261767,NA,NA,TRUE,"2013-2018"
"SEN",2013,"tambacounda",4.567547343977,9.6678404960226,NA,NA,TRUE,"2013-2018"
"SEN",2013,"thics",2.06808394483434,1.16449430260797,NA,NA,TRUE,"2013-2018"
"SEN",2013,"ziguinchor",3.77638126854384,1.30105639118468,NA,NA,TRUE,"2013-2018"
"SEN",2014,"dakar",4.04939417051696,0.373769243724276,NA,NA,TRUE,"2013-2018"
"SEN",2014,"diourbel",4.56840935050777,0.104384703985799,NA,NA,TRUE,"2013-2018"
"SEN",2014,"fatick",10.3159189190909,0.620471715613295,NA,NA,TRUE,"2013-2018"
"SEN",2014,"kaffrine",5.56793238210242,0.342457983581394,NA,NA,TRUE,"2013-2018"
"SEN",2014,"kaolack",5.31674379107059,0.582607686130738,NA,NA,TRUE,"2013-2018"
"SEN",2014,"kedougou",5.91697942057042,9.62574842727548,NA,NA,TRUE,"2013-2018"
"SEN",2014,"kolda",6.02085445663703,12.5848097743994,NA,NA,TRUE,"2013-2018"
"SEN",2014,"louga",4.30641444126594,0.20072892914986,NA,NA,TRUE,"2013-2018"
"SEN",2014,"matam",5.00342618103447,0.00659713801119401,NA,NA,TRUE,"2013-2018"
"SEN",2014,"saintlouis",5.58276821473905,0.00659713801119401,NA,NA,TRUE,"2013-2018"
"SEN",2014,"sedhiou",3.84915552758259,0.658325794759991,NA,NA,TRUE,"2013-2018"
"SEN",2014,"tambacounda",5.1774075235886,6.68561667842948,NA,NA,TRUE,"2013-2018"
"SEN",2014,"thics",6.14215991276772,0.00659713801119401,NA,NA,TRUE,"2013-2018"
"SEN",2014,"ziguinchor",6.72420315460897,0.00659713801119401,NA,NA,TRUE,"2013-2018"
"SEN",2015,"dakar",4.81819453016682,0.00659713801119401,NA,NA,TRUE,"2013-2018"
"SEN",2015,"diourbel",3.63884548946973,0.00659713801119401,NA,NA,TRUE,"2013-2018"
"SEN",2015,"fatick",4.77965319782755,0.00659713801119401,NA,NA,TRUE,"2013-2018"
"SEN",2015,"kaffrine",6.17683966843731,0.885571111861292,NA,NA,TRUE,"2013-2018"
"SEN",2015,"kaolack",4.33628007945982,0.581890958258656,NA,NA,TRUE,"2013-2018"
"SEN",2015,"kedougou",5.66774355204303,0.854487111086894,NA,NA,TRUE,"2013-2018"
"SEN",2015,"kolda",4.9940806294039,0.286999942026561,NA,NA,TRUE,"2013-2018"
"SEN",2015,"louga",4.81978977121122,0.00659713801119401,NA,NA,TRUE,"2013-2018"
"SEN",2015,"matam",6.03990057214098,2.076782589368,NA,NA,TRUE,"2013-2018"
"SEN",2015,"saintlouis",7.11152482160196,0.508998392652285,NA,NA,TRUE,"2013-2018"
"SEN",2015,"sedhiou",7.65823008866299,0.401832180277685,NA,NA,TRUE,"2013-2018"
"SEN",2015,"tambacounda",7.59751316533865,0.222062038103677,NA,NA,TRUE,"2013-2018"
"SEN",2015,"thies",5.68190715396315,0.159623119422991,NA,NA,TRUE,"2013-2018"
"SEN",2015,"ziguinchor",8.03400298433482,0.672877945575591,NA,NA,TRUE,"2013-2018"
"SEN",2016,"dakar",5.65287745269957,0.00659713801119401,NA,NA,TRUE,"2013-2018"
"SEN",2016,"diourbel",5.95346645700849,1.29421167008962,NA,NA,TRUE,"2013-2018"
"SEN",2016,"fatick",6.15555779965636,0.00659713801119401,NA,NA,TRUE,"2013-2018"
"SEN",2016,"kaffrine",6.69863118281991,1.2381471059875,NA,NA,TRUE,"2013-2018"
"SEN",2016,"kaolack",6.7726519178248,0.570449478703747,NA,NA,TRUE,"2013-2018"
"SEN",2016,"kedougou",6.64274005086976,6.45301812479252,NA,NA,TRUE,"2013-2018"
"SEN",2016,"kolda",6.47101961322929,6.85046557010743,NA,NA,TRUE,"2013-2018"
"SEN",2016,"louga",5.96352557371806,0.00659713801119401,NA,NA,TRUE,"2013-2018"
"SEN",2016,"matam",6.04498890885576,1.42848979562159,NA,NA,TRUE,"2013-2018"
"SEN",2016,"saintlouis",7.39216564461635,0.00659713801119401,NA,NA,TRUE,"2013-2018"
"SEN",2016,"sedhiou",6.70270538444113,0.00659713801119401,NA,NA,TRUE,"2013-2018"
"SEN",2016,"tambacounda",7.24683385606727,2.54137067159258,NA,NA,TRUE,"2013-2018"
"SEN",2016,"thies",7.14198929006088,0.00659713801119401,NA,NA,TRUE,"2013-2018"
"SEN",2016,"ziguinchor",8.67236170358514,0.00659713801119401,NA,NA,TRUE,"2013-2018"
"SEN",2017,"dakar",8.11507536701031,0.144658277151185,3.62409235747731,3.47943408032613,TRUE,"2013-2018"
"SEN",2017,"diourbel",8.80679698495655,0.00659713801119401,1.98506490225831,1.97846776424712,TRUE,"2013-2018"
"SEN",2017,"fatick",8.62549629969206,0.00659713801119401,2.20352666455857,2.19692952654738,TRUE,"2013-2018"
"SEN",2017,"kaffrine",10.2452720671756,0.0953378475883877,1.79798629062198,1.70264844303359,TRUE,"2013-2018"
"SEN",2017,"kaolack",9.11450251201123,0.265327407967142,2.18001797687808,1.91469056891094,TRUE,"2013-2018"
"SEN",2017,"kedougou",9.66780654229273,7.65050727596136,4.68571662023675,-2.96479065572461,TRUE,"2013-2018"
"SEN",2017,"kolda",9.41176261735662,2.97305875391207,3.43871509352211,0.465656339610041,TRUE,"2013-2018"
"SEN",2017,"louga",8.92920113838243,0.00659713801119401,2.25898815475967,2.25239101674848,TRUE,"2013-2018"
"SEN",2017,"matam",8.98856502933835,0.173545641264248,2.85919990010763,2.68565425884338,TRUE,"2013-2018"
"SEN",2017,"saintlouis",8.67616591323399,0.00659713801119401,2.58768738801668,2.58109025000549,TRUE,"2013-2018"
"SEN",2017,"sedhiou",9.48538209483408,0.00659713801119401,2.02617751896147,2.01958038095028,TRUE,"2013-2018"
"SEN",2017,"tambacounda",7.83387385380638,1.02784960043726,3.13704391181796,2.1091943113807,TRUE,"2013-2018"
"SEN",2017,"thies",9.39408373231789,0.00659713801119401,2.22865903484842,2.22206189683723,TRUE,"2013-2018"
"SEN",2017,"ziguinchor",8.59120585120904,0.00659713801119401,3.48043246121732,3.47383532320613,TRUE,"2013-2018"
"TGO",2014,"centrale",1.15414465690589,52.6423514698749,NA,NA,FALSE,"2013-2018"
"TGO",2014,"grandeagglomerationdelome",11.8058170787897,8.53530740453378,NA,NA,FALSE,"2013-2018"
"TGO",2014,"kara",1.08564296044811,56.5653312430549,NA,NA,FALSE,"2013-2018"
"TGO",2014,"maritimesansagglomerationdelome",1.42058796331972,41.5776044000818,NA,NA,FALSE,"2013-2018"
"TGO",2014,"plateaux",1.44230244117828,56.1624158137263,NA,NA,FALSE,"2013-2018"
"TGO",2014,"savanes",1.60290029847291,34.4344094423917,NA,NA,FALSE,"2013-2018"
"TZA",2012,"arusha",3.56580477031852,0.00659713801119401,NA,NA,FALSE,"2009-2012"
"TZA",2012,"daressalaam",2.7430968829442,0.293862394113783,NA,NA,FALSE,"2009-2012"
"TZA",2012,"dodoma",3.55497127834768,0.521049926574791,NA,NA,FALSE,"2009-2012"
"TZA",2012,"geita",4.24576004060021,21.5394777047198,NA,NA,FALSE,"2009-2012"
"TZA",2012,"iringa",3.18070720744659,0.00659713801119401,NA,NA,FALSE,"2009-2012"
"TZA",2012,"kagera",3.87014796822182,5.73487124821746,NA,NA,FALSE,"2009-2012"
"TZA",2012,"kaskazini",1.53179447421685,0.00659713801119401,NA,NA,FALSE,"2009-2012"
"TZA",2012,"kaskazinipemba",2.84545945419638,0.00659713801119401,NA,NA,FALSE,"2009-2012"
"TZA",2012,"katavi",3.8259587235134,5.96646573805544,NA,NA,FALSE,"2009-2012"
"TZA",2012,"kigoma",0.998726500972541,10.2876532569318,NA,NA,FALSE,"2009-2012"
"TZA",2012,"kilimanjaro",3.67964310871225,0.489799515453696,NA,NA,FALSE,"2009-2012"
"TZA",2012,"kusini",0.548251947137305,0.575467263738006,NA,NA,FALSE,"2009-2012"
"TZA",2012,"kusinipemba",1.00553283174733,2.19013138477179,NA,NA,FALSE,"2009-2012"
"TZA",2012,"lindi",3.11477915192855,4.18810303366428,NA,NA,FALSE,"2009-2012"
"TZA",2012,"manyara",1.12380252055888,0.72238830909753,NA,NA,FALSE,"2009-2012"
"TZA",2012,"mara",1.44147372911821,15.1377896336005,NA,NA,FALSE,"2009-2012"
"TZA",2012,"mbeya",1.05517075439531,0.00659713801119401,NA,NA,FALSE,"2009-2012"
"TZA",2012,"mjinimagharibi",2.83498796558592,0.00659713801119401,NA,NA,FALSE,"2009-2012"
"TZA",2012,"morogoro",1.13549979064273,7.12153897767436,NA,NA,FALSE,"2009-2012"
"TZA",2012,"mtwara",0.936938931350778,2.04002770170912,NA,NA,FALSE,"2009-2012"
"TZA",2012,"mwanza",1.37577631784393,5.56962217125942,NA,NA,FALSE,"2009-2012"
"TZA",2012,"njombe",3.50693832867646,1.41541368714869,NA,NA,FALSE,"2009-2012"
"TZA",2012,"pwani",4.01318927343575,7.63637846197237,NA,NA,FALSE,"2009-2012"
"TZA",2012,"rukwa",1.21060441485158,0.00659713801119401,NA,NA,FALSE,"2009-2012"
"TZA",2012,"ruvuma",1.33713813670478,0.818660279551927,NA,NA,FALSE,"2009-2012"
"TZA",2012,"shinyanga",3.52680891891201,4.61447390745849,NA,NA,FALSE,"2009-2012"
"TZA",2012,"simiyu",3.94917248391163,2.10000478468914,NA,NA,FALSE,"2009-2012"
"TZA",2012,"singida",1.02311342045316,0.00659713801119401,NA,NA,FALSE,"2009-2012"
"TZA",2012,"tabora",1.38511245609028,3.90460572188014,NA,NA,FALSE,"2009-2012"
"TZA",2012,"tanga",1.0921712398736,2.56141229342969,NA,NA,FALSE,"2009-2012"
"TZA",2015,"arusha",9.0474962688344,0.00659713801119401,NA,NA,FALSE,"2013-2018"
"TZA",2015,"daressalaam",9.07651208948599,0.271421996088751,NA,NA,FALSE,"2013-2018"
"TZA",2015,"dodoma",11.154042569432,1.59084711545452,NA,NA,FALSE,"2013-2018"
"TZA",2015,"geita",0.630406800947602,19.8628354336506,NA,NA,FALSE,"2013-2018"
"TZA",2015,"iringa",11.9234248511409,0.00659713801119401,NA,NA,FALSE,"2013-2018"
"TZA",2015,"kagera",0.904989965843081,11.6876394620836,NA,NA,FALSE,"2013-2018"
"TZA",2015,"kaskazinipemba",9.64760854742624,0.869864286267278,NA,NA,FALSE,"2013-2018"
"TZA",2015,"kaskaziniunguja",9.36352037937226,0.00659713801119401,NA,NA,FALSE,"2013-2018"
"TZA",2015,"katavi",1.03894610412281,7.12095309863734,NA,NA,FALSE,"2013-2018"
"TZA",2015,"kigoma",10.1667290356471,14.0947591295102,NA,NA,FALSE,"2013-2018"
"TZA",2015,"kilimanjaro",8.84655415864451,0.431604751747455,NA,NA,FALSE,"2013-2018"
"TZA",2015,"kusinipemba",11.6888534290992,1.89136325603764,NA,NA,FALSE,"2013-2018"
"TZA",2015,"kusiniunguja",11.5976796143671,1.2504027248822,NA,NA,FALSE,"2013-2018"
"TZA",2015,"lindi",0.629547973884667,11.660852284935,NA,NA,FALSE,"2013-2018"
"TZA",2015,"manyara",11.239419538028,0.927744973080703,NA,NA,FALSE,"2013-2018"
"TZA",2015,"mara",10.1617733665018,6.52556342632042,NA,NA,FALSE,"2013-2018"
"TZA",2015,"mbeya",10.3960793764735,2.47869215567748,NA,NA,FALSE,"2013-2018"
"TZA",2015,"mjinimagharibi",10.2535148851873,0.686214520267173,NA,NA,FALSE,"2013-2018"
"TZA",2015,"morogoro",11.5320308566462,11.0495295695921,NA,NA,FALSE,"2013-2018"
"TZA",2015,"mtwara",10.6243956354225,7.23962375725553,NA,NA,FALSE,"2013-2018"
"TZA",2015,"mwanza",9.90252167490574,9.98640296218341,NA,NA,FALSE,"2013-2018"
"TZA",2015,"njombe",9.90598464889878,0.00659713801119401,NA,NA,FALSE,"2013-2018"
"TZA",2015,"pwani",0.713325087707926,5.6923127613276,NA,NA,FALSE,"2013-2018"
"TZA",2015,"rukwa",10.01765827975,1.65237908691379,NA,NA,FALSE,"2013-2018"
"TZA",2015,"ruvuma",0.632712366349052,6.15106122050336,NA,NA,FALSE,"2013-2018"
"TZA",2015,"shinyanga",10.0263203448629,5.25401097280258,NA,NA,FALSE,"2013-2018"
"TZA",2015,"simiyu",0.618198081006941,6.76472181804973,NA,NA,FALSE,"2013-2018"
"TZA",2015,"singida",1.00171238849092,3.61688428842063,NA,NA,FALSE,"2013-2018"
"TZA",2015,"tabora",0.907293808267138,8.23841154778883,NA,NA,FALSE,"2013-2018"
"TZA",2015,"tanga",11.6127351207062,3.28588158635911,NA,NA,FALSE,"2013-2018"
"TZA",2022,"arusha",4.00706107310805,0.00659713801119401,NA,NA,FALSE,"2019-2024"
"TZA",2022,"daressalaam",4.73540428289697,0.692800362995076,NA,NA,FALSE,"2019-2024"
"TZA",2022,"dodoma",3.50084601492118,0.00659713801119401,NA,NA,FALSE,"2019-2024"
"TZA",2022,"geita",5.87021655498163,10.2174574313876,NA,NA,FALSE,"2019-2024"
"TZA",2022,"iringa",5.70944243344787,0.650240339926861,NA,NA,FALSE,"2019-2024"
