"regkey","clusters","exposure","u5mr","u5mr_se","nnmr","nnmr_se","postneonatal","postneonatal_se","u5mr_lo","u5mr_hi","nnmr_lo","nnmr_hi","postneonatal_lo","postneonatal_hi","svkey","iso3","year","horizon_months"
"westpokot",34,182.985131,38.9846152421168,10.647052973193,11.5131758984286,5.55626052848279,27.4714393436882,10.2437755219939,18.1163914146586,59.8528390695751,0.622905262602334,22.4034465342549,7.39363932058018,47.5492393667963,"KE8CFL","KEN",2022,24
"baringo",34,149.584861,60.599335263666,15.4968143938794,35.0978766494291,9.93987760009546,25.5014586142369,10.622031137761,30.2255790516623,90.9730914756697,15.615716553242,54.5800367456162,4.68227758422539,46.3206396442484,"KE8CFL","KEN",2022,36
"bomet",35,202.2378925,40.789982059557,12.2420404282966,34.3536857218783,12.0623417588923,6.43629633767873,4.5849228765269,16.7955828200956,64.7843812990183,10.7114958744493,57.9958755693072,0,15.4227451756715,"KE8CFL","KEN",2022,36
"bungoma",37,357.889725,65.1358957312496,16.7084053147898,34.1171962955908,13.4340283473026,31.0186994356588,10.3511103878937,32.3874213142615,97.8843701482376,7.78650073487776,60.4478918563038,10.7305230753871,51.3068757959305,"KE8CFL","KEN",2022,36
"busia",35,198.2972765,69.1893603998394,16.7617003087083,31.8101797025942,12.9374993747388,37.3791806972452,11.3895943553278,36.336427794771,102.042293004908,6.45268092810608,57.1676784770822,15.0555757608027,59.7027856336877,"KE8CFL","KEN",2022,36
"elgeyomarakwet",33,96.9770515,13.9803995179294,7.09855216854972,12.9857732372901,7.02423828011907,0.994626280639338,1.00489875076391,0.0672372675719561,27.8935617682868,0,26.7532802663234,0,2.9642278321366,"KE8CFL","KEN",2022,36
"embu",35,100.9804855,67.9061143928055,24.4231559791486,38.2256530149085,18.5606222350418,29.680461377897,12.5436473197828,20.0367286736742,115.775500111937,1.84683343422648,74.6044725955905,5.0949126311227,54.2660101246712,"KE8CFL","KEN",2022,36
"garissa",34,137.83544,53.687839186372,19.673404587976,39.9506542004001,18.0554551018674,13.7371849859719,6.55092755033142,15.1279661939391,92.2477121788048,4.56196220074004,75.3393462000602,0.897366987322275,26.5770029846214,"KE8CFL","KEN",2022,36
"homabay",36,225.48138,58.1521694007282,17.3485125186963,27.8139773670003,12.299132472196,30.3381920337279,10.4532860234143,24.1490848640835,92.1552539373729,3.7076777214962,51.9202770125045,9.84975142783582,50.8266326396199,"KE8CFL","KEN",2022,36
"isiolo",33,56.1120265,19.9548712492238,7.93302595242766,10.1427988882205,5.3943267256747,9.81207236100328,6.33670005397096,4.40614038246558,35.503602115982,0,20.7156792705429,0,22.2320044667864,"KE8CFL","KEN",2022,36
"kajiado",38,315.314237,48.5504476920559,15.6973194511228,17.4165113895571,8.5116600842525,31.1339363024988,11.9329560260093,17.7837015678552,79.3171938162565,0.733657624422182,34.099365154692,7.74534249152065,54.5225301134769,"KE8CFL","KEN",2022,36
"kakamega",38,414.440838,32.7964537619642,10.463893764353,12.8167979913215,7.16146871112083,19.9796557706427,8.80618770126638,12.2872219838324,53.305685540096,0,26.8532766651183,2.71952787616056,37.2397836651248,"KE8CFL","KEN",2022,36
"kericho",36,229.8735935,20.745036154051,8.03795276296888,6.26200242525899,4.49262495814399,14.483033728792,7.26419624088684,4.99064873863198,36.49942356947,0,15.0675473432212,0.245209096653793,28.7208583609302,"KE8CFL","KEN",2022,36
"kiambu",42,642.9998455,26.4609290849412,10.0898101410121,16.2547115262098,8.41018350922506,10.2062175587314,6.17318598796848,6.68490120855759,46.2369569613249,0,32.738671204291,0,22.3056620951496,"KE8CFL","KEN",2022,36
"kilifi",37,286.7815205,23.8864037175155,11.1473329293862,11.0234438902767,7.06374143086399,12.8629598272388,8.94876590658849,2.03763117591862,45.7351762591124,0,24.8683770947702,0,30.4025410041522,"KE8CFL","KEN",2022,36
"kirinyaga",35,115.714144,58.2245808699832,34.0358211355777,36.4285285643214,23.5766878835463,21.7960523056618,13.0739743774868,0,124.934790295716,0,82.6388368160721,0,47.4210420855359,"KE8CFL","KEN",2022,36
"kisii",37,236.9519045,63.3159821999129,19.2930208588607,42.0854794184615,18.1178453485566,21.2305027814514,11.950014708274,25.501661316546,101.13030308328,6.57450253529051,77.5964563016325,0,44.6525316096684,"KE8CFL","KEN",2022,36
"kisumu",37,265.3293185,44.9756226109503,10.6887736120948,26.4647233094974,9.38823174520596,18.510899301453,7.96096271364652,24.0256263312445,65.9256188906561,8.06378908889368,44.865657530101,2.9074123827058,34.1143862202001,"KE8CFL","KEN",2022,36
"kitui",36,202.482659,12.2072710009867,7.52313145196339,1.26973342443118,1.28156525076616,10.9375375765556,7.4578624780886,0,26.952608646835,0,3.78160131593285,0,25.5549480336092,"KE8CFL","KEN",2022,36
"kwale",34,184.6612305,30.5088621381848,10.4167439897081,16.675693060542,7.4315380274115,13.8331690776428,6.48649655242534,10.0920439183569,50.9256803580127,2.10987852681549,31.2415075942685,1.11963583488913,26.5467023203965,"KE8CFL","KEN",2022,36
"laikipia",34,98.6002345,42.9667229936166,18.640749212323,19.1199443851221,10.9376213366862,23.8467786084945,11.323084237229,6.4308545374636,79.5025914497696,0,40.5576822050271,1.65353350352554,46.0400237134634,"KE8CFL","KEN",2022,36
"lamu",32,40.312728,62.3740573919213,17.178738918655,34.2886494806305,13.5879916975854,28.0854079112907,11.5653151107361,28.7037291113574,96.0443856724852,7.65618575336321,60.9211132078978,5.41739029424795,50.7534255283335,"KE8CFL","KEN",2022,36
"machakos",38,241.121566,23.6973764539722,11.1859527392581,16.6099037362755,9.25357935670808,7.08747271769668,7.10566800482967,1.77290908502627,45.6218438229181,0,34.7469192754233,0,21.0145820071628,"KE8CFL","KEN",2022,36
"makueni",36,186.2434005,28.5471057916876,12.5637430052351,15.0278398723717,8.33318964154751,13.5192659193159,9.93931978106177,3.92216950142692,53.1720420819483,0,31.3608915698049,0,33.000332690197,"KE8CFL","KEN",2022,36
"mandera",33,148.470482,15.1621630402067,5.60050460450179,9.28795395168179,4.78341642362838,5.87420908852489,3.43046164383574,4.18517401538316,26.1391520650302,0,18.6634501419934,0,12.5979139104429,"KE8CFL","KEN",2022,36
"marsabit",33,81.5335185,23.8773962036393,10.7477474179206,7.17874085122427,4.42627911622589,16.698655352415,11.4784595045629,2.81181126451491,44.9429811427636,0,15.854247919027,0,39.1964359813583,"KE8CFL","KEN",2022,36
"meru",38,292.4969535,22.3710895577411,11.4713370274928,8.32441490711116,8.35299713741711,14.04667465063,8.49976751743053,0,44.8549101316271,0,24.6962892964487,0,30.7062189847938,"KE8CFL","KEN",2022,36
"migori",36,266.090071,64.94099740692,13.4738231859894,25.8712547000673,8.70252444963751,39.0697427068527,11.5602672543528,38.5323039623808,91.3496908514593,8.81430677877782,42.9282026213568,16.4116188883212,61.7278665253842,"KE8CFL","KEN",2022,36
"mombasa",39,277.365957,76.855923742817,24.961910789083,53.7236190092355,22.1184727273078,23.1323047335815,9.38336527813994,27.9305785962143,125.78126888942,10.3714124637122,97.0758255547588,4.74090878842724,41.5237006787358,"KE8CFL","KEN",2022,36
"muranga",37,201.382396,40.9713396573295,16.0251233290532,37.2488268537633,15.7553120233211,3.72251280356614,3.74200210160114,9.56209793238527,72.3805813822737,6.36841528805402,68.1292384194726,0,11.0568369227044,"KE8CFL","KEN",2022,36
"nairobi",58,1173.3989155,30.3653776549961,11.1793958247514,7.01115314777193,4.51967370989102,23.3542245072242,9.34894702858357,8.45376183848332,52.276993471509,0,15.8697136191583,5.0302883312004,41.678160683248,"KE8CFL","KEN",2022,36
"nakuru",40,533.1486635,39.3505499612288,11.8216935383964,15.4614998861382,7.11500747350455,23.8890500750905,9.64483200102805,16.1800306259719,62.5210692964857,1.51608523806932,29.4069145342071,4.98517935307556,42.7929207971055,"KE8CFL","KEN",2022,36
"nandi",35,175.132313,44.0406338921314,14.8159603957394,27.6195804026182,13.2544817305425,16.4210534895132,9.18024177434378,15.0013515164822,73.0799162677806,1.64079621075486,53.5983645944816,0,34.414327367227,"KE8CFL","KEN",2022,36
"narok",36,361.2831495,29.4729104854025,12.4131581461436,11.1279920072774,5.80801675695816,18.3449184781251,9.51066966371781,5.14312051896094,53.802700451844,0,22.5117048509154,0,36.985831019012,"KE8CFL","KEN",2022,36
"nyamira",35,77.634117,55.9063169280679,23.0019846372498,28.7844968984448,18.9942839243087,27.1218200296231,13.1486950525953,10.8224270390583,100.990206817077,0,66.0132933900898,1.35037772653632,52.8932623327099,"KE8CFL","KEN",2022,36
"nyandarua",35,116.3915655,64.400482268966,20.0108699839077,10.5227040699955,8.137041975719,53.8777781989705,16.466665055852,25.1791771005069,103.621787437425,0,26.4713063424048,21.6031146895006,86.1524417084404,"KE8CFL","KEN",2022,36
"nyeri",36,140.834804,49.7163532870192,27.7845519225273,24.1459419363412,13.2289405436468,25.5704113506779,25.6610009928704,0,104.174075055173,0,50.0746654018889,0,75.8659732967038,"KE8CFL","KEN",2022,36
"samburu",33,90.7654365,42.0321988016489,13.7917679233746,23.0428022014746,11.223992477778,18.9893966001743,7.61487002448871,15.0003336718346,69.0640639314632,1.0437769450297,45.0418274579194,4.06425135217644,33.9145418481722,"KE8CFL","KEN",2022,36
"siaya",36,193.226528,37.4012016952308,11.0844979256874,25.9816654160447,9.95860854692376,11.419536279186,6.15150779744111,15.6755857608835,59.126817629578,6.46279266407416,45.5005381680153,0,23.4764915621706,"KE8CFL","KEN",2022,36
"taitataveta",33,75.759272,32.9306781577775,12.9149459477831,13.0964563651034,9.25140551815899,19.8342217926741,10.187524749641,7.61738410012266,58.2439722154324,0,31.229211180695,0,39.8017703019706,"KE8CFL","KEN",2022,36
"tanariver",33,84.7014025,35.575558730365,8.58725690481218,15.7422540907749,6.83417154968488,19.83330463959,7.75202717225948,18.7445351969331,52.4065822637969,2.34727785339258,29.1372303281573,4.63933138196147,35.0272778972186,"KE8CFL","KEN",2022,36
"tharakanithi",33,76.888538,28.2483858535104,12.948410167452,5.60662240710052,4.14362914069018,22.6417634464099,12.5719246542318,2.86950192530458,53.6272697817163,0,13.7281355228533,0,47.2827357687043,"KE8CFL","KEN",2022,36
"transnzoia",36,221.498879,43.2488842334706,13.1334283091007,26.7884245138776,12.7665757517763,16.4604597195931,7.28282174231914,17.5073647476333,68.990403719308,1.76593604039592,51.8109129873592,2.18612910464755,30.7347903345386,"KE8CFL","KEN",2022,36
"turkana",35,183.5839865,72.489281296611,16.945990471792,31.9649121466267,12.9715231621803,40.5243691499843,11.8254794139252,39.2751399718987,105.703422621323,6.54072674875329,57.3890975445001,17.3464294986909,63.7023088012778,"KE8CFL","KEN",2022,36
"uasingishu",37,315.121862,27.201111048488,11.6194283133799,10.1749144906995,6.08084740496675,17.0261965577885,10.6184472010783,4.42703155426346,49.9751905427125,0,22.0933754044343,0,37.838353071902,"KE8CFL","KEN",2022,36
"vihiga",34,97.2009885,61.4310993927631,17.5675572956442,24.4038876209577,10.913402507222,37.0272117718055,13.833506763172,26.9986870933006,95.8635116922257,3.01361870680246,45.7941565351129,9.91353851598837,64.1408850276226,"KE8CFL","KEN",2022,36
"wajir",34,85.56029,42.2307631029368,11.9005855468377,19.5320983601154,7.85898479141676,22.6986647428214,7.2511720754578,18.905615431135,65.5559107747387,4.12848816893858,34.9357085512923,8.48636747492413,36.9109620107187,"KE8CFL","KEN",2022,36
"westpokot",34,263.9319585,34.4935357687791,8.41053115391587,13.4726314320136,6.16852850927277,21.0209043367656,7.32822123414497,18.008894707104,50.9781768304542,1.38231555383894,25.5629473101882,6.65759071784141,35.3842179556897,"KE8CFL","KEN",2022,36
"baringo",34,212.947918,59.3341930569581,13.5921091976282,33.8408051493605,7.33337483885296,25.4933879075976,9.57460772677191,32.6936590296069,85.9747270843093,19.4673904652087,48.2142198335123,6.72715676312464,44.2596190520705,"KE8CFL","KEN",2022,48
"bomet",35,272.1839435,35.9117348467088,9.53254889714364,29.2094820060538,9.20194246434549,6.70225284065508,4.64438980587118,17.2279390083073,54.5955306851104,11.1736747759366,47.2452892361709,0,15.8052568601626,"KE8CFL","KEN",2022,48
"bungoma",37,479.821883,55.3507764543453,12.6901233318454,26.5031617993129,10.4040276626784,28.8476146550323,7.89828842034311,30.4781347239282,80.2234181847623,6.11126758046328,46.8950560181626,13.3669693511598,44.3282599589048,"KE8CFL","KEN",2022,48
"busia",35,268.8106905,72.9640085831738,14.3729643741784,35.2185211919613,11.3988000605679,37.7454873912124,10.4486914736935,44.7929984097841,101.135018756563,12.8768730732483,57.5601693106743,17.2660521027732,58.2249226796517,"KE8CFL","KEN",2022,48
"elgeyomarakwet",33,132.4732745,16.9136500549367,6.66984348717683,16.1584440943218,6.60912287683023,0.755205960614891,0.76259011371341,3.84075682007015,29.9865432898033,3.20456325573458,29.1123249329091,0,2.24988258349317,"KE8CFL","KEN",2022,48
"embu",35,141.2747735,60.100148640411,20.4830896805901,34.3262627846294,17.5385189262514,25.7738858557816,9.96536790720196,19.9532928664545,100.247004414368,0,68.7017598800822,6.24176475766577,45.3060069538974,"KE8CFL","KEN",2022,48
"garissa",34,192.2314665,44.2424413878393,15.6379264379002,32.842677189897,13.9896026681905,11.3997641979423,5.39208250595542,13.5921055695549,74.8927772061237,5.42305596024354,60.2622984195505,0.831282486269661,21.9682459096149,"KE8CFL","KEN",2022,48
"homabay",36,306.7348295,58.1937858239974,14.3863368877127,31.5985798410937,10.097106381481,26.5952059829037,8.17628204219021,29.9965655240804,86.3910061239143,11.8082513333909,51.3889083487964,10.5696931802109,42.6207187855965,"KE8CFL","KEN",2022,48
"isiolo",33,74.2949555,23.2795040480466,7.49292162997564,12.2045702012703,5.62845812257802,11.0749338467763,5.0554383885957,8.59337765329431,37.9656304427988,1.17279228101734,23.2363481215232,1.16627460512875,20.9835930884239,"KE8CFL","KEN",2022,48
"kajiado",38,417.6542795,40.7649840066239,11.4368393475844,13.1488512618006,6.44448651299962,27.6161327448233,8.99906631370953,18.3487788853584,63.1811891278893,0.517657696321354,25.7800448272799,9.97796276995258,45.2543027196939,"KE8CFL","KEN",2022,48
"kakamega",38,507.180036,42.6624013398919,10.534402857002,15.1946615658981,6.81541714550933,27.4677397739938,7.54622242659783,22.0149717401678,63.3098309396159,1.83644396069978,28.5528791710964,12.677143817862,42.2583357301255,"KE8CFL","KEN",2022,48
"kericho",36,309.1305725,22.243839835748,6.75720322877129,4.65650805211121,3.33188647061378,17.5873317836367,6.39331130557587,8.99972150735623,35.4879581641397,0,11.1870055345142,5.05644162470804,30.1182219425654,"KE8CFL","KEN",2022,48
"kiambu",42,899.753242,21.5581735097899,8.05305430492114,11.6162704529605,5.97461646568131,9.94190305682947,5.87512771240352,5.77418707214451,37.3421599474354,0,23.3265187256958,0,21.4571533731404,"KE8CFL","KEN",2022,48
"kilifi",37,371.4204375,29.0599262569221,10.0802275032014,16.8360956173824,7.27105721044011,12.2238306395397,7.09706609302201,9.30268035064745,48.8171721631968,2.58482348491978,31.087367749845,0,26.1340801818629,"KE8CFL","KEN",2022,48
"kirinyaga",35,160.721431,57.3974214064329,26.3389532933399,39.7720637517221,19.3871143807395,17.6253576547108,10.7414069744989,5.77307295148675,109.021769861379,1.77331956547268,77.7708079379715,0,38.6785153247287,"KE8CFL","KEN",2022,48
"kisii",37,302.7110355,57.4057615027784,15.629605581059,35.3004111077411,14.4412304194132,22.1053503950374,10.9053517946496,26.7717345639029,88.039788441654,6.99559948569129,63.6052227297908,0.730860877524162,43.4798399125506,"KE8CFL","KEN",2022,48
"kisumu",37,359.403428,52.4149638894082,10.3658113694743,31.5622448653996,9.18075323536919,20.8527190240087,7.48837738244433,32.0979736052387,72.7319541735778,13.5679685240759,49.5565212067232,6.17549935441781,35.5299386935996,"KE8CFL","KEN",2022,48
"kitui",36,277.2240905,13.3339017867554,6.8265549052717,5.21543058322343,4.40914169120379,8.11847120353199,5.58931981070206,0,26.713949401088,0,13.8573482979829,0,19.073538032508,"KE8CFL","KEN",2022,48
"kwale",34,251.2520045,33.7632283144885,8.95794251301294,19.0559474720529,6.53721331115656,14.7072808424356,6.51432886379428,16.2056609889832,51.3207956399939,6.24300938218605,31.8688855619198,1.93919626939882,27.4753654154724,"KE8CFL","KEN",2022,48
"laikipia",34,130.307554,47.1103314801394,20.4143868389079,14.4675495942469,8.25231875688425,32.6427818858926,13.0690341365404,7.09813327587998,87.1225296843989,0,30.64209435774,7.02747497827347,58.2580887935117,"KE8CFL","KEN",2022,48
"lamu",32,53.4700635,67.6525817859617,15.08099683152,37.6946812490694,12.3024892310845,29.9579005368923,10.8014579230023,38.0938279961824,97.2113355757409,13.5818023561437,61.8075601419951,8.7870430078078,51.1287580659768,"KE8CFL","KEN",2022,48
"machakos",38,314.5361405,35.0284041836029,10.2800347952155,26.1224067509024,9.38012845901333,8.90599743270042,5.72856267999206,14.8795359849804,55.1772723822253,7.73735497123631,44.5074585305686,0,20.1339802854849,"KE8CFL","KEN",2022,48
"makueni",36,244.377486,27.6140937810904,11.8566953944865,16.5185920604814,9.40300080529879,11.095501720609,7.65888322808889,4.37497080789673,50.853216754284,0,34.948473638867,0,26.1069128476632,"KE8CFL","KEN",2022,48
"mandera",33,201.181243,14.553887230834,4.63052390120423,10.2353279525169,3.93492274161763,4.31855927831703,2.52852256066509,5.47806038447365,23.6297140771943,2.52287937894638,17.9477765260875,0,9.2744634972206,"KE8CFL","KEN",2022,48
"marsabit",33,107.725179,20.0632058138869,8.16948363851246,6.72616194956613,3.62164685542036,13.3370438643207,8.69329756580313,4.05101788240244,36.0753937453713,0,13.82458978619,0,30.3759070932949,"KE8CFL","KEN",2022,48
"meru",38,384.6159815,28.5033911377054,10.556868858555,12.2970969161353,8.51577575591917,16.2062942215701,7.36609457081214,7.81192817493765,49.1948541004731,0,28.9880173977369,1.7687488627783,30.6438395803619,"KE8CFL","KEN",2022,48
"migori",36,366.2882085,65.0148655031962,12.2161723937989,30.8234383144223,7.97832445257825,34.191427188774,8.58988679511984,41.0711676113504,88.9585633950421,15.1859223873689,46.4609542414756,17.3552490703391,51.0276053072088,"KE8CFL","KEN",2022,48
"mombasa",39,373.3966185,78.5143680500734,19.5817504869419,53.5788006875054,17.4540993023064,24.935567362568,9.07076084820585,40.1341370956672,116.89459900448,19.3687660549849,87.788835320026,7.15687610008449,42.7142586250514,"KE8CFL","KEN",2022,48
"muranga",37,259.5009135,33.5041621994198,12.6768625788436,28.906480130753,12.3973089622576,4.59768206866677,3.35769150363018,8.65751154488623,58.3508128539533,4.60775456472804,53.2052056967779,0,11.1787574157819,"KE8CFL","KEN",2022,48
"nairobi",58,1588.7044635,31.9689926027525,10.6559434795982,11.1293701290718,4.62878601797705,20.8396224736807,8.06550380120233,11.0833433827401,52.854641822765,2.05694953383682,20.2017907243069,5.03123502332413,36.6480099240373,"KE8CFL","KEN",2022,48
"nakuru",40,705.84531,45.7676075176453,11.8529970780322,18.3002080158328,8.49033014601483,27.4673995018125,9.76894107095718,22.5357332447023,68.9994817905883,1.65916092964377,34.9412551020219,8.3202750027364,46.6145240008886,"KE8CFL","KEN",2022,48
"nandi",35,230.5418815,40.7815668506339,12.6431264337657,28.9661295229778,10.8951359214181,11.8154373276561,6.59706441194274,16.0010390404531,65.5620946608148,7.61166311699837,50.3205959289572,0,24.7456835750639,"KE8CFL","KEN",2022,48
"narok",36,476.886877,29.2164137469106,12.7362636471516,13.1320430526336,6.5931145409149,16.084370694277,8.14585491251369,4.25333699849346,54.1794904953278,0.209538552440424,26.0545475528269,0.118495065750171,32.0502463228038,"KE8CFL","KEN",2022,48
"nyamira",35,104.069224,60.6255820656635,18.7898934785866,34.5807325324152,15.4980813135112,26.0448495332483,10.5783907907338,23.7973908476337,97.4537732836932,4.20449315793327,64.956971906897,5.31120358341015,46.7784954830865,"KE8CFL","KEN",2022,48
"nyandarua",35,157.971946,51.4988120885067,15.4702617656925,7.75298419125633,5.96575297775861,43.7458278972504,13.0668226356271,21.1770990277494,81.820525149264,0,19.4458600276632,18.1348555314212,69.3568002630795,"KE8CFL","KEN",2022,48
"nyeri",36,180.7174035,61.0505610468984,22.3509192659787,35.9344306316353,14.7626233743001,25.1161304152631,19.4832021150701,17.2427592855801,104.858362808217,6.99968881800717,64.8691724452635,0,63.3032065608004,"KE8CFL","KEN",2022,48
"samburu",33,117.5856695,44.3145428753147,13.6476269623753,25.3929157583272,12.270040481745,18.9216271169875,7.19744903769093,17.5651940290591,71.0638917215703,1.34363641410694,49.4421951025474,4.81462700311328,33.0286272308617,"KE8CFL","KEN",2022,48
"siaya",36,249.700101,41.8899042131445,11.0349902761376,27.1944183154335,8.98399896086771,14.695485897711,7.15157638876542,20.2613232719149,63.5184851543742,9.5857803521328,44.8030562787342,0.678396175730791,28.7125756196912,"KE8CFL","KEN",2022,48
"taitataveta",33,103.1326665,39.6487847339841,14.1216830230757,24.8853257372144,12.785395516338,14.7634589967697,7.61593030077306,11.9702860087559,67.3272834592124,0,49.9447009492369,0,29.6906823862849,"KE8CFL","KEN",2022,48
"tanariver",33,114.5823135,31.9190296359101,6.84792833448184,14.3302657263942,5.14604458517797,17.5887639095159,6.10675588560466,18.4970901003257,45.3409691714945,4.24401833944534,24.416513113343,5.61952237373079,29.5580054453011,"KE8CFL","KEN",2022,48
"tharakanithi",33,102.811642,21.7629017803809,10.1819021340449,4.19295900361167,3.10375912310085,17.5699427767692,9.88073322461356,1.80637359765286,41.7194299631089,0,10.2763268848893,0,36.9361798970118,"KE8CFL","KEN",2022,48
"transnzoia",36,288.409986,38.7088618513427,10.4139902055188,22.4345248572634,9.72690758101502,16.2743369940793,6.40792024280292,18.2974410485259,59.1202826541595,3.36978599847399,41.4992637160529,3.71481331818555,28.833860669973,"KE8CFL","KEN",2022,48
"turkana",35,252.6594775,65.641421507793,14.3359146942642,28.0897121700095,10.2962532269987,37.5517093377834,10.7887671658367,37.543028707035,93.7398143085509,7.90905584509212,48.2703684949269,16.4057256927435,58.6976929828233,"KE8CFL","KEN",2022,48
"uasingishu",37,410.2601415,31.3863421150282,11.4831916571743,12.4465539872584,5.74615546848779,18.9397881277699,10.422364951172,8.87928646696659,53.8933977630899,1.18408926902229,23.7090187054944,0,39.367623432067,"KE8CFL","KEN",2022,48
"vihiga",34,125.438628,60.0900522266863,13.7227754188588,29.229696294191,9.94080303916336,30.8603559324953,10.2004034134673,33.1934124057229,86.9866920476496,9.74572233743078,48.7136702509512,10.8675652420994,50.8531466228912,"KE8CFL","KEN",2022,48
"wajir",34,121.4236295,47.3146443845005,7.90072017532851,24.0125666808535,6.08267039017065,23.302077703647,6.21373115092144,31.8292328408566,62.8000559281444,12.090532716119,35.934600645588,11.123164647841,35.480990759453,"KE8CFL","KEN",2022,48
"westpokot",34,343.429937,35.3913783802838,7.67207514624009,17.4754159536185,7.11307276844918,17.9159624266653,5.56220157072591,20.3541110936533,50.4286456669144,3.53379332745811,31.4170385797789,7.01404734804255,28.8178775052881,"KE8CFL","KEN",2022,48
"baringo",34,258.096526,60.4280757773008,10.9515878183297,36.5305149438548,6.49589766351867,23.897560833446,7.82467618759711,38.9629636533746,81.893187901227,23.7985555233582,49.2624743643514,8.5611955057557,39.2339261611364,"KE8CFL","KEN",2022,60
"bomet",35,330.344247,35.5118674299086,9.37111830588608,24.0668698553119,7.70589632880102,11.4449975745968,6.86482484553792,17.1444755503719,53.8792593094454,8.96331305086189,39.1704266597619,0,24.9000542718511,"KE8CFL","KEN",2022,60
"bungoma",37,585.33952,54.2632932563859,11.4021169248758,25.5015550632905,8.87703540740389,28.7617381930954,7.10415261539701,31.9151440836293,76.6114424291425,8.10256566477882,42.9005444618021,14.8375990669173,42.6858773192736,"KE8CFL","KEN",2022,60
"busia",35,329.0826945,69.9357714839461,12.779530309114,31.983146412459,10.8527511029966,37.9526250714872,9.20171291729284,44.8878920780827,94.9836508898096,10.7117542505856,53.2545385743323,19.9172677535932,55.9879823893811,"KE8CFL","KEN",2022,60
"elgeyomarakwet",33,164.2435745,20.6010845788339,7.09940361580059,19.9975068126638,7.09343521750166,0.603577766170137,0.610166968680906,6.68625349186477,34.5159156658031,6.09437378636053,33.900639838967,0,1.79950502478471,"KE8CFL","KEN",2022,60
"embu",35,175.521935,55.6240842217145,21.9054440087687,32.3330927271284,16.7436216829045,23.2909914945861,9.5207981524005,12.6894139645279,98.558754478901,0,65.1505912256212,4.63022711588113,41.9517558732911,"KE8CFL","KEN",2022,60
"garissa",34,244.259947,42.4111712729734,13.1731753733995,32.559304534689,11.4407858347842,9.85186673828444,4.47273197672335,16.5917475411104,68.2305950048365,10.1353642985119,54.9832447708661,1.08531206390667,18.6184214126622,"KE8CFL","KEN",2022,60
"homabay",36,374.1200015,55.2401876267473,12.7021621958764,29.4470783594285,8.32808046846674,25.7931092673189,7.34483339769678,30.3439497228296,80.136425530665,13.1240406412337,45.7701160776233,11.3972358078332,40.1889827268045,"KE8CFL","KEN",2022,60
"isiolo",33,96.9460545,32.4735483674449,10.3279544781971,20.0577425252515,8.3709403810784,12.4158058421934,5.08873205591782,12.2307575901786,52.7163391447112,3.65069937833784,36.4647856721652,2.44189101259445,22.3897206717923,"KE8CFL","KEN",2022,60
"kajiado",38,526.2776775,42.5179821800525,10.5198528054781,12.5400340583513,5.46473671384803,29.9779481217013,8.141062209576,21.8990706813154,63.1368936787897,1.82915009920912,23.2509180174934,14.0214661909323,45.9344300524702,"KE8CFL","KEN",2022,60
"kakamega",38,623.1667445,43.7048905171247,9.54187578350176,15.1464228207062,6.13729698150231,28.5584676964185,7.53932999732439,25.0028139814612,62.4069670527881,3.11732073696169,27.1755249044507,13.7813809016627,43.3355544911742,"KE8CFL","KEN",2022,60
"kericho",36,376.5554585,27.3639568949963,8.1668150794672,11.5710684884415,6.13958187249103,15.7928884065547,5.78120630708284,11.3569993392406,43.370914450752,0,23.6046489585239,4.46172404467238,27.1240527684371,"KE8CFL","KEN",2022,60
"kiambu",42,1086.2339795,38.1953320618667,12.5798503110164,28.5847355044927,11.2322495964468,9.61059655737398,4.98294375918205,13.5388254522746,62.8518386714587,6.56952629545702,50.5999447135283,0,19.3771663253708,"KE8CFL","KEN",2022,60
"kilifi",37,510.947463,29.1171935067708,9.0924197597818,16.4028155669696,7.87952632973498,12.7143779398012,5.85144304118391,11.2960507775985,46.9383362359431,0.958943960688993,31.8466871732501,1.24554957908077,24.1832063005217,"KE8CFL","KEN",2022,60
"kirinyaga",35,208.4097725,49.5848267561554,21.057305784826,35.1193656237977,15.4216443871338,14.4654611323577,8.87827647940893,8.31250741789648,90.8571460944143,4.89294262501553,65.3457886225799,0,31.8668830319992,"KE8CFL","KEN",2022,60
"kisii",37,380.86151,50.7845104388532,13.370735177343,29.3572695229823,11.5449173284454,21.427240915871,10.5028189631622,24.5778694912609,76.9911513864456,6.72923155922923,51.9853074867353,0.841715748073021,42.012766083669,"KE8CFL","KEN",2022,60
"kisumu",37,430.3055335,50.1817562398429,8.79985787436803,29.2789518589818,7.77452812922988,20.902804380861,6.53972141687593,32.9340348060816,67.4294776736042,14.0408767256913,44.5170269922724,8.08495040378423,33.7206583579379,"KE8CFL","KEN",2022,60
"kitui",36,342.806621,20.6880088052923,7.05612482411637,14.2793712260301,6.34187497157901,6.40863757926223,4.424222588593,6.85800415002423,34.5180134605604,1.84929628173523,26.7094461703249,0,15.0801138529045,"KE8CFL","KEN",2022,60
"kwale",34,307.056442,27.5916792601298,7.36839337532208,15.5927195951811,5.35081051419472,11.9989596649487,5.32356316243694,13.1496282444986,42.0337302757611,5.10513098735949,26.0803082030028,1.5647758665723,22.4331434633251,"KE8CFL","KEN",2022,60
