"iso3","year","pfpr_pct","share_pn","malaria_deaths","allcause_pn","hib3_wuenic","pcv3_wuenic","rotac_wuenic","log_hiv_prev","log_gdp","log_hexp_pc","hiv_imputed"
"ETH",2008,5.12843910435242,10.6007878610001,16930.1107115657,159706.155179757,52,0,0,-1.28759301279786,5.75704034254545,2.5679169659064,FALSE
"ETH",2009,8.04570124922423,14.1449359879107,21293.3278265018,150536.756367795,56,0,0,-1.40241900743856,5.90964343807342,2.71764377525597,FALSE
"ETH",2010,9.3919335861331,15.9972671052541,22706.0037190315,141936.766884226,61,0,0,-1.49290349209436,5.80096790356208,2.78322078291483,FALSE
"ETH",2011,7.15989660911303,13.4337665473535,18147.0433950319,135085.296674348,65,12,0,-1.58789503363875,5.83780316274917,2.68258644605791,FALSE
"ETH",2012,7.90878118165209,15.4320375607718,19979.9720894496,129470.732628585,62,30,0,-1.70083054521193,6.11390567672608,2.99584108163418,FALSE
"ETH",2013,10.4716519142333,16.2796984567068,20369.5335795067,125122.302686847,59,48,0,-1.8087408047621,6.18216720313197,2.95839300625094,FALSE
"ETH",2014,4.70968343399056,9.56518252022048,11576.8744015659,121031.400886421,61,55,57,-1.89505678978004,6.30989387262432,3.07299148782468,FALSE
"ETH",2015,4.43383097177406,10.0333948775965,11813.4580723826,117741.384810448,62,58,60,-1.98740134162665,6.39344377528803,3.14493525094877,FALSE
"ETH",2016,3.57395042157706,8.00105635774795,9085.66396855891,113555.80516266,64,61,64,-2.08705886233831,6.46404535770189,3.19227443775627,FALSE
"ETH",2017,3.03719891783626,8.42843081079484,9219.34729337295,109383.911434204,65,64,67,-2.15673699579657,6.54585015155661,3.18562484897047,FALSE
"ETH",2018,2.5443183615563,7.74970242014544,8206.5222892456,105894.676264119,68,67,68,-2.25061059994089,6.60624743249854,3.1578748217292,FALSE
"ETH",2019,1.97760568901913,5.99725743207707,6145.44369148884,102470.900425571,70,69,69,-2.33026725152352,6.67641982448821,3.25559802047829,FALSE
"ETH",2020,3.60245965091513,10.2066503500016,10134.2931338583,99291.077741844,71,71,70,-2.43826201565536,6.72117384082713,3.34215540503104,FALSE
"ETH",2021,2.7748564830642,7.94317742842264,7703.29558903591,96980.026676373,69,69,68,-2.55548309424654,6.79459759474842,3.26075880412105,FALSE
"ETH",2022,3.52170045236107,8.89671455889296,8485.24736143763,95375.0657646532,71,71,70,-2.65494751134722,6.88969635528307,3.2983690181402,FALSE
"ETH",2023,6.29979358169429,10.9179956562248,10318.5989421939,94510.0114260522,75,75,73,-2.76199183553942,6.96206439134972,3.5495734070777,FALSE
"ETH",2024,3.96593070817917,9.44073555283714,8908.38144328392,94361.0949954716,75,75,75,-2.91356177099156,7.03340312516552,3.5495734070777,FALSE
"GAB",2000,40.4037486646598,23.3413957366314,386.70972047186,1656.754912325,0,0,0,-0.694561564462675,8.28976703304946,4.81378679435823,FALSE
"GAB",2001,40.1849002550753,23.1796331006205,375.997143119501,1622.10135720153,0,0,0,-0.638276064824511,8.25212213441622,4.7949838374026,FALSE
"GAB",2002,35.5178848189193,22.2280517231471,354.792309460422,1596.14667933745,0,0,0,-0.587019704196267,8.28563433520173,4.88334843087502,FALSE
"GAB",2003,26.0301545909323,20.7654454594982,324.493470099733,1562.66077090732,0,0,0,-0.509499290028689,8.45760211868621,5.11556544980252,FALSE
"GAB",2004,18.5010492176402,17.6890128081674,270.650677126091,1530.0496418948,0,0,0,-0.497962065347816,8.60626430061662,5.2145182099046,FALSE
"GAB",2005,13.5348911574091,16.479913439293,247.587005011858,1502.35622246375,0,0,0,-0.460098835550179,8.78689602254423,5.24129326588767,FALSE
"GAB",2006,9.93859212919033,15.9778651733192,238.551881203401,1493.0147339192,0,0,0,-0.453134094872488,8.83156731870728,5.35654575168116,FALSE
"GAB",2007,8.56142072273602,15.0967195448547,223.240797880841,1478.73713370351,0,0,0,-0.448161555270197,8.98763958474755,5.50850843797075,FALSE
"GAB",2008,8.78738805305004,16.0707180738603,234.863703881847,1461.43876584994,0,0,0,-0.471320196401255,9.1787098805491,5.62001854891151,FALSE
"GAB",2009,11.1392153401052,17.9282777580244,257.586349583524,1436.76014539786,0,0,0,-0.470684487152967,8.89433773285389,5.62628733096469,FALSE
"GAB",2010,15.0079818413961,20.9956321032575,295.757797453355,1408.66345913666,67,0,0,-0.498703212576433,9.03082447006512,5.33212455596841,FALSE
"GAB",2011,17.4195200275082,23.7359734503497,329.18080773814,1386.84351171319,75,0,0,-0.528898248683308,9.23201516077654,5.56595989398285,FALSE
"GAB",2012,17.8743786254637,25.5154291793718,349.430338347172,1369.48642286477,82,0,0,-0.585850581375049,9.13744337638468,5.41644356433978,FALSE
"GAB",2013,18.0623737331644,25.5299710562215,347.21246202201,1360.01901943949,79,0,0,-0.643119088311468,9.12670884738032,5.56564821995345,FALSE
"GAB",2014,17.5570326994769,25.3025136687194,339.751325880797,1342.75720716562,70,0,0,-0.673007902008496,9.12710687885886,5.45126881509911,FALSE
"GAB",2015,16.5003041219266,23.171054229541,307.793775942293,1328.35464840389,80,0,0,-0.729471073773761,8.86037523064323,5.23256587048039,FALSE
"GAB",2016,16.5969647299823,23.0617410466446,297.550727048822,1290.23531418117,75,0,0,-0.78616642648975,8.80643455339645,5.33514450257207,FALSE
"GAB",2017,16.7777486913647,22.2252661247362,276.03580735781,1241.99101062996,75,0,0,-0.873064333939809,8.84242155644534,5.25996852662281,FALSE
"GAB",2018,16.9557925538629,22.2178930334701,263.362498776407,1185.36216903945,70,0,0,-0.931286481485663,8.93909284595394,5.34370638217302,FALSE
"GAB",2019,17.7262895685821,23.0843434711942,260.863753236123,1130.04623051828,70,0,0,-0.989616739387027,8.91478453560632,5.32787350218408,FALSE
"GAB",2020,18.151876676041,26.4432130725077,290.716942812795,1099.40097678616,63,0,0,-1.08135270096607,8.79570385388523,5.4260419369793,FALSE
"GAB",2021,17.7250160851286,26.1415020010543,276.559844425259,1057.93402542098,75,0,0,-1.13962055155362,9.00961968142856,5.43140150988401,FALSE
"GAB",2022,17.6380595851648,23.8709725628586,242.762992227724,1016.97989718879,60,0,0,-1.19714846025879,9.03708250530618,5.49347045848903,FALSE
"GAB",2023,18.0990372306038,25.0598803959744,248.021426759861,989.715125694308,70,0,0,-1.25383711666633,8.96224104108126,5.53332018850023,FALSE
"GAB",2024,18.3714864787975,25.8466588035221,264.514045573738,1023.39744407387,61,0,0,-1.3505862216502,9.01554653235867,5.53332018850023,FALSE
"GHA",2000,49.9940947380094,37.4869379572487,15794.713706053,42133.9126819742,0,0,0,-0.835347934055809,5.53633745620761,2.34759265212483,FALSE
"GHA",2001,46.9975855819889,38.5227317749878,15670.7346203214,40679.1883604064,0,0,0,-0.772544117638349,5.57421334188264,2.49737120923211,FALSE
"GHA",2002,43.8377709718299,40.0681530837133,15745.0999807951,39295.7967089207,80,0,0,-0.764855561710904,5.69528529125473,2.66051934337347,FALSE
"GHA",2003,39.3048028168731,42.3506569023588,15899.5018734138,37542.5153618532,80,0,0,-0.733788130121122,5.88164764823244,2.94255495339868,FALSE
"GHA",2004,35.7154899284304,42.3594376692301,15288.2128824654,36091.633231408,80,0,0,-0.751518284719589,6.00667848926143,3.160065899893,FALSE
"GHA",2005,33.3535897257309,41.1646066166604,14365.2438310093,34897.0754531523,84,0,0,-0.746145973246487,6.17089005855589,3.65108866449254,FALSE
"GHA",2006,31.3728716875306,40.2145837811219,13628.2644299978,33888.8610763029,84,0,0,-0.764676182185629,6.80952597299311,3.89886012395966,FALSE
"GHA",2007,31.0244297809941,41.7200678576209,13577.0579902703,32543.2308418218,94,0,0,-0.806512642401568,6.95666411729928,4.04901529446072,FALSE
"GHA",2008,32.5500068102537,42.8998214677482,13309.3259970969,31024.1990333287,93,0,0,-0.848861480501446,7.07551939906139,4.15032903833153,FALSE
"GHA",2009,36.2303370558711,43.631687055774,12992.0709690801,29776.6871871638,94,0,0,-0.892462890261555,6.95435666947205,4.13426728772115,FALSE
"GHA",2010,40.6408892684571,43.5008355770752,12486.4818072863,28704.0045131148,94,0,0,-0.937880298595901,7.14195153755121,4.39053251315437,FALSE
"GHA",2011,42.7938061588239,42.5952623408979,11865.6471580869,27856.7298473806,91,0,0,-1.01204356553555,7.31816529551182,4.51862700552282,FALSE
"GHA",2012,41.8053805271706,41.809118741704,11209.4854268227,26811.1018940023,92,43,49,-1.06178385247784,7.34198615156739,4.40634059009487,FALSE
"GHA",2013,38.3521282531978,40.8634298979187,10607.7947167091,25959.1393654632,90,89,87,-1.11208775206953,7.73839916295504,4.65726770321175,FALSE
"GHA",2014,33.2932375206322,40.214461809318,10165.8973772432,25279.207826891,98,99,98,-1.19189875087858,7.57553763980581,4.36267838528992,FALSE
"GHA",2015,26.9834320717789,37.6931262690767,9488.9556894683,25174.2336831663,89,88,88,-1.24186803003373,7.45169038125157,4.35947973622278,FALSE
"GHA",2016,22.2850416689271,35.254365238878,8728.21858337092,24757.8378570424,93,93,94,-1.29101103579369,7.5561560628479,4.17229286338749,FALSE
"GHA",2017,20.3037721586031,31.7565070443451,7714.15166474787,24291.562211095,99,99,97,-1.3727421677202,7.60702697952898,3.99094548982428,FALSE
"GHA",2018,19.611040166238,29.6683105665926,7050.49778882555,23764.4060419289,97,96,94,-1.42096067683661,7.69408385698885,3.97739657275508,FALSE
"GHA",2019,20.3073622999101,29.1733979205427,6761.41078016674,23176.6309792992,97,97,93,-1.50733158334249,7.6901297335794,4.26478444834151,FALSE
"GHA",2020,20.9780356387582,32.4612522309128,7338.35228790584,22606.4978507439,94,95,89,-1.59855086299704,7.69414450978539,4.57858775973673,FALSE
"GHA",2021,19.5069359497991,32.9504858125658,7224.43688315214,21925.1301005009,98,98,96,-1.69574654255498,7.8018767283594,4.54758222580044,FALSE
"GHA",2022,18.5570171957538,32.9850273746916,7097.73058765763,21518.0375842389,99,99,94,-1.75201964358141,7.70970808593034,4.41062724826626,FALSE
"GHA",2023,16.5967311201254,33.1338655591134,6949.21049068223,20973.1354112133,95,96,64,-1.81026239607024,7.77649480286372,4.25216434493708,FALSE
"GHA",2024,16.0953150268076,31.2563304021453,6745.25942954957,21580.4585591615,95,96,82,-1.92435051245523,7.79121362559012,4.25216434493708,FALSE
"GIN",2000,41.0734691515421,21.0179927816002,8360.06332824958,39775.7455486818,0,0,0,-1.67313109397845,6.25027841429825,3.12313197252153,FALSE
"GIN",2001,40.9417872397336,22.8346614742095,8769.5968802718,38404.7597560252,0,0,0,-1.5879380583212,6.18019287045414,3.08047550750082,FALSE
"GIN",2002,41.8198046993437,24.4146699445374,8864.69705611807,36308.8957428298,0,0,0,-1.52335777189945,6.20640670587415,3.2124221683536,FALSE
"GIN",2003,42.7640254947941,25.9034842355144,8965.51296598021,34611.224051814,0,0,0,-1.46549502703083,6.33945131823097,3.24266850835113,FALSE
"GIN",2004,43.5044245298676,28.8090467177193,9781.48471744984,33952.8232686493,0,0,0,-1.41281919660331,6.37143702945311,3.27390209906858,FALSE
"GIN",2005,43.0078399444599,28.7617829073877,9581.37694548418,33312.8755485569,0,0,0,-1.33723517213016,6.13811075336054,2.97878380728236,FALSE
"GIN",2006,40.3329375693804,28.2922393326458,9316.97473769432,32931.2028933095,0,0,0,-1.35691119118136,6.10251509061362,2.78251921440606,FALSE
"GIN",2007,37.4184296651716,28.8311364637382,9347.66810003405,32422.1284575129,0,0,0,-1.28952323965981,6.47720091416176,3.11978157818505,FALSE
"GIN",2008,36.5965229760264,28.840551750354,9301.43948584976,32251.2536041741,0,0,0,-1.30922453906733,6.55611453614017,3.13436185374467,FALSE
"GIN",2009,38.4907382910474,28.3575679216414,9132.82782561138,32205.9629755538,57,0,0,-1.32901741084301,6.49554635437284,3.16613543257093,FALSE
"GIN",2010,42.067661633052,29.6479709251838,9525.60700548982,32129.0351691437,64,0,0,-1.268918141741,6.49108056667899,3.11783564444087,FALSE
"GIN",2011,44.2041403911139,29.7141732470173,9548.33072551272,32133.9269517491,63,0,0,-1.28851847087158,6.45629066920877,3.18337553202457,FALSE
"GIN",2012,44.103742447826,28.7565160164168,9252.9467671878,32176.8699723757,57,0,0,-1.30741410254053,6.55015616128664,3.16548047259895,FALSE
"GIN",2013,41.458860839243,29.2269040831434,9325.38938949179,31906.8669160556,50,0,0,-1.40659870077267,6.61801110963554,3.25442358328173,FALSE
"GIN",2014,38.8962180933803,27.4779880401767,8814.58697504615,32078.7204731219,44,0,0,-1.3461362087077,6.64006797143134,3.60100891569626,FALSE
"GIN",2015,37.0960141294297,26.3967260400708,8411.25835546664,31864.7787710422,48,0,0,-1.36589147678242,6.61654293813853,3.77081433826116,FALSE
"GIN",2016,34.989126690622,26.0501625405542,8136.69818505313,31234.7309633333,47,0,0,-1.31209484631473,6.56807300940883,3.6487367616283,FALSE
"GIN",2017,34.1749450633024,27.0219727341283,8231.66241042227,30462.8477402978,49,0,0,-1.33279901994581,6.72575201755618,3.48543016546242,FALSE
"GIN",2018,33.1499499333377,28.7536200002685,8525.23664198933,29649.2637862979,51,0,0,-1.35326853425966,6.83869842219857,3.55219400553742,FALSE
"GIN",2019,29.4234617249449,28.3552144895016,8207.57380961039,28945.5536040795,53,0,0,-1.37323499328751,6.93861562686238,3.74168776613249,FALSE
"GIN",2020,26.3259031267735,31.0518594234734,8820.09307467518,28404.3958668952,54,0,0,-1.46667653779452,6.96002602362545,3.71607518737974,FALSE
"GIN",2021,22.9836994192169,27.4935016597073,7594.90041746257,27624.3474238611,56,0,0,-1.48518988909193,7.12686310151025,3.78656778183608,FALSE
"GIN",2022,21.43512911537,24.0931645443429,6676.24465927087,27710.1193866974,58,0,0,-1.50282584468081,7.25601217444639,3.97579051753963,FALSE
"GIN",2023,21.4731510792431,25.0817300822238,6881.51995917957,27436.3847175627,60,0,0,-1.59959597237311,7.34954830351615,4.08311678278048,FALSE
"GIN",2024,21.4175935803199,24.9806452404781,7062.92867541533,28273.6038537976,63,0,0,-1.70224545913073,7.43541073839336,4.08311678278048,FALSE
"GMB",2000,7.6661761343056,12.107949019869,393.511393643304,3250.02519417249,90,0,0,-1.82374985234966,6.28795906133601,4.31530953362015,FALSE
"GMB",2001,11.1704410544337,16.9384785918368,531.187576145326,3135.98162470934,87,0,0,-1.68124609925048,6.13079828560259,4.01909046798285,FALSE
"GMB",2002,15.3503937182757,18.8524631330408,581.733713967411,3085.7172872433,89,0,0,-1.56162347209132,5.93100045277568,3.58336888247605,FALSE
"GMB",2003,12.57044245583,16.1502487770442,492.470578916627,3049.30645784614,91,0,0,-1.51985505019027,5.7324318778809,3.34286696718004,FALSE
"GMB",2004,8.55408914152275,11.6588615788401,356.041766967483,3053.82960900463,93,0,0,-1.42454772620098,6.38567547436963,3.47060315535992,FALSE
"GMB",2005,6.56238931270428,10.206745965315,309.032888877776,3027.73175631042,95,0,0,-1.39284130409503,6.42403181432986,3.5026690435205,FALSE
"GMB",2006,8.18193513659193,11.5960517626302,339.797039522812,2930.28218982129,95,0,0,-1.3154668996381,6.42088103040097,3.50896177449068,FALSE
"GMB",2007,8.14337093771145,11.1512767235259,321.814930468934,2885.90211190796,94,0,0,-1.29193747678502,6.58579421431217,3.58103768714095,FALSE
"GMB",2008,11.4315195755653,15.246938666296,421.479826394115,2764.35706615528,97,0,0,-1.27023795897357,6.75591753889275,3.6896234247991,FALSE
"GMB",2009,10.2559414741539,13.5101675631351,368.041945872985,2724.18490853698,99,0,0,-1.25023835576938,6.65271854266802,3.54365891512095,FALSE
"GMB",2010,12.1948850165916,16.0568617833651,423.367328568417,2636.67542437854,97,99,0,-1.27318165248825,6.68590261001385,3.49645681320911,FALSE
"GMB",2011,26.376184428626,24.5627797744979,608.470368604862,2477.20483671234,96,95,0,-1.29720013468638,6.5661215206519,3.43564675827657,FALSE
"GMB",2012,29.0968354238551,25.2606716074875,616.807150493564,2441.76861200609,98,98,0,-1.32248446336071,6.54042283312426,3.38656053845852,FALSE
"GMB",2013,19.7100075140128,21.7398570691469,529.087427243952,2433.72081776393,97,96,7,-1.34808613522835,6.48289741087801,3.24223132069674,FALSE
"GMB",2014,11.6703520446521,13.5708452909438,336.495386468267,2479.54625709881,96,96,92,-1.41511735029442,6.34212940388054,2.85286802326906,FALSE
"GMB",2015,16.3802073515877,15.9266804548786,380.221418593574,2387.32370923601,97,97,97,-1.48243374249609,6.42897139877577,2.97946343220497,FALSE
"GMB",2016,9.21665020161251,10.7330015561931,257.32900368447,2397.54930004633,95,95,95,-1.5035691868514,6.47705928422516,3.03355107516141,FALSE
"GMB",2017,4.13743890171438,5.99443610711276,145.956924047291,2434.8732964908,92,90,93,-1.52282182920642,6.4654020555202,3.07052968498982,FALSE
"GMB",2018,4.51990425145114,6.23076593661451,147.303589025488,2364.13292561469,93,93,93,-1.58651917797217,6.54566542507407,3.09895396781315,FALSE
"GMB",2019,2.91035993409658,3.53690599176679,83.4108734841162,2358.30055077178,88,87,90,-1.65087347868072,6.6041968440619,3.14495422728412,FALSE
"GMB",2020,4.64463129186377,4.84574875038729,111.895335066691,2309.14438264567,85,83,85,-1.66555072426719,6.57971658058731,3.36442859581015,FALSE
"GMB",2021,3.96385103148322,4.90995831345898,110.413612686068,2248.76884154813,82,78,79,-1.73047925975397,6.66171524893641,3.39359639320171,FALSE
"GMB",2022,6.0244214606024,6.69761339568417,149.49608601197,2232.07995415655,79,75,82,-1.79712836421693,6.72892148391213,3.38703480988871,FALSE
"GMB",2023,5.55189095117173,7.87830207035996,172.344087785242,2187.57907790361,84,80,83,-1.86622557052319,6.78335250711554,3.24820460764759,FALSE
"GMB",2024,7.4363160474733,5.94632808164663,125.250703961608,2106.35374035609,80,80,80,-1.9376979496333,6.7700325866026,3.24820460764759,FALSE
"GNB",2000,37.9558007484488,20.6134309493234,1091.28243622607,5294.03590750571,0,0,0,-0.918682414973183,5.75872981914956,2.58615003418036,FALSE
"GNB",2001,27.4861706598417,17.4687306530085,905.692390968983,5184.64912510975,0,0,0,-0.76901788390406,5.79038342067955,2.60322720169738,FALSE
"GNB",2002,19.4889514727277,14.3924543972564,730.500278361316,5075.57820367712,0,0,0,-0.64421075569494,5.89173971712785,2.64054660865992,FALSE
"GNB",2003,12.5128666326989,11.5787035881999,571.520119069912,4935.95949422491,0,0,0,-0.568069993507584,6.03974235651772,2.68791105707062,FALSE
"GNB",2004,7.42923835923951,8.55111539745229,409.826789508727,4792.67055185373,0,0,0,-0.500547989354856,6.06698139235256,2.91358892808498,FALSE
"GNB",2005,5.36426004300786,6.38654489263329,322.64768526346,5051.99118909546,0,0,0,-0.440781100586098,6.13788678787337,3.04445785849537,FALSE
"GNB",2006,4.29454380806019,5.91413431012737,263.974845643768,4463.45706406663,0,0,0,-0.41229861698065,6.10593783485248,3.12573603282746,FALSE
"GNB",2007,4.2208031394232,6.29318870451031,269.760157840964,4286.54169622512,0,0,0,-0.38688582524421,6.25203834386503,3.24134122775026,FALSE
"GNB",2008,4.99793531118236,6.77376290185437,294.291615544754,4344.58099299858,0,0,0,-0.36355455836363,6.46179676470914,3.5341714984957,FALSE
"GNB",2009,6.34070323246496,7.80647943818961,311.590061186562,3991.42870552187,80,0,0,-0.363418027727783,6.36851306830368,3.29170763169781,FALSE
"GNB",2010,7.70254398529361,8.24782994351858,319.439469883827,3873.01232046925,86,0,0,-0.363924770534924,6.39725343369552,3.37545145332948,FALSE
"GNB",2011,8.04009615614004,8.72531277237391,326.708466977326,3744.3754224118,89,0,0,-0.386432652238923,6.57861152620328,3.80062428019751,FALSE
"GNB",2012,7.76338005441041,8.62049646096564,316.940168363042,3676.58834729733,87,0,0,-0.430682150146171,6.45435174782368,3.63111784441735,FALSE
"GNB",2013,7.51205642767233,8.74543867215325,313.192373561078,3581.20827670232,87,0,0,-0.497629850338589,6.48357289202044,3.82993059620087,FALSE
"GNB",2014,6.42097334247917,7.83735061493036,271.238485268877,3460.84408616555,86,0,0,-0.614570585118447,6.48007907211253,4.17438562666352,FALSE
"GNB",2015,5.30170636674055,7.06307337607454,240.020921747807,3398.25043529711,86,10,0,-0.686107989802544,6.46935393500403,3.96002557876742,FALSE
"GNB",2016,4.32871044461213,6.18792632761021,206.982824904441,3344.94649654917,85,83,61,-0.759003842984121,6.52160059856983,4.03615129151421,FALSE
"GNB",2017,3.64578393715198,5.37967270841462,176.793551264978,3286.3254113665,79,79,82,-0.862923198425187,6.66329001005566,4.00410101101694,FALSE
"GNB",2018,3.68733811283036,5.54522441527692,178.375200596796,3216.73546890867,85,85,88,-0.908796469912988,6.69521977932695,4.07540722201705,FALSE
"GNB",2019,4.25047301166557,5.99915034698586,189.321181844708,3155.79991989746,84,84,86,-0.98750318271581,6.6985269651697,3.98868603197715,FALSE
"GNB",2020,5.62252190871232,9.11616771554551,282.49436599813,3098.82809106728,82,82,87,-1.06987349536542,6.74160403705006,4.21785862133154,FALSE
"GNB",2021,6.50287589350832,10.9816156360379,328.141457087739,2988.09818120835,78,74,82,-1.15646988822018,6.83146390079894,4.25151768657296,FALSE
"GNB",2022,6.94747455614319,10.4428472612244,309.966018909625,2968.21366008645,88,87,89,-1.20716171434333,6.78174144901371,4.21966196415993,FALSE
"GNB",2023,6.34681411684604,8.63418745487285,252.598629604585,2925.56341780635,91,90,91,-1.25872255577738,6.87153915350325,4.40836955560968,FALSE
"GNB",2024,6.30792437175638,8.55545111579473,243.753822660091,2849.10543419601,85,90,85,-1.35608699633439,6.9061300524093,4.40836955560968,FALSE
"GNQ",2000,30.0861544273154,37.8495516142509,844.30947450612,2230.69874938287,0,0,0,-0.991494751160489,7.30472880253375,3.00278418576988,TRUE
"GNQ",2001,29.8434215970535,39.413152403946,834.883715939926,2118.28708189386,0,0,0,-0.991494751160489,7.57487232564645,3.38752013611212,TRUE
"GNQ",2002,29.0440559153907,40.5056028471391,825.986736687548,2039.19131830891,0,0,0,-0.991494751160489,7.72498148084425,4.31668507718891,TRUE
"GNQ",2003,30.1374241442691,41.8190895646122,828.616029539456,1981.43010325275,0,0,0,-0.991494751160489,7.98296308618705,4.46394368213615,TRUE
"GNQ",2004,32.1903886618068,41.8607005718915,808.952000418492,1932.48557565156,0,0,0,-0.991494751160489,8.49725601498129,4.64965830361112,TRUE
"GNQ",2005,34.061879452405,40.9392534056575,795.294411262496,1942.62070043659,0,0,0,-0.991494751160489,9.0680740963698,4.81019321135208,TRUE
"GNQ",2006,34.1855536079227,41.7154460617451,780.43697682713,1870.85852005985,0,0,0,-0.991494751160489,9.22865995155682,4.96951199905067,TRUE
"GNQ",2007,33.9243505927929,42.7190191949133,785.565301324321,1838.91230681125,0,0,0,-0.991494751160489,9.44279668810596,5.19017316775912,TRUE
"GNQ",2008,31.4757803071436,43.1875356770306,781.87386878639,1810.41556673545,0,0,0,-0.991494751160489,9.8097566663292,5.41834553356536,TRUE
"GNQ",2009,28.0543811888683,39.5200096683363,708.762168351907,1793.42610060081,0,0,0,-0.991494751160489,9.49043135017537,5.51729913243479,TRUE
"GNQ",2010,26.5334300094082,39.6580846266403,701.918439031472,1769.92521358422,0,0,0,-0.991494751160489,9.5266219910262,5.47167315847213,TRUE
"GNQ",2011,27.2388476051847,39.9757119817826,696.454847157857,1742.19497947964,0,0,0,-0.991494751160489,9.75256080082828,5.5811810636765,TRUE
"GNQ",2012,30.5696843131542,44.5007109726056,753.661806874029,1693.59497950039,0,0,0,-0.991494751160489,9.75895717177423,5.63800360127528,TRUE
"GNQ",2013,33.7801189256094,44.9827021809056,743.782820346267,1653.48630536916,0,0,0,-0.991494751160489,9.69917012981762,5.65716796632527,TRUE
"GNQ",2014,34.4162307644829,45.2129322851547,732.984416177198,1621.18309769054,53,0,0,-0.991494751160489,9.6517298988379,5.67172763489586,TRUE
"GNQ",2015,34.5542032457174,44.8392560472202,720.251418626558,1606.29654039768,40,0,0,-0.991494751160489,9.11260736305284,5.4063514291072,TRUE
"GNQ",2016,32.0916256667616,43.1772522621735,688.556959109973,1594.72157915246,53,0,0,-0.991494751160489,8.91639847825962,5.40038773131557,TRUE
"GNQ",2017,28.7469493218734,43.9577347696301,686.589258582924,1561.93048204404,56,0,0,-0.991494751160489,8.96304559561601,5.4091224452368,TRUE
"GNQ",2018,25.9447325174019,41.9167485664373,637.267019101621,1520.31596174871,59,0,0,-0.991494751160489,8.99992433714935,5.48269471076224,TRUE
