"group","records","observed_deaths","fitted_deaths","age_band","grouping","observed_probability","fitted_probability","residual_deaths"
"KM61FL",2835,22,22.2059328865094,"1-5","survey",0.00776014109347443,0.0078327805596153,-0.205932886509366
"ET51FL",8759,190,177.357979831318,"1-5","survey",0.0216919739696312,0.0202486562200386,12.6420201686815
"ET61FL",10395,139,144.12060960911,"1-5","survey",0.0133718133718134,0.0138644165088129,-5.12060960910983
"ET71FL",9609,108,106.872998988304,"1-5","survey",0.0112394630034343,0.0111221770203252,1.12700101169557
"ET81FL",5179,39,51.8240703306012,"1-5","survey",0.00753041127630817,0.0100065785538909,-12.8240703306012
"ET8AFL",12390,115,109.994927365906,"1-5","survey",0.0092816787732042,0.00887771810862844,5.00507263409365
"GA41FL",382,8,7.92416018343862,"1-5","survey",0.0209424083769634,0.0207438748257555,0.0758398165613832
"GA61FL",5454,40,52.18059824976,"1-5","survey",0.00733406674000733,0.00956739975243124,-12.18059824976
"GA71FL",5818,46,45.8939511540016,"1-5","survey",0.00790649707803369,0.00788826936301162,0.106048845998401
"GH4BFL",2536,34,43.8508280909799,"1-5","survey",0.0134069400630915,0.0172913359980205,-9.85082809097991
"GH5AFL",2648,32,30.2551965613397,"1-5","survey",0.0120845921450151,0.0114256784597204,1.74480343866033
"GH72FL",5272,47,45.2163327142999,"1-5","survey",0.00891502276176024,0.00857669436917677,1.78366728570006
"GH8CFL",8545,59,58.2092628094461,"1-5","survey",0.00690462258630778,0.00681208458858351,0.790737190553884
"GN52FL",5627,144,135.191214454853,"1-5","survey",0.0255909010129732,0.024025451298179,8.80878554514658
"GN62FL",6302,88,99.7472687240096,"1-5","survey",0.0139638210092034,0.0158278750752157,-11.7472687240096
"GN71FL",7238,122,108.798232554209,"1-5","survey",0.0168554849405913,0.0150315325441018,13.2017674457909
"GM61FL",7150,38,50.8482277349477,"1-5","survey",0.00531468531468531,0.00711164024265003,-12.8482277349477
"GM81FL",7354,52,47.3712638918378,"1-5","survey",0.00707098177862388,0.00644156430403016,4.62873610816217
"KE42FL",3587,86,76.6885079341644,"1-5","survey",0.0239754669640368,0.0213795673081027,9.31149206583555
"KE52FL",5458,73,73.6265711872315,"1-5","survey",0.0133748625870282,0.0134896612655243,-0.626571187231519
"KE72FL",19349,173,168.901396206068,"1-5","survey",0.00894103054421417,0.00872920544762352,4.09860379393248
"KE8CFL",17869,90,111.34050469321,"1-5","survey",0.00503665566064133,0.00623093092468578,-21.3405046932102
"LB51FL",5222,118,114.643462613548,"1-5","survey",0.0225967062428188,0.0219539376893045,3.35653738645189
"LB5AFL",3777,76,81.0910313924043,"1-5","survey",0.0201217897802489,0.021469693246599,-5.09103139240428
"LB6AFL",6854,100,99.5784626022231,"1-5","survey",0.0145900204260286,0.0145285180335896,0.421537397776873
"LB7AFL",5081,69,62.8326223893266,"1-5","survey",0.013580003936233,0.0123661921647956,6.16737761067338
"MD42FL",3968,52,57.6466111306846,"1-5","survey",0.0131048387096774,0.014527875788983,-5.64661113068458
"MD51FL",11281,125,138.323878953099,"1-5","survey",0.0110805779629465,0.012261668199016,-13.3238789530989
"MD81FL",11300,128,110.93280690933,"1-5","survey",0.0113274336283186,0.00981706255834777,17.0671930906702
"ML41FL",2160,55,61.9520222500077,"1-5","survey",0.025462962962963,0.028681491782411,-6.95202225000769
"ML53FL",12566,283,271.777676050598,"1-5","survey",0.0225210886519179,0.0216280181482252,11.2223239494023
"ML6AFL",9156,128,129.447251280268,"1-5","survey",0.0139799038881608,0.0141379697772246,-1.44725128026801
"ML7AFL",8923,105,113.462275750532,"1-5","survey",0.0117673428219209,0.0127157094867794,-8.46227575053217
"ML8AFL",14033,159,147.679938259319,"1-5","survey",0.0113304354022661,0.0105237610104268,11.3200617406806
"MZ41FL",6958,246,217.73369594178,"1-5","survey",0.0353549870652486,0.0312925691206928,28.2663040582198
"MZ62FL",10009,165,165.309264977012,"1-5","survey",0.0164851633529823,0.0165160620418635,-0.30926497701202
"MZ81FL",8368,72,100.245572445985,"1-5","survey",0.00860420650095602,0.0119796334184972,-28.2455724459848
"MR71FL",10142,74,75.8447710039026,"1-5","survey",0.00729639124433051,0.00747828544704226,-1.84477100390255
"MW41FL",807,32,21.6828684507245,"1-5","survey",0.0396530359355638,0.0268684863082087,10.3171315492755
"MW4EFL",9519,235,217.259182124317,"1-5","survey",0.0246874671709213,0.0228237401118097,17.7408178756831
"MW61FL",18255,254,256.61216818418,"1-5","survey",0.0139139961654341,0.0140570894650332,-2.6121681841804
"MW7AFL",15719,111,137.060909612421,"1-5","survey",0.00706151790826388,0.00871944205181127,-26.0609096124213
"MW81FL",10737,62,68.4624716728465,"1-5","survey",0.00577442488590854,0.00637631290610474,-6.46247167284655
"NM41FL",332,2,6.0695241848983,"1-5","survey",0.00602409638554217,0.0182816993521033,-4.0695241848983
"NM51FL",4247,58,58.4765990898579,"1-5","survey",0.0136566988462444,0.0137689190228062,-0.476599089857935
"NM61FL",3901,41,37.7694388396169,"1-5","survey",0.0105101256088183,0.00968198893607202,3.23056116038306
"NI51FL",8218,156,154.196171983956,"1-5","survey",0.0189827208566561,0.0187632236534383,1.80382801604412
"NI61FL",11316,123,124.500791401427,"1-5","survey",0.0108695652173913,0.0110021908272735,-1.50079140142712
"NG4BFL",3608,75,97.8931221096194,"1-5","survey",0.0207871396895787,0.0271322400525553,-22.8931221096194
"NG53FL",25389,466,473.06258359434,"1-5","survey",0.0183544054511796,0.0186325803928607,-7.06258359434048
"NG61FL",5430,93,97.1737391237302,"1-5","survey",0.0171270718232044,0.0178957162290479,-4.17373912373017
"NG6AFL",28695,442,408.991755992393,"1-5","survey",0.0154033803798571,0.0142530669451958,33.0082440076068
"NG7BFL",30487,418,407.92109601455,"1-5","survey",0.0137107619641159,0.0133801651856381,10.0789039854501
"NG8BFL",24816,247,254.453116249397,"1-5","survey",0.00995325596389426,0.0102535910803271,-7.45311624939725
"RW41FL",594,20,16.5008381973628,"1-5","survey",0.0336700336700337,0.0277791888844492,3.4991618026372
"RW53FL",7737,177,177.482347959086,"1-5","survey",0.02287708414114,0.022939427162865,-0.482347959086354
"RW5AFL",4988,75,77.5276120628413,"1-5","survey",0.0150360866078589,0.0155428251930315,-2.5276120628413
"RW61FL",8308,93,94.4443620065488,"1-5","survey",0.0111940298507463,0.0113678818014623,-1.4443620065488
"RW70FL",7133,46,57.081125297332,"1-5","survey",0.00644889948128417,0.00800240085480611,-11.081125297332
"RW81FL",7455,66,54.2002144759801,"1-5","survey",0.00885311871227364,0.00727031716646278,11.7997855240199
"SN4AFL",9596,131,151.86037470807,"1-5","survey",0.013651521467278,0.0158253829416496,-20.8603747080699
"SN5AFL",13681,194,192.437906426941,"1-5","survey",0.0141802499817265,0.0140660702015161,1.56209357305869
"SN61FL",10900,128,126.317664782438,"1-5","survey",0.011743119266055,0.0115887765855448,1.68233521756196
"SN6DFL",6214,48,56.0904352391773,"1-5","survey",0.00772449308014162,0.00902646205973243,-8.0904352391773
"SN71FL",6249,55,57.2537995647003,"1-5","survey",0.00880140822531605,0.00916207386216999,-2.25379956470029
"SN7AFL",6360,68,56.8490756426429,"1-5","survey",0.0106918238993711,0.00893853390607593,11.1509243573571
"SN7IFL",6131,68,52.0381986666445,"1-5","survey",0.0110911759908661,0.00848771793616776,15.9618013333555
"SN7ZFL",11061,91,90.2002605386719,"1-5","survey",0.00822710424012296,0.00815480160371321,0.799739461328144
"SN81FL",6153,55,47.2501625044471,"1-5","survey",0.00893872907524785,0.00767920729797612,7.74983749555291
"SN8BFL",5552,36,39.2346854296613,"1-5","survey",0.00648414985590778,0.00706676610764792,-3.23468542966127
"SN8SFL",9546,63,63.0181530547029,"1-5","survey",0.00659962287869265,0.00660152451861543,-0.0181530547028785
"SL51FL",4948,116,136.114318845605,"1-5","survey",0.0234438156831043,0.0275089569211005,-20.1143188456052
"SL61FL",10755,268,251.825423977734,"1-5","survey",0.0249186424918642,0.0234147302629227,16.1745760222662
"SL7AFL",8925,198,175.202165317745,"1-5","survey",0.0221848739495798,0.0196304947134729,22.7978346822546
"ST51FL",1759,17,18.1622057559076,"1-5","survey",0.00966458214894827,0.0103253017372982,-1.1622057559076
"SZ51FL",1856,78,61.4854568010642,"1-5","survey",0.0420258620689655,0.0331279400867803,16.5145431989358
"TD41FL",4736,108,117.900165725955,"1-5","survey",0.0228040540540541,0.0248944606684871,-9.90016572595491
"TD71FL",16133,284,269.916364643632,"1-5","survey",0.0176036694973037,0.0167306988559866,14.0836353563682
"TG61FL",5670,62,61.910368631892,"1-5","survey",0.0109347442680776,0.0109189362666476,0.0896313681079732
"TZ4IFL",7554,129,129.447285821341,"1-5","survey",0.017077045274027,0.0171362570586895,-0.447285821340671
"TZ63FL",7176,77,78.8021439220691,"1-5","survey",0.0107302118171683,0.0109813467003998,-1.80214392206911
"TZ7BFL",9188,79,74.9840040643258,"1-5","survey",0.0085981715280801,0.00816108011148517,4.01599593567421
"TZ82FL",9791,51,61.9080075819965,"1-5","survey",0.0052088652844449,0.00632295042201986,-10.9080075819965
"UG41FL",914,19,24.7801771281842,"1-5","survey",0.0207877461706783,0.0271117911686917,-5.78017712818423
"UG52FL",7539,159,145.786438956078,"1-5","survey",0.0210903302825308,0.0193376361528158,13.2135610439221
"UG5AFL",3345,42,49.0388567387835,"1-5","survey",0.0125560538116592,0.0146603458112955,-7.03885673878349
"UG61FL",7116,84,91.7190130071852,"1-5","survey",0.0118043844856661,0.0128891249307455,-7.71901300718521
"UG7BFL",11831,114,116.027911095558,"1-5","survey",0.00963570281463951,0.00980710938175622,-2.02791109555787
"ZA71FL",2349,23,21.6257203356564,"1-5","survey",0.0097914005959983,0.00920635178188863,1.37427966434361
"ZM42FL",2483,70,64.3511591347862,"1-5","survey",0.0281917035843737,0.0259166971948394,5.64884086521384
"ZM51FL",5735,107,100.774089286105,"1-5","survey",0.0186573670444638,0.0175717679661909,6.22591071389537
"ZM61FL",12365,113,130.070170975852,"1-5","survey",0.00913869793772746,0.0105192212677599,-17.0701709758515
"ZM71FL",8987,83,85.6651509027405,"1-5","survey",0.00923556247913653,0.00953211871622794,-2.66515090274048
"ZM81FL",7945,57,57.7470529953102,"1-5","survey",0.00717432347388294,0.00726835154125994,-0.747052995310227
"ZW52FL",4743,118,104.7461200755,"1-5","survey",0.0248787687117858,0.0220843601255535,13.2538799244998
"ZW62FL",4869,74,76.2476321330567,"1-5","survey",0.0151981926473609,0.0156598135413959,-2.24763213305665
"ZW72FL",4915,56,61.1487161055639,"1-5","survey",0.0113936927772126,0.0124412443754962,-5.14871610556388
"2006",45757,751,717.603844457657,"1-5","calendar_year",0.0164127892999978,0.0156829303594566,33.3961555423431
"2009",62738,863,825.022842149153,"1-5","calendar_year",0.0137556186043546,0.0131502891732148,37.9771578508472
"2007",50447,678,728.984756868075,"1-5","calendar_year",0.0134398477610165,0.0144505075994227,-50.9847568680748
"2010",64097,832,817.820769672732,"1-5","calendar_year",0.0129803266923569,0.0127591114977726,14.179230327268
"2008",57148,763,769.496078955285,"1-5","calendar_year",0.0133512983831455,0.0134649695344594,-6.49607895528527
"2013",44937,482,479.282008049693,"1-5","calendar_year",0.0107261276898769,0.0106656431904598,2.71799195030701
"2011",58910,654,703.211912401727,"1-5","calendar_year",0.0111016805296215,0.0119370550399207,-49.2119124017267
"2014",46672,489,513.169948259087,"1-5","calendar_year",0.0104773740143984,0.010995242292147,-24.1699482590868
"2012",54984,618,638.271243076606,"1-5","calendar_year",0.011239633347883,0.0116083086548197,-20.2712430766064
"2015",44671,517,479.822319104617,"1-5","calendar_year",0.0115735040630387,0.0107412486647851,37.177680895383
"2021",34753,309,317.521685412059,"1-5","calendar_year",0.00889131873507323,0.0091365259232889,-8.52168541205896
"2022",24808,241,236.668473730786,"1-5","calendar_year",0.00971460819090616,0.00954000619682304,4.33152626921407
"2020",41948,375,396.304364388319,"1-5","calendar_year",0.00893963955373319,0.00944751512320775,-21.3043643883187
"2019",42816,395,404.857576603007,"1-5","calendar_year",0.00922552316890882,0.00945575431154258,-9.85757660300726
"2018",35818,312,339.157681924627,"1-5","calendar_year",0.00871070411524932,0.00946891735788226,-27.1576819246268
"2023",16739,174,155.700173021469,"1-5","calendar_year",0.0103948861939184,0.00930164125822741,18.2998269785315
"2005",37150,609,637.404859840388,"1-5","calendar_year",0.016393001345895,0.0171576005340616,-28.4048598403883
"2016",36234,455,386.752017466705,"1-5","calendar_year",0.0125572666556273,0.0106737323361126,68.2479825332954
"2000",26822,682,667.783946922216,"1-5","calendar_year",0.0254268883752144,0.0248968737201631,14.2160530777842
"2001",26690,567,606.807767516124,"1-5","calendar_year",0.0212439115773698,0.022735397808772,-39.8077675161239
"2004",41734,760,769.904050151759,"1-5","calendar_year",0.0182105717161068,0.0184478854208022,-9.90405015175918
"2002",36073,799,770.505554483746,"1-5","calendar_year",0.0221495301194799,0.0213596195072144,28.4944455162536
"2003",36678,758,734.597348598852,"1-5","calendar_year",0.0206663394950652,0.0200282825835338,23.4026514011479
"2017",41005,431,417.964377830428,"1-5","calendar_year",0.0105109133032557,0.010193010067807,13.0356221695721
"2024",1478,11,11.0778305771062,"1-5","calendar_year",0.0074424898511502,0.00749514924026128,-0.0778305771061767
"20",172581,2181,2117.29569181861,"1-5","pfpr_pct",0.0126375441097224,0.0122684171016428,63.704308181389
"10",160389,1818,1872.25680843704,"1-5","pfpr_pct",0.011334941922451,0.0116732245256036,-54.2568084370375
"0",305337,3133,3124.67514183178,"1-5","pfpr_pct",0.010260793811428,0.0102335293195118,8.32485816821691
"30",132866,1962,2012.86654267107,"1-5","pfpr_pct",0.0147667574849849,0.0151495984124687,-50.8665426710652
"40",119296,2200,2165.51291890604,"1-5","pfpr_pct",0.0184415236051502,0.0181524352778471,34.4870810939551
"50",73466,1428,1399.8354948923,"1-5","pfpr_pct",0.0194375629542918,0.0190541950683622,28.1645051077028
"70",17017,279,301.907253077034,"1-5","pfpr_pct",0.0163953693365458,0.0177415086723297,-22.907253077034
"60",25359,453,455.383850565822,"1-5","pfpr_pct",0.0178634804211523,0.0179574845445728,-2.38385056582229
"80",4177,60,66.3703071418494,"1-5","pfpr_pct",0.0143643763466603,0.015889467833816,-6.37030714184935
"90",619,11,9.58942211998072,"1-5","pfpr_pct",0.0177705977382876,0.0154917966397104,1.41057788001928
"(0.0155,0.0177]",101129,1606,1672.40142325749,"1-5","fitted_probability",0.0158807068200022,0.016537308024973,-66.4014232574925
"(0.0123,0.0137]",101139,1299,1316.18160996032,"1-5","fitted_probability",0.0128437101414884,0.013013591294756,-17.1816099603236
"(0.0137,0.0155]",101060,1446,1472.10557819881,"1-5","fitted_probability",0.014308331684148,0.0145666492994143,-26.1055781988121
"(0.0109,0.0123]",101115,1234,1170.98507211591,"1-5","fitted_probability",0.0122039262226178,0.0115807256303804,63.0149278840861
"(0.0084,0.00959]",101098,873,906.185350748317,"1-5","fitted_probability",0.00863518566143742,0.00896343499127893,-33.1853507483171
"(0.00712,0.0084]",101111,750,790.27093965806,"1-5","fitted_probability",0.00741759056878084,0.00781587502505226,-40.2709396580595
"(0.00959,0.0109]",101126,1059,1039.33893637867,"1-5","fitted_probability",0.0104720843304393,0.0102776628797605,19.6610636213347
"[0.00393,0.00712]",101128,608,626.969145002177,"1-5","fitted_probability",0.00601218258049205,0.00619975817777645,-18.9691450021768
"(0.0177,0.0214]",101103,1999,1953.05042355101,"1-5","fitted_probability",0.0197719157690672,0.0193174329500708,45.9495764489893
"(0.0214,0.0441]",101098,2651,2578.20495259154,"1-5","fitted_probability",0.0262220815446399,0.0255020371579214,72.7950474084623
"AGO",29275,271,278.593501791082,"6-11","country",0.00925704526046114,0.00951643046254764,-7.59350179108225
"BDI",17748,204,198.768293870701,"6-11","country",0.0114942528735632,0.0111994756519439,5.23170612929931
"BEN",36704,532,528.69092748695,"6-11","country",0.0144943330427201,0.0144041774053768,3.30907251304995
"BFA",30297,502,496.28575856731,"6-11","country",0.0165692972901607,0.0163806897899894,5.71424143269036
"CIV",15177,189,186.044775506643,"6-11","country",0.0124530539632338,0.0122583366611744,2.95522449335661
"CMR",23055,430,429.130811414558,"6-11","country",0.0186510518325743,0.0186133511782502,0.869188585442089
"COD",44420,880,869.760051662891,"6-11","country",0.019810895992796,0.0195803703661164,10.2399483371092
"COG",11999,143,147.347998159639,"6-11","country",0.0119176598049837,0.0122800231819017,-4.34799815963896
"COM",2715,7,13.5851522752698,"6-11","country",0.00257826887661142,0.00500373932790785,-6.58515227526981
"ETH",44932,398,401.284228966218,"6-11","country",0.00885782960918722,0.00893092292722822,-3.28422896621839
"GAB",11097,95,100.630235094953,"6-11","country",0.00856087230783095,0.00906823782057787,-5.63023509495261
"GHA",18161,94,109.529035664,"6-11","country",0.00517592643576896,0.00603100245933596,-15.5290356640004
"GIN",18585,350,342.762804131612,"6-11","country",0.0188323917137476,0.0184429811208831,7.23719586838803
"GMB",14097,61,71.2909904890958,"6-11","country",0.00432716180747677,0.00505717461084598,-10.2909904890958
"KEN",44557,328,336.471962908731,"6-11","country",0.00736135736247952,0.00755149500434793,-8.47196290873069
"LBR",19648,318,316.729799172815,"6-11","country",0.0161848534201954,0.0161202055767923,1.27020082718525
"MDG",25329,277,275.890796333784,"6-11","country",0.0109360811717794,0.0108922893258235,1.10920366621605
"MLI",44519,640,637.531964371049,"6-11","country",0.0143758844538287,0.0143204466490948,2.46803562895082
"MOZ",23848,370,372.672828442642,"6-11","country",0.0155149278765515,0.0156270055536163,-2.67282844264213
"MRT",9739,40,45.9241599035973,"6-11","country",0.00410719786425711,0.00471549028684642,-5.92415990359726
"MWI",52376,687,691.197535948942,"6-11","country",0.0131166946693142,0.0131968370236166,-4.19753594894189
"NAM",7938,75,74.7511077501529,"6-11","country",0.00944822373393802,0.0094168692051087,0.248892249847117
"NER",18630,323,318.757618673088,"6-11","country",0.017337627482555,0.0171099097516419,4.2423813269117
"NGA",113495,1771,1768.97839432497,"6-11","country",0.0156042116392793,0.0155863993508522,2.0216056750337
"RWA",34704,438,431.454432973104,"6-11","country",0.0126210235131397,0.0124324121995477,6.54556702689626
"SEN",87946,634,635.22460308972,"6-11","country",0.00720896914015419,0.0072228936289282,-1.22460308971961
"SLE",23703,589,571.661034767833,"6-11","country",0.024849175209889,0.0241176658974743,17.3389652321673
"STP",1656,16,15.8165768801365,"6-11","country",0.00966183574879227,0.00955107299525149,0.183423119863539
"SWZ",1702,43,35.0487714141466,"6-11","country",0.0252643948296122,0.0205926976581355,7.95122858585335
"TCD",20108,476,464.478476292464,"6-11","country",0.0236721702804854,0.0230991881983521,11.5215237075362
"TGO",5379,60,59.0476909011054,"6-11","country",0.011154489682097,0.0109774476484673,0.952309098894553
"TZA",32326,322,327.321252837349,"6-11","country",0.00996102208748376,0.0101256342522226,-5.32125283734922
"UGA",29330,439,447.579743810963,"6-11","country",0.0149676099556768,0.015260134463381,-8.57974381096335
"ZAF",2334,12,12.2666296107504,"6-11","country",0.0051413881748072,0.00525562536878766,-0.266629610750401
"ZMB",36077,402,405.756856465109,"6-11","country",0.0111428333841506,0.0112469677762871,-3.75685646510868
"ZWE",13744,157,155.671317246631,"6-11","country",0.0114231664726426,0.0113264928148015,1.32868275336867
"AO62FL",7024,93,89.3594066835813,"6-11","survey",0.0132403189066059,0.0127220112021044,3.64059331641867
"AO71FL",12270,116,115.982698766728,"6-11","survey",0.00945395273023635,0.00945254268677487,0.0173012332722919
"AO81FL",9981,62,73.2513963407735,"6-11","survey",0.00621180242460675,0.00733908389347495,-11.2513963407735
"BU61FL",6152,95,91.56873290019,"6-11","survey",0.0154421326397919,0.0148843844116044,3.43126709980997
"BU71FL",11596,109,107.199560970516,"6-11","survey",0.00939979303208003,0.00924452923167614,1.80043902948351
"BJ41FL",272,8,5.48075163253648,"6-11","survey",0.0294117647058824,0.0201498221784429,2.51924836746352
"BJ51FL",13511,279,273.673338267846,"6-11","survey",0.0206498408704019,0.0202555945724111,5.32666173215375
"BJ61FL",11550,99,115.988945004691,"6-11","survey",0.00857142857142857,0.010042332900839,-16.988945004691
"BJ71FL",11371,146,133.547892581861,"6-11","survey",0.0128396798874329,0.0117446040437834,12.4521074181393
"BF43FL",6396,168,165.854777894719,"6-11","survey",0.026266416510319,0.0259310159310067,2.14522210528085
"BF62FL",12963,275,260.571036548975,"6-11","survey",0.021214225102214,0.0201011368162443,14.4289634510252
"BF81FL",10938,59,69.8599441235999,"6-11","survey",0.00539403912963979,0.00638690291859571,-10.8599441235999
"CI62FL",6010,89,98.5986115170386,"6-11","survey",0.0148086522462562,0.01640575898786,-9.59861151703862
"CI81FL",9167,100,87.4461639896038,"6-11","survey",0.0109086942293008,0.00953923464487878,12.5538360103962
"CM44FL",6052,169,168.810872115041,"6-11","survey",0.0279246530072703,0.0278934025305752,0.189127884958651
"CM61FL",9945,186,181.042200675667,"6-11","survey",0.0187028657616893,0.0182043439593431,4.95779932433277
"CM71FL",7058,75,79.2777386238455,"6-11","survey",0.0106262397279683,0.0112323234094426,-4.27773862384554
"CD51FL",7541,221,220.078574241715,"6-11","survey",0.0293064580294391,0.0291842692271205,0.921425758284556
"CD61FL",15974,263,273.108677180775,"6-11","survey",0.0164642544134218,0.0170970750707885,-10.1086771807752
"CD81FL",20905,396,376.572800240415,"6-11","survey",0.0189428366419517,0.0180135278756477,19.4271997595853
"CG51FL",4075,74,70.8808227243287,"6-11","survey",0.018159509202454,0.0173940669262156,3.11917727567135
"CG61FL",7924,69,76.4671754353083,"6-11","survey",0.00870772337203433,0.00965007261929685,-7.46717543530828
"KM61FL",2715,7,13.5851522752698,"6-11","survey",0.00257826887661142,0.00500373932790785,-6.58515227526981
"ET51FL",8353,111,117.572627112942,"6-11","survey",0.0132886388124027,0.0140754970804432,-6.57262711294197
"ET61FL",10092,101,102.301882864684,"6-11","survey",0.0100079270709473,0.0101369285438648,-1.30188286468398
"ET71FL",9355,81,78.9628274172938,"6-11","survey",0.00865847140566542,0.00844070843584113,2.03717258270625
"ET81FL",5092,29,33.7387048420078,"6-11","survey",0.00569520816967793,0.00662582577415706,-4.73870484200777
"ET8AFL",12040,76,68.708186729299,"6-11","survey",0.00631229235880399,0.00570666002735042,7.29181327070096
"GA41FL",359,5,7.5113749678588,"6-11","survey",0.0139275766016713,0.020923050049746,-2.5113749678588
"GA61FL",5140,55,53.2250883615244,"6-11","survey",0.0107003891050584,0.0103550755567168,1.77491163847558
"GA71FL",5598,35,39.8937717655697,"6-11","survey",0.00625223294033583,0.00712643296991241,-4.89377176556967
"GH4BFL",2386,22,28.1173869348663,"6-11","survey",0.00922045264040235,0.0117843197547638,-6.11738693486634
"GH5AFL",2512,23,22.4549951038613,"6-11","survey",0.00915605095541401,0.00893909040758808,0.54500489613875
"GH72FL",5037,30,31.6819590370469,"6-11","survey",0.00595592614651578,0.00628984694005299,-1.68195903704692
"GH8CFL",8226,19,27.2746945882257,"6-11","survey",0.00230974957451982,0.00331566916949011,-8.27469458822566
"GN52FL",5248,131,131.500407459499,"6-11","survey",0.0249618902439024,0.0250572422750569,-0.500407459498717
"GN62FL",6089,115,110.762773375668,"6-11","survey",0.0188865166694038,0.0181906344844256,4.23722662433248
"GN71FL",7248,104,100.499623296447,"6-11","survey",0.0143487858719647,0.0138658420662869,3.5003767035527
"GM61FL",6845,27,38.5300558506248,"6-11","survey",0.00394448502556611,0.00562893438285241,-11.5300558506248
"GM81FL",7252,34,32.7609346384698,"6-11","survey",0.00468836183121897,0.00451750339747239,1.23906536153022
"KE42FL",3337,69,65.9331147949352,"6-11","survey",0.0206772550194786,0.0197582004180208,3.06688520506475
"KE52FL",5158,50,58.051736772914,"6-11","survey",0.00969367972082202,0.0112546988702819,-8.05173677291403
"KE72FL",18732,120,126.941938689604,"6-11","survey",0.00640614990390775,0.00677674240281892,-6.94193868960407
"KE8CFL",17330,89,85.545172651261,"6-11","survey",0.00513560300057703,0.00493624770059209,3.45482734873904
"LB51FL",4779,87,92.542909046469,"6-11","survey",0.0182046453232894,0.0193644923721425,-5.54290904646898
"LB5AFL",3558,60,69.1610409944607,"6-11","survey",0.0168634064080944,0.0194381790316078,-9.16104099446066
"LB6AFL",6431,93,91.6123567518633,"6-11","survey",0.0144612035453273,0.0142454294436112,1.38764324813665
"LB7AFL",4880,78,63.4134923800294,"6-11","survey",0.015983606557377,0.0129945681106618,14.5865076199706
"MD42FL",3734,45,49.4118267396605,"6-11","survey",0.0120514193893948,0.0132329477074613,-4.41182673966052
"MD51FL",10742,137,135.812168843888,"6-11","survey",0.0127536771550922,0.0126430989428307,1.18783115611214
"MD81FL",10853,95,90.6668007502364,"6-11","survey",0.00875334009029761,0.00835407728280073,4.33319924976364
"ML41FL",1774,44,45.1495090909745,"6-11","survey",0.0248027057497181,0.0254506815619924,-1.14950909097445
"ML53FL",11812,296,284.721670958569,"6-11","survey",0.0250592617676939,0.0241044421739391,11.2783290414312
"ML6AFL",8740,77,91.9566853389893,"6-11","survey",0.00881006864988558,0.0105213598786029,-14.9566853389893
"ML7AFL",8643,87,89.3400451690456,"6-11","survey",0.0100659493231517,0.0103366938758586,-2.34004516904557
"ML8AFL",13550,136,126.364053813456,"6-11","survey",0.0100369003690037,0.00932576042903738,9.63594618654351
"MZ41FL",6478,183,177.212327588041,"6-11","survey",0.028249459709787,0.0273560246353876,5.78767241195925
"MZ62FL",9394,142,137.530830326899,"6-11","survey",0.0151160315094741,0.0146402842587715,4.46916967310099
"MZ81FL",7976,45,57.9296705276943,"6-11","survey",0.005641925777332,0.00726299780938996,-12.9296705276943
"MR71FL",9739,40,45.9241599035973,"6-11","survey",0.00410719786425711,0.00471549028684642,-5.92415990359726
"MW41FL",539,17,14.8896823501311,"6-11","survey",0.0315398886827458,0.027624642579093,2.11031764986885
"MW4EFL",8688,232,221.959500860787,"6-11","survey",0.0267034990791897,0.025547824684713,10.0404991392134
"MW61FL",17398,295,287.117669778153,"6-11","survey",0.0169559719507989,0.0165029123909733,7.88233022184727
"MW7AFL",15270,106,118.561050605017,"6-11","survey",0.00694171578258022,0.00776431241683151,-12.5610506050172
"MW81FL",10481,37,48.6696323548421,"6-11","survey",0.00353019750023853,0.00464360579666464,-11.6696323548421
"NM41FL",295,4,4.29793942018195,"6-11","survey",0.0135593220338983,0.0145692861701083,-0.29793942018195
"NM51FL",3962,46,44.7443290900999,"6-11","survey",0.0116102978293791,0.0112933692806915,1.2556709099001
"NM61FL",3681,25,25.7088392398713,"6-11","survey",0.00679163270850312,0.00698419973916634,-0.708839239871281
"NI51FL",7806,173,168.497238134455,"6-11","survey",0.0221624391493723,0.0215856057051569,4.50276186554487
"NI61FL",10824,150,150.260380538633,"6-11","survey",0.0138580931263858,0.0138821489780703,-0.260380538632688
"NG4BFL",3268,87,88.5182584074305,"6-11","survey",0.0266217870257038,0.0270863703817107,-1.51825840743051
"NG53FL",24283,434,444.555247866152,"6-11","survey",0.0178725857595849,0.0183072621943809,-10.5552478661517
"NG61FL",5040,85,93.9677762763041,"6-11","survey",0.0168650793650794,0.0186444000548222,-8.96777627630414
"NG6AFL",27145,444,439.633242193876,"6-11","survey",0.0163566034260453,0.0161957355753868,4.36675780612444
"NG7BFL",29789,459,445.991840079071,"6-11","survey",0.0154083722179328,0.0149716955949871,13.0081599209288
"NG8BFL",23970,262,256.312029502497,"6-11","survey",0.01093032957864,0.0106930341886732,5.68797049750333
"RW41FL",362,5,8.85129822463908,"6-11","survey",0.0138121546961326,0.0244511000680638,-3.85129822463908
"RW53FL",7447,187,180.279599758163,"6-11","survey",0.0251107828655835,0.0242083523241792,6.72040024183718
"RW5AFL",4767,76,71.320061198365,"6-11","survey",0.0159429410530732,0.0149612043629882,4.67993880163503
