"iso3","age_band","ihme_deaths","implied_person_years","ihme_rate_per100000","age_mapping","Location","pfpr_pct","population_weight_on_map","population_weight_within_raster","map_population_coverage_within_raster","legacy_density_weighted_pfpr_pct","status","map_coverage_below_95pct","exposure_year","population_weight_year","log_hr_zero_vs_current","log_hr_se","hr_zero_vs_current","hr_lower_95","hr_upper_95","monte_carlo_se_log_hr","imputations","attributable_fraction","af_lower_95","af_upper_95","counterfactual_rate_per100000","attributable_rate_per100000","attributable_rate_per100000_lower_95","attributable_rate_per100000_upper_95","counterfactual_deaths","attributable_deaths","attributable_deaths_lower_95","attributable_deaths_upper_95","model_id","hiv_treatment","uncertainty","zero_below_observed_support","current_pfpr_outside_central95","negative_attributable_estimate"
"COM","12-23",110.467320149619,20253.4702641486,545.42416044702,"direct age match","Comoros",0.242446595277091,862191.125,881698.6875,0.977875023773357,0.242446595802903,"estimated",FALSE,2015,2020,-0.00859744303950534,0.00135866277996848,0.991439409286357,0.98880278755308,0.994083061515756,0,1,0.00856059071364335,0.00591693848424368,0.01119721244692,540.7550074441,4.66915300291948,3.22724120518527,6.10723019820824,109.521654634585,0.945665515033896,0.653628337844549,1.23692605215721,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,TRUE,FALSE
"COM","24-35",45.9484046259848,20169.5013651378,227.81130675548,"IHME 2-4 rate shared; deaths and person-time divided equally","Comoros",0.242446595277091,862191.125,881698.6875,0.977875023773357,0.242446595802903,"estimated",FALSE,2015,2020,-0.0109237079100063,0.00149877908793973,0.989135739129644,0.986234363997016,0.992045649736158,0,1,0.0108642608703563,0.00795435026384184,0.013765636002984,225.336305289672,2.4750014658083,1.81209092799661,3.13596752616006,45.4492091715514,0.499195454433385,0.365489704459814,0.632509012999132,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,TRUE,FALSE
"COM","36-47",45.9484046259848,20169.5013651378,227.81130675548,"IHME 2-4 rate shared; deaths and person-time divided equally","Comoros",0.242446595277091,862191.125,881698.6875,0.977875023773357,0.242446595802903,"estimated",FALSE,2015,2020,-0.00983209504390779,0.00160060723880796,0.990216081979593,0.98711451044993,0.993327398828418,0,1,0.0097839180204069,0.00667260117158175,0.0128854895500702,225.582419606063,2.22888714941738,1.52009399235618,2.93546021258557,45.4988492019557,0.449555424029121,0.306595378539659,0.592067687650524,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,TRUE,FALSE
"COM","48-59",45.9484046259848,20169.5013651378,227.81130675548,"IHME 2-4 rate shared; deaths and person-time divided equally","Comoros",0.242446595277091,862191.125,881698.6875,0.977875023773357,0.242446595802903,"estimated",FALSE,2015,2020,-0.00977499193867559,0.00186893527592077,0.990272628007187,0.986651849573639,0.993906693839395,0,1,0.00972737199281348,0.00609330616060455,0.0133481504263614,225.5953014305,2.2160053249795,1.38812403890854,3.04085959139811,45.5014474017116,0.446957224273266,0.279977696977464,0.613326216798965,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,TRUE,FALSE
"CPV","<1",135.865986263237,768.071345209365,17689.2403434477,"0-27 days mapped to model <1 completed month","Cape Verde",,0,0,,,"missing_MAP_no_estimate",,2015,2020,,,,,,,,,,,,,,,,,,,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,,
"CPV","1-5",56.4020906173778,4257.95387975253,1324.62896992806,"direct age match","Cape Verde",,0,0,,,"missing_MAP_no_estimate",,2015,2020,,,,,,,,,,,,,,,,,,,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,,
"CPV","6-11",45.9950246850158,5038.25122887589,912.91645842119,"direct age match","Cape Verde",,0,0,,,"missing_MAP_no_estimate",,2015,2020,,,,,,,,,,,,,,,,,,,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,,
"CPV","12-23",27.6508396172725,10144.5347573373,272.56882921391,"direct age match","Cape Verde",,0,0,,,"missing_MAP_no_estimate",,2015,2020,,,,,,,,,,,,,,,,,,,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,,
"CPV","24-35",10.5868009095838,10314.7767555719,102.63722774092,"IHME 2-4 rate shared; deaths and person-time divided equally","Cape Verde",,0,0,,,"missing_MAP_no_estimate",,2015,2020,,,,,,,,,,,,,,,,,,,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,,
"CPV","36-47",10.5868009095838,10314.7767555719,102.63722774092,"IHME 2-4 rate shared; deaths and person-time divided equally","Cape Verde",,0,0,,,"missing_MAP_no_estimate",,2015,2020,,,,,,,,,,,,,,,,,,,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,,
"CPV","48-59",10.5868009095838,10314.7767555719,102.63722774092,"IHME 2-4 rate shared; deaths and person-time divided equally","Cape Verde",,0,0,,,"missing_MAP_no_estimate",,2015,2020,,,,,,,,,,,,,,,,,,,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,,
"DJI","<1",846.744873337254,2622.94962993339,32282.1629387811,"0-27 days mapped to model <1 completed month","Djibouti",0.446388006068223,1051337.375,1167835.5,0.900244405140964,0.478229495984522,"estimated",TRUE,2015,2020,-0.000594585734028915,0.000798171361784368,0.99940559099704,0.997843356048964,1.00097027179798,0,1,0.000594409002960372,-0.000970271797982036,0.00215664395103587,32262.9741304953,19.1888082858452,-31.3224722773602,69.6211314282768,846.241560561332,0.503312775922204,-0.821572670685009,1.82612720915343,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,TRUE,FALSE
"DJI","1-5",538.360046131075,14320.1127360002,3759.46793196437,"direct age match","Djibouti",0.446388006068223,1051337.375,1167835.5,0.900244405140964,0.478229495984522,"estimated",TRUE,2015,2020,-0.0018960791597593,0.00108073840911674,0.998105717262765,0.995993758963238,1.00022215387134,0,1,0.00189428273723513,-0.00022215387133584,0.00400624103676162,3752.34643675966,7.12149520470916,-0.835180355248827,15.061334705425,537.340239989272,1.0198061418032,-0.119598768420559,2.15680010936319,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,TRUE,FALSE
"DJI","6-11",239.281183316647,16553.4678475028,1445.50486653915,"direct age match","Djibouti",0.446388006068223,1051337.375,1167835.5,0.900244405140964,0.478229495984522,"estimated",TRUE,2015,2020,-0.00622376320684038,0.00161959689276894,0.993795564290012,0.990645909471673,0.996955233105663,0,1,0.00620443570998819,0.00304476689433719,0.00935409052832725,1436.53632452623,8.96854201291721,4.40122536324171,13.5213833807448,237.796578598149,1.48460471849803,0.728555425400354,2.23825785046918,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,TRUE,FALSE
"DJI","12-23",132.524084062323,32297.4944155388,410.32311162368,"direct age match","Djibouti",0.446388006068223,1051337.375,1167835.5,0.900244405140964,0.478229495984522,"estimated",TRUE,2015,2020,-0.0158284552156013,0.00250130542866181,0.984296156445312,0.979482484568574,0.989133485138075,0,1,0.0157038435546881,0.0108665148619252,0.0205175154314262,403.879461671869,6.4436499518111,4.45878219065013,8.41881077460967,130.44294657898,2.08113748334306,1.44007492902626,2.71906493978434,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,TRUE,FALSE
"DJI","24-35",72.9745764655798,30120.7546524101,242.27340021091,"IHME 2-4 rate shared; deaths and person-time divided equally","Djibouti",0.446388006068223,1051337.375,1167835.5,0.900244405140964,0.478229495984522,"estimated",TRUE,2015,2020,-0.0201113416198746,0.00275925766144795,0.980089542474185,0.974803480013657,0.985404269641917,0,1,0.0199104575258151,0.0145957303580826,0.025196519986343,237.449625966376,4.82377424453413,3.53615722241427,6.10444657057346,71.5216192603975,1.45295720518227,1.06511724108688,1.8387053744099,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,TRUE,FALSE
"DJI","36-47",72.9745764655798,30120.7546524101,242.27340021091,"IHME 2-4 rate shared; deaths and person-time divided equally","Djibouti",0.446388006068223,1051337.375,1167835.5,0.900244405140964,0.478229495984522,"estimated",TRUE,2015,2020,-0.0181016528744966,0.00294672158393076,0.982061197940457,0.976405682090277,0.987749471547087,0,1,0.0179388020595433,0.0122505284529129,0.0235943179097226,237.927305640234,4.34609457067604,2.9679771826677,5.71627562564565,71.6654999829847,1.30907648259505,0.89397712533085,1.72178535645625,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,TRUE,FALSE
"DJI","48-59",72.9745764655798,30120.7546524101,242.27340021091,"IHME 2-4 rate shared; deaths and person-time divided equally","Djibouti",0.446388006068223,1051337.375,1167835.5,0.900244405140964,0.478229495984522,"estimated",TRUE,2015,2020,-0.0179962336713466,0.00344070777042456,0.982164731506505,0.975563626073712,0.988810503009015,0,1,0.0178352684934947,0.0111894969909854,0.0244363739262878,237.952389069316,4.32101114159348,2.71091748265577,5.92028339994698,71.6730553011171,1.30152116446268,0.816548803780037,1.78323403762539,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,TRUE,FALSE
"ERI","<1",3652.18464449589,14835.0016161026,24618.7006850854,"0-27 days mapped to model <1 completed month","Eritrea",0.437883754324056,3949344.75,4194347,0.941587510523092,0.422836703533726,"estimated",TRUE,2015,2020,-0.00058325817928686,0.000782967921272044,0.9994169118827,0.997884393949802,1.00095178340608,0,1,0.000583088117300012,-0.000951783406083484,0.00211560605019834,24604.3458132526,14.354871832839,-23.4316707914004,52.0834721173887,3650.0550990275,2.12954546839112,-3.4760887405841,7.72658393033697,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,TRUE,FALSE
"ERI","1-5",1985.96818285917,81178.5372026694,2446.42026241619,"direct age match","Eritrea",0.437883754324056,3949344.75,4194347,0.941587510523092,0.422836703533726,"estimated",TRUE,2015,2020,-0.00185995758553862,0.0010601524069236,0.998141771063667,0.996069924917652,1.00021792669273,0,1,0.00185822893633281,-0.000217926692727355,0.00393007508234833,2441.87425349414,4.54600892205266,-0.533140276809548,9.61461531427393,1982.27779931514,3.69038354402519,-0.432795477952254,7.80500406979141,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,TRUE,FALSE
"ERI","6-11",1517.64755931861,94138.1479526728,1612.14937018051,"direct age match","Eritrea",0.437883754324056,3949344.75,4194347,0.941587510523092,0.422836703533726,"estimated",TRUE,2015,2020,-0.00610520043160901,0.00158874802750607,0.99391339843536,0.990823276167711,0.997013157997428,0,1,0.0060866015646398,0.00298684200257249,0.00917672383228862,1602.33685930154,9.81251087897377,4.81523545327593,14.7942495465446,1508.41024330949,9.23731600912044,4.53297347527445,13.9270325266138,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,TRUE,FALSE
"ERI","12-23",1870.85310835859,184736.779363265,1012.7128527448,"direct age match","Eritrea",0.437883754324056,3949344.75,4194347,0.941587510523092,0.422836703533726,"estimated",TRUE,2015,2020,-0.0155269562299057,0.00245366514973062,0.984592965479667,0.979869331360889,0.989339370715547,0,1,0.0154070345203328,0.0106606292844532,0.0201306686391112,997.109950863376,15.6029018814238,10.7961562947134,20.3865868651746,1842.02880993563,28.8242984229526,19.9444714338779,37.6615239968178,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,TRUE,FALSE
"ERI","24-35",1227.08458338539,175078.765533389,700.87573421425,"IHME 2-4 rate shared; deaths and person-time divided equally","Eritrea",0.437883754324056,3949344.75,4194347,0.941587510523092,0.422836703533726,"estimated",TRUE,2015,2020,-0.0197282582981512,0.00270670452232104,0.980465070356344,0.975277433111821,0.985680301369847,0,1,0.0195349296436559,0.0143196986301529,0.0247225668881788,687.184176057429,13.691558156821,10.0363292911352,17.3274472194132,1203.11357238214,23.9710110032483,17.5714814277855,30.3366806901982,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,TRUE,FALSE
"ERI","36-47",1227.08458338539,175078.765533389,700.87573421425,"IHME 2-4 rate shared; deaths and person-time divided equally","Eritrea",0.437883754324056,3949344.75,4194347,0.941587510523092,0.422836703533726,"estimated",TRUE,2015,2020,-0.0177568476808327,0.00289059809576998,0.982399876127646,0.976849857479716,0.987981427468913,0,1,0.0176001238723542,0.012018572531087,0.0231501425202842,688.540234472952,12.335499741298,8.42352584693279,16.2253731360687,1205.48774271595,21.596840669439,14.7478050671959,28.4071829898153,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,TRUE,FALSE
"ERI","48-59",1227.08458338539,175078.765533389,700.87573421425,"IHME 2-4 rate shared; deaths and person-time divided equally","Eritrea",0.437883754324056,3949344.75,4194347,0.941587510523092,0.422836703533726,"estimated",TRUE,2015,2020,-0.0176534519098823,0.00337517612177153,0.982501457371665,0.976023440892043,0.989022469434949,0,1,0.0174985426283354,0.0109775305650507,0.0239765591079567,688.611430301936,12.2643039123139,7.69388479463927,16.8045884687205,1205.61239149444,21.4721918909424,13.4703585200156,29.4212660440021,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,TRUE,FALSE
"ETH","<1",104539.296262525,242513.155908318,43106.6495633938,"0-27 days mapped to model <1 completed month","Ethiopia",4.44168903034584,85707424,103563128,0.827586281480413,4.43383097177406,"estimated",TRUE,2015,2020,-0.00591492600261383,0.00786695074612817,0.994102532732858,0.978892091089255,1.00954932068787,0,1,0.00589746726714224,-0.00954932068786629,0.0211079089107447,42852.4295085975,254.220054796286,-411.639220460318,909.891232431506,103922.779184687,616.517077838328,-998.279264494716,2206.60594310273,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,FALSE,FALSE
"ETH","1-5",39991.1041213342,1321047.90688207,3027.22587977305,"direct age match","Ethiopia",4.44168903034584,85707424,103563128,0.827586281480413,4.43383097177406,"estimated",TRUE,2015,2020,-0.0188357807618134,0.010659434406842,0.981340504001124,0.961050916778906,1.00205844246099,0,1,0.0186594959988758,-0.00205844246099351,0.038949083221094,2970.73937058173,56.4865091913186,-6.2313702899433,117.90767272033,39244.8902739916,746.213847342663,-82.3193867853671,1557.61684252528,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,FALSE,FALSE
"ETH","6-11",23181.7931401001,1527615.84413481,1517.51457862297,"direct age match","Ethiopia",4.44168903034584,85707424,103563128,0.827586281480413,4.43383097177406,"estimated",TRUE,2015,2020,-0.0617148735613261,0.0159366265436507,0.940150910459872,0.911238981265629,0.96998016174735,0,1,0.0598490895401285,0.0300198382526503,0.0887610187343706,1426.69271272851,90.8218658944565,45.5555421963004,134.696139942834,21794.3839267576,1387.40921334259,695.913680472205,2057.63957520473,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,FALSE,FALSE
"ETH","12-23",20351.9612561001,3005131.81874071,677.24021719049,"direct age match","Ethiopia",4.44168903034584,85707424,103563128,0.827586281480413,4.43383097177406,"estimated",TRUE,2015,2020,-0.156035167051137,0.0245377067975856,0.855529103406258,0.815357844876595,0.897679529760204,0,1,0.144470896593742,0.102320470239796,0.184642155123405,579.398715803639,97.8415013868508,69.2955374882323,125.047093238295,17411.6951659902,2940.26609010989,2082.42224602627,3757.82998731438,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,FALSE,FALSE
"ETH","24-35",11405.5087643043,2895975.2539119,393.83999393288,"IHME 2-4 rate shared; deaths and person-time divided equally","Ethiopia",4.44168903034584,85707424,103563128,0.827586281480413,4.43383097177406,"estimated",TRUE,2015,2020,-0.198374225007556,0.0270642858994272,0.820062907660261,0.777696253550882,0.864737575177481,0,1,0.179937092339739,0.135262424822519,0.222303746449118,322.973570577497,70.866423355383,53.2717525714477,87.552106152777,9353.23468060001,2052.27408370434,1542.7367717943,2535.4873284631,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,FALSE,FALSE
"ETH","36-47",11405.5087643043,2895975.2539119,393.83999393288,"IHME 2-4 rate shared; deaths and person-time divided equally","Ethiopia",4.44168903034584,85707424,103563128,0.827586281480413,4.43383097177406,"estimated",TRUE,2015,2020,-0.178624850445959,0.0289000181636167,0.83641962299528,0.790359127377694,0.88516442905232,0,1,0.16358037700472,0.11483557094768,0.209640872622306,329.415499245803,64.4244946870772,45.2268405653133,82.5649600016526,9539.7913407088,1865.71742359554,1309.75811089766,2391.06081005012,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,FALSE,FALSE
"ETH","48-59",11405.5087643043,2895975.2539119,393.83999393288,"IHME 2-4 rate shared; deaths and person-time divided equally","Ethiopia",4.44168903034584,85707424,103563128,0.827586281480413,4.43383097177406,"estimated",TRUE,2015,2020,-0.177159829360601,0.0337354527438827,0.837645893415859,0.784051868718235,0.894903348554617,0,1,0.162354106584141,0.105096651445383,0.215948131281765,329.898453580804,63.9415403520761,41.3912645676156,85.0490107138273,9553.77757873813,1851.73118556622,1198.68077915935,2462.99830396932,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,FALSE,FALSE
"GAB","<1",907.333998495165,3839.99078081599,23628.546272248,"0-27 days mapped to model <1 completed month","Gabon",16.5336880312919,3021232.5,3023394.5,0.999284909726468,16.5003041219266,"estimated",FALSE,2015,2020,-0.0219507485730733,0.0257824021770904,0.978288415965143,0.930081252589803,1.02899421114736,0,1,0.021711584034857,-0.0289942111473558,0.0699187474101971,23115.5331042366,513.013168011419,-685.091059722626,1652.07835847946,887.634340139155,19.6996583560106,-26.3074335335434,63.4396566574676,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,FALSE,FALSE
"GAB","1-5",356.21716428625,21046.5447296466,1692.5208810379,"direct age match","Gabon",16.5336880312919,3021232.5,3023394.5,0.999284909726468,16.5003041219266,"estimated",FALSE,2015,2020,-0.0686157422884162,0.0352910070056639,0.933685386965979,0.871286133150607,1.00055351355296,0,1,0.0663146130340209,-0.000553513552957963,0.128713866849393,1580.28201375987,112.238867278028,-0.936833246318829,217.850907321729,332.594760880531,23.6224034057189,-0.197171028228693,45.8500886534087,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,FALSE,FALSE
"GAB","6-11",352.659551859875,24448.4732766831,1442.46042633759,"direct age match","Gabon",16.5336880312919,3021232.5,3023394.5,0.999284909726468,16.5003041219266,"estimated",FALSE,2015,2020,-0.219331151048444,0.0509135484662527,0.803055741366098,0.726788422235581,0.887326358003012,0,1,0.196944258633902,0.112673641996988,0.273211577764419,1158.37612706379,284.084299273798,162.527269671984,394.096888942429,283.205277868668,69.4542739912071,39.7354360930777,96.3506725773294,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,FALSE,FALSE
"GAB","12-23",266.58378799303,47981.0480607099,555.60226124224,"direct age match","Gabon",16.5336880312919,3021232.5,3023394.5,0.999284909726468,16.5003041219266,"estimated",FALSE,2015,2020,-0.509565417988957,0.0747191308051112,0.600756600101999,0.518916537235672,0.69550393303847,0,1,0.399243399898001,0.30449606696153,0.481083462764328,333.781725472871,221.820535769369,169.178703343195,267.291059758108,160.151970117005,106.431817876025,81.1737149595841,128.249051844519,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,FALSE,FALSE
"GAB","24-35",117.631381421577,45427.3307142357,258.94407523424,"IHME 2-4 rate shared; deaths and person-time divided equally","Gabon",16.5336880312919,3021232.5,3023394.5,0.999284909726468,16.5003041219266,"estimated",FALSE,2015,2020,-0.653676748002945,0.0821944933561103,0.520129870304827,0.442738934757936,0.611048771057889,0,1,0.479870129695173,0.388951228942111,0.557261065242064,134.684548267789,124.259526966451,100.716616289636,144.299451203154,61.1835951625827,56.4477862589948,45.7528703660808,65.5513889168837,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,FALSE,FALSE
"GAB","36-47",117.631381421577,45427.3307142357,258.94407523424,"IHME 2-4 rate shared; deaths and person-time divided equally","Gabon",16.5336880312919,3021232.5,3023394.5,0.999284909726468,16.5003041219266,"estimated",FALSE,2015,2020,-0.592226025527477,0.0876514450120238,0.553094710428016,0.465790321050433,0.656762806950487,0,1,0.446905289571984,0.343237193049513,0.534209678949567,143.220598308732,115.723476925508,88.8792375402025,138.330431296776,65.0612948446149,52.5700865769626,40.3754651736789,62.8398225036149,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,FALSE,FALSE
"GAB","48-59",117.631381421577,45427.3307142357,258.94407523424,"IHME 2-4 rate shared; deaths and person-time divided equally","Gabon",16.5336880312919,3021232.5,3023394.5,0.999284909726468,16.5003041219266,"estimated",FALSE,2015,2020,-0.566500522817544,0.10187096391053,0.567507948919797,0.464792623818192,0.692922511208211,0,1,0.432492051080203,0.307077488791789,0.535207376181808,146.952821021117,111.991254213123,79.5158963604425,138.588779083942,66.7567439991618,50.8746374224157,36.1219492100471,62.957183007284,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,FALSE,FALSE
"GHA","<1",20440.8345619464,68271.2021909895,29940.6395463243,"0-27 days mapped to model <1 completed month","Ghana",27.1359006682193,33547370,33556420,0.999730304961018,26.9834320717789,"estimated",FALSE,2015,2020,-0.0352925705068709,0.0341202666566972,0.96532294991417,0.902878700273039,1.03208592399975,0,1,0.0346770500858298,-0.0320859239997529,0.0971212997269608,28902.3864891746,1038.25305714966,-960.673084987355,2907.87382739546,19732.0067180456,708.827843900776,-655.863064246134,1985.24042016002,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,FALSE,FALSE
"GHA","1-5",7266.25220902883,372729.939732828,1949.46835079502,"direct age match","Ghana",27.1359006682193,33547370,33556420,0.999730304961018,26.9834320717789,"estimated",FALSE,2015,2020,-0.108088943049115,0.0476392988246489,0.897547762245439,0.817536071525328,0.985390141879308,0,1,0.102452237754561,0.0146098581206922,0.182463928474672,1749.74095582438,199.727394970644,28.481456015895,355.707653723099,6521.8084101248,744.443798904027,106.158913843077,1325.82892334716,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,FALSE,FALSE
"GHA","6-11",4344.4091625123,431513.537038889,1006.78398001701,"direct age match","Ghana",27.1359006682193,33547370,33556420,0.999730304961018,26.9834320717789,"estimated",FALSE,2015,2020,-0.33045713003581,0.0636626487006813,0.718595166904454,0.634299760039734,0.814093030503578,0,1,0.281404833095546,0.185906969496422,0.365700239960266,723.470102157053,283.313877859957,187.168158662509,368.181143080372,3121.87142723677,1222.53773527554,807.655941655151,1588.75147321633,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,FALSE,FALSE
"GHA","12-23",4576.8502592748,839444.885953861,545.22343704246,"direct age match","Ghana",27.1359006682193,33547370,33556420,0.999730304961018,26.9834320717789,"estimated",FALSE,2015,2020,-0.644217827003201,0.0839867883484805,0.525073079514167,0.445379341408715,0.619026778292992,0,1,0.474926920485833,0.380973221707008,0.554620658591285,286.282149111183,258.941287931277,207.715529360234,302.392181731893,2403.18086011263,2173.66939916217,1743.65738854648,2538.41570507268,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,FALSE,FALSE
"GHA","24-35",2995.57401745012,784526.251134315,381.83222207274,"IHME 2-4 rate shared; deaths and person-time divided equally","Ghana",27.1359006682193,33547370,33556420,0.999730304961018,26.9834320717789,"estimated",FALSE,2015,2020,-0.842174286620274,0.0915438119784301,0.430772880735532,0.360019579645961,0.515431063387362,0,1,0.569227119264468,0.484568936612638,0.639980420354039,164.482966259924,217.349255812816,185.024033814228,244.365145986829,1290.4120489535,1705.16196849662,1451.56211618025,1917.10871888937,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,FALSE,FALSE
"GHA","36-47",2995.57401745012,784526.251134315,381.83222207274,"IHME 2-4 rate shared; deaths and person-time divided equally","Ghana",27.1359006682193,33547370,33556420,0.999730304961018,26.9834320717789,"estimated",FALSE,2015,2020,-0.772826964429467,0.0975824526317838,0.461705995231766,0.381331937121891,0.559020646531412,0,1,0.538294004768234,0.440979353468588,0.618668062878109,176.294226103651,205.537995969089,168.380126423111,236.227401174186,1383.07448301723,1612.49953443289,1320.98629348245,1853.26597458386,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,FALSE,FALSE
"GHA","48-59",2995.57401745012,784526.251134315,381.83222207274,"IHME 2-4 rate shared; deaths and person-time divided equally","Ghana",27.1359006682193,33547370,33556420,0.999730304961018,26.9834320717789,"estimated",FALSE,2015,2020,-0.678831293662328,0.112332293677737,0.507209424977782,0.406977025485468,0.632127576438533,0,1,0.492790575022218,0.367872423561467,0.593022974514532,193.668901795503,188.163320277237,140.465544927759,226.43528009907,1519.38337486926,1476.19064258086,1101.98907375714,1776.44421420672,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,FALSE,FALSE
"GIN","<1",14053.6006086753,34891.6356412684,40277.8498353149,"0-27 days mapped to model <1 completed month","Guinea",37.0047253732389,12444308,12482567,0.996935005435981,37.0960141294297,"estimated",FALSE,2015,2020,-0.0425779228267124,0.0385860413944971,0.958315787936361,0.888513733758624,1.03360152411282,0,1,0.0416842120636387,-0.0336015241128236,0.111486266241376,38598.8994013122,1678.95043400266,-1353.39714245402,4490.42709037009,13467.7873406456,585.813268029703,-472.222399724395,1566.78345910874,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,FALSE,FALSE
"GIN","1-5",7119.3785008416,188710.533788862,3772.64499119435,"direct age match","Guinea",37.0047253732389,12444308,12482567,0.996935005435981,37.0960141294297,"estimated",FALSE,2015,2020,-0.138708713427677,0.0547082974989,0.870481551119882,0.78197304668855,0.96900799081106,0,1,0.129518448880118,0.03099200918894,0.21802695331145,3284.01786375951,488.62712743484,116.921848233704,822.538293355806,6197.28764042214,922.090860419467,220.643843917625,1552.21640400953,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,FALSE,FALSE
"GIN","6-11",6017.96303433982,215999.0687977,2786.10600862178,"direct age match","Guinea",37.0047253732389,12444308,12482567,0.996935005435981,37.0960141294297,"estimated",FALSE,2015,2020,-0.408266310228252,0.0684626444694246,0.664801811723836,0.581321901820251,0.760269736074649,0,1,0.335198188276164,0.239730263925351,0.418678098179749,1852.20832218643,933.897686435354,667.913928770905,1166.48156501694,4000.75272811619,2017.21030622363,1442.68786651529,2519.58931813343,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,FALSE,FALSE
"GIN","12-23",7138.08964818967,423904.617361874,1683.89051589313,"direct age match","Guinea",37.0047253732389,12444308,12482567,0.996935005435981,37.0960141294297,"estimated",FALSE,2015,2020,-0.668465708058378,0.0837192906056167,0.512494290736289,0.434937688728312,0.603880520920685,0,1,0.487505709263711,0.396119479079315,0.565062311271688,862.984275620213,820.906240272917,667.021833982186,951.503066839047,3658.23019146101,3479.85945672866,2827.53635306234,4033.46543467056,"age_band_separate_v1","posterior_median","conditional model uncertainty only; HIV imputation held fixed",TRUE,FALSE,FALSE
